Date,PACIFIC ex JAPAN QUALITY
1999-08-06,1392.65080367119
1999-08-09,1392.2837054275478
1999-08-10,1367.0296867349907
1999-08-11,1361.4069373049028
1999-08-12,1376.7578255183791
1999-08-13,1385.306580678703
1999-08-16,1407.282071170612
1999-08-17,1401.3908989908953
1999-08-18,1426.3762381320337
1999-08-19,1411.625552692393
1999-08-20,1418.1444664155797
1999-08-23,1443.8447057831129
1999-08-24,1452.578648081063
1999-08-25,1462.8385401559885
1999-08-26,1463.67219146545
1999-08-27,1448.4212170783112
1999-08-30,1447.957425756155
1999-08-31,1416.9659021717218
1999-09-01,1434.4152387700542
1999-09-02,1424.6118842758137
1999-09-03,1428.2855042291235
1999-09-06,1441.9890577799833
1999-09-07,1448.2142178775723
1999-09-08,1448.496780209466
1999-09-09,1476.7864316995424
1999-09-10,1485.109050328274
1999-09-13,1502.2768200333428
1999-09-14,1490.899718364716
1999-09-15,1470.2989275342304
1999-09-16,1455.9625897081814
1999-09-17,1470.09932391181
1999-09-20,1458.0671802960908
1999-09-21,1447.2988278634552
1999-09-22,1425.3627714138183
1999-09-23,1443.5777662707665
1999-09-24,1431.785284502918
1999-09-27,1440.5680487373656
1999-09-28,1440.085686234758
1999-09-29,1422.3167309370049
1999-09-30,1408.7741256530328
1999-10-01,1415.6198461439653
1999-10-04,1425.5671875462115
1999-10-05,1456.0623184058875
1999-10-06,1449.752378441493
1999-10-07,1456.9383525835485
1999-10-08,1465.9064408182799
1999-10-11,1470.1527271547493
1999-10-12,1459.0041781587142
1999-10-13,1434.1632382965051
1999-10-14,1439.6148595532527
1999-10-15,1397.0065464692786
1999-10-18,1371.7310090795952
1999-10-19,1367.2994256850425
1999-10-20,1398.8381587770507
1999-10-21,1399.7951550801806
1999-10-22,1425.2821077028807
1999-10-25,1431.1718743609374
1999-10-26,1431.3712461336086
1999-10-27,1422.2030221597508
1999-10-28,1435.4986061902118
1999-10-29,1452.4945974123016
1999-11-01,1466.740651765505
1999-11-02,1469.514224383799
1999-11-03,1478.7309337876081
1999-11-04,1485.8714031842721
1999-11-05,1483.532203329267
1999-11-08,1479.8229810937858
1999-11-09,1481.2046197968702
1999-11-10,1489.28621702858
1999-11-11,1503.0973289702742
1999-11-12,1538.9755639109705
1999-11-15,1549.1573684031875
1999-11-16,1548.461361298883
1999-11-17,1543.7811901685657
1999-11-18,1563.8325607672589
1999-11-19,1577.6843977377318
1999-11-22,1573.7267241756501
1999-11-23,1590.8551003084003
1999-11-24,1588.2194605840627
1999-11-25,1588.0365165934986
1999-11-26,1612.251267088176
1999-11-29,1640.1893745945147
1999-11-30,1628.699342662005
1999-12-01,1635.3559155791852
1999-12-02,1655.6145955177537
1999-12-03,1658.6231251464349
1999-12-06,1624.748226958427
1999-12-07,1631.4248812655503
1999-12-08,1640.8872585705496
1999-12-09,1662.5554849127059
1999-12-10,1657.7183590172872
1999-12-13,1672.135030758079
1999-12-14,1680.134187808708
1999-12-15,1665.988382432935
1999-12-16,1648.9000190056315
1999-12-17,1683.6273781429834
1999-12-20,1687.9719749633502
1999-12-21,1681.0333093610348
1999-12-22,1694.1275235555484
1999-12-23,1681.4188551680227
1999-12-24,1694.4061745236097
1999-12-27,1700.4784853801834
1999-12-28,1710.3967050804795
1999-12-29,1713.9188607746783
1999-12-30,1723.6760807424953
1999-12-31,1723.6760807424957
2000-01-03,1727.3872042606788
2000-01-04,1686.7951370077005
2000-01-05,1623.00892293156
2000-01-06,1597.9395864187784
2000-01-07,1630.5035102342354
2000-01-10,1662.3244505135092
2000-01-11,1652.5364922234107
2000-01-12,1648.4143984368238
2000-01-13,1642.3708432550668
2000-01-14,1677.2286293968864
2000-01-17,1666.3662067746134
2000-01-18,1666.867482258552
2000-01-19,1646.17498898485
2000-01-20,1678.0156196302096
2000-01-21,1650.8608308182445
2000-01-24,1646.9816340332593
2000-01-25,1623.3747329408027
2000-01-26,1632.7361797475096
2000-01-27,1667.4440194504284
2000-01-28,1660.9798098673748
2000-01-31,1630.3581537740815
2000-02-01,1647.8220885447574
2000-02-02,1682.5128218304553
2000-02-03,1638.5465468565567
2000-02-04,1649.3395986260412
2000-02-07,1654.8739044690003
2000-02-08,1636.1151030622968
2000-02-09,1640.403492003576
2000-02-10,1645.1052103776074
2000-02-11,1649.6269535201538
2000-02-14,1634.2461682693408
2000-02-15,1607.4597606598072
2000-02-16,1618.9037705666663
2000-02-17,1630.6823284198101
2000-02-18,1595.81588441094
2000-02-21,1576.1515648089276
2000-02-22,1543.1501311375077
2000-02-23,1557.820554062135
2000-02-24,1582.4216931148437
2000-02-25,1615.2551498878302
2000-02-28,1611.0320123089223
2000-02-29,1638.9203130260285
2000-03-01,1632.8775502874646
2000-03-02,1631.846391098769
2000-03-03,1646.7387021212464
2000-03-06,1653.8009843016341
2000-03-07,1666.7193247971893
2000-03-08,1676.7814865369228
2000-03-09,1655.0532144891815
2000-03-10,1670.4509704933896
2000-03-13,1639.4009092746935
2000-03-14,1622.6076036450322
2000-03-15,1609.4345614772074
2000-03-16,1605.8417371388296
2000-03-17,1642.3862926829343
2000-03-20,1627.0993902979753
2000-03-21,1624.7549307112056
2000-03-22,1662.8866012324859
2000-03-23,1651.1588864714902
2000-03-24,1656.3196421336122
2000-03-27,1674.3013856928346
2000-03-28,1682.417964701532
2000-03-29,1695.8137476879804
2000-03-30,1669.1494049097023
2000-03-31,1648.126035413958
2000-04-03,1643.8098063363075
2000-04-04,1634.7138030016338
2000-04-05,1615.2163430245737
2000-04-06,1635.4270844878215
2000-04-07,1644.3257535108
2000-04-10,1641.5643311964416
2000-04-11,1631.421689678477
2000-04-12,1646.3092738418886
2000-04-13,1631.7586885522242
2000-04-14,1640.2820349156025
2000-04-17,1542.9818715999047
2000-04-18,1596.8263427569664
2000-04-19,1639.958504546398
2000-04-20,1651.2262747957245
2000-04-21,1651.2262747957247
2000-04-24,1644.3248897069884
2000-04-25,1679.6067375106234
2000-04-26,1685.1730927775498
2000-04-27,1716.8032545124397
2000-04-28,1722.9910717398777
2000-05-01,1719.914610748559
2000-05-02,1730.474610463224
2000-05-03,1762.2440103710856
2000-05-04,1750.3805648827422
2000-05-05,1755.086781416762
2000-05-08,1723.1679343255107
2000-05-09,1686.0041109190686
2000-05-10,1648.5423708957198
2000-05-11,1646.628698003646
2000-05-12,1670.004046051163
2000-05-15,1634.2193269184427
2000-05-16,1686.9530368947283
2000-05-17,1668.545700058387
2000-05-18,1644.252967235545
2000-05-19,1669.564838609853
2000-05-22,1632.899810949513
2000-05-23,1640.3853280054377
2000-05-24,1622.2778880468427
2000-05-25,1619.2627465558346
2000-05-26,1575.071585194582
2000-05-29,1569.2570837453022
2000-05-30,1551.2080075060876
2000-05-31,1569.2656292536058
2000-06-01,1598.6853966869587
2000-06-02,1600.0912206826015
2000-06-05,1625.4779858278255
2000-06-06,1618.3769015290734
2000-06-07,1626.0801665222773
2000-06-08,1640.3612528074664
2000-06-09,1656.0425767708905
2000-06-12,1650.0869380088582
2000-06-13,1627.435527951404
2000-06-14,1637.352801281551
2000-06-15,1645.8549919283346
2000-06-16,1656.018620152576
2000-06-19,1647.3822515656034
2000-06-20,1644.5025674402561
2000-06-21,1662.448481877207
2000-06-22,1671.045883625942
2000-06-23,1680.9072736112166
2000-06-26,1682.2670119090335
2000-06-27,1687.0634979530191
2000-06-28,1697.1547505072087
2000-06-29,1693.0678846119529
2000-06-30,1696.5724063952389
2000-07-03,1712.9984448349048
2000-07-04,1706.6383251507161
2000-07-05,1697.0967823641554
2000-07-06,1686.5863269046374
2000-07-07,1700.8242697796861
2000-07-10,1708.6716031784285
2000-07-11,1708.7484701106487
2000-07-12,1733.1951935156806
2000-07-13,1722.6667228048564
2000-07-14,1728.724109884624
2000-07-17,1741.8730117317214
2000-07-18,1737.427958823408
2000-07-19,1771.0314401831865
2000-07-20,1776.1566192765633
2000-07-21,1773.6414284182033
2000-07-24,1763.741521213925
2000-07-25,1739.6118740199452
2000-07-26,1749.9573767197435
2000-07-27,1751.6589009303736
2000-07-28,1756.7334920123442
2000-07-31,1747.8370561915453
2000-08-01,1760.9433194158214
2000-08-02,1793.670112032814
2000-08-03,1796.3730021721951
2000-08-04,1794.2108029074225
2000-08-07,1804.5677394591742
2000-08-08,1809.5547278744548
2000-08-09,1808.6387722985385
2000-08-10,1808.1867273140929
2000-08-11,1811.5841171388024
2000-08-14,1816.1444543336204
2000-08-15,1817.5962599183274
2000-08-16,1841.1841050595604
2000-08-17,1834.6281676156932
2000-08-18,1835.4634568670422
2000-08-21,1850.2018221901321
2000-08-22,1872.5101303970337
2000-08-23,1853.1193101115753
2000-08-24,1824.275281596762
2000-08-25,1814.2648600761827
2000-08-28,1818.3486685726307
2000-08-29,1826.59580582113
2000-08-30,1821.70478353343
2000-08-31,1826.9036823959793
2000-09-01,1819.670056925524
2000-09-04,1833.499807378566
2000-09-05,1857.5696798793747
2000-09-06,1857.7816633594662
2000-09-07,1859.5965341719104
2000-09-08,1860.1358252622954
2000-09-11,1864.7701307578063
2000-09-12,1853.7123257087371
2000-09-13,1833.5434127402611
2000-09-14,1831.0226997201687
2000-09-15,1823.551117892685
2000-09-18,1792.6463576140845
2000-09-19,1796.414104918195
2000-09-20,1796.9070837122922
2000-09-21,1767.0989684395606
2000-09-22,1690.9236180180883
2000-09-25,1733.4916978943609
2000-09-26,1720.3547862883324
2000-09-27,1723.428629200309
2000-09-28,1738.577789812016
2000-09-29,1758.41523217924
2000-10-02,1759.0661984882668
2000-10-03,1769.5912024492427
2000-10-04,1762.2836436019072
2000-10-05,1764.0284223556584
2000-10-06,1762.8542935655312
2000-10-09,1729.1596338228364
2000-10-10,1725.916267529232
2000-10-11,1696.193212863381
2000-10-12,1729.4779011005376
2000-10-13,1736.9953510178452
2000-10-16,1768.759383459771
2000-10-17,1735.969048231758
2000-10-18,1731.4552451623158
2000-10-19,1754.0143865517778
2000-10-20,1796.368645522772
2000-10-23,1807.2445625770767
2000-10-24,1810.6020813292255
2000-10-25,1844.960555052886
2000-10-26,1845.4454195455426
2000-10-27,1824.1747291550619
2000-10-30,1817.530380904004
2000-10-31,1809.2601322615774
2000-11-01,1829.8996961012588
2000-11-02,1823.3642127236071
2000-11-03,1816.550523279182
2000-11-06,1824.515210350989
2000-11-07,1832.4121261517269
2000-11-08,1820.444251823458
2000-11-09,1813.945915308465
2000-11-10,1803.6464685310987
2000-11-13,1769.768768489419
2000-11-14,1802.9491608468672
2000-11-15,1807.4158202696065
2000-11-16,1815.5534411831602
2000-11-17,1809.9668004538896
2000-11-20,1817.0741575823
2000-11-21,1809.1802151687687
2000-11-22,1811.103278404213
2000-11-23,1821.0865440089267
2000-11-24,1834.3686980710113
2000-11-27,1831.0658897285116
2000-11-28,1814.4389442305549
2000-11-29,1782.4480186097335
2000-11-30,1745.60876261551
2000-12-01,1752.0857891699409
2000-12-04,1730.2496941568884
2000-12-05,1745.3593180403766
2000-12-06,1765.0189198980706
2000-12-07,1748.9555860425944
2000-12-08,1756.142057618581
2000-12-11,1805.5187371668694
2000-12-12,1804.5649704695668
2000-12-13,1826.898833493362
2000-12-14,1790.9955056370866
2000-12-15,1728.1223735621584
2000-12-18,1733.9655282483532
2000-12-19,1756.5460171416312
2000-12-20,1715.2210411607664
2000-12-21,1679.2058112668792
2000-12-22,1671.0713015184854
2000-12-25,1671.0713015184854
2000-12-26,1662.2047106006205
2000-12-27,1675.6896820703284
2000-12-28,1692.1535108570863
2000-12-29,1686.1135494541309
2001-01-01,1686.1135494541309
2001-01-02,1656.995407976428
2001-01-03,1635.700384664663
2001-01-04,1678.6795176320002
2001-01-05,1687.4130816138838
2001-01-08,1664.254254164082
2001-01-09,1682.2156694348548
2001-01-10,1673.6552778553191
2001-01-11,1642.150034755692
2001-01-12,1660.9789870867328
2001-01-15,1671.891259770842
2001-01-16,1674.828253054702
2001-01-17,1689.850673034671
2001-01-18,1684.043634315411
2001-01-19,1739.230858722346
2001-01-22,1745.3160474321128
2001-01-23,1726.4381332510527
2001-01-24,1745.2670208373866
2001-01-25,1751.814080968881
2001-01-26,1748.4041669979265
2001-01-29,1754.3024422574301
2001-01-30,1741.0275443666671
2001-01-31,1746.0572235797945
2001-02-01,1742.040129770653
2001-02-02,1734.5239136392327
2001-02-05,1701.6667804932968
2001-02-06,1721.9971417896136
2001-02-07,1720.756653667654
2001-02-08,1740.7983927612813
2001-02-09,1723.3666407598225
2001-02-12,1713.6510268085265
2001-02-13,1732.373683386688
2001-02-14,1722.7892403237017
2001-02-15,1733.1611232987643
2001-02-16,1722.8168776555865
2001-02-19,1702.8248972562772
2001-02-20,1727.053189790694
2001-02-21,1724.211638813197
2001-02-22,1717.1249539133928
2001-02-23,1723.2370740415165
2001-02-26,1725.4701744439215
2001-02-27,1690.0115971070238
2001-02-28,1695.147218210293
2001-03-01,1668.5342999125546
2001-03-02,1665.5122271756463
2001-03-05,1675.074420312564
2001-03-06,1682.7272336946255
2001-03-07,1678.640914903864
2001-03-08,1662.6519937173605
2001-03-09,1662.923571711041
2001-03-12,1634.6185993608187
2001-03-13,1615.286918291516
2001-03-14,1621.252079669224
2001-03-15,1633.7672175177397
2001-03-16,1643.981744390517
2001-03-19,1646.6989475713215
2001-03-20,1630.9496878936075
2001-03-21,1620.8722851625969
2001-03-22,1608.4966540250514
2001-03-23,1612.544094445902
2001-03-26,1622.504372994178
2001-03-27,1598.3425056097303
2001-03-28,1610.0763440450519
2001-03-29,1603.8474045640532
2001-03-30,1604.3212024298778
2001-04-02,1600.0115831670023
2001-04-03,1592.6754641361438
2001-04-04,1544.2713372693436
2001-04-05,1563.3930720009848
2001-04-06,1579.744692252516
2001-04-09,1554.1277296188598
2001-04-10,1588.2745609778462
2001-04-11,1632.9489323707398
2001-04-12,1641.4332835820378
2001-04-13,1641.4332835820376
2001-04-16,1657.7849614919405
2001-04-17,1640.743944285356
2001-04-18,1670.568065248543
2001-04-19,1685.0884167173035
2001-04-20,1677.1908372821736
2001-04-23,1667.6563780738077
2001-04-24,1653.8711888887337
2001-04-25,1637.9102048703994
2001-04-26,1637.183189891112
2001-04-27,1659.325911718461
2001-04-30,1683.133159625629
2001-05-01,1683.9780601370687
2001-05-02,1694.7089205909108
2001-05-03,1688.8480634953394
2001-05-04,1663.861058386896
2001-05-07,1677.9215569845467
2001-05-08,1684.5937381184456
2001-05-09,1683.944269996719
2001-05-10,1702.3151824506806
2001-05-11,1718.486305652855
2001-05-14,1693.2586129039978
2001-05-15,1693.4169616137851
2001-05-16,1690.330443687437
2001-05-17,1715.8771275315487
2001-05-18,1705.4648109220368
2001-05-21,1725.9646571227493
2001-05-22,1744.9877383024188
2001-05-23,1746.575422724183
2001-05-24,1742.4013851601028
2001-05-25,1740.5025482332978
2001-05-28,1731.2074617716037
2001-05-29,1737.5732371817003
2001-05-30,1715.059588249155
2001-05-31,1703.8458261082226
2001-06-01,1705.9959504419367
2001-06-04,1724.036792413801
2001-06-05,1738.5217858496267
2001-06-06,1752.5392729829737
2001-06-07,1751.6404312769646
2001-06-08,1766.7360901065672
2001-06-11,1756.8799043955803
2001-06-12,1719.061648151078
2001-06-13,1704.7558906499012
2001-06-14,1684.4535774705905
2001-06-15,1676.2897746246322
2001-06-18,1676.573142211965
2001-06-19,1682.1676661028603
2001-06-20,1680.039965480804
2001-06-21,1675.9645981339188
2001-06-22,1675.3399022332906
2001-06-25,1663.3763193926522
2001-06-26,1664.3713220295087
2001-06-27,1664.5633919351762
2001-06-28,1683.9345289377343
2001-06-29,1692.159118000318
2001-07-02,1687.9255160260043
2001-07-03,1702.8108176299747
2001-07-04,1714.5734425307587
2001-07-05,1714.6647496072178
2001-07-06,1671.543614620892
2001-07-09,1650.5049520267833
2001-07-10,1658.132553079963
2001-07-11,1640.1922837225413
2001-07-12,1660.5659628744843
2001-07-13,1662.5486024254988
2001-07-16,1667.8457932364386
2001-07-17,1658.0672312901622
2001-07-18,1619.9748338181962
2001-07-19,1613.4224907263222
2001-07-20,1608.611043475618
2001-07-23,1616.4461277355983
2001-07-24,1590.4619564922414
2001-07-25,1574.4495152636946
2001-07-26,1583.7353069488838
2001-07-27,1595.332578759086
2001-07-30,1601.3890504745414
2001-07-31,1625.5690347879581
2001-08-01,1642.6296003293637
2001-08-02,1645.0709553932595
2001-08-03,1616.6404141814317
2001-08-06,1625.7007611961453
2001-08-07,1635.893911619317
2001-08-08,1632.3475432297505
2001-08-09,1597.29934427043
2001-08-10,1593.3203550204767
2001-08-13,1575.903045486642
2001-08-14,1580.1445570042918
2001-08-15,1575.278458050733
2001-08-16,1564.465011398139
2001-08-17,1566.5195331940727
2001-08-20,1551.447566575167
2001-08-21,1544.9187189915638
2001-08-22,1539.8711074254943
2001-08-23,1556.2689639127782
2001-08-24,1553.6625652296525
2001-08-27,1575.9561495277062
2001-08-28,1569.5168215430017
2001-08-29,1561.193796220846
2001-08-30,1558.8334485035325
2001-08-31,1543.5959657868889
2001-09-03,1551.7830433492934
2001-09-04,1571.3461095494977
2001-09-05,1570.352861910139
2001-09-06,1545.9094762002683
2001-09-07,1504.38461596426
2001-09-10,1491.766240796187
2001-09-11,1489.533448589769
2001-09-12,1411.1638542741441
2001-09-13,1416.1363665716017
2001-09-14,1384.3920371231868
2001-09-17,1324.9998747143657
2001-09-18,1319.9821670454457
2001-09-19,1314.825001422613
2001-09-20,1293.6384402483277
2001-09-21,1256.0478239933148
2001-09-24,1273.6611339952526
2001-09-25,1285.4916374672184
2001-09-26,1286.745449960781
2001-09-27,1310.5682561507467
2001-09-28,1354.6255186311448
2001-10-01,1354.8012998255847
2001-10-02,1359.1132937975206
2001-10-03,1349.0100612029162
2001-10-04,1382.1986244384698
2001-10-05,1397.2020704083077
2001-10-08,1373.5409532835922
2001-10-09,1395.3821227845256
2001-10-10,1385.8783493230771
2001-10-11,1418.5407861019764
2001-10-12,1424.9934600539325
2001-10-15,1439.1407712118194
2001-10-16,1428.3459057270184
2001-10-17,1441.3767079282022
2001-10-18,1418.9255375608204
2001-10-19,1415.9370045896221
2001-10-22,1421.7152600792967
2001-10-23,1446.8225242071842
2001-10-24,1440.087783523066
2001-10-25,1427.5666296509062
2001-10-26,1441.298530599218
2001-10-29,1408.7453358309092
2001-10-30,1400.4970357934214
2001-10-31,1402.0716779709041
2001-11-01,1398.4319358931334
2001-11-02,1403.246328898691
2001-11-05,1418.7108473541962
2001-11-06,1429.431509279479
2001-11-07,1415.7865103067486
2001-11-08,1443.7604853797368
2001-11-09,1454.3362054118911
2001-11-12,1469.2690951255543
2001-11-13,1483.1962584317444
2001-11-14,1508.9319841284068
2001-11-15,1542.9594213620037
2001-11-16,1526.5595816671037
2001-11-19,1548.5725157537568
2001-11-20,1534.1249206602736
2001-11-21,1530.6697879842357
2001-11-22,1521.1155980351261
2001-11-23,1540.8509156135565
2001-11-26,1546.3527169823146
2001-11-27,1558.12351452841
2001-11-28,1537.3802910253921
2001-11-29,1520.4017869980244
2001-11-30,1525.579872150636
2001-12-03,1529.173701260086
2001-12-04,1544.9962336838503
2001-12-05,1573.8393542451386
2001-12-06,1575.6675658767201
2001-12-07,1584.1963658257466
2001-12-10,1588.0808373865195
2001-12-11,1574.5655086878005
2001-12-12,1565.1944170302702
2001-12-13,1546.4181561658097
2001-12-14,1528.726704384436
2001-12-17,1521.916057527661
2001-12-18,1531.957995277624
2001-12-19,1547.2759668546241
2001-12-20,1541.2853581172035
2001-12-21,1545.8364586071243
2001-12-24,1574.9115811022925
2001-12-25,1574.9115811022923
2001-12-26,1571.5659900003543
2001-12-27,1569.2921015857683
2001-12-28,1583.4655677880583
2001-12-31,1575.4600867253005
2002-01-01,1575.4600867253005
2002-01-02,1560.6321673778646
2002-01-03,1579.2360589112786
2002-01-04,1623.124855767503
2002-01-07,1649.4350246444876
2002-01-08,1654.7836184575365
2002-01-09,1646.2663355283296
2002-01-10,1653.3097421835246
2002-01-11,1648.4564355865411
2002-01-14,1634.6600767567659
2002-01-15,1625.065837962999
2002-01-16,1625.5274765114484
2002-01-17,1620.276237643354
2002-01-18,1612.2004853370522
2002-01-21,1633.8758261352496
2002-01-22,1635.9172353165457
2002-01-23,1639.3793067376625
2002-01-24,1643.6133759717686
2002-01-25,1700.5095020743795
2002-01-28,1712.3534419031423
2002-01-29,1696.9297618692367
2002-01-30,1672.2185322316448
2002-01-31,1674.3921293652174
2002-02-01,1671.6691641350453
2002-02-04,1663.6026839037181
2002-02-05,1653.934033502053
2002-02-06,1657.6805651291768
2002-02-07,1644.6241498435584
2002-02-08,1656.665579875951
2002-02-11,1678.4455737801488
2002-02-12,1675.2838154345955
2002-02-13,1686.70754712518
2002-02-14,1715.660874479411
2002-02-15,1711.0857653652881
2002-02-18,1709.413520334587
2002-02-19,1693.7468058327265
2002-02-20,1700.4106158487548
2002-02-21,1695.869938437086
2002-02-22,1667.3325630272502
2002-02-25,1674.5418323513838
2002-02-26,1691.6646499804135
2002-02-27,1705.3280656031034
2002-02-28,1710.8142212778812
2002-03-01,1709.3304087152012
2002-03-04,1751.1937892424971
2002-03-05,1766.3735598891603
2002-03-06,1760.3425719309573
2002-03-07,1775.3123725952653
2002-03-08,1782.7463253597916
2002-03-11,1785.0329052649593
2002-03-12,1788.6059033471645
2002-03-13,1774.010044345974
2002-03-14,1755.4431418483412
2002-03-15,1756.0258726101583
2002-03-18,1768.7837117392226
2002-03-19,1771.9091608145518
2002-03-20,1777.9760341118247
2002-03-21,1765.1255165913417
2002-03-22,1774.6597708953311
2002-03-25,1769.6028434938632
2002-03-26,1750.15221677577
2002-03-27,1787.1181851188128
2002-03-28,1804.6375890464249
2002-03-29,1804.6375890464249
2002-04-01,1788.5638518273067
2002-04-02,1774.065841849974
2002-04-03,1767.679312300172
2002-04-04,1760.1780939001683
2002-04-05,1769.8214177845796
2002-04-08,1769.4187756616143
2002-04-09,1757.983918570967
2002-04-10,1744.5419124799907
2002-04-11,1752.3950415473096
2002-04-12,1756.0703083714964
2002-04-15,1761.8881762363944
2002-04-16,1765.0160446088614
2002-04-17,1776.325567701891
2002-04-18,1771.0993464662752
2002-04-19,1773.1589698708103
2002-04-22,1781.2087746398015
2002-04-23,1786.1432658887734
2002-04-24,1774.4825880684195
2002-04-25,1757.8339006701103
2002-04-26,1751.1426975660813
2002-04-29,1731.9606854414815
2002-04-30,1737.1241148728868
2002-05-01,1729.4614860268257
2002-05-02,1737.5828631847785
2002-05-03,1733.7352754411886
2002-05-06,1719.6089493388295
2002-05-07,1723.6447440635995
2002-05-08,1735.1738536178373
2002-05-09,1741.983223855922
2002-05-10,1734.7364874836333
2002-05-13,1737.5742179161264
2002-05-14,1754.7174488732364
2002-05-15,1765.3242932435962
2002-05-16,1761.380982850462
2002-05-17,1750.5211379070063
2002-05-20,1742.4990286427474
2002-05-21,1738.2714702234255
