Date,EUROPE ex SWIZERLAND QUALITY
2000-01-27,1385.0302603008922
2000-01-28,1390.679710453155
2000-01-31,1353.43861059438
2000-02-01,1363.8367575391158
2000-02-02,1368.0872797775824
2000-02-03,1376.2500745789655
2000-02-04,1376.7000123658063
2000-02-07,1366.10531788308
2000-02-08,1402.0619203577155
2000-02-09,1425.2634877082821
2000-02-10,1415.4025692538983
2000-02-11,1405.7337444701136
2000-02-14,1405.1115956489518
2000-02-15,1390.68270879336
2000-02-16,1417.4087969325788
2000-02-17,1419.3727712245327
2000-02-18,1419.4745120645346
2000-02-21,1412.2528958671548
2000-02-22,1405.4490334121285
2000-02-23,1430.136775990444
2000-02-24,1417.9650664783214
2000-02-25,1452.908792275666
2000-02-28,1449.3587130573774
2000-02-29,1461.1118355545054
2000-03-01,1493.251271004266
2000-03-02,1512.3076245145803
2000-03-03,1530.6186497436145
2000-03-06,1541.9549867653511
2000-03-07,1520.783296821048
2000-03-08,1484.7895483909745
2000-03-09,1498.1842427393233
2000-03-10,1520.1544842529668
2000-03-13,1490.0036501339555
2000-03-14,1492.4747470095929
2000-03-15,1461.5369196380293
2000-03-16,1467.046004150363
2000-03-17,1482.8962967103002
2000-03-20,1503.8359302811837
2000-03-21,1516.0503893110208
2000-03-22,1531.7458898326845
2000-03-23,1502.2043621761802
2000-03-24,1538.3215604703894
2000-03-27,1541.1388034794059
2000-03-28,1533.7253969454825
2000-03-29,1528.8656632372247
2000-03-30,1483.951128651375
2000-03-31,1495.9423744631345
2000-04-03,1480.5283054871604
2000-04-04,1486.6815966916668
2000-04-05,1454.6975463149345
2000-04-06,1482.921918741019
2000-04-07,1504.3212319428553
2000-04-10,1504.0676396693186
2000-04-11,1468.9222767668653
2000-04-12,1474.0050805251494
2000-04-13,1455.7546171463343
2000-04-14,1411.331001456585
2000-04-17,1392.0322885291755
2000-04-18,1412.352847043323
2000-04-19,1444.5536731103882
2000-04-20,1451.8576727398988
2000-04-21,1451.857672739899
2000-04-24,1451.4402029774417
2000-04-25,1471.0676531881425
2000-04-26,1481.179033946949
2000-04-27,1480.2925892445153
2000-04-28,1512.9381906747094
2000-05-01,1510.4390343797916
2000-05-02,1537.479407043598
2000-05-03,1508.9719658901847
2000-05-04,1508.985973955968
2000-05-05,1502.3681254531793
2000-05-08,1493.0510742647928
2000-05-09,1474.049971858061
2000-05-10,1435.0519246307188
2000-05-11,1460.2535875403187
2000-05-12,1483.2945442262355
2000-05-15,1460.7725114026348
2000-05-16,1498.4508814732546
2000-05-17,1482.090739088562
2000-05-18,1485.1905001865143
2000-05-19,1444.5904058751664
2000-05-22,1411.28976157437
2000-05-23,1411.6057232031685
2000-05-24,1395.5537127460452
2000-05-25,1423.275502553177
2000-05-26,1390.0152557559823
2000-05-29,1404.210078508211
2000-05-30,1426.9103897317054
2000-05-31,1425.1842524385272
2000-06-01,1438.7356169960071
2000-06-02,1472.7574496825766
2000-06-05,1459.0786392706086
2000-06-06,1449.9464600725546
2000-06-07,1448.7868853405828
2000-06-08,1450.2678438740295
2000-06-09,1439.9141088122124
2000-06-12,1439.200175517151
2000-06-13,1426.3388284275593
2000-06-14,1441.3049257733928
2000-06-15,1441.3883771393655
2000-06-16,1439.4386637182736
2000-06-19,1445.0815683746835
2000-06-20,1470.9600402821477
2000-06-21,1457.5719833709425
2000-06-22,1450.3365369763137
2000-06-23,1441.690024749897
2000-06-26,1434.9006090416426
2000-06-27,1422.093680338434
2000-06-28,1429.9782856043432
2000-06-29,1399.99684182612
2000-06-30,1412.2359509641549
2000-07-03,1443.2732838502493
2000-07-04,1443.4394577657174
2000-07-05,1433.5144314878576
2000-07-06,1434.9603491315797
2000-07-07,1460.3640808617256
2000-07-10,1451.8816607733304
2000-07-11,1451.924338226965
2000-07-12,1467.4844150563385
2000-07-13,1476.3513485451763
2000-07-14,1480.8686172317273
2000-07-17,1495.9296612695161
2000-07-18,1485.0976207112549
2000-07-19,1478.2200262407298
2000-07-20,1500.9770612053198
2000-07-21,1477.4468267780992
2000-07-24,1480.2100665428416
2000-07-25,1476.1608095075496
2000-07-26,1472.199849968002
2000-07-27,1449.2339931651466
2000-07-28,1456.7171570630935
2000-07-31,1462.2629823252234
2000-08-01,1467.969505425111
2000-08-02,1471.887947619737
2000-08-03,1458.4603123115937
2000-08-04,1466.9819426021907
2000-08-07,1478.311965756174
2000-08-08,1480.181063121128
2000-08-09,1492.7757292578583
2000-08-10,1485.343570983913
2000-08-11,1493.7917642281393
2000-08-14,1504.8268923138728
2000-08-15,1493.2903560770965
2000-08-16,1498.7211334194365
2000-08-17,1488.8513888953535
2000-08-18,1493.210034589334
2000-08-21,1500.4488642724634
2000-08-22,1504.5593807061987
2000-08-23,1497.4707236065608
2000-08-24,1494.6253012598543
2000-08-25,1498.1969056916537
2000-08-28,1503.6951639533702
2000-08-29,1496.4910123162733
2000-08-30,1502.533552949902
2000-08-31,1522.6291708340752
2000-09-01,1540.2054148729483
2000-09-04,1557.4480291877567
2000-09-05,1539.4996544526196
2000-09-06,1532.596237098542
2000-09-07,1526.2045268597383
2000-09-08,1506.1451914610454
2000-09-11,1500.8246018613834
2000-09-12,1501.809360767037
2000-09-13,1485.5019602542307
2000-09-14,1506.1281560463428
2000-09-15,1478.7427426971726
2000-09-18,1475.6587767568383
2000-09-19,1485.133188276054
2000-09-20,1475.7914809821598
2000-09-21,1460.0834537258309
2000-09-22,1463.7539837595514
2000-09-25,1489.4238190660842
2000-09-26,1467.7922387124968
2000-09-27,1478.278454409144
2000-09-28,1478.5276537972113
2000-09-29,1489.99482681617
2000-10-02,1495.0453850954677
2000-10-03,1500.106171666407
2000-10-04,1491.4951745924254
2000-10-05,1497.4493700752448
2000-10-06,1489.158964110668
2000-10-09,1465.1638286427444
2000-10-10,1461.9542373665067
2000-10-11,1432.2668753546923
2000-10-12,1436.9642860182562
2000-10-13,1454.0297799922707
2000-10-16,1463.514282882687
2000-10-17,1448.9555475993482
2000-10-18,1447.2102150522983
2000-10-19,1468.426551437397
2000-10-20,1466.2096084046736
2000-10-23,1477.19576775325
2000-10-24,1516.2938951974988
2000-10-25,1508.994193870177
2000-10-26,1503.1258802151983
2000-10-27,1514.4010214828645
2000-10-30,1521.953023579467
2000-10-31,1525.2297044115776
2000-11-01,1523.9976259978364
2000-11-02,1524.361468261923
2000-11-03,1534.3068304356486
2000-11-06,1541.3020064819264
2000-11-07,1532.747706933197
2000-11-08,1539.461547485702
2000-11-09,1525.1947152219182
2000-11-10,1504.3831443324927
2000-11-13,1483.5397206487771
2000-11-14,1501.9321635659087
2000-11-15,1502.9119970103945
2000-11-16,1496.0183323929054
2000-11-17,1503.6255869842169
2000-11-20,1489.907670004612
2000-11-21,1488.8275721534849
2000-11-22,1455.3184066712447
2000-11-23,1462.5096231893592
2000-11-24,1474.9472108277919
2000-11-27,1483.724726868188
2000-11-28,1463.1022759392597
2000-11-29,1450.9007316186212
2000-11-30,1427.8983810554653
2000-12-01,1449.8399527468573
2000-12-04,1428.7447985804831
2000-12-05,1480.0673720927377
2000-12-06,1473.1447135030933
2000-12-07,1455.9885064534071
2000-12-08,1468.9214080088493
2000-12-11,1495.3467391506927
2000-12-12,1486.4699815723354
2000-12-13,1475.2196272374645
2000-12-14,1458.4083610764712
2000-12-15,1422.3618577729071
2000-12-18,1422.1928732357915
2000-12-19,1435.6510673315272
2000-12-20,1390.4716552992536
2000-12-21,1373.267857803196
2000-12-22,1376.1741189918569
2000-12-25,1376.1741189918569
2000-12-26,1374.2136211952748
2000-12-27,1394.2621621960482
2000-12-28,1409.006296439244
2000-12-29,1402.9341454999233
2001-01-01,1402.9341454999235
2001-01-02,1372.5049383969445
2001-01-03,1335.0435803714488
2001-01-04,1356.6321735220863
2001-01-05,1350.5570158893045
2001-01-08,1351.0366347594788
2001-01-09,1341.5624530456425
2001-01-10,1338.4468723594034
2001-01-11,1355.6372816713306
2001-01-12,1367.8447538962096
2001-01-15,1369.510581480908
2001-01-16,1353.2923870435038
2001-01-17,1391.7175959108079
2001-01-18,1386.1080296126142
2001-01-19,1389.3247555782234
2001-01-22,1386.5958963510168
2001-01-23,1375.3186596625505
2001-01-24,1391.845347475275
2001-01-25,1399.2343432800433
2001-01-26,1386.5709191317792
2001-01-29,1385.3273180605615
2001-01-30,1384.3684940220062
2001-01-31,1396.396482224115
2001-02-01,1382.33721827634
2001-02-02,1373.1956741145161
2001-02-05,1363.2470723265412
2001-02-06,1369.4713531448238
2001-02-07,1350.7079518334187
2001-02-08,1350.9171570095116
2001-02-09,1325.4651709815016
2001-02-12,1338.113186963174
2001-02-13,1350.38377205358
2001-02-14,1331.0364218527775
2001-02-15,1357.183891181394
2001-02-16,1323.9575636401066
2001-02-19,1316.784728747369
2001-02-20,1308.7885378590527
2001-02-21,1309.5346512366384
2001-02-22,1303.2314076488103
2001-02-23,1272.6772510477872
2001-02-26,1285.5103987269156
2001-02-27,1287.9043335359602
2001-02-28,1287.3442685313642
2001-03-01,1268.4045376674405
2001-03-02,1274.8737405309741
2001-03-05,1293.4042407064428
2001-03-06,1308.468616325018
2001-03-07,1309.4780770443788
2001-03-08,1297.1321079867573
2001-03-09,1280.4883852929559
2001-03-12,1242.4916806953318
2001-03-13,1227.9277975510513
2001-03-14,1216.588093772254
2001-03-15,1239.4158675508306
2001-03-16,1202.8641329216757
2001-03-19,1199.951892308562
2001-03-20,1219.0673685129434
2001-03-21,1194.9527884291722
2001-03-22,1145.1038380883856
2001-03-23,1177.937214117559
2001-03-26,1215.2849293569564
2001-03-27,1242.1912798801654
2001-03-28,1228.1046825230846
2001-03-29,1223.1223870703345
2001-03-30,1227.1134982674128
2001-04-02,1220.590691463989
2001-04-03,1180.122404517656
2001-04-04,1173.6759683563284
2001-04-05,1210.1715173370071
2001-04-06,1201.8172294804328
2001-04-09,1212.6950746691462
2001-04-10,1246.3274088202156
2001-04-11,1254.5108613603102
2001-04-12,1247.885584749588
2001-04-13,1247.885584749588
2001-04-16,1251.0812268399523
2001-04-17,1247.6204996499541
2001-04-18,1293.329145107828
2001-04-19,1288.6787587277045
2001-04-20,1276.5167737264621
2001-04-23,1267.6055932064628
2001-04-24,1268.737808990519
2001-04-25,1270.9281984915524
2001-04-26,1282.1223729904916
2001-04-27,1309.10572809368
2001-04-30,1327.7662436833778
2001-05-01,1325.9062957873768
2001-05-02,1327.5509817637667
2001-05-03,1302.024521117608
2001-05-04,1309.8927609016882
2001-05-07,1319.5949191037337
2001-05-08,1319.8254099502537
2001-05-09,1305.960845012355
2001-05-10,1337.0130261953516
2001-05-11,1329.7629233170023
2001-05-14,1308.5005284585534
2001-05-15,1322.4917370014223
2001-05-16,1323.4183486389036
2001-05-17,1341.479826259388
2001-05-18,1356.1321433269395
2001-05-21,1367.4739873365177
2001-05-22,1384.8123862890059
2001-05-23,1368.8256679693043
2001-05-24,1365.7963471947223
2001-05-25,1357.3114487423118
2001-05-28,1360.0594398426551
2001-05-29,1350.4571512336863
2001-05-30,1329.483637497447
2001-05-31,1337.831017669749
2001-06-01,1336.489670204617
2001-06-04,1343.5506518074076
2001-06-05,1363.8841904388746
2001-06-06,1354.8750182790768
2001-06-07,1348.4889623608587
2001-06-08,1344.0337302040432
2001-06-11,1327.034112219823
2001-06-12,1285.8249835535862
2001-06-13,1298.435025917522
2001-06-14,1273.2756304742113
2001-06-15,1261.260802163437
2001-06-18,1257.4382475205532
2001-06-19,1267.5584472141247
2001-06-20,1261.2265235618443
2001-06-21,1267.6438676755379
2001-06-22,1280.4701262924777
2001-06-25,1274.9073026342112
2001-06-26,1257.397613035973
2001-06-27,1263.7452475411626
2001-06-28,1276.9624367490692
2001-06-29,1291.3279969990351
2001-07-02,1303.8287277567815
2001-07-03,1282.08629792972
2001-07-04,1273.7804345301138
2001-07-05,1261.0476690884543
2001-07-06,1235.0500084854975
2001-07-09,1230.9269912142954
2001-07-10,1223.4075751135022
2001-07-11,1210.1117765081797
2001-07-12,1230.5372567487645
2001-07-13,1237.4074063244066
2001-07-16,1225.686952409004
2001-07-17,1211.752066475393
2001-07-18,1194.964758409852
2001-07-19,1218.6687539492434
2001-07-20,1212.5723715058905
2001-07-23,1214.298316627355
2001-07-24,1198.0758343284103
2001-07-25,1185.0395366784626
2001-07-26,1196.928657637621
2001-07-27,1221.167452051852
2001-07-30,1232.6283646199747
2001-07-31,1249.5762077913373
2001-08-01,1259.0695854925248
2001-08-02,1259.4704084515008
2001-08-03,1242.7893338155893
2001-08-06,1240.0943525027626
2001-08-07,1244.840273128167
2001-08-08,1228.832672559612
2001-08-09,1205.1439953440472
2001-08-10,1200.009436921879
2001-08-13,1205.15837121178
2001-08-14,1218.712609994841
2001-08-15,1209.475687520094
2001-08-16,1195.9195311035282
2001-08-17,1175.991534656948
2001-08-20,1177.2858424274166
2001-08-21,1193.3565290549543
2001-08-22,1189.6159402265841
2001-08-23,1198.7726364766966
2001-08-24,1216.2371995357844
2001-08-27,1218.4019023419712
2001-08-28,1203.3625574535915
2001-08-29,1196.9996490253684
2001-08-30,1171.7820560741604
2001-08-31,1175.4736761819456
2001-09-03,1165.4660368567795
2001-09-04,1175.785298558377
2001-09-05,1160.251528399373
2001-09-06,1133.3582969633023
2001-09-07,1114.4077354138553
2001-09-10,1102.2428306869424
2001-09-11,1041.5347935791008
2001-09-12,1061.4711802611287
2001-09-13,1067.8112447268957
2001-09-14,1012.0838070119835
2001-09-17,1028.999565244078
2001-09-18,1012.9222053350579
2001-09-19,989.1106853471937
2001-09-20,958.6661939826165
2001-09-21,930.4407412487974
2001-09-24,974.4356085703666
2001-09-25,984.412783245868
2001-09-26,993.8885109478484
2001-09-27,1003.8669635127429
2001-09-28,1040.942961694613
2001-10-01,1023.4877703715812
2001-10-02,1029.8195583152292
2001-10-03,1034.4741161314803
2001-10-04,1075.2915685115888
2001-10-05,1071.4820888761174
2001-10-08,1075.2547904421906
2001-10-09,1073.000317478423
2001-10-10,1097.8423544347488
2001-10-11,1123.4085140567433
2001-10-12,1119.5744509896576
2001-10-15,1095.9873738748943
2001-10-16,1100.03164042332
2001-10-17,1125.9482117954685
2001-10-18,1100.951792624972
2001-10-19,1085.836930866792
2001-10-22,1099.3200985220526
2001-10-23,1127.3187672805034
2001-10-24,1124.663391627926
2001-10-25,1107.0774625260465
2001-10-26,1139.4829583567873
2001-10-29,1113.216300975071
2001-10-30,1087.5452460620631
2001-10-31,1108.2714924159068
2001-11-01,1119.2366122694857
2001-11-02,1126.8807142475398
2001-11-05,1156.134581294159
2001-11-06,1155.2726659497057
2001-11-07,1160.2259901801433
2001-11-08,1183.3557597428521
2001-11-09,1169.6997377350776
2001-11-12,1146.6228999829157
2001-11-13,1185.592987992152
2001-11-14,1182.385539850105
2001-11-15,1188.4388697938437
2001-11-16,1197.4551479166264
2001-11-19,1199.447219250678
2001-11-20,1180.1588986908673
2001-11-21,1183.235199691431
2001-11-22,1198.9526000725734
2001-11-23,1195.6921706531782
2001-11-26,1197.283657375548
2001-11-27,1182.014862634135
2001-11-28,1168.9226805621329
2001-11-29,1166.4671803984027
2001-11-30,1175.7053794146707
2001-12-03,1174.2748677845748
2001-12-04,1190.0847063585006
2001-12-05,1221.8484529734394
2001-12-06,1225.1398454913997
2001-12-07,1212.9473140664177
2001-12-10,1197.417475741711
2001-12-11,1199.6998826383838
2001-12-12,1185.8731446229021
2001-12-13,1167.0905071200177
2001-12-14,1155.1196472363856
2001-12-17,1177.2324481433095
2001-12-18,1185.8747050252025
2001-12-19,1180.7492209007073
2001-12-20,1176.3858899194136
2001-12-21,1200.5030877997463
2001-12-24,1206.972820687135
2001-12-25,1206.972820687135
2001-12-26,1209.3613568575836
2001-12-27,1223.2281452308387
2001-12-28,1233.5949078403748
2001-12-31,1227.3005409151313
2002-01-01,1227.3005409151313
2002-01-02,1208.008025684757
2002-01-03,1231.4195023422676
2002-01-04,1231.754500958314
2002-01-07,1224.257250291397
2002-01-08,1216.7444671346316
2002-01-09,1222.8029944275554
2002-01-10,1208.6390702309684
2002-01-11,1218.8854441184014
2002-01-14,1197.4324759230985
2002-01-15,1206.334018706947
2002-01-16,1196.0326311726726
2002-01-17,1204.6028284950905
2002-01-18,1201.8381059551248
2002-01-21,1195.2248886136388
2002-01-22,1196.3370928567892
2002-01-23,1198.543289343525
2002-01-24,1215.731243732308
2002-01-25,1213.539682264726
2002-01-28,1222.8670782242264
2002-01-29,1211.7073712172403
2002-01-30,1202.3602280666107
2002-01-31,1226.582041040437
2002-02-01,1234.3607484540175
2002-02-04,1222.9384896303511
2002-02-05,1205.5017503585232
2002-02-06,1202.7329478928323
2002-02-07,1200.5294006979254
2002-02-08,1198.2469799249964
2002-02-11,1204.8638328403306
2002-02-12,1211.0474132752017
2002-02-13,1220.1976224438624
2002-02-14,1232.266529119594
2002-02-15,1227.5433364979697
2002-02-18,1220.9240139341152
2002-02-19,1204.4284174815905
2002-02-20,1196.9114410260374
2002-02-21,1203.3745687493526
2002-02-22,1191.0710422986922
2002-02-25,1209.3096704538139
2002-02-26,1220.1277228803397
2002-02-27,1241.3332359963708
2002-02-28,1235.0855237386345
2002-03-01,1244.5323762676103
2002-03-04,1263.3326468492248
2002-03-05,1255.3606780193109
2002-03-06,1255.1740318352363
2002-03-07,1261.0609863840164
2002-03-08,1271.487239937574
2002-03-11,1267.5067479793963
2002-03-12,1256.9873611214175
2002-03-13,1256.101992114915
2002-03-14,1254.3626953168944
2002-03-15,1263.3939863081146
2002-03-18,1267.2498217430873
2002-03-19,1268.0995337727986
2002-03-20,1257.7689998175306
2002-03-21,1254.5174792898072
2002-03-22,1267.0742687244197
2002-03-25,1260.5835717620664
2002-03-26,1264.2673538328324
2002-03-27,1271.5249247252932
2002-03-28,1289.4006539450909
2002-03-29,1289.4006539450909
2002-04-01,1290.491849120676
2002-04-02,1285.7167122711007
2002-04-03,1282.2897361222592
2002-04-04,1263.9879410569024
2002-04-05,1266.7898164535513
2002-04-08,1251.6989251670802
2002-04-09,1257.846841095433
2002-04-10,1260.8994645437547
2002-04-11,1241.3329789110703
2002-04-12,1246.9183764642312
2002-04-15,1250.5937838880227
2002-04-16,1266.9123690166848
2002-04-17,1266.979848226717
2002-04-18,1251.491747597214
2002-04-19,1253.2197896064836
2002-04-22,1249.9360210331438
2002-04-23,1250.494030289745
2002-04-24,1244.4608189782136
2002-04-25,1229.63291763679
2002-04-26,1225.4402223383574
2002-04-29,1218.6889756912246
2002-04-30,1223.1537174983087
2002-05-01,1219.7153605161545
2002-05-02,1225.791847513318
2002-05-03,1215.8843231901317
2002-05-06,1213.8527140766623
2002-05-07,1201.742529699588
2002-05-08,1220.0321862137741
2002-05-09,1215.025332531074
2002-05-10,1202.2443467950425
2002-05-13,1209.197681491508
2002-05-14,1224.391106763083
2002-05-15,1227.9122977452926
2002-05-16,1224.824930151627
2002-05-17,1212.2665131178892
2002-05-20,1208.6529099493614
2002-05-21,1205.2579811241853
2002-05-22,1186.9874006034852
