Date,MSCI World Quality EU PAB Index
2015-03-10,1445.9883818700287
2015-03-11,1456.591940406535
2015-03-12,1466.763572624847
2015-03-13,1472.1937069418116
2015-03-16,1483.8044301939963
2015-03-17,1474.3508426987064
2015-03-18,1485.2621667819915
2015-03-19,1488.3635678414157
2015-03-20,1482.2291058929457
2015-03-23,1464.1644003364179
2015-03-24,1463.4034600566463
2015-03-25,1434.1073478841922
2015-03-26,1436.7844945613458
2015-03-27,1443.8928072189967
2015-03-30,1463.7134490509184
2015-03-31,1462.98262364363
2015-04-01,1455.689284991058
2015-04-02,1444.1406439293744
2015-04-03,1444.2873056386725
2015-04-06,1436.1668214865153
2015-04-07,1458.8435428974026
2015-04-08,1472.7522590494916
2015-04-09,1492.3936426819062
2015-04-10,1505.9296245729063
2015-04-13,1507.870363974214
2015-04-14,1491.7338351169074
2015-04-15,1506.4676683030732
2015-04-16,1493.5527191239873
2015-04-17,1467.2498501924492
2015-04-20,1482.6820865185775
2015-04-21,1489.5707104319301
2015-04-22,1498.2880036373278
2015-04-23,1490.8882477602706
2015-04-24,1491.6339413481473
2015-04-27,1488.7845248604096
2015-04-28,1472.1858678304282
2015-04-29,1442.4445788698115
2015-04-30,1421.9323981026569
2015-05-01,1432.9808881772187
2015-05-04,1443.066565105911
2015-05-05,1424.899985604681
2015-05-06,1399.9149275381253
2015-05-07,1412.8414628049209
2015-05-08,1441.4122916414346
2015-05-11,1446.6034146939055
2015-05-12,1429.7657128378423
2015-05-13,1419.792766057023
2015-05-14,1431.8799384601134
2015-05-15,1428.0994261270419
2015-05-18,1439.9117515896953
2015-05-19,1468.802931357463
2015-05-20,1470.8624120648196
2015-05-21,1473.1511080749522
2015-05-22,1480.2419355078384
2015-05-25,1480.6245832744464
2015-05-26,1479.7604006899135
2015-05-27,1495.943241960251
2015-05-28,1488.4372509751292
2015-05-29,1467.8837478687365
2015-06-01,1478.9261218826005
2015-06-02,1448.304598908581
2015-06-03,1436.482038999144
2015-06-04,1422.5956473795184
2015-06-05,1434.0138303797953
2015-06-08,1414.5862133929882
2015-06-09,1408.8990473701253
2015-06-10,1422.6680219381078
2015-06-11,1433.7841076812774
2015-06-12,1420.965841761528
2015-06-15,1411.0037331999574
2015-06-16,1421.5733595750432
2015-06-17,1423.6595145253095
2015-06-18,1418.852143474858
2015-06-19,1422.5921805957037
2015-06-22,1426.1276225855756
2015-06-23,1450.8853496021027
2015-06-24,1441.6713988956124
2015-06-25,1436.1935418189876
2015-06-26,1439.7288556042247
2015-06-29,1408.5754613709526
2015-06-30,1409.0817451041055
2015-07-01,1425.8196699970397
2015-07-02,1425.2035481558391
2015-07-03,1423.5472581273434
2015-07-06,1420.507425636165
2015-07-07,1437.358616272899
2015-07-08,1405.5052849928957
2015-07-09,1415.591102349598
2015-07-10,1420.4880121801066
2015-07-13,1459.0378294378659
2015-07-14,1466.3129919367098
2015-07-15,1472.034120276213
2015-07-16,1490.4746034815257
2015-07-17,1502.6359343738702
2015-07-20,1505.8443912993246
2015-07-21,1491.0612944901907
2015-07-22,1487.6484480825904
2015-07-23,1472.3433794725224
2015-07-24,1457.2964175084173
2015-07-27,1429.0562952789653
2015-07-28,1450.7647915056382
2015-07-29,1464.1385202399272
2015-07-30,1477.637096328527
2015-07-31,1465.2434546102704
2015-08-03,1473.506326075257
2015-08-04,1473.8664107421378
2015-08-05,1491.44449902732
2015-08-06,1468.5840529283041
2015-08-07,1460.4425286068324
2015-08-10,1472.6439168319596
2015-08-11,1447.5065377228461
2015-08-12,1423.5436116950252
2015-08-13,1433.2663231187219
2015-08-14,1439.5528003373886
2015-08-17,1450.7039831869536
2015-08-18,1453.6917519477136
2015-08-19,1439.3925874365875
2015-08-20,1397.168643600963
2015-08-21,1338.3764198083848
2015-08-24,1265.7356470470036
2015-08-25,1280.2282849538328
2015-08-26,1313.4530242627245
2015-08-27,1361.265061990063
2015-08-28,1361.4766978847351
2015-08-31,1351.8295111084212
2015-09-01,1309.902964842029
2015-09-02,1334.617515330959
2015-09-03,1354.1274558117411
2015-09-04,1331.9745703648216
2015-09-07,1328.7778659419596
2015-09-08,1354.6663806208846
2015-09-09,1347.422999716474
2015-09-10,1344.4389529373013
2015-09-11,1342.3969944466426
2015-09-14,1336.0332718604202
2015-09-15,1351.4258910934832
2015-09-16,1363.2491356924215
2015-09-17,1358.2849963319175
2015-09-18,1334.7536350207558
2015-09-21,1359.0773374238731
2015-09-22,1344.444054315904
2015-09-23,1341.3381495305778
2015-09-24,1319.3329198140996
2015-09-25,1338.1112333392252
2015-09-28,1308.5343545689454
2015-09-29,1305.4854731859825
2015-09-30,1337.2503773082656
2015-10-01,1334.9373114086031
2015-10-02,1342.6245497670977
2015-10-05,1373.3140129985702
2015-10-06,1366.737324536831
2015-10-07,1373.9373248985999
2015-10-08,1379.7772275079337
2015-10-09,1375.7166871918364
2015-10-12,1374.8012215553845
2015-10-13,1365.561818786779
2015-10-14,1351.767432451536
2015-10-15,1374.3276661857694
2015-10-16,1381.9247523809274
2015-10-19,1393.2994093325958
2015-10-20,1387.4019952596088
2015-10-21,1382.0855722026006
2015-10-22,1429.4421571508537
2015-10-23,1466.2713708733131
2015-10-26,1465.2985419363924
2015-10-27,1459.7254603879094
2015-10-28,1472.099178849738
2015-10-29,1482.0996766292665
2015-10-30,1467.8743066657219
2015-11-02,1477.7548536940062
2015-11-03,1492.8530056555342
2015-11-04,1502.6045154340259
2015-11-05,1498.9706646616753
2015-11-06,1512.0871151841657
2015-11-09,1496.7246696328968
2015-11-10,1502.1562138028864
2015-11-11,1498.3142370927271
2015-11-12,1477.3918784152706
2015-11-13,1460.261991488933
2015-11-16,1477.5758818047448
2015-11-17,1493.7867974595417
2015-11-18,1511.1170576402178
2015-11-19,1506.3607430003724
2015-11-20,1524.8282007212863
2015-11-23,1529.1462979249327
2015-11-24,1521.4812612122541
2015-11-25,1531.8537695756156
2015-11-26,1532.4588784243551
2015-11-27,1534.795366516696
2015-11-30,1533.468440487154
2015-12-01,1538.722236434373
2015-12-02,1536.7015198149154
2015-12-03,1479.6801489272525
2015-12-04,1498.8552828908157
2015-12-07,1501.7471676492844
2015-12-08,1489.792484351713
2015-12-09,1467.1238552724187
2015-12-10,1471.7919067112691
2015-12-11,1440.1062505000207
2015-12-14,1437.8345400609871
2015-12-15,1461.3505328767478
2015-12-16,1476.7396619233493
2015-12-17,1475.2395336771788
2015-12-18,1451.9484200287723
2015-12-21,1449.8350731423357
2015-12-22,1451.7239832899536
2015-12-23,1479.5919963659046
2015-12-24,1469.4474178768023
2015-12-25,1469.465726128052
2015-12-28,1466.9519109896785
2015-12-29,1491.5923323066295
2015-12-30,1482.946891137708
2015-12-31,1473.326142826112
2016-01-01,1473.326142826112
2016-01-04,1454.9198281849588
2016-01-05,1466.3906190995365
2016-01-06,1445.0133083163348
2016-01-07,1402.0705615279983
2016-01-08,1380.7107605061685
2016-01-11,1386.3066268660182
2016-01-12,1403.5607351596097
2016-01-13,1377.938686596778
2016-01-14,1386.1197915229127
2016-01-15,1344.1571673500487
2016-01-18,1351.7019729100064
2016-01-19,1356.452807770997
2016-01-20,1340.6656193540425
2016-01-21,1357.6986809975463
2016-01-22,1389.1328597002423
2016-01-25,1376.3231027762965
2016-01-26,1388.1888516687884
2016-01-27,1375.5939667786
2016-01-28,1369.0083241809891
2016-01-29,1416.20757899871
2016-02-01,1412.9093264380851
2016-02-02,1392.4616876105056
2016-02-03,1372.596080969474
2016-02-04,1356.8003249649587
2016-02-05,1333.769878975434
2016-02-08,1314.523843173869
2016-02-09,1299.015488481103
2016-02-10,1315.4478061368068
2016-02-11,1284.6171525721445
2016-02-12,1313.962058103786
2016-02-15,1334.9830886641362
2016-02-16,1350.8411989802007
2016-02-17,1374.4569910643013
2016-02-18,1374.5234331652773
2016-02-19,1372.029947335993
2016-02-22,1397.8252189231255
2016-02-23,1384.1778462001607
2016-02-24,1383.564928120672
2016-02-25,1399.342180160977
2016-02-26,1409.6784862977274
2016-02-29,1409.0165415148977
2016-03-01,1439.1681987699153
2016-03-02,1444.3919084016009
2016-03-03,1431.7959849071692
2016-03-04,1429.495088469902
2016-03-07,1429.0382191226804
2016-03-08,1413.3957597221188
2016-03-09,1422.9648470610502
2016-03-10,1404.1565998938784
2016-03-11,1423.2447731549341
2016-03-14,1431.9583981499377
2016-03-15,1428.85457054124
2016-03-16,1438.8382852488191
2016-03-17,1420.5749720379883
2016-03-18,1426.4038047258741
2016-03-21,1431.3668096376064
2016-03-22,1434.0121171526025
2016-03-23,1435.3986087025232
2016-03-24,1432.3578053732338
2016-03-25,1432.5888972836299
2016-03-28,1427.7567631793
2016-03-29,1444.236490393719
2016-03-30,1437.8737750004873
2016-03-31,1428.5865944089821
2016-04-01,1437.8466488146287
2016-04-04,1432.9178210063812
2016-04-05,1421.5247026549866
2016-04-06,1435.8559778368403
2016-04-07,1423.7231179095045
2016-04-08,1424.2781894049208
2016-04-11,1417.055225066268
2016-04-12,1432.1603065418878
2016-04-13,1457.4258987372618
2016-04-14,1460.7567683432683
2016-04-15,1456.8084838648895
2016-04-18,1460.8572936398966
2016-04-19,1463.1911605967557
2016-04-20,1464.9227753931948
2016-04-21,1464.5166270969557
2016-04-22,1458.8920810057039
2016-04-25,1455.1856916817817
2016-04-26,1447.298461625349
2016-04-27,1443.1457284447108
2016-04-28,1431.6216146808317
2016-04-29,1404.4937421149564
2016-05-02,1407.7122965028777
2016-05-03,1397.2624310347894
2016-05-04,1390.21252246473
2016-05-05,1400.074130202277
2016-05-06,1400.4630034638005
2016-05-09,1409.480024331518
2016-05-10,1424.3820795737965
2016-05-11,1406.9008220880935
2016-05-12,1408.1857937465415
2016-05-13,1410.853635701198
2016-05-16,1419.796613609777
2016-05-17,1408.448656582396
2016-05-18,1413.7609103488173
2016-05-19,1411.8361137845638
2016-05-20,1420.9109210075376
2016-05-23,1419.9920836441752
2016-05-24,1446.0206077338269
2016-05-25,1456.1135005407532
2016-05-26,1453.7173346281847
2016-05-27,1465.9186219813896
2016-05-30,1465.522579389933
2016-05-31,1462.8477872963367
2016-06-01,1456.6863572191412
2016-06-02,1458.8620206356043
2016-06-03,1438.787712355586
2016-06-06,1441.2424986074002
2016-06-07,1446.097455767748
2016-06-08,1445.417735177732
2016-06-09,1447.7918686648818
2016-06-10,1433.8462191209085
2016-06-13,1417.72046486871
2016-06-14,1419.7411779652143
2016-06-15,1417.780677331492
2016-06-16,1426.5687913939012
2016-06-17,1413.0532711825238
2016-06-20,1422.5486381948883
2016-06-21,1434.5362837953048
2016-06-22,1433.739175491752
2016-06-23,1442.076681193655
2016-06-24,1411.8627492638752
2016-06-27,1399.9053256545242
2016-06-28,1416.13802404138
2016-06-29,1438.539158732496
2016-06-30,1455.7508710352392
2016-07-01,1459.3727514042705
2016-07-04,1457.9654448837207
2016-07-05,1451.940269852505
2016-07-06,1455.6473928810801
2016-07-07,1462.1555916157959
2016-07-08,1484.6375681844354
2016-07-11,1492.7249654346772
2016-07-12,1499.1964747683783
2016-07-13,1495.8601507860494
2016-07-14,1502.5502169238828
2016-07-15,1504.1830975004602
2016-07-18,1510.3733749434402
2016-07-19,1514.0923096785082
2016-07-20,1526.797344248591
2016-07-21,1521.3657266345915
2016-07-22,1527.7542788751389
2016-07-25,1529.0188535875523
2016-07-26,1529.987738705496
2016-07-27,1530.466087004833
2016-07-28,1522.162639300464
2016-07-29,1518.1639368280835
2016-08-01,1521.219163621877
2016-08-02,1505.6637130911772
2016-08-03,1509.131312090725
2016-08-04,1515.8838539864441
2016-08-05,1533.3268016116594
2016-08-08,1529.4791987075923
2016-08-09,1528.495317587276
2016-08-10,1521.4964454445062
2016-08-11,1529.3059369496596
2016-08-12,1527.2025794529955
2016-08-15,1529.1328015312286
2016-08-16,1512.4189674528811
2016-08-17,1509.2422435423553
2016-08-18,1506.4841338281144
2016-08-19,1505.9219482748192
2016-08-22,1505.2857440918776
2016-08-23,1511.6837221792384
2016-08-24,1514.5497341758437
2016-08-25,1507.0890339940188
2016-08-26,1506.675482039562
2016-08-29,1520.4075653013665
2016-08-30,1517.435640217721
2016-08-31,1513.1098216023208
2016-09-01,1509.5277012671434
2016-09-02,1522.639839704924
2016-09-05,1525.3151835627973
2016-09-06,1517.0799654489927
2016-09-07,1517.5878662157595
2016-09-08,1504.1233219614135
2016-09-09,1479.9349864461828
2016-09-12,1492.5020115193324
2016-09-13,1477.5633514103392
2016-09-14,1480.0613937998905
2016-09-15,1495.7363853510547
2016-09-16,1499.6238043003846
2016-09-19,1499.8375106028516
2016-09-20,1503.6842664490966
2016-09-21,1516.7322366213991
2016-09-22,1518.0134800933743
2016-09-23,1509.8701533706546
2016-09-26,1493.017937198322
2016-09-27,1510.1170581028773
2016-09-28,1514.7680077850544
2016-09-29,1500.7481429694133
2016-09-30,1508.590226649719
2016-10-03,1507.636793603757
2016-10-04,1512.0368019137152
2016-10-05,1507.388415930391
2016-10-06,1510.1686824039698
2016-10-07,1500.9349998734237
2016-10-10,1508.5184271105823
2016-10-11,1503.8174455316125
2016-10-12,1507.7618360346846
2016-10-13,1500.3994140209666
2016-10-14,1508.4472389339094
2016-10-17,1504.2538683052408
2016-10-18,1512.418691022089
2016-10-19,1514.381026683762
2016-10-20,1515.2519016628446
2016-10-21,1521.0414924425693
2016-10-24,1525.0305305750744
2016-10-25,1521.1275975727312
2016-10-26,1511.3627627056767
2016-10-27,1505.164280091094
2016-10-28,1499.303118239254
2016-10-31,1493.8936050073976
2016-11-01,1474.9793677073776
2016-11-02,1459.6145696689737
2016-11-03,1455.446707988421
2016-11-04,1447.0857904233553
2016-11-07,1482.8988710213098
2016-11-08,1487.4879730801947
2016-11-09,1508.4404541589315
2016-11-10,1508.0968938088213
2016-11-11,1508.7557373606621
2016-11-14,1513.8707401190723
2016-11-15,1522.450639473618
2016-11-16,1534.3213599419487
2016-11-17,1543.8774197779417
2016-11-18,1550.007285484879
2016-11-21,1552.7119219407034
2016-11-22,1557.8805047050005
2016-11-23,1560.8239794699502
2016-11-24,1559.163771541252
2016-11-25,1563.146001339998
2016-11-28,1559.8487734835785
2016-11-29,1557.7304696612161
2016-11-30,1548.8080240851857
2016-12-01,1535.446412499254
2016-12-02,1530.4949839948051
2016-12-05,1530.1711129820992
2016-12-06,1532.2658527356482
2016-12-07,1545.5942274601307
2016-12-08,1567.284072299825
2016-12-09,1590.4484850128897
2016-12-12,1578.6589086891279
2016-12-13,1589.487821542482
2016-12-14,1580.5693211685905
2016-12-15,1612.813871457491
2016-12-16,1609.9913811339236
2016-12-19,1612.9004430502548
2016-12-20,1623.8053119160454
2016-12-21,1613.5830748624178
2016-12-22,1607.131687552687
2016-12-23,1607.6739806704886
2016-12-26,1607.841884731966
2016-12-27,1611.3658184939961
2016-12-28,1610.5729519644285
2016-12-29,1599.7883562459358
2016-12-30,1585.814744449835
2017-01-02,1586.8325492129227
2017-01-03,1616.6996927057137
2017-01-04,1612.6095446629574
2017-01-05,1600.9984229836414
2017-01-06,1609.3320630439327
2017-01-09,1610.174296218846
2017-01-10,1605.6494837888758
2017-01-11,1621.7836029903392
2017-01-12,1595.3381168975145
2017-01-13,1602.9724938689715
2017-01-16,1603.11999084057
2017-01-17,1590.6355873856367
2017-01-18,1593.1019002430478
2017-01-19,1597.3783464715314
2017-01-20,1592.770906563452
2017-01-23,1582.2460341405995
2017-01-24,1587.4506566360674
2017-01-25,1601.0601909920524
2017-01-26,1605.7606011886967
2017-01-27,1603.1569177853582
2017-01-30,1597.24458928257
2017-01-31,1578.5751491136618
2017-02-01,1587.1617003500714
2017-02-02,1580.4788891279372
2017-02-03,1593.0248810532826
2017-02-06,1597.3164382482023
2017-02-07,1609.5101938860616
2017-02-08,1611.6876724604206
2017-02-09,1624.020618285341
2017-02-10,1634.71491485141
2017-02-13,1645.43882097941
2017-02-14,1654.2315404055003
2017-02-15,1662.7549225320993
2017-02-16,1651.8170630700783
2017-02-17,1665.545416720241
2017-02-20,1664.9819178871555
2017-02-21,1682.9844182136721
2017-02-22,1684.0735725895045
2017-02-23,1678.7189289454675
2017-02-24,1684.8433162587257
2017-02-27,1677.1040342300478
2017-02-28,1672.1461700947168
2017-03-01,1698.667578428443
2017-03-02,1699.658354160038
2017-03-03,1693.0950494022898
2017-03-06,1684.090319009317
2017-03-07,1683.8983862102984
2017-03-08,1688.1557351876697
2017-03-09,1684.4866364709148
2017-03-10,1681.2773775479413
2017-03-13,1682.1401948016032
2017-03-14,1682.9790920404494
2017-03-15,1695.4109927014988
2017-03-16,1684.503037527691
2017-03-17,1684.5313622894334
2017-03-20,1683.0268833609775
2017-03-21,1660.7471321519245
2017-03-22,1664.4016822572846
2017-03-23,1665.842043040919
2017-03-24,1662.0566978908419
2017-03-27,1652.7093391540204
2017-03-28,1663.6045311729545
2017-03-29,1679.4291261545068
2017-03-30,1683.7655544658653
2017-03-31,1686.3230511529696
2017-04-03,1688.1473165905172
2017-04-04,1686.83303301714
2017-04-05,1682.458303912939
2017-04-06,1684.2490633558414
2017-04-07,1689.8799497643963
2017-04-10,1693.3243706422168
2017-04-11,1689.566853177908
2017-04-12,1689.4634399522718
2017-04-13,1682.943651088924
2017-04-14,1682.5427515648157
2017-04-17,1688.909882161204
