Date,WORLD ex USA IMI
1999-06-23,433.5778406163213
1999-06-24,430.3255099991895
1999-06-25,428.2126009422631
1999-06-28,431.1641495455909
1999-06-29,432.75198957840814
1999-06-30,432.52670917011966
1999-07-01,442.6733263888603
1999-07-02,446.2193874322878
1999-07-05,451.6032796699489
1999-07-06,449.83467033874115
1999-07-07,448.09230203088856
1999-07-08,447.11138880114765
1999-07-09,447.3868581178637
1999-07-12,450.7835394096423
1999-07-13,447.07736346948906
1999-07-14,449.55350671254496
1999-07-15,453.4786824449067
1999-07-16,452.079305282913
1999-07-19,454.6538369108714
1999-07-20,445.0424865711172
1999-07-21,439.05582112378664
1999-07-22,435.2237045590473
1999-07-23,431.7534213758375
1999-07-26,425.1198219546174
1999-07-27,426.7760673499797
1999-07-28,430.1555473314512
1999-07-29,426.2732180729236
1999-07-30,431.9420330278131
1999-08-02,431.927575828543
1999-08-03,431.9922680174415
1999-08-04,428.385767607367
1999-08-05,420.08211661594004
1999-08-06,419.2314262947689
1999-08-09,421.5740537814916
1999-08-10,417.56801411941376
1999-08-11,419.40090617583604
1999-08-12,426.10357254227796
1999-08-13,431.5187564679476
1999-08-16,436.41362692353937
1999-08-17,438.72341801874
1999-08-18,441.6775027391
1999-08-19,438.2762704943781
1999-08-20,442.31970742607086
1999-08-23,448.3972790972236
1999-08-24,448.6938314644628
1999-08-25,452.6134281982685
1999-08-26,451.46330536446885
1999-08-27,450.83001699339394
1999-08-30,452.92996568658725
1999-08-31,444.8309776169896
1999-09-01,449.75885954845177
1999-09-02,444.27064496162365
1999-09-03,450.58395430261766
1999-09-06,455.88201825802713
1999-09-07,452.9781282789203
1999-09-08,452.4823405949775
1999-09-09,459.5738367276154
1999-09-10,462.568799599098
1999-09-13,468.10360768879883
1999-09-14,465.20303176612487
1999-09-15,466.016209078436
1999-09-16,460.46862598149625
1999-09-17,458.95354254299866
1999-09-20,461.36326449570237
1999-09-21,460.1673501883478
1999-09-22,453.9886211784789
1999-09-23,457.06148380512747
1999-09-24,447.8514878404131
1999-09-27,449.2230503032367
1999-09-28,449.6935186909318
1999-09-29,444.7134103278363
1999-09-30,448.7800627409037
1999-10-01,449.53283536853905
1999-10-04,451.4396882993301
1999-10-05,452.4118242965272
1999-10-06,452.6053788299844
1999-10-07,455.3934523456483
1999-10-08,458.8337863102124
1999-10-11,460.20109092674596
1999-10-12,457.7555198851297
1999-10-13,451.01420927680476
1999-10-14,450.01033512037907
1999-10-15,442.1897332588112
1999-10-18,435.27510009593243
1999-10-19,441.218249803243
1999-10-20,446.11781508772214
1999-10-21,444.1256180556825
1999-10-22,452.57743288022317
1999-10-25,454.5589917414685
1999-10-26,459.4450141913697
1999-10-27,458.87225300800725
1999-10-28,463.00368151301416
1999-10-29,471.8646931645261
1999-11-01,473.05382489293345
1999-11-02,474.37336829754076
1999-11-03,474.9852898571248
1999-11-04,481.22712040393
1999-11-05,480.4514896206131
1999-11-08,480.72626147247365
1999-11-09,482.31984199253355
1999-11-10,486.48930203588293
1999-11-11,490.40142049123966
1999-11-12,493.3595900543953
1999-11-15,496.87502536006747
1999-11-16,495.7026356200727
1999-11-17,494.83554885837015
1999-11-18,501.3997019895166
1999-11-19,503.02707685335
1999-11-22,503.24115286441616
1999-11-23,506.4170294462735
1999-11-24,508.79618708167794
1999-11-25,513.2604633758189
1999-11-26,522.2273906299258
1999-11-29,525.3383773227532
1999-11-30,516.9473347363228
1999-12-01,515.5221185664889
1999-12-02,516.2524955068942
1999-12-03,524.5609168512302
1999-12-06,520.8033528733599
1999-12-07,522.9353067026251
1999-12-08,519.7663575671543
1999-12-09,523.2020028134749
1999-12-10,525.5765986471604
1999-12-13,526.1865557109542
1999-12-14,526.5028266772202
1999-12-15,524.0818612684252
1999-12-16,523.3905826297214
1999-12-17,529.1046905487416
1999-12-20,530.5782329229975
1999-12-21,530.5792096021466
1999-12-22,538.2583435446563
1999-12-23,540.7877354924116
1999-12-24,544.8660486726524
1999-12-27,545.9157110556681
1999-12-28,552.1989533444638
1999-12-29,556.4189546567384
1999-12-30,562.0243440528486
1999-12-31,562.0492032808371
2000-01-03,560.3670219173141
2000-01-04,541.6943834897561
2000-01-05,523.6093956515464
2000-01-06,515.2707116870922
2000-01-07,522.7428290903459
2000-01-10,529.2463126509679
2000-01-11,533.76822160127
2000-01-12,531.73333113802
2000-01-13,533.5556571575252
2000-01-14,543.0001813074592
2000-01-17,552.0803681156148
2000-01-18,542.8532334699615
2000-01-19,537.3974696313206
2000-01-20,538.399135133455
2000-01-21,537.913385917754
2000-01-24,540.694607910433
2000-01-25,532.9792762155192
2000-01-26,540.8688646347368
2000-01-27,552.0729109076408
2000-01-28,552.9602452696283
2000-01-31,545.3717735393428
2000-02-01,549.0328781642035
2000-02-02,555.0089519705299
2000-02-03,559.4906122060498
2000-02-04,564.640932814092
2000-02-07,562.9275372068093
2000-02-08,565.2295712338947
2000-02-09,566.4471315305428
2000-02-10,566.525490776386
2000-02-11,566.7061403757502
2000-02-14,565.3591313970056
2000-02-15,557.0259737557977
2000-02-16,559.3935191210459
2000-02-17,563.4184273673433
2000-02-18,562.4947703019999
2000-02-21,553.7564607387812
2000-02-22,544.1259803728774
2000-02-23,550.4425155839169
2000-02-24,555.512059930389
2000-02-25,569.0680806982839
2000-02-28,572.1555241556185
2000-02-29,574.6946342774224
2000-03-01,582.5184562547635
2000-03-02,588.2454201838992
2000-03-03,590.068057001176
2000-03-06,589.9411312576266
2000-03-07,590.5886466132167
2000-03-08,585.919226985091
2000-03-09,584.0858020395546
2000-03-10,587.5066852313329
2000-03-13,571.1701874122058
2000-03-14,574.5395418219385
2000-03-15,566.2959785521226
2000-03-16,573.2526374868049
2000-03-17,580.702295241193
2000-03-20,582.6977511898892
2000-03-21,580.2881243043342
2000-03-22,582.5070652842028
2000-03-23,576.8810657095107
2000-03-24,583.368826965375
2000-03-27,585.5804541900308
2000-03-28,591.5690983355885
2000-03-29,600.0188788128681
2000-03-30,587.0751464393944
2000-03-31,591.6031662933823
2000-04-03,583.3017327449917
2000-04-04,578.1881313600544
2000-04-05,566.5668249564692
2000-04-06,574.246834084066
2000-04-07,580.8206923054992
2000-04-10,581.8736676880762
2000-04-11,571.438300812886
2000-04-12,573.6834747479061
2000-04-13,568.655850420984
2000-04-14,557.9044066601559
2000-04-17,540.7127254890222
2000-04-18,551.1404306182695
2000-04-19,560.9180074987656
2000-04-20,563.7054317549113
2000-04-21,564.8396378144944
2000-04-24,566.78478890382
2000-04-25,573.9604290447535
2000-04-26,578.8948703878541
2000-04-27,577.4305889720656
2000-04-28,581.3900935918056
2000-05-01,586.0332723703566
2000-05-02,593.9499846321872
2000-05-03,592.9315118668763
2000-05-04,593.3377102234714
2000-05-05,593.9657854989165
2000-05-08,589.8706891528138
2000-05-09,577.4307999814715
2000-05-10,566.4357049112302
2000-05-11,567.4864464255421
2000-05-12,575.0083954531142
2000-05-15,567.6236451284449
2000-05-16,579.4469603478938
2000-05-17,577.9081410834516
2000-05-18,574.4560511757935
2000-05-19,564.314586785834
2000-05-22,547.875010106351
2000-05-23,547.1076673314765
2000-05-24,540.9585211231608
2000-05-25,549.1002968020102
2000-05-26,541.5725366242024
2000-05-29,544.978636856399
2000-05-30,549.8926006245812
2000-05-31,551.9152712718072
2000-06-01,556.5797916726032
2000-06-02,565.5167744916848
2000-06-05,568.7599148904446
2000-06-06,565.582862704125
2000-06-07,563.0697650714126
2000-06-08,563.7754779666071
2000-06-09,563.8095037560875
2000-06-12,564.1091674798374
2000-06-13,559.1159232594175
2000-06-14,561.2767312464916
2000-06-15,557.8147937824084
2000-06-16,555.144538950099
2000-06-19,557.7819683866057
2000-06-20,564.7292149174282
2000-06-21,566.840162865077
2000-06-22,568.1978588178094
2000-06-23,566.5185996602071
2000-06-26,563.3018225061969
2000-06-27,562.7312797293106
2000-06-28,563.2061209246325
2000-06-29,556.8311575091536
2000-06-30,557.1346273844323
2000-07-03,564.707395702027
2000-07-04,565.226104681503
2000-07-05,560.2381628872992
2000-07-06,558.7242220257012
2000-07-07,566.3126114661866
2000-07-10,567.6137349145183
2000-07-11,567.9017726701009
2000-07-12,570.0103621271468
2000-07-13,571.342357904093
2000-07-14,572.9355200552354
2000-07-17,575.1683037255249
2000-07-18,569.8081160639679
2000-07-19,571.5241889881803
2000-07-20,574.3636555338735
2000-07-21,565.7998974420992
2000-07-24,563.8929029636439
2000-07-25,559.5429003648919
2000-07-26,558.8459316062697
2000-07-27,551.859479015782
2000-07-28,548.8612628948907
2000-07-31,550.6500256452978
2000-08-01,554.085089800605
2000-08-02,558.9061781965984
2000-08-03,556.6001252571061
2000-08-04,557.4647534127159
2000-08-07,562.2929237019142
2000-08-08,565.6755080564712
2000-08-09,571.388350372271
2000-08-10,566.8354000649538
2000-08-11,569.3037821095195
2000-08-14,571.9024527801114
2000-08-15,570.7188058690948
2000-08-16,573.3454796458952
2000-08-17,569.3498184947397
2000-08-18,572.3666052194119
2000-08-21,572.3474471659481
2000-08-22,577.1014907329097
2000-08-23,579.6575144542091
2000-08-24,577.1795931915798
2000-08-25,580.063892804403
2000-08-28,584.4480613146238
2000-08-29,584.3553411024199
2000-08-30,582.535137795452
2000-08-31,585.9916551473295
2000-09-01,589.9032582985265
2000-09-04,592.9509338503412
2000-09-05,593.0313195585336
2000-09-06,592.1940054087063
2000-09-07,595.2451871791123
2000-09-08,592.4411326996411
2000-09-11,589.2482552826522
2000-09-12,584.6803591654418
2000-09-13,581.1001538600451
2000-09-14,585.7769444223161
2000-09-15,582.0154054833722
2000-09-18,580.442982879675
2000-09-19,581.088631637881
2000-09-20,582.8274621654926
2000-09-21,574.4898165863777
2000-09-22,558.645691973972
2000-09-25,567.0128379387338
2000-09-26,561.227113301933
2000-09-27,558.8623437842983
2000-09-28,556.816997874247
2000-09-29,560.3568522537067
2000-10-02,563.785561744703
2000-10-03,567.9756563909792
2000-10-04,567.1258349107369
2000-10-05,570.1443551829936
2000-10-06,566.5489683138724
2000-10-09,559.0434972152862
2000-10-10,558.448399773956
2000-10-11,546.9630976639794
2000-10-12,549.6133060276985
2000-10-13,551.2990301162126
2000-10-16,557.4919904505497
2000-10-17,551.1703314520764
2000-10-18,544.6968204291703
2000-10-19,553.6963385657103
2000-10-20,560.8700552125787
2000-10-23,562.9453044155798
2000-10-24,568.5078044001204
2000-10-25,564.9595437675877
2000-10-26,561.2208210071865
2000-10-27,559.0805892626335
2000-10-30,557.1024883214048
2000-10-31,559.2517435863705
2000-11-01,562.4070728192956
2000-11-02,561.8845160140844
2000-11-03,563.4473736939012
2000-11-06,567.5584147075189
2000-11-07,567.0755952582984
2000-11-08,566.5901446200824
2000-11-09,559.4496408924414
2000-11-10,551.182163609344
2000-11-13,544.0155399311953
2000-11-14,551.3226416152976
2000-11-15,552.8941941302506
2000-11-16,548.9151838269419
2000-11-17,547.8528870423769
2000-11-20,542.0170080723539
2000-11-21,541.8271024939093
2000-11-22,533.5489783629708
2000-11-23,535.5973831288163
2000-11-24,539.5870451020936
2000-11-27,542.8369877647438
2000-11-28,536.5880481133642
2000-11-29,530.2016797921264
2000-11-30,522.4791829984289
2000-12-01,527.8588789377211
2000-12-04,520.2593947187049
2000-12-05,528.510113112394
2000-12-06,530.5612231006827
2000-12-07,525.4921056244691
2000-12-08,528.4494732796137
2000-12-11,539.8859762773242
2000-12-12,538.0140665499135
2000-12-13,535.2352324578198
2000-12-14,525.4559764782109
2000-12-15,514.1459120235509
2000-12-18,515.2350136677431
2000-12-19,516.0247975463117
2000-12-20,499.9500390796175
2000-12-21,492.13369678649093
2000-12-22,491.60669535772416
2000-12-25,495.1769055993106
2000-12-26,492.92664684771546
2000-12-27,496.2036946031903
2000-12-28,498.51944961559997
2000-12-29,496.14816020348087
2001-01-01,496.15430149183425
2001-01-02,489.44947160683716
2001-01-03,486.2837316767908
2001-01-04,491.3209844666531
2001-01-05,488.81312973183157
2001-01-08,487.1941748232973
2001-01-09,483.9750329073995
2001-01-10,481.10138697383684
2001-01-11,479.18189701780534
2001-01-12,482.091392622416
2001-01-15,484.57347256798545
2001-01-16,483.8211745739613
2001-01-17,494.7283366487734
2001-01-18,493.484756076127
2001-01-19,497.5992855082599
2001-01-22,498.0090028760161
2001-01-23,495.9760035877658
2001-01-24,500.75885030753324
2001-01-25,503.4421387766843
2001-01-26,501.3787938561982
2001-01-29,503.6705018745202
2001-01-30,502.95822704503695
2001-01-31,503.7059887756403
2001-02-01,499.8952903304438
2001-02-02,497.78452648913753
2001-02-05,493.74651235856265
2001-02-06,496.6601393676368
2001-02-07,492.2628861996274
2001-02-08,493.5518405091421
2001-02-09,488.0612161892019
2001-02-12,489.1064703295994
2001-02-13,490.5128114933456
2001-02-14,487.672960092202
2001-02-15,495.42236634215146
2001-02-16,484.9130298468563
2001-02-19,481.1898169750656
2001-02-20,482.92724822647097
2001-02-21,477.0801099477602
2001-02-22,476.9492501424051
2001-02-23,473.8274718607128
2001-02-26,476.39702771564293
2001-02-27,474.29618143452075
2001-02-28,470.8949518901507
2001-03-01,464.3014325593705
2001-03-02,458.6753490877954
2001-03-05,462.4260237937481
2001-03-06,469.5068057557131
2001-03-07,470.7541442185514
2001-03-08,468.22771936158114
2001-03-09,464.6719518544566
2001-03-12,453.9750138621082
2001-03-13,449.5869546304832
2001-03-14,443.9607587895715
2001-03-15,449.86361633642673
2001-03-16,445.4864803419126
2001-03-19,444.36068049252947
2001-03-20,446.18508406674306
2001-03-21,447.373031690554
2001-03-22,436.3797301135688
2001-03-23,443.71817928666843
2001-03-26,456.6327423708106
2001-03-27,460.90362747250254
2001-03-28,460.94128192119877
2001-03-29,456.88879586782804
2001-03-30,454.8639240922892
2001-04-02,452.5361587988658
2001-04-03,445.2645308177332
2001-04-04,443.804216006117
2001-04-05,453.5127829782151
2001-04-06,452.18097892369855
2001-04-09,451.7578370315655
2001-04-10,460.04355336223256
2001-04-11,465.01408698447017
2001-04-12,465.67879307058007
2001-04-13,465.4910112049586
2001-04-16,466.15825495291625
2001-04-17,465.11351885294243
2001-04-18,480.18850463357467
2001-04-19,479.6706516050645
2001-04-20,473.2655569026779
2001-04-23,472.0886785310591
2001-04-24,472.8804793853175
2001-04-25,473.1918504897668
2001-04-26,475.4671957285482
2001-04-27,480.80672931831634
2001-04-30,485.8295897037531
2001-05-01,489.7749511291484
2001-05-02,490.7670027925931
2001-05-03,485.96719027120224
2001-05-04,487.0772825157753
2001-05-07,491.28005451372104
2001-05-08,489.65467372528855
2001-05-09,486.2287430543276
2001-05-10,489.9413510555275
2001-05-11,490.14817637028955
2001-05-14,483.6573631488094
2001-05-15,486.66785604842624
2001-05-16,483.6252432787672
2001-05-17,490.4731308325919
2001-05-18,492.30179566886784
2001-05-21,496.6379514375519
2001-05-22,500.97343217209516
2001-05-23,501.7903824502493
2001-05-24,502.36500549139265
2001-05-25,499.736727290792
2001-05-28,497.6883228941826
2001-05-29,498.820253941343
2001-05-30,490.7854508175153
2001-05-31,493.62082363601365
2001-06-01,493.61721442349153
2001-06-04,494.14225873645205
2001-06-05,495.8674920659713
2001-06-06,494.0005245185584
2001-06-07,493.99906069320093
2001-06-08,493.7516465842175
2001-06-11,490.6556124174025
2001-06-12,479.57215301633244
2001-06-13,481.1697808708278
2001-06-14,475.78943478905484
2001-06-15,470.5094471655913
2001-06-18,466.58609293849946
2001-06-19,467.7820002476565
2001-06-20,467.22235500055024
2001-06-21,469.0490644643127
2001-06-22,471.30250542745625
2001-06-25,468.36803096223474
2001-06-26,464.3158923297309
2001-06-27,463.76462447350303
2001-06-28,467.97043235401765
2001-06-29,474.1431448795432
2001-07-02,476.9673525682871
2001-07-03,474.4754861894523
2001-07-04,471.42522945454857
2001-07-05,469.50382855635837
2001-07-06,459.0847457555307
2001-07-09,456.47426469614663
2001-07-10,454.60215830957895
2001-07-11,448.7870738353532
2001-07-12,456.6827414018079
2001-07-13,457.0994664676805
2001-07-16,453.9836742412399
2001-07-17,450.9696872392608
2001-07-18,441.842461147146
2001-07-19,446.0339906930349
2001-07-20,443.68143755635356
2001-07-23,441.56701069384997
2001-07-24,438.0673742116549
2001-07-25,435.2104098493211
2001-07-26,437.2956852662982
2001-07-27,442.11662979988404
2001-07-30,441.69030487085723
2001-07-31,447.12460748591144
2001-08-01,449.7744674819172
2001-08-02,453.1547133077958
2001-08-03,448.75874995945225
2001-08-06,449.34494033385306
2001-08-07,450.7147318123235
2001-08-08,447.2932476126071
2001-08-09,436.6010466197434
2001-08-10,434.15095565860554
2001-08-13,432.6424261911505
2001-08-14,439.12857426759126
2001-08-15,436.44121295180383
2001-08-16,431.28525482251905
2001-08-17,426.2569607277475
2001-08-20,424.76870307193343
2001-08-21,428.2912299057
2001-08-22,426.8366649323837
2001-08-23,426.97968698619195
2001-08-24,430.9586931513716
2001-08-27,433.0338391478322
2001-08-28,428.9538221892563
2001-08-29,426.9433056404332
2001-08-30,420.5095793867746
2001-08-31,420.1978175319564
2001-09-03,415.0162006904848
2001-09-04,423.81596134543474
2001-09-05,417.986851851072
2001-09-06,410.9978350809905
2001-09-07,402.251508598107
2001-09-10,397.0544363877913
2001-09-11,382.88726470614927
2001-09-12,377.3130642123415
2001-09-13,380.6050992261894
2001-09-14,370.8600658336691
2001-09-17,369.9272516251854
2001-09-18,368.4172555373922
2001-09-19,365.2300799468204
2001-09-20,355.683495897344
2001-09-21,348.0221017713111
2001-09-24,358.46438045108783
2001-09-25,361.6346532441842
2001-09-26,363.48762471498276
2001-09-27,365.34271278383375
2001-09-28,376.79156037700164
2001-10-01,372.97849850656405
2001-10-02,375.9245227396426
2001-10-03,374.75728664468977
2001-10-04,385.98259849239196
2001-10-05,384.47757390650753
2001-10-08,384.3137229133075
2001-10-09,381.81685773161126
2001-10-10,386.8847322093364
2001-10-11,394.90756492854155
2001-10-12,395.0050900279784
2001-10-15,389.5201399374132
2001-10-16,392.130398868732
2001-10-17,398.76179297695364
2001-10-18,393.3383723901613
2001-10-19,390.7464611564258
2001-10-22,394.54147585447674
2001-10-23,402.33414901458445
2001-10-24,402.9971361223208
2001-10-25,398.96373182293416
2001-10-26,404.22879072463786
2001-10-29,396.39329270042055
2001-10-30,388.3641527027149
2001-10-31,391.9007857074794
2001-11-01,392.71711371683654
2001-11-02,393.8161328411223
2001-11-05,400.8599141702809
2001-11-06,402.72501858807493
2001-11-07,401.7425218364818
2001-11-08,408.80913777116587
2001-11-09,405.5810150622746
2001-11-12,399.7081700417443
2001-11-13,408.37389892803395
2001-11-14,409.11999817986606
2001-11-15,412.50251865623585
2001-11-16,414.0154726871843
2001-11-19,419.3200038322549
2001-11-20,414.90705628890265
2001-11-21,415.23904040847435
2001-11-22,416.4349882895581
2001-11-23,415.6553233973158
2001-11-26,418.150637012247
2001-11-27,414.51490658556986
2001-11-28,408.4946309209781
2001-11-29,407.26094766837866
2001-11-30,407.12315956600344
2001-12-03,403.9398881116196
2001-12-04,406.87431790201293
2001-12-05,417.26789194637064
2001-12-06,418.4802085547559
2001-12-07,414.8033831941022
2001-12-10,408.89108794691106
2001-12-11,407.865845126746
2001-12-12,406.5760502835974
2001-12-13,399.2280493031344
2001-12-14,394.807765824707
2001-12-17,398.15927537128937
2001-12-18,399.0301781045775
2001-12-19,397.60578388895397
2001-12-20,397.0446085806943
2001-12-21,401.4176941782094
2001-12-24,403.5475303278055
2001-12-25,403.2089644334995
2001-12-26,402.28321164179255
2001-12-27,405.7322117271289
2001-12-28,410.41030551278425
2001-12-31,408.68587711981655
2002-01-01,408.6857726368473
2002-01-02,402.88224788732043
2002-01-03,408.98454568387757
2002-01-04,413.76823150237084
2002-01-07,412.60638989712857
2002-01-08,408.17213376417317
2002-01-09,408.03249571110524
2002-01-10,403.20247619535365
2002-01-11,404.2522254558999
2002-01-14,398.4864461729401
2002-01-15,399.37012545017217
2002-01-16,398.02479548399
2002-01-17,400.93853294193747
2002-01-18,400.7053036210056
2002-01-21,399.64935643067514
2002-01-22,397.3532164714808
2002-01-23,397.3624077229094
2002-01-24,401.96825682827773
2002-01-25,404.1930352691634
2002-01-28,408.2183929633027
2002-01-29,403.55333777311256
2002-01-30,399.06338025974213
2002-01-31,402.9829649962219
2002-02-01,401.94016682047305
2002-02-04,397.61960574959767
2002-02-05,391.0259312012512
2002-02-06,387.9829589171598
2002-02-07,390.84964044938374
2002-02-08,390.7854038518301
2002-02-11,393.27434116175004
2002-02-12,395.3050541669819
2002-02-13,398.4690927932312
2002-02-14,402.2055084199066
2002-02-15,399.32532561255323
2002-02-18,398.64698062428926
2002-02-19,390.75680459198026
2002-02-20,389.0557795647591
2002-02-21,393.7068058377576
2002-02-22,390.3458790404256
2002-02-25,394.41395684723153
2002-02-26,396.2277707442458
2002-02-27,402.79773920756804
2002-02-28,403.47247525417816
2002-03-01,407.79736976441296
2002-03-04,418.4289200228928
2002-03-05,417.3865925847963
2002-03-06,418.125072341981
2002-03-07,424.24665080862115
2002-03-08,426.7561423623411
2002-03-11,427.23541343160883
2002-03-12,422.1580714997871
2002-03-13,418.9617627835388
2002-03-14,419.4331506366528
2002-03-15,422.2280495232678
2002-03-18,422.1157295168064
2002-03-19,424.5684943524628
2002-03-20,421.41727161607605
2002-03-21,420.8122690087307
2002-03-22,420.2031493830231
2002-03-25,418.07834669469713
2002-03-26,418.040595470544
2002-03-27,420.77715618482233
2002-03-28,424.312663347584
2002-03-29,422.4470564629434
2002-04-01,420.3719572401201
2002-04-02,419.71892154568064
2002-04-03,420.9412383407174
2002-04-04,419.1631341243134
2002-04-05,420.12975636937193
2002-04-08,417.69968791398867
2002-04-09,416.4492067657714
2002-04-10,418.8182115257449
2002-04-11,412.8368625809751
2002-04-12,413.2244954816999
2002-04-15,415.80209731991823
2002-04-16,421.23332289263936
2002-04-17,422.5889944223789
2002-04-18,421.60851089298615
2002-04-19,422.0323317523872
2002-04-22,421.6366157474094
2002-04-23,420.53060145335513
2002-04-24,418.86685316255716
2002-04-25,416.14426361741795
2002-04-26,414.28280599847665
2002-04-29,412.44597693279997
2002-04-30,413.15643527657096
2002-05-01,413.0905021286668
2002-05-02,413.2288241016784
2002-05-03,410.5154556017192
2002-05-06,408.65496194753484
2002-05-07,405.0503429821022
2002-05-08,411.43736420691084
2002-05-09,411.3917474944794
2002-05-10,408.2978389314681
2002-05-13,409.9427928726243
2002-05-14,413.55138885229974
2002-05-15,416.26715565046754
2002-05-16,416.7919632367829
2002-05-17,415.9007132684955
2002-05-20,415.3906058829233
2002-05-21,416.53353771629384
2002-05-22,412.9085278024052
2002-05-23,413.93897084574877
2002-05-24,414.07604411594053
2002-05-27,414.26204224022234
2002-05-28,410.84073555236665
2002-05-29,408.9204053739964
2002-05-30,405.38549902508174
2002-05-31,407.13629350700336
2002-06-03,405.65569312888914
2002-06-04,398.6213643359993
2002-06-05,397.2430338531338
2002-06-06,394.76728388600924
2002-06-07,390.58195398580256
2002-06-10,390.43428608792624
2002-06-11,392.6277918261144
2002-06-12,386.0671077847815
2002-06-13,381.79607262630054
2002-06-14,373.3032556764136
2002-06-17,379.6193430336758
2002-06-18,378.875946500974
2002-06-19,371.7253135227596
2002-06-20,366.7593672287368
2002-06-21,364.90708837485255
2002-06-24,358.7255094466462
2002-06-25,364.84186905839965
2002-06-26,355.78090410744005
2002-06-27,360.351216740441
2002-06-28,369.31442800257116
2002-07-01,370.14374033547807
2002-07-02,362.8840697319681
2002-07-03,358.6307098399382
2002-07-04,362.28598581343687
2002-07-05,372.92197804571776
2002-07-08,370.7215486601699
2002-07-09,369.07239113648876
2002-07-10,361.49357694110904
2002-07-11,351.37416334204136
2002-07-12,351.98387717380893
2002-07-15,337.11632957151113
2002-07-16,334.72805883096447
2002-07-17,341.28152705569136
2002-07-18,345.7574178190962
2002-07-19,333.5458558352127
2002-07-22,323.52134662791644
2002-07-23,320.51501959240267
2002-07-24,316.48193204951053
2002-07-25,321.2786913065467
2002-07-26,321.35999844532995
2002-07-29,334.7135841470198
2002-07-30,334.84571999296037
2002-07-31,336.52066257182815
2002-08-01,327.265054861159
