Date,EAFE ex ISRAEL IMI
2010-05-26,1000.0
2010-05-27,1023.2602247160991
2010-05-28,1023.585655373105
2010-05-31,1027.2780086311363
2010-06-01,1026.1409433412684
2010-06-02,1022.4436661962452
2010-06-03,1041.4069511807506
2010-06-04,1034.5941692336041
2010-06-07,1019.6422202501984
2010-06-08,1014.9494874134258
2010-06-09,1021.7537920217397
2010-06-10,1035.32661442565
2010-06-11,1042.3815707230406
2010-06-14,1050.3583720821243
2010-06-15,1055.0355585738955
2010-06-16,1060.3474025719104
2010-06-17,1059.5904089921282
2010-06-18,1060.6297106029956
2010-06-21,1075.6323265914373
2010-06-22,1073.318792180449
2010-06-23,1063.2989867109172
2010-06-24,1049.8096779259836
2010-06-25,1041.7231260979534
2010-06-28,1047.1585771628156
2010-06-29,1028.1988869900442
2010-06-30,1019.5510863104106
2010-07-01,995.1291087062715
2010-07-02,991.1947586072728
2010-07-05,992.254242281713
2010-07-06,1011.6688623093235
2010-07-07,1018.8336766739103
2010-07-08,1030.229521628645
2010-07-09,1037.215480509187
2010-07-12,1040.738882166355
2010-07-13,1050.9188510614804
2010-07-14,1055.234249665209
2010-07-15,1040.5177144521256
2010-07-16,1023.8968269771384
2010-07-19,1015.4176460067279
2010-07-20,1017.0337223566625
2010-07-21,1026.3158017545627
2010-07-22,1036.8705360367528
2010-07-23,1049.9602303579416
2010-07-26,1052.4560232294618
2010-07-27,1052.6108982370943
2010-07-28,1055.414637701255
2010-07-29,1052.4676742567772
2010-07-30,1049.3437003756933
2010-08-02,1065.9677471743616
2010-08-03,1069.8268993559427
2010-08-04,1067.2334758986171
2010-08-05,1069.4843482310432
2010-08-06,1062.3413381240678
2010-08-09,1070.8989610314686
2010-08-10,1066.0541473883263
2010-08-11,1050.9702699712468
2010-08-12,1047.4981240817892
2010-08-13,1053.058562595576
2010-08-16,1052.2398781381946
2010-08-17,1059.5337393169461
2010-08-18,1060.637046197145
2010-08-19,1054.1208377916712
2010-08-20,1046.7102024239864
2010-08-23,1052.684629515537
2010-08-24,1039.821000191606
2010-08-25,1029.7475064135378
2010-08-26,1035.2166148543074
2010-08-27,1042.3166077732924
2010-08-30,1049.0143926888654
2010-08-31,1042.034644176808
2010-09-01,1061.3932159379442
2010-09-02,1065.6261520425614
2010-09-03,1072.2722238334165
2010-09-06,1080.0343568137025
2010-09-07,1081.7228939219644
2010-09-08,1083.0465813593012
2010-09-09,1094.6564670710973
2010-09-10,1094.5983515863297
2010-09-13,1100.2501707270296
2010-09-14,1098.7286870819007
2010-09-15,1092.8369070813853
2010-09-16,1082.8350719521252
2010-09-17,1085.7166299804262
2010-09-20,1094.9264825194791
2010-09-21,1090.9666713816353
2010-09-22,1075.9363142281595
2010-09-23,1078.1549919452414
2010-09-24,1079.896030264449
2010-09-27,1082.954808346098
2010-09-28,1079.8720120210205
2010-09-29,1077.4312040096388
2010-09-30,1066.9126834430165
2010-10-01,1064.3568326267932
2010-10-04,1061.4990635939403
2010-10-05,1069.3984800684093
2010-10-06,1078.2127019502789
2010-10-07,1079.0827105969502
2010-10-08,1078.6726624245919
2010-10-11,1082.7049796949295
2010-10-12,1077.1341290624491
2010-10-13,1084.6657940570371
2010-10-14,1087.5918900544943
2010-10-15,1086.2928654882999
2010-10-18,1090.2226658719549
2010-10-19,1088.9719727043146
2010-10-20,1086.4312522287696
2010-10-21,1087.77772590175
2010-10-22,1088.407494426218
2010-10-25,1093.3674364848266
2010-10-26,1090.8650644872405
2010-10-27,1083.7516979691181
2010-10-28,1085.9469736267658
2010-10-29,1086.3742133303872
2010-11-01,1088.105132362386
2010-11-02,1088.0869072297585
2010-11-03,1085.2062144994024
2010-11-04,1099.8176506873097
2010-11-05,1112.7551872341942
2010-11-08,1118.9179365854313
2010-11-09,1122.7985316458
2010-11-10,1119.0742140260934
2010-11-11,1121.792521004252
2010-11-12,1113.221079201055
2010-11-15,1121.1572634877584
2010-11-16,1102.1813649336125
2010-11-17,1106.11061896034
2010-11-18,1119.546315473471
2010-11-19,1113.4510802118743
2010-11-22,1112.4779679298529
2010-11-23,1104.8129401246958
2010-11-24,1110.4468461154524
2010-11-25,1115.3534758689627
2010-11-26,1112.913653675015
2010-11-29,1106.9222169558616
2010-11-30,1105.5162701811003
2010-12-01,1119.9541463650883
2010-12-02,1136.0066640034693
2010-12-03,1134.0518473621196
2010-12-06,1139.0403928294143
2010-12-07,1143.2566686374669
2010-12-08,1146.3871456766726
2010-12-09,1153.6409512096864
2010-12-10,1152.1884204649791
2010-12-13,1154.2143143438338
2010-12-14,1158.861688045361
2010-12-15,1154.7649317133819
2010-12-16,1159.7894499600377
2010-12-17,1158.8016592197296
2010-12-20,1165.2905858858692
2010-12-21,1175.6283638406226
2010-12-22,1179.2962057498344
2010-12-23,1183.2343093509285
2010-12-24,1179.4225777260403
2010-12-27,1173.4356744796219
2010-12-28,1178.6918738795468
2010-12-29,1183.9934136644238
2010-12-30,1168.869704065891
2010-12-31,1164.1120234423192
2011-01-03,1169.6176508361855
2011-01-04,1179.6508452950818
2011-01-05,1179.8590946580134
2011-01-06,1190.2662024919423
2011-01-07,1192.2153960904072
2011-01-10,1186.9219186616249
2011-01-11,1194.167778951401
2011-01-12,1202.2308932149974
2011-01-13,1194.40580413466
2011-01-14,1189.5752610401564
2011-01-17,1192.8642812654682
2011-01-18,1198.1659380938117
2011-01-19,1189.93009825291
2011-01-20,1173.2942162439224
2011-01-21,1169.1430065527222
2011-01-24,1171.5397434696902
2011-01-25,1170.2557990755486
2011-01-26,1175.4263369347436
2011-01-27,1175.0940515700263
2011-01-28,1170.5439572656585
2011-01-31,1164.3474111503629
2011-02-01,1177.2511504017898
2011-02-02,1183.4045435888065
2011-02-03,1189.4179304791749
2011-02-04,1197.0164954646432
2011-02-07,1205.0989978150205
2011-02-08,1203.343424719505
2011-02-09,1196.2668087792363
2011-02-10,1194.6249314774088
2011-02-11,1197.7533136450838
2011-02-14,1208.9777266830897
2011-02-15,1207.1642275953382
2011-02-16,1211.4739040829254
2011-02-17,1215.4244560754423
2011-02-18,1214.0678488597762
2011-02-21,1202.4996252856038
2011-02-22,1190.1392089252602
2011-02-23,1177.923273819112
2011-02-24,1170.571487397505
2011-02-25,1186.1514909688067
2011-02-28,1192.9177737866762
2011-03-01,1191.7737138983707
2011-03-02,1179.503201961961
2011-03-03,1179.4632842380051
2011-03-04,1177.5911600470179
2011-03-07,1170.3223625766836
2011-03-08,1173.9723106269073
2011-03-09,1173.0292103810464
2011-03-10,1159.7901665879588
2011-03-11,1150.1981205580873
2011-03-14,1119.405526040718
2011-03-15,1077.4560720668085
2011-03-16,1085.2745404945097
2011-03-17,1096.6567990704066
2011-03-18,1096.991029075723
2011-03-21,1110.7400848746545
2011-03-22,1120.4378332651884
2011-03-23,1124.7188987729307
2011-03-24,1130.2204041380473
2011-03-25,1134.572936680523
2011-03-28,1134.2368627043654
2011-03-29,1134.688066159556
2011-03-30,1144.9055826333845
2011-03-31,1137.4997379119893
2011-04-01,1144.8624130005142
2011-04-04,1145.3567823348578
2011-04-05,1143.0407873552272
2011-04-06,1138.3665178581684
2011-04-07,1138.8746079716018
2011-04-08,1142.7457612292237
2011-04-11,1141.6677015724845
2011-04-12,1123.784616036582
2011-04-13,1131.2284985626186
2011-04-14,1131.8893388460317
2011-04-15,1133.0808440280562
2011-04-18,1127.27716422302
2011-04-19,1123.7248387599682
2011-04-20,1137.4495700073055
2011-04-21,1145.6854797613535
2011-04-22,1145.9069586024161
2011-04-25,1143.5590584152837
2011-04-26,1144.0721086811063
2011-04-27,1144.6545503647048
2011-04-28,1150.3789907244293
2011-04-29,1152.8657762625965
2011-05-02,1156.6157085376844
2011-05-03,1152.4537630925531
2011-05-04,1139.0729018369511
2011-05-05,1145.6507919144642
2011-05-06,1154.959328682912
2011-05-09,1158.896926713529
2011-05-10,1164.7306301465285
2011-05-11,1169.0627612907283
2011-05-12,1161.4477237754268
2011-05-13,1156.3713418002194
2011-05-16,1149.9203005728807
2011-05-17,1142.3104290112237
2011-05-18,1146.3558726514523
2011-05-19,1149.9899792647843
2011-05-20,1151.4734144787678
2011-05-23,1135.1189187713258
2011-05-24,1134.1863157649962
2011-05-25,1138.9614549290563
2011-05-26,1144.8839622507496
2011-05-27,1148.058959006833
2011-05-30,1146.9616320139546
2011-05-31,1154.8523265816966
2011-06-01,1148.9316728949195
2011-06-02,1131.5617627193722
2011-06-03,1123.6290129871375
2011-06-06,1117.201641362541
2011-06-07,1115.4674934277718
2011-06-08,1108.7139934620968
2011-06-09,1118.0225407225355
2011-06-10,1112.3883144606737
2011-06-13,1111.908903919236
2011-06-14,1118.4164797769374
2011-06-15,1115.0150164784457
2011-06-16,1107.6608822080902
2011-06-17,1104.4380190374497
2011-06-20,1098.7476886665456
2011-06-21,1112.3462336359478
2011-06-22,1111.2874166886672
2011-06-23,1104.3508245513628
2011-06-24,1106.853599718372
2011-06-27,1098.0211249545966
2011-06-28,1102.0305322914016
2011-06-29,1120.0228360051376
2011-06-30,1130.4401910485003
2011-07-01,1137.3438671005074
2011-07-04,1142.587373549051
2011-07-05,1143.280503277289
2011-07-06,1148.2153465021358
2011-07-07,1148.6091663588861
2011-07-08,1150.1712202216888
2011-07-11,1143.8557821558697
2011-07-12,1134.7892093455416
2011-07-13,1139.6098781538735
2011-07-14,1131.3327664684912
2011-07-15,1129.9940199331304
2011-07-18,1118.802260030591
2011-07-19,1120.0478482129413
2011-07-20,1133.8956805458024
2011-07-21,1138.1370671343702
2011-07-22,1147.8968118314376
2011-07-25,1143.1031449835734
2011-07-26,1140.082557900298
2011-07-27,1133.5000852606397
2011-07-28,1131.5209116339993
2011-07-29,1123.1964492780114
2011-08-01,1126.7839388453299
2011-08-02,1105.2828811266747
2011-08-03,1081.092195290269
2011-08-04,1050.6416735445289
2011-08-05,1024.37702128936
2011-08-08,989.3811177667782
2011-08-09,993.6508344811102
2011-08-10,979.553874253327
2011-08-11,989.7239041942595
2011-08-12,1014.7352300297699
2011-08-15,1017.9123361203281
2011-08-16,1017.7480791848553
2011-08-17,1020.1332190054709
2011-08-18,986.7518145799995
2011-08-19,966.6656933772803
2011-08-22,967.43903569128
2011-08-23,978.097481758551
2011-08-24,982.4071474031846
2011-08-25,978.6289047111874
2011-08-26,977.4603625607623
2011-08-29,983.9989709976115
2011-08-30,997.5302936395296
2011-08-31,1021.2890719085809
2011-09-01,1030.2832746760455
2011-09-02,1011.2344364707918
2011-09-05,978.8257118640207
2011-09-06,970.1979914770365
2011-09-07,996.1834978557882
2011-09-08,1003.2775175323518
2011-09-09,991.8707197410864
2011-09-12,970.680435753299
2011-09-13,977.1528326131875
2011-09-14,981.0718901481098
2011-09-15,994.4983837936365
2011-09-16,1007.913593963343
2011-09-19,995.7625117725726
2011-09-20,1000.2363281666186
2011-09-21,990.9596989575547
2011-09-22,956.8419633252452
2011-09-23,956.9448377721035
2011-09-26,960.4357803715144
2011-09-27,994.2032467372485
2011-09-28,991.9680303566269
2011-09-29,994.216814470704
2011-09-30,990.6147004248717
2011-10-03,979.1130744694395
2011-10-04,954.5137854341931
2011-10-05,970.270013620713
2011-10-06,994.1014925848013
2011-10-07,1002.6592707778937
2011-10-10,1011.5586529256869
2011-10-11,1015.8523807003489
2011-10-12,1022.1929985417131
2011-10-13,1022.191249508464
2011-10-14,1019.7220660346159
2011-10-17,1024.2885432094454
2011-10-18,1016.3148565120688
2011-10-19,1018.9757048355895
2011-10-20,1006.8575521602905
2011-10-21,1020.4310760867849
2011-10-24,1037.4389726172062
2011-10-25,1031.084688625502
2011-10-26,1033.026406634312
2011-10-27,1059.7155987464596
2011-10-28,1062.2850335294095
2011-10-31,1041.7033625931967
2011-11-01,1017.3382046672215
2011-11-02,1016.1273112819606
2011-11-03,1029.7117989306878
2011-11-04,1030.225989172039
2011-11-07,1026.9077654408402
2011-11-08,1028.5198434089837
2011-11-09,1026.6024384235013
2011-11-10,1014.021788072061
2011-11-11,1029.0658330786634
2011-11-14,1028.08770496761
2011-11-15,1024.1892400970578
2011-11-16,1020.3814763052152
2011-11-17,1012.7137614983081
2011-11-18,1002.7968124652745
2011-11-21,979.2725350185938
2011-11-22,974.2282265300905
2011-11-23,965.1576019672337
2011-11-24,962.5124854961439
2011-11-25,964.8669620045224
2011-11-28,990.7366233585172
2011-11-29,1003.710587115552
2011-11-30,1026.4507522282704
2011-12-01,1028.1617261191943
2011-12-02,1038.0255017034797
2011-12-05,1045.756506159377
2011-12-06,1039.9506902915693
2011-12-07,1043.988346435528
2011-12-08,1033.6434500322487
2011-12-09,1033.7149575718122
2011-12-12,1028.308934084141
2011-12-13,1032.0011983355266
2011-12-14,1018.6069015303617
2011-12-15,1018.1470394263556
2011-12-16,1016.1424401593888
2011-12-19,1010.7735885607466
2011-12-20,1023.6679905824847
2011-12-21,1026.8263826103264
2011-12-22,1031.3715608473517
2011-12-23,1039.4780245567247
2011-12-26,1040.5692231468272
2011-12-27,1039.9810525521118
2011-12-28,1036.3130214306962
2011-12-29,1043.7514035822592
2011-12-30,1053.0594449737184
2012-01-02,1060.0111571879145
2012-01-03,1072.410942930754
2012-01-04,1079.4822865167375
2012-01-05,1071.6199276034276
2012-01-06,1071.1897004195084
2012-01-09,1068.275282522669
2012-01-10,1082.3408408297457
2012-01-11,1083.5950137554207
2012-01-12,1077.5600992435157
2012-01-13,1083.2302232950105
2012-01-16,1084.8360943750886
2012-01-17,1093.7666785601143
2012-01-18,1093.4111924352824
2012-01-19,1101.8604563993833
2012-01-20,1105.2664400943963
2012-01-23,1106.1964666529775
2012-01-24,1102.671005360977
2012-01-25,1103.5136979813665
2012-01-26,1110.284245360155
2012-01-27,1105.8474519006559
2012-01-30,1096.637382302206
2012-01-31,1103.38509035446
2012-02-01,1115.1949328351234
2012-02-02,1120.5654851368315
2012-02-03,1132.495258895246
2012-02-06,1136.9251851271642
2012-02-07,1130.1217421547615
2012-02-08,1132.641529679877
2012-02-09,1132.3249128558548
2012-02-10,1124.4276451728942
2012-02-13,1132.2667720596078
2012-02-14,1130.0773728266824
2012-02-15,1144.412971655251
2012-02-16,1140.6835751153117
2012-02-17,1143.9712379758148
2012-02-20,1151.9371569113528
2012-02-21,1146.7524589934242
2012-02-22,1141.8283254645269
2012-02-23,1140.0394105787138
2012-02-24,1138.358968951622
2012-02-27,1138.9383125059926
2012-02-28,1141.0108629245412
2012-02-29,1142.7011650595264
2012-03-01,1148.2829483649032
2012-03-02,1153.1461492612023
2012-03-05,1145.102262794486
2012-03-06,1125.6239711609273
2012-03-07,1126.9347065237635
2012-03-08,1138.3697972117604
2012-03-09,1148.8830756743673
2012-03-12,1144.0769051211237
2012-03-13,1159.0454318157422
2012-03-14,1164.3794271010104
2012-03-15,1168.9816454565912
2012-03-16,1171.2532753416995
2012-03-19,1169.008897601301
2012-03-20,1158.245920662844
2012-03-21,1154.5247476817628
2012-03-22,1149.608478911084
2012-03-23,1146.218149174896
2012-03-26,1150.4460879831151
2012-03-27,1154.0088469483362
2012-03-28,1148.1007721681287
2012-03-29,1138.3025886493685
2012-03-30,1143.0361187417984
2012-04-02,1156.192460032064
2012-04-03,1145.3387151202787
2012-04-04,1130.2723560379857
2012-04-05,1132.470766390674
2012-04-06,1130.3111710251062
2012-04-09,1129.2475203814834
2012-04-10,1111.0091251794363
2012-04-11,1111.6192703040824
2012-04-12,1122.1432861822616
2012-04-13,1117.3847889376884
2012-04-16,1117.370612187666
2012-04-17,1127.647067647935
2012-04-18,1129.447228634745
2012-04-19,1123.3421456921963
2012-04-20,1124.5177052612592
2012-04-23,1110.1135342109114
2012-04-24,1113.3242504765471
2012-04-25,1122.789408199286
2012-04-26,1125.6248206044381
2012-04-27,1129.7869228759814
2012-04-30,1129.343890266528
2012-05-01,1127.4691451806984
2012-05-02,1128.580099610711
2012-05-03,1127.6676897729078
2012-05-04,1116.355827229762
2012-05-07,1112.937762557984
2012-05-08,1104.0807058326068
2012-05-09,1099.2699129658708
2012-05-10,1102.9946705412644
2012-05-11,1102.9373053066638
2012-05-14,1092.30970363931
2012-05-15,1085.0536191884632
2012-05-16,1074.852449172197
2012-05-17,1073.239360889618
2012-05-18,1054.9629024913017
2012-05-21,1057.8290409994731
2012-05-22,1074.2309413869975
2012-05-23,1059.3474742111143
2012-05-24,1065.843519372354
2012-05-25,1068.6705841709645
2012-05-28,1069.945215051369
2012-05-29,1079.1801149701366
2012-05-30,1071.6459765942523
2012-05-31,1069.7155593967339
2012-06-01,1052.621642840153
2012-06-04,1037.3867145416227
2012-06-05,1045.3800130984237
2012-06-06,1064.8452897515372
2012-06-07,1075.30292144967
2012-06-08,1069.581427464969
2012-06-11,1074.7363344614018
2012-06-12,1078.0467847900597
2012-06-13,1073.630731173794
2012-06-14,1070.069459637105
2012-06-15,1079.8894208004267
2012-06-18,1088.3518520927062
2012-06-19,1095.260328171906
2012-06-20,1102.2981703680175
2012-06-21,1098.84155680714
2012-06-22,1092.0110550271136
2012-06-25,1082.83353035362
