Date,KOKUSAI INDEX (WORLD ex JP) IMI
1999-06-30,810.8931812031719
1999-07-01,823.3029348688646
1999-07-02,830.5320057652891
1999-07-05,834.3924780509835
1999-07-06,831.9793113493674
1999-07-07,832.682298705049
1999-07-08,834.9719120666741
1999-07-09,837.62657169548
1999-07-12,839.9659705445614
1999-07-13,831.6818946856631
1999-07-14,833.6631427098624
1999-07-15,838.6227943074235
1999-07-16,841.7583834547482
1999-07-19,839.7814168041275
1999-07-20,810.9746800654451
1999-07-21,803.6525153673432
1999-07-22,796.1394977745102
1999-07-23,792.9037844992638
1999-07-26,775.2833046520692
1999-07-27,783.7113848883372
1999-07-28,786.6280539005223
1999-07-29,768.6181958955041
1999-07-30,770.0594289088468
1999-08-02,771.0118268045347
1999-08-03,767.1459139747027
1999-08-04,755.2540526714383
1999-08-05,750.3326747957653
1999-08-06,747.0555292796151
1999-08-09,751.1034285336726
1999-08-10,740.2412673438889
1999-08-11,752.3878076907607
1999-08-12,757.7689051073053
1999-08-13,775.366477446817
1999-08-16,777.9109085204783
1999-08-17,785.7982875346195
1999-08-18,781.4214370308182
1999-08-19,771.2238880681886
1999-08-20,776.7607988882651
1999-08-23,792.0681289792633
1999-08-24,795.49556559894
1999-08-25,807.58422746944
1999-08-26,803.7340116490984
1999-08-27,797.648890504928
1999-08-30,789.3310215942314
1999-08-31,778.3927770595561
1999-09-01,782.0490323157142
1999-09-02,768.3321446858608
1999-09-03,791.8739655238005
1999-09-06,795.9069187110663
1999-09-07,793.0353047619618
1999-09-08,790.182096900644
1999-09-09,796.4138484237109
1999-09-10,803.5566937082004
1999-09-13,803.6704816510722
1999-09-14,796.772631502214
1999-09-15,791.2491832750048
1999-09-16,788.430346722854
1999-09-17,795.1783091349226
1999-09-20,795.5399171805344
1999-09-21,779.5754147381455
1999-09-22,777.7124124315504
1999-09-23,772.8042289941524
1999-09-24,766.2397399495965
1999-09-27,772.7586996082448
1999-09-28,766.7137020327001
1999-09-29,756.6604142467264
1999-09-30,759.2782459291112
1999-10-01,755.2672885541234
1999-10-04,765.9059799507169
1999-10-05,768.241934360442
1999-10-06,776.3490280140483
1999-10-07,775.3593027458835
1999-10-08,786.3968353177751
1999-10-11,787.3539112901093
1999-10-12,772.4822358661788
1999-10-13,758.341032964773
1999-10-14,755.0377668770736
1999-10-15,733.6841162884148
1999-10-18,732.4044623835605
1999-10-19,742.7708520659963
1999-10-20,753.2282431025099
1999-10-21,749.7001601485696
1999-10-22,766.4016020356072
1999-10-25,764.0516854727426
1999-10-26,766.5992848757918
1999-10-27,772.3665078317129
1999-10-28,792.7053222508729
1999-10-29,805.3633475155905
1999-11-01,804.7954543247497
1999-11-02,803.3510836486787
1999-11-03,808.6819732389729
1999-11-04,816.2139758373013
1999-11-05,822.4295059365573
1999-11-08,827.8278326777779
1999-11-09,823.5131175301261
1999-11-10,826.4042585167708
1999-11-11,834.1704147486658
1999-11-12,844.6746653366755
1999-11-15,848.5726888714266
1999-11-16,859.1786112426547
1999-11-17,851.4438506606895
1999-11-18,863.703101440196
1999-11-19,864.0304860300693
1999-11-22,859.2021763444518
1999-11-23,856.3549642965904
1999-11-24,866.385837270679
1999-11-25,872.2961669850299
1999-11-26,879.5402888908505
1999-11-29,879.3871677071116
1999-11-30,868.9587553237945
1999-12-01,873.2174736871067
1999-12-02,883.5304699237942
1999-12-03,899.499566533276
1999-12-06,884.6955934882127
1999-12-07,883.3240627528355
1999-12-08,881.2569896231471
1999-12-09,888.8124418067218
1999-12-10,892.2973963467518
1999-12-13,897.2835638347959
1999-12-14,894.9157804980719
1999-12-15,894.9032078240378
1999-12-16,891.2213906036001
1999-12-17,900.732076153508
1999-12-20,903.2116501466227
1999-12-21,909.2675781961726
1999-12-22,914.7456344312599
1999-12-23,922.3023894061727
1999-12-24,924.2795468679122
1999-12-27,926.7995970825917
1999-12-28,931.8916471764043
1999-12-29,939.3817512118973
1999-12-30,945.887399250112
1999-12-31,949.0619464264096
2000-01-03,936.5648453018075
2000-01-04,892.7166308415627
2000-01-05,881.5270128165747
2000-01-06,874.040037398409
2000-01-07,902.4238043892018
2000-01-10,918.8513689069472
2000-01-11,906.0947304727787
2000-01-12,903.428722817466
2000-01-13,914.892137761231
2000-01-14,936.9556431045953
2000-01-17,942.5786665263388
2000-01-18,934.294952672964
2000-01-19,935.3194285743898
2000-01-20,934.1099575400273
2000-01-21,935.4920960332014
2000-01-24,924.6991285257263
2000-01-25,919.1115602931442
2000-01-26,923.8454987815153
2000-01-27,933.779059982849
2000-01-28,922.0371548931747
2000-01-31,924.6612842782573
2000-02-01,940.0960893731503
2000-02-02,946.641074269045
2000-02-03,952.2444457323611
2000-02-04,956.3078577768885
2000-02-07,957.1731804170466
2000-02-08,966.306768484344
2000-02-09,954.5984333105928
2000-02-10,959.6266945597345
2000-02-11,950.897190459173
2000-02-14,953.2041364867458
2000-02-15,949.6953794505558
2000-02-16,949.9700608267093
2000-02-17,954.4324513999405
2000-02-18,938.4054381902093
2000-02-21,933.0500794304751
2000-02-22,918.9626213393932
2000-02-23,931.5965681926059
2000-02-24,937.5664696154386
2000-02-25,948.924885560702
2000-02-28,957.4035999143176
2000-02-29,974.2999965140871
2000-03-01,983.5792754565678
2000-03-02,991.2009087954391
2000-03-03,1011.6338789740872
2000-03-06,1011.4491364392242
2000-03-07,998.5454518084913
2000-03-08,998.5406219773643
2000-03-09,1006.0333565296838
2000-03-10,1010.3484306692167
2000-03-13,991.5379228497278
2000-03-14,980.9630987168478
2000-03-15,973.169273030605
2000-03-16,999.5638849138303
2000-03-17,1010.5629040958634
2000-03-20,1002.9890451767145
2000-03-21,1012.8000912885711
2000-03-22,1028.5385538516432
2000-03-23,1029.3836366922708
2000-03-24,1037.1254221748143
2000-03-27,1036.2369338078765
2000-03-28,1031.1405809640557
2000-03-29,1034.0806607800273
2000-03-30,1011.8435813225128
2000-03-31,1018.9896816876959
2000-04-03,1004.7202311610646
2000-04-04,997.0043356067963
2000-04-05,981.7727062732788
2000-04-06,1004.6428452359565
2000-04-07,1017.8934158754524
2000-04-10,1005.7062864777862
2000-04-11,990.694249851392
2000-04-12,976.1785900864369
2000-04-13,966.0254072157248
2000-04-14,918.3523095877927
2000-04-17,927.8580280095706
2000-04-18,957.6440927972674
2000-04-19,963.8354055566789
2000-04-20,967.9421931444724
2000-04-21,968.0596063085081
2000-04-24,961.7239309564758
2000-04-25,995.6635034670013
2000-04-26,995.8614832520806
2000-04-27,1006.3410196845945
2000-04-28,1012.8526575762933
2000-05-01,1023.7979925768577
2000-05-02,1018.9097647607728
2000-05-03,1013.0925337826815
2000-05-04,1011.7625913288067
2000-05-05,1022.5605158094843
2000-05-08,1013.1780177934771
2000-05-09,994.2310908943347
2000-05-10,965.2614395502333
2000-05-11,986.0946669183295
2000-05-12,994.632242624345
2000-05-15,997.1285027466961
2000-05-16,1020.6974443151158
2000-05-17,1018.1979526358908
2000-05-18,1009.25992674283
2000-05-19,985.5204845304696
2000-05-22,966.0712043163292
2000-05-23,949.836771846042
2000-05-24,955.5093840484474
2000-05-25,955.532813092037
2000-05-26,937.5456687572874
2000-05-29,939.7302980252764
2000-05-30,962.8364519202464
2000-05-31,967.6633792157179
2000-06-01,984.3328203731295
2000-06-02,1001.4663407971275
2000-06-05,996.8624010602374
2000-06-06,980.1045401973016
2000-06-07,985.4246605189817
2000-06-08,985.6843727793976
2000-06-09,987.6885327960335
2000-06-12,979.3441480243794
2000-06-13,981.9649720504693
2000-06-14,986.4133828922597
2000-06-15,992.7694984079102
2000-06-16,981.7594806142487
2000-06-19,990.9856839448264
2000-06-20,995.1709998425648
2000-06-21,1001.3059975267972
2000-06-22,993.8308057086007
2000-06-23,989.121457919505
2000-06-26,994.5026579864254
2000-06-27,985.3011140714726
2000-06-28,988.3383373678524
2000-06-29,972.9390104053773
2000-06-30,976.3827601924808
2000-07-03,991.4973205779959
2000-07-04,993.0325660293712
2000-07-05,977.1271349217319
2000-07-06,983.0385733888551
2000-07-07,1001.5826339388805
2000-07-10,997.6764850397765
2000-07-11,1000.1063428277502
2000-07-12,1015.7297608727613
2000-07-13,1027.2713560064494
2000-07-14,1033.4685282016712
2000-07-17,1038.5230204089257
2000-07-18,1029.438418338531
2000-07-19,1028.298282963941
2000-07-20,1039.2924299599379
2000-07-21,1021.8955787372493
2000-07-24,1012.9533145540921
2000-07-25,1008.6288841677406
2000-07-26,1000.0011345352419
2000-07-27,992.168727426936
2000-07-28,984.599672098094
2000-07-31,992.5744892372462
2000-08-01,995.0160019670989
2000-08-02,1004.9774500282654
2000-08-03,1014.8886918817738
2000-08-04,1020.4535936406847
2000-08-07,1031.1284709723298
2000-08-08,1039.827973477803
2000-08-09,1040.42698348117
2000-08-10,1024.7614070902237
2000-08-11,1033.778896937712
2000-08-14,1045.7196963415113
2000-08-15,1035.772996570766
2000-08-16,1037.851405738552
2000-08-17,1041.612661947482
2000-08-18,1044.4756725261357
2000-08-21,1051.360912863859
2000-08-22,1056.9006191555034
2000-08-23,1062.6369055492669
2000-08-24,1056.425324272531
2000-08-25,1055.818002918706
2000-08-28,1064.5267678808764
2000-08-29,1065.4304678837268
2000-08-30,1066.8171311286274
2000-08-31,1081.0296766905576
2000-09-01,1080.7043576929707
2000-09-04,1084.3155830877308
2000-09-05,1087.2830094869823
2000-09-06,1084.5167988200399
2000-09-07,1095.223600189429
2000-09-08,1088.9409137536327
2000-09-11,1089.1035781731598
2000-09-12,1084.185239811744
2000-09-13,1079.4885016220157
2000-09-14,1086.1710477171052
2000-09-15,1073.4547176533952
2000-09-18,1064.7238520699457
2000-09-19,1073.4328037080618
2000-09-20,1072.3303987488046
2000-09-21,1058.5124421270953
2000-09-22,1035.4707844487514
2000-09-25,1043.8890174022972
2000-09-26,1029.0323891660485
2000-09-27,1028.0111512461249
2000-09-28,1041.0916231931988
2000-09-29,1034.055141097903
2000-10-02,1032.2041969605523
2000-10-03,1030.8870872366847
2000-10-04,1036.1672767167838
2000-10-05,1039.9686703161856
2000-10-06,1022.3375919191674
2000-10-09,1013.5179216184808
2000-10-10,1005.6190669957879
2000-10-11,982.5811275867837
2000-10-12,975.8407138057515
2000-10-13,1002.6430526311219
2000-10-16,1015.3093118019168
2000-10-17,997.4943017292492
2000-10-18,990.5281295892327
2000-10-19,1027.8713285251406
2000-10-20,1039.758111912979
2000-10-23,1043.586513856503
2000-10-24,1048.1404893575418
2000-10-25,1034.4284840420528
2000-10-26,1031.5933699741809
2000-10-27,1028.6046063553338
2000-10-30,1032.627205296385
2000-10-31,1051.815157403146
2000-11-01,1041.0085246882177
2000-11-02,1044.8562163384024
2000-11-03,1042.4900324238986
2000-11-06,1045.4524224517552
2000-11-07,1044.8019321376348
2000-11-08,1035.0425604479663
2000-11-09,1023.3632350951427
2000-11-10,998.2158514996496
2000-11-13,986.7822281014415
2000-11-14,1012.3272806089204
2000-11-15,1016.4011896152532
2000-11-16,1008.4477134677991
2000-11-17,1005.6169873645313
2000-11-20,988.8974028109033
2000-11-21,992.8130437722963
2000-11-22,974.7399710755795
2000-11-23,977.640819407943
2000-11-24,996.7555874975926
2000-11-27,994.2655569723696
2000-11-28,974.384235089285
2000-11-29,968.9209895559021
2000-11-30,942.8995358247923
2000-12-01,949.0918462041897
2000-12-04,935.2369566997604
2000-12-05,972.2781449259068
2000-12-06,962.575355207768
2000-12-07,953.3741809864816
2000-12-08,974.2641375316958
2000-12-11,995.30136952824
2000-12-12,987.8775197856002
2000-12-13,980.5119073010175
2000-12-14,956.1437207733036
2000-12-15,931.9033801869848
2000-12-18,937.5412891124263
2000-12-19,935.1459804665088
2000-12-20,895.2783387417973
2000-12-21,890.1710814993174
2000-12-22,901.3257260112704
2000-12-25,901.3257890020109
2000-12-26,900.9150981551276
2000-12-27,911.7050646231908
2000-12-28,922.2813222046715
2000-12-29,907.476083212012
2001-01-01,907.479315690389
2001-01-02,878.9536703857659
2001-01-03,903.8763877402797
2001-01-04,904.2829706923661
2001-01-05,882.7734904520817
2001-01-08,880.2248878808784
2001-01-09,886.321218641229
2001-01-10,892.2383859445686
2001-01-11,897.156212009443
2001-01-12,898.2386979350915
2001-01-15,903.5936864602229
2001-01-16,904.0679084323402
2001-01-17,920.1920576289206
2001-01-18,916.7317330054765
2001-01-19,921.3003093036319
2001-01-22,921.1561489089817
2001-01-23,926.7115582272222
2001-01-24,942.4418116020474
2001-01-25,940.8106985579105
2001-01-26,938.1350713825352
2001-01-29,946.8417160223413
2001-01-30,946.560768338248
2001-01-31,940.1799984827334
2001-02-01,932.8827218291734
2001-02-02,924.7955124269324
2001-02-05,920.3153282290601
2001-02-06,927.9031959643256
2001-02-07,918.3928802181065
2001-02-08,924.2519670848532
2001-02-09,908.6810427346811
2001-02-12,913.0594961666902
2001-02-13,913.8234269610941
2001-02-14,911.8551940169002
2001-02-15,930.5303742720114
2001-02-16,904.5389506020455
2001-02-19,900.166830640734
2001-02-20,895.6987094435361
2001-02-21,880.4368596966037
2001-02-22,879.6081080617939
2001-02-23,872.8429673211286
2001-02-26,884.5452718410355
2001-02-27,872.965171778311
2001-02-28,863.9950331734348
2001-03-01,854.4804946379058
2001-03-02,848.2977124357843
2001-03-05,858.0421966396548
2001-03-06,867.2373429755756
2001-03-07,872.5090668180638
2001-03-08,867.5062937186943
2001-03-09,851.2831222235652
2001-03-12,823.9150942239125
2001-03-13,834.5539484879711
2001-03-14,820.4489803489557
2001-03-15,829.1847998598715
2001-03-16,818.3504912726679
2001-03-19,824.8774803340583
2001-03-20,813.5191965676308
2001-03-21,801.9127330843277
2001-03-22,796.7432953203389
2001-03-23,806.6381871805975
2001-03-26,819.4080799612835
2001-03-27,834.3152348029005
2001-03-28,823.3568545626945
2001-03-29,825.478352299578
2001-03-30,831.3283647283703
2001-04-02,824.1601591070432
2001-04-03,794.6242015876136
2001-04-04,783.9873644279912
2001-04-05,815.606915063492
2001-04-06,802.1934758489467
2001-04-09,809.358463561386
2001-04-10,837.1615328430889
2001-04-11,841.681499287129
2001-04-12,844.2933008185184
2001-04-13,844.2890587958053
2001-04-16,848.1046206794103
2001-04-17,853.4760653084722
2001-04-18,888.407480529714
2001-04-19,885.7824611245208
2001-04-20,871.1583002778655
2001-04-23,861.9421833386077
2001-04-24,859.2483613447635
2001-04-25,865.4236769926442
2001-04-26,866.9705478611456
2001-04-27,884.8048881252448
2001-04-30,892.5740169219849
2001-05-01,895.9081638805179
2001-05-02,897.0242577473107
2001-05-03,882.0001646775289
2001-05-04,889.9437370092168
2001-05-07,892.6229376451643
2001-05-08,896.7269951485108
2001-05-09,893.3010185949073
2001-05-10,898.7285085421925
2001-05-11,898.2009265856847
2001-05-14,895.6245716512527
2001-05-15,895.819273700869
2001-05-16,907.2434234007267
2001-05-17,916.3488369870701
2001-05-18,923.0416918248345
2001-05-21,936.7417425438882
2001-05-22,944.5576779095976
2001-05-23,936.6296710519165
2001-05-24,941.4636839276352
2001-05-25,934.6426173291039
2001-05-28,932.3227707994608
2001-05-29,929.0023101908803
2001-05-30,912.5110654998866
2001-05-31,924.5861646350863
2001-06-01,928.3163503404509
2001-06-04,931.5609871399607
2001-06-05,942.4847293287694
2001-06-06,936.0831056438101
2001-06-07,936.3239554990301
2001-06-08,931.9343335167163
2001-06-11,928.8129744250258
2001-06-12,917.7195246461299
2001-06-13,912.1672333205395
2001-06-14,892.2106508032468
2001-06-15,884.5117636284683
2001-06-18,879.0433566496873
2001-06-19,883.4880007911804
2001-06-20,891.5103808239701
2001-06-21,896.1287244122591
2001-06-22,891.0835771147742
2001-06-25,882.62831250046
2001-06-26,878.0792675932612
2001-06-27,878.201645483422
2001-06-28,896.8661917152056
2001-06-29,903.6745051449025
2001-07-02,910.7224826834929
2001-07-03,906.5356418131096
2001-07-04,905.3535316799826
2001-07-05,902.8165600475231
2001-07-06,878.4289462930863
2001-07-09,877.5198491873979
2001-07-10,863.315649462666
2001-07-11,854.6476616700079
2001-07-12,877.1968364766009
2001-07-13,882.2289847042304
2001-07-16,871.8737520562154
2001-07-17,877.851385738765
2001-07-18,857.0663602655209
2001-07-19,864.5127324737624
2001-07-20,858.7586448492993
2001-07-23,854.870789071962
2001-07-24,838.0730288531688
2001-07-25,838.7917769360573
2001-07-26,848.0282186230437
2001-07-27,856.5699590919634
2001-07-30,857.4119948553114
2001-07-31,863.283280270164
2001-08-01,864.9441916456101
2001-08-02,865.1920982186331
2001-08-03,857.6461506803101
2001-08-06,855.265708572387
2001-08-07,858.9244507096048
2001-08-08,846.8495095879791
2001-08-09,833.326275098059
2001-08-10,829.4473669009448
2001-08-13,829.3874176339879
2001-08-14,831.6683121815939
2001-08-15,818.2512530940587
2001-08-16,815.3991722838582
2001-08-17,801.4898941058259
2001-08-20,806.8039868435305
2001-08-21,803.4852546947457
2001-08-22,801.3818426826441
2001-08-23,805.2968860261301
2001-08-24,818.3536023332916
2001-08-27,819.1249785934579
2001-08-28,809.0369622992234
2001-08-29,803.1279186936534
2001-08-30,790.977583607647
2001-08-31,793.1395325816511
2001-09-03,791.4845796038533
2001-09-04,803.8403521188762
2001-09-05,799.9815650359541
2001-09-06,782.0742388253457
2001-09-07,759.7789655331754
2001-09-10,760.925155409028
2001-09-11,741.5269760345648
2001-09-12,743.5774406596348
2001-09-13,744.2153590897326
2001-09-14,725.5323843318712
2001-09-17,705.475337309318
2001-09-18,697.9359725110319
2001-09-19,682.5284081327075
2001-09-20,661.4691504370378
2001-09-21,652.8057318424483
2001-09-24,679.4804517657087
2001-09-25,681.580908205546
2001-09-26,682.8939186218008
2001-09-27,690.5310623246529
2001-09-28,712.9265381250293
2001-10-01,704.0358946078347
2001-10-02,710.4849131393709
2001-10-03,719.1083422892266
2001-10-04,730.5821914785685
2001-10-05,726.8230235551683
2001-10-08,722.6797115989882
2001-10-09,720.9802890186415
2001-10-10,740.2733508734709
2001-10-11,757.9115179823901
2001-10-12,751.816998706652
2001-10-15,746.4434620564477
2001-10-16,751.6347259731025
2001-10-17,748.7564967577144
2001-10-18,743.2980169605165
2001-10-19,745.2030156673771
2001-10-22,758.5020526549837
2001-10-23,764.2889600168681
2001-10-24,763.4117577265071
2001-10-25,763.2141218171826
2001-10-26,772.9567205413884
2001-10-29,750.1803633088151
2001-10-30,733.649370487215
2001-10-31,742.602462963037
2001-11-01,750.2845193891987
2001-11-02,753.3605444224721
2001-11-05,769.9203154508449
2001-11-06,777.183214201743
2001-11-07,776.3372169126786
2001-11-08,786.1385364146794
2001-11-09,783.7009441875039
2001-11-12,778.0496926844669
2001-11-13,802.5719209206371
2001-11-14,804.0386754011083
2001-11-15,806.9427078295424
2001-11-16,804.9769980805594
2001-11-19,818.1518468617635
2001-11-20,808.3324486380999
2001-11-21,809.5800259170579
2001-11-22,809.6896202452192
2001-11-23,816.3241472495038
2001-11-26,818.7564928521697
2001-11-27,811.907032691903
2001-11-28,797.0481169521022
2001-11-29,801.9024736513899
2001-11-30,796.5839377849563
2001-12-03,793.8987942352377
2001-12-04,803.9373943345978
2001-12-05,825.6012406637404
2001-12-06,824.091377705145
2001-12-07,818.7852367600938
2001-12-10,808.5892285217891
2001-12-11,807.4997496071625
2001-12-12,801.5224861803182
2001-12-13,787.9039947971456
2001-12-14,784.0973117931096
2001-12-17,793.1814234898803
2001-12-18,799.4437927737251
2001-12-19,801.5603681921789
2001-12-20,795.8683708398205
2001-12-21,809.0581782167704
2001-12-24,815.7665315963802
2001-12-25,815.7651805945344
2001-12-26,818.2528693445095
2001-12-27,820.2146390289494
2001-12-28,827.6468961842446
2001-12-31,816.6216103785869
2002-01-01,816.6202728482499
2002-01-02,807.1106964718539
2002-01-03,819.2959141284543
2002-01-04,827.9390574063164
2002-01-07,824.3929956624735
2002-01-08,822.1048979248179
2002-01-09,821.2684941138724
2002-01-10,816.0840153586998
2002-01-11,814.1468042956933
2002-01-14,802.4494988892124
2002-01-15,809.1595791424108
2002-01-16,803.2594107152087
2002-01-17,812.8419962726684
2002-01-18,804.6299776350636
2002-01-21,803.7345318805641
2002-01-22,800.742475705493
2002-01-23,805.0830019510057
2002-01-24,814.2074990400557
2002-01-25,823.0486473864106
2002-01-28,827.0014530161772
2002-01-29,810.6287288449523
2002-01-30,812.1358790091095
2002-01-31,823.0699040499264
2002-02-01,820.0230551170216
2002-02-04,801.4868428150163
2002-02-05,793.6622385542064
2002-02-06,787.2627868208963
2002-02-07,786.4829462691406
2002-02-08,792.8003868557735
2002-02-11,798.6865138328942
2002-02-12,797.252398298394
2002-02-13,806.2961214325051
2002-02-14,809.1900924258981
2002-02-15,799.9246557427795
2002-02-18,800.6664962009678
2002-02-19,784.257673008092
2002-02-20,790.3705523230277
2002-02-21,785.8373507108655
2002-02-22,782.7203803437352
2002-02-25,797.8053206115214
2002-02-26,802.0720704811359
2002-02-27,809.328464531883
2002-02-28,806.9137823340938
2002-03-01,820.0468278758838
2002-03-04,834.0234536983256
2002-03-05,830.8123397660672
2002-03-06,835.2779643237044
2002-03-07,831.6269033760559
2002-03-08,839.5197147711725
2002-03-11,839.7032973094715
2002-03-12,837.6605748922506
2002-03-13,831.1802145419232
2002-03-14,827.0496625521575
2002-03-15,833.6394713381962
2002-03-18,837.7313712867715
2002-03-19,839.3685135012245
2002-03-20,828.9598555318107
2002-03-21,831.4626974865077
2002-03-22,832.48905240811
2002-03-25,824.6750268153137
2002-03-26,827.726913861451
2002-03-27,834.0220218793073
2002-03-28,838.4969904482824
2002-03-29,838.4949458351159
2002-04-01,833.6757607106125
2002-04-02,826.3104911334373
2002-04-03,821.104958473377
2002-04-04,818.0519526436707
2002-04-05,819.513941104878
2002-04-08,820.226921959225
2002-04-09,816.9422487868414
2002-04-10,823.027161131917
2002-04-11,805.2356576179994
2002-04-12,813.0200794810256
2002-04-15,810.667983070769
2002-04-16,824.6286707927509
2002-04-17,821.3440852264713
2002-04-18,817.2461362443034
2002-04-19,819.4335910707397
2002-04-22,810.037935448941
2002-04-23,806.1074918665267
2002-04-24,800.5857609595012
2002-04-25,793.1606885476378
2002-04-26,785.4367418553896
2002-04-29,778.338183708914
2002-04-30,785.4150975668265
2002-05-01,785.7491735472383
2002-05-02,786.8400667244192
2002-05-03,774.8793313214525
2002-05-06,763.4811094091459
2002-05-07,761.0513737956182
2002-05-08,784.9076713570134
2002-05-09,777.262956806985
2002-05-10,764.8483949729494
2002-05-13,776.0294305654439
2002-05-14,794.8683475123983
2002-05-15,791.4678809019558
2002-05-16,791.3652551120324
2002-05-17,786.7524505832439
2002-05-20,779.3659597538605
2002-05-21,775.1206800770592
2002-05-22,768.7331811053269
2002-05-23,777.116856202235
2002-05-24,770.8246563993165
2002-05-27,772.9340912075447
2002-05-28,762.3099456793985
2002-05-29,756.3831284124595
2002-05-30,749.149132707708
2002-05-31,753.9536747636292
2002-06-03,737.9745511570391
2002-06-04,730.3543020526718
2002-06-05,736.0336112905145
2002-06-06,721.9170289114323
2002-06-07,718.8057978116796
2002-06-10,720.6342966387685
2002-06-11,715.2567258899428
2002-06-12,711.2115310314927
2002-06-13,704.3041936157924
2002-06-14,696.5304848553943
2002-06-17,718.3903537000406
2002-06-18,715.0262025788026
2002-06-19,700.2584024763634
2002-06-20,685.3669446088404
2002-06-21,675.34702523869
2002-06-24,667.0444608197557
2002-06-25,667.7564551629699
2002-06-26,652.1263929956049
2002-06-27,664.8450371465921
2002-06-28,669.4794940404528
2002-07-01,660.4639777340182
2002-07-02,645.4835361241758
2002-07-03,644.362188007415
2002-07-04,648.7318986273323
2002-07-05,674.1424180597852
2002-07-08,661.661114714521
2002-07-09,646.7682441108423
2002-07-10,630.6037535144402
2002-07-11,624.46594478508
2002-07-12,622.6539881194731
2002-07-15,603.7519051368823
2002-07-16,595.4846653073686
2002-07-17,604.3751366269287
2002-07-18,596.3688779892608
2002-07-19,572.2579195313546
2002-07-22,554.9072383038712
2002-07-23,546.9722891046808
