Date,EMU IMI
1998-12-31,575.3269021657472
1999-01-01,575.4548097272766
1999-01-04,600.5093139558003
1999-01-05,605.8341088507275
1999-01-06,616.3914499633858
1999-01-07,608.3627221957498
1999-01-08,609.328379503351
1999-01-11,600.6341775544728
1999-01-12,592.1630399026783
1999-01-13,567.0155787537019
1999-01-14,571.7049346724541
1999-01-15,578.8007078266213
1999-01-18,591.6444135614512
1999-01-19,590.8234469011662
1999-01-20,596.4971526975581
1999-01-21,592.1017674060066
1999-01-22,576.234198641106
1999-01-25,576.5241671545912
1999-01-26,578.2084486563537
1999-01-27,582.5262640685784
1999-01-28,589.6365433146246
1999-01-29,592.7374568930243
1999-02-01,599.5496027448526
1999-02-02,593.842769444168
1999-02-03,589.2048194691101
1999-02-04,589.4808767903096
1999-02-05,589.6309958226122
1999-02-08,586.6772314245978
1999-02-09,573.2334636233353
1999-02-10,569.436956094464
1999-02-11,576.2679041270795
1999-02-12,580.1276958539022
1999-02-15,581.2621838975288
1999-02-16,580.1650762888727
1999-02-17,573.5414520526108
1999-02-18,575.573526322126
1999-02-19,579.8102674277173
1999-02-22,586.892900841542
1999-02-23,593.6149974114351
1999-02-24,596.852652979702
1999-02-25,589.8240586973942
1999-02-26,587.4350512859123
1999-03-01,579.6469519352985
1999-03-02,580.5660275556775
1999-03-03,573.7893108801335
1999-03-04,577.4591554003753
1999-03-05,589.4685434654273
1999-03-08,586.8017150299297
1999-03-09,587.0160131922613
1999-03-10,585.4346714657031
1999-03-11,590.8208426767383
1999-03-12,596.0700935526846
1999-03-15,597.9705322210231
1999-03-16,599.804549161659
1999-03-17,596.987140762699
1999-03-18,595.2491453774761
1999-03-19,601.7514052259731
1999-03-22,598.2490285483005
1999-03-23,586.272322303376
1999-03-24,578.8108661732429
1999-03-25,588.5734810757051
1999-03-26,584.1175575404775
1999-03-29,590.433997141893
1999-03-30,589.2919680816209
1999-03-31,593.7617370424292
1999-04-01,593.6337438669962
1999-04-02,594.2649393084712
1999-04-05,594.0164435423811
1999-04-06,602.2235661220501
1999-04-07,604.9433360136035
1999-04-08,606.0600921758162
1999-04-09,608.9790759220231
1999-04-12,607.8848036244887
1999-04-13,612.6907232528396
1999-04-14,611.1917746273843
1999-04-15,607.4903078959953
1999-04-16,605.8134327735479
1999-04-19,612.3260630047722
1999-04-20,599.5807917681707
1999-04-21,605.0007876432564
1999-04-22,607.9925547837325
1999-04-23,606.2325055490876
1999-04-26,608.5244077745763
1999-04-27,619.3154933750284
1999-04-28,617.7916983945656
1999-04-29,617.0246402760213
1999-04-30,620.2314794149137
1999-05-03,623.5255042726009
1999-05-04,623.5089672801239
1999-05-05,616.8374094940826
1999-05-06,615.8806881450728
1999-05-07,615.313592641684
1999-05-10,616.2119034689531
1999-05-11,617.4370634202687
1999-05-12,615.0937533984827
1999-05-13,617.3669157396076
1999-05-14,610.5963125502957
1999-05-17,600.4244452926577
1999-05-18,606.0179196099456
1999-05-19,612.9939500299437
1999-05-20,617.8657820468186
1999-05-21,618.9100175877006
1999-05-24,617.268271701736
1999-05-25,611.9851906435892
1999-05-26,611.2407267979146
1999-05-27,605.0134917109305
1999-05-28,605.3286732133571
1999-05-31,608.0275847809739
1999-06-01,606.3882782267565
1999-06-02,606.3792687937657
1999-06-03,610.8978090193626
1999-06-04,614.0751908138774
1999-06-07,620.0773772574953
1999-06-08,620.8276266248205
1999-06-09,623.3843169975733
1999-06-10,618.7334953878933
1999-06-11,623.0812865573332
1999-06-14,619.7353946070401
1999-06-15,622.3314354180857
1999-06-16,627.5217173185116
1999-06-17,630.0169022103846
1999-06-18,632.3122077529733
1999-06-21,638.6482873239909
1999-06-22,636.8374407186808
1999-06-23,632.186776023373
1999-06-24,627.0689074838344
1999-06-25,625.0471292594617
1999-06-28,626.5590836483384
1999-06-29,629.2888965643392
1999-06-30,630.1424116718255
1999-07-01,640.1157122040419
1999-07-02,642.7191058156944
1999-07-05,652.935028755742
1999-07-06,652.1915340533899
1999-07-07,650.1209399851729
1999-07-08,649.0926985890615
1999-07-09,652.2283235530793
1999-07-12,653.4832705197659
1999-07-13,645.5467144509141
1999-07-14,648.0882826295465
1999-07-15,653.1552847656686
1999-07-16,652.1601344610539
1999-07-19,653.0781342619408
1999-07-20,642.2972861151263
1999-07-21,634.0298159215732
1999-07-22,629.1087787434603
1999-07-23,623.9333446918711
1999-07-26,616.3599363036428
1999-07-27,617.2629829865359
1999-07-28,618.1248309539624
1999-07-29,605.1529526450669
1999-07-30,611.9349399958385
1999-08-02,610.2293311654053
1999-08-03,607.9707291382775
1999-08-04,607.5608202734808
1999-08-05,596.3502268305245
1999-08-06,597.9555686609579
1999-08-09,605.9801849681006
1999-08-10,598.6622033977364
1999-08-11,601.9057639838235
1999-08-12,613.5854452201859
1999-08-13,622.7360574731508
1999-08-16,625.5815123748652
1999-08-17,629.0498673948766
1999-08-18,627.7901123076523
1999-08-19,621.3043601362448
1999-08-20,627.2145584125411
1999-08-23,632.7887189669387
1999-08-24,634.8316234156018
1999-08-25,644.1846731625951
1999-08-26,644.8227528077377
1999-08-27,646.3609622132168
1999-08-30,645.9554636541146
1999-08-31,636.3195623356439
1999-09-01,640.2772035137007
1999-09-02,630.7340135746368
1999-09-03,643.2868799644301
1999-09-06,649.125253498249
1999-09-07,648.9391817568944
1999-09-08,648.6882926278635
1999-09-09,653.1776672825587
1999-09-10,657.4108701755731
1999-09-13,655.3518135636835
1999-09-14,651.7438919156067
1999-09-15,650.7322855289515
1999-09-16,646.8602221138505
1999-09-17,647.6845121116609
1999-09-20,650.6958834141714
1999-09-21,642.2493304987565
1999-09-22,639.1423835598914
1999-09-23,641.752436324787
1999-09-24,631.968250179365
1999-09-27,635.8934571900535
1999-09-28,631.403749567469
1999-09-29,629.2523831370963
1999-09-30,630.2888241085241
1999-10-01,627.2671579588039
1999-10-04,634.633404629688
1999-10-05,640.2840122375893
1999-10-06,643.0497810168246
1999-10-07,647.4616718346404
1999-10-08,646.8503212971236
1999-10-11,648.3078947061588
1999-10-12,644.0889592014781
1999-10-13,638.861185138759
1999-10-14,634.3068189966397
1999-10-15,625.3393545189921
1999-10-18,617.7979984851895
1999-10-19,628.2695041368751
1999-10-20,630.5300857893253
1999-10-21,628.8899210843671
1999-10-22,638.1449016112856
1999-10-25,635.223809454163
1999-10-26,638.9438351982633
1999-10-27,637.3007790520244
1999-10-28,647.5170293266953
1999-10-29,656.3020335501479
1999-11-01,656.7733609671644
1999-11-02,657.74179839504
1999-11-03,660.8962554046584
1999-11-04,666.1562779737376
1999-11-05,668.6516905051428
1999-11-08,670.7454121010859
1999-11-09,672.7756254611855
1999-11-10,677.2201411605461
1999-11-11,683.7410502092515
1999-11-12,683.5639961609187
1999-11-15,690.0186223443607
1999-11-16,693.4775881125425
1999-11-17,693.6725316700412
1999-11-18,701.3709778668026
1999-11-19,700.7500469059186
1999-11-22,692.0310852250939
1999-11-23,691.5207949164214
1999-11-24,692.0392327933291
1999-11-25,706.8054103501232
1999-11-26,710.7661982277244
1999-11-29,711.0528773268342
1999-11-30,705.9327876861694
1999-12-01,709.0873890385487
1999-12-02,710.6313015767196
1999-12-03,725.2133710164214
1999-12-06,726.4268129850932
1999-12-07,731.1662550668101
1999-12-08,729.2237520274593
1999-12-09,733.3246557617564
1999-12-10,730.2021626252721
1999-12-13,736.1772868201981
