Date,EASEA INDEX (EAFE ex JAPAN) IMI
1999-07-19,642.7398506897867
1999-07-20,630.5830694005145
1999-07-21,622.1295558425933
1999-07-22,619.1037054944359
1999-07-23,613.1743283326216
1999-07-26,604.741933756771
1999-07-27,608.5100623269803
1999-07-28,611.0721078892376
1999-07-29,600.5573287692637
1999-07-30,608.8041561164176
1999-08-02,609.3114024546662
1999-08-03,608.1353342266573
1999-08-04,605.9432144284285
1999-08-05,593.8792164585894
1999-08-06,595.0545967045273
1999-08-09,599.4537242508305
1999-08-10,590.613803625195
1999-08-11,594.0376188276659
1999-08-12,604.9573882707765
1999-08-13,613.2950026650918
1999-08-16,616.2125374318935
1999-08-17,616.7326940716501
1999-08-18,617.9869547235642
1999-08-19,612.378444959947
1999-08-20,617.4304438510634
1999-08-23,625.7329880975738
1999-08-24,626.1109129032998
1999-08-25,632.6129391261359
1999-08-26,633.9470036580481
1999-08-27,633.8205126750167
1999-08-30,633.5171872769105
1999-08-31,623.432467905873
1999-09-01,626.6882316830124
1999-09-02,617.7845448535634
1999-09-03,629.4490519893571
1999-09-06,635.4419238155823
1999-09-07,633.8731326891259
1999-09-08,633.2685855056524
1999-09-09,639.0489629138
1999-09-10,640.6523617074702
1999-09-13,638.8596611229245
1999-09-14,633.7614338627395
1999-09-15,631.7120276066892
1999-09-16,628.319762555775
1999-09-17,630.1520314500032
1999-09-20,631.8117196327622
1999-09-21,624.2242167224
1999-09-22,620.4854596256577
1999-09-23,625.6139798942467
1999-09-24,617.569680267845
1999-09-27,624.2198720350741
1999-09-28,618.8699378092917
1999-09-29,614.469988226534
1999-09-30,614.5563665639028
1999-10-01,612.0651317956443
1999-10-04,618.6766900122352
1999-10-05,623.1789190166218
1999-10-06,624.8857856043364
1999-10-07,629.3153322448032
1999-10-08,631.3933146390499
1999-10-11,632.8038817541847
1999-10-12,626.7342687632296
1999-10-13,620.1841652187755
1999-10-14,616.1031684183406
1999-10-15,604.9311435822282
1999-10-18,598.5160814983404
1999-10-19,608.9374284328761
1999-10-20,611.6257617835699
1999-10-21,608.8019315719234
1999-10-22,619.6665196227104
1999-10-25,617.5410291375506
1999-10-26,622.6708453757243
1999-10-27,620.8628026605672
1999-10-28,629.2967791961131
1999-10-29,638.4523708316663
1999-11-01,640.1786823221313
1999-11-02,640.7138594481228
1999-11-03,644.1994877821461
1999-11-04,649.2569384172558
1999-11-05,650.5731090516105
1999-11-08,652.431731410654
1999-11-09,654.9373855630341
1999-11-10,658.5456132932285
1999-11-11,666.4054210970952
1999-11-12,667.3394858617772
1999-11-15,673.5694899438084
1999-11-16,676.8265008839621
1999-11-17,675.9970638069018
1999-11-18,681.6318787804055
1999-11-19,680.6844672907781
1999-11-22,674.7480289118384
1999-11-23,677.8281123274407
1999-11-24,678.7095098912525
1999-11-25,690.5012654583394
1999-11-26,694.5221831700126
1999-11-29,696.4488533206345
1999-11-30,690.0726483261034
1999-12-01,694.226507190082
1999-12-02,698.3268025386492
1999-12-03,711.1317127290604
1999-12-06,708.2220427720601
1999-12-07,710.1909062154862
1999-12-08,709.3914671123977
1999-12-09,714.650000532047
1999-12-10,714.1852275314375
1999-12-13,717.880632152805
1999-12-14,720.131951079493
1999-12-15,712.1526555459127
1999-12-16,713.5445456144554
1999-12-17,720.3014504019656
1999-12-20,723.6027473551617
1999-12-21,721.6700608721789
1999-12-22,728.5931152535443
1999-12-23,737.0402919546182
1999-12-24,740.7727846643702
1999-12-27,744.3878658954944
1999-12-28,746.8207751381618
1999-12-29,751.2422563019089
1999-12-30,761.2715567374471
1999-12-31,761.2839549978354
2000-01-03,759.5430078128683
2000-01-04,732.9452540614241
2000-01-05,713.616895212671
2000-01-06,709.6976228424905
2000-01-07,724.3644559398851
2000-01-10,735.6398133755596
2000-01-11,732.5451385621471
2000-01-12,731.7728138017458
2000-01-13,736.1736618856612
2000-01-14,752.8296575579095
2000-01-17,759.0283551781896
2000-01-18,745.5566584504807
2000-01-19,741.5649417445517
2000-01-20,742.44265011403
2000-01-21,739.7271309422705
2000-01-24,742.6857665165402
2000-01-25,730.8815768426883
2000-01-26,738.6228873413138
2000-01-27,748.623063063345
2000-01-28,747.2458666738827
2000-01-31,733.8277336775278
2000-02-01,743.6868717487821
2000-02-02,753.1627995454967
2000-02-03,762.374574249196
2000-02-04,764.1228577391888
2000-02-07,760.297475984925
2000-02-08,774.2327926502303
2000-02-09,775.1720130888399
2000-02-10,774.3986239232679
2000-02-11,777.1266426244008
2000-02-14,772.0344607477276
2000-02-15,760.0670344220048
2000-02-16,767.4058701846144
2000-02-17,773.7042704879618
2000-02-18,771.9494444263171
2000-02-21,763.6335709764184
2000-02-22,757.2716481124686
2000-02-23,766.4668188483927
2000-02-24,769.8338159383246
2000-02-25,784.660933465847
2000-02-28,777.8541725169491
2000-02-29,786.2916966562932
2000-03-01,794.6013274684158
2000-03-02,807.8783867071821
2000-03-03,816.3229322987645
2000-03-06,823.4952941726932
2000-03-07,819.1176605983807
2000-03-08,810.9869036068578
2000-03-09,811.4321642390108
2000-03-10,818.8905375695755
2000-03-13,800.5896115350927
2000-03-14,800.8987701311905
2000-03-15,782.3317500879086
2000-03-16,789.6215522732882
2000-03-17,798.8621727112712
2000-03-20,804.577025688127
2000-03-21,800.8238712314171
2000-03-22,802.6204387521097
2000-03-23,797.2609080326645
2000-03-24,812.322814350029
2000-03-27,813.7157181569526
2000-03-28,815.9734820645226
2000-03-29,815.8732300852897
2000-03-30,795.5489412545985
2000-03-31,797.1150562726467
2000-04-03,784.0963151947235
2000-04-04,782.5084773011026
2000-04-05,764.7719623991464
2000-04-06,783.311548594737
2000-04-07,793.6015793801803
2000-04-10,793.0925253874773
2000-04-11,777.5742116379391
2000-04-12,778.1831148360106
2000-04-13,776.6355373948331
2000-04-14,758.2228469543904
2000-04-17,741.123032320062
2000-04-18,751.2816472436742
2000-04-19,763.1375487446513
2000-04-20,768.1179158315099
2000-04-21,768.3657239783009
2000-04-24,768.0835015096719
2000-04-25,775.2126068580777
2000-04-26,782.959163637826
2000-04-27,778.7891405750114
2000-04-28,791.9425583776575
2000-05-01,791.8735157537858
2000-05-02,806.6593120717205
2000-05-03,798.9501653891086
2000-05-04,796.2737373379633
2000-05-05,798.7670101014193
2000-05-08,793.7038878891201
2000-05-09,780.9678014957619
2000-05-10,765.3036235068889
2000-05-11,774.3258830955075
2000-05-12,784.5464491927847
2000-05-15,776.1992136416637
2000-05-16,791.9796951749676
2000-05-17,783.6476608131677
2000-05-18,782.460999770156
2000-05-19,762.036749694862
2000-05-22,746.5848280073591
2000-05-23,748.3015488662909
2000-05-24,739.5465971262277
2000-05-25,753.4401300921738
2000-05-26,744.4002068287466
2000-05-29,750.9706941209394
2000-05-30,760.4200957315943
2000-05-31,765.6916849622171
2000-06-01,774.0036796690018
2000-06-02,791.3231186284324
2000-06-05,787.4591756862366
2000-06-06,782.3885514816525
2000-06-07,778.1373896680678
2000-06-08,780.1889243659199
2000-06-09,780.3672734463123
2000-06-12,780.6537038628423
2000-06-13,776.8574810069722
2000-06-14,784.2634385982587
2000-06-15,781.8366402728079
2000-06-16,779.2049206455712
2000-06-19,776.8970219560415
2000-06-20,782.4022855184656
2000-06-21,778.0949218962788
2000-06-22,777.0469600681075
2000-06-23,775.7059811936573
2000-06-26,775.547500813041
2000-06-27,771.5548053286125
2000-06-28,772.3013339951718
2000-06-29,757.2066380077844
2000-06-30,763.2320585286199
2000-07-03,773.3998702031695
2000-07-04,773.9399054485251
2000-07-05,769.734077884077
2000-07-06,770.4882598822206
2000-07-07,782.0442498997561
2000-07-10,780.9427251934284
2000-07-11,780.7530981905611
2000-07-12,786.806100224854
2000-07-13,790.3939226862561
2000-07-14,793.218490692257
2000-07-17,799.0058987180539
2000-07-18,793.3639811071884
2000-07-19,794.3601700924047
2000-07-20,799.9959128922457
2000-07-21,791.0188437101383
2000-07-24,791.0239904313703
2000-07-25,786.5026558676715
2000-07-26,785.4414931345026
2000-07-27,776.2930191399332
2000-07-28,773.8514079602105
2000-07-31,777.4208209530836
2000-08-01,778.4225787624263
2000-08-02,781.5873714832796
2000-08-03,774.5264711461974
2000-08-04,780.8020807804096
2000-08-07,787.4252899985138
2000-08-08,789.2613343020712
2000-08-09,795.0281451229926
2000-08-10,791.6702190337587
2000-08-11,792.9109816721842
2000-08-14,799.1240452331998
2000-08-15,797.9811293948101
2000-08-16,801.83231401686
2000-08-17,798.3294164404851
2000-08-18,799.1517376628616
2000-08-21,800.6240302431085
2000-08-22,803.099187609148
2000-08-23,801.7735281174723
2000-08-24,797.6639797899151
2000-08-25,799.3365331466804
2000-08-28,802.31411495488
2000-08-29,801.0693068439564
2000-08-30,800.6324885887137
2000-08-31,806.9586511455407
2000-09-01,816.6799466414446
2000-09-04,823.8704249742187
2000-09-05,821.2495263773324
2000-09-06,819.0362013847642
2000-09-07,819.4005093053376
2000-09-08,810.7383891883691
2000-09-11,809.748915440343
2000-09-12,804.8863237806438
2000-09-13,796.426719429592
2000-09-14,803.1593125451457
2000-09-15,795.7728140108941
2000-09-18,789.6238572342269
2000-09-19,788.7591764344444
2000-09-20,782.0661298744653
2000-09-21,769.6907971954325
2000-09-22,764.9246440548521
2000-09-25,775.1040939591429
2000-09-26,768.0225523674494
2000-09-27,770.6168235227688
2000-09-28,769.134478153156
2000-09-29,771.0926607206471
2000-10-02,775.1607335670556
2000-10-03,779.469604568051
2000-10-04,775.1944885376804
2000-10-05,779.5842919340093
2000-10-06,772.5838127468427
2000-10-09,757.4051494272808
2000-10-10,757.8551269535963
2000-10-11,742.2997231454094
2000-10-12,746.2182019618934
2000-10-13,749.6925792740082
2000-10-16,755.6047657941388
2000-10-17,748.0665697846275
2000-10-18,740.8146769417929
2000-10-19,756.8549804122783
2000-10-20,763.9396295596554
2000-10-23,768.427748818112
2000-10-24,781.3872176415081
2000-10-25,776.4723371988979
2000-10-26,771.2098854873933
2000-10-27,775.7583284611424
2000-10-30,777.5479237014338
2000-10-31,783.2573336037167
2000-11-01,783.5860602698347
2000-11-02,782.1062500688621
2000-11-03,783.3381088537076
2000-11-06,783.6288286051628
2000-11-07,783.0215539835201
2000-11-08,781.3917951686391
2000-11-09,774.582337605988
2000-11-10,764.5313709151454
2000-11-13,752.9793695828585
2000-11-14,769.1431931443036
2000-11-15,772.1658281902683
2000-11-16,769.3060434309567
2000-11-17,766.4862550080736
2000-11-20,757.261303550464
2000-11-21,759.5780439083944
2000-11-22,744.8447429124517
2000-11-23,748.5797207458992
2000-11-24,758.5519764053065
2000-11-27,762.5050929461017
2000-11-28,751.3316928028444
2000-11-29,746.4569759609337
2000-11-30,731.4286933839347
2000-12-01,739.9579941508697
2000-12-04,729.733842318932
2000-12-05,746.1929887293011
2000-12-06,746.0410244168754
2000-12-07,741.3539390734186
2000-12-08,746.4529643059843
2000-12-11,759.9700640469015
2000-12-12,757.4905127117867
2000-12-13,754.6823002492554
2000-12-14,742.7985892269486
2000-12-15,728.6715593022084
2000-12-18,731.252170865888
2000-12-19,738.624246829366
2000-12-20,718.236607596181
2000-12-21,710.986474124416
2000-12-22,711.6126512717219
2000-12-25,711.610070020667
2000-12-26,710.7679239321621
2000-12-27,719.4444880742864
2000-12-28,724.4554069688782
2000-12-29,723.2490979743253
2001-01-01,723.2557445893424
2001-01-02,714.2423778326648
2001-01-03,705.4957825467286
2001-01-04,718.4846768989247
2001-01-05,715.4725228809956
2001-01-08,711.5785424926923
2001-01-09,708.1119553647181
2001-01-10,705.0646484793203
2001-01-11,709.6549743260356
2001-01-12,715.0694775663771
2001-01-15,717.7528060957112
2001-01-16,709.8935560011395
2001-01-17,725.819418336876
2001-01-18,723.0696002125502
2001-01-19,725.1918902392213
2001-01-22,725.1799996444618
2001-01-23,722.9165442499988
2001-01-24,730.458878008554
2001-01-25,732.7942427807003
2001-01-26,731.0089237256929
2001-01-29,732.9197085931177
2001-01-30,732.5826402037704
2001-01-31,734.7921868084883
2001-02-01,728.363311922761
2001-02-02,724.785001460354
2001-02-05,721.5330253616257
2001-02-06,726.074606491003
2001-02-07,718.4054456750055
2001-02-08,720.3431027151668
2001-02-09,711.4859723365718
2001-02-12,715.5033721190837
2001-02-13,716.7011330888106
2001-02-14,709.5345744218968
2001-02-15,718.0659057360353
2001-02-16,704.7801975686408
2001-02-19,701.7790871059826
2001-02-20,699.6669740976738
2001-02-21,693.5734322343578
2001-02-22,690.8399148556093
2001-02-23,682.1592831931194
2001-02-26,686.331507941968
2001-02-27,686.1373014923756
2001-02-28,684.1771857314554
2001-03-01,676.3237621514127
2001-03-02,675.7373402076469
2001-03-05,682.4472127814537
2001-03-06,690.9629910310107
2001-03-07,691.3968893618412
2001-03-08,687.8983800716429
2001-03-09,680.8972523756032
2001-03-12,666.7306388738768
2001-03-13,659.8413278913016
2001-03-14,650.4551816714884
2001-03-15,658.9037153819994
2001-03-16,647.0929084159525
2001-03-19,642.7110775876617
2001-03-20,649.3375904470179
2001-03-21,638.4560280105446
2001-03-22,616.6300238249964
2001-03-23,627.500440023584
2001-03-26,644.769035514059
2001-03-27,654.860113072788
2001-03-28,649.2236847308318
2001-03-29,650.6487757024917
2001-03-30,652.1775343600493
2001-04-02,650.3644508939177
2001-04-03,632.9391025281209
2001-04-04,632.1024670618428
2001-04-05,645.7568894153475
2001-04-06,643.8562175988765
2001-04-09,650.1814014217663
2001-04-10,664.4234672447935
2001-04-11,668.6347176971431
2001-04-12,668.1759874701945
2001-04-13,668.1667906946225
2001-04-16,670.0114216760802
2001-04-17,666.8617130288453
2001-04-18,684.3504152312954
2001-04-19,683.1583301919045
2001-04-20,677.4974000739063
2001-04-23,672.5519927108006
2001-04-24,675.1342321722899
2001-04-25,673.6982632941405
2001-04-26,677.126627267965
2001-04-27,686.413587895152
2001-04-30,694.1999757763426
2001-05-01,692.2923828370095
2001-05-02,691.15820847181
2001-05-03,680.2688104571914
2001-05-04,682.9055278965287
2001-05-07,687.3006537749105
2001-05-08,688.5200133931181
2001-05-09,685.1856678605848
2001-05-10,695.3376754555561
2001-05-11,693.9838092649882
2001-05-14,684.4879810231765
2001-05-15,689.4760821121195
2001-05-16,689.1791230508346
2001-05-17,696.7628423175944
2001-05-18,701.4765925500567
2001-05-21,705.7007558999766
2001-05-22,711.1799352795664
2001-05-23,707.3039683588688
2001-05-24,707.7441940510564
2001-05-25,705.1591915423608
2001-05-28,704.9359554603303
2001-05-29,701.8247709727825
2001-05-30,693.0736588420668
2001-05-31,695.4788376690353
2001-06-01,694.441070223096
2001-06-04,696.6390921156519
2001-06-05,703.0316878047327
2001-06-06,699.4655478582732
2001-06-07,698.7216935952853
2001-06-08,698.4310532762121
2001-06-11,693.787038914558
2001-06-12,680.9740674344285
2001-06-13,685.1781745547369
2001-06-14,676.7011200011927
2001-06-15,671.0094628324595
2001-06-18,665.9549579095554
2001-06-19,667.8884230041981
2001-06-20,665.3960951412867
2001-06-21,665.8340917950757
2001-06-22,667.3149334521759
2001-06-25,665.345855422146
2001-06-26,656.6199705641259
2001-06-27,657.2549507139704
2001-06-28,665.3791569297534
2001-06-29,671.6650595155352
2001-07-02,679.0547889562746
2001-07-03,672.871088041515
2001-07-04,669.3122258329236
2001-07-05,665.6737056192343
2001-07-06,652.4421415721507
2001-07-09,650.5604833354191
2001-07-10,647.0603831299171
2001-07-11,638.86325671849
2001-07-12,646.9237602259703
2001-07-13,649.8369852074768
2001-07-16,646.729843143778
2001-07-17,641.8624999590551
2001-07-18,633.2390204847584
2001-07-19,640.6282867754852
2001-07-20,636.1168930185718
2001-07-23,638.6251877226839
2001-07-24,630.1928026843145
2001-07-25,622.7807451196174
2001-07-26,626.256966629387
2001-07-27,636.0684650713457
2001-07-30,641.368414172507
2001-07-31,647.617431817852
2001-08-01,651.0000030879679
2001-08-02,651.7173900180474
2001-08-03,646.0032304911092
2001-08-06,646.3315424164989
2001-08-07,646.8905933117479
2001-08-08,640.2081765781462
2001-08-09,628.1602324557848
2001-08-10,623.7721978519605
2001-08-13,625.1552887285284
2001-08-14,631.7909383306627
2001-08-15,627.7448028534486
2001-08-16,621.4650713803399
2001-08-17,613.9398645394834
2001-08-20,613.2316406989407
2001-08-21,618.5514387361923
2001-08-22,616.3068613706856
2001-08-23,618.3378259441436
2001-08-24,626.2305199569308
2001-08-27,627.6885491988413
2001-08-28,621.7905507226297
2001-08-29,620.7451312297238
2001-08-30,610.8035373715151
2001-08-31,610.4804356768344
2001-09-03,604.8802692176278
2001-09-04,613.0685188191231
2001-09-05,605.7985766686131
2001-09-06,593.0620307306972
2001-09-07,579.0575010041755
2001-09-10,573.3168925640448
2001-09-11,543.7682631956462
2001-09-12,545.7347048018804
2001-09-13,549.9049106368619
2001-09-14,525.6494645387894
2001-09-17,531.127387257351
2001-09-18,525.3876155685771
2001-09-19,516.3812489325421
2001-09-20,497.68015079793037
2001-09-21,484.9981902587246
2001-09-24,506.9759866124015
2001-09-25,512.5358278679361
2001-09-26,518.9868156002354
2001-09-27,524.3704302064071
2001-09-28,540.1672927252043
2001-10-01,531.0352137312574
2001-10-02,534.0413541598765
2001-10-03,535.4650315229021
2001-10-04,552.5387954646272
2001-10-05,550.346938420155
2001-10-08,549.2921165495943
2001-10-09,549.5506490179077
2001-10-10,560.691905936007
2001-10-11,569.5661857543338
2001-10-12,567.0652329152948
2001-10-15,558.4227354613122
2001-10-16,563.147042811561
2001-10-17,574.3978781683418
2001-10-18,566.5151962898192
2001-10-19,559.5506292804695
2001-10-22,566.5591886709406
2001-10-23,578.9934861202939
2001-10-24,580.3169610500938
2001-10-25,571.195038001119
2001-10-26,582.5460339692246
2001-10-29,571.9537523757499
2001-10-30,559.3613568110483
2001-10-31,567.23589660233
2001-11-01,569.3960963872847
2001-11-02,571.2035305640654
2001-11-05,583.462541486586
2001-11-06,584.1723244304261
2001-11-07,587.6613238270496
2001-11-08,598.4723892528016
2001-11-09,593.8640642169936
2001-11-12,583.8888850813044
2001-11-13,600.6228622412289
2001-11-14,602.1072838023913
2001-11-15,605.2487197016399
2001-11-16,608.2014787607623
2001-11-19,615.4497014920821
2001-11-20,608.3712607224918
2001-11-21,608.0958737233921
2001-11-22,611.5808610386913
2001-11-23,609.9332381185654
2001-11-26,610.4934902895068
2001-11-27,604.6133456576813
2001-11-28,597.2442418046238
2001-11-29,596.3639419597353
2001-11-30,596.5955103988119
2001-12-03,594.2638967371449
2001-12-04,600.7633090272104
2001-12-05,616.9666906093653
2001-12-06,619.0029198865675
2001-12-07,615.1082385676594
2001-12-10,607.6460417996478
2001-12-11,607.5065661271134
2001-12-12,602.0723860885067
2001-12-13,592.6839268636833
2001-12-14,587.4236647672716
2001-12-17,597.967510169319
2001-12-18,598.7999054595647
2001-12-19,595.2846931407751
2001-12-20,591.9272683918302
2001-12-21,600.63691756692
2001-12-24,603.5316643380977
2001-12-25,603.5264171097184
2001-12-26,604.1354416351988
2001-12-27,610.252932001403
2001-12-28,614.8405125193476
2001-12-31,613.2256016943232
2002-01-01,613.226259163016
2002-01-02,606.515435641617
2002-01-03,616.894958744068
2002-01-04,620.4773335600239
2002-01-07,617.3568629247825
2002-01-08,613.9638162496454
2002-01-09,614.2687553439398
2002-01-10,608.3857918403847
2002-01-11,610.9003352593766
2002-01-14,599.8959327152631
2002-01-15,603.5360110018379
2002-01-16,598.8605104685255
2002-01-17,605.0542550091967
2002-01-18,602.5749721362657
2002-01-21,600.611503832707
2002-01-22,601.4490012380982
2002-01-23,603.2677546311717
2002-01-24,610.3512094589279
2002-01-25,610.7061182529769
2002-01-28,614.871833108859
2002-01-29,608.7101196566789
2002-01-30,601.5161824600777
2002-01-31,608.2832188385005
2002-02-01,609.0011727628548
2002-02-04,603.1486443706841
2002-02-05,594.7113083714354
2002-02-06,589.2336192364638
2002-02-07,592.1456489211381
2002-02-08,592.2669603634934
2002-02-11,596.6193389320968
2002-02-12,595.6724598207193
2002-02-13,599.7548698649009
2002-02-14,605.7624550980006
2002-02-15,601.4923616498733
2002-02-18,599.1993268108906
2002-02-19,589.297103496165
2002-02-20,586.4379342554158
2002-02-21,591.1006491524628
2002-02-22,584.6851487756327
2002-02-25,591.8647104016118
2002-02-26,596.0790586946172
2002-02-27,604.12712380027
2002-02-28,603.2784640869991
2002-03-01,607.9290659858722
2002-03-04,619.4122355668889
2002-03-05,618.0367904565621
2002-03-06,619.0623014762723
2002-03-07,622.7331330440747
2002-03-08,626.3088467106464
2002-03-11,623.7041845040978
2002-03-12,618.9841013394118
2002-03-13,618.5996557870718
2002-03-14,619.0461800521686
2002-03-15,622.6919192753023
2002-03-18,626.7190325046745
2002-03-19,628.176234509365
2002-03-20,624.3835921926324
2002-03-21,623.6984685132023
2002-03-22,626.5596929770268
2002-03-25,623.542493773298
2002-03-26,623.7363311753359
2002-03-27,625.3998832939778
2002-03-28,631.295988362522
2002-03-29,631.2945325178977
2002-04-01,631.3224726901024
2002-04-02,627.4410261620357
2002-04-03,626.1578518475752
2002-04-04,620.8874818245093
2002-04-05,622.3320205492698
2002-04-08,615.3812709968671
2002-04-09,616.243736987268
2002-04-10,620.052722522638
2002-04-11,611.9990182057201
2002-04-12,614.7451071605618
2002-04-15,617.8482028751191
2002-04-16,625.9464416367235
2002-04-17,627.1476105588532
2002-04-18,623.8191429197559
2002-04-19,625.3487635414442
2002-04-22,621.5979751120035
2002-04-23,620.2033231456846
2002-04-24,618.0433291806381
2002-04-25,612.0099179977102
2002-04-26,610.0144946500516
2002-04-29,607.7420188320616
2002-04-30,609.8665995878363
2002-05-01,608.5557382201197
2002-05-02,608.707819469276
2002-05-03,604.3437874371842
2002-05-06,602.4187286657117
2002-05-07,597.2799672636523
2002-05-08,608.322832966199
2002-05-09,606.6416432393737
2002-05-10,601.1838027234875
2002-05-13,605.5491731484522
2002-05-14,612.4607215725309
2002-05-15,615.3480866446986
2002-05-16,613.8383346561121
2002-05-17,610.6079514456407
2002-05-20,607.6627475646592
2002-05-21,606.7981024144331
2002-05-22,599.4836567964137
2002-05-23,600.0496778768886
2002-05-24,600.0423648736744
2002-05-27,601.0357579137606
2002-05-28,596.0727549564807
2002-05-29,593.8313927861643
2002-05-30,586.9508883493052
2002-05-31,590.8868074428716
2002-06-03,586.8444875490692
2002-06-04,576.8435600590942
2002-06-05,574.2770197546963
2002-06-06,571.8716864796784
2002-06-07,565.1953319510301
2002-06-10,566.0736632072075
2002-06-11,570.7221161928378
2002-06-12,559.8072550963076
2002-06-13,553.8049191940511
2002-06-14,539.8798558633043
2002-06-17,555.3651903897393
2002-06-18,552.6654364302267
2002-06-19,543.8371734294262
2002-06-20,533.4079696477166
2002-06-21,531.5905487832714
2002-06-24,519.1208045486928
2002-06-25,530.2067883392915
2002-06-26,517.8877187464166
2002-06-27,524.5178414063265
2002-06-28,538.1807160861916
2002-07-01,539.7771272424425
2002-07-02,525.915091730508
2002-07-03,513.7516114171854
2002-07-04,522.6929697846397
2002-07-05,540.7039509173607
2002-07-08,538.1513136794748
2002-07-09,533.175868738468
2002-07-10,519.6897457321813
2002-07-11,501.5945094431315
2002-07-12,502.5915049725321
2002-07-15,479.04606644450126
2002-07-16,477.23694775842
2002-07-17,490.07959057405105
2002-07-18,496.5072870308639
2002-07-19,476.17291572562584
2002-07-22,456.7789527843709
2002-07-23,450.5666661556004
2002-07-24,442.9209460689474
2002-07-25,456.1922945546894
2002-07-26,460.6331583693793
2002-07-29,484.5045992007181
2002-07-30,482.80174539095555
2002-07-31,485.870095136977
2002-08-01,468.6941976503792
2002-08-02,467.6905491994505
