Date,CANADA MOMENTUM
1999-08-04,1311.5365367402394
1999-08-05,1287.724651025396
1999-08-06,1279.7687545765436
1999-08-09,1290.8027614759021
1999-08-10,1269.8486826565227
1999-08-11,1296.9503490409816
1999-08-12,1304.1192138031392
1999-08-13,1335.528058342143
1999-08-16,1339.935810916537
1999-08-17,1357.3221791180367
1999-08-18,1350.6778356132425
1999-08-19,1346.8648633210828
1999-08-20,1344.9206991634699
1999-08-23,1362.0780307305754
1999-08-24,1371.2654206504715
1999-08-25,1407.000278225708
1999-08-26,1390.6608323297191
1999-08-27,1380.9879367369035
1999-08-30,1373.7307264276017
1999-08-31,1340.7332217405294
1999-09-01,1337.5978282653368
1999-09-02,1301.0807805368713
1999-09-03,1340.1258063542966
1999-09-06,1343.788783941324
1999-09-07,1356.1873919217167
1999-09-08,1351.2843360606396
1999-09-09,1387.5748491427673
1999-09-10,1410.9899332935747
1999-09-13,1416.9633080619506
1999-09-14,1422.6220368702163
1999-09-15,1404.6538054150321
1999-09-16,1398.0414571161166
1999-09-17,1416.95290135264
1999-09-20,1411.0455770761278
1999-09-21,1359.1755701068785
1999-09-22,1346.3162001861708
1999-09-23,1338.7750708036565
1999-09-24,1323.9232671054285
1999-09-27,1352.6336679676085
1999-09-28,1358.9436192921132
1999-09-29,1347.8592624704982
1999-09-30,1358.591717091645
1999-10-01,1339.1634986235943
1999-10-04,1367.8864291779992
1999-10-05,1357.6309989735346
1999-10-06,1361.2747116090204
1999-10-07,1368.3783987107893
1999-10-08,1402.8914205081908
1999-10-11,1402.1658582674715
1999-10-12,1391.126010774061
1999-10-13,1349.8445170161458
1999-10-14,1330.9055910837997
1999-10-15,1295.7287147821214
1999-10-18,1293.870457112668
1999-10-19,1288.5057842300675
1999-10-20,1325.2908723275452
1999-10-21,1333.1662724716114
1999-10-22,1384.1406320776005
1999-10-25,1398.897622928834
1999-10-26,1423.5638356845461
1999-10-27,1423.1413505620926
1999-10-28,1461.152482396249
1999-10-29,1505.1415726302314
1999-11-01,1519.9777669860423
1999-11-02,1488.9802478121233
1999-11-03,1504.7602471496466
1999-11-04,1528.9455062425784
1999-11-05,1556.907395727363
1999-11-08,1554.3144621198921
1999-11-09,1532.1152831199645
1999-11-10,1534.446063652066
1999-11-11,1583.8971658331627
1999-11-12,1598.1706462641396
1999-11-15,1612.7808763493504
1999-11-16,1610.1000294192106
1999-11-17,1600.3190342414314
1999-11-18,1647.1843229851206
1999-11-19,1673.6254565473766
1999-11-22,1661.1333789434827
1999-11-23,1683.7845115042924
1999-11-24,1712.1628251329926
1999-11-25,1726.7967133861516
1999-11-26,1752.5189571907868
1999-11-29,1731.9600766120357
1999-11-30,1655.4962861082554
1999-12-01,1680.2197131113762
1999-12-02,1702.3066861822065
1999-12-03,1746.1147133026952
1999-12-06,1750.48186165566
1999-12-07,1760.583125896749
1999-12-08,1731.5423992438846
1999-12-09,1762.7167999804274
1999-12-10,1805.9942290638628
1999-12-13,1825.4852363578511
1999-12-14,1832.2015102823673
1999-12-15,1844.588552025541
1999-12-16,1841.9460700749034
1999-12-17,1863.6507107916066
1999-12-20,1869.144943221343
1999-12-21,1924.0881774607717
1999-12-22,1929.0128836478345
1999-12-23,1947.0818989470697
1999-12-24,1960.8436477888233
1999-12-27,1983.1619811363028
1999-12-28,2006.5001342973542
1999-12-29,2006.0519066099482
1999-12-30,1992.305079364746
1999-12-31,1997.3800737052443
2000-01-03,1981.8329137025544
2000-01-04,1883.2447485493662
2000-01-05,1834.7882332784052
2000-01-06,1807.506178054397
2000-01-07,1939.98799907559
2000-01-10,1996.6500089021097
2000-01-11,1956.3130726756806
2000-01-12,1923.4594472008112
2000-01-13,1944.5978653469522
2000-01-14,1947.1200864067134
2000-01-17,1973.8177949467863
2000-01-18,2022.809761527586
2000-01-19,2050.2461621295784
2000-01-20,2075.084433163649
2000-01-21,2093.8491262809894
2000-01-24,2079.323499570758
2000-01-25,2080.235851548023
2000-01-26,2110.996365143412
2000-01-27,2159.1907899815865
2000-01-28,2075.8684363073194
2000-01-31,2106.4318265330235
2000-02-01,2108.4538601148993
2000-02-02,2232.313383066982
2000-02-03,2252.0165969611658
2000-02-04,2394.218135556404
2000-02-07,2348.560464933771
2000-02-08,2375.240154688111
2000-02-09,2391.8025725202365
2000-02-10,2414.6438402729746
2000-02-11,2358.535200792597
2000-02-14,2422.1854145209622
2000-02-15,2427.5847611108743
2000-02-16,2461.15470100257
2000-02-17,2450.2325435225885
2000-02-18,2396.8180016512483
2000-02-21,2329.234555691568
2000-02-22,2268.660253376732
2000-02-23,2327.001597868799
2000-02-24,2299.882852403524
2000-02-25,2291.554515922019
2000-02-28,2334.319100539264
2000-02-29,2301.7511642126424
2000-03-01,2389.207121713122
2000-03-02,2418.6552018228954
2000-03-03,2427.469334419284
2000-03-06,2518.1160917073958
2000-03-07,2461.8675556084568
2000-03-08,2423.134325287236
2000-03-09,2430.25945986626
2000-03-10,2454.670518056559
2000-03-13,2428.8270765466746
2000-03-14,2457.729624021289
2000-03-15,2406.553143060175
2000-03-16,2394.3964245526386
2000-03-17,2443.5740157323376
2000-03-20,2489.7800726761907
2000-03-21,2522.443036940263
2000-03-22,2608.04078662175
2000-03-23,2610.7235817832607
2000-03-24,2645.431504746488
2000-03-27,2692.4489063099054
2000-03-28,2689.6467441340606
2000-03-29,2671.823794254913
2000-03-30,2533.3585543093122
2000-03-31,2555.7258058651682
2000-04-03,2500.3739801067354
2000-04-04,2423.4763170376473
2000-04-05,2428.062281722491
2000-04-06,2504.4218324563267
2000-04-07,2501.467367204627
2000-04-10,2506.33967052727
2000-04-11,2440.46502802994
2000-04-12,2310.437079762119
2000-04-13,2267.870591163895
2000-04-14,2108.9165744384536
2000-04-17,2204.9032183713925
2000-04-18,2339.965062371151
2000-04-19,2346.6487034679894
2000-04-20,2320.139753966942
2000-04-21,2320.139753966942
2000-04-24,2251.5118950652513
2000-04-25,2407.213747829917
2000-04-26,2551.429247204575
2000-04-27,2540.119123559071
2000-04-28,2538.1845936678037
2000-05-01,2634.3454821493656
2000-05-02,2597.2551315084693
2000-05-03,2531.560114842679
2000-05-04,2551.931549991887
2000-05-05,2627.7944746749704
2000-05-08,2529.225809847644
2000-05-09,2486.314288044281
2000-05-10,2407.6908248874606
2000-05-11,2441.396291044937
2000-05-12,2469.9362356238144
2000-05-15,2436.6907124464196
2000-05-16,2570.707957237338
2000-05-17,2589.2851473182727
2000-05-18,2567.6475104043284
2000-05-19,2491.7717727976187
2000-05-22,2454.3252047817496
2000-05-23,2336.172381484177
2000-05-24,2388.4327696893442
2000-05-25,2375.9448964998605
2000-05-26,2324.349343825525
2000-05-29,2332.784810674177
2000-05-30,2396.555999671651
2000-05-31,2369.2450062031567
2000-06-01,2458.5585269683497
2000-06-02,2483.291062848731
2000-06-05,2465.4181352161463
2000-06-06,2416.2114571431052
2000-06-07,2404.3913230144785
2000-06-08,2434.5928088357336
2000-06-09,2470.922157097855
2000-06-12,2494.3671292791664
2000-06-13,2494.2430054149636
2000-06-14,2529.8162211741255
2000-06-15,2573.623500407826
2000-06-16,2551.429340412701
2000-06-19,2586.6778325573277
2000-06-20,2656.168802194184
2000-06-21,2656.497914099024
2000-06-22,2626.9440040491572
2000-06-23,2635.372281830742
2000-06-26,2664.1639059075883
2000-06-27,2631.7205848490057
2000-06-28,2633.8870354066726
2000-06-29,2598.7227656166046
2000-06-30,2611.8601151542002
2000-07-03,2635.699020758164
2000-07-04,2655.7153925721836
2000-07-05,2634.8598831049144
2000-07-06,2646.849907995471
2000-07-07,2733.7983167531615
2000-07-10,2683.589337544439
2000-07-11,2719.3287446744503
2000-07-12,2824.3798172277775
2000-07-13,2883.9498601998293
2000-07-14,2909.607663161053
2000-07-17,2941.42471371787
2000-07-18,2924.548975997349
2000-07-19,2934.825135654252
2000-07-20,2976.3813439178616
2000-07-21,2984.1278947268793
2000-07-24,2956.476059487571
2000-07-25,2943.415444989753
2000-07-26,2934.636845209247
2000-07-27,2870.636721993782
2000-07-28,2789.3251585965204
2000-07-31,2793.4654224745477
2000-08-01,2791.2085579329478
2000-08-02,2833.289790429629
2000-08-03,2892.236899469629
2000-08-04,2922.2991169705942
2000-08-07,2913.994112203459
2000-08-08,3057.660081990193
2000-08-09,3070.6741864771298
2000-08-10,3005.8434209198335
2000-08-11,3003.922267281391
2000-08-14,3064.3073188378553
2000-08-15,3023.961022497461
2000-08-16,3051.1719944121587
2000-08-17,3069.6651900500183
2000-08-18,3091.036733830159
2000-08-21,3095.299210049479
2000-08-22,3130.1108396986365
2000-08-23,3130.747336702984
2000-08-24,3135.4250344536636
2000-08-25,3160.3554481592546
2000-08-28,3171.6300186683948
2000-08-29,3133.4592292956736
2000-08-30,3160.2153234650555
2000-08-31,3207.3175351183595
2000-09-01,3208.5049201771685
2000-09-04,3208.0901544459957
2000-09-05,3254.6130125434242
2000-09-06,3220.579967221493
2000-09-07,3205.33011709392
2000-09-08,3152.4201806073197
2000-09-11,3147.310109573005
2000-09-12,3118.2246936396905
2000-09-13,3144.84982711204
2000-09-14,3253.1833477656583
2000-09-15,3261.8236161177574
2000-09-18,3190.2811041198124
2000-09-19,3230.6893592762644
2000-09-20,3248.3560586428603
2000-09-21,3158.6828006190963
2000-09-22,3032.4449616203274
2000-09-25,3090.399802497711
2000-09-26,3015.5505438283094
2000-09-27,2925.277491531166
2000-09-28,2962.5608214204276
2000-09-29,2944.1839646543576
2000-10-02,2948.5264996387577
2000-10-03,2940.4414483881937
2000-10-04,2984.160543767377
2000-10-05,3052.1660909705993
2000-10-06,2955.476184800051
2000-10-09,2951.3917966832896
2000-10-10,2966.0638075418756
2000-10-11,2880.0594913293226
2000-10-12,2901.425259100537
2000-10-13,2990.1151691348978
2000-10-16,3100.6793911306554
2000-10-17,2973.7266629169108
2000-10-18,2916.28433265637
2000-10-19,3062.74727531988
2000-10-20,3164.843450510498
2000-10-23,3192.9070545632726
2000-10-24,3133.018917820473
2000-10-25,2851.0179321221462
2000-10-26,2824.596395234631
2000-10-27,2705.8211281092726
2000-10-30,2665.708866710034
2000-10-31,2791.8532757942485
2000-11-01,2750.852920420526
2000-11-02,2755.365320890746
2000-11-03,2760.8020313463567
2000-11-06,2767.667804677624
2000-11-07,2769.44418485885
2000-11-08,2760.554931939432
2000-11-09,2732.983969335714
2000-11-10,2673.269124582035
2000-11-13,2651.1702424932355
2000-11-14,2688.2524583157247
2000-11-15,2673.2962347157936
2000-11-16,2663.9220269082057
2000-11-17,2673.09132729247
2000-11-20,2649.877391603487
2000-11-21,2635.03676612145
2000-11-22,2579.877153080385
2000-11-23,2615.4624014290694
2000-11-24,2678.698418449079
2000-11-27,2670.006816507759
2000-11-28,2633.9603685300654
2000-11-29,2600.134564676729
2000-11-30,2563.801982896967
2000-12-01,2579.32081552453
2000-12-04,2532.2114341449565
2000-12-05,2586.985776466357
2000-12-06,2610.724912139913
2000-12-07,2605.953578828486
2000-12-08,2689.2673786741907
2000-12-11,2745.197917995473
2000-12-12,2731.5815085296613
2000-12-13,2698.1272765506355
2000-12-14,2634.4512986167533
2000-12-15,2591.0307816738446
2000-12-18,2621.3440700948527
2000-12-19,2638.071425870012
2000-12-20,2554.022048112943
2000-12-21,2529.8220294771036
2000-12-22,2546.6993091299337
2000-12-25,2546.6993091299337
2000-12-26,2538.0858007171387
2000-12-27,2572.806256918377
2000-12-28,2630.2285080743422
2000-12-29,2620.754973268268
2001-01-01,2620.754973268268
2001-01-02,2519.6529632606066
2001-01-03,2530.189933601148
2001-01-04,2464.6527015620823
2001-01-05,2422.786483684112
2001-01-08,2421.1942381450644
2001-01-09,2421.1167814306814
2001-01-10,2416.093131142071
2001-01-11,2426.4391889367885
2001-01-12,2399.193348374259
2001-01-15,2451.0382994662027
2001-01-16,2467.146976637283
2001-01-17,2467.261821092879
2001-01-18,2396.009807421001
2001-01-19,2439.8921506446313
2001-01-22,2480.987301263123
2001-01-23,2502.734730357735
2001-01-24,2541.5871695895644
2001-01-25,2557.9415891753674
2001-01-26,2573.115586613501
2001-01-29,2606.7417813484926
2001-01-30,2601.304357619009
2001-01-31,2569.0798762207623
2001-02-01,2558.060363133934
2001-02-02,2601.7431958731872
2001-02-05,2597.444284971683
2001-02-06,2608.0912579278242
2001-02-07,2588.3103139139666
2001-02-08,2594.9002270545757
2001-02-09,2574.4904679085535
2001-02-12,2558.3960608149514
2001-02-13,2557.646650521907
2001-02-14,2541.7814546587024
2001-02-15,2567.6103482657754
2001-02-16,2514.8520686814104
2001-02-19,2484.9716235261885
2001-02-20,2497.9043449648357
2001-02-21,2418.3801674766496
2001-02-22,2462.732077720679
2001-02-23,2436.745005251138
2001-02-26,2507.195328629534
2001-02-27,2475.406684438743
2001-02-28,2483.4666698026845
2001-03-01,2452.540453438386
2001-03-02,2399.0187300033745
2001-03-05,2427.748798101
2001-03-06,2438.67930407119
2001-03-07,2444.7732443641653
2001-03-08,2414.7850727551963
2001-03-09,2382.0235826917105
2001-03-12,2328.825792164466
2001-03-13,2393.5310318453066
2001-03-14,2366.973843700263
2001-03-15,2384.5064096234787
2001-03-16,2343.817477951044
2001-03-19,2372.4648034674747
2001-03-20,2327.8048202790974
2001-03-21,2306.281137446794
2001-03-22,2317.928854453214
2001-03-23,2301.003705951358
2001-03-26,2328.089991636637
2001-03-27,2330.1015522547505
2001-03-28,2335.540218794421
2001-03-29,2340.6116193807507
2001-03-30,2391.329997020729
2001-04-02,2413.646650162483
2001-04-03,2331.2252744646885
2001-04-04,2285.8955153456345
2001-04-05,2329.0725748150135
2001-04-06,2305.0785106168146
2001-04-09,2329.2213796661786
2001-04-10,2401.7775578398787
2001-04-11,2382.4639897456186
2001-04-12,2369.4357455339564
2001-04-13,2369.4357455339564
2001-04-16,2393.6038623457557
2001-04-17,2427.1174563554605
2001-04-18,2497.553104133773
2001-04-19,2490.4527737703993
2001-04-20,2477.2466973707333
2001-04-23,2444.163074243517
2001-04-24,2425.339854365893
2001-04-25,2472.7380263896766
2001-04-26,2465.0181471283054
2001-04-27,2500.9588034053054
2001-04-30,2488.6196915940072
2001-05-01,2482.7014591741167
2001-05-02,2496.5450525147858
2001-05-03,2486.8472388834366
2001-05-04,2486.4592568554513
2001-05-07,2491.9316062569246
2001-05-08,2507.063174537955
2001-05-09,2526.195487294144
2001-05-10,2563.494715415464
2001-05-11,2550.0932739254517
2001-05-14,2560.518428313805
2001-05-15,2584.238166477508
2001-05-16,2587.3447815522536
2001-05-17,2635.4428903279663
2001-05-18,2646.338731071671
2001-05-21,2655.2440881902667
2001-05-22,2687.401468781865
2001-05-23,2695.1114882001625
2001-05-24,2718.8956804461127
2001-05-25,2712.182944750285
2001-05-28,2707.963876046733
2001-05-29,2711.3114814961964
2001-05-30,2675.0975492910766
2001-05-31,2722.585323024739
2001-06-01,2785.4113113029202
2001-06-04,2788.323072550599
2001-06-05,2777.1101264069216
2001-06-06,2772.811357700766
2001-06-07,2757.2244526755844
2001-06-08,2759.8532521597435
2001-06-11,2785.2543910263394
2001-06-12,2747.714984868608
2001-06-13,2741.557351946839
2001-06-14,2691.468893796005
2001-06-15,2648.5017203020125
2001-06-18,2650.886369531254
2001-06-19,2667.093813173461
2001-06-20,2685.514073513925
2001-06-21,2679.9509383868935
2001-06-22,2675.3363001268613
2001-06-25,2645.6656243364578
2001-06-26,2629.8912023353873
2001-06-27,2604.6664632852003
2001-06-28,2638.1998109724627
2001-06-29,2687.877358622765
2001-07-02,2692.9114693620363
2001-07-03,2724.1688429359424
2001-07-04,2716.088981848524
2001-07-05,2741.246474864271
2001-07-06,2684.202777741075
2001-07-09,2678.693665495941
2001-07-10,2633.364465424609
2001-07-11,2604.043548373821
2001-07-12,2654.911275774708
2001-07-13,2671.2017445942647
2001-07-16,2616.813173461962
2001-07-17,2637.4386447506836
2001-07-18,2576.720489244378
2001-07-19,2578.22492473321
2001-07-20,2561.451998637795
2001-07-23,2558.4645195451344
2001-07-24,2542.227525135472
2001-07-25,2542.6292692896413
2001-07-26,2545.6720447281846
2001-07-27,2587.2539042337244
2001-07-30,2590.1918674566487
2001-07-31,2617.003981743123
2001-08-01,2595.288744435887
2001-08-02,2586.9217404277633
2001-08-03,2580.7130612643
2001-08-06,2610.359440950992
2001-08-07,2628.807600718637
2001-08-08,2598.023554124693
2001-08-09,2565.6689414532057
2001-08-10,2533.733453368413
2001-08-13,2527.8767783228677
2001-08-14,2519.4136095842678
2001-08-15,2478.5829955982554
2001-08-16,2495.058152437845
2001-08-17,2451.4665375392165
2001-08-20,2469.8071292745412
2001-08-21,2435.3222919986097
2001-08-22,2449.122017950482
2001-08-23,2477.3693638777213
2001-08-24,2509.5964662725737
2001-08-27,2524.1916942779376
2001-08-28,2506.8189675676554
2001-08-29,2477.024775542159
2001-08-30,2457.1509078483973
2001-08-31,2444.7976593179833
2001-09-03,2447.6887406617
2001-09-04,2540.9270255095635
2001-09-05,2531.7994960083906
2001-09-06,2523.899553952157
2001-09-07,2449.671294749541
2001-09-10,2455.0472705642915
2001-09-11,2311.650630624645
2001-09-12,2335.4345414960967
2001-09-13,2352.1924014244464
2001-09-14,2250.949428870424
2001-09-17,2245.83527615394
2001-09-18,2209.058177312634
2001-09-19,2156.0286853011908
2001-09-20,2085.675817578419
2001-09-21,2113.3133988590844
2001-09-24,2169.3024832284214
2001-09-25,2175.6315679744926
2001-09-26,2139.1335794523125
2001-09-27,2137.5956241280237
2001-09-28,2219.4222704062727
2001-10-01,2207.8191186484173
2001-10-02,2230.392081481466
2001-10-03,2223.685113072118
2001-10-04,2232.1381810199
2001-10-05,2228.889406287266
2001-10-08,2231.5940199876404
2001-10-09,2222.4285479265145
2001-10-10,2238.492165728165
2001-10-11,2279.1079555793235
2001-10-12,2258.245168675747
2001-10-15,2244.026758364377
2001-10-16,2253.3673817875547
2001-10-17,2234.6805206480667
2001-10-18,2208.9518326930793
2001-10-19,2222.0207858894632
2001-10-22,2226.5299603817393
2001-10-23,2235.5804833657126
2001-10-24,2204.313076194885
2001-10-25,2202.763629144676
2001-10-26,2234.664274332596
2001-10-29,2182.031479971142
2001-10-30,2163.4987531699608
2001-10-31,2188.6049585786814
2001-11-01,2193.6583537591678
2001-11-02,2212.4441749994885
2001-11-05,2230.3613370612484
2001-11-06,2234.2068583936834
2001-11-07,2228.2142010673265
2001-11-08,2239.989004397696
2001-11-09,2250.7885665405497
2001-11-12,2249.748579889597
2001-11-13,2295.3777282056817
2001-11-14,2291.7940727638256
2001-11-15,2273.0173194618155
2001-11-16,2273.799825488103
2001-11-19,2310.807414923659
2001-11-20,2299.1927326934906
2001-11-21,2287.904808267204
2001-11-22,2297.634488527395
2001-11-23,2323.0913033641536
2001-11-26,2324.5716102127353
2001-11-27,2325.7864809981684
2001-11-28,2306.6942623045584
2001-11-29,2340.8909849065344
2001-11-30,2346.1626400791897
2001-12-03,2341.0182679003055
2001-12-04,2356.1201471817662
2001-12-05,2390.286446545728
2001-12-06,2360.7420300957997
2001-12-07,2378.8983643482734
2001-12-10,2372.308365002007
2001-12-11,2346.9667958828577
2001-12-12,2355.9349599326747
2001-12-13,2325.023456945099
2001-12-14,2319.396583782284
2001-12-17,2339.496028604915
2001-12-18,2351.863493747303
2001-12-19,2349.4741430914823
2001-12-20,2350.7182175985495
2001-12-21,2379.248358029641
2001-12-24,2388.293479413299
2001-12-25,2388.293479413299
2001-12-26,2385.658326943188
2001-12-27,2404.748313048762
2001-12-28,2417.588619639249
2001-12-31,2393.0144021754254
2002-01-01,2393.0144021754254
2002-01-02,2325.9221353154703
2002-01-03,2369.2072151079255
2002-01-04,2390.115740858111
2002-01-07,2411.236960592572
2002-01-08,2394.400563866241
2002-01-09,2392.812332334391
2002-01-10,2359.813868722835
2002-01-11,2371.235143753502
2002-01-14,2327.855578391241
2002-01-15,2368.461020375213
2002-01-16,2382.8548892388994
2002-01-17,2367.899654549363
2002-01-18,2345.524291925221
2002-01-21,2342.3715108085366
2002-01-22,2349.523069371161
2002-01-23,2346.044400759847
2002-01-24,2380.8355727376447
2002-01-25,2412.770482360161
2002-01-28,2412.636936548516
2002-01-29,2421.8594397128672
2002-01-30,2409.9452330957015
2002-01-31,2441.4150516915056
2002-02-01,2451.651362722061
2002-02-04,2419.820725595892
2002-02-05,2399.503862397981
2002-02-06,2381.807894796453
2002-02-07,2364.494299858669
2002-02-08,2388.370360247454
2002-02-11,2392.4875164158134
2002-02-12,2383.694936317908
2002-02-13,2409.7448010252165
2002-02-14,2420.731938183162
2002-02-15,2405.3952694383356
2002-02-18,2422.530804336484
2002-02-19,2398.079987876504
2002-02-20,2397.1791378029957
2002-02-21,2419.450307363977
2002-02-22,2397.7079654588883
2002-02-25,2435.0074229035486
2002-02-26,2450.2217906132237
2002-02-27,2489.454269851369
2002-02-28,2500.9367901335822
2002-03-01,2540.706864080954
2002-03-04,2585.655497485584
2002-03-05,2573.762671489218
2002-03-06,2588.914266572498
2002-03-07,2572.8768807483625
2002-03-08,2547.7574358213456
2002-03-11,2558.714229397939
2002-03-12,2559.0843189749344
2002-03-13,2548.8684780577423
2002-03-14,2516.010886072501
2002-03-15,2536.9756317206134
2002-03-18,2585.5871172049565
2002-03-19,2596.193592240306
2002-03-20,2586.5899187274727
2002-03-21,2575.5221568840334
2002-03-22,2596.483154458128
2002-03-25,2564.0071061752133
2002-03-26,2571.187735538501
2002-03-27,2615.0183312517156
2002-03-28,2609.281037883338
2002-03-29,2609.281037883338
2002-04-01,2584.5062382062374
2002-04-02,2573.04176094281
2002-04-03,2574.9875727093354
2002-04-04,2549.1275282802303
2002-04-05,2573.318740769292
2002-04-08,2566.909647321986
2002-04-09,2548.983159210097
2002-04-10,2573.7576212847407
2002-04-11,2541.424640113173
2002-04-12,2570.8902645795342
2002-04-15,2569.1123224164944
2002-04-16,2598.3448006973863
2002-04-17,2591.7351273527393
2002-04-18,2569.387264122249
2002-04-19,2618.844140778644
2002-04-22,2612.16663017509
2002-04-23,2573.63801042714
2002-04-24,2568.891763016914
2002-04-25,2546.0618951413976
2002-04-26,2536.0959392170985
2002-04-29,2500.582348713209
2002-04-30,2525.9470731108045
2002-05-01,2523.4602637764838
2002-05-02,2540.0704364124244
2002-05-03,2505.9082267029594
2002-05-06,2469.1931458498448
2002-05-07,2469.310294622667
2002-05-08,2520.781756868835
2002-05-09,2503.2464774671084
2002-05-10,2500.9996186340904
2002-05-13,2531.965374274197
2002-05-14,2576.5804374915324
2002-05-15,2566.637935895071
2002-05-16,2577.4777545779707
2002-05-17,2559.9128363119307
2002-05-20,2561.9836496398425
2002-05-21,2561.596283951432
2002-05-22,2534.724990824091
2002-05-23,2581.058242511031
2002-05-24,2562.9268029358377
2002-05-27,2564.337757138513
2002-05-28,2547.0474973177634
2002-05-29,2506.2834741483634
2002-05-30,2483.1040534454182
2002-05-31,2516.315880235893
2002-06-03,2506.7031987432524
2002-06-04,2490.0153479697224
2002-06-05,2482.0820298034137
