Date,HONG KONG MOMENTUM
2000-04-04,2008.0683955815618
2000-04-05,1931.570474312969
2000-04-06,1968.2926397203044
2000-04-07,1987.354175982295
2000-04-10,1995.9516199533457
2000-04-11,1956.1465147703518
2000-04-12,2004.1104647448763
2000-04-13,1948.5979633861818
2000-04-14,1930.2066919203487
2000-04-17,1753.0186947145705
2000-04-18,1819.7378516218446
2000-04-19,1840.4524069487882
2000-04-20,1848.0042016654102
2000-04-21,1848.0042016654102
2000-04-24,1847.6854745886315
2000-04-25,1877.9536403678133
2000-04-26,1880.6522633143043
2000-04-27,1941.7017783412446
2000-04-28,1973.7681830675026
2000-05-01,1980.0114925174464
2000-05-02,1976.2311623513529
2000-05-03,1987.1572352696112
2000-05-04,1946.9840571916009
2000-05-05,1933.5977246247783
2000-05-08,1882.6566231982288
2000-05-09,1833.9131157567099
2000-05-10,1783.842307527478
2000-05-11,1798.8681130650145
2000-05-12,1873.8680791855575
2000-05-15,1841.304548724767
2000-05-16,1911.091129088192
2000-05-17,1912.3971928392893
2000-05-18,1850.9929090250753
2000-05-19,1868.5524582886208
2000-05-22,1798.6373186722608
2000-05-23,1798.8006593751338
2000-05-24,1765.550549108267
2000-05-25,1747.2316311738691
2000-05-26,1662.231465284294
2000-05-29,1650.5463511220178
2000-05-30,1635.1203779111554
2000-05-31,1727.1102033782533
2000-06-01,1757.9493940881312
2000-06-02,1746.7315051971325
2000-06-05,1788.9001601137832
2000-06-06,1761.9567415256552
2000-06-07,1774.706216291266
2000-06-08,1764.6771593263643
2000-06-09,1814.4366173308094
2000-06-12,1822.3904490225077
2000-06-13,1768.2437186715208
2000-06-14,1794.3003541532548
2000-06-15,1812.7384651833588
2000-06-16,1833.1542763605673
2000-06-19,1827.5733848257596
2000-06-20,1813.2828484744773
2000-06-21,1836.2354459930718
2000-06-22,1831.6370760411205
2000-06-23,1831.173994026931
2000-06-26,1840.3194269168787
2000-06-27,1832.41680469706
2000-06-28,1840.3259690992552
2000-06-29,1809.3229551895301
2000-06-30,1798.2345780331918
2000-07-03,1812.7960222864426
2000-07-04,1823.5258365857078
2000-07-05,1830.9149368297553
2000-07-06,1826.3573108192136
2000-07-07,1857.8904393419227
2000-07-10,1906.2051727905146
2000-07-11,1906.6179622870827
2000-07-12,1971.8864127884553
2000-07-13,1968.6915807158255
2000-07-14,1988.9685464659183
2000-07-17,2000.332500337286
2000-07-18,1973.8027203153572
2000-07-19,2033.2437013493302
2000-07-20,2034.6338460822453
2000-07-21,2046.3601913216607
2000-07-24,2019.4348801724943
2000-07-25,1970.6211787546108
2000-07-26,1985.4447335416328
2000-07-27,1997.4985059242613
2000-07-28,1987.95410842267
2000-07-31,1962.7619206869047
2000-08-01,1963.2122836744436
2000-08-02,2026.1236924525758
2000-08-03,2052.72121363136
2000-08-04,2059.1272850881414
2000-08-07,2085.5755173712155
2000-08-08,2033.9051759284462
2000-08-09,2053.068575724818
2000-08-10,2034.8081753251388
2000-08-11,2009.6862673869812
2000-08-14,1979.7415208022885
2000-08-15,1993.1866359416993
2000-08-16,2030.4899172239648
2000-08-17,2000.13484338276
2000-08-18,1997.683291024872
2000-08-21,2022.1606217760595
2000-08-22,2030.527434343777
2000-08-23,2007.890471780662
2000-08-24,1976.502238205991
2000-08-25,1974.128221182343
2000-08-28,1967.103304262739
2000-08-29,1979.572110577026
2000-08-30,1977.8289357494896
2000-08-31,1978.0621574787888
2000-09-01,1980.1454789295224
2000-09-04,2012.3889801205714
2000-09-05,2035.3524697004832
2000-09-06,2033.7685142788325
2000-09-07,2023.0238615670373
2000-09-08,2002.7232966264164
2000-09-11,1975.286687894432
2000-09-12,1925.7274559073348
2000-09-13,1917.1026692627702
2000-09-14,1876.4371105064604
2000-09-15,1869.8877453215998
2000-09-18,1786.5892889429354
2000-09-19,1820.3864542694992
2000-09-20,1827.181355385573
2000-09-21,1719.792609152974
2000-09-22,1613.1536840818492
2000-09-25,1702.5261560141353
2000-09-26,1650.0240980528176
2000-09-27,1680.5491584813794
2000-09-28,1682.9112645534021
2000-09-29,1698.6615839825215
2000-10-02,1700.2792571648351
2000-10-03,1709.0723360723764
2000-10-04,1704.329253068645
2000-10-05,1719.1895858477947
2000-10-06,1718.816258487169
2000-10-09,1678.7554915828268
2000-10-10,1664.2721724647852
2000-10-11,1611.9807276973286
2000-10-12,1624.2596778857917
2000-10-13,1599.1666002926668
2000-10-16,1624.2253707698194
2000-10-17,1575.539987966626
2000-10-18,1517.190120939673
2000-10-19,1539.4784638879605
2000-10-20,1604.705258348126
2000-10-23,1615.3465711917074
2000-10-24,1584.2611793893434
2000-10-25,1621.9728147038963
2000-10-26,1636.5994255435953
2000-10-27,1592.7036081979995
2000-10-30,1587.9596121191325
2000-10-31,1584.7438349906804
2000-11-01,1620.5860979278398
2000-11-02,1611.4945621980776
2000-11-03,1625.2643100593407
2000-11-06,1637.1094004653635
2000-11-07,1655.1348356005822
2000-11-08,1655.0743118825292
2000-11-09,1654.6040184277404
2000-11-10,1625.3779445692621
2000-11-13,1565.716101987468
2000-11-14,1605.9447715203169
2000-11-15,1598.4607465025515
2000-11-16,1605.7515695392703
2000-11-17,1600.9438609192796
2000-11-20,1628.8789464910665
2000-11-21,1617.9014676339998
2000-11-22,1590.7222784317453
2000-11-23,1599.5518521727913
2000-11-24,1610.7440408606906
2000-11-27,1619.9159751274321
2000-11-28,1602.9484885753584
2000-11-29,1539.9924265428049
2000-11-30,1472.9930832421148
2000-12-01,1494.7845596127952
2000-12-04,1469.6297271705694
2000-12-05,1469.3843484868469
2000-12-06,1521.3643717099358
2000-12-07,1496.904640297231
2000-12-08,1519.3788474119042
2000-12-11,1575.8691532105263
2000-12-12,1559.4559345149587
2000-12-13,1590.0591224908098
2000-12-14,1559.3362519177608
2000-12-15,1494.7429607971208
2000-12-18,1512.2792916339897
2000-12-19,1541.1262750835783
2000-12-20,1505.854937872581
2000-12-21,1486.6663256677327
2000-12-22,1475.0107675393303
2000-12-25,1475.0107675393301
2000-12-26,1466.4449863010316
2000-12-27,1475.4890227803
2000-12-28,1491.5417697897572
2000-12-29,1495.65146266337
2001-01-01,1495.65146266337
2001-01-02,1458.0768485536307
2001-01-03,1427.0071908618854
2001-01-04,1493.319707977032
2001-01-05,1501.5012395401704
2001-01-08,1480.2770420078684
2001-01-09,1498.9840086384493
2001-01-10,1499.1102492571436
2001-01-11,1456.7087532926107
2001-01-12,1471.3669268136703
2001-01-15,1471.2271946890846
2001-01-16,1471.2671571384103
2001-01-17,1487.6778826125937
2001-01-18,1482.2311791365348
2001-01-19,1551.92102541135
2001-01-22,1577.2510460675705
2001-01-23,1551.8934230506259
2001-01-24,1579.4823013178084
2001-01-25,1584.1271380337803
2001-01-26,1581.0140437120235
2001-01-29,1568.7850482196409
2001-01-30,1536.401230757414
2001-01-31,1549.0280635234697
2001-02-01,1545.4156318092366
2001-02-02,1534.7472955805538
2001-02-05,1500.8676950493239
2001-02-06,1515.3894928374414
2001-02-07,1525.3042727526642
2001-02-08,1528.4921679803979
2001-02-09,1516.9946706771598
2001-02-12,1492.0672870531475
2001-02-13,1524.3335716339059
2001-02-14,1535.071141943258
2001-02-15,1548.1719637549966
2001-02-16,1522.9203349366026
2001-02-19,1516.4137254141367
2001-02-20,1540.7214954086871
2001-02-21,1532.7255040299096
2001-02-22,1527.0516156361116
2001-02-23,1530.1090106387117
2001-02-26,1529.795517932145
2001-02-27,1493.4941075686643
2001-02-28,1495.486029112909
2001-03-01,1445.4870852121812
2001-03-02,1435.9296094421165
2001-03-05,1460.2117796143473
2001-03-06,1477.126027844305
2001-03-07,1473.8652413209861
2001-03-08,1456.3182298704867
2001-03-09,1450.8740789019407
2001-03-12,1405.6162133610298
2001-03-13,1392.9338301574667
2001-03-14,1392.072553413696
2001-03-15,1432.1100671062572
2001-03-16,1435.426996855094
2001-03-19,1453.9432466478374
2001-03-20,1416.8200333871669
2001-03-21,1403.3276066573962
2001-03-22,1377.4203592991369
2001-03-23,1390.8660665391676
2001-03-26,1420.1069564354248
2001-03-27,1400.8522524383275
2001-03-28,1415.7126389631117
2001-03-29,1410.5586066619562
2001-03-30,1419.2351564025148
2001-04-02,1419.3219425947846
2001-04-03,1415.5254142486795
2001-04-04,1352.315952246613
2001-04-05,1361.6410428702436
2001-04-06,1363.536671799719
2001-04-09,1341.2780791222126
2001-04-10,1350.2592453770285
2001-04-11,1397.3241354043246
2001-04-12,1407.187030793044
2001-04-13,1407.187030793044
2001-04-16,1421.7018577283886
2001-04-17,1400.6638018882422
2001-04-18,1446.8929654368244
2001-04-19,1474.6484162077893
2001-04-20,1448.3670929596726
2001-04-23,1442.0870192815833
2001-04-24,1433.8151962946197
2001-04-25,1415.5861988049542
2001-04-26,1406.7882328471946
2001-04-27,1427.7265773822608
2001-04-30,1437.4260172987058
2001-05-01,1429.8640962261027
2001-05-02,1449.1345288403272
2001-05-03,1443.181771135168
2001-05-04,1417.3070270421624
2001-05-07,1444.5650692404588
2001-05-08,1456.9637151601507
2001-05-09,1451.2185756406125
2001-05-10,1461.678949460404
2001-05-11,1484.2448502077914
2001-05-14,1452.438798436532
2001-05-15,1451.5295223941773
2001-05-16,1455.0569938663712
2001-05-17,1475.6441719729435
2001-05-18,1460.7967369171383
2001-05-21,1485.6720409980928
2001-05-22,1513.5054104395974
2001-05-23,1524.0503291726434
2001-05-24,1515.801937028145
2001-05-25,1505.2437759264712
2001-05-28,1499.575844589948
2001-05-29,1505.3169027752679
2001-05-30,1482.1921208475371
2001-05-31,1472.018165070975
2001-06-01,1472.3385063507064
2001-06-04,1480.0608105852998
2001-06-05,1504.8659698564013
2001-06-06,1516.7990458859936
2001-06-07,1521.5062712045658
2001-06-08,1532.0610421882454
2001-06-11,1519.4181556089309
2001-06-12,1489.4386452741633
2001-06-13,1472.6841413326083
2001-06-14,1428.5979267754863
2001-06-15,1402.6599561636185
2001-06-18,1407.7345797777032
2001-06-19,1427.0963484421118
2001-06-20,1415.2390756077064
2001-06-21,1422.1251719527413
2001-06-22,1406.7664146920279
2001-06-25,1395.5144953076117
2001-06-26,1382.4142000691484
2001-06-27,1387.6735199695427
2001-06-28,1390.1596122878686
2001-06-29,1410.6962204085112
2001-07-02,1411.2234587723663
2001-07-03,1419.8813797262612
2001-07-04,1442.0099546143842
2001-07-05,1442.336970091035
2001-07-06,1429.3384659973367
2001-07-09,1389.491405880382
2001-07-10,1395.5917030522655
2001-07-11,1385.9955473005973
2001-07-12,1413.8611493302851
2001-07-13,1410.8725878099904
2001-07-16,1403.780300403283
2001-07-17,1405.5300905836252
2001-07-18,1376.189952596886
2001-07-19,1368.889428139061
2001-07-20,1366.111823051989
2001-07-23,1372.1688072373825
2001-07-24,1347.2626389521586
2001-07-25,1339.9576820558607
2001-07-26,1325.3761500542444
2001-07-27,1343.0961907520164
2001-07-30,1332.6596452762772
2001-07-31,1371.055791771962
2001-08-01,1377.036532998435
2001-08-02,1360.1587165123012
2001-08-03,1334.3623179464903
2001-08-06,1330.1103114931484
2001-08-07,1323.366733000086
2001-08-08,1302.4363000341443
2001-08-09,1263.128333867468
2001-08-10,1273.8233923742046
2001-08-13,1254.3645463236658
2001-08-14,1279.0918752814414
2001-08-15,1269.3524103891573
2001-08-16,1256.9636341578205
2001-08-17,1273.6494712536642
2001-08-20,1274.8273180044919
2001-08-21,1273.5809728590853
2001-08-22,1258.9571022877146
2001-08-23,1278.9315974643553
2001-08-24,1272.2307378638698
2001-08-27,1285.1545898395054
2001-08-28,1278.3761197677109
2001-08-29,1277.3085987381614
2001-08-30,1279.7854975986395
2001-08-31,1265.3112287701927
2001-09-03,1268.7031246079903
2001-09-04,1293.4692748052385
2001-09-05,1277.6664066793564
2001-09-06,1232.7080400228992
2001-09-07,1182.2608728814928
2001-09-10,1186.45038068851
2001-09-11,1179.3057271973637
2001-09-12,1086.2806299257413
2001-09-13,1097.7764954701765
2001-09-14,1068.3161221975326
2001-09-17,1019.2926686040315
2001-09-18,1000.472240769814
2001-09-19,1001.4492242264307
2001-09-20,983.567478348546
2001-09-21,948.1959495576309
2001-09-24,973.7669653275535
2001-09-25,969.7262882434086
2001-09-26,968.5963060525954
2001-09-27,1011.1233770698257
2001-09-28,1044.1385712187603
2001-10-01,1038.5504402506551
2001-10-02,1038.0636972477482
2001-10-03,1040.8488980342163
2001-10-04,1077.20477791795
2001-10-05,1079.634088605223
2001-10-08,1059.4654852471863
2001-10-09,1093.5469813095187
2001-10-10,1092.285425157693
2001-10-11,1111.752186313034
2001-10-12,1083.6081652578532
2001-10-15,1078.9444516911385
2001-10-16,1079.594608774039
2001-10-17,1107.0292560981811
2001-10-18,1076.9320335240448
2001-10-19,1073.4291408761294
2001-10-22,1082.572767013338
2001-10-23,1112.0810224864158
2001-10-24,1102.1849083542063
2001-10-25,1096.6646766072126
2001-10-26,1117.243750549253
2001-10-29,1078.8523643741014
2001-10-30,1067.6969446205944
2001-10-31,1081.229338663666
2001-11-01,1075.7361780468136
2001-11-02,1077.131998421953
2001-11-05,1110.2649290810998
2001-11-06,1101.077360002089
2001-11-07,1086.7788205957665
2001-11-08,1125.1259566133547
2001-11-09,1135.9732503900843
2001-11-12,1135.579201659094
2001-11-13,1155.6817795250954
2001-11-14,1183.7395443625592
2001-11-15,1209.8013657190966
2001-11-16,1208.088192485646
2001-11-19,1223.487093198091
2001-11-20,1214.2804116301172
2001-11-21,1219.761336108564
2001-11-22,1212.6874674223166
2001-11-23,1220.6642960285092
2001-11-26,1223.2943073096176
2001-11-27,1208.0846752989978
2001-11-28,1187.7542469643672
2001-11-29,1198.8050310046378
2001-11-30,1203.8810879296498
2001-12-03,1204.8602914105184
2001-12-04,1230.6664954331982
2001-12-05,1266.5567219946079
2001-12-06,1248.7966284127265
2001-12-07,1266.6050553761202
2001-12-10,1270.2022954771348
2001-12-11,1261.1562175094732
2001-12-12,1264.1255418287185
2001-12-13,1239.456589053104
2001-12-14,1231.0541672581699
2001-12-17,1230.3226275457555
2001-12-18,1235.4172982913856
2001-12-19,1254.128264404324
2001-12-20,1262.1355711511667
2001-12-21,1239.1116059887659
2001-12-24,1257.575382689294
2001-12-25,1257.5753826892942
2001-12-26,1256.4860680174684
2001-12-27,1260.1415825124384
2001-12-28,1272.7643086421765
2001-12-31,1259.0524597517824
2002-01-01,1259.0524597517824
2002-01-02,1239.3552495144022
2002-01-03,1246.1259288162375
2002-01-04,1278.404365028148
2002-01-07,1302.519070919822
2002-01-08,1301.3194491004035
2002-01-09,1288.0967228918105
2002-01-10,1273.6627476636265
2002-01-11,1265.1473520906507
2002-01-14,1265.4614806752165
2002-01-15,1255.5307687835605
2002-01-16,1262.7079464303265
2002-01-17,1271.3445638818146
2002-01-18,1262.7260860717265
2002-01-21,1275.0216657507817
2002-01-22,1263.48981865085
2002-01-23,1257.533005424066
2002-01-24,1262.9986910035675
2002-01-25,1288.570056137676
2002-01-28,1296.049547733026
2002-01-29,1311.0634562729354
2002-01-30,1283.2856584515998
2002-01-31,1282.6791382819345
2002-02-01,1272.1998752260554
2002-02-04,1270.4877514340244
2002-02-05,1257.4540149132433
2002-02-06,1263.1248520990894
2002-02-07,1252.1256053716431
2002-02-08,1257.6660848692904
2002-02-11,1284.6581171846376
2002-02-12,1286.4739171886545
2002-02-13,1292.3149711124959
2002-02-14,1295.6563968594537
2002-02-15,1294.0957641335162
2002-02-18,1306.8131098103627
2002-02-19,1278.5839303583236
2002-02-20,1287.0465979831297
2002-02-21,1296.9619672382933
2002-02-22,1271.4491561017635
2002-02-25,1261.460361351054
2002-02-26,1264.59755786837
2002-02-27,1282.9257227884978
2002-02-28,1266.360926788719
2002-03-01,1259.9670642317121
2002-03-04,1282.6812010381736
2002-03-05,1309.398068969097
2002-03-06,1297.283965285744
2002-03-07,1302.4224504526635
2002-03-08,1313.206240436847
2002-03-11,1320.801578180496
2002-03-12,1321.7837078887312
2002-03-13,1311.4648632065791
2002-03-14,1307.4379783800077
2002-03-15,1303.7938466373257
2002-03-18,1309.4992010708595
2002-03-19,1309.0200934606855
2002-03-20,1297.2305389561918
2002-03-21,1280.5186109644526
2002-03-22,1287.0819420767734
2002-03-25,1292.7206022556365
2002-03-26,1287.8661959441965
2002-03-27,1310.3445702564948
2002-03-28,1315.4347745050572
2002-03-29,1315.4347745050568
2002-04-01,1304.7581269631512
2002-04-02,1279.3310472546098
2002-04-03,1274.8731846666442
2002-04-04,1271.4794879045278
2002-04-05,1276.3244589384583
2002-04-08,1273.149300252751
2002-04-09,1270.91127475126
2002-04-10,1257.8655283464489
2002-04-11,1264.986030594486
2002-04-12,1270.9059326741685
2002-04-15,1278.599848454044
2002-04-16,1274.90767126403
2002-04-17,1296.32303054064
2002-04-18,1301.4867099417004
2002-04-19,1316.3616449016392
2002-04-22,1313.9440810900824
2002-04-23,1332.6981735073239
2002-04-24,1338.985329818325
2002-04-25,1326.7084159570056
2002-04-26,1328.0189859361003
2002-04-29,1322.961740103553
2002-04-30,1341.552639545366
2002-05-01,1334.0367296548886
2002-05-02,1374.4836784361914
2002-05-03,1355.7333578610662
2002-05-06,1341.9334016806365
2002-05-07,1356.268215244007
2002-05-08,1352.4236700637498
2002-05-09,1352.6139683109818
2002-05-10,1346.740301509764
2002-05-13,1352.4016194620804
2002-05-14,1366.0342595506042
2002-05-15,1373.5021555657456
2002-05-16,1375.2652950360332
2002-05-17,1364.4921158297843
2002-05-20,1364.021577412511
2002-05-21,1349.3858255372568
2002-05-22,1339.374149400109
2002-05-23,1331.7637201307496
2002-05-24,1324.2496594569795
