Date,UNITED KINGDOM MOMENTUM
1999-08-03,1085.7222809993764
1999-08-04,1065.679151488757
1999-08-05,1029.8228435988
1999-08-06,1032.2813430723475
1999-08-09,1034.1427041929655
1999-08-10,1006.3968914140567
1999-08-11,1020.0103057349124
1999-08-12,1047.5770425814528
1999-08-13,1070.1809598898976
1999-08-16,1072.3820285821091
1999-08-17,1062.4878020280457
1999-08-18,1069.5092706824628
1999-08-19,1051.5793936053199
1999-08-20,1058.0078983014068
1999-08-23,1085.0267057379333
1999-08-24,1082.0471613464958
1999-08-25,1096.928551624798
1999-08-26,1101.305491050935
1999-08-27,1097.3347570358947
1999-08-30,1097.827941274402
1999-08-31,1079.3822238681066
1999-09-01,1075.7657504225128
1999-09-02,1050.4088756422489
1999-09-03,1079.9047463832517
1999-09-06,1095.204374377489
1999-09-07,1082.3036895787784
1999-09-08,1077.4798602684477
1999-09-09,1087.2704058159084
1999-09-10,1075.0934903340128
1999-09-13,1076.9019601553418
1999-09-14,1066.4324786864984
1999-09-15,1059.5619198599181
1999-09-16,1055.3393181108406
1999-09-17,1060.7256095818777
1999-09-20,1066.3339349143644
1999-09-21,1054.4338389543782
1999-09-22,1053.0987382433243
1999-09-23,1079.3969193568323
1999-09-24,1068.2355240146653
1999-09-27,1094.500145996425
1999-09-28,1079.2424340904022
1999-09-29,1069.1505763509163
1999-09-30,1066.5472388781043
1999-10-01,1053.1271701543164
1999-10-04,1066.4704619629567
1999-10-05,1072.9961240943057
1999-10-06,1078.3382470423364
1999-10-07,1096.618351509271
1999-10-08,1114.4996502773204
1999-10-11,1124.795319423819
1999-10-12,1106.866719014223
1999-10-13,1080.1686702621269
1999-10-14,1068.000547590334
1999-10-15,1044.395442338533
1999-10-18,1039.619878445889
1999-10-19,1055.8216939777108
1999-10-20,1048.606479188532
1999-10-21,1044.871307985359
1999-10-22,1072.0541241040753
1999-10-25,1061.4111003262622
1999-10-26,1086.821343333261
1999-10-27,1083.8912568666037
1999-10-28,1097.8336385577322
1999-10-29,1125.470758321224
1999-11-01,1142.8141866199758
1999-11-02,1135.837820716749
1999-11-03,1137.922948051113
1999-11-04,1152.7081625016995
1999-11-05,1163.5253739130476
1999-11-08,1163.0591508899693
1999-11-09,1180.816679412083
1999-11-10,1181.2276335466888
1999-11-11,1202.230523259249
1999-11-12,1180.456640903786
1999-11-15,1192.40596330446
1999-11-16,1187.9935392877703
1999-11-17,1178.7373914459288
1999-11-18,1186.7951389066097
1999-11-19,1183.292572882035
1999-11-22,1177.1884757047774
1999-11-23,1195.238359118471
1999-11-24,1204.674414951164
1999-11-25,1242.834300182081
1999-11-26,1247.7103734564253
1999-11-29,1254.518303063717
1999-11-30,1224.4533970235982
1999-12-01,1246.1554344277345
1999-12-02,1275.1926758537784
1999-12-03,1315.6497619461375
1999-12-06,1301.4313828988393
1999-12-07,1292.6213918804895
1999-12-08,1287.6660485830284
1999-12-09,1304.857480776526
1999-12-10,1324.714820319454
1999-12-13,1327.4187986926738
1999-12-14,1324.4220459841845
1999-12-15,1289.7169221136403
1999-12-16,1281.5934809964263
1999-12-17,1307.0245670193424
1999-12-20,1313.4721899176013
1999-12-21,1319.7155605378182
1999-12-22,1335.555780695242
1999-12-23,1333.2530340810777
1999-12-24,1342.9091932687197
1999-12-27,1348.7548831022023
1999-12-28,1352.7692454587257
1999-12-29,1373.6656928605503
1999-12-30,1390.783918143726
1999-12-31,1390.783918143726
2000-01-03,1383.3358800978563
2000-01-04,1318.7007322116028
2000-01-05,1263.8743228632402
2000-01-06,1236.0068563431942
2000-01-07,1240.801677389331
2000-01-10,1274.518238404668
2000-01-11,1271.1067049616659
2000-01-12,1278.9236441676067
2000-01-13,1291.6719699092384
2000-01-14,1339.482023655231
2000-01-17,1365.552124129872
2000-01-18,1330.8745656791916
2000-01-19,1318.4796075631657
2000-01-20,1302.6955433832045
2000-01-21,1302.8370908090176
2000-01-24,1326.2060281847844
2000-01-25,1292.143871614505
2000-01-26,1318.437176965684
2000-01-27,1343.5272522294065
2000-01-28,1337.885836461363
2000-01-31,1328.788402180344
2000-02-01,1341.4958413881889
2000-02-02,1340.147932972598
2000-02-03,1331.179796315558
2000-02-04,1327.265208781183
2000-02-07,1327.8837753531998
2000-02-08,1383.7611238461402
2000-02-09,1407.0107744716265
2000-02-10,1370.5531730276637
2000-02-11,1339.718600790699
2000-02-14,1313.9957218589423
2000-02-15,1306.5802153490947
2000-02-16,1331.6869975590612
2000-02-17,1327.4805521159171
2000-02-18,1303.0501231365195
2000-02-21,1283.3640524152916
2000-02-22,1278.3420697647587
2000-02-23,1324.1121277246393
2000-02-24,1326.9814113583789
2000-02-25,1374.3925849610914
2000-02-28,1360.1753943091232
2000-02-29,1383.0171167885758
2000-03-01,1409.1552642964919
2000-03-02,1434.1328103289136
2000-03-03,1476.0137023269788
2000-03-06,1509.052571786001
2000-03-07,1486.3533459935247
2000-03-08,1463.4070289029119
2000-03-09,1493.521962522631
2000-03-10,1507.6814430095758
2000-03-13,1471.3216895247654
2000-03-14,1470.7575044076668
2000-03-15,1411.4125712728576
2000-03-16,1392.7875742287
2000-03-17,1405.92359400881
2000-03-20,1421.480054246961
2000-03-21,1409.1693161047988
2000-03-22,1410.389145898463
2000-03-23,1403.474312077902
2000-03-24,1437.1685240126708
2000-03-27,1434.7133569552586
2000-03-28,1431.6055105547866
2000-03-29,1435.5362017111881
2000-03-30,1382.7366556209406
2000-03-31,1396.2032436350216
2000-04-03,1349.0135051934205
2000-04-04,1299.3689239977716
2000-04-05,1295.3491536710242
2000-04-06,1342.6735383880934
2000-04-07,1391.4199466018795
2000-04-10,1376.6086618886081
2000-04-11,1312.2273359609364
2000-04-12,1297.6505066007546
2000-04-13,1306.3008817817129
2000-04-14,1258.4284721056413
2000-04-17,1217.6979975341587
2000-04-18,1246.4263345230006
2000-04-19,1293.0763729944786
2000-04-20,1298.138656794149
2000-04-21,1298.138656794149
2000-04-24,1297.6850183642946
2000-04-25,1312.7185710959593
2000-04-26,1321.9295381237446
2000-04-27,1317.029020111353
2000-04-28,1356.287595059935
2000-05-01,1350.6305440537703
2000-05-02,1380.7918164113823
2000-05-03,1357.296402015164
2000-05-04,1340.5257766444217
2000-05-05,1340.5817389567317
2000-05-08,1323.769579572528
2000-05-09,1275.699432334663
2000-05-10,1230.4224687265273
2000-05-11,1244.274562427406
2000-05-12,1267.8747250711651
2000-05-15,1245.0760423926147
2000-05-16,1264.714020107471
2000-05-17,1255.4812082752246
2000-05-18,1242.5977233389995
2000-05-19,1175.9039719464581
2000-05-22,1155.4254206440587
2000-05-23,1153.2326064878878
2000-05-24,1158.0941523530255
2000-05-25,1196.2395536599238
2000-05-26,1177.4763170492756
2000-05-29,1180.062079613528
2000-05-30,1219.1957253728967
2000-05-31,1233.466403954658
2000-06-01,1268.4955959903236
2000-06-02,1327.9796645328913
2000-06-05,1309.8991211699997
2000-06-06,1290.386994782655
2000-06-07,1262.2235040817227
2000-06-08,1253.2007413279614
2000-06-09,1234.3362234316558
2000-06-12,1234.071822888087
2000-06-13,1218.1031574005094
2000-06-14,1244.2805192630078
2000-06-15,1256.1294472145378
2000-06-16,1267.4674165884894
2000-06-19,1259.6623809946802
2000-06-20,1285.2991416139173
2000-06-21,1283.6101754030167
2000-06-22,1291.9764569264994
2000-06-23,1287.4194560704284
2000-06-26,1278.2146747907323
2000-06-27,1259.061878443995
2000-06-28,1253.856595247989
2000-06-29,1226.5392846129769
2000-06-30,1225.2057320447382
2000-07-03,1264.0336361399734
2000-07-04,1266.594630690992
2000-07-05,1254.1212317920076
2000-07-06,1270.0687887595295
2000-07-07,1294.2547933544
2000-07-10,1272.7745635258332
2000-07-11,1273.0831856476084
2000-07-12,1298.0685921255215
2000-07-13,1308.95194556628
2000-07-14,1314.9911198024822
2000-07-17,1331.0825468590247
2000-07-18,1315.7990309449003
2000-07-19,1322.7150815138436
2000-07-20,1339.996934892826
2000-07-21,1325.2828751988502
2000-07-24,1333.023227504901
2000-07-25,1318.9342768911988
2000-07-26,1318.6323243010931
2000-07-27,1312.9802116433978
2000-07-28,1305.939259268505
2000-07-31,1308.052447749301
2000-08-01,1311.5367376193483
2000-08-02,1310.4083578836955
2000-08-03,1290.4576502128054
2000-08-04,1308.8993954799566
2000-08-07,1310.8456418532694
2000-08-08,1314.137264592678
2000-08-09,1331.76305483882
2000-08-10,1314.9688968064972
2000-08-11,1308.5909426297496
2000-08-14,1329.187739955998
2000-08-15,1330.8699028651426
2000-08-16,1339.4351800533711
2000-08-17,1322.3756005664593
2000-08-18,1340.0460767281438
2000-08-21,1346.4578853794596
2000-08-22,1345.9364753481107
2000-08-23,1334.4959145357384
2000-08-24,1329.5679889765136
2000-08-25,1327.5414212853225
2000-08-28,1334.189585324975
2000-08-29,1338.233419556247
2000-08-30,1365.4248007601018
2000-08-31,1397.8232652111315
2000-09-01,1426.2783108008264
2000-09-04,1423.4261544293693
2000-09-05,1410.9387247912757
2000-09-06,1402.227824172748
2000-09-07,1391.058043682039
2000-09-08,1365.1624301737481
2000-09-11,1354.4556928874244
2000-09-12,1337.5518773017704
2000-09-13,1319.145780061326
2000-09-14,1351.1088020065445
2000-09-15,1303.3012692940463
2000-09-18,1315.0259608466502
2000-09-19,1320.3312280725106
2000-09-20,1306.0972007309517
2000-09-21,1284.6784013727886
2000-09-22,1277.9473346995942
2000-09-25,1314.425441298068
2000-09-26,1292.9209497533616
2000-09-27,1317.233139404046
2000-09-28,1306.6401673856851
2000-09-29,1326.4536013832185
2000-10-02,1320.4697823745348
2000-10-03,1325.371182026979
2000-10-04,1316.9929225529684
2000-10-05,1326.3145171229526
2000-10-06,1312.9726271970242
2000-10-09,1282.4019123993282
2000-10-10,1285.3697787133522
2000-10-11,1241.273351369812
2000-10-12,1257.141993025124
2000-10-13,1277.7863383518315
2000-10-16,1307.953058710234
2000-10-17,1274.0781638815777
2000-10-18,1264.3993615144473
2000-10-19,1305.7527894176592
2000-10-20,1344.4645486882946
2000-10-23,1352.309661351184
2000-10-24,1382.5160529585103
2000-10-25,1357.63585925146
2000-10-26,1332.9566773390327
2000-10-27,1358.8783576973879
2000-10-30,1353.181368645598
2000-10-31,1356.34908706519
2000-11-01,1348.9261186332253
2000-11-02,1324.3375830917469
2000-11-03,1334.3606469243011
2000-11-06,1332.8832724112442
2000-11-07,1327.5834965318577
2000-11-08,1324.6359422482517
2000-11-09,1294.3369024052768
2000-11-10,1276.3622024957394
2000-11-13,1249.496158192056
2000-11-14,1292.8215175204032
2000-11-15,1293.0885226344512
2000-11-16,1280.3551220765066
2000-11-17,1286.9161899189303
2000-11-20,1263.2144256168917
2000-11-21,1264.0831533987787
2000-11-22,1210.351425386005
2000-11-23,1211.9726947194372
2000-11-24,1221.3790892183454
2000-11-27,1229.1551129995973
2000-11-28,1185.945289575462
2000-11-29,1158.4205608336904
2000-11-30,1126.4209794993037
2000-12-01,1123.5978940009795
2000-12-04,1118.0061604954458
2000-12-05,1133.060868043547
2000-12-06,1113.1191439078023
2000-12-07,1102.5283717443388
2000-12-08,1119.4983790645326
2000-12-11,1145.0356900230568
2000-12-12,1138.0016461275266
2000-12-13,1151.1987371920734
2000-12-14,1140.3580468237442
2000-12-15,1124.466855414835
2000-12-18,1139.0328241351544
2000-12-19,1155.3486582002608
2000-12-20,1130.0142498671287
2000-12-21,1116.9547536260513
2000-12-22,1103.151990899184
2000-12-25,1103.151990899184
2000-12-26,1099.26416902852
2000-12-27,1122.9420704692516
2000-12-28,1131.1141961246815
2000-12-29,1111.9898764985471
2001-01-01,1111.9898764985471
2001-01-02,1094.9325892741215
2001-01-03,1089.2845663432167
2001-01-04,1084.3675181142744
2001-01-05,1078.702621878971
2001-01-08,1081.7578711266315
2001-01-09,1078.9248757833834
2001-01-10,1068.5409604772813
2001-01-11,1056.0602966899492
2001-01-12,1048.8251358925745
2001-01-15,1058.5107272335244
2001-01-16,1049.730840866606
2001-01-17,1079.4263358690653
2001-01-18,1057.8880907997038
2001-01-19,1052.0467830664902
2001-01-22,1056.235803810611
2001-01-23,1064.9435315474348
2001-01-24,1076.0503408439083
2001-01-25,1077.8031382122158
2001-01-26,1079.409385367281
2001-01-29,1086.9692073806918
2001-01-30,1081.9609167485169
2001-01-31,1069.7786440871569
2001-02-01,1070.1484707437198
2001-02-02,1078.066040252136
2001-02-05,1070.4860328554123
2001-02-06,1074.6094548688652
2001-02-07,1072.8283194381181
2001-02-08,1077.096147041693
2001-02-09,1072.737800616209
2001-02-12,1076.8049599344924
2001-02-13,1098.1660373415702
2001-02-14,1109.4798013912132
2001-02-15,1115.0590720742505
2001-02-16,1090.7894099746072
2001-02-19,1086.167152861787
2001-02-20,1084.70213399928
2001-02-21,1091.5604253695321
2001-02-22,1094.3871136037014
2001-02-23,1093.0868154736934
2001-02-26,1068.2723737515537
2001-02-27,1054.07615744629
2001-02-28,1060.304704907503
2001-03-01,1067.2331933567884
2001-03-02,1065.0793176671423
2001-03-05,1074.9318324876338
2001-03-06,1070.511014696511
2001-03-07,1073.468509729724
2001-03-08,1075.5920766654724
2001-03-09,1067.8041440062318
2001-03-12,1055.1405525382245
2001-03-13,1042.158222646526
2001-03-14,1025.5145965540346
2001-03-15,1053.290313704714
2001-03-16,1026.0363994681034
2001-03-19,1021.8055533806931
2001-03-20,1029.815015511978
2001-03-21,1012.4254960324623
2001-03-22,979.319030648309
2001-03-23,989.9120834630631
2001-03-26,1018.4291252088287
2001-03-27,1038.976411133966
2001-03-28,1034.406822946027
2001-03-29,1050.8880346025219
2001-03-30,1057.9704691082193
2001-04-02,1056.1137537499603
2001-04-03,1039.874871827851
2001-04-04,1032.0391429702786
2001-04-05,1048.3783675088682
2001-04-06,1045.7540975713687
2001-04-09,1059.518917068943
2001-04-10,1073.6263796119488
2001-04-11,1079.7542632026764
2001-04-12,1071.8044039141064
2001-04-13,1071.8044039141064
2001-04-16,1078.3459877911541
2001-04-17,1086.4082300965072
2001-04-18,1099.3649077889377
2001-04-19,1087.3898201658599
2001-04-20,1079.3647798611853
2001-04-23,1081.977549262485
2001-04-24,1086.5295142674224
2001-04-25,1084.149472098017
2001-04-26,1083.4573994156847
2001-04-27,1107.991718765668
2001-04-30,1108.0097394876036
2001-05-01,1095.7992930892533
2001-05-02,1094.5993620907684
2001-05-03,1078.2768137168898
2001-05-04,1094.5132250031552
2001-05-07,1101.097480485008
2001-05-08,1114.2656182264675
2001-05-09,1106.9007215160836
2001-05-10,1125.6646297916843
2001-05-11,1126.197630210939
2001-05-14,1101.1812017356233
2001-05-15,1114.6096161284142
2001-05-16,1122.4100667201485
2001-05-17,1124.096345262371
2001-05-18,1128.4205806099897
2001-05-21,1133.7007200417231
2001-05-22,1136.2336708597331
2001-05-23,1135.2959696628475
2001-05-24,1132.5666269710266
2001-05-25,1131.798787040042
2001-05-28,1127.3234725675998
2001-05-29,1131.6595413354914
2001-05-30,1130.2549131687804
2001-05-31,1146.534459238723
2001-06-01,1150.215513988102
2001-06-04,1158.877273852057
2001-06-05,1159.7212282276305
2001-06-06,1150.8435928064555
2001-06-07,1156.5880163427873
2001-06-08,1150.175903878146
2001-06-11,1136.7197010608088
2001-06-12,1121.0544354591077
2001-06-13,1128.6235219119615
2001-06-14,1123.7173850221532
2001-06-15,1105.531499896968
2001-06-18,1109.5941083950624
2001-06-19,1119.2201344659068
2001-06-20,1123.927344992324
2001-06-21,1133.3901324042795
2001-06-22,1143.3000438522138
2001-06-25,1137.775896019539
2001-06-26,1121.0117897743107
2001-06-27,1144.6064381158537
2001-06-28,1155.1816333542681
2001-06-29,1149.8579281711295
2001-07-02,1172.8694110158099
2001-07-03,1157.6066813683622
2001-07-04,1154.9273766679657
2001-07-05,1154.8186465641322
2001-07-06,1129.8369497543906
2001-07-09,1119.9821497608139
2001-07-10,1112.701312287341
2001-07-11,1108.9288791606932
2001-07-12,1120.514519842986
2001-07-13,1117.6388833809417
2001-07-16,1112.4904131805567
2001-07-17,1102.7394253426119
2001-07-18,1086.6722396432929
2001-07-19,1103.2053479021113
2001-07-20,1101.6485093898714
2001-07-23,1103.5087636462306
2001-07-24,1082.478207514977
2001-07-25,1048.4639855615765
2001-07-26,1047.1586411758917
2001-07-27,1064.0211757634208
2001-07-30,1068.3534340318868
2001-07-31,1089.879419285743
2001-08-01,1093.3128038163543
2001-08-02,1102.4721860514696
2001-08-03,1099.6556579053627
2001-08-06,1092.0717235417935
2001-08-07,1099.1174327141405
2001-08-08,1093.7854550409995
2001-08-09,1081.4652548588058
2001-08-10,1081.9266092953305
2001-08-13,1081.0566316919694
2001-08-14,1095.4714565758036
2001-08-15,1093.927575980092
2001-08-16,1091.4785405684727
2001-08-17,1083.229387331924
2001-08-20,1095.628394212271
2001-08-21,1104.56304015805
2001-08-22,1101.6260200984077
2001-08-23,1105.8524339164314
2001-08-24,1113.9186184156617
2001-08-27,1115.560770228586
2001-08-28,1114.244636449227
2001-08-29,1109.2299704682846
2001-08-30,1090.8073383054475
2001-08-31,1095.474164528751
2001-09-03,1092.5626750850097
2001-09-04,1117.09671877638
2001-09-05,1122.4600376785384
2001-09-06,1097.8101089414308
2001-09-07,1060.3110856570263
2001-09-10,1058.3391818138034
2001-09-11,988.8993079692956
2001-09-12,1005.531066804848
2001-09-13,1027.4465568308285
2001-09-14,979.393840956466
2001-09-17,996.7388611154072
2001-09-18,976.9290937157399
2001-09-19,942.244374924574
2001-09-20,899.2619883938571
2001-09-21,870.4452220059153
2001-09-24,915.0810943818848
2001-09-25,938.5710589301054
2001-09-26,962.1870929244855
2001-09-27,967.0431124179306
2001-09-28,992.6841025314807
2001-10-01,974.8563800294885
2001-10-02,969.1218777761783
2001-10-03,985.2251932343678
2001-10-04,1008.149315942699
2001-10-05,1014.422042900256
2001-10-08,995.9421447724998
2001-10-09,988.0949051270969
2001-10-10,1006.7054837204561
2001-10-11,1018.5011176852312
2001-10-12,1017.7524249592449
2001-10-15,997.2954015263226
2001-10-16,1001.2670365977783
2001-10-17,1022.3528982141979
2001-10-18,1016.8565494401323
2001-10-19,999.2152493311281
2001-10-22,1004.2655331873133
2001-10-23,1018.7005894841083
2001-10-24,1018.0572681699651
2001-10-25,1006.0514542938403
2001-10-26,1026.2354286629784
2001-10-29,1008.3218313174449
2001-10-30,999.2808669642558
2001-10-31,1013.6744377975006
2001-11-01,1013.6218158834314
2001-11-02,1031.1566981722049
2001-11-05,1047.5168643028455
2001-11-06,1055.5195441289075
2001-11-07,1052.8002509683017
2001-11-08,1058.7927678995636
2001-11-09,1051.1183354966815
2001-11-12,1033.8639368666068
2001-11-13,1057.2993518178168
2001-11-14,1048.5017899979964
2001-11-15,1050.1355489496673
2001-11-16,1053.8548085267998
2001-11-19,1054.499074593852
2001-11-20,1047.080412207212
2001-11-21,1061.1625769845323
2001-11-22,1056.6517077862109
2001-11-23,1048.388375028958
2001-11-26,1048.853113219594
2001-11-27,1040.020836739469
2001-11-28,1032.2280869829883
2001-11-29,1039.7475139038388
2001-11-30,1034.376055275844
2001-12-03,1024.5859850837776
2001-12-04,1028.9183876296433
2001-12-05,1049.0967432360821
2001-12-06,1061.0263752250116
2001-12-07,1046.3436906084842
2001-12-10,1034.397991475364
2001-12-11,1028.5764848361289
2001-12-12,1023.7250567580102
2001-12-13,1017.8662439523479
2001-12-14,1014.6230595856908
2001-12-17,1032.6062384184402
2001-12-18,1041.1559232422705
2001-12-19,1039.6192223644123
2001-12-20,1033.2790092908158
2001-12-21,1059.3346224654315
2001-12-24,1074.1762042614002
2001-12-25,1074.1762042614002
2001-12-26,1079.5228054421088
2001-12-27,1083.2409126400457
2001-12-28,1093.370899161395
2001-12-31,1083.832665015949
2002-01-01,1083.832665015949
2002-01-02,1062.221506402905
2002-01-03,1079.0795480776326
2002-01-04,1088.5418941922494
2002-01-07,1082.0305289240257
2002-01-08,1078.1225322000776
2002-01-09,1082.4756844566969
2002-01-10,1077.450094764863
2002-01-11,1079.5578398796767
2002-01-14,1064.6080995694515
2002-01-15,1074.4647613971242
2002-01-16,1070.6651587055262
2002-01-17,1079.7885136810385
2002-01-18,1073.509116164103
2002-01-21,1083.0965390499996
2002-01-22,1077.5531249976993
2002-01-23,1078.8648127360154
2002-01-24,1095.2836895084654
2002-01-25,1096.4154238764386
2002-01-28,1114.4708921262402
2002-01-29,1099.6289074225137
2002-01-30,1095.7801904610878
2002-01-31,1116.7014104402565
2002-02-01,1116.1762151702935
2002-02-04,1109.1363366293758
2002-02-05,1101.1169847251783
2002-02-06,1090.7360284903891
2002-02-07,1098.0738256731875
2002-02-08,1096.6530466849138
2002-02-11,1105.232526734648
2002-02-12,1111.1326292571862
2002-02-13,1125.0934549456558
2002-02-14,1135.4886375961664
2002-02-15,1124.2134287390556
2002-02-18,1116.2010590659072
2002-02-19,1105.941154502826
2002-02-20,1092.0524529662932
2002-02-21,1095.12092972733
2002-02-22,1087.9643807295074
2002-02-25,1107.0334987785761
2002-02-26,1113.4867091806373
2002-02-27,1107.5660067659683
2002-02-28,1097.655720329461
2002-03-01,1118.8796634447212
2002-03-04,1129.5543460640179
2002-03-05,1131.0151074247656
2002-03-06,1123.2396034724095
2002-03-07,1122.8079428385647
2002-03-08,1128.3499238708096
2002-03-11,1121.5473778507803
2002-03-12,1114.4813482683126
2002-03-13,1121.407271203142
2002-03-14,1122.1026149949953
2002-03-15,1137.378554073032
2002-03-18,1143.0096481635064
2002-03-19,1144.9610691655391
2002-03-20,1140.4678205622001
2002-03-21,1141.6152834301647
2002-03-22,1145.5608457461742
2002-03-25,1139.9498180282765
2002-03-26,1138.6261445506807
2002-03-27,1143.9254603854567
2002-03-28,1157.502855504405
2002-03-29,1157.502855504405
2002-04-01,1159.703265697917
2002-04-02,1148.2927500958692
2002-04-03,1143.0271530470825
2002-04-04,1137.829103102373
2002-04-05,1146.6185709508259
2002-04-08,1141.103162742829
2002-04-09,1147.9669339497775
2002-04-10,1163.1865486860588
2002-04-11,1149.5684669681339
2002-04-12,1168.1749806123007
2002-04-15,1169.0871030438932
2002-04-16,1172.212237499322
2002-04-17,1169.4992612670237
2002-04-18,1167.7171964878235
2002-04-19,1176.376863732919
2002-04-22,1179.36341425363
2002-04-23,1176.9480584188989
2002-04-24,1194.6671315607828
2002-04-25,1187.2151237423188
2002-04-26,1183.2765883984532
2002-04-29,1184.5992981774377
2002-04-30,1184.2448303166252
2002-05-01,1172.7131443351159
2002-05-02,1194.544694246941
2002-05-03,1202.6528879514774
2002-05-06,1197.9950330757706
2002-05-07,1176.725091377968
2002-05-08,1190.685233390987
2002-05-09,1176.9169022424985
2002-05-10,1174.4777652697526
2002-05-13,1187.1173691511667
2002-05-14,1185.930316658888
2002-05-15,1191.9929234533427
2002-05-16,1185.9949501505487
2002-05-17,1172.6414359263006
2002-05-20,1163.8954588089068
2002-05-21,1156.5791593078268
2002-05-22,1138.7972814552386
2002-05-23,1149.0289171366717
2002-05-24,1160.2953400343001
