Date,AUSTRALIA MOMENTUM
2000-03-31,1393.942375212607
2000-04-03,1432.7581101673125
2000-04-04,1417.5071193290444
2000-04-05,1393.171297863556
2000-04-06,1390.594782303774
2000-04-07,1403.1773487936614
2000-04-10,1408.1679672058144
2000-04-11,1371.3377937861403
2000-04-12,1369.2143680398062
2000-04-13,1344.0579550011203
2000-04-14,1348.7715216165293
2000-04-17,1255.6840233729865
2000-04-18,1304.6615988326087
2000-04-19,1355.8984019527875
2000-04-20,1356.7761855428735
2000-04-21,1356.7761855428735
2000-04-24,1359.070266114432
2000-04-25,1379.4503889746602
2000-04-26,1412.2295054258673
2000-04-27,1420.5021309760675
2000-04-28,1413.618516979111
2000-05-01,1407.9343603253521
2000-05-02,1443.3051513086825
2000-05-03,1472.4650920936454
2000-05-04,1433.8994721052024
2000-05-05,1455.2661118718167
2000-05-08,1433.6206175154723
2000-05-09,1397.6410901218017
2000-05-10,1364.1392613367555
2000-05-11,1347.061053713532
2000-05-12,1361.166029534004
2000-05-15,1342.8263815629227
2000-05-16,1394.205066566678
2000-05-17,1391.9349344321981
2000-05-18,1364.7017414248835
2000-05-19,1369.8159450532003
2000-05-22,1333.6356353568888
2000-05-23,1345.0370958884896
2000-05-24,1326.4288710608441
2000-05-25,1331.9536735257036
2000-05-26,1286.8099858968694
2000-05-29,1302.7272068680102
2000-05-30,1315.368149647464
2000-05-31,1318.3438390651852
2000-06-01,1316.9340046206582
2000-06-02,1341.4312983681627
2000-06-05,1351.6221003570668
2000-06-06,1357.5985980271762
2000-06-07,1338.6045466229284
2000-06-08,1347.133450371172
2000-06-09,1357.5567960239687
2000-06-12,1366.143085623175
2000-06-13,1358.0735035742941
2000-06-14,1372.3428569121534
2000-06-15,1399.866022517847
2000-06-16,1413.3262500477472
2000-06-19,1408.0840917186354
2000-06-20,1420.685945269579
2000-06-21,1447.815908877035
2000-06-22,1456.2122022431263
2000-06-23,1448.7672289422403
2000-06-26,1453.329700869092
2000-06-27,1452.4609484916732
2000-06-28,1456.3127977826944
2000-06-29,1466.6755724457887
2000-06-30,1481.166861634925
2000-07-03,1478.8558172153564
2000-07-04,1471.1438505127883
2000-07-05,1435.9514229362771
2000-07-06,1423.1307374641392
2000-07-07,1428.5660485880555
2000-07-10,1433.7705155631409
2000-07-11,1430.1228039873058
2000-07-12,1439.7874879892252
2000-07-13,1434.1540446601014
2000-07-14,1422.4417156908896
2000-07-17,1428.1789598969779
2000-07-18,1427.4064243971554
2000-07-19,1428.0887402718392
2000-07-20,1444.0426119071633
2000-07-21,1460.8103611326273
2000-07-24,1447.3218895358007
2000-07-25,1411.9942865803869
2000-07-26,1422.6670519817867
2000-07-27,1409.6131381423147
2000-07-28,1420.5733389302795
2000-07-31,1401.4000403481525
2000-08-01,1408.2340222616403
2000-08-02,1440.587432242471
2000-08-03,1463.3484999365662
2000-08-04,1461.7189238801152
2000-08-07,1486.5517618075075
2000-08-08,1499.3737660198358
2000-08-09,1486.6941582968534
2000-08-10,1479.054085492004
2000-08-11,1471.6293741452441
2000-08-14,1477.6258732149802
2000-08-15,1469.5230830801756
2000-08-16,1491.878294611375
2000-08-17,1503.0742243473394
2000-08-18,1506.4728141713442
2000-08-21,1509.213370606496
2000-08-22,1518.6135647067376
2000-08-23,1511.370797255833
2000-08-24,1501.724782978235
2000-08-25,1504.5952972371745
2000-08-28,1501.8261082018337
2000-08-29,1514.0536098065468
2000-08-30,1506.8057190187208
2000-08-31,1501.716509592021
2000-09-01,1497.021452811523
2000-09-04,1511.4405684515134
2000-09-05,1522.2448685991844
2000-09-06,1513.6985400550666
2000-09-07,1495.6684074895384
2000-09-08,1511.0076752234315
2000-09-11,1521.4966753565618
2000-09-12,1547.9943476911233
2000-09-13,1541.7135232629882
2000-09-14,1534.115091425712
2000-09-15,1520.518055912097
2000-09-18,1498.01693240088
2000-09-19,1481.1198795017006
2000-09-20,1489.4883747661065
2000-09-21,1487.6853894060685
2000-09-22,1433.5344850556862
2000-09-25,1461.674271619439
2000-09-26,1462.9028537973627
2000-09-27,1465.5120086464542
2000-09-28,1476.8516242331586
2000-09-29,1463.0853096440665
2000-10-02,1474.254804974112
2000-10-03,1482.1572722830792
2000-10-04,1486.5134026431438
2000-10-05,1468.6027851210122
2000-10-06,1447.5850827950057
2000-10-09,1439.985473284147
2000-10-10,1437.4653385794722
2000-10-11,1440.4541903882466
2000-10-12,1429.7442662064059
2000-10-13,1416.4495320777542
2000-10-16,1444.5194595516607
2000-10-17,1427.0586281476358
2000-10-18,1416.7504515208022
2000-10-19,1413.0074081145185
2000-10-20,1454.1212070085721
2000-10-23,1468.598039689865
2000-10-24,1463.576302845705
2000-10-25,1453.176054153023
2000-10-26,1442.1248346181676
2000-10-27,1436.002373313489
2000-10-30,1442.9570952495876
2000-10-31,1415.5809965303451
2000-11-01,1427.7227652801446
2000-11-02,1424.7545645682683
2000-11-03,1448.4610847167876
2000-11-06,1469.2872037822215
2000-11-07,1480.4876227313057
2000-11-08,1464.1742072387567
2000-11-09,1443.8374512452851
2000-11-10,1406.8626090234518
2000-11-13,1401.7185373322268
2000-11-14,1401.9480682236076
2000-11-15,1412.2289527444627
2000-11-16,1397.3076807302832
2000-11-17,1416.6227784378564
2000-11-20,1416.1594076694782
2000-11-21,1404.7941074241103
2000-11-22,1430.8418287959664
2000-11-23,1448.4673791248445
2000-11-24,1447.9718590614464
2000-11-27,1453.8040671338201
2000-11-28,1438.6043315384663
2000-11-29,1426.2427283744166
2000-11-30,1421.4554329784469
2000-12-01,1452.9340995595185
2000-12-04,1445.8127745575757
2000-12-05,1446.5584098997904
2000-12-06,1451.792993361477
2000-12-07,1448.6501110044255
2000-12-08,1444.6706192249967
2000-12-11,1453.9905868221506
2000-12-12,1456.4531970892517
2000-12-13,1446.7580781261602
2000-12-14,1422.9425192891156
2000-12-15,1401.7647732918933
2000-12-18,1398.8473632610821
2000-12-19,1419.8191252758488
2000-12-20,1410.6762116410832
2000-12-21,1394.4924914421963
2000-12-22,1386.9878246003523
2000-12-25,1386.9878246003523
2000-12-26,1385.8855014675098
2000-12-27,1400.149088503989
2000-12-28,1397.668596677673
2000-12-29,1370.5004698056741
2001-01-01,1370.5004698056741
2001-01-02,1389.729927200537
2001-01-03,1393.9180516763608
2001-01-04,1423.2459175036163
2001-01-05,1417.8754750627884
2001-01-08,1391.4244996696993
2001-01-09,1391.2519044249314
2001-01-10,1379.1201690670077
2001-01-11,1358.260480861372
2001-01-12,1360.920531558983
2001-01-15,1359.240650041941
2001-01-16,1356.3807459059853
2001-01-17,1364.7611121242346
2001-01-18,1370.7165592139413
2001-01-19,1399.4323442733848
2001-01-22,1394.5307044001843
2001-01-23,1374.69173680066
2001-01-24,1378.6320207917404
2001-01-25,1394.7441539956042
2001-01-26,1388.1880695382679
2001-01-29,1392.1619925118937
2001-01-30,1395.3157758043455
2001-01-31,1403.7170469569046
2001-02-01,1406.6180882160893
2001-02-02,1408.6248879652735
2001-02-05,1377.0119572801893
2001-02-06,1397.46523097244
2001-02-07,1385.904196675831
2001-02-08,1390.7699222307822
2001-02-09,1365.6475605491416
2001-02-12,1374.207454338733
2001-02-13,1379.0107821145227
2001-02-14,1371.482883887954
2001-02-15,1375.7874384538852
2001-02-16,1374.8378075698238
2001-02-19,1351.574416349337
2001-02-20,1360.056864496723
2001-02-21,1373.535526597068
2001-02-22,1370.7160625377007
2001-02-23,1366.3824588709952
2001-02-26,1378.0457666642665
2001-02-27,1368.7498225135448
2001-02-28,1379.4430994853592
2001-03-01,1385.8279936112517
2001-03-02,1379.279037944
2001-03-05,1376.3522833087115
2001-03-06,1355.6241824573688
2001-03-07,1350.9761493996125
2001-03-08,1327.7846799862264
2001-03-09,1326.528524351772
2001-03-12,1326.0918175830059
2001-03-13,1299.4794161433517
2001-03-14,1302.0600640458397
2001-03-15,1293.1879496862998
2001-03-16,1305.7907989496432
2001-03-19,1306.3787278288237
2001-03-20,1306.3880599270328
2001-03-21,1295.367809099232
2001-03-22,1295.316948879809
2001-03-23,1265.745454622716
2001-03-26,1281.3794080673306
2001-03-27,1280.9845997220496
2001-03-28,1293.568526148797
2001-03-29,1304.6694207154303
2001-03-30,1283.8780936887085
2001-04-02,1295.0646175437275
2001-04-03,1293.2553865256812
2001-04-04,1293.3485824581023
2001-04-05,1311.6063807337778
2001-04-06,1317.5865270015452
2001-04-09,1301.3419140221174
2001-04-10,1331.5578645806468
2001-04-11,1368.8097203669406
2001-04-12,1372.8473697252443
2001-04-13,1372.8473697252443
2001-04-16,1391.4232712011822
2001-04-17,1371.4835868989228
2001-04-18,1357.509004152167
2001-04-19,1389.3688721464466
2001-04-20,1388.370485929943
2001-04-23,1365.0589307808802
2001-04-24,1369.5054145969914
2001-04-25,1367.718288220846
2001-04-26,1375.6099124582254
2001-04-27,1384.1193639273972
2001-04-30,1415.2732847522286
2001-05-01,1419.9572306447683
2001-05-02,1424.8174407317701
2001-05-03,1438.4131508944683
2001-05-04,1418.2696421436494
2001-05-07,1427.660931739755
2001-05-08,1433.6613220392185
2001-05-09,1457.264229680239
2001-05-10,1490.1994198047823
2001-05-11,1489.305211753781
2001-05-14,1482.4166665808466
2001-05-15,1475.7435304975845
2001-05-16,1470.8028085236165
2001-05-17,1507.4285145814972
2001-05-18,1503.0678874741286
2001-05-21,1539.3911846167161
2001-05-22,1537.7687446173295
2001-05-23,1536.4872349597215
2001-05-24,1533.429941654808
2001-05-25,1543.753637172257
2001-05-28,1539.641002447051
2001-05-29,1532.669630764885
2001-05-30,1518.9438770056372
2001-05-31,1511.6199316351544
2001-06-01,1529.9492817167268
2001-06-04,1537.8827229674316
2001-06-05,1536.254706647119
2001-06-06,1554.9325260539356
2001-06-07,1568.2567094897925
2001-06-08,1580.303807230354
2001-06-11,1589.4998440508969
2001-06-12,1583.8628720669642
2001-06-13,1608.4301247613666
2001-06-14,1609.7754592183644
2001-06-15,1617.9210428553438
2001-06-18,1584.7622358038996
2001-06-19,1594.9970155054039
2001-06-20,1611.822177055828
2001-06-21,1597.0658938644874
2001-06-22,1600.336786222492
2001-06-25,1600.9359665987179
2001-06-26,1612.2368394473974
2001-06-27,1602.2062310553572
2001-06-28,1613.6697455233862
2001-06-29,1632.9079741259145
2001-07-02,1611.1165329512244
2001-07-03,1633.8879982097058
2001-07-04,1634.854552369865
2001-07-05,1615.6595779405516
2001-07-06,1559.528953530345
2001-07-09,1546.4985354077269
2001-07-10,1554.9681594669462
2001-07-11,1542.4806373951756
2001-07-12,1563.9153678332384
2001-07-13,1576.9264204437202
2001-07-16,1590.7067986203829
2001-07-17,1574.4769686076725
2001-07-18,1566.1635133286502
2001-07-19,1574.8492684795467
2001-07-20,1549.8579626147473
2001-07-23,1549.006999089288
2001-07-24,1519.880891434905
2001-07-25,1493.623830389628
2001-07-26,1482.0385264974536
2001-07-27,1477.2436056809406
2001-07-30,1489.4555180147613
2001-07-31,1500.633570172202
2001-08-01,1539.0102896886242
2001-08-02,1552.5954251458684
2001-08-03,1539.442279317508
2001-08-06,1551.6060820695193
2001-08-07,1555.9129328978606
2001-08-08,1565.4691309964267
2001-08-09,1537.35566009646
2001-08-10,1521.1965193426877
2001-08-13,1517.233687067287
2001-08-14,1511.0417129534399
2001-08-15,1517.2222861948242
2001-08-16,1497.018550387292
2001-08-17,1514.221616783477
2001-08-20,1499.7190432645789
2001-08-21,1509.5244295329687
2001-08-22,1507.496915087558
2001-08-23,1520.438906142252
2001-08-24,1529.3847032578688
2001-08-27,1532.7306119885998
2001-08-28,1532.894046371735
2001-08-29,1532.0283769026073
2001-08-30,1527.8422755108857
2001-08-31,1495.1226246945175
2001-09-03,1482.6591370270003
2001-09-04,1497.2041058425339
2001-09-05,1500.483432067922
2001-09-06,1498.282337495784
2001-09-07,1463.3705622105313
2001-09-10,1457.0020177604094
2001-09-11,1457.2561903799995
2001-09-12,1398.0172369103764
2001-09-13,1392.6319955245326
2001-09-14,1360.5258393688516
2001-09-17,1263.8048029808288
2001-09-18,1271.1838490886341
2001-09-19,1262.2072649848985
2001-09-20,1235.4142491600583
2001-09-21,1218.800926291692
2001-09-24,1224.6984941063256
2001-09-25,1240.2072913484333
2001-09-26,1243.134017082553
2001-09-27,1247.1150550599625
2001-09-28,1302.618446685875
2001-10-01,1308.8215397948027
2001-10-02,1323.181394703421
2001-10-03,1323.575658445781
2001-10-04,1337.4457250916519
2001-10-05,1366.3865038819492
2001-10-08,1366.948310163661
2001-10-09,1368.9568531335372
2001-10-10,1368.690350952075
2001-10-11,1390.7115557676661
2001-10-12,1389.9838870945082
2001-10-15,1415.995679472889
2001-10-16,1416.2632092335632
2001-10-17,1426.417338841692
2001-10-18,1404.9838814305592
2001-10-19,1393.7884194907874
2001-10-22,1401.7197579972844
2001-10-23,1423.665827847538
2001-10-24,1413.876675513591
2001-10-25,1403.865428142318
2001-10-26,1411.3373181156296
2001-10-29,1396.089674694173
2001-10-30,1394.1714304911611
2001-10-31,1393.0257906164354
2001-11-01,1401.9087278808356
2001-11-02,1403.6022577255696
2001-11-05,1411.6607921632913
2001-11-06,1446.0715785661023
2001-11-07,1430.1458105307881
2001-11-08,1457.4714983518306
2001-11-09,1445.7543435647212
2001-11-12,1465.1444887021198
2001-11-13,1476.3307460250762
2001-11-14,1503.1109779854091
2001-11-15,1516.219978256053
2001-11-16,1498.8856940372416
2001-11-19,1513.2691373639434
2001-11-20,1504.9720094794811
2001-11-21,1506.4701701082681
2001-11-22,1492.4924406293796
2001-11-23,1498.8097562560583
2001-11-26,1495.7793710890414
2001-11-27,1517.2825902047355
2001-11-28,1505.2383585110874
2001-11-29,1491.0922480438812
2001-11-30,1496.9824219559052
2001-12-03,1495.2207377268048
2001-12-04,1487.5700682371441
2001-12-05,1503.4811625066236
2001-12-06,1498.9774472464603
2001-12-07,1493.244553587363
2001-12-10,1486.3309245563128
2001-12-11,1496.8347846490103
2001-12-12,1481.4457866134835
2001-12-13,1477.7347544891588
2001-12-14,1462.5451327224928
2001-12-17,1457.0239116135613
2001-12-18,1471.7837643282212
2001-12-19,1472.5189405502522
2001-12-20,1454.2628899274446
2001-12-21,1487.7997522117364
2001-12-24,1511.8958258284845
2001-12-25,1511.8958258284842
2001-12-26,1509.5659461803782
2001-12-27,1509.7226356498213
2001-12-28,1529.6271123302508
2001-12-31,1519.8832337628567
2002-01-01,1519.8832337628567
2002-01-02,1509.9398285914633
2002-01-03,1505.5106744084621
2002-01-04,1526.56190999891
2002-01-07,1529.0605316712856
2002-01-08,1527.0774321108945
2002-01-09,1524.9809716756438
2002-01-10,1520.456477006715
2002-01-11,1525.1956328231167
2002-01-14,1509.446952072077
2002-01-15,1521.134491456137
2002-01-16,1535.972945730418
2002-01-17,1524.202037876292
2002-01-18,1518.3499927939245
2002-01-21,1539.9673770094755
2002-01-22,1556.1211692464715
2002-01-23,1553.6437148146495
2002-01-24,1563.8663904161524
2002-01-25,1584.7763244741432
2002-01-28,1586.2922586313043
2002-01-29,1589.7193207824844
2002-01-30,1557.3565366778869
2002-01-31,1577.6429804191614
2002-02-01,1576.8628734927067
2002-02-04,1578.332552832947
2002-02-05,1575.8650135996454
2002-02-06,1564.5379783131366
2002-02-07,1555.359603406431
2002-02-08,1570.4006618905112
2002-02-11,1582.5313671571616
2002-02-12,1581.7736723312937
2002-02-13,1588.6629385241054
2002-02-14,1616.0673846521076
2002-02-15,1617.108272029677
2002-02-18,1622.371499160052
2002-02-19,1615.0830985836826
2002-02-20,1609.4791232227797
2002-02-21,1607.5967271834581
2002-02-22,1599.0603904196803
2002-02-25,1607.8201331954904
2002-02-26,1611.5518420810026
2002-02-27,1599.8806034541185
2002-02-28,1592.5303106584988
2002-03-01,1592.011306372032
2002-03-04,1595.4689508583044
2002-03-05,1587.0673949957923
2002-03-06,1582.8741408003998
2002-03-07,1602.8433736778948
2002-03-08,1599.4902762701827
2002-03-11,1595.257798080234
2002-03-12,1597.2940493112692
2002-03-13,1586.9073810582627
2002-03-14,1585.1465454817292
2002-03-15,1567.9238390664345
2002-03-18,1590.234071254361
2002-03-19,1586.3928004443264
2002-03-20,1608.9501432276159
2002-03-21,1608.796173761201
2002-03-22,1614.364056853395
2002-03-25,1608.5883822370326
2002-03-26,1577.5946342121063
2002-03-27,1599.7027611727142
2002-03-28,1628.888538275455
2002-03-29,1628.888538275455
2002-04-01,1618.522941811665
2002-04-02,1594.301261942095
2002-04-03,1585.1248303138964
2002-04-04,1584.0356754087054
2002-04-05,1590.8500514330349
2002-04-08,1584.3977746206142
2002-04-09,1574.3437887162704
2002-04-10,1576.7602729774092
2002-04-11,1578.0197916704547
2002-04-12,1582.6516521076608
2002-04-15,1582.2938900819722
2002-04-16,1590.4054462433824
2002-04-17,1600.0978919202269
2002-04-18,1597.5419269776824
2002-04-19,1605.9556287231635
2002-04-22,1604.339440574875
2002-04-23,1599.7386197873902
2002-04-24,1578.148426965233
2002-04-25,1573.2081280060595
2002-04-26,1569.5587759267978
2002-04-29,1539.2892392068902
2002-04-30,1530.7588617290246
2002-05-01,1539.8176901121317
2002-05-02,1548.7500403617205
2002-05-03,1541.1265901385611
2002-05-06,1528.7129795848816
2002-05-07,1522.0823460738168
2002-05-08,1541.5278533341873
2002-05-09,1542.8877678769197
2002-05-10,1539.757247563296
2002-05-13,1539.4932511844468
2002-05-14,1551.6747844537674
2002-05-15,1568.6303653441428
2002-05-16,1577.5987991502132
2002-05-17,1577.2544613252403
2002-05-20,1565.4831950497187
2002-05-21,1562.674893497971
2002-05-22,1559.2334986749916
