Date,EM LATIN AMERICA ex BRAZIL GROWTH
1999-08-04,1247.9286929765017
1999-08-05,1250.8619611274837
1999-08-06,1234.589629127932
1999-08-09,1240.5296216799259
1999-08-10,1222.136680007353
1999-08-11,1235.5305498052246
1999-08-12,1246.0391414400788
1999-08-13,1268.9064033261104
1999-08-16,1271.4504200114438
1999-08-17,1269.026184007164
1999-08-18,1244.983500412901
1999-08-19,1242.4911883637396
1999-08-20,1235.4228053716947
1999-08-23,1251.2235134488028
1999-08-24,1251.7478850046386
1999-08-25,1272.3696488400326
1999-08-26,1269.7590083237776
1999-08-27,1251.7673026355458
1999-08-30,1244.7940705038955
1999-08-31,1224.9350282637122
1999-09-01,1228.4950994066276
1999-09-02,1228.0038316615971
1999-09-03,1227.622751400633
1999-09-06,1225.6213545615526
1999-09-07,1204.992178523569
1999-09-08,1199.6599194605606
1999-09-09,1205.0899789964838
1999-09-10,1237.2715961222616
1999-09-13,1238.3076230923389
1999-09-14,1232.3096840173148
1999-09-15,1218.8846704642792
1999-09-16,1210.418932410773
1999-09-17,1207.0486049145034
1999-09-20,1224.2996175752235
1999-09-21,1207.955976480615
1999-09-22,1220.1028300597718
1999-09-23,1211.4312341670827
1999-09-24,1209.0594102422322
1999-09-27,1224.547242494255
1999-09-28,1229.2521483853043
1999-09-29,1223.0115932778851
1999-09-30,1216.9746399542983
1999-10-01,1203.7618920860743
1999-10-04,1212.6426114726598
1999-10-05,1204.4948496342865
1999-10-06,1216.1277400229817
1999-10-07,1223.7556367237335
1999-10-08,1242.9741524479616
1999-10-11,1248.3864522739805
1999-10-12,1226.5894377809911
1999-10-13,1196.6241429929948
1999-10-14,1183.4964193865108
1999-10-15,1142.784293917213
1999-10-18,1146.8021325165262
1999-10-19,1174.962697617959
1999-10-20,1188.5647434915097
1999-10-21,1196.918201708345
1999-10-22,1209.172941306747
1999-10-25,1203.0707855913483
1999-10-26,1201.8961026982406
1999-10-27,1199.3479275440438
1999-10-28,1228.3169204644535
1999-10-29,1254.6205282922158
1999-11-01,1257.6106885390166
1999-11-02,1268.125167271257
1999-11-03,1345.783904931148
1999-11-04,1351.0864802591625
1999-11-05,1366.0536597313971
1999-11-08,1386.9377860934092
1999-11-09,1368.0209180185955
1999-11-10,1383.0340051279231
1999-11-11,1398.696569163426
1999-11-12,1389.804793719722
1999-11-15,1408.114426151581
1999-11-16,1399.1571883717659
1999-11-17,1386.3805488158907
1999-11-18,1396.5729408720238
1999-11-19,1412.9988739084235
1999-11-22,1384.11000626862
1999-11-23,1385.120040539343
1999-11-24,1387.511534866433
1999-11-25,1398.096339771165
1999-11-26,1397.9539771160723
1999-11-29,1390.1199131408455
1999-11-30,1367.010459850802
1999-12-01,1382.4762673962489
1999-12-02,1413.6947606654185
1999-12-03,1442.2706983094388
1999-12-06,1418.6378701806032
1999-12-07,1416.7274191870863
1999-12-08,1463.4133514876733
1999-12-09,1483.8372573129382
1999-12-10,1506.627809526496
1999-12-13,1485.1803045088286
1999-12-14,1472.2479918291688
1999-12-15,1475.2379722309704
1999-12-16,1495.4286394855492
1999-12-17,1530.9125154256258
1999-12-20,1538.275012252699
1999-12-21,1537.290158327849
1999-12-22,1512.2878949049086
1999-12-23,1516.7453795536055
1999-12-24,1514.7970965601244
1999-12-27,1511.7467297263966
1999-12-28,1525.3119360175579
1999-12-29,1547.8347265384398
1999-12-30,1560.5145028804793
1999-12-31,1560.5392777409245
2000-01-03,1562.1012570863943
2000-01-04,1466.6267190875938
2000-01-05,1479.643781087486
2000-01-06,1469.0943117001495
2000-01-07,1516.9463609078573
2000-01-10,1582.5790168780934
2000-01-11,1552.5389493491916
2000-01-12,1555.2066181587975
2000-01-13,1632.0333314505579
2000-01-14,1661.7703738149921
2000-01-17,1678.3844614325922
2000-01-18,1655.819330527584
2000-01-19,1635.9113808174034
2000-01-20,1609.6588563485227
2000-01-21,1593.1106338846857
2000-01-24,1575.1998926194606
2000-01-25,1568.8021268430703
2000-01-26,1586.0662651194248
2000-01-27,1576.341851519141
2000-01-28,1537.9138727225709
2000-01-31,1520.096231367087
2000-02-01,1543.480251591425
2000-02-02,1565.570935188938
2000-02-03,1639.9936262522765
2000-02-04,1706.7794494262146
2000-02-07,1791.0503645827603
2000-02-08,1802.3834123375852
2000-02-09,1795.1432003845653
2000-02-10,1851.420842289764
2000-02-11,1832.681725229628
2000-02-14,1809.520700225534
2000-02-15,1810.7867906927195
2000-02-16,1813.872503271522
2000-02-17,1801.392799222233
2000-02-18,1744.3857454203473
2000-02-21,1734.2022074962638
2000-02-22,1720.8174626641364
2000-02-23,1772.2006785184774
2000-02-24,1767.2004818709843
2000-02-25,1740.5363804361107
2000-02-28,1747.1349969311138
2000-02-29,1758.963923531782
2000-03-01,1815.795378226159
2000-03-02,1877.804373539636
2000-03-03,1915.0642559252515
2000-03-06,1899.444311019811
2000-03-07,1885.185728102101
2000-03-08,1919.2854122345927
2000-03-09,1922.3561742636248
2000-03-10,1902.2946024821588
2000-03-13,1858.9380580108864
2000-03-14,1823.9123137446811
2000-03-15,1824.7827128684855
2000-03-16,1819.6508336888458
2000-03-17,1813.7464281428095
2000-03-20,1830.80260861832
2000-03-21,1831.4971406767697
2000-03-22,1803.1277029153284
2000-03-23,1833.1959283863412
2000-03-24,1856.712599328334
2000-03-27,1878.6594821662816
2000-03-28,1829.3974172280148
2000-03-29,1801.723168436199
2000-03-30,1746.8042724029137
2000-03-31,1724.4779695383113
2000-04-03,1682.5986738546521
2000-04-04,1626.2433074592495
2000-04-05,1638.9033007564963
2000-04-06,1692.2859993039644
2000-04-07,1742.7133422264724
2000-04-10,1719.5223884641557
2000-04-11,1677.9950369113997
2000-04-12,1643.385780544536
2000-04-13,1599.6442150630394
2000-04-14,1511.1368244395217
2000-04-17,1484.2697242287368
2000-04-18,1554.3962224846673
2000-04-19,1515.8728824284328
2000-04-20,1520.197657406751
2000-04-21,1520.197657406751
2000-04-24,1491.7318173414826
2000-04-25,1547.0230133319908
2000-04-26,1558.3909966593208
2000-04-27,1579.5037577394542
2000-04-28,1549.850079973073
2000-05-01,1557.4085446623187
2000-05-02,1569.3013404355065
2000-05-03,1515.011562190654
2000-05-04,1491.9888365759307
2000-05-05,1485.5137959909139
2000-05-08,1447.2080745239775
2000-05-09,1443.2277348616014
2000-05-10,1395.559614136683
2000-05-11,1412.5385448053999
2000-05-12,1459.6860215740908
2000-05-15,1483.879581391108
2000-05-16,1505.938229266157
2000-05-17,1458.9390326067487
2000-05-18,1434.8732976581812
2000-05-19,1369.984652884519
2000-05-22,1343.241793220123
2000-05-23,1313.3831382178048
2000-05-24,1367.5559371556692
2000-05-25,1342.5265048697302
2000-05-26,1332.8840341496348
2000-05-29,1342.9798316871409
2000-05-30,1405.9159276823582
2000-05-31,1395.8951255484355
2000-06-01,1446.203907016996
2000-06-02,1549.931805050134
2000-06-05,1525.9823545390032
2000-06-06,1463.1493144311926
2000-06-07,1425.8370968132667
2000-06-08,1438.5107047194745
2000-06-09,1460.5438917857919
2000-06-12,1467.0646487865881
2000-06-13,1492.2255767705615
2000-06-14,1511.5159332599846
2000-06-15,1481.0127815751166
2000-06-16,1452.6551533185507
2000-06-19,1446.6369069109305
2000-06-20,1458.9108823043905
2000-06-21,1488.1804803176187
2000-06-22,1438.0923783763917
2000-06-23,1423.2311050662063
2000-06-26,1436.534569831164
2000-06-27,1469.6902465355931
2000-06-28,1467.4708398863258
2000-06-29,1482.2147030353003
2000-06-30,1540.1382728086016
2000-07-03,1643.4405905291496
2000-07-04,1664.1340719553702
2000-07-05,1648.944247932053
2000-07-06,1634.0339122967723
2000-07-07,1638.4190772360305
2000-07-10,1649.4604616892689
2000-07-11,1625.687792387705
2000-07-12,1656.4284104855453
2000-07-13,1641.918940940969
2000-07-14,1654.5164247077155
2000-07-17,1630.7406812477934
2000-07-18,1616.4202976219665
2000-07-19,1503.957623572966
2000-07-20,1518.9497006595027
2000-07-21,1508.4232156644298
2000-07-24,1490.8244855471953
2000-07-25,1497.1976124253822
2000-07-26,1489.9658514102377
2000-07-27,1459.4876393576455
2000-07-28,1407.3200558727908
2000-07-31,1438.6164273327686
2000-08-01,1434.6765187913647
2000-08-02,1449.2124652984328
2000-08-03,1439.7568080582391
2000-08-04,1454.0219897862958
2000-08-07,1479.5463301169905
2000-08-08,1482.7804275312376
2000-08-09,1456.9186207341852
2000-08-10,1442.6776689285962
2000-08-11,1445.959090872819
2000-08-14,1447.1183140709327
2000-08-15,1447.6900749323354
2000-08-16,1453.3428444922743
2000-08-17,1452.914707914269
2000-08-18,1419.6665401465682
2000-08-21,1411.632148348656
2000-08-22,1411.5015221077497
2000-08-23,1418.2230887821668
2000-08-24,1405.3683281916828
2000-08-25,1390.6968343437184
2000-08-28,1398.690394179341
2000-08-29,1408.0796630660038
2000-08-30,1457.0104120393503
2000-08-31,1475.2311075684959
2000-09-01,1497.6199991352476
2000-09-04,1509.0616610642878
2000-09-05,1498.5543474689903
2000-09-06,1487.5246934371028
2000-09-07,1531.3072638007536
2000-09-08,1513.5142790842683
2000-09-11,1500.3017474935218
2000-09-12,1469.6930060744241
2000-09-13,1491.0405552642458
2000-09-14,1497.6630380151694
2000-09-15,1495.532846649035
2000-09-18,1438.3880454660828
2000-09-19,1450.8163607740503
2000-09-20,1461.4878750848561
2000-09-21,1430.154545648004
2000-09-22,1420.9311635407396
2000-09-25,1428.2328398479315
2000-09-26,1407.3708305727882
2000-09-27,1388.5718474939786
2000-09-28,1416.8642440645144
2000-09-29,1396.5611473208874
2000-10-02,1374.0603861170841
2000-10-03,1373.7588018772406
2000-10-04,1392.7886326219368
2000-10-05,1395.852787831664
2000-10-06,1353.756942573775
2000-10-09,1344.8059673848798
2000-10-10,1336.6709590552084
2000-10-11,1306.9931401710412
2000-10-12,1259.614276182202
2000-10-13,1270.4128396057888
2000-10-16,1254.2573213220414
2000-10-17,1224.8491621193596
2000-10-18,1240.566545944397
2000-10-19,1281.3735756490219
2000-10-20,1276.2493375717734
2000-10-23,1260.4918747380689
2000-10-24,1297.3173626501732
2000-10-25,1289.5017842610564
2000-10-26,1305.3406967306005
2000-10-27,1344.1235753393407
2000-10-30,1351.224074105276
2000-10-31,1379.2616147264139
2000-11-01,1371.192030460156
2000-11-02,1377.2964285202538
2000-11-03,1352.1983790141414
2000-11-06,1362.642073432622
2000-11-07,1386.1620491119877
2000-11-08,1370.5518297382728
2000-11-09,1341.0189564917796
2000-11-10,1329.335350321428
2000-11-13,1305.026763101817
2000-11-14,1333.1511990777933
2000-11-15,1342.9872152545165
2000-11-16,1340.704453168888
2000-11-17,1347.3876444016937
2000-11-20,1350.3066441902113
2000-11-21,1329.2314903880028
2000-11-22,1291.2181328888878
2000-11-23,1302.888192522809
2000-11-24,1319.8028718647727
2000-11-27,1317.943350407156
2000-11-28,1295.7862855116718
2000-11-29,1300.3277603739118
2000-11-30,1263.9110065755456
2000-12-01,1264.7318552594636
2000-12-04,1240.7346527299073
2000-12-05,1304.1012977032235
2000-12-06,1299.286931464783
2000-12-07,1293.7455095151488
2000-12-08,1298.0273727999397
2000-12-11,1302.4513096970531
2000-12-12,1301.709952821603
2000-12-13,1280.1058310218787
2000-12-14,1277.5315693566881
2000-12-15,1259.113319857247
2000-12-18,1261.892310230067
2000-12-19,1258.6945115259841
2000-12-20,1204.6651694078928
2000-12-21,1217.085382252962
2000-12-22,1229.798033841037
2000-12-25,1229.798033841037
2000-12-26,1235.4140522882788
2000-12-27,1236.3709181618974
2000-12-28,1243.4352277600574
2000-12-29,1243.7773937723107
2001-01-01,1243.7773937723107
2001-01-02,1232.8130791824153
2001-01-03,1287.561836062678
2001-01-04,1346.0355873050582
2001-01-05,1318.9889920225803
2001-01-08,1324.4427401518446
2001-01-09,1335.5085236188856
2001-01-10,1312.5195216337627
2001-01-11,1333.044771788117
2001-01-12,1342.832117332623
2001-01-15,1347.2262075766319
2001-01-16,1347.573166744936
2001-01-17,1372.5007302256279
2001-01-18,1397.6814194115987
2001-01-19,1418.4859383858638
2001-01-22,1417.4849368374723
2001-01-23,1441.1670720720065
2001-01-24,1430.0709956279748
2001-01-25,1417.9423038249524
2001-01-26,1441.9698055808115
2001-01-29,1456.841808504695
2001-01-30,1479.280124589018
2001-01-31,1471.7211534118044
2001-02-01,1475.6076004787376
2001-02-02,1465.7850251591756
2001-02-05,1457.681574234797
2001-02-06,1458.6790864215982
2001-02-07,1440.5854191172625
2001-02-08,1449.7125528657887
2001-02-09,1452.5282611531823
2001-02-12,1460.603532127316
2001-02-13,1441.0583769548102
2001-02-14,1423.626941561284
2001-02-15,1431.2585755430807
2001-02-16,1422.9868966110605
2001-02-19,1427.0747714744073
2001-02-20,1398.6584057338193
2001-02-21,1346.0435369973852
2001-02-22,1341.5001049816533
2001-02-23,1335.782700125284
2001-02-26,1353.8435041751566
2001-02-27,1349.5420935851669
2001-02-28,1338.3161073287415
2001-03-01,1336.412759288957
2001-03-02,1332.7381418385921
2001-03-05,1340.8584332591531
2001-03-06,1362.7794013362611
2001-03-07,1370.9735712174586
2001-03-08,1385.5073919308622
2001-03-09,1369.689786564903
2001-03-12,1314.3131216679446
2001-03-13,1322.174339673477
2001-03-14,1304.6288876484027
2001-03-15,1294.9452866156464
2001-03-16,1292.8559784948725
2001-03-19,1311.6981441574565
2001-03-20,1276.4693009634034
2001-03-21,1269.9972075688502
2001-03-22,1236.5837722612316
2001-03-23,1226.7685592998378
2001-03-26,1242.973315148798
2001-03-27,1259.3729417706475
2001-03-28,1246.7890578062786
2001-03-29,1229.8460531622923
2001-03-30,1244.435108452032
2001-04-02,1255.1967503184699
2001-04-03,1229.429250761695
2001-04-04,1228.6467790740396
2001-04-05,1259.6553708534448
2001-04-06,1265.9156068097036
2001-04-09,1279.6173915333
2001-04-10,1321.491172451095
2001-04-11,1326.5672427760535
2001-04-12,1322.6066738557136
2001-04-13,1322.6066738557136
2001-04-16,1306.4362675584905
2001-04-17,1330.6359844283688
2001-04-18,1355.418123677983
2001-04-19,1316.8856337839695
2001-04-20,1292.8222249247942
2001-04-23,1292.8806795763444
2001-04-24,1309.2091328541537
2001-04-25,1309.3114919885045
2001-04-26,1341.689280150193
2001-04-27,1353.3340874034095
2001-04-30,1355.1002122738832
2001-05-01,1353.2420487486604
2001-05-02,1381.4170841474825
2001-05-03,1381.4192645668331
2001-05-04,1388.380415745983
2001-05-07,1393.1854955878462
2001-05-08,1382.5211015119366
2001-05-09,1393.0504840671806
2001-05-10,1398.853693678214
2001-05-11,1403.8279165226213
2001-05-14,1393.2946084957548
2001-05-15,1381.3610389132934
2001-05-16,1401.7676006231356
2001-05-17,1451.4880165299692
2001-05-18,1471.7060324933368
2001-05-21,1484.7180591366825
2001-05-22,1493.9179003495342
2001-05-23,1498.750448868733
2001-05-24,1480.341371477216
2001-05-25,1479.5290083022142
2001-05-28,1481.4182063213411
2001-05-29,1462.4636945248774
2001-05-30,1443.0182559947852
2001-05-31,1454.1419624779674
2001-06-01,1459.8018059923058
2001-06-04,1465.6384907183851
2001-06-05,1467.2075888590985
2001-06-06,1493.5581356767188
2001-06-07,1499.45526214803
2001-06-08,1488.8895988771164
2001-06-11,1483.673702268882
2001-06-12,1487.4773407997109
2001-06-13,1489.8755078519414
2001-06-14,1484.962534205142
2001-06-15,1455.8016293315761
2001-06-18,1419.5558658283276
2001-06-19,1396.5352986792186
2001-06-20,1402.648214641264
2001-06-21,1420.0846391708876
2001-06-22,1421.317813704072
2001-06-25,1433.2146051161649
2001-06-26,1432.705331679574
2001-06-27,1436.1821103482268
2001-06-28,1425.280054055137
2001-06-29,1438.655133344343
2001-07-02,1467.326692230253
2001-07-03,1471.6092658454213
2001-07-04,1468.4090846758343
2001-07-05,1452.5630217260327
2001-07-06,1423.2505785681788
2001-07-09,1430.8347217359994
2001-07-10,1428.7530764668927
2001-07-11,1373.811837051982
2001-07-12,1337.9717617570434
2001-07-13,1323.5714669665342
2001-07-16,1308.3504091161167
2001-07-17,1333.6428087073687
2001-07-18,1332.8969617431696
2001-07-19,1336.8967167560436
2001-07-20,1339.0727925596966
2001-07-23,1343.950220383042
2001-07-24,1328.2157003552145
2001-07-25,1327.5759269584369
2001-07-26,1340.400357311481
2001-07-27,1338.5013339599757
2001-07-30,1353.317562173535
2001-07-31,1342.2283705437635
2001-08-01,1333.8114727399338
2001-08-02,1361.091607740437
2001-08-03,1370.9511993090275
2001-08-06,1355.1774837887588
2001-08-07,1354.3620367145215
2001-08-08,1359.8918351752436
2001-08-09,1356.671521021237
2001-08-10,1366.5473183993968
2001-08-13,1368.7609039017434
2001-08-14,1360.880599305768
2001-08-15,1347.5888210656015
2001-08-16,1333.4315320744602
2001-08-17,1290.7441252326928
2001-08-20,1289.5859180690245
2001-08-21,1292.3781854234044
2001-08-22,1312.0324581052107
2001-08-23,1300.4938218686866
2001-08-24,1315.5736015551258
2001-08-27,1313.3495226569858
2001-08-28,1300.7182291855436
2001-08-29,1305.9416906795657
2001-08-30,1291.0417523747672
2001-08-31,1288.6967947789285
2001-09-03,1284.4251998217921
2001-09-04,1270.340981292683
2001-09-05,1256.4006528846326
2001-09-06,1208.7533536690023
2001-09-07,1199.936049058386
2001-09-10,1194.8594604990028
2001-09-11,1114.5759634846604
2001-09-12,1118.7989414486892
2001-09-13,1108.6549829485418
2001-09-14,1097.1251118040075
2001-09-17,1051.755612572975
2001-09-18,1067.342092298179
2001-09-19,1075.6546134276691
2001-09-20,1049.0294411623872
2001-09-21,1062.6547620495107
2001-09-24,1112.5136269034067
2001-09-25,1106.9732783510328
2001-09-26,1104.5079483113748
2001-09-27,1099.1113113768602
2001-09-28,1106.3688178950433
2001-10-01,1102.7755713630959
2001-10-02,1094.7145891145306
2001-10-03,1099.4334517059476
2001-10-04,1106.2207061064314
2001-10-05,1101.3991998572108
2001-10-08,1090.0147969188315
2001-10-09,1096.7426288780582
2001-10-10,1132.903320767003
2001-10-11,1169.5740331831162
2001-10-12,1145.5301700087125
2001-10-15,1133.4452138501288
2001-10-16,1142.142111611707
2001-10-17,1142.1099078351256
2001-10-18,1132.1326602259917
2001-10-19,1148.8773068287674
2001-10-22,1144.336227135031
2001-10-23,1151.4883587992394
2001-10-24,1167.4383081461704
2001-10-25,1161.4952341156213
2001-10-26,1150.9551311803173
2001-10-29,1132.3440391824204
2001-10-30,1126.8225763267349
2001-10-31,1129.5235207302412
2001-11-01,1145.9453901443853
2001-11-02,1145.9797460335403
2001-11-05,1162.1457999607958
2001-11-06,1169.9015110383095
2001-11-07,1167.4513915302248
2001-11-08,1171.1382304520098
2001-11-09,1159.188764126182
2001-11-12,1143.659460597249
2001-11-13,1169.3019396487987
2001-11-14,1193.5149811784138
2001-11-15,1196.9590561392697
2001-11-16,1185.4609267600613
2001-11-19,1197.3016313614949
2001-11-20,1191.8203338853855
2001-11-21,1178.3249375186758
2001-11-22,1182.481771703658
2001-11-23,1191.6970318847882
2001-11-26,1194.737230612764
2001-11-27,1201.4764947293904
2001-11-28,1190.5915056264607
2001-11-29,1187.2748318002411
2001-11-30,1185.5941559864486
2001-12-03,1201.110505730487
2001-12-04,1215.62195780124
2001-12-05,1241.723010607203
2001-12-06,1258.5200176370925
2001-12-07,1258.5244609262868
2001-12-10,1259.0997843436226
2001-12-11,1241.5531631396573
2001-12-12,1245.5226251013562
2001-12-13,1253.2587298155572
2001-12-14,1278.7723652202958
2001-12-17,1290.8145934328847
2001-12-18,1299.4831476222735
2001-12-19,1318.393257413011
2001-12-20,1335.096977193264
2001-12-21,1357.8700225404389
2001-12-24,1356.7227140659468
2001-12-25,1356.7227140659468
2001-12-26,1354.5943536879893
2001-12-27,1361.2448350371988
2001-12-28,1351.593415252233
2001-12-31,1334.6994910364726
2002-01-01,1334.6994910364726
2002-01-02,1365.4090622157962
2002-01-03,1395.6254473112856
2002-01-04,1403.4232582340583
2002-01-07,1351.4470747891098
2002-01-08,1349.27495601054
2002-01-09,1333.135569923321
2002-01-10,1317.8306750914637
2002-01-11,1309.7716626622293
2002-01-14,1314.8650935012622
2002-01-15,1338.0002537500159
2002-01-16,1328.7303865387073
2002-01-17,1317.4487290459483
2002-01-18,1331.3912232708
2002-01-21,1342.4182046052526
2002-01-22,1334.1098528179648
2002-01-23,1368.5749727748957
2002-01-24,1360.263901679298
2002-01-25,1364.249637366977
2002-01-28,1361.1648052217213
2002-01-29,1346.2320532490617
2002-01-30,1341.219542627202
2002-01-31,1365.3821541002703
2002-02-01,1363.833842714056
2002-02-04,1356.701010821574
2002-02-05,1354.5941263498698
2002-02-06,1350.6873868861285
2002-02-07,1351.2067245461556
2002-02-08,1340.7127120114183
2002-02-11,1320.5843858803844
2002-02-12,1337.0926168344397
2002-02-13,1352.3735617486827
2002-02-14,1342.1486612865754
2002-02-15,1340.5781501179456
2002-02-18,1343.0944226362797
2002-02-19,1332.9486491378368
2002-02-20,1319.976358060137
2002-02-21,1313.3385092643284
2002-02-22,1293.9850610878736
2002-02-25,1316.287003808048
2002-02-26,1330.9055171483492
2002-02-27,1364.378375490738
2002-02-28,1354.7943398256512
2002-03-01,1381.687005274811
2002-03-04,1404.8642991671418
2002-03-05,1408.2693012209209
2002-03-06,1421.093564643638
2002-03-07,1406.3874941181707
2002-03-08,1426.8715039552603
2002-03-11,1415.3512132335595
2002-03-12,1429.0778170329654
2002-03-13,1412.0864723216798
2002-03-14,1404.3045573691647
2002-03-15,1418.0754931607914
2002-03-18,1436.1756768025975
2002-03-19,1455.1129059735524
2002-03-20,1450.5411373392105
2002-03-21,1454.143435963053
2002-03-22,1456.3239640298684
2002-03-25,1433.9687163875844
2002-03-26,1426.0560756335808
2002-03-27,1436.706697025287
2002-03-28,1438.4245858737918
2002-03-29,1438.4245858737918
2002-04-01,1444.4985285899484
2002-04-02,1435.7714125459543
2002-04-03,1406.4391790564525
2002-04-04,1407.7894397428176
2002-04-05,1422.9169658803187
2002-04-08,1403.0746710917126
2002-04-09,1413.0247365656908
2002-04-10,1452.5394871916128
2002-04-11,1441.766047877024
2002-04-12,1426.4023513067314
2002-04-15,1422.336326652577
2002-04-16,1446.1843963594458
2002-04-17,1451.4839815940418
2002-04-18,1433.217920241963
2002-04-19,1423.06034573161
2002-04-22,1404.6729201334183
2002-04-23,1398.9186657099094
2002-04-24,1413.8817997015697
2002-04-25,1396.855120848099
2002-04-26,1393.4790634753033
2002-04-29,1373.1661526075236
2002-04-30,1392.3779783361294
2002-05-01,1382.9308250798572
2002-05-02,1391.6009377313094
2002-05-03,1380.667768282203
2002-05-06,1382.513629875961
2002-05-07,1359.07803822964
2002-05-08,1380.082885638049
2002-05-09,1359.1766870281149
2002-05-10,1343.033701841879
2002-05-13,1345.231819767862
2002-05-14,1345.2605273195734
2002-05-15,1352.685064571909
2002-05-16,1370.0700779206788
2002-05-17,1379.5104120021856
2002-05-20,1366.9359629626963
2002-05-21,1356.4394075933735
2002-05-22,1351.4902874010904
2002-05-23,1353.9524543953403
