Date,EM GCC COUNTRIES GROWTH
2014-12-30,734.5439220208713
2014-12-31,735.6300407193446
2015-01-01,735.6300407193446
2015-01-02,735.6078430174122
2015-01-05,706.5572094500656
2015-01-06,688.1432965345178
2015-01-07,700.1106538132585
2015-01-08,724.504822732369
2015-01-09,724.504822732369
2015-01-12,725.5826834415194
2015-01-13,735.2099523741066
2015-01-14,730.280780788208
2015-01-15,727.7811292785152
2015-01-16,727.8120706723413
2015-01-19,731.3550848360551
2015-01-20,723.6829562470573
2015-01-21,714.8239640956389
2015-01-22,705.795103951298
2015-01-23,705.7596578273394
2015-01-26,706.998224680122
2015-01-27,710.3618169117493
2015-01-28,711.616542352873
2015-01-29,699.158659689127
2015-01-30,699.1037547206068
2015-02-02,724.7267466578517
2015-02-03,740.7077270918052
2015-02-04,741.5156798890642
2015-02-05,743.0568567598474
2015-02-06,743.0568567598474
2015-02-09,748.5142741868488
2015-02-10,747.6816747569654
2015-02-11,751.9809758944349
2015-02-12,750.6073460906372
2015-02-13,750.6073460906372
2015-02-16,750.6215659358382
2015-02-17,750.8632326181618
2015-02-18,753.1547387896478
2015-02-19,754.0570185083828
2015-02-20,754.0570185083828
2015-02-23,755.8166583703887
2015-02-24,758.5313821135601
2015-02-25,759.4375720626848
2015-02-26,755.7724712392251
2015-02-27,755.7463220728208
2015-03-02,752.5511871851782
2015-03-03,750.7500355808589
2015-03-04,735.9400066585472
2015-03-05,732.5678592182344
2015-03-06,732.5678592182345
2015-03-09,738.2759278488946
2015-03-10,741.339534121808
2015-03-11,732.1375797825967
2015-03-12,732.2491667833499
2015-03-13,732.2491667833499
2015-03-16,706.0861538217415
2015-03-17,699.5564475554528
2015-03-18,677.9573007295654
2015-03-19,687.825460886084
2015-03-20,687.825460886084
2015-03-23,694.933672852695
2015-03-24,705.8476672661988
2015-03-25,690.7348477136046
2015-03-26,684.4200406341763
2015-03-27,684.3940792442887
2015-03-30,701.2633985275163
2015-03-31,711.0927852311842
2015-04-01,702.2241500842784
2015-04-02,720.63512222572
2015-04-03,720.63512222572
2015-04-06,727.9226512023001
2015-04-07,733.9700593889987
2015-04-08,733.1709438682569
2015-04-09,733.5242626351487
2015-04-10,733.5242626351487
2015-04-13,731.9013584753052
2015-04-14,730.0182501938989
2015-04-15,738.8256284223713
2015-04-16,758.0556440333764
2015-04-17,758.0531037997177
2015-04-20,756.6550561569902
2015-04-21,762.1638275534006
2015-04-22,762.5653626325565
2015-04-23,759.6011910921276
2015-04-24,759.6197309017841
2015-04-27,770.4538172704263
2015-04-28,773.2706194119808
2015-04-29,776.2071996088083
2015-04-30,774.1894484705912
2015-05-01,774.1696466078216
2015-05-04,756.436459207606
2015-05-05,758.5305241484593
2015-05-06,760.7659116742875
2015-05-07,759.7547951698352
2015-05-08,759.7547951698352
2015-05-11,759.9290316730265
2015-05-12,757.8612975068713
2015-05-13,754.4379465884057
2015-05-14,752.6510002617866
2015-05-15,752.6510002617866
2015-05-18,755.6165813034139
2015-05-19,758.2104025071344
2015-05-20,754.4493596601535
2015-05-21,752.9282091372762
2015-05-22,752.9282091372762
2015-05-25,745.8462563417896
2015-05-26,745.5495672078359
2015-05-27,730.7727790279023
2015-05-28,715.4861546120032
2015-05-29,715.5153213177776
2015-06-01,723.2493199627389
2015-06-02,727.6510277381435
2015-06-03,729.323971425275
2015-06-04,726.3742983512929
2015-06-05,726.3558205627629
2015-06-08,717.9246971839906
2015-06-09,728.7378815088923
2015-06-10,727.8048831979971
2015-06-11,723.2614608699306
2015-06-12,723.241838067928
2015-06-15,728.771108251508
2015-06-16,722.8996885321025
2015-06-17,724.4995774773889
2015-06-18,724.4355559425544
2015-06-19,724.546604975633
2015-06-22,741.8747913213891
2015-06-23,736.4103729207436
2015-06-24,740.6904330298457
2015-06-25,737.2402446357061
2015-06-26,737.2516651818772
2015-06-29,719.2339184177123
2015-06-30,733.4567334674718
2015-07-01,727.7312310407623
2015-07-02,731.683022744946
2015-07-03,731.6493484480375
2015-07-06,724.6582237432967
2015-07-07,721.7094787534011
2015-07-08,709.8869996743406
2015-07-09,717.7975786730486
2015-07-10,717.7759180324178
2015-07-13,723.3327072854643
2015-07-14,725.3376401798636
2015-07-15,733.7495898316624
2015-07-16,732.9453231862853
2015-07-17,732.9453231862853
2015-07-20,738.6779500092455
2015-07-21,738.9920262195136
2015-07-22,736.7938097317792
2015-07-23,736.2626525819908
2015-07-24,736.2680945829516
2015-07-27,727.7875810546143
2015-07-28,718.0885763088552
2015-07-29,720.2272935026757
2015-07-30,719.2850302198726
2015-07-31,719.3074457847971
2015-08-03,723.4601013454915
2015-08-04,721.1782455946928
2015-08-05,724.1631110736956
2015-08-06,718.1285825648886
2015-08-07,718.1811858808076
2015-08-10,711.5359339729722
2015-08-11,714.6970145605414
2015-08-12,708.5180222778126
2015-08-13,707.4079524611509
2015-08-14,707.4134105264799
2015-08-17,696.9374963989536
2015-08-18,682.1022012947017
2015-08-19,679.7488146812876
2015-08-20,658.6535838382406
2015-08-21,658.6535838382406
2015-08-24,605.5461349345657
2015-08-25,630.7986416600047
2015-08-26,627.7571231821722
2015-08-27,656.7284086682677
2015-08-28,656.7500611386407
2015-08-31,675.6895273951601
2015-09-01,663.4224266701734
2015-09-02,656.5914122590324
2015-09-03,659.536883188316
2015-09-04,659.5658937625449
2015-09-07,655.4403560431787
2015-09-08,658.5525664670665
2015-09-09,666.0321928074584
2015-09-10,672.5000052975229
2015-09-11,672.5193674027571
2015-09-14,655.1128958536201
2015-09-15,655.9867796090299
2015-09-16,664.6679078433498
2015-09-17,657.8991872365594
2015-09-18,657.9041352798408
2015-09-21,661.976915004084
2015-09-22,659.2421968809086
2015-09-23,659.19554610931
2015-09-24,659.3064533650756
2015-09-25,659.3271588314833
2015-09-28,654.8646359100572
2015-09-29,649.4118510986156
2015-09-30,665.0477894136855
2015-10-01,665.6920581395
2015-10-02,665.6892293515456
2015-10-05,675.325394850719
2015-10-06,681.8679002907992
2015-10-07,688.9309062113767
2015-10-08,686.4711178276648
2015-10-09,686.4820353450887
2015-10-12,693.2790687469633
2015-10-13,693.0759270956922
2015-10-14,688.3570137353846
2015-10-15,688.3517979681778
2015-10-16,688.2975401022724
2015-10-19,689.4573037161275
2015-10-20,684.5985867338719
2015-10-21,675.1580643473286
2015-10-22,665.6325764222192
2015-10-23,665.6702513258955
2015-10-26,670.7087569404544
2015-10-27,668.290883575362
2015-10-28,663.4891549770341
2015-10-29,660.0195654653714
2015-10-30,660.0195654653714
2015-11-02,656.892019322187
2015-11-03,658.201358004679
2015-11-04,649.1343584762378
2015-11-05,650.4821803398881
2015-11-06,650.5088534866854
2015-11-09,634.4239605699604
2015-11-10,619.0261828029538
2015-11-11,616.8730944352527
2015-11-12,609.0146120100742
2015-11-13,609.0492348496014
2015-11-16,599.9346792383925
2015-11-17,600.9936171224658
2015-11-18,601.7762264812043
2015-11-19,608.0949941183065
2015-11-20,608.0581564878331
2015-11-23,599.1548335673345
2015-11-24,593.5701757017678
2015-11-25,589.5488007064234
2015-11-26,588.678031549899
2015-11-27,588.678031549899
2015-11-30,568.8476161679732
2015-12-01,584.3243066350906
2015-12-02,582.2345177954468
2015-12-03,580.6815056139081
2015-12-04,580.5658130725367
2015-12-07,570.4529272601917
2015-12-08,553.8344277943712
2015-12-09,550.4200739363735
2015-12-10,545.9557085100497
2015-12-11,545.9500620116564
2015-12-14,542.8980123312731
2015-12-15,544.0843772735919
2015-12-16,552.9622512188994
2015-12-17,561.5418719420644
2015-12-18,561.5390235378954
2015-12-21,566.4820085427955
2015-12-22,578.012952510537
2015-12-23,580.5260087023026
2015-12-24,581.5188465604227
2015-12-25,581.5188465604227
2015-12-28,583.6073916190047
2015-12-29,578.7507073722228
2015-12-30,584.9614629916078
2015-12-31,584.6698099866709
2016-01-01,584.6698099866708
2016-01-04,566.1329892500062
2016-01-05,565.1731086101913
2016-01-06,568.5139337495062
2016-01-07,549.1489411923188
2016-01-08,549.1568206799806
2016-01-11,541.1540050618684
2016-01-12,532.2303818738051
2016-01-13,529.901568038894
2016-01-14,515.9153155958351
2016-01-15,515.9381593810996
2016-01-18,485.0933463924218
2016-01-19,507.23800058321444
2016-01-20,491.06334973585183
2016-01-21,482.72145557565585
2016-01-22,482.7448244918403
2016-01-25,498.9933180231534
2016-01-26,495.02616128232023
2016-01-27,504.33304401247307
2016-01-28,523.8778494327719
2016-01-29,523.8849751839584
2016-02-01,539.4406835828031
2016-02-02,542.1099205126001
2016-02-03,539.2801233329611
2016-02-04,554.23085794034
2016-02-05,554.2034845309959
2016-02-08,552.7522114803403
2016-02-09,552.2827979589657
2016-02-10,545.6395992634348
2016-02-11,535.3644990813356
2016-02-12,535.4187530150762
2016-02-15,548.4755079459035
2016-02-16,553.7681418274226
2016-02-17,552.4241703736484
2016-02-18,563.1040730408779
2016-02-19,563.0719563479382
2016-02-22,564.3573905403215
2016-02-23,566.9802575606144
2016-02-24,563.3201729358716
2016-02-25,560.9217196579214
2016-02-26,560.8610004817793
2016-02-29,572.4210116851006
2016-03-01,580.3866329332817
2016-03-02,580.2958395187883
2016-03-03,588.9324265708631
2016-03-04,588.932426570863
2016-03-07,606.3991822644358
2016-03-08,610.1858655604453
2016-03-09,609.6912342049925
2016-03-10,610.88038844531
2016-03-11,610.8488825230824
2016-03-14,610.873734068158
2016-03-15,607.7412793488392
2016-03-16,608.4132698142009
2016-03-17,623.8982503277799
2016-03-18,623.9063028861673
2016-03-21,625.5693977178199
2016-03-22,621.6659838017346
2016-03-23,621.3679340577344
2016-03-24,611.914864147944
2016-03-25,611.914864147944
2016-03-28,603.290558000013
2016-03-29,611.4608367069535
2016-03-30,614.4231141671125
2016-03-31,619.1183698785261
2016-04-01,619.116926777733
2016-04-04,616.9930951115958
2016-04-05,608.0072791015267
2016-04-06,608.8515711594573
2016-04-07,615.819979482514
2016-04-08,615.8231069694131
2016-04-11,619.4232050820809
2016-04-12,625.5379594870751
2016-04-13,629.8371644527404
2016-04-14,637.8039536860342
2016-04-15,637.8073218397504
2016-04-18,635.3560114647158
2016-04-19,640.1646903213732
2016-04-20,642.3214187444823
2016-04-21,647.1348701988451
2016-04-22,647.1361150891214
2016-04-25,636.3151860706336
2016-04-26,635.6238864844214
2016-04-27,635.0264920111097
2016-04-28,638.4590355856352
2016-04-29,638.4191012359915
2016-05-02,624.5261859214809
2016-05-03,613.296311505831
2016-05-04,609.0014193816861
2016-05-05,605.3055229271056
2016-05-06,605.3118844145101
2016-05-09,611.1461964290594
2016-05-10,611.7390173035474
2016-05-11,609.1334739751258
2016-05-12,612.6930122773304
2016-05-13,612.7063459203397
2016-05-16,611.6679106369652
2016-05-17,615.1054629011719
2016-05-18,614.806459318054
2016-05-19,599.9076318475072
2016-05-20,599.9150807818999
2016-05-23,592.3293688466202
2016-05-24,589.7456922861071
2016-05-25,599.4258974315782
2016-05-26,600.4901096811525
2016-05-27,600.5172745300392
2016-05-30,591.6051492834023
2016-05-31,590.0695758934515
2016-06-01,596.9650101016127
2016-06-02,594.9367364626427
2016-06-03,594.9686347104949
2016-06-06,601.8456201572495
2016-06-07,614.3386519203476
2016-06-08,618.8069058744743
2016-06-09,615.2557197853314
2016-06-10,615.259826584399
2016-06-13,607.8915657979117
2016-06-14,611.4224618381544
2016-06-15,610.046746720039
2016-06-16,607.490651695117
2016-06-17,607.5028497396551
2016-06-20,608.8453626082553
2016-06-21,613.715336538781
2016-06-22,615.6412021938163
2016-06-23,617.4981373454646
2016-06-24,617.4809897441146
2016-06-27,607.6649627093586
2016-06-28,608.1269982422208
2016-06-29,610.3877073816659
2016-06-30,610.6397379241902
2016-07-01,610.6650067373912
2016-07-04,617.1414847715874
2016-07-05,616.4624040131257
2016-07-06,616.4630041359654
2016-07-07,616.4730625900368
2016-07-08,616.4564525769975
2016-07-11,624.7935561374566
2016-07-12,627.1509608707948
2016-07-13,641.1386632637916
2016-07-14,646.0303164760644
2016-07-15,646.0540116734508
2016-07-18,655.4452966713787
2016-07-19,656.9541679501982
2016-07-20,657.0717027341549
2016-07-21,652.9057770729694
2016-07-22,652.8452551220983
2016-07-25,654.9027729648373
2016-07-26,652.8907106472326
2016-07-27,654.4666358363072
2016-07-28,656.5952345525114
2016-07-29,656.5952345525114
2016-08-01,658.0733673180421
2016-08-02,652.698623529
2016-08-03,647.3426532377763
2016-08-04,657.2538138357322
2016-08-05,657.2253018613412
2016-08-08,669.409901972059
2016-08-09,668.9193142357924
2016-08-10,670.5395841364752
2016-08-11,670.4600407421774
2016-08-12,670.5009747150576
2016-08-15,683.368072190204
2016-08-16,689.9731233243975
2016-08-17,690.5704901499927
2016-08-18,685.5605746993392
2016-08-19,685.5520079599662
2016-08-22,682.3505936773806
2016-08-23,678.5562538510453
2016-08-24,678.2783700903117
2016-08-25,677.3369690545875
2016-08-26,677.3519573002121
2016-08-29,680.8197400573094
2016-08-30,682.2035374472675
2016-08-31,670.618874984624
2016-09-01,665.786855234737
2016-09-02,665.7980711643856
2016-09-05,668.4469392368778
2016-09-06,664.8430153153439
2016-09-07,660.5144245223554
2016-09-08,659.2789800649616
2016-09-09,659.2752161240378
2016-09-12,659.3043344074997
2016-09-13,659.2789800649616
2016-09-14,659.33622844383
2016-09-15,659.7347618941208
2016-09-16,659.7704200763337
2016-09-19,646.2227924046955
2016-09-20,650.4873956463339
2016-09-21,647.29458907537
2016-09-22,658.9614910814007
2016-09-23,658.9444660540453
2016-09-26,659.9916698926945
2016-09-27,656.1372590707119
2016-09-28,655.4309949262718
2016-09-29,657.0622540354174
2016-09-30,657.0622540354174
2016-10-03,649.1489710523394
2016-10-04,653.2613931942325
2016-10-05,651.1497568414123
2016-10-06,650.1081896842244
2016-10-07,650.1007940181167
2016-10-10,651.2231062642006
2016-10-11,652.8575253302346
2016-10-12,648.3290005638657
2016-10-13,647.1654358349504
2016-10-14,647.1202256276171
2016-10-17,642.102515459735
2016-10-18,644.4968704200992
2016-10-19,645.9405582575636
2016-10-20,647.3317270685739
2016-10-21,647.2880942230869
2016-10-24,646.0743121047992
2016-10-25,646.9334740602585
2016-10-26,641.2927798976895
2016-10-27,638.3440000256079
2016-10-28,638.3527850541693
2016-10-31,631.5059345636629
2016-11-01,633.9841748474474
2016-11-02,625.9876566907598
2016-11-03,623.1378447180424
2016-11-04,623.1522829693846
2016-11-07,621.9682333259201
2016-11-08,626.7577835220053
2016-11-09,620.3729459608566
2016-11-10,613.1682539259232
2016-11-11,613.1835688162461
2016-11-14,594.9180488916026
2016-11-15,591.2497372688406
2016-11-16,602.8212928641336
2016-11-17,604.5584528391797
2016-11-18,604.5584528391797
2016-11-21,597.1229070461505
2016-11-22,595.3756027379742
2016-11-23,600.8175307787276
2016-11-24,597.7673590140325
2016-11-25,597.7367724811736
2016-11-28,596.4982564104572
2016-11-29,591.6947068952375
2016-11-30,607.8526196791498
2016-12-01,610.2793096677699
2016-12-02,610.2596250908807
2016-12-05,609.2318053635947
2016-12-06,614.6502968130497
2016-12-07,616.8486626603235
2016-12-08,622.7051176863891
2016-12-09,622.6983040814993
2016-12-12,640.4602232856104
2016-12-13,642.1534940150897
2016-12-14,636.8259479147773
2016-12-15,627.5542096753982
2016-12-16,627.6123749310766
2016-12-19,629.157308378912
2016-12-20,634.8342565978221
2016-12-21,635.0072876535131
2016-12-22,630.2452728129791
2016-12-23,630.242792325396
2016-12-26,626.4883019309336
2016-12-27,627.95075180371
2016-12-28,627.506157968134
2016-12-29,634.9180436385245
2016-12-30,634.9089662295186
2017-01-02,636.4081272594292
2017-01-03,649.180757981792
2017-01-04,649.4202155380403
2017-01-05,649.7565749533533
2017-01-06,649.763464118962
2017-01-09,650.7948652497488
2017-01-10,651.611311292321
2017-01-11,652.695012326887
2017-01-12,652.5477904300965
2017-01-13,652.5362019560176
2017-01-16,652.9664934965664
2017-01-17,656.2913901898518
2017-01-18,653.6745324622119
2017-01-19,657.0438718058703
2017-01-20,657.0910888195835
2017-01-23,655.8750177263786
2017-01-24,656.7576522191895
2017-01-25,650.9661562224973
2017-01-26,650.8664887406992
2017-01-27,650.8967866440195
2017-01-30,640.3843543557279
2017-01-31,631.6615715007422
2017-02-01,635.5361826706514
2017-02-02,628.9718811203874
2017-02-03,628.9653842036947
2017-02-06,634.1830422880691
2017-02-07,632.8059757070226
2017-02-08,634.7237837337273
2017-02-09,633.2952468001401
2017-02-10,633.245790939384
2017-02-13,639.3426159346318
2017-02-14,640.231421180774
2017-02-15,640.9944718525436
2017-02-16,648.0596310907832
2017-02-17,648.0687928875358
2017-02-20,647.8284804583037
2017-02-21,655.9057735686357
2017-02-22,662.072851295744
2017-02-23,664.9210007315447
2017-02-24,664.9352628553903
2017-02-27,660.9330698051431
2017-02-28,643.1979295316341
2017-03-01,649.0610509118785
2017-03-02,647.2317939105216
2017-03-03,647.1940279426357
2017-03-06,649.1732032669364
2017-03-07,638.6569598363345
2017-03-08,640.4174870222483
2017-03-09,644.5911866432145
2017-03-10,644.5990700152541
2017-03-13,635.4935167822174
2017-03-14,635.1135359502636
2017-03-15,633.1809546816763
2017-03-16,639.2493700617725
2017-03-17,639.2526623123233
2017-03-20,639.446350196687
2017-03-21,643.0529233343894
2017-03-22,639.0546728291673
2017-03-23,641.5299402868959
2017-03-24,641.5357080713169
2017-03-27,640.1657315590035
2017-03-28,640.4717654738733
2017-03-29,638.6466622744995
2017-03-30,640.7054780544287
2017-03-31,640.6955384158398
2017-04-03,639.8984670347027
2017-04-04,643.5384833900426
2017-04-05,647.3490998301165
2017-04-06,646.4269640082794
2017-04-07,646.5186005764801
2017-04-10,648.3216364764888
2017-04-11,645.7938200301178
2017-04-12,648.2555814777575
2017-04-13,645.0635230020396
2017-04-14,645.0635230020397
2017-04-17,635.136154850169
2017-04-18,641.2879587552052
2017-04-19,643.3623351417913
2017-04-20,642.2091324347311
2017-04-21,642.2116765350081
2017-04-24,635.9262690753229
2017-04-25,635.4925919749916
2017-04-26,639.670480839187
2017-04-27,630.344515956665
2017-04-28,630.3559833632659
2017-05-01,634.6551548944133
2017-05-02,630.8045970266785
2017-05-03,631.4128516657156
2017-05-04,633.0553058084816
2017-05-05,633.0553058084816
2017-05-08,629.297144246068
2017-05-09,629.6180271893991
2017-05-10,635.9677271253676
2017-05-11,642.8514212296371
2017-05-12,642.8625715658686
2017-05-15,636.5453208129398
2017-05-16,634.2612642090145
2017-05-17,638.6114638342915
2017-05-18,634.9381715420602
2017-05-19,634.9349025519225
2017-05-22,633.6175080700082
2017-05-23,633.2728752602753
2017-05-24,633.7844890708426
2017-05-25,631.8026631847953
2017-05-26,631.8179992299853
2017-05-29,631.9124993033175
2017-05-30,625.9015292912737
2017-05-31,615.0098689027458
2017-06-01,621.6037220667571
2017-06-02,621.5750580510248
2017-06-05,603.3824422960864
2017-06-06,598.1435716575188
2017-06-07,602.598828547578
2017-06-08,609.9320267314009
2017-06-09,609.3020950732731
2017-06-12,605.304344104175
2017-06-13,601.4861605941089
2017-06-14,605.2798532136092
2017-06-15,606.1717038916457
2017-06-16,605.7595193219685
2017-06-19,598.8432984466015
2017-06-20,594.69760532724
2017-06-21,587.33790033215
2017-06-22,592.6258836843682
2017-06-23,591.5105542722201
2017-06-26,591.5072023501492
2017-06-27,591.5038505193343
2017-06-28,596.0331894468694
2017-06-29,595.9804065874142
2017-06-30,595.9770388537046
2017-07-03,599.1829706284461
2017-07-04,593.6471557028138
2017-07-05,595.6862351004183
2017-07-06,593.4774475002616
2017-07-07,593.4812936430648
2017-07-10,597.5912806657157
2017-07-11,600.2384100988745
2017-07-12,613.3823598039528
2017-07-13,630.4704412131189
2017-07-14,630.3670196259106
2017-07-17,636.0313753556842
2017-07-18,631.8353685347394
2017-07-19,640.178240930017
2017-07-20,635.9707212302682
2017-07-21,635.9077690705591
2017-07-24,640.1488904329609
2017-07-25,642.7318814351679
2017-07-26,641.4938415316541
2017-07-27,643.7177416300468
2017-07-28,643.7603180289602
2017-07-31,637.7541386303645
2017-08-01,631.9146592166962
2017-08-02,637.8146300186693
2017-08-03,639.4297092978366
2017-08-04,639.4586954433041
2017-08-07,637.4256254763361
2017-08-08,638.6836745307733
2017-08-09,632.6829245213802
2017-08-10,630.2182216070706
2017-08-11,630.2182216070706
2017-08-14,622.3385057000972
2017-08-15,621.004773486903
2017-08-16,615.9657581269058
2017-08-17,621.0519536941035
2017-08-18,620.9518252870233
2017-08-21,615.076087782532
2017-08-22,614.8292928298517
2017-08-23,617.0834353093525
2017-08-24,612.3660313198529
2017-08-25,612.4330583564088
2017-08-28,619.3268546305787
2017-08-29,615.5640248348753
2017-08-30,614.1889402713643
2017-08-31,614.2273902804989
2017-09-01,614.169719225818
2017-09-04,613.901641598777
2017-09-05,614.2885824785677
2017-09-06,607.2081239712336
2017-09-07,604.6059673416448
2017-09-08,604.5831344156913
2017-09-11,599.3100028259222
2017-09-12,597.765752487567
2017-09-13,595.7323336217801
2017-09-14,599.4718126204757
2017-09-15,599.3760326162217
2017-09-18,596.6620412109049
2017-09-19,597.1200997438274
2017-09-20,598.2576123434732
2017-09-21,597.2647306009916
2017-09-22,597.2465621016237
2017-09-25,594.9028939505822
2017-09-26,597.6779483491182
2017-09-27,594.156931904882
2017-09-28,583.3954960301417
2017-09-29,583.4231904364904
2017-10-02,585.5577996015506
2017-10-03,584.5416649864376
2017-10-04,581.9636985532238
2017-10-05,580.3303136890385
2017-10-06,580.3197175165403
2017-10-09,580.5466274601712
2017-10-10,582.0319737036253
2017-10-11,586.7105761795189
2017-10-12,588.5239994954338
2017-10-13,588.4498679182896
2017-10-16,590.1937628825873
2017-10-17,585.6025418436129
2017-10-18,578.8860021640795
2017-10-19,581.8810716732254
2017-10-20,581.8881821492424
2017-10-23,582.0312135516899
2017-10-24,585.1242211952932
2017-10-25,587.7319545915717
2017-10-26,582.5989811780493
2017-10-27,582.6025266625225
2017-10-30,586.8444729560108
2017-10-31,583.1590083527235
2017-11-01,584.2897397108276
2017-11-02,583.6077224500868
2017-11-03,583.5972061016038
2017-11-06,573.3129899202534
2017-11-07,565.9604032340155
2017-11-08,558.3386713598717
2017-11-09,560.9618453262142
2017-11-10,560.9685441244575
2017-11-13,560.0643831412985
2017-11-14,559.4188855578918
2017-11-15,553.037665462842
2017-11-16,550.2283247960014
2017-11-17,550.2250550367694
2017-11-20,539.0983151712671
2017-11-21,543.2427361587912
2017-11-22,544.3567942364876
2017-11-23,540.9641828758424
2017-11-24,540.9737982264148
2017-11-27,546.0918140852508
2017-11-28,543.2674109758608
2017-11-29,542.5803868075046
2017-11-30,540.6559695403711
2017-12-01,540.649358531619
2017-12-04,555.3716866265802
2017-12-05,556.4257047086975
2017-12-06,552.2634382493541
2017-12-07,552.3215450221248
2017-12-08,552.321545022125
2017-12-11,561.4070650956772
2017-12-12,570.6205456734251
2017-12-13,568.7438181889914
2017-12-14,564.6024527457504
2017-12-15,564.6024527457504
2017-12-18,569.0616259755973
2017-12-19,578.3923661625539
2017-12-20,579.7249853277638
2017-12-21,577.4812636804755
2017-12-22,577.455238924855
2017-12-25,571.5813407837195
2017-12-26,567.0421500842255
2017-12-27,569.7295089815298
2017-12-28,578.1605420616751
2017-12-29,578.0875270002327
2018-01-01,575.2083054722592
