Date,EM EMEA GROWTH
2000-12-29,100.0
2001-01-01,100.05970157829924
2001-01-02,96.97563582133141
2001-01-03,97.70190212667534
2001-01-04,100.455207854222
2001-01-05,97.84195061304158
2001-01-08,96.44306488111157
2001-01-09,96.28058884306456
2001-01-10,97.19156146921354
2001-01-11,99.13436319839492
2001-01-12,99.73378802911095
2001-01-15,99.58254284914501
2001-01-16,98.12522918477345
2001-01-17,99.87342811633893
2001-01-18,100.96502270699798
2001-01-19,102.02633802562657
2001-01-22,99.85025590815441
2001-01-23,100.3980009015573
2001-01-24,99.64145769738168
2001-01-25,100.2529556327027
2001-01-26,100.87815425926087
2001-01-29,101.5446173000766
2001-01-30,102.97192086032769
2001-01-31,103.12720554455021
2001-02-01,103.81564819711546
2001-02-02,101.09476577894372
2001-02-05,100.15508595365233
2001-02-06,100.9832580289025
2001-02-07,98.4483473403923
2001-02-08,97.55432805174271
2001-02-09,96.6104168460801
2001-02-12,96.67908063371728
2001-02-13,96.46098259793735
2001-02-14,97.17633346138349
2001-02-15,98.72572254524042
2001-02-16,97.2309489865917
2001-02-19,96.36702819346394
2001-02-20,96.45460211701985
2001-02-21,91.74063186018921
2001-02-22,87.6964818955943
2001-02-23,86.72421551329819
2001-02-26,89.6410428090997
2001-02-27,89.62193919521046
2001-02-28,87.54757618976117
2001-03-01,89.14572987583098
2001-03-02,88.3214511142737
2001-03-05,88.40752498361721
2001-03-06,89.69727247072314
2001-03-07,89.88827783746036
2001-03-08,90.24484119485089
2001-03-09,89.74284655780593
2001-03-12,87.38742029645516
2001-03-13,86.83320761862026
2001-03-14,83.20509938780265
2001-03-15,83.00418452237655
2001-03-16,81.01524720972475
2001-03-19,80.8249643451275
2001-03-20,81.14562128262271
2001-03-21,80.49559330391538
2001-03-22,79.32135963273267
2001-03-23,79.8714431975743
2001-03-26,80.86786193643871
2001-03-27,80.64199374012368
2001-03-28,78.45832392799451
2001-03-29,75.47511956281423
2001-03-30,75.74551907211782
2001-04-02,74.3665195054851
2001-04-03,71.81995814915365
2001-04-04,72.42095260185276
2001-04-05,75.50791458323503
2001-04-06,75.16033076060421
2001-04-09,76.32498196365337
2001-04-10,78.38811799207332
2001-04-11,80.140267768046
2001-04-12,81.32590745678934
2001-04-13,81.51805336070578
2001-04-16,81.51298740832124
2001-04-17,81.10996713929079
2001-04-18,83.5913636470373
2001-04-19,85.8588877048092
2001-04-20,84.97983064769109
2001-04-23,83.60900256305784
2001-04-24,82.46772917665704
2001-04-25,83.4995834946672
2001-04-26,84.67820920794799
2001-04-27,86.89676720176921
2001-04-30,86.70124184565618
2001-05-01,87.23967825930788
2001-05-02,86.85571607851773
2001-05-03,86.41906036402682
2001-05-04,87.11760134355993
2001-05-07,87.10568429227622
2001-05-08,88.17074148852917
2001-05-09,87.28465931355767
2001-05-10,87.33360650956018
2001-05-11,86.04832193205817
2001-05-14,85.02507473447702
2001-05-15,85.05058695110826
2001-05-16,86.26400345690374
2001-05-17,88.53503448903096
2001-05-18,89.47966646207142
2001-05-21,91.97437058513879
2001-05-22,91.24667365312165
2001-05-23,89.6772461389192
2001-05-24,89.35299215150454
2001-05-25,89.28264489178419
2001-05-28,89.47898650016884
2001-05-29,88.35712245714845
2001-05-30,87.40118029754785
2001-05-31,87.63668035171808
2001-06-01,87.69909549925181
2001-06-04,87.26618306643843
2001-06-05,85.59407430135767
2001-06-06,85.4123171821947
2001-06-07,85.55294882819486
2001-06-08,85.2980187449369
2001-06-11,83.13051181329269
2001-06-12,82.5868226903658
2001-06-13,81.1107416796473
2001-06-14,82.01385243734703
2001-06-15,82.47109044489041
2001-06-18,81.59482005371848
2001-06-19,82.47308156491724
2001-06-20,82.3432348732232
2001-06-21,82.95585678035891
2001-06-22,83.56555685894327
2001-06-25,82.52941126299099
2001-06-26,83.18172703549817
2001-06-27,83.97438364561668
2001-06-28,82.65320944218861
2001-06-29,82.42417613444088
2001-07-02,82.19683142945784
2001-07-03,79.93662645329225
2001-07-04,79.14600664237972
2001-07-05,78.68451790939453
2001-07-06,76.27585813068447
2001-07-09,76.45651852665303
2001-07-10,75.66879850439965
2001-07-11,72.97722329513587
2001-07-12,75.20090199209565
2001-07-13,75.13587253884411
2001-07-16,74.68362111037452
2001-07-17,73.57338331471526
2001-07-18,72.57882539076958
2001-07-19,74.32438549026176
2001-07-20,72.82603980179417
2001-07-23,73.14318851795325
2001-07-24,72.36536853464212
2001-07-25,72.80836068778014
2001-07-26,74.50554010176398
2001-07-27,74.35294889092071
2001-07-30,74.66599991400565
2001-07-31,74.12419857621158
2001-08-01,75.21093294628817
2001-08-02,75.91712986713522
2001-08-03,75.19874617507327
2001-08-06,74.05144173158844
2001-08-07,72.66238260143709
2001-08-08,71.55862541829984
2001-08-09,71.68533743866595
2001-08-10,71.7928986596038
2001-08-13,71.7792432681414
2001-08-14,72.28961349632092
2001-08-15,71.71531065816754
2001-08-16,71.9000584482807
2001-08-17,71.54935069883368
2001-08-20,71.47245280561246
2001-08-21,71.36335997656008
2001-08-22,72.38089640102682
2001-08-23,72.13785967617095
2001-08-24,73.20466966903419
2001-08-27,74.2633016284141
2001-08-28,74.4908786668231
2001-08-29,73.5745650214959
2001-08-30,72.79515962553162
2001-08-31,72.75838541546098
2001-09-03,72.64320779018296
2001-09-04,72.05521894504984
2001-09-05,72.13224249381041
2001-09-06,71.96808546800393
2001-09-07,71.84776899946644
2001-09-10,71.62191292451635
2001-09-11,69.08121680532167
2001-09-12,67.3237133215333
2001-09-13,67.7108137569151
2001-09-14,66.49860898444321
2001-09-17,65.0790073518427
2001-09-18,65.21656928820171
2001-09-19,65.6206175803456
2001-09-20,62.767864167808874
2001-09-21,60.16012425882639
2001-09-24,60.75204062771524
2001-09-25,60.984442196820105
2001-09-26,60.61031703703799
2001-09-27,60.094500826799404
2001-09-28,60.76332841498045
2001-10-01,60.33893423400842
2001-10-02,60.647759927753455
2001-10-03,60.73529190495783
2001-10-04,62.22443865005955
2001-10-05,62.39768560673233
2001-10-08,62.56544450631823
2001-10-09,62.98039098898394
2001-10-10,64.32209321498068
2001-10-11,67.23911400979618
2001-10-12,67.21116760889164
2001-10-15,66.53410377741223
2001-10-16,67.15898139041556
2001-10-17,66.95464138855549
2001-10-18,66.25219861151297
2001-10-19,65.38010118471897
2001-10-22,65.64010723917264
2001-10-23,66.05350972922977
2001-10-24,66.57412906463095
2001-10-25,66.52207635229156
2001-10-26,67.29960038539429
2001-10-29,67.78452193247449
2001-10-30,67.18376205816496
2001-10-31,66.87942698517864
2001-11-01,67.04930549764539
2001-11-02,67.2085064523348
2001-11-05,68.787739845427
2001-11-06,68.96979821162928
2001-11-07,68.48663353029653
2001-11-08,69.63517703208137
2001-11-09,69.6889574476955
2001-11-12,69.81348910586965
2001-11-13,72.32824182096013
2001-11-14,71.80299381166593
2001-11-15,71.36617319338367
2001-11-16,71.41663676276058
2001-11-19,73.51804198240907
2001-11-20,72.01354277125415
2001-11-21,70.71166645239119
2001-11-22,71.46990576029626
2001-11-23,70.94431962397033
2001-11-26,71.61171364151602
2001-11-27,70.98134263564748
2001-11-28,69.88581284125895
2001-11-29,69.65594720156213
