Date,AC FAR EAST
2000-12-29,100.0
2001-01-01,99.98497487438972
2001-01-02,98.96384471421742
2001-01-03,98.83239714134075
2001-01-04,99.32529519926723
2001-01-05,99.52547032096706
2001-01-08,99.65254529669828
2001-01-09,99.50318137907655
2001-01-10,98.4951793732554
2001-01-11,95.13948480808939
2001-01-12,95.68332588537955
2001-01-15,96.51897440819475
2001-01-16,98.63951649526504
2001-01-17,100.45931702178227
2001-01-18,100.05101479537512
2001-01-19,102.30749869744501
2001-01-22,102.77699061113837
2001-01-23,101.94101062216266
2001-01-24,102.9254794026619
2001-01-25,103.7335141442644
2001-01-26,102.77766869343287
2001-01-29,103.51512597909546
2001-01-30,102.9188660671176
2001-01-31,103.35871680478766
2001-02-01,102.7575635543976
2001-02-02,102.56740853018165
2001-02-05,100.2145526389506
2001-02-06,100.7059509895776
2001-02-07,100.20876162660281
2001-02-08,101.02391672082184
2001-02-09,100.60907731170023
2001-02-12,99.99117469029146
2001-02-13,101.1570260638516
2001-02-14,101.39011310703005
2001-02-15,103.96987195060241
2001-02-16,102.11973502926942
2001-02-19,100.36737572856107
2001-02-20,102.77776929938997
2001-02-21,100.92089578403835
2001-02-22,101.45663674863899
2001-02-23,102.36585258589137
2001-02-26,102.54797264339203
2001-02-27,101.09641208487814
2001-02-28,99.71766518164489
2001-03-01,97.14320595711044
2001-03-02,93.55522915793429
2001-03-05,94.4671286799063
2001-03-06,96.12114519389083
2001-03-07,96.72895049409422
2001-03-08,96.40193783985211
2001-03-09,96.15812110540232
2001-03-12,93.35273596818224
2001-03-13,92.65424508889643
2001-03-14,92.24377491229629
2001-03-15,94.08200660057744
2001-03-16,94.85588389369325
2001-03-19,95.0004436962283
2001-03-20,93.95825546958999
2001-03-21,98.51660110349391
2001-03-22,97.76604187444282
2001-03-23,99.39977020521354
2001-03-26,102.25562563360926
2001-03-27,101.30699250696847
2001-03-28,103.429521550426
2001-03-29,100.19285697423389
2001-03-30,98.50711456506492
2001-04-02,97.05392185535399
2001-04-03,97.88153611056848
2001-04-04,96.31064316860764
2001-04-05,98.16778581738299
2001-04-06,98.20536643757846
2001-04-09,94.71729454630146
2001-04-10,95.0372646565725
2001-04-11,97.80594760730192
2001-04-12,98.4448264393421
2001-04-13,98.1557413382653
2001-04-16,98.10524553612777
2001-04-17,98.20058042614467
2001-04-18,102.67982815000103
2001-04-19,102.87151910190526
2001-04-20,100.38204659802705
2001-04-23,101.17632659937178
2001-04-24,101.02802671476894
2001-04-25,101.24342980094025
2001-04-26,101.52836901391305
2001-04-27,102.16640017664756
2001-04-30,103.30135711135121
2001-05-01,106.20859404384707
2001-05-02,107.42534710082711
2001-05-03,107.95015201621182
2001-05-04,107.24388253856448
2001-05-07,108.24513591445422
2001-05-08,106.84447157440724
2001-05-09,105.79514597125707
2001-05-10,104.89889039435441
2001-05-11,106.12690013267026
2001-05-14,104.6745992118447
2001-05-15,104.50355114937211
2001-05-16,102.27906302996216
2001-05-17,104.57339883402672
2001-05-18,104.26354898945706
2001-05-21,105.87473000365874
2001-05-22,107.1611903157653
2001-05-23,109.47122381150362
2001-05-24,109.50564438858146
2001-05-25,108.68626116675132
2001-05-28,107.33099495081669
2001-05-29,109.21788815081717
2001-05-30,106.85205258457873
2001-05-31,107.7017574339166
2001-06-01,107.5139194962955
2001-06-04,107.2986516500256
2001-06-05,106.59779904801786
2001-06-06,106.77908654427915
2001-06-07,106.88963853977343
2001-06-08,107.30736550778381
2001-06-11,106.72439996212552
2001-06-12,103.73711362317808
2001-06-13,103.38267247464837
2001-06-14,102.3404633639437
2001-06-15,100.99365837158462
2001-06-18,100.23098683419312
2001-06-19,100.42904209155856
2001-06-20,100.69268428213987
2001-06-21,101.70665914836921
2001-06-22,102.1989795496005
2001-06-25,100.84746010902573
2001-06-26,100.76753600550131
2001-06-27,100.45082134218731
2001-06-28,100.46578851609014
2001-06-29,102.40554801327093
2001-07-02,102.09416641909823
2001-07-03,102.3280754360296
2001-07-04,101.69884495011115
2001-07-05,101.78952374383746
2001-07-06,99.03368259876746
2001-07-09,97.75409165408644
2001-07-10,97.76202675238312
2001-07-11,96.23648697037389
2001-07-12,98.80252850884337
2001-07-13,97.8562228657625
2001-07-16,97.1446514848442
2001-07-17,96.5101271263469
2001-07-18,93.15232365989597
2001-07-19,93.47112171171479
2001-07-20,93.40104616682802
2001-07-23,91.28424963623061
2001-07-24,91.46531042724926
2001-07-25,91.91920985271135
2001-07-26,92.25314824273453
2001-07-27,92.46856453881219
2001-07-30,90.69061073049204
2001-07-31,92.58306526516675
2001-08-01,93.1041769090302
2001-08-02,95.07267804635826
2001-08-03,93.82912397933477
2001-08-06,94.04887721992678
2001-08-07,94.71661908748742
2001-08-08,94.65414760285584
2001-08-09,91.13375824201717
2001-08-10,91.04880055967014
2001-08-13,89.70192287897909
2001-08-14,92.36928268590158
2001-08-15,91.89213001736508
2001-08-16,90.39710616939662
2001-08-17,89.59539312304469
2001-08-20,88.66572385814757
2001-08-21,89.32858294122673
2001-08-22,89.06533344927884
2001-08-23,88.88722186488795
2001-08-24,88.57477228861721
2001-08-27,89.7805504571967
2001-08-28,89.23403539546959
2001-08-29,88.38325123941982
2001-08-30,87.35944819511441
2001-08-31,87.15053120503096
2001-09-03,85.60242460798403
2001-09-04,89.03456332106595
2001-09-05,87.59746891105684
2001-09-06,86.84321387107815
2001-09-07,85.42459419095871
2001-09-10,83.78156031113038
2001-09-11,84.21411100330641
2001-09-12,78.81066444836547
2001-09-13,79.29238645990661
2001-09-14,80.1384937700877
2001-09-17,76.88864996220867
2001-09-18,77.49271807753118
2001-09-19,78.65707925434178
2001-09-20,78.18085305195852
2001-09-21,76.46612605082106
2001-09-24,76.30662461650533
2001-09-25,76.04687750306829
2001-09-26,75.2863680358364
2001-09-27,74.96755193308653
2001-09-28,77.3463627802435
2001-10-01,77.56956661354003
2001-10-02,78.366184858142
2001-10-03,76.89147366346981
2001-10-04,79.35907783513474
2001-10-05,79.00147826091393
2001-10-08,78.7455416196333
2001-10-09,77.81087088316002
2001-10-10,77.5479966439225
2001-10-11,80.20867246473448
2001-10-12,81.02757317086044
2001-10-15,80.16799828333528
2001-10-16,80.36648844609148
2001-10-17,81.48269604981856
2001-10-18,80.28949592357888
2001-10-19,80.83378458607933
2001-10-22,81.18931090813719
2001-10-23,82.63138910596831
2001-10-24,82.817584263516
2001-10-25,82.94396678784489
2001-10-26,82.62309936873284
2001-10-29,80.60384262268761
2001-10-30,79.25355679789492
2001-10-31,79.05068271257323
2001-11-01,79.0432136940166
2001-11-02,79.33536178228765
2001-11-05,80.48691424573599
2001-11-06,81.3889413242812
2001-11-07,79.3285682933411
2001-11-08,81.24508055956562
2001-11-09,80.92326879343321
2001-11-12,80.17905792477266
2001-11-13,80.16167807478381
2001-11-14,80.55607949248412
2001-11-15,82.53037715956158
2001-11-16,82.50593583483523
2001-11-19,84.11815355506234
2001-11-20,83.62220838513808
2001-11-21,84.39629738319918
2001-11-22,83.90637754725834
2001-11-23,84.26213417996607
2001-11-26,85.7744053733372
2001-11-27,85.1969324293752
2001-11-28,82.96020305002311
2001-11-29,82.77350446123502
2001-11-30,82.92067008037272
2001-12-03,81.88598597857072
2001-12-04,81.91368245359351
2001-12-05,84.2771338583392
2001-12-06,84.72994054946415
2001-12-07,83.97785920779033
2001-12-10,82.19976797215166
2001-12-11,81.66123458853515
2001-12-12,82.99646073642474
2001-12-13,80.77305776364888
2001-12-14,79.66522696948945
2001-12-17,77.97961952100104
2001-12-18,78.5411745537748
2001-12-19,79.09101274291211
2001-12-20,79.87688983927906
2001-12-21,79.3001293279973
2001-12-24,80.01809841595416
2001-12-25,79.95750029025113
2001-12-26,79.32980579244979
2001-12-27,79.71860035228934
2001-12-28,81.61204358379378
2001-12-31,81.09485051942792
2002-01-01,81.09485051942792
2002-01-02,79.64130308403853
2002-01-03,80.26760455240972
2002-01-04,83.03252832037333
2002-01-07,83.70616541807676
2002-01-08,81.75160705722563
2002-01-09,81.62417602003691
2002-01-10,80.16827317978688
2002-01-11,79.81541587591104
2002-01-14,79.84594850809971
2002-01-15,78.65764010307775
2002-01-16,79.11175541023103
2002-01-17,79.16977148230349
2002-01-18,79.7624943316859
2002-01-21,80.07356264560566
2002-01-22,78.05882883344258
2002-01-23,77.58034827923973
2002-01-24,78.51550837378008
2002-01-25,80.62240729667406
2002-01-28,82.12266224663715
2002-01-29,80.80020924037008
2002-01-30,79.63432161160091
2002-01-31,80.15715996082622
2002-02-01,78.88681395816542
2002-02-04,77.96362605425222
2002-02-05,76.48280038460149
2002-02-06,76.42169932796433
2002-02-07,77.17117892535451
2002-02-08,77.23849745405002
2002-02-11,77.43087974454335
2002-02-12,79.09479684902647
2002-02-13,79.79910624527508
2002-02-14,81.06864228667466
2002-02-15,80.57330050133001
