Date,AC AMERICAS
2000-12-29,100.0
2001-01-01,100.0
2001-01-02,96.50096140399174
2001-01-03,101.45236160988952
2001-01-04,100.54381025869425
2001-01-05,97.14214710068325
2001-01-08,97.1274893844188
2001-01-09,98.59280912179183
2001-01-10,99.43640759631248
2001-01-11,99.50388134695638
2001-01-12,99.06442082055297
2001-01-15,99.80184230293618
2001-01-16,100.5973739729634
2001-01-17,101.91532584060826
2001-01-18,101.72321405482622
2001-01-19,102.60620169155429
2001-01-22,102.49426595068846
2001-01-23,103.36479421413682
2001-01-24,105.60920097681759
2001-01-25,105.31716604497645
2001-01-26,104.94456645388297
2001-01-29,106.04280594425626
2001-01-30,106.1292786918589
2001-01-31,104.94025660802531
2001-02-01,104.27431162126807
2001-02-02,103.17316221329783
2001-02-05,102.83131179513312
2001-02-06,103.69832119072252
2001-02-07,102.63456368797758
2001-02-08,103.56272313381261
2001-02-09,101.3825200902514
2001-02-12,101.97646060458351
2001-02-13,102.00248491272698
2001-02-14,102.02161431595847
2001-02-15,104.54725398658042
2001-02-16,101.25003523465752
2001-02-19,100.72903045555779
2001-02-20,100.27209676662548
2001-02-21,98.0414278976972
2001-02-22,98.34125528863007
2001-02-23,97.71268665962906
2001-02-26,99.40183351836251
2001-02-27,97.70570562361006
2001-02-28,96.27576864612293
2001-03-01,95.3266357736166
2001-03-02,94.0688902740226
2001-03-05,95.2826385087419
2001-03-06,95.99469368336653
2001-03-07,96.90066182998973
2001-03-08,96.60952648250624
2001-03-09,94.34533661808513
2001-03-12,90.47430091064561
2001-03-13,93.13185982402699
2001-03-14,91.27488701509246
2001-03-15,92.2408363053906
2001-03-16,91.40722997896097
2001-03-19,92.8266751659509
2001-03-20,90.18587952289717
2001-03-21,89.07971822766463
2001-03-22,89.96364719137874
2001-03-23,90.69694915517219
2001-03-26,91.66548959433115
2001-03-27,93.7963668376107
2001-03-28,92.4340578432958
2001-03-29,92.7942205225163
2001-03-30,93.63369955655972
2001-04-02,92.76782369070301
2001-04-03,89.03468390060877
2001-04-04,87.2442026776973
2001-04-05,91.62187039658734
2001-04-06,89.49108955868249
2001-04-09,90.2147975701459
2001-04-10,93.83336050752631
2001-04-11,94.11690846043214
2001-04-12,94.4712503312994
2001-04-13,94.47119601047332
2001-04-16,95.16119666335172
2001-04-17,96.44529722041305
2001-04-18,101.15845714424599
2001-04-19,100.5754656986907
2001-04-20,98.38385457162164
2001-04-23,97.31833039917963
2001-04-24,96.5272379255535
2001-04-25,97.73935506133168
2001-04-26,97.7777801638028
2001-04-27,100.11204313434588
2001-04-30,100.55471903239435
2001-05-01,101.36713559914537
2001-05-02,101.49504257289777
2001-05-03,99.8024994162786
2001-05-04,101.06445791629555
2001-05-07,101.25988261613078
