Date,AC ASIA ex JAPAN
2000-12-29,100.0
2001-01-01,99.9012301289333
2001-01-02,99.42944284773647
2001-01-03,98.31748833815446
2001-01-04,102.64717200269085
2001-01-05,104.44127496366642
2001-01-08,104.25450446859182
2001-01-09,106.45664300190718
2001-01-10,105.40680487650084
2001-01-11,102.64061920645237
2001-01-12,104.2295432263956
2001-01-15,105.46091781744165
2001-01-16,106.7229458755818
2001-01-17,108.05557538107902
2001-01-18,107.51918666616032
2001-01-19,111.17528806553268
2001-01-22,112.46496807453862
2001-01-23,111.62586911179888
2001-01-24,113.71325484236665
2001-01-25,114.16832768676026
2001-01-26,112.74446729965592
2001-01-29,112.40717673777417
2001-01-30,112.05808220331103
2001-01-31,113.95232730163926
2001-02-01,112.39819306291267
2001-02-02,113.69104963228999
2001-02-05,110.42059405503008
2001-02-06,111.39962478951436
2001-02-07,110.30486624576119
2001-02-08,112.54588763874195
2001-02-09,112.26850194217305
2001-02-12,111.51482957399244
2001-02-13,113.51038540493501
2001-02-14,113.24010906655427
2001-02-15,115.94382829471645
2001-02-16,113.93135527015114
2001-02-19,112.39778749202314
2001-02-20,114.75716643579776
2001-02-21,113.10182439970127
2001-02-22,111.75843772088409
2001-02-23,111.43945325300216
2001-02-26,111.3674763488422
2001-02-27,109.46150054833375
2001-02-28,109.77725228617733
2001-03-01,106.2423742483487
2001-03-02,103.75077949563186
2001-03-05,105.1452488546821
2001-03-06,105.95293388686271
2001-03-07,106.41784389534953
2001-03-08,105.670194674615
2001-03-09,104.3315091654474
2001-03-12,101.4054072908358
2001-03-13,100.74746723617605
2001-03-14,102.02212995964139
2001-03-15,103.53650722505475
2001-03-16,103.9522039152097
2001-03-19,102.95560959791366
2001-03-20,101.2136763322377
2001-03-21,101.6594161459368
2001-03-22,101.36803810352032
2001-03-23,101.52437842414939
2001-03-26,102.66256515502897
2001-03-27,101.16080256932688
2001-03-28,102.13394245583842
2001-03-29,101.58413663444608
2001-03-30,101.21481502135485
2001-04-02,99.77253192133797
2001-04-03,97.81233131935608
2001-04-04,93.1233388235401
2001-04-05,94.1141655627549
2001-04-06,94.97480241641304
2001-04-09,92.5074903144626
2001-04-10,93.45676962405174
2001-04-11,96.17666809559846
2001-04-12,96.00682323659069
2001-04-13,96.10899733802542
2001-04-16,96.63802234831793
2001-04-17,96.13569110482445
2001-04-18,100.11351119243793
2001-04-19,101.66393470419462
2001-04-20,99.434527377923
2001-04-23,99.9098448150405
2001-04-24,99.87703201157997
2001-04-25,99.3821145148668
2001-04-26,98.64364421323614
2001-04-27,99.09019422729253
2001-04-30,101.07149741801297
2001-05-01,100.6283969385725
2001-05-02,102.45554947237086
2001-05-03,102.6068300858025
2001-05-04,100.56418753187025
2001-05-07,101.86666648919413
2001-05-08,102.0556844629356
2001-05-09,102.04704839025833
2001-05-10,101.89322527459477
2001-05-11,103.36727500494086
2001-05-14,102.16362266254329
2001-05-15,101.2707769646659
2001-05-16,100.31384347302891
2001-05-17,102.67455023593419
2001-05-18,102.5606723085058
2001-05-21,103.18042977670864
2001-05-22,105.10252907493108
2001-05-23,107.16472342219123
2001-05-24,107.40741062149856
2001-05-25,106.83094138702958
2001-05-28,106.13646698212663
2001-05-29,107.08335203073085
2001-05-30,105.52549195745162
2001-05-31,105.54036252172817
2001-06-01,104.99405985287297
2001-06-04,105.20936864491816
2001-06-05,105.54668531925982
2001-06-06,106.35186201906969
2001-06-07,106.32301602017853
2001-06-08,108.25503147398777
2001-06-11,108.41174969134032
2001-06-12,106.93830775593902
2001-06-13,106.49517010193534
2001-06-14,104.16886997051421
2001-06-15,103.2377861214952
2001-06-18,102.17469234636327
2001-06-19,102.85765575524198
2001-06-20,102.58366227829714
2001-06-21,102.68439036932355
2001-06-22,102.31524666484628
2001-06-25,101.10080704545837
2001-06-26,100.37489808530519
2001-06-27,100.70949380651602
2001-06-28,101.09166842559469
2001-06-29,103.10304177816684
2001-07-02,102.9164319565157
2001-07-03,102.92695845330896
2001-07-04,103.05526466027086
2001-07-05,103.6965349939593
2001-07-06,102.13657743717941
2001-07-09,99.78270794628773
2001-07-10,99.20606408761809
2001-07-11,97.57327148851489
2001-07-12,99.68890262987323
2001-07-13,98.68148815093407
2001-07-16,97.87236007974755
2001-07-17,97.84223819700397
2001-07-18,94.82651943512718
2001-07-19,94.8332731674524
2001-07-20,94.56300507576763
2001-07-23,94.21238038047197
2001-07-24,93.00497588541998
2001-07-25,92.99464707310172
2001-07-26,93.57954414261076
2001-07-27,94.75720696848659
2001-07-30,94.46685192421886
2001-07-31,95.93851861211705
2001-08-01,96.55096310248379
2001-08-02,96.84097615314673
2001-08-03,96.00723868498366
2001-08-06,95.90879240585444
2001-08-07,95.65619439824106
2001-08-08,95.79524698782947
2001-08-09,92.85422351857878
2001-08-10,92.93585819641628
2001-08-13,92.67393331813007
2001-08-14,94.56490687569494
2001-08-15,93.49767447995914
2001-08-16,93.0935255573699
2001-08-17,92.31581700294844
2001-08-20,91.32971302562137
2001-08-21,91.28862905391213
2001-08-22,90.0481274032035
2001-08-23,91.11358062202586
2001-08-24,90.41869261957046
2001-08-27,92.2025320436502
2001-08-28,91.86389993982014
2001-08-29,91.88561794337882
2001-08-30,91.6849376628456
2001-08-31,90.95247211060133
2001-09-03,90.5477783708709
2001-09-04,93.2041056683083
2001-09-05,92.52589023376248
2001-09-06,90.91211557442382
2001-09-07,88.80046094038421
2001-09-10,88.69107250239009
2001-09-11,87.31437597171093
2001-09-12,82.69256011708282
2001-09-13,81.99949515099287
2001-09-14,78.66866947934481
2001-09-17,76.05083696210451
2001-09-18,75.97835827095581
2001-09-19,76.38781052488666
2001-09-20,75.19752376962424
2001-09-21,73.39184861747002
2001-09-24,74.37664611788357
2001-09-25,73.06175929773765
2001-09-26,73.60846262112713
2001-09-27,74.44925174463971
2001-09-28,76.45587123191454
2001-10-01,75.91932216799798
2001-10-02,75.33088419269154
2001-10-03,74.85485974296938
2001-10-04,77.49580251730075
2001-10-05,77.6313072880695
2001-10-08,75.8177660763036
2001-10-09,78.12222537118126
2001-10-10,78.50620387976191
2001-10-11,81.06811758336562
2001-10-12,80.35672818856322
2001-10-15,79.82626989306827
2001-10-16,80.31249294099797
2001-10-17,81.58228824689328
2001-10-18,80.50880031780552
2001-10-19,80.93161654366777
2001-10-22,81.52489488569849
2001-10-23,83.04507348703137
2001-10-24,83.75938978536477
2001-10-25,83.34764876870857
2001-10-26,84.28524058985214
2001-10-29,82.59746925677672
2001-10-30,80.66942734742526
2001-10-31,81.47113679393937
2001-11-01,81.19672658545495
2001-11-02,81.80651775571697
2001-11-05,83.55438899947272
2001-11-06,83.625190384931
2001-11-07,83.03728877048385
2001-11-08,85.2459111089864
2001-11-09,86.20575513926869
2001-11-12,86.46062501352415
2001-11-13,87.70080856073044
2001-11-14,89.61500581243165
2001-11-15,92.13826134244442
2001-11-16,92.18393290418534
2001-11-19,94.20850147130906
2001-11-20,92.65966149662651
2001-11-21,93.87455500973812
2001-11-22,93.63366886551789
2001-11-23,95.33318230759838
2001-11-26,96.8564039624418
2001-11-27,96.10860165907029
2001-11-28,93.22996427579514
2001-11-29,92.9598434160447
2001-11-30,92.91514596602363
2001-12-03,94.4408049035198
2001-12-04,96.05316376435363
2001-12-05,100.11792596166613
2001-12-06,101.2484333001661
2001-12-07,102.76395088771845
2001-12-10,101.30810865904436
2001-12-11,100.72684080025905
2001-12-12,101.88175817407705
2001-12-13,99.81693447873465
2001-12-14,98.35735432933622
2001-12-17,97.06822910611258
2001-12-18,97.27920936111067
2001-12-19,97.82652466945542
2001-12-20,98.90622306487175
2001-12-21,97.185213104009
2001-12-24,98.54567146060592
2001-12-25,99.19184040442481
2001-12-26,99.10809990121706
2001-12-27,98.95135728938588
