Date,ACWI ex FINLAND
2016-07-01,2142.00760198438
2016-07-04,2142.9003079009713
2016-07-05,2127.7375981924783
2016-07-06,2126.4222606046137
2016-07-07,2132.1746596779167
2016-07-08,2161.403006188408
2016-07-11,2180.182993453201
2016-07-12,2194.477245911226
2016-07-13,2192.6563609984023
2016-07-14,2205.3405818858614
2016-07-15,2209.669962115111
2016-07-18,2215.2715922829707
2016-07-19,2219.6554121127747
2016-07-20,2230.8887013592694
2016-07-21,2231.180220137884
2016-07-22,2236.6945141784195
2016-07-25,2233.80369746119
2016-07-26,2234.565374387499
2016-07-27,2234.9943084123743
2016-07-28,2218.012915904136
2016-07-29,2214.2091828320727
2016-08-01,2214.150280070364
2016-08-02,2189.595243156108
2016-08-03,2194.077726716966
2016-08-04,2208.367884815762
2016-08-05,2235.0254508768394
2016-08-08,2240.749215142058
2016-08-09,2244.2372089625082
2016-08-10,2233.973193399495
2016-08-11,2242.571830040767
2016-08-12,2243.675940499015
2016-08-15,2245.5545515605872
2016-08-16,2223.5025984853282
2016-08-17,2220.150805777773
2016-08-18,2217.6868888953836
2016-08-19,2211.2706392652954
2016-08-22,2209.613112555793
2016-08-23,2218.564560821802
2016-08-24,2221.920666317063
2016-08-25,2211.459767107695
2016-08-26,2211.214941333036
2016-08-29,2232.014445404809
2016-08-30,2233.8497323548777
2016-08-31,2230.759721782075
2016-09-01,2223.7738231051194
2016-09-02,2244.9942657119104
2016-09-05,2254.425909761138
2016-09-06,2249.1966560607652
2016-09-07,2251.2123735815135
2016-09-08,2241.8325185489557
2016-09-09,2207.6910052396756
2016-09-12,2209.8050559811263
2016-09-13,2180.8523573137104
2016-09-14,2176.921374222584
2016-09-15,2193.031283147547
2016-09-16,2198.214441202565
2016-09-19,2205.430944164765
2016-09-20,2208.4410181588523
2016-09-21,2237.8184542468534
2016-09-22,2243.420044520082
2016-09-23,2234.3483820375045
2016-09-26,2204.694044019076
2016-09-27,2226.0539763017873
2016-09-28,2235.7877783626523
2016-09-29,2221.729254531719
2016-09-30,2224.147716865294
2016-10-03,2227.2002114654383
2016-10-04,2234.5214497710795
2016-10-05,2230.2721011072067
2016-10-06,2234.0878776581794
2016-10-07,2225.012082911255
2016-10-10,2237.8828786811564
2016-10-11,2232.1394777677397
2016-10-12,2235.308001847534
2016-10-13,2221.510424866708
2016-10-14,2233.4790114699745
2016-10-17,2228.311419378268
2016-10-18,2251.3745250169313
2016-10-19,2260.8345539769607
2016-10-20,2266.444648399115
2016-10-21,2273.969647003893
2016-10-24,2279.2379280317027
2016-10-25,2278.429866822024
2016-10-26,2262.575078554997
2016-10-27,2255.0211289512263
2016-10-28,2248.115108610795
2016-10-31,2241.824592460682
2016-11-01,2216.4764283485747
2016-11-02,2185.3912811405075
2016-11-03,2182.1974004149697
2016-11-04,2167.4694878555088
2016-11-07,2218.783261772513
2016-11-08,2226.0891856019716
2016-11-09,2245.6790583601805
2016-11-10,2264.619995720112
2016-11-11,2257.163872545517
2016-11-14,2277.034373037575
2016-11-15,2288.3481980601246
2016-11-16,2297.7525744915483
2016-11-17,2308.3259132207018
2016-11-18,2317.680105368038
2016-11-21,2324.0733340034853
2016-11-22,2337.3145142763774
2016-11-23,2345.6993638985145
2016-11-24,2342.0163312661207
2016-11-25,2343.271690734087
2016-11-28,2340.4688300329676
2016-11-29,2334.600834260933
2016-11-30,2334.5130708526794
2016-12-01,2328.341520146466
2016-12-02,2316.504883402417
2016-12-05,2313.8881286483656
2016-12-06,2325.9784279840055
2016-12-07,2346.7003488087453
2016-12-08,2388.8311726059173
2016-12-09,2414.154168803252
2016-12-12,2396.381737167019
2016-12-13,2407.333172129569
2016-12-14,2390.921707395089
2016-12-15,2430.0982482912414
2016-12-16,2431.0262875637245
2016-12-19,2428.1654215199787
2016-12-20,2445.4402046120913
2016-12-21,2430.8939808751225
2016-12-22,2420.400582383156
2016-12-23,2420.614441533404
2016-12-26,2420.0421767639446
2016-12-27,2424.122959726423
2016-12-28,2429.3923886085686
2016-12-29,2412.6613991842437
2016-12-30,2398.379496624629
2017-01-02,2400.486177032679
2017-01-03,2446.505750815388
2017-01-04,2445.9463258275478
2017-01-05,2430.4358033935378
2017-01-06,2436.653849839127
2017-01-09,2433.4325357401317
2017-01-10,2430.497317437749
2017-01-11,2457.8761172903137
2017-01-12,2424.450294468057
2017-01-13,2436.5432474591685
2017-01-16,2433.7345401788025
2017-01-17,2414.1524368408955
2017-01-18,2418.5857486428017
2017-01-19,2424.5420716792364
2017-01-20,2417.0503872077757
2017-01-23,2402.862816178671
2017-01-24,2413.8327087782864
2017-01-25,2436.177844198898
2017-01-26,2451.8538044826973
2017-01-27,2442.771408936462
2017-01-30,2431.7597551412177
2017-01-31,2405.0438101791374
2017-02-01,2418.2158497253
2017-02-02,2410.3479420271688
2017-02-03,2427.9655036944428
2017-02-06,2431.5042456861747
2017-02-07,2441.4917923488565
2017-02-08,2443.8780530420836
2017-02-09,2461.3708493271965
2017-02-10,2481.0177707197254
2017-02-13,2497.5975793835505
2017-02-14,2507.650904655404
2017-02-15,2519.9487512349356
2017-02-16,2502.270323985522
2017-02-17,2510.150087350361
2017-02-20,2513.875631607267
2017-02-21,2542.4900570560058
2017-02-22,2541.8204447242742
2017-02-23,2534.71123723186
2017-02-24,2532.605788791666
2017-02-27,2522.36609876072
2017-02-28,2514.579599397839
2017-03-01,2553.867339164495
2017-03-02,2551.615997986318
2017-03-03,2541.545358464753
2017-03-06,2530.059679616574
2017-03-07,2528.678343608886
2017-03-08,2527.2616037346893
2017-03-09,2519.465191946212
2017-03-10,2514.703600472903
2017-03-13,2520.717110728058
2017-03-14,2518.3192905968936
2017-03-15,2536.5526734788305
2017-03-16,2529.6371830310754
2017-03-17,2527.9943341848957
2017-03-20,2524.121239210935
2017-03-21,2494.2956824273374
2017-03-22,2490.1154167608097
2017-03-23,2496.590402997296
2017-03-24,2493.7731413889896
2017-03-27,2473.907268688345
2017-03-28,2495.5778389882216
2017-03-29,2522.695464742155
2017-03-30,2529.8007405357084
2017-03-31,2528.5537048802935
2017-04-03,2535.1175864963
2017-04-04,2534.044657797956
2017-04-05,2530.544448271629
2017-04-06,2531.4589102973955
2017-04-07,2539.344680727256
2017-04-10,2544.557086494703
2017-04-11,2538.015249959685
2017-04-12,2535.1145113071702
2017-04-13,2523.172538783372
2017-04-14,2521.429910261428
2017-04-17,2529.917247937985
2017-04-18,2509.8177406967
2017-04-19,2502.1301208277137
2017-04-20,2505.6982539597007
2017-04-21,2519.697438447477
2017-04-24,2517.5412095355873
2017-04-25,2518.4004207184626
2017-04-26,2530.4246239242952
2017-04-27,2530.9128465942777
2017-04-28,2521.847939613006
2017-05-01,2520.9303496872963
2017-05-02,2531.74053156745
2017-05-03,2526.2082422327967
2017-05-04,2520.131671464323
2017-05-05,2522.407442240701
2017-05-08,2538.5719157010035
2017-05-09,2545.1763524156477
2017-05-10,2555.127653183534
2017-05-11,2552.1044879723586
2017-05-12,2542.107334272145
2017-05-15,2542.2394170824527
2017-05-16,2525.5621916887317
2017-05-17,2482.252715501496
2017-05-18,2479.7414073990053
2017-05-19,2482.7235015689375
2017-05-22,2485.212699013803
2017-05-23,2491.639633627032
2017-05-24,2503.4091765249036
2017-05-25,2507.6602002353416
2017-05-26,2512.280110368921
2017-05-29,2512.8747105379002
2017-05-30,2510.0670346718653
2017-05-31,2495.6353604985416
2017-06-01,2514.4466392717713
2017-06-02,2519.342498940237
2017-06-05,2521.257999411078
2017-06-06,2511.3781425186294
2017-06-07,2513.3618307893275
2017-06-08,2520.4295510853435
2017-06-09,2527.0837548931654
2017-06-12,2515.8876031622417
2017-06-13,2527.138458102314
2017-06-14,2514.271052185999
2017-06-15,2524.37761402747
2017-06-16,2521.034414475839
2017-06-19,2546.237079454554
2017-06-20,2538.251934406302
2017-06-21,2531.0883851822555
2017-06-22,2530.612025138166
2017-06-23,2525.8603329114007
2017-06-26,2530.8026575634553
2017-06-27,2499.8142706073427
2017-06-28,2498.4905289263233
2017-06-29,2471.660110928945
2017-06-30,2471.795997067359
2017-07-03,2485.907852614504
2017-07-04,2485.5831259252536
2017-07-05,2493.1504989341734
2017-07-06,2463.021385240759
2017-07-07,2469.976022415397
2017-07-10,2476.9186914478228
2017-07-11,2471.2224367744507
2017-07-12,2494.0559703302997
2017-07-13,2505.3361211495194
2017-07-14,2510.3191281240124
2017-07-17,2507.012290825865
2017-07-18,2484.8880727504293
2017-07-19,2510.7758146648484
2017-07-20,2490.998254180762
2017-07-21,2481.2920186331266
2017-07-24,2481.04846897141
2017-07-25,2483.020077932437
2017-07-26,2491.3490132787756
2017-07-27,2487.518331251875
2017-07-28,2465.2627410266045
2017-07-31,2458.0556353659863
2017-08-01,2464.9081581722303
2017-08-02,2455.5256952966306
2017-08-03,2448.0744580981354
2017-08-04,2474.5698405702383
2017-08-07,2471.978738345441
2017-08-08,2479.7892200019387
2017-08-09,2470.8520605569997
2017-08-10,2443.0108669079495
2017-08-11,2428.079768340727
2017-08-14,2449.1865600391143
2017-08-15,2459.014023574743
2017-08-16,2469.9958851432343
2017-08-17,2443.17891213229
2017-08-18,2434.0753285480187
2017-08-21,2423.425842966543
2017-08-22,2451.276770263842
2017-08-23,2438.401639404262
2017-08-24,2439.6814531882796
2017-08-25,2432.187766430289
2017-08-28,2417.105324418789
2017-08-29,2400.8163906270515
2017-08-30,2427.895126010612
2017-08-31,2446.9582805045507
2017-09-01,2456.7915189872174
2017-09-04,2445.221355577311
2017-09-05,2433.998059951667
2017-09-06,2435.380109134394
2017-09-07,2429.4976903893494
2017-09-08,2427.1992225701106
2017-09-11,2455.9263351289837
2017-09-12,2469.8892430331125
2017-09-13,2475.2542551289885
2017-09-14,2481.3260186655525
2017-09-15,2467.82076955377
2017-09-18,2475.7633042134157
2017-09-19,2475.8861910483197
2017-09-20,2475.9300515934583
2017-09-21,2481.084398782842
2017-09-22,2474.589733473426
2017-09-25,2485.879251313895
2017-09-26,2498.868503161991
2017-09-27,2512.6080785860786
2017-09-28,2504.5149378241786
2017-09-29,2508.444705080416
2017-10-02,2531.860465930327
2017-10-03,2537.1917358222886
2017-10-04,2538.541344631788
2017-10-05,2555.099269620313
2017-10-06,2549.225776215503
2017-10-09,2546.3533814211755
2017-10-10,2541.9984982446535
2017-10-11,2540.860370393529
2017-10-12,2540.6994290219054
2017-10-13,2548.968984358519
2017-10-16,2560.9186251403084
2017-10-17,2566.3712503482384
2017-10-18,2564.838475239045
2017-10-19,2548.720553222771
2017-10-20,2566.424661250227
2017-10-23,2568.4938000421603
2017-10-24,2565.7128993743163
2017-10-25,2546.4168924741093
2017-10-26,2571.019937039615
2017-10-27,2608.5984050995967
2017-10-30,2600.089286174182
2017-10-31,2598.8282576626375
2017-11-01,2613.8382432722788
2017-11-02,2603.1034555893666
2017-11-03,2617.9917268264685
2017-11-06,2628.0072950670187
2017-11-07,2631.2436385423266
2017-11-08,2633.7283378705456
2017-11-09,2615.7392155375455
2017-11-10,2603.8613422689486
2017-11-13,2597.2345854604973
2017-11-14,2571.9519283090895
2017-11-15,2547.986777581024
2017-11-16,2575.0546621355666
2017-11-17,2573.0929160697383
2017-11-20,2583.2462777248256
2017-11-21,2605.279200664325
2017-11-22,2596.6876219667715
2017-11-23,2587.0007155130756
2017-11-24,2573.909004863781
2017-11-27,2571.2835625777266
2017-11-28,2594.9562546036595
2017-11-29,2597.1093353339634
2017-11-30,2588.4027308097957
2017-12-01,2590.8243564420163
2017-12-04,2596.8056970131897
2017-12-05,2592.7748351011705
2017-12-06,2591.6490498756602
2017-12-07,2597.5114741024304
2017-12-08,2620.003755816846
2017-12-11,2621.425282896147
2017-12-12,2636.6737655732286
2017-12-13,2633.1553517787493
2017-12-14,2622.420746262791
2017-12-15,2632.9197101005657
2017-12-18,2646.262842926141
2017-12-19,2638.7842765820637
2017-12-20,2622.138274506768
2017-12-21,2633.4559726301845
2017-12-22,2639.8150103005405
2017-12-25,2640.21091008013
2017-12-26,2632.024959174566
2017-12-27,2632.2681309701134
2017-12-28,2629.5054329719487
2017-12-29,2611.780011035172
2018-01-01,2611.561619033132
2018-01-02,2622.790179616085
2018-01-03,2639.631661401831
2018-01-04,2649.275242649483
2018-01-05,2675.2690820748962
2018-01-08,2691.7823121832967
2018-01-09,2706.339418056352
2018-01-10,2693.250610876466
2018-01-11,2689.150773891885
2018-01-12,2684.474764958435
2018-01-15,2666.6621730971333
2018-01-16,2671.8735621612377
2018-01-17,2682.9159919315134
2018-01-18,2681.527038299259
2018-01-19,2697.6385688468226
2018-01-22,2707.906093533791
2018-01-23,2712.1047913872644
2018-01-24,2696.727309218921
2018-01-25,2674.0670314668096
2018-01-26,2706.9926210132285
2018-01-29,2706.902432763378
2018-01-30,2668.4140366747133
2018-01-31,2659.477365864623
2018-02-01,2654.5175978938178
2018-02-02,2613.7069851056876
2018-02-05,2539.6429723018878
2018-02-06,2541.760153349633
2018-02-07,2553.869838750758
2018-02-08,2498.7188724453085
2018-02-09,2501.9719487275484
2018-02-12,2525.9450012615034
2018-02-13,2517.6316534915777
2018-02-14,2539.891647958362
2018-02-15,2556.629200504833
2018-02-16,2569.7113013665066
2018-02-19,2578.8422368199167
2018-02-20,2578.4088335765205
2018-02-21,2578.493883071797
2018-02-22,2575.4210067083136
2018-02-23,2609.839022415848
2018-02-26,2633.5294683431043
2018-02-27,2621.3284581012367
2018-02-28,2601.7256858325263
2018-03-01,2574.9523106770853
2018-03-02,2544.7335576300648
2018-03-05,2557.6664518314956
2018-03-06,2559.4588991067853
2018-03-07,2555.90099369903
2018-03-08,2583.295579556967
2018-03-09,2614.1764767939912
2018-03-12,2623.6767707142562
2018-03-13,2597.337306573596
2018-03-14,2593.465213777612
2018-03-15,2600.1345382824657
2018-03-16,2608.920929869289
2018-03-19,2570.5992665020635
2018-03-20,2585.1335246901526
2018-03-21,2584.21787285492
2018-03-22,2533.6687354339733
2018-03-23,2477.8873452849825
2018-03-26,2498.900802197818
2018-03-27,2494.7356647324
2018-03-28,2491.2106946938165
2018-03-29,2523.007366689761
2018-03-30,2524.8483170309883
2018-04-02,2491.8346270777106
2018-04-03,2510.4745748390765
2018-04-04,2515.2427068137245
2018-04-05,2553.814976804046
2018-04-06,2516.131818758975
2018-04-09,2515.633272778091
2018-04-10,2541.9082378856
2018-04-11,2527.004537505014
2018-04-12,2550.2262078331864
2018-04-13,2544.5258432951096
2018-04-16,2546.5800188359663
2018-04-17,2569.229111442629
2018-04-18,2573.413066429692
2018-04-19,2569.995716852272
2018-04-20,2566.534492812127
2018-04-23,2573.464303465289
2018-04-24,2556.8927972876154
2018-04-25,2557.145667014902
2018-04-26,2588.2583459938255
2018-04-27,2598.115841111403
2018-04-30,2594.3502706971467
2018-05-01,2610.9364001465347
2018-05-02,2607.5334893708045
2018-05-03,2599.4139033008
2018-05-04,2624.1387300353376
2018-05-07,2637.171634590129
2018-05-08,2649.3448233874587
2018-05-09,2666.2946446307537
2018-05-10,2680.6639693816305
2018-05-11,2678.2271365954234
2018-05-14,2678.8675126105036
2018-05-15,2680.1073067287402
2018-05-16,2702.3382117800593
2018-05-17,2701.612168554264
2018-05-18,2700.0516094771997
2018-05-21,2715.7197440271125
2018-05-22,2709.9163451793547
2018-05-23,2717.177444440332
2018-05-24,2707.4615814683916
2018-05-25,2716.482634449483
2018-05-28,2720.508353036418
2018-05-29,2703.7924828154582
2018-05-30,2708.724451792158
2018-05-31,2688.7828982288083
2018-06-01,2712.4027153970483
2018-06-04,2723.7437392601964
2018-06-05,2726.889938891213
2018-06-06,2722.102803312709
2018-06-07,2713.3293210585175
2018-06-08,2723.1943796087885
2018-06-11,2722.34694898422
2018-06-12,2728.853284578109
2018-06-13,2724.7814876715415
2018-06-14,2753.266037534903
2018-06-15,2748.826754896554
2018-06-18,2738.063868865254
2018-06-19,2727.4218906309306
2018-06-20,2733.6776737228265
2018-06-21,2709.976610192848
2018-06-22,2715.259128324405
2018-06-25,2666.4446612883535
2018-06-26,2673.4334024088325
2018-06-27,2671.5076142969983
2018-06-28,2678.44374159653
2018-06-29,2673.6922427027594
2018-07-02,2678.5898695776955
2018-07-03,2668.180410192805
2018-07-04,2669.165208295868
2018-07-05,2671.7213119242483
2018-07-06,2680.7644315120824
2018-07-09,2705.0051579757705
2018-07-10,2719.559829649647
2018-07-11,2695.2785368224245
2018-07-12,2720.8908669998086
2018-07-13,2730.788129492222
2018-07-16,2717.875458592736
2018-07-17,2729.7633041642684
2018-07-18,2743.3380755126223
2018-07-19,2739.83148352272
2018-07-20,2725.332824762133
2018-07-23,2726.2869237106115
2018-07-24,2742.396741302109
2018-07-25,2764.6251784502133
2018-07-26,2768.424811413899
2018-07-27,2764.4403430497955
2018-07-30,2741.114440037676
2018-07-31,2748.599115130551
2018-08-01,2750.7682059910194
2018-08-02,2757.76984987085
2018-08-03,2773.865070431003
2018-08-06,2783.2790140323455
2018-08-07,2788.5234234235704
2018-08-08,2785.00113531565
2018-08-09,2790.4797355819246
2018-08-10,2792.7176676982185
2018-08-13,2776.733921949606
2018-08-14,2798.9437602030985
2018-08-15,2783.2898722124505
2018-08-16,2781.8433518999545
2018-08-17,2786.305071705425
2018-08-20,2792.1323495641414
2018-08-21,2781.910765241804
2018-08-22,2769.490051922119
2018-08-23,2766.8500479548115
2018-08-24,2769.090125109688
2018-08-27,2785.318998407679
2018-08-28,2778.369977597758
2018-08-29,2792.7960780527887
2018-08-30,2787.4638073434758
2018-08-31,2785.6282402025186
2018-09-03,2782.7655268677713
2018-09-04,2785.929100792112
2018-09-05,2752.3752218858704
2018-09-06,2740.7263792459667
2018-09-07,2746.2407611330423
2018-09-10,2743.699556143741
2018-09-11,2751.6640470457087
2018-09-12,2748.5016180291695
2018-09-13,2752.444865041546
2018-09-14,2762.0881499666934
2018-09-17,2746.2442137496973
2018-09-18,2758.2749478844535
2018-09-19,2775.081560947581
2018-09-20,2777.7372881340284
2018-09-21,2784.6842286850715
2018-09-24,2767.3985983370867
2018-09-25,2769.7444036640263
2018-09-26,2775.76149324847
2018-09-27,2793.838223937655
2018-09-28,2802.6626653396725
2018-10-01,2814.503034868204
2018-10-02,2812.536275655424
2018-10-03,2817.3730855581925
2018-10-04,2793.5827979636674
2018-10-05,2777.212185289455
2018-10-08,2775.889649136692
2018-10-09,2770.6315240023987
2018-10-10,2696.2639677708835
2018-10-11,2630.216030555542
2018-10-12,2658.8217551154016
2018-10-15,2641.050501099798
2018-10-16,2687.5856112280094
2018-10-17,2697.3932946668774
2018-10-18,2674.069219674244
2018-10-19,2670.4229915667975
2018-10-22,2669.779983200696
2018-10-23,2643.2265365843386
2018-10-24,2602.773849763297
2018-10-25,2625.949202650532
2018-10-26,2596.4824773813893
2018-10-29,2583.501301399208
2018-10-30,2615.202227617331
2018-10-31,2657.9218032172566
2018-11-01,2669.3728775055833
2018-11-02,2676.416721036224
2018-11-05,2674.6307933582016
2018-11-06,2682.4782379344856
2018-11-07,2710.6646154897962
2018-11-08,2718.4412197389606
2018-11-09,2708.3414840049254
2018-11-12,2689.457596013524
2018-11-13,2679.9734344724952
2018-11-14,2661.067872721615
2018-11-15,2676.2442533120475
2018-11-16,2666.5280822343775
2018-11-19,2627.761846380242
2018-11-20,2594.7740879170606
2018-11-21,2608.7372412650343
2018-11-22,2605.60223016276
2018-11-23,2607.56304265484
2018-11-26,2639.288461388357
2018-11-27,2653.315150968354
2018-11-28,2695.3860533605252
2018-11-29,2677.226575662494
2018-11-30,2699.25235862015
2018-12-03,2729.59827820787
2018-12-04,2669.773359188469
2018-12-05,2658.8647366590067
2018-12-06,2621.6702232007424
2018-12-07,2590.775734456572
2018-12-10,2573.980330915236
2018-12-11,2588.4872901136932
2018-12-12,2608.01259136016
2018-12-13,2612.8699345845744
2018-12-14,2582.7973848402075
2018-12-17,2539.6365125744665
2018-12-18,2525.121877456607
2018-12-19,2495.5886889640906
2018-12-20,2459.8762698591213
2018-12-21,2427.234191718366
2018-12-24,2388.5646319226607
2018-12-25,2378.8177663548367
2018-12-26,2445.1584612672714
2018-12-27,2461.406197503424
2018-12-28,2467.6716083759193
2018-12-31,2484.6986086180204
2019-01-01,2484.809189119344
2019-01-02,2495.2770469673237
2019-01-03,2452.7312946601182
2019-01-04,2513.019834844672
2019-01-07,2523.65092750499
2019-01-08,2545.958942525862
2019-01-09,2554.151146347624
2019-01-10,2561.189532856038
2019-01-11,2571.196091854984
2019-01-14,2560.593670898519
2019-01-15,2590.293306659611
2019-01-16,2603.6052335111217
2019-01-17,2617.732397516702
2019-01-18,2652.941772197136
2019-01-21,2653.3340717110814
2019-01-22,2627.3525735709923
2019-01-23,2624.0341381252424
2019-01-24,2635.980582695364
2019-01-25,2651.3435566106014
2019-01-28,2626.6449094233826
2019-01-29,2632.326674437511
2019-01-30,2657.1927288695297
2019-01-31,2670.8136063248176
2019-02-01,2673.773985184558
2019-02-04,2691.9657830302676
2019-02-05,2713.322756298343
2019-02-06,2714.842490605765
2019-02-07,2694.7651874162293
2019-02-08,2692.4141931903782
2019-02-11,2705.937091437838
2019-02-12,2730.3254334560324
2019-02-13,2742.3843417991948
2019-02-14,2739.317825289926
2019-02-15,2762.0941861869037
2019-02-18,2760.44623656487
2019-02-19,2757.8809264422293
2019-02-20,2767.443377203346
2019-02-21,2761.6022629377117
2019-02-22,2777.445906331133
2019-02-25,2784.1144935613634
2019-02-26,2780.556008617864
2019-02-27,2774.319550356814
2019-02-28,2763.444916290309
2019-03-01,2775.777847374657
2019-03-04,2785.9464597719925
2019-03-05,2787.0539986422255
2019-03-06,2774.081991543711
2019-03-07,2772.314707850359
2019-03-08,2755.281223110305
2019-03-11,2789.276081225932
2019-03-12,2790.43324148904
2019-03-13,2796.109778964867
2019-03-14,2797.8460856209413
2019-03-15,2810.039464105132
2019-03-18,2821.7898394619265
2019-03-19,2823.0562578074127
2019-03-20,2811.239282432849
2019-03-21,2828.4771874023363
2019-03-22,2805.9829715779456
2019-03-25,2783.463657580961
2019-03-26,2813.1985999704843
2019-03-27,2810.2152470146916
2019-03-28,2816.8767920540536
2019-03-29,2837.944268394671
2019-04-01,2872.210851421925
2019-04-02,2880.3056670652886
2019-04-03,2886.4212312334153
2019-04-04,2890.3604673168747
2019-04-05,2898.676793103435
2019-04-08,2893.56657895558
2019-04-09,2881.1413111743855
2019-04-10,2893.5721295177705
2019-04-11,2885.0144141907112
2019-04-12,2889.190827113398
2019-04-15,2892.055627372274
2019-04-16,2899.1980627681983
2019-04-17,2897.0792215114934
2019-04-18,2910.2889186983525
2019-04-19,2910.475742303745
2019-04-22,2907.8809147187303
2019-04-23,2936.2336718712736
2019-04-24,2929.217665188419
2019-04-25,2938.5038253594594
2019-04-26,2944.4599750615826
2019-04-29,2947.6813823181133
2019-04-30,2939.741393599019
2019-05-01,2921.0611603926936
2019-05-02,2925.4816958158253
2019-05-03,2945.8690349722333
2019-05-06,2924.8621677019332
2019-05-07,2887.895587462579
2019-05-08,2878.2154664593418
2019-05-09,2850.1285419852434
2019-05-10,2856.7964628858253
2019-05-13,2804.604675364613
2019-05-14,2826.734746152391
2019-05-15,2842.8690438811473
2019-05-16,2868.058351094438
2019-05-17,2857.1754636977407
2019-05-20,2841.421016356399
