Date,ACWI WITH BRAZIL ADR
2003-12-12,1129.162687995903
2003-12-15,1127.5098923485564
2003-12-16,1124.6670852337013
2003-12-17,1120.8732094289355
2003-12-18,1131.91556517267
2003-12-19,1135.5050402496884
2003-12-22,1133.8179832011829
2003-12-23,1137.6607717369448
2003-12-24,1135.568092279908
2003-12-25,1135.6501811082642
2003-12-26,1137.8705060345976
2003-12-29,1145.8246023486636
2003-12-30,1146.5131496329666
2003-12-31,1143.379087163383
2004-01-01,1143.4213918555265
2004-01-02,1148.644227843072
2004-01-05,1156.8318758954445
2004-01-06,1152.3104510292164
2004-01-07,1154.9437638629693
2004-01-08,1160.2379471585482
2004-01-09,1147.1070867236886
2004-01-12,1152.2443683168674
2004-01-13,1150.1648334193574
2004-01-14,1164.420126677299
2004-01-15,1168.0597571356072
2004-01-16,1190.994283876891
2004-01-19,1194.473217063139
2004-01-20,1181.0116773067455
2004-01-21,1183.6267344886924
2004-01-22,1177.3283467900799
2004-01-23,1177.7092267437795
2004-01-26,1191.5466050695138
2004-01-27,1182.7892461010035
2004-01-28,1175.7956552330172
2004-01-29,1187.4653984264253
2004-01-30,1180.6095340332265
2004-02-02,1182.5362605578368
2004-02-03,1173.9342798269822
2004-02-04,1167.460110238488
2004-02-05,1162.6498476391557
2004-02-06,1166.6412125328477
2004-02-09,1172.8404410216283
2004-02-10,1175.4817046786977
2004-02-11,1184.517977954321
2004-02-12,1173.2527491020057
2004-02-13,1172.848326986456
2004-02-16,1174.4825309618584
2004-02-17,1182.2435776883733
2004-02-18,1178.4721995145903
2004-02-19,1188.6569018814687
2004-02-20,1189.3335681168294
2004-02-23,1189.8472295606364
2004-02-24,1176.270925101475
2004-02-25,1188.2942367495432
2004-02-26,1198.85280114411
2004-02-27,1201.77609974695
2004-03-01,1214.0640885161442
2004-03-02,1222.1916356819977
2004-03-03,1232.4049843432933
2004-03-04,1232.6710890501167
2004-03-05,1218.2772519319851
2004-03-08,1217.4716524664811
2004-03-09,1207.4304182307844
2004-03-10,1207.3120131218504
2004-03-11,1184.526628644401
2004-03-12,1195.343384808929
2004-03-15,1178.8962815489956
2004-03-16,1177.9719508122973
2004-03-17,1204.1033321051168
2004-03-18,1188.359804499319
2004-03-19,1184.9435220789478
2004-03-22,1165.6909068377142
2004-03-23,1170.7353543374604
2004-03-24,1176.2305645851122
2004-03-25,1195.0092609583671
2004-03-26,1203.554820199662
2004-03-29,1213.2235236983665
2004-03-30,1214.2984437995437
2004-03-31,1208.0749027416905
2004-04-01,1211.0686246834423
2004-04-02,1237.9003049419937
2004-04-05,1256.8280674527946
2004-04-06,1250.8571341976867
2004-04-07,1239.0404033167201
2004-04-08,1244.2610741142184
2004-04-09,1242.2512687674969
2004-04-12,1250.5057921910873
2004-04-13,1254.7734295566045
2004-04-14,1243.2667075497511
2004-04-15,1239.8755306381963
2004-04-16,1238.7064027427025
2004-04-19,1239.1140335989
2004-04-20,1241.8917945813728
2004-04-21,1242.7998101069556
2004-04-22,1254.248902768534
2004-04-23,1261.3582940460558
2004-04-26,1257.845044274489
2004-04-27,1252.8658107516299
2004-04-28,1240.7029881265125
2004-04-29,1222.9710682433308
2004-04-30,1209.436483495283
2004-05-03,1219.5789990898884
2004-05-04,1215.556719274595
2004-05-05,1216.6068012549608
2004-05-06,1207.207010622416
2004-05-07,1205.173348898999
2004-05-10,1181.5919308062582
2004-05-11,1195.0090880524863
2004-05-12,1190.839530844907
2004-05-13,1193.177522246916
2004-05-14,1187.8961828940694
2004-05-17,1161.2169707629507
2004-05-18,1173.4582832821438
2004-05-19,1180.0416959415986
2004-05-20,1183.8085583035675
2004-05-21,1184.0907702673794
2004-05-24,1191.9786670293372
2004-05-25,1189.4605837927486
2004-05-26,1196.7656275740587
2004-05-27,1192.956095766843
2004-05-28,1195.994789104468
2004-05-31,1196.4981975921808
2004-06-01,1194.529707236577
2004-06-02,1193.1536691363492
2004-06-03,1187.1786809652588
2004-06-04,1193.9125447311562
2004-06-07,1208.6150001255521
2004-06-08,1214.1113915973674
2004-06-09,1218.990086681043
2004-06-10,1222.9436293372044
2004-06-11,1226.4326135546623
2004-06-14,1207.2584447304625
2004-06-15,1215.0473887413973
2004-06-16,1226.5180050886918
2004-06-17,1225.2747915721027
2004-06-18,1219.8224984154467
2004-06-21,1221.515653180304
2004-06-22,1219.6708739093433
2004-06-23,1227.0809205825306
2004-06-24,1225.1138034111482
2004-06-25,1224.0728464332133
2004-06-28,1222.8968184081903
2004-06-29,1227.4559777877748
2004-06-30,1224.680307422251
2004-07-01,1219.127127287451
2004-07-02,1202.7453138087567
2004-07-05,1202.1681877451183
2004-07-06,1194.9576187961563
2004-07-07,1190.353468073428
2004-07-08,1181.9782705231448
2004-07-09,1186.732457703148
2004-07-12,1186.2769541183648
2004-07-13,1192.400741209766
2004-07-14,1183.0480452941513
2004-07-15,1177.455849154462
2004-07-16,1172.1231082081258
2004-07-19,1172.9090494856805
2004-07-20,1178.7775875780098
2004-07-21,1183.5912610619916
2004-07-22,1175.7558699066296
2004-07-23,1178.3077911783698
2004-07-26,1170.3968415298352
2004-07-27,1182.7612994941533
2004-07-28,1187.0787158977664
2004-07-29,1191.2294033833355
2004-07-30,1197.81992500134
2004-08-02,1200.85753167928
2004-08-03,1196.2969800904914
2004-08-04,1191.3507129434106
2004-08-05,1182.5060570196092
2004-08-06,1151.4515622369547
2004-08-09,1148.3870127660102
2004-08-10,1154.2258084866617
2004-08-11,1158.351179157893
2004-08-12,1147.993776433081
2004-08-13,1138.5878198884577
2004-08-16,1149.4838467236216
2004-08-17,1153.82622437454
2004-08-18,1165.4888884590655
2004-08-19,1162.7096447763506
2004-08-20,1168.9471429556047
2004-08-23,1179.8130737088686
2004-08-24,1185.985661236863
2004-08-25,1194.9255121963956
2004-08-26,1199.106360834668
2004-08-27,1208.403921365986
2004-08-30,1201.7571253652452
2004-08-31,1193.850366296004
2004-09-01,1198.021259579621
2004-09-02,1207.6666955004785
2004-09-03,1211.6822240264041
2004-09-06,1213.7253185936938
2004-09-07,1219.520354913715
2004-09-08,1212.9831157021483
2004-09-09,1207.8215820501507
2004-09-10,1203.4825724941163
2004-09-13,1212.7652639070384
2004-09-14,1212.0854146783088
2004-09-15,1213.8820908098292
2004-09-16,1218.751947365314
2004-09-17,1220.4425993605728
2004-09-20,1218.041019681227
2004-09-21,1216.9356343078603
2004-09-22,1206.4435811014812
2004-09-23,1197.3656722880205
2004-09-24,1199.40341780858
2004-09-27,1189.948578704432
2004-09-28,1194.2655898417331
2004-09-29,1199.0399520519932
2004-09-30,1192.3973154879368
2004-10-01,1211.959217406572
2004-10-04,1230.0453101901883
2004-10-05,1227.0876165725224
2004-10-06,1232.3641380035433
2004-10-07,1226.6727286164646
2004-10-08,1213.0278355683402
2004-10-11,1216.881075447183
2004-10-12,1214.489032140229
2004-10-13,1212.451672588822
2004-10-14,1194.6149482651672
2004-10-15,1190.978792941842
2004-10-18,1189.9479332761452
2004-10-19,1189.2064626729366
2004-10-20,1178.9987028238156
2004-10-21,1182.8364919727387
2004-10-22,1175.7085819046522
2004-10-25,1159.1361560236548
2004-10-26,1169.3599878447417
2004-10-27,1182.6318270060697
2004-10-28,1191.0229423459537
2004-10-29,1192.6916282793622
2004-11-01,1193.714707244979
2004-11-02,1201.8464859409057
2004-11-03,1205.5015367251845
2004-11-04,1210.1072637757845
2004-11-05,1214.6277039775555
2004-11-08,1209.8107477724343
2004-11-09,1211.4136814376789
2004-11-10,1210.7652131420095
2004-11-11,1220.783660358399
2004-11-12,1229.037085182817
2004-11-15,1230.653438118518
2004-11-16,1221.5749349086984
2004-11-17,1227.296995658491
2004-11-18,1229.6097844189944
2004-11-19,1216.7251747104376
2004-11-22,1216.9807591633794
2004-11-23,1214.6148721517807
2004-11-24,1214.176683671387
2004-11-25,1212.9758593662996
2004-11-26,1211.239574227263
2004-11-29,1209.0681353733755
2004-11-30,1203.7284767608703
2004-12-01,1214.9258169279994
2004-12-02,1220.1878214923456
2004-12-03,1214.1432670948152
2004-12-06,1207.6572097061587
2004-12-07,1199.7670649970833
2004-12-08,1208.8787618788604
2004-12-09,1208.1482138489794
2004-12-10,1209.4608022941977
2004-12-13,1214.8004937934866
2004-12-14,1220.0643530493887
2004-12-15,1215.9142182186747
2004-12-16,1224.0581491929083
2004-12-17,1220.149097688358
2004-12-20,1213.5989466784197
2004-12-21,1221.7698593745092
2004-12-22,1225.5520543704258
2004-12-23,1219.4252335450215
2004-12-24,1219.7434392654754
2004-12-27,1212.21835951281
2004-12-28,1218.963168070111
2004-12-29,1218.9572041223112
2004-12-30,1219.3465767935238
2004-12-31,1222.5021888195517
2005-01-03,1226.6914778505186
2005-01-04,1228.3386265073445
2005-01-05,1222.243414059028
2005-01-06,1231.0858652024513
2005-01-07,1240.6667559325517
2005-01-10,1240.595106682698
2005-01-11,1232.566759394426
2005-01-12,1225.0667047819916
2005-01-13,1225.798763091489
2005-01-14,1238.689589091417
2005-01-17,1242.3857623961978
2005-01-18,1251.0672357001768
2005-01-19,1245.0479551498997
2005-01-20,1241.5155697584855
2005-01-21,1234.3470833835913
2005-01-24,1230.4535791788496
2005-01-25,1239.0825441823108
2005-01-26,1238.4395097800434
2005-01-27,1241.7314930606335
2005-01-28,1240.1068284240987
2005-01-31,1247.7147757508787
2005-02-01,1256.310146551327
2005-02-02,1258.8591257712903
2005-02-03,1261.1207748867012
2005-02-04,1274.1473456176077
2005-02-07,1283.7229342127066
2005-02-08,1287.6216330733166
2005-02-09,1280.7730773785524
2005-02-10,1277.8219238963097
2005-02-11,1287.431537473908
2005-02-14,1285.233842331741
2005-02-15,1288.9962914705484
2005-02-16,1284.8868732120127
2005-02-17,1274.889068582372
2005-02-18,1276.8681327888698
2005-02-21,1276.6268794084501
2005-02-22,1256.0602797335296
2005-02-23,1256.620099775422
2005-02-24,1261.2233414739367
2005-02-25,1275.2584582180502
2005-02-28,1267.6481068139133
2005-03-01,1279.2738355917268
2005-03-02,1283.579902735053
2005-03-03,1283.493792618317
2005-03-04,1286.5585559724464
2005-03-07,1291.9750647900914
2005-03-08,1277.7831429937903
2005-03-09,1269.1867954330185
2005-03-10,1261.6708332736007
2005-03-11,1255.6602382950468
2005-03-14,1262.409279993689
2005-03-15,1263.9835964310214
2005-03-16,1247.3856272610542
2005-03-17,1250.6017807501132
2005-03-18,1257.564870009501
2005-03-21,1259.7993046514612
2005-03-22,1252.7210598067743
2005-03-23,1259.7900642586897
2005-03-24,1263.0102838210382
2005-03-25,1263.8732453311775
2005-03-28,1271.617307633412
2005-03-29,1261.2856301202962
2005-03-30,1265.5263516058428
2005-03-31,1266.1931366233916
2005-04-01,1267.5812367396043
2005-04-04,1274.3668494959397
2005-04-05,1280.2079508964362
2005-04-06,1283.2748516961703
2005-04-07,1285.543137693194
2005-04-08,1285.0797291181916
2005-04-11,1275.85279282627
2005-04-12,1281.7087335033825
2005-04-13,1275.6999012087276
2005-04-14,1270.6866657107255
2005-04-15,1243.5999492421743
2005-04-18,1227.7553789519716
2005-04-19,1236.2306480484856
2005-04-20,1225.3031477332972
2005-04-21,1233.508230967458
2005-04-22,1236.6004864089673
2005-04-25,1251.1540116193453
2005-04-26,1245.2742544440102
2005-04-27,1241.5868998339113
2005-04-28,1236.6592095634408
2005-04-29,1246.6589799691662
2005-05-02,1256.2572472197182
2005-05-03,1253.567919818995
2005-05-04,1261.4706899184982
2005-05-05,1263.9186131817405
2005-05-06,1273.822351694724
2005-05-09,1277.1739573934265
2005-05-10,1263.5632534385998
2005-05-11,1268.7614149991832
2005-05-12,1269.6252451516639
2005-05-13,1269.350887121395
2005-05-16,1274.2680052059882
2005-05-17,1277.5454847372262
2005-05-18,1289.0762350562104
2005-05-19,1298.5636852125338
2005-05-20,1302.3608573490221
2005-05-23,1305.9269176224334
2005-05-24,1306.632192995393
2005-05-25,1301.228764942792
2005-05-26,1313.3602051600863
2005-05-27,1314.5337980809174
2005-05-30,1323.588815161975
2005-05-31,1327.6999676383123
2005-06-01,1346.0467060435617
2005-06-02,1346.632351739777
2005-06-03,1343.8328562318814
2005-06-06,1344.0454876537221
2005-06-07,1348.7044593079324
2005-06-08,1343.1961074768403
2005-06-09,1354.8464801366288
2005-06-10,1362.0820036659618
2005-06-13,1371.056791645953
2005-06-14,1373.336908916304
2005-06-15,1370.4951211875523
2005-06-16,1378.968816527019
2005-06-17,1373.7167573993602
2005-06-20,1380.2403180209487
2005-06-21,1381.4626860420321
2005-06-22,1383.414997126244
2005-06-23,1383.7760015732092
2005-06-24,1370.975343764871
2005-06-27,1359.5490845103218
2005-06-28,1376.632105386058
2005-06-29,1377.6403067830447
2005-06-30,1367.8536153581338
2005-07-01,1383.1049191645577
2005-07-04,1389.6537699657576
2005-07-05,1394.178561784328
2005-07-06,1390.170847862653
2005-07-07,1381.5685068874698
2005-07-08,1396.9197664927872
2005-07-11,1395.7743519261041
2005-07-12,1387.8527476162942
2005-07-13,1397.926189516375
2005-07-14,1401.873401124694
2005-07-15,1406.3929382627803
2005-07-18,1401.2829891377194
2005-07-19,1412.6148933795412
2005-07-20,1413.778775432745
2005-07-21,1404.9774475961544
2005-07-22,1409.4511453072687
2005-07-25,1411.3692169572719
2005-07-26,1414.9024064773284
2005-07-27,1419.6342138460675
2005-07-28,1422.9308403302957
2005-07-29,1413.7044935106978
2005-08-01,1411.569988287572
2005-08-02,1422.702009902762
2005-08-03,1415.130407308563
2005-08-04,1402.0047404792354
2005-08-05,1393.7858260631572
2005-08-08,1392.9382660829233
2005-08-09,1402.466150982371
2005-08-10,1407.631289335837
2005-08-11,1410.5017033132951
2005-08-12,1407.1517028830538
2005-08-15,1413.9858922863714
2005-08-16,1408.0828686243356
2005-08-17,1408.010540210076
2005-08-18,1413.056673958874
2005-08-19,1419.6462121274237
2005-08-22,1419.074510415701
2005-08-23,1416.1123200504746
2005-08-24,1404.8187772069277
2005-08-25,1401.1204136458682
2005-08-26,1391.3818668638744
2005-08-29,1397.9263395263188
2005-08-30,1403.13939502014
2005-08-31,1406.7582059309048
2005-09-01,1401.8932033952408
2005-09-02,1394.9925685210537
2005-09-05,1401.2494558492976
2005-09-06,1415.2696936216523
2005-09-07,1421.5328704090132
2005-09-08,1420.2530489230105
2005-09-09,1429.9566427790105
2005-09-12,1443.9355507262264
2005-09-13,1435.5673248285627
2005-09-14,1433.8817365992104
2005-09-15,1442.9684719916374
2005-09-16,1450.838414692757
2005-09-19,1454.9796806380868
2005-09-20,1451.1119173606537
2005-09-21,1437.5198750633417
2005-09-22,1443.2708627885966
2005-09-23,1450.2953057368532
2005-09-26,1463.4560208289236
2005-09-27,1462.981498474618
2005-09-28,1470.0590808122367
2005-09-29,1479.924617060313
2005-09-30,1477.8154480670357
2005-10-03,1492.181164322662
2005-10-04,1484.0717464102333
2005-10-05,1462.8839211632564
2005-10-06,1431.0416771820264
2005-10-07,1433.704936998631
2005-10-10,1436.2204293845552
2005-10-11,1443.3015076299637
2005-10-12,1430.7442028913858
2005-10-13,1430.4589615829293
2005-10-14,1424.864331753643
2005-10-17,1429.9162052314591
2005-10-18,1427.8045580225248
2005-10-19,1423.580873121082
2005-10-20,1415.1279140998176
2005-10-21,1412.232024646125
2005-10-24,1431.6231132412622
2005-10-25,1422.0004229190718
2005-10-26,1422.7906723259355
2005-10-27,1405.5013561435828
2005-10-28,1418.7248738263122
2005-10-31,1447.6760807558278
2005-11-01,1448.4518657159142
2005-11-02,1453.3589746009716
2005-11-03,1469.4199558676708
2005-11-04,1486.5565915394736
2005-11-07,1491.4666713333008
2005-11-08,1493.3287452021239
2005-11-09,1496.1698721727007
2005-11-10,1500.0218007888836
2005-11-11,1513.0152119820864
2005-11-14,1510.5986429277473
2005-11-15,1507.6499758095733
2005-11-16,1509.5022730242258
2005-11-17,1517.6090737561947
2005-11-18,1527.4845072129583
2005-11-21,1531.5682553883785
2005-11-22,1536.4979816333512
2005-11-23,1537.12128064886
2005-11-24,1537.2429774472814
2005-11-25,1545.0514100728997
2005-11-28,1531.959115438246
2005-11-29,1534.5792214210292
2005-11-30,1524.159605788556
2005-12-01,1550.0493074412436
2005-12-02,1559.8784047217243
2005-12-05,1551.4299869733018
2005-12-06,1553.402068205842
2005-12-07,1555.8061758241643
2005-12-08,1542.306781228354
2005-12-09,1545.667462132203
2005-12-12,1539.9958696180065
2005-12-13,1548.0243770989105
2005-12-14,1542.5977641033335
2005-12-15,1545.7285831646668
2005-12-16,1541.921910650327
2005-12-19,1539.0990568661848
2005-12-20,1551.291849970269
2005-12-21,1565.511487428113
2005-12-22,1564.4589031472747
2005-12-23,1565.9097274048183
2005-12-26,1566.9337822098594
2005-12-27,1559.1456122188283
2005-12-28,1556.3624086577038
2005-12-29,1564.9441874295653
2005-12-30,1561.0209258305074
2006-01-02,1562.6371185785952
2006-01-03,1566.4022754368757
2006-01-04,1569.7108837174883
2006-01-05,1569.8618719977094
2006-01-06,1578.2773300759861
2006-01-09,1590.2112994124057
2006-01-10,1584.6513133518586
2006-01-11,1589.873156132644
2006-01-12,1593.9128403496757
2006-01-13,1587.9411440672952
2006-01-16,1583.3549010207641
2006-01-17,1575.656716762069
2006-01-18,1557.8874565566832
2006-01-19,1570.968002378315
2006-01-20,1556.891107946674
2006-01-23,1538.2800106552827
2006-01-24,1543.1826012926497
2006-01-25,1548.116326861067
2006-01-26,1561.9694914917789
2006-01-27,1589.1374280396794
2006-01-30,1595.8448576269418
2006-01-31,1590.7469090608383
2006-02-01,1598.3089600295186
2006-02-02,1587.7307711759672
2006-02-03,1588.1596088263177
2006-02-06,1594.7349327968234
2006-02-07,1587.892399375242
2006-02-08,1585.763983777506
2006-02-09,1592.6490642775846
2006-02-10,1595.3099882770505
2006-02-13,1588.734761853472
2006-02-14,1602.0716948498368
2006-02-15,1601.404700871272
2006-02-16,1612.7468099896516
2006-02-17,1607.6410606796567
2006-02-20,1605.9233671177087
2006-02-21,1612.1386213838482
2006-02-22,1621.9442701911246
2006-02-23,1620.359971451644
2006-02-24,1629.6246538548353
2006-02-27,1638.7094683922007
2006-02-28,1617.392153490577
2006-03-01,1625.468158582663
2006-03-02,1616.6720269109476
2006-03-03,1609.140022955604
2006-03-06,1605.55625559964
2006-03-07,1607.384347609118
2006-03-08,1598.9552595325067
2006-03-09,1602.6296147988005
2006-03-10,1614.023974893189
2006-03-13,1619.6781226405694
2006-03-14,1621.7539434775672
2006-03-15,1627.1059077314567
2006-03-16,1616.2748813633966
2006-03-17,1619.2848503576352
2006-03-20,1621.078369773373
2006-03-21,1622.0271547507157
2006-03-22,1627.7112185875956
2006-03-23,1633.9789662859203
2006-03-24,1636.325566557973
2006-03-27,1632.8113127968836
2006-03-28,1619.7431893450569
2006-03-29,1635.570145672752
2006-03-30,1630.0379594220487
2006-03-31,1627.3145925538045
2006-04-03,1636.9486118778684
2006-04-04,1626.4284530787522
2006-04-05,1632.4518209437902
2006-04-06,1641.2606726104684
2006-04-07,1642.7082158834123
2006-04-10,1644.6632789320458
2006-04-11,1630.0223616141602
2006-04-12,1627.6155966809888
2006-04-13,1632.3560243162867
2006-04-14,1633.2480705719854
2006-04-17,1613.5684144074253
2006-04-18,1631.3118458440429
2006-04-19,1636.8670458637273
2006-04-20,1641.2355088814045
2006-04-21,1644.7530966994198
2006-04-24,1635.7350712280756
2006-04-25,1628.8573897742556
2006-04-26,1631.1048696443086
2006-04-27,1623.4629484653533
2006-04-28,1615.2193161930225
2006-05-01,1614.9251580222303
2006-05-02,1624.7171332910038
2006-05-03,1621.0916941795624
2006-05-04,1619.1983985262543
2006-05-05,1630.8231680867664
2006-05-08,1638.091104378987
2006-05-09,1636.9511807712006
2006-05-10,1628.8772344148103
2006-05-11,1612.9658035817204
2006-05-12,1584.008953883869
2006-05-15,1575.4235698266589
2006-05-16,1569.6878272383365
2006-05-17,1551.132897670334
2006-05-18,1533.28385245976
2006-05-19,1541.7915338606845
2006-05-22,1509.3464186566332
2006-05-23,1513.3617998547686
2006-05-24,1513.6248059417476
2006-05-25,1526.3063026039335
2006-05-26,1549.6179949312395
2006-05-29,1548.3674885737346
2006-05-30,1514.5804311480363
2006-05-31,1521.958667892397
2006-06-01,1535.7397708800256
2006-06-02,1535.9875888329473
2006-06-05,1516.070661471534
2006-06-06,1507.5073088486474
2006-06-07,1501.6332585463535
2006-06-08,1489.7177813779122
2006-06-09,1498.5499154548663
2006-06-12,1488.5957863985554
2006-06-13,1459.0248594629481
2006-06-14,1461.5431576955036
2006-06-15,1492.3405365866831
2006-06-16,1493.4976385123455
2006-06-19,1493.2021519777857
2006-06-20,1491.1290561730386
2006-06-21,1494.5911262010388
2006-06-22,1502.7267955933785
2006-06-23,1506.8397584644026
2006-06-26,1506.8421288942204
2006-06-27,1495.0960375465509
2006-06-28,1502.7351504053795
2006-06-29,1531.991952781614
2006-06-30,1527.9658118304324
2006-07-03,1536.601059195867
2006-07-04,1540.674765055397
2006-07-05,1530.160411231044
2006-07-06,1533.1635909877784
2006-07-07,1523.950298909166
2006-07-10,1535.5621672099332
2006-07-11,1531.7981858773942
2006-07-12,1526.2191155515534
2006-07-13,1505.600711357759
2006-07-14,1494.3260136982744
2006-07-17,1496.9563725358405
2006-07-18,1494.6260897521493
2006-07-19,1513.925691475755
2006-07-20,1509.563678095953
2006-07-21,1494.9541302991581
2006-07-24,1519.8640698231748
2006-07-25,1529.7941251735188
2006-07-26,1531.6037847425844
2006-07-27,1529.9730396966452
2006-07-28,1541.8969054342124
2006-07-31,1541.4289158323163
2006-08-01,1533.5919352611231
2006-08-02,1539.7985450595952
2006-08-03,1538.4144517478821
2006-08-04,1536.2390167628134
2006-08-07,1528.0243443889897
2006-08-08,1531.1797384427964
2006-08-09,1530.072366457638
2006-08-10,1537.7145476705762
2006-08-11,1534.9638760715723
2006-08-14,1542.347394373924
2006-08-15,1554.6083536804776
2006-08-16,1562.614376448726
2006-08-17,1565.1287568605003
2006-08-18,1569.526207257407
2006-08-21,1556.2901177247857
2006-08-22,1569.6468984352668
2006-08-23,1564.9541298443135
2006-08-24,1564.4525530461558
2006-08-25,1566.819135360412
2006-08-28,1567.293844626704
2006-08-29,1575.853192494271
2006-08-30,1573.0382465159812
2006-08-31,1576.539997170984
2006-09-01,1583.8058871229805
2006-09-04,1586.2891916748206
2006-09-05,1591.2697770568957
2006-09-06,1576.2430036371586
2006-09-07,1567.9186531453047
2006-09-08,1577.2991948632036
2006-09-11,1564.7473510540963
2006-09-12,1578.485262346608
2006-09-13,1585.9852174868756
2006-09-14,1580.6162489147282
2006-09-15,1591.7220338601476
2006-09-18,1591.762389499762
2006-09-19,1586.3197322183587
2006-09-20,1591.0681608446198
2006-09-21,1589.1497069614
2006-09-22,1571.6528949650467
2006-09-25,1582.1514135903699
2006-09-26,1599.8373334872183
2006-09-27,1606.7303571710574
2006-09-28,1612.1371676239155
2006-09-29,1611.746682880641
2006-10-02,1604.7971381472175
2006-10-03,1602.172225095101
2006-10-04,1617.304705170554
2006-10-05,1629.115871478228
2006-10-06,1634.6989953060433
2006-10-09,1634.2799405821675
2006-10-10,1645.6616355747674
2006-10-11,1641.6526760263891
2006-10-12,1655.0071002129296
2006-10-13,1665.8584877931576
2006-10-16,1671.4677789218565
2006-10-17,1659.629790362916
2006-10-18,1667.897114337844
2006-10-19,1662.1119878926906
2006-10-20,1664.7003494377784
