Date,ACWI ex EGYPT
2016-04-27,2125.4295166379643
2016-04-28,2115.5224793668576
2016-04-29,2081.8520223772684
2016-05-02,2075.566061322033
2016-05-03,2052.4379210020343
2016-05-04,2038.9868612526127
2016-05-05,2052.036807848066
2016-05-06,2049.298185263753
2016-05-09,2052.500670417894
2016-05-10,2076.6120352342923
2016-05-11,2060.504476636452
2016-05-12,2062.1829454956396
2016-05-13,2063.093450318375
2016-05-16,2072.028819779274
2016-05-17,2064.9442823499153
2016-05-18,2073.063975430398
2016-05-19,2068.6574033733395
2016-05-20,2082.285900052112
2016-05-23,2081.266579647726
2016-05-24,2109.9760801767243
2016-05-25,2132.932142096608
2016-05-26,2130.151277697377
2016-05-27,2146.503240121674
2016-05-30,2146.0682768891556
2016-05-31,2144.610909846923
2016-06-01,2135.0405629497136
2016-06-02,2139.4622233203686
2016-06-03,2114.1911590494637
2016-06-06,2118.7032208373744
2016-06-07,2133.274376626482
2016-06-08,2133.551589214657
2016-06-09,2133.2357107541156
2016-06-10,2108.4919955661667
2016-06-13,2082.1818015485333
2016-06-14,2079.9659952427573
2016-06-15,2080.6276825527652
2016-06-16,2088.6632683398834
2016-06-17,2080.233653675789
2016-06-20,2100.2071361969547
2016-06-21,2119.0423019864156
2016-06-22,2117.2829711755517
2016-06-23,2133.2006577552556
2016-06-24,2074.5485244401334
2016-06-27,2054.830656926423
2016-06-28,2076.149838073493
2016-06-29,2112.0657597544428
2016-06-30,2136.052138611404
2016-07-01,2141.4142097915965
2016-07-04,2142.220950978911
2016-07-05,2126.9372309404016
2016-07-06,2125.5646209155657
2016-07-07,2131.342617750976
2016-07-08,2160.6156819584044
2016-07-11,2179.4343933625055
2016-07-12,2193.7419897952204
2016-07-13,2192.026901274286
2016-07-14,2204.698852199876
2016-07-15,2208.9959689167677
2016-07-18,2214.560417731159
2016-07-19,2218.9166117703257
2016-07-20,2230.189457161034
2016-07-21,2230.4640248858204
2016-07-22,2235.9964805125064
2016-07-25,2233.127439715045
2016-07-26,2233.890687600369
2016-07-27,2234.295828422166
2016-07-28,2217.3066371640452
2016-07-29,2213.5033866476715
2016-08-01,2213.3956626446225
2016-08-02,2188.828755843232
2016-08-03,2193.256621684159
2016-08-04,2207.540656730656
2016-08-05,2234.1731830109616
2016-08-08,2239.9433861363545
2016-08-09,2243.5588802060356
2016-08-10,2233.2976524697665
2016-08-11,2241.881692591215
2016-08-12,2242.9642728968824
2016-08-15,2244.8406722908117
2016-08-16,2222.760699749384
2016-08-17,2219.3305344269293
2016-08-18,2216.950527564984
2016-08-19,2210.506969530631
2016-08-22,2208.82895359945
2016-08-23,2217.826417189484
2016-08-24,2221.205582639234
2016-08-25,2210.7286367628794
2016-08-26,2210.5571383228485
2016-08-29,2231.2649508100885
2016-08-30,2233.080923756027
2016-08-31,2229.914241881134
2016-09-01,2222.964546184058
2016-09-02,2244.2626384436903
2016-09-05,2253.62870899974
2016-09-06,2248.4220821880035
2016-09-07,2250.5112009548957
2016-09-08,2241.136320428618
2016-09-09,2207.008006570269
2016-09-12,2209.015269348816
2016-09-13,2180.0925230550774
2016-09-14,2176.1661892865964
2016-09-15,2192.268411444518
2016-09-16,2197.3894139397075
2016-09-19,2204.6734604165536
2016-09-20,2207.6509723270287
2016-09-21,2236.994390632624
2016-09-22,2242.7500030565193
2016-09-23,2233.6816742619267
2016-09-26,2204.0456703474033
2016-09-27,2225.355513555193
2016-09-28,2235.0859139497484
2016-09-29,2221.07094216654
2016-09-30,2223.5244122730537
2016-10-03,2226.5465792328464
2016-10-04,2233.8950284182765
2016-10-05,2229.6143309238305
2016-10-06,2233.3346464139067
2016-10-07,2224.236083923509
2016-10-10,2237.1437897268297
2016-10-11,2231.370001927553
2016-10-12,2234.4178097252407
2016-10-13,2220.5435562978782
2016-10-14,2232.5550714397823
2016-10-17,2227.395402464912
2016-10-18,2250.465394295647
2016-10-19,2259.89200132072
2016-10-20,2265.4911974165975
2016-10-21,2272.9627646829586
2016-10-24,2278.2372902435764
2016-10-25,2277.478258331418
2016-10-26,2261.751080415193
2016-10-27,2254.0365004564756
2016-10-28,2247.1032320265317
2016-10-31,2240.7722225862663
2016-11-01,2215.440291513614
2016-11-02,2184.3942211374533
2016-11-03,2181.351510214804
2016-11-04,2166.634369909214
2016-11-07,2217.8689392613464
2016-11-08,2225.171968974259
2016-11-09,2244.8259838596223
2016-11-10,2263.735352160838
2016-11-11,2256.1895433717345
2016-11-14,2275.84881170899
2016-11-15,2287.1297330977677
2016-11-16,2296.4674735444305
2016-11-17,2307.05735599653
2016-11-18,2316.3931589544336
2016-11-21,2322.7964924555795
2016-11-22,2336.0364797754555
2016-11-23,2344.4040516647065
2016-11-24,2340.8077583431696
2016-11-25,2342.091755801529
2016-11-28,2339.2186421068986
2016-11-29,2333.377808472212
2016-11-30,2333.321407933882
2016-12-01,2327.14890832819
2016-12-02,2315.2977719487476
2016-12-05,2312.7931925098696
2016-12-06,2324.839682453603
2016-12-07,2345.6749406329473
2016-12-08,2387.663971266984
2016-12-09,2412.9255405296817
2016-12-12,2395.2551613626447
2016-12-13,2406.257391319441
2016-12-14,2389.870271231366
2016-12-15,2428.961349135176
2016-12-16,2429.899107211829
2016-12-19,2427.0766865691294
2016-12-20,2444.312409106144
2016-12-21,2429.839041355753
2016-12-22,2419.2600592313256
2016-12-23,2419.5908746141586
2016-12-26,2419.027194334897
2016-12-27,2423.1008384435186
2016-12-28,2428.331155497421
2016-12-29,2411.6273030815305
2016-12-30,2397.3839743298986
2017-01-02,2399.5745475207714
2017-01-03,2445.4209927489856
2017-01-04,2444.8657329392067
2017-01-05,2429.391894717143
2017-01-06,2435.586170544952
2017-01-09,2432.3548235759667
2017-01-10,2429.3925661345775
2017-01-11,2456.6471906532784
2017-01-12,2423.2735029933433
2017-01-13,2435.413293683479
2017-01-16,2432.57295850213
2017-01-17,2413.0112761996866
2017-01-18,2417.4548389903125
2017-01-19,2423.450876680606
2017-01-20,2416.0231105589346
2017-01-23,2401.788463331894
2017-01-24,2412.799685503221
2017-01-25,2435.0888934960735
2017-01-26,2450.7087774017355
2017-01-27,2441.6452612636604
2017-01-30,2430.572326195162
2017-01-31,2403.811729847484
2017-02-01,2417.005748391394
2017-02-02,2409.2684001544435
2017-02-03,2426.776080118125
2017-02-06,2430.255268119803
2017-02-07,2440.2474551078185
2017-02-08,2442.620091288274
2017-02-09,2460.115923448946
2017-02-10,2479.726936350772
2017-02-13,2496.298603009462
2017-02-14,2506.3186693472157
2017-02-15,2518.615792557417
2017-02-16,2501.0006040696303
2017-02-17,2508.834757488134
2017-02-20,2512.5763319892394
2017-02-21,2541.1240215031685
2017-02-22,2540.46396568905
2017-02-23,2533.3815295652034
2017-02-24,2531.251875934069
2017-02-27,2521.0679424085497
2017-02-28,2513.3062844890574
2017-03-01,2552.566902821519
2017-03-02,2550.353459237618
2017-03-03,2540.3236788170325
2017-03-06,2528.856038108439
2017-03-07,2527.4728743026913
2017-03-08,2526.052634795902
2017-03-09,2518.2933297828768
2017-03-10,2513.5531245879088
2017-03-13,2519.5561645211437
2017-03-14,2517.1704843935204
2017-03-15,2535.388832518862
2017-03-16,2528.5635369981924
2017-03-17,2526.964552416455
2017-03-20,2523.147271709102
2017-03-21,2493.3282917479646
2017-03-22,2489.1330478235686
2017-03-23,2495.643238383927
2017-03-24,2492.8181517243715
2017-03-27,2473.03728703587
2017-03-28,2494.636717174397
2017-03-29,2521.6752972267223
2017-03-30,2528.7780260472164
2017-03-31,2527.551551032107
2017-04-03,2534.0611397097855
2017-04-04,2533.0133147478996
2017-04-05,2529.4630552341328
2017-04-06,2530.4394407932214
2017-04-07,2538.3100994468487
2017-04-10,2543.550702219798
2017-04-11,2536.9900178793127
2017-04-12,2534.162467512777
2017-04-13,2522.2648829086984
2017-04-14,2520.528133626277
2017-04-17,2528.9881238191842
2017-04-18,2508.8835975886996
2017-04-19,2501.1975413051396
2017-04-20,2504.839073287651
2017-04-21,2518.748192307073
2017-04-24,2516.7941484223493
2017-04-25,2517.7474405459066
2017-04-26,2529.767505089119
2017-04-27,2530.2713383133027
2017-04-28,2521.2225351214447
2017-05-01,2520.311999343187
2017-05-02,2531.208667452285
2017-05-03,2525.6695396964024
2017-05-04,2519.696461276654
2017-05-05,2522.0468153443717
2017-05-08,2538.1232346335714
2017-05-09,2544.745964710259
2017-05-10,2554.662399036468
2017-05-11,2551.6267304828484
2017-05-12,2541.662948139401
2017-05-15,2541.8272579589734
2017-05-16,2525.223864967075
2017-05-17,2481.9093907932925
2017-05-18,2479.378342648219
2017-05-19,2482.436331735417
2017-05-22,2484.913319554069
2017-05-23,2491.4962835379515
2017-05-24,2503.2491374445062
2017-05-25,2507.4772752261542
2017-05-26,2512.0954728847055
2017-05-29,2512.6627532363736
2017-05-30,2509.8367804249015
2017-05-31,2495.414836831253
2017-06-01,2514.274323263044
2017-06-02,2519.193016373724
2017-06-05,2521.049155845064
2017-06-06,2511.16811200336
2017-06-07,2513.212292007891
2017-06-08,2520.2192804125625
2017-06-09,2526.92693691576
2017-06-12,2515.6817784796735
2017-06-13,2526.98000928066
2017-06-14,2514.1357319635213
2017-06-15,2524.1506461567524
2017-06-16,2520.9246607176287
2017-06-19,2546.157843613948
2017-06-20,2538.142512511694
2017-06-21,2530.9403763823075
2017-06-22,2530.4265957435687
2017-06-23,2525.692155734331
2017-06-26,2530.6039842076148
2017-06-27,2499.6107790588103
2017-06-28,2498.294002329624
2017-06-29,2471.3780085090143
2017-06-30,2471.4975708575075
2017-07-03,2485.6895379774305
2017-07-04,2485.3386121169447
2017-07-05,2492.929217661085
2017-07-06,2462.8563448620966
2017-07-07,2469.826804853758
2017-07-10,2476.793665985195
2017-07-11,2471.059255055579
2017-07-12,2493.9766121302146
2017-07-13,2505.213067217969
2017-07-14,2510.1851965913265
2017-07-17,2506.9115365499943
2017-07-18,2484.7378063290676
2017-07-19,2510.492692415969
2017-07-20,2490.779983158799
2017-07-21,2481.0247807928176
2017-07-24,2480.705445832398
2017-07-25,2482.5518495469205
2017-07-26,2490.9411936132465
2017-07-27,2487.2012005229835
2017-07-28,2464.9355859941707
2017-07-31,2457.712093031842
2017-08-01,2464.636841481437
2017-08-02,2455.2774581628223
2017-08-03,2447.85843693657
2017-08-04,2474.3100160328677
2017-08-07,2471.7089661077966
2017-08-08,2479.502488119004
2017-08-09,2470.511840532751
2017-08-10,2442.687952418282
2017-08-11,2427.742768091342
2017-08-14,2448.8841123728853
2017-08-15,2458.668309246895
2017-08-16,2469.66512030672
2017-08-17,2442.917693091461
2017-08-18,2433.7579562028427
2017-08-21,2423.118525900225
2017-08-22,2450.945867724339
2017-08-23,2438.1074289466487
2017-08-24,2439.364052276053
2017-08-25,2431.9036771044207
2017-08-28,2416.7832345171555
2017-08-29,2400.4720535146344
2017-08-30,2427.5211019937497
2017-08-31,2446.578514384619
2017-09-01,2456.4107819070387
2017-09-04,2444.8385193246913
2017-09-05,2433.6110557559095
2017-09-06,2435.03013157503
2017-09-07,2429.1846466223365
2017-09-08,2426.836262674717
2017-09-11,2455.584315706864
2017-09-12,2469.559927468857
2017-09-13,2474.8844502405077
2017-09-14,2480.8938746712547
2017-09-15,2467.4657017586737
2017-09-18,2475.4412926720192
2017-09-19,2475.559263106981
2017-09-20,2475.5931061113633
2017-09-21,2480.714903086561
2017-09-22,2474.2026622733447
2017-09-25,2485.4404148951567
2017-09-26,2498.3851964605533
2017-09-27,2512.070164772666
2017-09-28,2504.0877033836905
2017-09-29,2507.9979664516445
2017-10-02,2531.3664161654146
2017-10-03,2536.7514954283206
2017-10-04,2538.0959844166528
2017-10-05,2554.6227394687944
2017-10-06,2548.7407614110543
2017-10-09,2545.9319559397363
2017-10-10,2541.566831652696
2017-10-11,2540.415785314429
2017-10-12,2540.2553171158847
2017-10-13,2548.515480919389
2017-10-16,2560.429800297549
2017-10-17,2565.876848261858
2017-10-18,2564.349296217117
2017-10-19,2548.2760535550437
2017-10-20,2566.0343748714
2017-10-23,2568.162557303481
2017-10-24,2565.368712937971
2017-10-25,2546.099065790412
2017-10-26,2570.2964985246986
2017-10-27,2607.857988743443
2017-10-30,2599.2983469498354
2017-10-31,2597.9980841194633
2017-11-01,2613.0299866748887
2017-11-02,2602.340645824737
2017-11-03,2617.1940120098907
2017-11-06,2627.233796019771
2017-11-07,2630.3934699576193
2017-11-08,2632.8614952453936
2017-11-09,2614.8060387660003
2017-11-10,2602.9356903650164
2017-11-13,2596.3122171780806
2017-11-14,2571.0659972029043
2017-11-15,2547.1564993297343
2017-11-16,2574.2177389996054
2017-11-17,2572.2451130805807
2017-11-20,2582.4364081824165
2017-11-21,2604.4003661135744
2017-11-22,2595.796378393628
2017-11-23,2586.1096701962865
2017-11-24,2573.0661929121593
2017-11-27,2570.3751394486467
2017-11-28,2593.986156314811
2017-11-29,2596.139788905548
2017-11-30,2587.4466350120238
2017-12-01,2589.7731022673165
2017-12-04,2595.7370824305417
2017-12-05,2591.711808348649
2017-12-06,2590.5944275898987
2017-12-07,2596.3744736747713
2017-12-08,2618.820466987482
2017-12-11,2620.2270906103154
2017-12-12,2635.441795227528
2017-12-13,2631.995636353578
2017-12-14,2621.24198076024
2017-12-15,2631.718618461654
2017-12-18,2645.1135463688247
2017-12-19,2637.6476428368946
2017-12-20,2620.991532579935
2017-12-21,2632.3576707964335
2017-12-22,2638.689241072162
2017-12-25,2639.0795495208135
2017-12-26,2630.9174915012527
2017-12-27,2631.161502105601
2017-12-28,2628.3565441591095
2017-12-29,2610.6614259142398
2018-01-01,2610.4444715971454
2018-01-02,2621.652706433236
2018-01-03,2638.5251441578826
2018-01-04,2648.2015279517495
2018-01-05,2674.1579446498536
2018-01-08,2690.633251337046
2018-01-09,2705.1820886717155
2018-01-10,2692.091854590382
2018-01-11,2687.979774420127
2018-01-12,2683.33453777259
2018-01-15,2665.581999132726
2018-01-16,2670.796106258979
2018-01-17,2681.8236326937326
2018-01-18,2680.465470328965
2018-01-19,2696.59318181713
2018-01-22,2706.877134668388
2018-01-23,2711.068104175972
2018-01-24,2695.6658547478114
2018-01-25,2672.9747840671075
2018-01-26,2705.8093253195875
2018-01-29,2705.767311702723
2018-01-30,2667.3559572542767
2018-01-31,2658.454483997102
2018-02-01,2653.814239844843
2018-02-02,2613.1039772259187
2018-02-05,2539.245727393756
2018-02-06,2541.1748887456183
2018-02-07,2553.4014543971757
2018-02-08,2498.2334020632084
2018-02-09,2501.3777598883485
2018-02-12,2525.405881317609
2018-02-13,2517.108142848019
2018-02-14,2539.406050962308
2018-02-15,2556.169335704462
2018-02-16,2569.3608567095134
2018-02-19,2578.4040523814806
2018-02-20,2578.0348425736706
2018-02-21,2578.152331520898
2018-02-22,2575.042858277455
2018-02-23,2609.3578350853118
2018-02-26,2633.0574562554807
2018-02-27,2620.8781098775785
2018-02-28,2601.291879182071
2018-03-01,2574.4911944287783
2018-03-02,2544.201209729718
2018-03-05,2557.1699359189147
2018-03-06,2558.971004382767
2018-03-07,2555.4548809020316
2018-03-08,2582.861255595857
2018-03-09,2613.656239002763
2018-03-12,2623.1112613436894
2018-03-13,2596.7546292206175
2018-03-14,2592.8821162975587
2018-03-15,2599.575466399244
2018-03-16,2608.3046015713257
2018-03-19,2570.053988600516
2018-03-20,2584.587826484373
2018-03-21,2583.6977412655824
2018-03-22,2533.188466378972
2018-03-23,2477.5532779871824
2018-03-26,2498.407924654292
2018-03-27,2494.3531021928643
2018-03-28,2490.836894172355
2018-03-29,2522.604847507512
2018-03-30,2524.4396686235755
2018-04-02,2491.5412803609715
2018-04-03,2510.040653368607
2018-04-04,2514.718138409548
2018-04-05,2553.320142748237
2018-04-06,2515.7117816577097
2018-04-09,2515.204078879154
2018-04-10,2541.448427168451
2018-04-11,2526.551219892974
2018-04-12,2549.79844534331
2018-04-13,2544.1596770717556
2018-04-16,2546.1944693866058
2018-04-17,2568.8985370980045
2018-04-18,2573.0838781001344
2018-04-19,2569.7331641020833
2018-04-20,2566.2899873780916
2018-04-23,2573.2291764540414
2018-04-24,2556.649638901018
2018-04-25,2556.914994210338
2018-04-26,2588.0600219063567
2018-04-27,2597.9622369987474
2018-04-30,2594.209993701281
2018-05-01,2610.738605176955
2018-05-02,2607.2959786100855
2018-05-03,2599.126296650353
2018-05-04,2623.8934738536286
2018-05-07,2637.0061196081183
2018-05-08,2649.2063271359857
2018-05-09,2666.0957234575517
2018-05-10,2680.4304038370883
2018-05-11,2678.080962041862
2018-05-14,2678.697849626353
2018-05-15,2679.9378741234896
2018-05-16,2702.111373895751
2018-05-17,2701.4178435679323
2018-05-18,2699.8742366751767
2018-05-21,2715.560396206286
2018-05-22,2709.830781250591
2018-05-23,2716.906189265202
2018-05-24,2707.193651768641
2018-05-25,2716.155762445584
2018-05-28,2720.1790067150505
2018-05-29,2703.394979331032
2018-05-30,2708.3687863210066
2018-05-31,2688.5117878602523
2018-06-01,2712.152420464392
2018-06-04,2723.5386104452127
2018-06-05,2726.6454994133196
2018-06-06,2721.896096572804
2018-06-07,2713.1459558568877
2018-06-08,2722.947320451033
2018-06-11,2722.1139795673294
2018-06-12,2728.5537013482362
2018-06-13,2724.526612052334
2018-06-14,2752.971604219785
2018-06-15,2748.5112604895253
2018-06-18,2737.6935768728067
2018-06-19,2727.0228537052994
2018-06-20,2733.2854568789157
2018-06-21,2709.5463511671896
2018-06-22,2714.8128658575242
2018-06-25,2666.073016492713
2018-06-26,2673.067705647961
2018-06-27,2671.173432321967
2018-06-28,2678.0275665211557
2018-06-29,2673.3696051435613
2018-07-02,2678.147373234822
2018-07-03,2667.8151627754705
2018-07-04,2668.747772817253
2018-07-05,2671.3513574453173
2018-07-06,2680.4165819678783
2018-07-09,2704.6810886122666
2018-07-10,2719.2924186669975
2018-07-11,2694.98242463316
2018-07-12,2720.5464924260564
2018-07-13,2730.336254319524
2018-07-16,2717.495292632617
2018-07-17,2729.495257579417
2018-07-18,2743.1032397644126
2018-07-19,2739.554539190799
2018-07-20,2724.984499961599
2018-07-23,2725.919549069151
2018-07-24,2742.0340138494153
2018-07-25,2764.224813100705
2018-07-26,2767.999869137291
2018-07-27,2764.006332779242
2018-07-30,2740.7570491102733
2018-07-31,2748.1318666275242
2018-08-01,2750.3633248830456
2018-08-02,2757.2415965361824
2018-08-03,2773.331526295629
2018-08-06,2782.719868934726
2018-08-07,2788.0132723769893
2018-08-08,2784.521120314117
2018-08-09,2789.9708215657483
2018-08-10,2792.076801611671
2018-08-13,2776.1277347883556
2018-08-14,2798.2521720387695
2018-08-15,2782.4875074365495
2018-08-16,2781.159192548836
2018-08-17,2785.6274758226905
2018-08-20,2791.5407413437874
2018-08-21,2781.4028048105897
2018-08-22,2769.073309866422
2018-08-23,2766.4656117394566
2018-08-24,2768.712680534486
2018-08-27,2785.003769573632
2018-08-28,2778.163287497869
2018-08-29,2792.5371479182913
2018-08-30,2787.2082710316827
2018-08-31,2785.305782103927
2018-09-03,2782.4515026655813
2018-09-04,2785.498751565941
2018-09-05,2751.9320462209844
2018-09-06,2740.2755656873555
2018-09-07,2745.8085103077374
2018-09-10,2743.296064145319
2018-09-11,2751.2170594148715
2018-09-12,2748.058491409262
2018-09-13,2752.001991111064
2018-09-14,2761.695769897244
2018-09-17,2745.9170911869396
2018-09-18,2757.946502916947
2018-09-19,2774.7024764537487
2018-09-20,2777.3646707308903
2018-09-21,2784.3972484678197
2018-09-24,2767.13472613961
2018-09-25,2769.511084999171
2018-09-26,2775.448988923455
2018-09-27,2793.593958036365
2018-09-28,2802.273353270047
2018-10-01,2814.031873734826
2018-10-02,2812.000322354774
2018-10-03,2816.827334748486
2018-10-04,2793.0855214343683
2018-10-05,2776.653763130321
2018-10-08,2775.270852161791
2018-10-09,2770.004804991775
2018-10-10,2695.6717259937877
2018-10-11,2629.6516171408302
2018-10-12,2658.206207354566
2018-10-15,2640.4671981589777
2018-10-16,2687.057048894484
2018-10-17,2696.7490292975026
2018-10-18,2673.4474523279864
2018-10-19,2669.804670749336
2018-10-22,2669.122793674156
2018-10-23,2642.4037237810176
2018-10-24,2602.0292547613935
2018-10-25,2625.2057707888084
2018-10-26,2596.014109892274
2018-10-29,2583.0673303727863
2018-10-30,2614.6610999093455
2018-10-31,2657.357631729326
2018-11-01,2668.7382359870985
2018-11-02,2675.8892634277368
2018-11-05,2674.0874524182254
2018-11-06,2681.8813569133295
2018-11-07,2710.0694030485042
2018-11-08,2717.8167921635427
2018-11-09,2707.650148487164
2018-11-12,2688.796062374151
2018-11-13,2679.364759585318
2018-11-14,2660.46169860714
2018-11-15,2675.4743861956895
2018-11-16,2665.843915506977
2018-11-19,2627.1106055148957
2018-11-20,2594.0694634106044
2018-11-21,2608.0502351214177
2018-11-22,2604.791336544449
2018-11-23,2606.7854974614447
2018-11-26,2638.4738412528404
2018-11-27,2652.3788508616813
2018-11-28,2694.2964877557297
2018-11-29,2676.223325867579
2018-11-30,2698.143427568121
2018-12-03,2728.5706747719423
2018-12-04,2668.8048673088715
2018-12-05,2657.8434145539873
2018-12-06,2620.779738781191
2018-12-07,2589.910942919625
2018-12-10,2573.0651979354716
2018-12-11,2587.6848479989526
2018-12-12,2607.3780611342504
2018-12-13,2612.177599907377
2018-12-14,2582.2230540500673
2018-12-17,2539.1184509117475
2018-12-18,2524.6190878829048
2018-12-19,2495.261317718514
2018-12-20,2459.476188916532
2018-12-21,2426.871613875059
2018-12-24,2388.341195468113
2018-12-25,2378.6313017243483
2018-12-26,2444.7507304268097
2018-12-27,2460.8203388026154
2018-12-28,2467.1974758904216
2018-12-31,2484.1643205592613
2019-01-01,2484.274538295727
2019-01-02,2494.7219602065898
2019-01-03,2452.2423933746386
2019-01-04,2512.6009944434386
2019-01-07,2523.2217313351057
2019-01-08,2545.575897351898
2019-01-09,2553.8265106670765
2019-01-10,2560.845106226458
2019-01-11,2570.7976319222553
2019-01-14,2560.1800107637996
2019-01-15,2589.8174643701495
2019-01-16,2603.1538132163546
2019-01-17,2617.2653993913295
2019-01-18,2652.470236198805
2019-01-21,2652.925483356649
2019-01-22,2626.983476895685
2019-01-23,2623.6598679406757
2019-01-24,2635.632931307512
2019-01-25,2651.070691000552
2019-01-28,2626.3155181460806
2019-01-29,2632.060555394285
2019-01-30,2656.812669271883
2019-01-31,2670.2588974671708
2019-02-01,2673.224619113044
2019-02-04,2691.3810250306688
2019-02-05,2712.776995130864
2019-02-06,2714.3871857632535
2019-02-07,2694.2986433618753
2019-02-08,2691.9508661773934
2019-02-11,2705.491788912615
2019-02-12,2729.752134021681
2019-02-13,2741.8500223681826
2019-02-14,2738.777611354054
2019-02-15,2761.4932757885595
2019-02-18,2759.8731535065544
2019-02-19,2757.2085882887977
2019-02-20,2766.773808747286
2019-02-21,2760.8978695746096
2019-02-22,2776.708689588923
2019-02-25,2783.4026140305714
2019-02-26,2779.9173277360205
2019-02-27,2773.658552964348
2019-02-28,2762.739710625482
2019-03-01,2775.2193678490935
2019-03-04,2785.364004984084
2019-03-05,2786.4409242665442
2019-03-06,2773.4708060416046
2019-03-07,2771.6353130822768
2019-03-08,2754.617311945416
2019-03-11,2788.6097913017734
2019-03-12,2789.781069492209
2019-03-13,2795.4085984592516
2019-03-14,2797.2900345215476
2019-03-15,2809.534478086359
2019-03-18,2821.277991764397
2019-03-19,2822.621642396642
2019-03-20,2810.6957538243564
2019-03-21,2827.886527450446
2019-03-22,2805.2139685792326
2019-03-25,2782.699213444392
2019-03-26,2812.3311274999137
2019-03-27,2809.378181059704
2019-03-28,2815.934876338104
2019-03-29,2836.9785577979296
2019-04-01,2871.309433297828
2019-04-02,2879.4471090062493
2019-04-03,2885.6849125492135
2019-04-04,2889.6042632441445
2019-04-05,2897.956130957903
2019-04-08,2892.80225948464
2019-04-09,2880.3346029861927
2019-04-10,2892.7396069180104
2019-04-11,2884.2110437387287
2019-04-12,2888.400681791078
2019-04-15,2891.160062977464
2019-04-16,2898.233695623525
2019-04-17,2896.1143228430838
2019-04-18,2909.351037058178
2019-04-19,2909.5372559027714
2019-04-22,2906.9492420535885
2019-04-23,2935.246988514864
2019-04-24,2928.2121065987653
2019-04-25,2937.3405652904903
2019-04-26,2943.253373907443
2019-04-29,2946.410058643491
2019-04-30,2938.368886390587
2019-05-01,2919.7497129515214
2019-05-02,2924.100929164639
2019-05-03,2944.428731033909
2019-05-06,2923.4193019631252
2019-05-07,2886.4832479754004
2019-05-08,2876.803262174616
2019-05-09,2848.6938420250926
2019-05-10,2855.428300087167
2019-05-13,2803.250251080712
2019-05-14,2825.384722858975
2019-05-15,2841.4752399234567
2019-05-16,2866.8017352653624
2019-05-17,2855.98500294579
2019-05-20,2840.264510661744
