Date,ACWI WITH BRAZIL + INDIA + RUSSIA DR
2010-09-03,1081.7160419330387
2010-09-06,1085.3758926804305
2010-09-07,1086.711770315337
2010-09-08,1089.502115260673
2010-09-09,1097.653861714172
2010-09-10,1101.1822000384725
2010-09-13,1104.89062946824
2010-09-14,1098.9766506703668
2010-09-15,1095.5409397114076
2010-09-16,1087.204009006047
2010-09-17,1091.614731269762
2010-09-20,1102.0657775175903
2010-09-21,1096.5332603884958
2010-09-22,1074.9907370022338
2010-09-23,1075.4097149208048
2010-09-24,1080.5565746729092
2010-09-27,1080.0320133472862
2010-09-28,1077.705982834216
2010-09-29,1074.543049131862
2010-09-30,1067.370387350438
2010-10-01,1064.9614905340256
2010-10-04,1063.5316051102104
2010-10-05,1070.7684394894288
2010-10-06,1073.1776699570498
2010-10-07,1069.5209297883234
2010-10-08,1072.73345072844
2010-10-11,1076.8783473048684
2010-10-12,1078.4716502845577
2010-10-13,1082.0979258648479
2010-10-14,1076.837811401568
2010-10-15,1079.9047210652468
2010-10-18,1085.6006472265176
2010-10-19,1083.1413139155068
2010-10-20,1079.8451066690484
2010-10-21,1080.148273157111
2010-10-22,1084.6650124953285
2010-10-25,1087.1533411501202
2010-10-26,1091.3249063636586
2010-10-27,1088.3028234730107
2010-10-28,1085.4907698942923
2010-10-29,1086.3902383266723
2010-11-01,1090.005109262055
2010-11-02,1088.3125001799742
2010-11-03,1090.2032059303554
2010-11-04,1099.0678470327853
2010-11-05,1115.8822722898071
2010-11-08,1123.7829279802177
2010-11-09,1120.7522782696067
2010-11-10,1131.2741020520243
2010-11-11,1130.9328979129496
2010-11-12,1116.7944551906178
2010-11-15,1124.1680935556383
2010-11-16,1107.5802710982566
2010-11-17,1109.4732590891815
2010-11-18,1122.4573414472518
2010-11-19,1118.9441668064208
2010-11-22,1120.4929141113362
2010-11-23,1115.314029359097
2010-11-24,1128.8454871934082
2010-11-25,1132.536964478877
2010-11-26,1132.8078292009238
2010-11-29,1136.0188767659042
2010-11-30,1135.1749577961932
2010-12-01,1153.188498063388
2010-12-02,1163.3989733491098
2010-12-03,1153.9203966292246
2010-12-06,1160.7994457896534
2010-12-07,1159.7740402907673
2010-12-08,1167.4315884497385
2010-12-09,1175.0934943210896
2010-12-10,1175.3469182197996
2010-12-13,1168.7522515085802
2010-12-14,1171.8524871513205
2010-12-15,1168.9748929740038
2010-12-16,1180.3815766646667
2010-12-17,1182.9905889914965
2010-12-20,1188.5712515569326
2010-12-21,1196.689119153167
2010-12-22,1202.5552816622555
2010-12-23,1205.2966183966312
2010-12-24,1201.0257895335808
2010-12-27,1196.95932632417
2010-12-28,1200.7930889569911
2010-12-29,1204.9757541779704
2010-12-30,1190.9052038965126
2010-12-31,1182.4322516368602
2011-01-03,1195.1917548659715
2011-01-04,1200.919787908251
2011-01-05,1212.7892220309925
2011-01-06,1221.1923220967722
2011-01-07,1223.1843050854352
2011-01-10,1220.9856162765668
2011-01-11,1228.2807248754268
2011-01-12,1232.1831767030426
2011-01-13,1212.6666971856018
2011-01-14,1212.9848767689532
2011-01-17,1217.92323780482
2011-01-18,1216.0911223295793
2011-01-19,1201.4598259956517
2011-01-20,1195.0037666239155
2011-01-21,1184.8255596431409
2011-01-24,1184.7979396911835
2011-01-25,1183.7468052430388
2011-01-26,1189.2289809343229
2011-01-27,1188.150351837309
2011-01-28,1180.4839701957555
2011-01-31,1177.043040115539
2011-02-01,1189.167051338144
2011-02-02,1190.54854879098
2011-02-03,1203.4886167787263
2011-02-04,1211.8007182026015
2011-02-07,1218.5906906942696
2011-02-08,1213.4681615215216
2011-02-09,1204.550843001527
2011-02-10,1207.6263108400385
2011-02-11,1214.5153922432962
2011-02-14,1227.594821399418
2011-02-15,1222.3347970077332
2011-02-16,1228.679378059016
2011-02-17,1229.6153046777208
2011-02-18,1228.3402586855123
2011-02-21,1221.6194105563263
2011-02-22,1200.8278377160916
2011-02-23,1187.92813572656
2011-02-24,1182.6149317014736
2011-02-25,1199.2796717183257
2011-02-28,1202.8154623278942
2011-03-01,1193.2796425865552
2011-03-02,1186.8419390933439
2011-03-03,1194.9923185226264
2011-03-04,1189.2859525163922
2011-03-07,1179.1063648873235
2011-03-08,1190.8951002228948
2011-03-09,1188.4393255406292
2011-03-10,1175.810530548682
2011-03-11,1172.7750781837797
2011-03-14,1151.830086298599
2011-03-15,1126.2605389716564
2011-03-16,1121.4040177741713
2011-03-17,1128.00695877349
2011-03-18,1125.5120507226702
2011-03-21,1139.0309256650783
2011-03-22,1140.8155713663534
2011-03-23,1148.8326170071841
2011-03-24,1153.6583935742367
2011-03-25,1160.6222079062143
2011-03-28,1159.9050148837189
2011-03-29,1166.3518996720356
2011-03-30,1175.6611553673492
2011-03-31,1168.1591347853728
2011-04-01,1178.9319033761853
2011-04-04,1175.9868975821453
2011-04-05,1176.9266881573944
2011-04-06,1170.584273584617
2011-04-07,1172.3730360085026
2011-04-08,1165.840023665137
2011-04-11,1161.7644178020485
2011-04-12,1144.3860799457582
2011-04-13,1148.4885903861464
2011-04-14,1150.120543802346
2011-04-15,1154.3270579952584
2011-04-18,1153.733176505578
2011-04-19,1151.202432696739
2011-04-20,1158.4226085457053
2011-04-21,1163.5026108909556
2011-04-22,1163.4939435203353
2011-04-25,1161.604960565681
2011-04-26,1163.2104792273608
2011-04-27,1165.7535604071338
2011-04-28,1161.6676812774492
2011-04-29,1163.8557440666348
2011-05-02,1162.5573555009287
2011-05-03,1158.0133281347912
2011-05-04,1144.4724546966356
2011-05-05,1153.0200515697295
2011-05-06,1164.53626130354
2011-05-09,1180.2136978460853
2011-05-10,1183.0356250557595
2011-05-11,1181.5014949527017
2011-05-12,1183.048449429226
2011-05-13,1175.9644185696593
2011-05-16,1167.588602841139
2011-05-17,1167.5053746181532
2011-05-18,1171.9230122829651
2011-05-19,1174.5348373980266
2011-05-20,1175.8160783846658
2011-05-23,1165.863076863247
2011-05-24,1162.0081375942204
2011-05-25,1167.500643558504
2011-05-26,1172.4112954188415
2011-05-27,1169.8575043277
2011-05-30,1168.9490642109624
2011-05-31,1175.3296045381928
2011-06-01,1156.910951521716
2011-06-02,1147.0798076045721
2011-06-03,1132.8546668460629
2011-06-06,1121.5331968535122
2011-06-07,1117.4000457783923
2011-06-08,1114.8839551668668
2011-06-09,1126.7841095965052
2011-06-10,1121.9828975241628
2011-06-13,1120.3405214871475
2011-06-14,1126.770781208046
2011-06-15,1124.0092356770824
2011-06-16,1125.3723448033315
2011-06-17,1117.280050846994
2011-06-20,1117.2394658242367
2011-06-21,1129.8376934797902
2011-06-22,1123.8959743362198
2011-06-23,1131.0360274316151
2011-06-24,1126.2710969217624
2011-06-27,1121.5090758442966
2011-06-28,1127.5385263213732
2011-06-29,1139.967141539598
2011-06-30,1146.6111408639192
2011-07-01,1158.7868682394783
2011-07-04,1161.2827391779035
2011-07-05,1163.298263272442
2011-07-06,1172.621845568871
2011-07-07,1176.4865045787556
2011-07-08,1178.129032524401
2011-07-11,1175.842150647711
2011-07-12,1167.4037544100242
2011-07-13,1165.0224840124615
2011-07-14,1157.92656328353
2011-07-15,1162.6012131050518
2011-07-18,1156.4571571870017
2011-07-19,1158.8745265298428
2011-07-20,1165.5088622515968
2011-07-21,1166.4422184081197
2011-07-22,1172.632679657728
2011-07-25,1168.2710921791654
2011-07-26,1158.626189793042
2011-07-27,1148.5608693037514
2011-07-28,1149.865264658067
2011-07-29,1138.2028014228304
2011-08-01,1146.3757672608442
2011-08-02,1120.911329198874
2011-08-03,1107.4603659407921
2011-08-04,1072.158930859767
2011-08-05,1054.2561513552914
2011-08-08,1000.8585920880482
2011-08-09,1021.0019160367199
2011-08-10,998.0050110232522
2011-08-11,1021.47210695536
2011-08-12,1036.4750076764826
2011-08-15,1041.2408705772127
2011-08-16,1039.173248024829
2011-08-17,1039.0668469142122
2011-08-18,1005.0975539319812
2011-08-19,982.3185111958346
2011-08-22,984.1539511922507
2011-08-23,1006.3791416830885
2011-08-24,1012.4961551740593
2011-08-25,1005.4460933954471
2011-08-26,1012.0121633296991
2011-08-29,1024.1005691449172
2011-08-30,1036.6603971199477
2011-08-31,1053.3387232268449
2011-09-01,1058.5269648511976
2011-09-02,1038.0172159324034
2011-09-05,1024.7731414581172
2011-09-06,1020.3534292734663
2011-09-07,1048.5752478984523
2011-09-08,1047.9170575600524
2011-09-09,1039.5290582571504
2011-09-12,1035.1317367298475
2011-09-13,1039.1636281271408
2011-09-14,1046.3051417953743
2011-09-15,1053.7074793417967
2011-09-16,1065.4641866789786
2011-09-19,1059.8933319038267
2011-09-20,1056.8761605248478
2011-09-21,1036.9942856526586
2011-09-22,1007.498975320008
2011-09-23,1005.8161236718112
2011-09-26,1019.6274923558435
2011-09-27,1037.684725678239
2011-09-28,1026.508174087754
2011-09-29,1029.3695343423074
2011-09-30,1024.1937630251828
2011-10-03,1007.2833503569701
2011-10-04,1003.905715461886
2011-10-05,1020.4355387503233
2011-10-06,1040.1555546908914
2011-10-07,1037.3986852100763
2011-10-10,1051.2335369252264
2011-10-11,1056.6833778980636
2011-10-12,1060.0124207970164
2011-10-13,1062.4190880800659
2011-10-14,1064.270206438807
2011-10-17,1061.1581582880408
2011-10-18,1069.9612942941542
2011-10-19,1059.5527885493277
2011-10-20,1058.073329634019
2011-10-21,1066.2945233698804
2011-10-24,1085.5458866965807
2011-10-25,1071.539431972121
2011-10-26,1082.704161347904
2011-10-27,1101.9734368140955
2011-10-28,1103.6443903707623
2011-10-31,1090.139285969255
2011-11-01,1074.5556913380406
2011-11-02,1078.1155214139385
2011-11-03,1095.9921446741112
2011-11-04,1094.029579346003
2011-11-07,1096.4178115971774
2011-11-08,1100.9788886605445
2011-11-09,1088.84301370359
2011-11-10,1084.0977564113252
2011-11-11,1096.1637110059537
2011-11-14,1096.6164483943326
2011-11-15,1102.0494449001865
2011-11-16,1090.167049547735
2011-11-17,1077.3308295871002
2011-11-18,1070.022504856962
2011-11-21,1049.7711424425704
2011-11-22,1044.4347225406952
2011-11-23,1032.347759355512
2011-11-24,1032.5541949762785
2011-11-25,1033.4689632653938
2011-11-28,1059.1263711485894
2011-11-29,1067.8379198494633
2011-11-30,1097.3265359225588
2011-12-01,1100.4310220969514
2011-12-02,1106.4748891387121
2011-12-05,1113.8700975264092
2011-12-06,1114.237706188714
2011-12-07,1117.7320975859272
2011-12-08,1103.8593590020673
2011-12-09,1108.3685934143552
2011-12-12,1104.4678634917107
2011-12-13,1106.1476483281092
2011-12-14,1098.842412996619
2011-12-15,1097.004028493972
2011-12-16,1097.115284457968
2011-12-19,1087.7178077470726
2011-12-20,1106.0395027087534
2011-12-21,1113.9867101094908
2011-12-22,1120.898367791177
2011-12-23,1132.053495608539
2011-12-26,1132.402012877241
2011-12-27,1130.1868173003982
2011-12-28,1125.9954759390494
2011-12-29,1137.2846874929833
2011-12-30,1136.2078022796065
2012-01-02,1139.0467242604548
2012-01-03,1153.0187389242412
2012-01-04,1163.3552309311629
2012-01-05,1167.6652972667064
2012-01-06,1169.4076678795057
2012-01-09,1168.7098823540198
2012-01-10,1180.2710756034385
2012-01-11,1186.1373705432784
2012-01-12,1179.1625739462286
2012-01-13,1185.7489909909423
2012-01-16,1185.7875740799675
2012-01-17,1190.873073960299
2012-01-18,1194.0614159202796
2012-01-19,1197.7532597839627
2012-01-20,1198.0351483758232
2012-01-23,1192.9206707481155
2012-01-24,1194.092238782138
2012-01-25,1200.7149791158945
2012-01-26,1191.8583262675606
2012-01-27,1190.5631013282707
2012-01-30,1184.8543167029295
2012-01-31,1190.2554702849927
2012-02-01,1195.9788609992213
2012-02-02,1202.390315361359
2012-02-03,1219.204434459206
2012-02-06,1222.7023789607897
2012-02-07,1211.8780460855182
2012-02-08,1215.12197550304
2012-02-09,1213.2852316375588
2012-02-10,1208.9765995615028
2012-02-13,1215.8739140872094
2012-02-14,1218.5481872668274
2012-02-15,1227.1387547702734
2012-02-16,1232.980743185184
2012-02-17,1230.058985405174
2012-02-20,1228.1695222783478
2012-02-21,1226.5343718876493
2012-02-22,1224.2212201957864
2012-02-23,1221.340327855869
2012-02-24,1214.2386383406986
2012-02-27,1217.4292652903064
2012-02-28,1220.7125882260227
2012-02-29,1223.0747352356598
2012-03-01,1231.666455721431
2012-03-02,1239.130258407832
2012-03-05,1229.1080509615533
2012-03-06,1214.3843593766364
2012-03-07,1218.1587377422493
2012-03-08,1223.2420295797335
2012-03-09,1239.7125929460565
2012-03-12,1234.603932672682
2012-03-13,1255.804079959136
2012-03-14,1261.6510026978551
2012-03-15,1264.8051906139178
2012-03-16,1260.3592737506237
2012-03-19,1257.422834073954
2012-03-20,1250.3529492084313
2012-03-21,1249.4298962557134
2012-03-22,1241.5056346652862
2012-03-23,1238.5687650740297
2012-03-26,1245.7223275261674
2012-03-27,1246.7817345674757
2012-03-28,1241.362813276878
2012-03-29,1235.1605842375195
2012-03-30,1237.9824716369194
2012-04-02,1250.8586802293999
2012-04-03,1242.33066955381
2012-04-04,1239.5902761553443
2012-04-05,1243.532292236024
2012-04-06,1242.7315156072525
2012-04-09,1233.091947922513
2012-04-10,1212.644312652115
2012-04-11,1215.5410420196047
2012-04-12,1226.6604605279763
2012-04-13,1222.5493910312084
2012-04-16,1222.1853962311761
2012-04-17,1231.8303969859903
2012-04-18,1231.568697135477
2012-04-19,1224.7848722397068
2012-04-20,1222.0378558996338
2012-04-23,1213.4782957593786
2012-04-24,1213.012702477992
2012-04-25,1226.8126767705974
2012-04-26,1230.0974014304984
2012-04-27,1232.494954636526
2012-04-30,1231.9813115893635
2012-05-01,1235.714062657034
2012-05-02,1238.6058434191257
2012-05-03,1232.1454826018826
2012-05-04,1217.8938705572498
2012-05-07,1218.8153991745753
2012-05-08,1213.8600357346172
2012-05-09,1209.7414203339072
2012-05-10,1211.7120051938573
2012-05-11,1209.5392391069215
2012-05-14,1201.5562132321288
2012-05-15,1197.7221514819296
2012-05-16,1189.8200568591474
2012-05-17,1181.0475712014297
2012-05-18,1166.2605624599857
2012-05-21,1174.8516422067132
2012-05-22,1184.3731896811303
2012-05-23,1186.9634531647228
2012-05-24,1191.1073805929311
2012-05-25,1195.093410989591
2012-05-28,1194.706810569143
2012-05-29,1207.7210810748747
2012-05-30,1201.7951281457724
2012-05-31,1201.064071723901
2012-06-01,1177.12844879881
2012-06-04,1161.0796595313159
2012-06-05,1171.2019699925684
2012-06-06,1193.5819049643517
2012-06-07,1195.719839228614
2012-06-08,1201.84945509699
2012-06-11,1194.9674595056215
2012-06-12,1206.8905443469441
2012-06-13,1195.1177315269047
2012-06-14,1197.6885873010576
2012-06-15,1207.6138611659135
2012-06-18,1216.6945219433208
2012-06-19,1222.2691341666607
2012-06-20,1222.7811582192724
2012-06-21,1209.5664600036926
2012-06-22,1213.1760443385235
2012-06-25,1201.0681702502359
2012-06-26,1204.3888112049922
2012-06-27,1217.2845045325723
2012-06-28,1217.736697984342
2012-06-29,1228.2072796998739
2012-07-02,1243.3331706461204
2012-07-03,1253.3856696100913
2012-07-04,1262.0800228545288
2012-07-05,1268.0505552055024
2012-07-06,1262.5668100398668
2012-07-09,1256.757734403938
2012-07-10,1256.3927010362256
2012-07-11,1256.8311450658878
2012-07-12,1250.3205539983878
2012-07-13,1262.632075486204
2012-07-16,1263.1968214647081
2012-07-17,1270.5167160154294
2012-07-18,1273.8491192123215
2012-07-19,1283.8707061440482
2012-07-20,1277.9685282660719
2012-07-23,1261.611768308987
2012-07-24,1256.007405138753
2012-07-25,1250.3594581589002
2012-07-26,1257.8980554638504
2012-07-27,1274.7548550254558
2012-07-30,1292.6830408123017
2012-07-31,1282.7900816589988
2012-08-01,1282.8920704608825
2012-08-02,1283.908296978072
2012-08-03,1288.7196387399467
2012-08-06,1290.8070900797236
2012-08-07,1297.8352433726857
2012-08-08,1305.23681438651
2012-08-09,1313.5725051542938
2012-08-10,1313.6029476906485
2012-08-13,1306.7094538537576
2012-08-14,1311.9278758583714
2012-08-15,1315.3949154962456
2012-08-16,1316.8717388195369
2012-08-17,1325.6278750196295
2012-08-20,1320.4416509278274
2012-08-21,1309.9917917954072
2012-08-22,1305.3508104392974
2012-08-23,1291.8619285143889
2012-08-24,1297.902343940955
2012-08-27,1298.0208189935563
2012-08-28,1290.2815912229512
2012-08-29,1293.1648613160028
2012-08-30,1284.762245268601
2012-08-31,1280.9148241904106
2012-09-03,1285.5796586406764
2012-09-04,1281.50580535903
2012-09-05,1275.0222751703886
2012-09-06,1295.2863587725726
2012-09-07,1294.490659853208
2012-09-10,1290.855497411089
2012-09-11,1289.932505121673
2012-09-12,1291.012471098033
2012-09-13,1301.039158535526
2012-09-14,1297.378296774656
2012-09-17,1293.6754495574485
2012-09-18,1296.441511990718
2012-09-19,1300.364969206187
2012-09-20,1303.2570607088312
2012-09-21,1303.669657356148
2012-09-24,1305.3912850845925
2012-09-25,1296.3972881108919
2012-09-26,1292.5342264733795
2012-09-27,1301.1936516464982
2012-09-28,1293.863938938314
2012-10-01,1296.67714885389
2012-10-02,1294.4290670858084
2012-10-03,1296.741351586622
2012-10-04,1295.523638597228
2012-10-05,1295.5827428639807
2012-10-08,1295.9377969229615
2012-10-09,1291.882428298032
2012-10-10,1283.636260426813
2012-10-11,1283.147804961757
2012-10-12,1278.4972916548106
2012-10-15,1287.2578645816088
2012-10-16,1294.3552829805499
2012-10-17,1294.8475257818832
2012-10-18,1298.0142774246972
2012-10-19,1288.2579865553919
2012-10-22,1283.4747327631442
2012-10-23,1274.1533199345388
2012-10-24,1272.3900953878222
2012-10-25,1277.5418415376314
2012-10-26,1276.7845628528105
2012-10-29,1276.659219845249
2012-10-30,1274.4734623244276
2012-10-31,1276.1868968632007
2012-11-01,1289.0617245116243
2012-11-02,1292.495920100168
2012-11-05,1296.3051137668867
2012-11-06,1302.215059854171
2012-11-07,1287.8844471816449
2012-11-08,1277.9916392652829
2012-11-09,1279.002138137011
2012-11-12,1277.0537090384335
2012-11-13,1273.7525226181601
2012-11-14,1259.2101279397373
2012-11-15,1248.975994605306
2012-11-16,1256.7014584384237
2012-11-19,1271.6061262031815
2012-11-20,1273.5935998520908
2012-11-21,1274.9236378654664
2012-11-22,1274.5652659255509
2012-11-23,1281.4527341068247
2012-11-26,1278.919959799352
2012-11-27,1279.376834452692
2012-11-28,1284.8870784690398
2012-11-29,1289.3173964592793
2012-11-30,1287.6507641819708
2012-12-03,1280.23211626923
2012-12-04,1278.5702817525976
2012-12-05,1283.5647359857903
2012-12-06,1295.2913000234728
2012-12-07,1303.1082898990448
2012-12-10,1305.1807873280134
2012-12-11,1305.5089164346748
2012-12-12,1304.7288032733031
2012-12-13,1296.387380874185
2012-12-14,1292.5612836640237
2012-12-17,1295.6205892100734
2012-12-18,1302.2703180577785
2012-12-19,1299.3539159158775
2012-12-20,1304.1848430973187
2012-12-21,1299.807657872311
2012-12-24,1295.5632888660691
2012-12-25,1296.427732731528
2012-12-26,1291.4017373944637
2012-12-27,1292.5306704163945
2012-12-28,1285.2967278982255
2012-12-31,1299.1814449871374
2013-01-01,1299.226246895439
2013-01-02,1321.8809051883661
2013-01-03,1334.4408818325119
2013-01-04,1344.0465722715653
2013-01-07,1335.3450210939498
2013-01-08,1333.6152182634637
2013-01-09,1340.8291525863594
2013-01-10,1333.8725817697784
2013-01-11,1323.2066978108646
2013-01-14,1320.6096019810677
2013-01-15,1323.6259129786736
2013-01-16,1325.2246462446383
2013-01-17,1325.3362258767381
2013-01-18,1334.783115982129
2013-01-21,1333.307962112245
2013-01-22,1339.900077478635
2013-01-23,1339.3771964938192
2013-01-24,1332.3023218567373
2013-01-25,1329.6114005903428
2013-01-28,1327.8076891661522
2013-01-29,1333.75353817982
2013-01-30,1323.633499799303
2013-01-31,1319.8271195969844
2013-02-01,1317.9877536939662
2013-02-04,1317.1485659362443
2013-02-05,1323.8318558932797
2013-02-06,1325.1408961808352
2013-02-07,1333.8372827591566
2013-02-08,1342.3248636536377
2013-02-11,1338.1422861208566
2013-02-12,1336.743946090408
2013-02-13,1340.8853202913408
2013-02-14,1348.8648738541103
2013-02-15,1344.1610984839072
2013-02-18,1345.2336629412953
2013-02-19,1354.351738203544
2013-02-20,1345.5682836853184
2013-02-21,1343.185745200889
2013-02-22,1357.887792423901
2013-02-25,1343.2412698055305
2013-02-26,1352.2184789382438
2013-02-27,1360.6278560742844
2013-02-28,1370.8666947777745
2013-03-01,1377.2675708462914
2013-03-04,1375.5607835134836
2013-03-05,1388.4001481835662
2013-03-06,1394.683393480104
2013-03-07,1387.9660400974606
2013-03-08,1403.4329560918006
2013-03-11,1404.6332943995621
2013-03-12,1401.798154866197
2013-03-13,1405.578715479797
2013-03-14,1410.9120810011996
2013-03-15,1404.6692631193225
2013-03-18,1402.8394182174652
2013-03-19,1406.3318705429494
2013-03-20,1406.6022523230718
2013-03-21,1402.0583596442934
2013-03-22,1398.5473172251177
2013-03-25,1407.1710300613809
2013-03-26,1416.1236143907586
2013-03-27,1423.1343292064537
2013-03-28,1421.4989816338216
2013-03-29,1421.7615473121093
2013-04-01,1414.8638638346902
2013-04-02,1421.9688099441419
2013-04-03,1411.6196847451213
2013-04-04,1407.1966135923612
2013-04-05,1384.807052438417
2013-04-08,1391.8281456438806
2013-04-09,1394.6665555446787
2013-04-10,1409.9036086547271
2013-04-11,1415.3715385035603
2013-04-12,1411.8549181877738
2013-04-15,1388.8304582962596
2013-04-16,1391.462496272561
2013-04-17,1384.0059954540486
2013-04-18,1373.0970381247914
2013-04-19,1382.8968947412286
2013-04-22,1392.7293976540602
2013-04-23,1408.7127463323404
2013-04-24,1418.7029473678867
2013-04-25,1426.4393198723465
2013-04-26,1422.3863802306942
2013-04-29,1424.8272834976212
2013-04-30,1424.2469393189276
2013-05-01,1414.692996527525
2013-05-02,1430.7447281552218
2013-05-03,1437.9681918880717
2013-05-06,1444.8518972701754
2013-05-07,1451.5987773791126
2013-05-08,1453.7887427012329
2013-05-09,1455.9080226390552
2013-05-10,1468.42296755432
2013-05-13,1467.8093561454564
2013-05-14,1476.439817014332
2013-05-15,1494.5225245449665
2013-05-16,1485.7917215493076
2013-05-17,1500.9836871474297
2013-05-20,1502.5967623459685
2013-05-21,1502.8742290414848
2013-05-22,1495.785277962843
2013-05-23,1472.4325469687221
2013-05-24,1468.717036353169
2013-05-27,1465.2167480272535
2013-05-28,1481.977002601896
2013-05-29,1461.247845541673
2013-05-30,1453.3156808960168
2013-05-31,1445.5078782608184
2013-06-03,1437.2531536501651
2013-06-04,1434.1529685253868
2013-06-05,1411.3757092314652
2013-06-06,1402.4256046237504
2013-06-07,1412.3856063955238
2013-06-10,1416.7924474578622
2013-06-11,1397.1846335675903
2013-06-12,1386.0144037301684
2013-06-13,1394.1572191585926
2013-06-14,1391.1065973839802
2013-06-17,1402.1178538048694
2013-06-18,1402.271416429474
2013-06-19,1393.0133380968296
2013-06-20,1367.6305015895182
2013-06-21,1368.1480559428894
2013-06-24,1352.5491931779368
2013-06-25,1364.9635729198028
2013-06-26,1386.9255754741785
2013-06-27,1398.7426463430593
2013-06-28,1400.1570664461535
2013-07-01,1405.9732158386037
2013-07-02,1405.389888231712
2013-07-03,1405.5177835115744
2013-07-04,1420.0552415096138
2013-07-05,1428.808681967862
2013-07-08,1431.3706341580196
2013-07-09,1451.0637637170069
2013-07-10,1447.7199181386632
2013-07-11,1452.18010703469
2013-07-12,1452.52423894169
2013-07-15,1456.5330276013447
2013-07-16,1446.1618032984316
2013-07-17,1454.7655247762868
