Date,AC FAR EAST ex JAPAN
2001-05-03,104.26141181486955
2001-05-04,101.87326165023757
2001-05-07,103.16101740567854
2001-05-08,103.1822266373993
2001-05-09,103.23587186671224
2001-05-10,103.10140672889723
2001-05-11,104.71511653457662
2001-05-14,103.33785351194224
2001-05-15,102.38202138913108
2001-05-16,101.3332609202533
2001-05-17,103.72473469887942
2001-05-18,103.57895335872664
2001-05-21,104.30084607793896
2001-05-22,106.32664498645416
2001-05-23,108.44137836690197
2001-05-24,108.6409973988092
2001-05-25,108.04681258046195
2001-05-28,107.13108786690982
2001-05-29,108.03034764399702
2001-05-30,106.5842850897128
2001-05-31,106.56992809778659
2001-06-01,106.15524925868183
2001-06-04,106.58973816481488
2001-06-05,107.0879692182039
2001-06-06,107.95348259515032
2001-06-07,107.98781551147503
2001-06-08,110.01485587343362
2001-06-11,110.0472628914842
2001-06-12,108.52547425463904
2001-06-13,108.04494350733233
2001-06-14,105.6789794634027
2001-06-15,104.93706446962241
2001-06-18,103.79806548563683
2001-06-19,104.36469377336873
2001-06-20,103.99453104827103
2001-06-21,104.14570459149013
2001-06-22,103.8396220975681
2001-06-25,102.81235487023342
2001-06-26,101.7141623067078
2001-06-27,102.04803748295498
2001-06-28,102.3629066922098
2001-06-29,104.43619639004899
2001-07-02,104.34685111104032
2001-07-03,104.70152216867173
2001-07-04,104.84149279913368
2001-07-05,105.43885650344195
2001-07-06,103.8445852987706
2001-07-09,101.30482620784862
2001-07-10,100.64240580119193
2001-07-11,98.75092973115038
2001-07-12,100.75989165156255
2001-07-13,99.63751489327429
2001-07-16,98.80549865911664
2001-07-17,98.75528187828878
2001-07-18,95.72904675832693
2001-07-19,95.74608367933486
2001-07-20,95.57619733250971
2001-07-23,95.1595076746491
2001-07-24,93.8880745779688
2001-07-25,94.02409383028531
2001-07-26,94.73172468368952
2001-07-27,96.03505190197401
2001-07-30,95.63325725473379
2001-07-31,97.16652545545807
2001-08-01,98.02155594087789
2001-08-02,98.3178140142662
2001-08-03,97.33900665509509
2001-08-06,97.16972458356744
2001-08-07,96.86028092603331
2001-08-08,97.04886501396061
2001-08-09,93.85826945784447
2001-08-10,94.07001438184133
2001-08-13,93.89404186614613
2001-08-14,95.86437436016261
2001-08-15,94.81562960054953
2001-08-16,94.33725490169601
2001-08-17,93.59329213062645
2001-08-20,92.4839032201867
2001-08-21,92.39405376156208
2001-08-22,91.09780114699687
2001-08-23,92.16784577129292
2001-08-24,91.3936292851546
2001-08-27,93.31657192294047
2001-08-28,92.92770885251998
2001-08-29,92.97862560462238
2001-08-30,92.77932155719809
2001-08-31,92.09295378492972
2001-09-03,91.68054319782415
2001-09-04,94.46345848558592
2001-09-05,93.67613461275057
2001-09-06,91.95943239589576
2001-09-07,89.74042141269594
2001-09-10,89.60019593937506
2001-09-11,88.2328223551405
2001-09-12,83.381786988681
2001-09-13,82.77602802085202
2001-09-14,79.67710701189132
2001-09-17,77.18676065585632
2001-09-18,76.91212385972965
2001-09-19,77.35882953787042
2001-09-20,76.13079059219882
2001-09-21,74.42764930910523
2001-09-24,75.33918788389711
2001-09-25,73.99299668658685
2001-09-26,74.4517914158904
2001-09-27,75.31029761743861
2001-09-28,77.24221653339676
2001-10-01,76.73345975342563
2001-10-02,76.07991644658946
2001-10-03,75.68695656333377
2001-10-04,78.48301346758183
2001-10-05,78.63498926537495
2001-10-08,76.7564583404826
2001-10-09,79.21978692616908
2001-10-10,79.32637328612576
2001-10-11,82.0064432546894
2001-10-12,81.2132654952077
2001-10-15,80.55788462753108
2001-10-16,81.01437702382965
2001-10-17,82.26765797547914
2001-10-18,81.20537849909346
2001-10-19,81.51111585065249
2001-10-22,82.12050727405304
2001-10-23,83.61735894728182
2001-10-24,84.52516900756832
2001-10-25,84.14364403411696
2001-10-26,85.13198800928423
2001-10-29,83.3611037766762
2001-10-30,81.3894645689664
2001-10-31,82.10742064692825
2001-11-01,81.71027377940814
2001-11-02,82.36443152580874
2001-11-05,84.30593844416506
2001-11-06,84.25714980360563
2001-11-07,83.76334739386066
2001-11-08,86.0413951424325
2001-11-09,87.07747302762016
2001-11-12,87.33678461321291
2001-11-13,88.6514155668879
2001-11-14,90.81185399272479
2001-11-15,93.27368890149071
2001-11-16,93.36964667498376
2001-11-19,95.28671197831405
2001-11-20,93.74464066045019
2001-11-21,94.95127782585857
2001-11-22,94.67435587951393
2001-11-23,96.57499895860207
2001-11-26,98.09041207071343
2001-11-27,97.36617229356253
2001-11-28,94.19914194051371
2001-11-29,93.94742907794333
2001-11-30,93.99158959625403
2001-12-03,95.6121167242681
2001-12-04,97.25306507843814
2001-12-05,101.43029843663787
2001-12-06,102.66961390558455
2001-12-07,104.27810529818312
2001-12-10,102.64130590208276
2001-12-11,102.09459078450924
2001-12-12,103.42010653123864
2001-12-13,101.24321142446942
2001-12-14,99.77356397996007
2001-12-17,98.36747785515536
2001-12-18,98.60978775673574
2001-12-19,99.35520021964177
2001-12-20,100.5038002542276
2001-12-21,98.60303893132782
2001-12-24,100.03750818598638
2001-12-25,100.74898796576207
2001-12-26,100.79635543649574
2001-12-27,100.86841324820917
2001-12-28,103.1397516185728
2001-12-31,103.07683402634653
2002-01-01,103.07683402634653
2002-01-02,102.59880906135712
2002-01-03,103.49340428420017
2002-01-04,106.88783896847232
2002-01-07,109.21522356407246
2002-01-08,107.9371467677211
2002-01-09,108.34899119043993
2002-01-10,106.53536969866951
2002-01-11,105.57166323484391
2002-01-14,106.05192992877423
2002-01-15,104.51300593396498
2002-01-16,104.28074293437241
2002-01-17,104.80948320342863
2002-01-18,104.21648989902529
2002-01-21,105.96409910776089
2002-01-22,105.20752973391771
2002-01-23,105.61877529888659
2002-01-24,106.98591442483732
2002-01-25,110.88887965163092
2002-01-28,112.2953060388007
2002-01-29,112.24433522510229
2002-01-30,110.20958003785589
2002-01-31,110.9754585636343
2002-02-01,110.30235370720585
2002-02-04,109.3968275847271
2002-02-05,108.97837611065229
2002-02-06,109.29894817245729
2002-02-07,107.769207212491
2002-02-08,108.18582688040681
2002-02-11,108.39301999355365
2002-02-12,108.58696482724619
2002-02-13,109.14079289442537
2002-02-14,112.3859818005819
2002-02-15,111.94458396280403
2002-02-18,112.96854842315811
2002-02-19,110.9485880952694
2002-02-20,110.03216941440928
2002-02-21,110.29539282390027
2002-02-22,108.51069586594062
2002-02-25,107.90051999102039
2002-02-26,108.3490787340212
2002-02-27,111.17675140839184
2002-02-28,110.73067649409121
2002-03-01,110.73705338097757
2002-03-04,113.61732259915591
2002-03-05,115.44345595632916
2002-03-06,115.4058928336979
2002-03-07,114.65598455079436
2002-03-08,114.88653865618616
2002-03-11,116.27566308142087
2002-03-12,116.66377116035295
2002-03-13,115.82110121756688
2002-03-14,115.054714569047
2002-03-15,114.10642999360887
2002-03-18,114.86583838732915
2002-03-19,115.25180211607776
2002-03-20,115.36631004484241
2002-03-21,114.75975413223368
2002-03-22,116.05823689265272
2002-03-25,115.7306206912489
2002-03-26,115.80114486806116
2002-03-27,117.57457934127237
2002-03-28,117.76065424063088
2002-03-29,117.78260957819745
2002-04-01,116.14624869812002
2002-04-02,116.72235415084425
2002-04-03,117.12625478076819
2002-04-04,116.54133150380265
2002-04-05,117.24625853321116
2002-04-08,116.74406041431857
2002-04-09,115.65896588576071
2002-04-10,113.57214930780853
2002-04-11,113.7233357960865
2002-04-12,115.37266089617303
2002-04-15,116.47640558006815
2002-04-16,116.93334100924841
2002-04-17,119.54947027138752
2002-04-18,119.69400280414926
2002-04-19,119.89323731999896
2002-04-22,120.53127785858845
2002-04-23,121.28791220859156
2002-04-24,120.9625066927839
2002-04-25,117.97535944463401
2002-04-26,117.68109416694375
2002-04-29,115.35954044382991
2002-04-30,115.64873769599347
2002-05-01,115.01571600784992
2002-05-02,116.54907265801212
2002-05-03,115.53184377150205
2002-05-06,112.49863067902106
2002-05-07,113.24011195269391
2002-05-08,114.55767357360432
2002-05-09,114.49923607676418
2002-05-10,113.14765505518135
2002-05-13,113.42208793789189
2002-05-14,115.38589895620782
2002-05-15,117.02604253297564
2002-05-16,116.32430040907191
2002-05-17,116.3215292599108
2002-05-20,115.26511125419894
2002-05-21,113.59917777658109
2002-05-22,114.12186372188393
2002-05-23,113.41670639037407
2002-05-24,114.21058464088736
2002-05-27,114.27534640285387
2002-05-28,113.18334611850776
2002-05-29,111.93911230820484
2002-05-30,110.89598550200493
2002-05-31,109.37663122619712
2002-06-03,109.39113349995387
2002-06-04,108.41917843002751
2002-06-05,109.56404057266388
2002-06-06,108.69887250581763
2002-06-07,107.3081883194328
2002-06-10,108.49648603479206
2002-06-11,108.25277394852509
2002-06-12,107.43001777991445
2002-06-13,108.25241641844677
2002-06-14,107.15649123034434
2002-06-17,106.68689426504423
2002-06-18,106.01297036452596
2002-06-19,102.52932771742702
2002-06-20,102.28714076248208
2002-06-21,101.48912445928705
2002-06-24,100.30317279369606
2002-06-25,100.48713196525891
2002-06-26,94.85572910482101
2002-06-27,96.26957029706755
2002-06-28,97.88302387544513
2002-07-01,97.18547187684631
2002-07-02,97.29866683768175
2002-07-03,98.681976066139
2002-07-04,100.7360128587354
2002-07-05,103.04549397683748
2002-07-08,102.07063480290364
2002-07-09,102.64662584980879
2002-07-10,102.32393934955465
2002-07-11,99.75154847259616
2002-07-12,102.12406064493179
2002-07-15,100.07198156390096
2002-07-16,98.44919306211699
2002-07-17,98.1764924913969
2002-07-18,98.20629584312407
2002-07-19,96.09789920045655
2002-07-22,94.2741173179957
2002-07-23,97.7248065201538
2002-07-24,94.76297508399072
2002-07-25,93.74816877234822
2002-07-26,91.51060185213511
2002-07-29,92.78278374038052
2002-07-30,94.42076784555552
2002-07-31,94.96989284348427
2002-08-01,94.2053342341433
2002-08-02,92.9418235945251
2002-08-05,89.55515749265221
2002-08-06,90.00980934818415
2002-08-07,91.51887635569197
2002-08-08,91.53129507590764
2002-08-09,92.29274840222045
2002-08-12,91.68787429112199
2002-08-13,93.12203104401105
2002-08-14,92.68688614556987
2002-08-15,94.25506912463271
2002-08-16,94.2232808962294
2002-08-19,94.61562666119332
2002-08-20,96.1341800301854
2002-08-21,96.0045635483328
2002-08-22,97.03269430829583
2002-08-23,96.22323038986552
2002-08-26,95.45420374984874
2002-08-27,93.90104591209474
2002-08-28,93.00898257570041
2002-08-29,92.3103888552741
2002-08-30,92.8377807479038
2002-09-02,92.07217315278609
2002-09-03,90.12663556597971
2002-09-04,89.7467309219438
2002-09-05,89.31972052896926
2002-09-06,89.27815158073297
2002-09-09,89.29131754200029
2002-09-10,91.73508694299306
2002-09-11,92.26138754279987
2002-09-12,92.32929606359886
2002-09-13,90.0540009727993
2002-09-16,88.6230775537924
2002-09-17,91.30771527729844
2002-09-18,88.38512710065959
2002-09-19,87.96739885927387
2002-09-20,86.95432188742748
2002-09-23,84.96572370879149
2002-09-24,84.08612726434971
2002-09-25,82.73163738140819
2002-09-26,83.81176329663121
2002-09-27,84.17807687216973
2002-09-30,81.65485243500991
2002-10-01,81.9407602191104
2002-10-02,81.8541854291775
2002-10-03,80.84067805521423
2002-10-04,81.65333437487472
2002-10-07,79.64597918531122
2002-10-08,80.54666505256695
2002-10-09,79.19066067129752
2002-10-10,76.97341002888004
2002-10-11,76.97852069685442
2002-10-14,77.98735759948391
2002-10-15,81.00494220319331
2002-10-16,82.76217227508661
2002-10-17,84.9569293507535
2002-10-18,86.89716692791063
2002-10-21,85.84016307230543
2002-10-22,84.58637281263232
2002-10-23,87.223034577609
2002-10-24,87.3053315275686
2002-10-25,87.21450066997836
2002-10-28,88.32358777978071
2002-10-29,86.99959138920612
2002-10-30,85.96732696882722
2002-10-31,85.8551083989206
2002-11-01,83.91307797052251
2002-11-04,86.6014106686088
2002-11-05,85.68709217187
2002-11-06,87.35115563799238
2002-11-07,86.861994736181
2002-11-08,86.38873376422784
2002-11-11,84.8671203887337
2002-11-12,84.6398902182584
2002-11-13,84.5724347382393
2002-11-14,84.84595107769198
2002-11-15,87.03957809915714
2002-11-18,86.09164631802473
2002-11-19,85.72581609933849
2002-11-20,86.29692850448035
2002-11-21,87.07104337088296
2002-11-22,88.3503870925639
2002-11-25,89.68694548379716
2002-11-26,89.18609347202406
2002-11-27,89.22637662480697
2002-11-28,89.56098743725754
2002-11-29,89.78551760425884
2002-12-02,90.21204740511968
2002-12-03,90.5494642111916
2002-12-04,88.39035768125126
2002-12-05,88.42512682729199
2002-12-06,87.72938437815584
2002-12-09,87.7311681410611
2002-12-10,86.80549756357145
2002-12-11,86.55266530231545
2002-12-12,86.4945586538525
2002-12-13,85.33450836335138
2002-12-16,84.81030559223935
2002-12-17,84.57786785823282
2002-12-18,84.35076880838463
2002-12-19,84.65438834674491
2002-12-20,84.8560840971523
2002-12-23,83.99312249170158
2002-12-24,83.10988244846226
2002-12-25,82.96753543660726
2002-12-26,82.86389685464201
2002-12-27,81.57245271499968
2002-12-30,79.1865902296761
2002-12-31,79.26102074878821
2003-01-01,79.26102074878821
2003-01-02,80.39386025314731
2003-01-03,82.14815433769017
2003-01-06,82.46626019610778
2003-01-07,82.27013010734575
2003-01-08,83.15000498450262
2003-01-09,81.80072344294709
2003-01-10,81.90946576176337
2003-01-13,83.78485238221839
2003-01-14,83.87960981198931
2003-01-15,83.95672949375898
2003-01-16,83.346088365803
2003-01-17,81.6746790184062
2003-01-20,81.30385034829747
2003-01-21,81.1990647535729
2003-01-22,80.84114383514387
2003-01-23,80.93007238386473
2003-01-24,79.65011510438882
2003-01-27,77.95754457958108
2003-01-28,78.4875618453389
2003-01-29,77.17305789439338
2003-01-30,78.2224993008114
2003-01-31,78.39827447387776
2003-02-03,78.44834768900675
2003-02-04,77.63897751286069
2003-02-05,77.70551553831469
2003-02-06,76.38733367128825
2003-02-07,75.46839059122678
2003-02-10,75.3768914453145
2003-02-11,75.72185277596996
2003-02-12,76.50783733005622
2003-02-13,74.38512919341869
2003-02-14,74.58096351342405
2003-02-17,77.34524050917643
2003-02-18,77.65841787604649
2003-02-19,77.30222640392866
2003-02-20,76.72424446342718
2003-02-21,76.51938350582614
2003-02-24,77.41778688720879
2003-02-25,75.76339930266629
2003-02-26,75.14573440425482
2003-02-27,75.20491362875488
2003-02-28,74.55160585640125
2003-03-03,75.49933328054792
2003-03-04,74.19079716115118
2003-03-05,72.45000128396318
2003-03-06,71.45987379687115
2003-03-07,70.29110102626784
2003-03-10,69.492016418189
2003-03-11,69.11542979231824
2003-03-12,69.59792532639122
2003-03-13,70.41657872247873
2003-03-14,72.47253556144737
2003-03-17,71.20759529249337
2003-03-18,73.77474336120925
2003-03-19,74.67310178344738
2003-03-20,76.36165637957122
2003-03-21,77.06502523870508
2003-03-24,75.53045444002332
2003-03-25,74.57635009410278
2003-03-26,74.84970279361993
2003-03-27,73.78023488016846
2003-03-28,73.66682315040254
2003-03-31,70.26029153172543
2003-04-01,70.34052523470338
2003-04-02,71.41851318720579
2003-04-03,71.76822472026268
2003-04-04,73.55147942311348
2003-04-07,75.80540604860808
2003-04-08,74.97760727596568
2003-04-09,73.36754997990036
2003-04-10,73.12560416811917
2003-04-11,73.91024143219326
2003-04-14,73.33767964097525
2003-04-15,74.37677565347896
2003-04-16,75.17965801945297
2003-04-17,74.28283155340374
2003-04-18,75.09843279297183
2003-04-21,75.04284198253148
2003-04-22,73.06179532372659
2003-04-23,72.65175160355997
2003-04-24,70.76079015621805
2003-04-25,69.1762268946656
2003-04-28,69.62078885580164
2003-04-29,72.14542396548303
2003-04-30,71.20698142321481
2003-05-01,70.59284204820351
2003-05-02,71.28462842946017
2003-05-05,71.63202123195362
2003-05-06,71.55676573346554
2003-05-07,72.22407448372772
2003-05-08,71.36545478386674
2003-05-09,71.43850444181415
2003-05-12,72.25398000448894
2003-05-13,72.05280792158425
2003-05-14,71.87736224140929
2003-05-15,72.56581616035808
2003-05-16,71.40076656453587
2003-05-19,69.94924862207282
2003-05-20,70.32445616654576
2003-05-21,70.03059884336945
2003-05-22,70.54077417914694
2003-05-23,71.30082342551984
2003-05-26,72.02823642330532
2003-05-27,71.48799606021193
2003-05-28,73.17666286580703
2003-05-29,72.99655898711092
2003-05-30,73.42212637622008
2003-06-02,75.45807540569307
2003-06-03,75.10993112836978
2003-06-04,75.78867237495989
2003-06-05,75.29151398439501
2003-06-06,76.43197553591328
2003-06-09,76.91535839235341
2003-06-10,77.38071962170491
2003-06-11,76.88644641896704
2003-06-12,77.96093847452894
2003-06-13,78.20965247449743
2003-06-16,77.34946816513077
2003-06-17,79.24663505030875
2003-06-18,79.90353635172451
2003-06-19,80.76117451000616
2003-06-20,80.88857816221912
2003-06-23,80.1825611202671
2003-06-24,79.16963400999069
2003-06-25,79.51530341633732
2003-06-26,80.33229629305013
2003-06-27,80.75373331469974
2003-06-30,79.55711911664397
2003-07-01,79.64197809488651
2003-07-02,81.3582145589666
2003-07-03,82.08727390616917
2003-07-04,82.8538885627963
2003-07-07,85.7199973964826
2003-07-08,86.98740226338506
2003-07-09,86.8165514410781
2003-07-10,85.94868355104782
2003-07-11,86.29742226108077
2003-07-14,88.46367545163321
2003-07-15,88.64950167068852
2003-07-16,89.39587164073306
2003-07-17,88.57879276089983
2003-07-18,87.58374775736371
2003-07-21,86.46222473395463
2003-07-22,85.99060769520247
2003-07-23,84.83234764339213
2003-07-24,85.34965806863076
2003-07-25,85.21269718777503
2003-07-28,86.86962596287734
2003-07-29,86.78302600203907
2003-07-30,87.04881522675745
2003-07-31,88.11534788911383
2003-08-01,89.24905346250794
2003-08-04,88.1829060187289
2003-08-05,87.16812269412584
2003-08-06,85.65300391260888
2003-08-07,85.66790850692873
2003-08-08,86.09661202703724
2003-08-11,86.84775845441928
2003-08-12,87.42051840998953
2003-08-13,89.12658467204045
2003-08-14,90.33959851811026
2003-08-15,90.5852866260825
2003-08-18,91.95544041077765
2003-08-19,93.00926071170575
2003-08-20,93.07374983697291
2003-08-21,96.31544849187034
2003-08-22,98.09452354907937
2003-08-25,97.68494189159446
2003-08-26,96.7744599439042
2003-08-27,96.57043515729974
2003-08-28,96.34323372402581
2003-08-29,96.9442408183132
2003-09-01,97.88267811529163
2003-09-02,98.80561417578957
2003-09-03,99.94524235108943
2003-09-04,99.49129036715988
2003-09-05,98.58715408606301
2003-09-08,98.52978924568063
2003-09-09,97.15465946109795
2003-09-10,95.86884582958908
2003-09-11,96.64010439492837
2003-09-12,95.6650656699371
2003-09-15,95.01716984947554
2003-09-16,96.87685664247878
2003-09-17,96.96428738404705
2003-09-18,95.94305026597641
2003-09-19,94.36865065618488
2003-09-22,92.13924998650816
2003-09-23,92.80298948974315
2003-09-24,94.89406729312385
2003-09-25,93.64173520681695
2003-09-26,93.2716610745098
2003-09-29,92.30563717892053
2003-09-30,91.81659471533209
2003-10-01,91.5246363079494
2003-10-02,93.81520926468819
2003-10-03,94.80958757694619
2003-10-06,95.75265151934474
2003-10-07,95.07406336395928
2003-10-08,94.59821516307575
2003-10-09,96.60816840255482
2003-10-10,97.60211225687058
2003-10-13,99.10951528224241
2003-10-14,97.77069722613757
2003-10-15,98.61673050178547
2003-10-16,99.15261160489766
2003-10-17,99.32633358107442
2003-10-20,99.80718159471755
2003-10-21,99.80555861341345
2003-10-22,98.98501714073055
2003-10-23,95.97487646328592
2003-10-24,95.21012564386837
2003-10-27,96.31256920101136
2003-10-28,98.9458082692084
2003-10-29,99.35885859421458
2003-10-30,99.64241219925917
2003-10-31,99.76848386523106
2003-11-03,102.02081707028725
2003-11-04,102.55343536864476
2003-11-05,103.1917432029646
2003-11-06,101.85518449128085
2003-11-07,102.32941763423682
2003-11-10,101.29276192315902
2003-11-11,99.68763135647812
2003-11-12,99.04503036136106
2003-11-13,100.09538869588057
2003-11-14,99.31703000044739
2003-11-17,96.97712281094525
2003-11-18,96.34865075191108
2003-11-19,94.18948269350228
2003-11-20,93.46981210741558
2003-11-21,93.42273833683728
2003-11-24,93.82225801945835
2003-11-25,94.8169042164132
2003-11-26,94.68691246421429
2003-11-27,94.4935150253323
2003-11-28,95.29777573869836
2003-12-01,97.0398430341088
2003-12-02,96.29284148749326
2003-12-03,96.18974337872915
2003-12-04,96.30176168192804
2003-12-05,95.01735982628135
2003-12-08,93.96872853498397
2003-12-09,94.90814442935707
2003-12-10,94.86197986461688
2003-12-11,96.41445330727987
2003-12-12,96.1760077003045
2003-12-15,96.45407399073484
2003-12-16,94.66799822397726
2003-12-17,93.03760097937729
2003-12-18,93.55084918770282
2003-12-19,94.40528400163282
2003-12-22,94.40251840731145
2003-12-23,94.27843225112498
2003-12-24,93.98748074258383
2003-12-25,94.10142847066011
2003-12-26,94.18432660121907
2003-12-29,94.28729990748037
2003-12-30,95.32251167286341
2003-12-31,95.29843556331149
2004-01-01,95.29843556331149
2004-01-02,97.15105887095359
2004-01-05,98.18664312663836
2004-01-06,97.64934305693708
2004-01-07,98.15910222730922
2004-01-08,98.34035721942034
2004-01-09,99.45361254357631
2004-01-12,99.98614330538923
2004-01-13,99.92242315509394
2004-01-14,100.782100424748
2004-01-15,100.55801569638831
2004-01-16,102.29103350190644
2004-01-19,103.44624648403723
2004-01-20,103.0238470935793
2004-01-21,103.3624345221713
2004-01-22,102.709464599797
2004-01-23,103.00298087094086
2004-01-26,104.33084422471127
2004-01-27,104.27342197270471
2004-01-28,103.39320170018136
2004-01-29,103.8000974615738
2004-01-30,103.23812872742141
2004-02-02,102.12950879758083
2004-02-03,100.90751413723241
2004-02-04,100.68158453745228
2004-02-05,100.23123029853946
2004-02-06,101.00191160560497
2004-02-09,103.51679387834528
2004-02-10,103.191247575779
2004-02-11,103.71139447794775
2004-02-12,102.67191482790672
2004-02-13,103.74342914991296
2004-02-16,104.02933852728745
2004-02-17,104.2685868517416
2004-02-18,104.39974569961866
2004-02-19,105.32579831889774
2004-02-20,105.87124683891395
2004-02-23,105.19427197561524
2004-02-24,103.48519002603886
2004-02-25,104.15188738190392
2004-02-26,105.77048300950233
2004-02-27,107.03653433026085
2004-03-01,107.43879760751435
2004-03-02,109.36853618302625
2004-03-03,109.58446879746873
2004-03-04,110.15532053586286
2004-03-05,107.706927853296
2004-03-08,107.95215487285448
2004-03-09,106.97560955053287
2004-03-10,106.96321005857115
2004-03-11,105.7893085071216
2004-03-12,104.8023121915522
2004-03-15,104.16627832794549
2004-03-16,103.12575648548848
2004-03-17,105.85741090379844
2004-03-18,104.95642517223598
2004-03-19,105.83787230114272
2004-03-22,102.78502649655029
2004-03-23,102.96479525790683
2004-03-24,104.5907132698031
2004-03-25,103.5991705404236
2004-03-26,104.54608075500256
2004-03-29,105.24548799635913
2004-03-30,106.07617239619522
2004-03-31,106.05183010297111
2004-04-01,105.92118859501723
2004-04-02,108.28027960515833
2004-04-05,110.18394719097168
2004-04-06,110.89997245350459
2004-04-07,110.39696747420344
2004-04-08,111.31532651746781
2004-04-09,110.6317525767316
2004-04-12,112.02511862288375
2004-04-13,113.83687207385452
2004-04-14,111.98912548479814
2004-04-15,110.68040585609003
2004-04-16,109.1814168583403
2004-04-19,109.30166599744243
2004-04-20,110.85720893414762
2004-04-21,110.59888814982773
2004-04-22,109.96409027611962
2004-04-23,111.98973145125127
2004-04-26,109.89511913658009
2004-04-27,109.18927569999565
2004-04-28,108.6791667790646
2004-04-29,104.43525522355812
2004-04-30,102.39093662245921
2004-05-03,102.64253511113725
2004-05-04,102.95985144250812
2004-05-05,101.47431533430343
2004-05-06,101.05082662419639
2004-05-07,102.28361751361437
2004-05-10,97.33271070617178
2004-05-11,98.18449549893612
2004-05-12,99.34889102879173
2004-05-13,97.61289884601399
2004-05-14,95.24539024869125
2004-05-17,89.8299886537552
2004-05-18,91.57460414019825
2004-05-19,95.81445724104215
2004-05-20,95.51142029025797
2004-05-21,97.07967892820159
2004-05-24,98.26047879139703
2004-05-25,96.45037143537897
2004-05-26,96.88568885596912
2004-05-27,97.55604397078591
2004-05-28,99.11310489519676
2004-05-31,98.1703451726088
2004-06-01,98.26544356431914
2004-06-02,96.97932177873594
2004-06-03,94.19950398194771
2004-06-04,94.88309599303587
2004-06-07,97.53943955610738
2004-06-08,98.04951757316104
2004-06-09,98.7435456639122
2004-06-10,97.90009832481803
2004-06-11,96.71902675690785
2004-06-14,94.25365578537902
2004-06-15,94.90789197873576
2004-06-16,95.6818640333954
2004-06-17,95.63172127932914
2004-06-18,93.20771983210214
2004-06-21,93.8338711664612
2004-06-22,93.63789123427647
2004-06-23,94.20092770370766
2004-06-24,95.93031360485891
2004-06-25,97.30175105870437
2004-06-28,96.31117166580101
2004-06-29,96.93504775604403
2004-06-30,97.56414941523394
2004-07-01,97.5916440840774
2004-07-02,95.3282701445212
2004-07-05,95.68236624748168
2004-07-06,96.50463803175013
2004-07-07,96.0543210820344
2004-07-08,94.25442772967814
2004-07-09,94.98167694229763
2004-07-12,94.76999555246684
2004-07-13,95.05274608300316
2004-07-14,93.07093542652241
2004-07-15,92.4325272723513
2004-07-16,92.70504464836364
2004-07-19,93.75059708412846
2004-07-20,93.08059590076132
2004-07-21,95.96061677768485
2004-07-22,94.67376765608294
2004-07-23,95.33803140964312
2004-07-26,94.71367468468367
