Date,ACWI ex SWEDEN
2017-02-13,2487.0238000912123
2017-02-14,2497.072946183895
2017-02-15,2509.3673474034704
2017-02-16,2491.6203161613885
2017-02-17,2499.5924408907904
2017-02-20,2503.3189888780066
2017-02-21,2531.7766793636233
2017-02-22,2531.228076404681
2017-02-23,2524.091679885018
2017-02-24,2522.2469491621896
2017-02-27,2512.2183981935427
2017-02-28,2504.2961057054026
2017-03-01,2543.3671291725072
2017-03-02,2541.3175264022193
2017-03-03,2531.223468873022
2017-03-06,2519.788548611164
2017-03-07,2518.3153357371734
2017-03-08,2516.8837662117526
2017-03-09,2509.0644769780033
2017-03-10,2504.296403608803
2017-03-13,2510.1464061266483
2017-03-14,2507.8064756940776
2017-03-15,2526.0443669250935
2017-03-16,2519.0146976004803
2017-03-17,2517.409330523265
2017-03-20,2513.6172348953214
2017-03-21,2483.823684471058
2017-03-22,2479.7302010773806
2017-03-23,2486.021417986191
2017-03-24,2483.2247550643583
2017-03-27,2463.475242896162
2017-03-28,2485.0977996781617
2017-03-29,2512.197267197335
2017-03-30,2519.281714618811
2017-03-31,2517.899561391045
2017-04-03,2524.707261396409
2017-04-04,2523.7948819834437
2017-04-05,2520.2453955034234
2017-04-06,2521.1650260983547
2017-04-07,2529.0151061970937
2017-04-10,2534.2430850158903
2017-04-11,2527.685043043511
2017-04-12,2524.6605031035074
2017-04-13,2512.767541549963
2017-04-14,2511.021286095741
2017-04-17,2519.4918191408565
2017-04-18,2499.5978607907305
2017-04-19,2491.739830843185
2017-04-20,2495.412081031371
2017-04-21,2509.3636724212392
2017-04-24,2506.757513359772
2017-04-25,2507.4878659173646
2017-04-26,2519.4412325244425
2017-04-27,2520.1412164539847
2017-04-28,2510.890711848586
2017-05-01,2509.966954256913
2017-05-02,2520.715989846696
2017-05-03,2515.174804269995
2017-05-04,2509.1622427303923
2017-05-05,2511.466845175281
2017-05-08,2527.674267662442
2017-05-09,2534.1660787854776
2017-05-10,2544.2376732653934
2017-05-11,2541.2163781010545
2017-05-12,2531.1466997488856
2017-05-15,2531.3272632686535
2017-05-16,2514.7453255531163
2017-05-17,2471.5744151910553
2017-05-18,2469.2788442995857
2017-05-19,2472.2183061222077
2017-05-22,2474.730477535708
2017-05-23,2481.0461024469814
2017-05-24,2492.847885620506
2017-05-25,2497.0945821018686
2017-05-26,2501.741288639606
2017-05-29,2502.39247621887
2017-05-30,2499.545092647883
2017-05-31,2485.007828519341
2017-06-01,2503.9498260602713
2017-06-02,2508.794651332866
2017-06-05,2510.776596069653
2017-06-06,2500.937682802286
2017-06-07,2502.9661307892006
2017-06-08,2509.955768908657
2017-06-09,2516.473045845607
2017-06-12,2505.529019513777
2017-06-13,2516.60403636422
2017-06-14,2503.77432599077
2017-06-15,2514.056522104075
2017-06-16,2510.5852794363705
2017-06-19,2535.72290388012
2017-06-20,2527.8471278434768
2017-06-21,2520.6549843850526
2017-06-22,2519.9891840737732
2017-06-23,2515.262373144491
2017-06-26,2520.2407832395966
2017-06-27,2489.311062289117
2017-06-28,2487.8984760408953
2017-06-29,2461.0125582017913
2017-06-30,2461.0969396847245
2017-07-03,2475.0377781944167
2017-07-04,2474.880205453139
2017-07-05,2482.303538195765
2017-07-06,2452.201555819227
2017-07-07,2459.194381474824
2017-07-10,2466.0854528951827
2017-07-11,2460.4352531543227
2017-07-12,2482.9793536504812
2017-07-13,2494.2008975927088
2017-07-14,2499.1338557703507
2017-07-17,2495.983338116906
2017-07-18,2474.3481909014367
2017-07-19,2500.117730649749
2017-07-20,2480.556973263624
2017-07-21,2471.031038179035
2017-07-24,2470.83030644379
2017-07-25,2472.635352078272
2017-07-26,2480.8999034882754
2017-07-27,2477.2989265837923
2017-07-28,2454.9440764894134
2017-07-31,2447.833437595575
2017-08-01,2454.6258176416854
2017-08-02,2445.3429969246404
2017-08-03,2437.9599210277934
2017-08-04,2464.320905033348
2017-08-07,2461.749715517022
2017-08-08,2469.472754906892
2017-08-09,2460.6100758177085
2017-08-10,2432.773633657041
2017-08-11,2418.056442015303
2017-08-14,2438.9365810729146
2017-08-15,2448.767331990306
2017-08-16,2459.7209157505627
2017-08-17,2433.088739767224
2017-08-18,2424.017440763498
2017-08-21,2413.4140996081373
2017-08-22,2441.116925576161
2017-08-23,2428.230877118285
2017-08-24,2429.4988821459933
2017-08-25,2421.9026875913173
2017-08-28,2406.8412138379804
2017-08-29,2390.6721388818883
2017-08-30,2417.604528190407
2017-08-31,2436.4842859872697
2017-09-01,2446.221373871384
2017-09-04,2434.690934836856
2017-09-05,2423.4945046003577
2017-09-06,2425.0135400033846
2017-09-07,2419.0853560665523
2017-09-08,2416.774416934705
2017-09-11,2445.4776655870955
2017-09-12,2459.2561804182346
2017-09-13,2464.6394715383817
2017-09-14,2470.5678220739474
2017-09-15,2457.1765625876073
2017-09-18,2465.0536969937475
2017-09-19,2465.245403987983
2017-09-20,2465.271868581056
2017-09-21,2470.2281463755794
2017-09-22,2463.6783531361216
2017-09-25,2474.926415481602
2017-09-26,2487.9856356902883
2017-09-27,2501.528953218795
2017-09-28,2493.483655328975
2017-09-29,2497.3628936985724
2017-10-02,2520.6823899421565
2017-10-03,2525.863698790538
2017-10-04,2527.1228722687583
2017-10-05,2543.6873116483853
2017-10-06,2537.9224263635497
2017-10-09,2535.071196701906
2017-10-10,2530.7310434193114
2017-10-11,2529.6349278088696
2017-10-12,2529.565723755928
2017-10-13,2537.8737149416797
2017-10-16,2549.8817501757685
2017-10-17,2555.428759610825
2017-10-18,2553.796650502522
2017-10-19,2537.7142910811262
2017-10-20,2555.157837440883
2017-10-23,2557.3985220876602
2017-10-24,2554.8348133794448
2017-10-25,2535.605987111409
2017-10-26,2559.855356721703
2017-10-27,2597.368684005357
2017-10-30,2588.8893227886974
2017-10-31,2587.5490476348773
2017-11-01,2602.6996368074133
2017-11-02,2592.00868407058
2017-11-03,2606.8768276486753
2017-11-06,2616.866065901016
2017-11-07,2620.137651160607
2017-11-08,2622.658025861995
2017-11-09,2604.890069681695
2017-11-10,2593.0804458475154
2017-11-13,2586.5546340176875
2017-11-14,2561.5221390354545
2017-11-15,2537.629383178003
2017-11-16,2564.508708765743
2017-11-17,2562.9086616093887
2017-11-20,2573.0610395048534
2017-11-21,2594.7990624940126
2017-11-22,2586.4013454111646
2017-11-23,2576.5983430013166
2017-11-24,2563.5686683152553
2017-11-27,2560.9832938176964
2017-11-28,2584.593807975019
2017-11-29,2586.9153813657827
2017-11-30,2578.2957762498236
2017-12-01,2580.9037212429034
2017-12-04,2586.641453915454
2017-12-05,2582.6673264567385
2017-12-06,2581.6600323779676
2017-12-07,2587.5421429143257
2017-12-08,2609.90965828132
2017-12-11,2611.3342778930064
2017-12-12,2626.2933146218484
2017-12-13,2622.968768133648
2017-12-14,2612.3045001098117
2017-12-15,2623.162183821935
2017-12-18,2636.187493930725
2017-12-19,2628.787254404225
2017-12-20,2612.157378931378
2017-12-21,2623.4261659008885
2017-12-22,2629.727139070987
2017-12-25,2630.123823986765
2017-12-26,2621.967600723995
2017-12-27,2622.2346973911613
2017-12-28,2619.546461654038
2017-12-29,2601.8653265343664
2018-01-01,2601.6465007472257
2018-01-02,2612.9263552024995
2018-01-03,2629.67346429732
2018-01-04,2639.1567008012703
2018-01-05,2665.0479054763073
2018-01-08,2681.5617934052193
2018-01-09,2696.02829437672
2018-01-10,2682.8508116822823
2018-01-11,2678.635102961792
2018-01-12,2674.0952960638983
2018-01-15,2656.222075666225
2018-01-16,2661.47481901761
2018-01-17,2672.5171303715165
2018-01-18,2671.122147074063
2018-01-19,2687.2494027913062
2018-01-22,2697.547453869124
2018-01-23,2701.7009756867196
2018-01-24,2686.316482320472
2018-01-25,2663.873817923868
2018-01-26,2696.6856492946627
2018-01-29,2696.6418498208886
2018-01-30,2658.2002068508878
2018-01-31,2649.366916287408
2018-02-01,2644.6151178171535
2018-02-02,2604.0296339014435
2018-02-05,2530.3560115327887
2018-02-06,2532.779207991229
2018-02-07,2544.4924024355655
2018-02-08,2489.656578986547
2018-02-09,2493.0259372927426
2018-02-12,2516.932015908712
2018-02-13,2508.6976342271546
2018-02-14,2530.7862656973534
2018-02-15,2547.5519989339623
2018-02-16,2560.4792965269517
2018-02-19,2569.7066742845063
2018-02-20,2569.2385816727833
2018-02-21,2569.2473814196474
2018-02-22,2566.2177601231847
2018-02-23,2600.7593088395133
2018-02-26,2624.4168423502206
2018-02-27,2612.236391417995
2018-02-28,2592.700195210664
2018-03-01,2566.0696916820802
2018-03-02,2536.3685107002034
2018-03-05,2549.0807587475124
2018-03-06,2550.7341503814305
2018-03-07,2547.2218556579924
2018-03-08,2574.4033775662283
2018-03-09,2605.2017955977935
2018-03-12,2614.6570098834914
2018-03-13,2588.4018540366133
2018-03-14,2584.3067624951204
2018-03-15,2590.797901416233
2018-03-16,2599.7218724785553
2018-03-19,2561.6840166169545
2018-03-20,2576.2177500817365
2018-03-21,2575.3973348785844
2018-03-22,2525.195571233159
2018-03-23,2469.348693327071
2018-03-26,2490.5452536835924
2018-03-27,2486.2109379081016
2018-03-28,2482.7595877591275
2018-03-29,2514.455462382462
2018-03-30,2516.300027247202
2018-04-02,2483.2437640124344
2018-04-03,2502.1687312249014
2018-04-04,2507.211420162076
2018-04-05,2545.49552139725
2018-04-06,2507.818403641187
2018-04-09,2507.3300205459213
2018-04-10,2533.394294220148
2018-04-11,2518.8271511847
2018-04-12,2542.172405807321
2018-04-13,2536.4277433086104
2018-04-16,2538.523532839778
2018-04-17,2560.9433145147823
2018-04-18,2565.026078184001
2018-04-19,2561.546660118411
2018-04-20,2557.884402019209
2018-04-23,2564.707677468564
2018-04-24,2548.2178948784244
2018-04-25,2548.7775238627582
2018-04-26,2579.909220157981
2018-04-27,2589.8935933159414
2018-04-30,2586.3538710836488
2018-05-01,2603.0820328619266
2018-05-02,2599.4839663728367
2018-05-03,2591.3964437864634
2018-05-04,2616.042550132232
2018-05-07,2628.895930398755
2018-05-08,2640.86653603108
2018-05-09,2657.4271044046313
2018-05-10,2671.78524244989
2018-05-11,2669.5083044855987
2018-05-14,2670.271508229302
2018-05-15,2671.5167807875214
2018-05-16,2693.7354622980606
2018-05-17,2692.873064208808
2018-05-18,2691.2382946182656
2018-05-21,2706.7928591058103
2018-05-22,2701.0452682766036
2018-05-23,2708.597535395967
2018-05-24,2698.907431068047
2018-05-25,2707.8697425470605
2018-05-28,2712.0845539288644
2018-05-29,2695.572297654934
2018-05-30,2700.519605315896
2018-05-31,2680.7900343722968
2018-06-01,2704.277918982297
2018-06-04,2715.6562469023306
2018-06-05,2718.849252326729
2018-06-06,2714.1598942051564
2018-06-07,2705.3209860649195
2018-06-08,2715.2342034623284
2018-06-11,2714.0806956306615
2018-06-12,2720.3918984251713
2018-06-13,2716.373670702784
2018-06-14,2744.629341158251
2018-06-15,2740.6645630855314
2018-06-18,2729.9582219581707
2018-06-19,2719.4105154025992
2018-06-20,2725.5137416327543
2018-06-21,2702.0511351993905
2018-06-22,2707.2948976281687
2018-06-25,2658.594457142289
2018-06-26,2665.594492731683
2018-06-27,2663.548805913802
2018-06-28,2670.7335776426835
2018-06-29,2665.6883738235138
2018-07-02,2670.7194572763483
2018-07-03,2660.052145582695
2018-07-04,2661.077368864034
2018-07-05,2663.6699812810693
2018-07-06,2672.8258103450044
2018-07-09,2696.9743965766515
2018-07-10,2711.5426467768
2018-07-11,2687.4701599067193
2018-07-12,2713.1432002178653
2018-07-13,2722.9313233971293
2018-07-16,2709.8790542245574
2018-07-17,2721.8603877353216
2018-07-18,2735.369079844526
2018-07-19,2731.685445471541
2018-07-20,2717.124777301059
2018-07-23,2717.9850013196888
2018-07-24,2733.8266696946075
2018-07-25,2756.1753030777563
2018-07-26,2759.737308183056
2018-07-27,2755.716796273064
2018-07-30,2732.262456964533
2018-07-31,2739.679889488897
2018-08-01,2741.9361810982073
2018-08-02,2749.1385480767026
2018-08-03,2765.176263650146
2018-08-06,2774.647304131149
2018-08-07,2779.8409331584057
2018-08-08,2776.4179121753173
2018-08-09,2781.8113090888446
2018-08-10,2784.1637078623453
2018-08-13,2768.194805176821
2018-08-14,2790.388952366148
2018-08-15,2774.943465121493
2018-08-16,2773.4288030361054
2018-08-17,2777.767902782188
2018-08-20,2783.656188181605
2018-08-21,2773.3957245463967
2018-08-22,2760.9183421847224
2018-08-23,2758.3688993903515
2018-08-24,2760.7043431716443
2018-08-27,2776.8656776976254
2018-08-28,2770.057768068143
2018-08-29,2784.4890805982473
2018-08-30,2778.987854370005
2018-08-31,2777.2689360517916
2018-09-03,2774.2342970795294
2018-09-04,2777.422477654086
2018-09-05,2743.881668493792
2018-09-06,2732.267430255256
2018-09-07,2737.8312041770932
2018-09-10,2735.192067746306
2018-09-11,2743.240336622193
2018-09-12,2739.958697168122
2018-09-13,2743.911715924253
2018-09-14,2753.634599539182
2018-09-17,2737.48653363887
2018-09-18,2749.759540634427
2018-09-19,2766.365177248355
2018-09-20,2768.7078435406897
2018-09-21,2775.577595039823
2018-09-24,2758.3562295292736
2018-09-25,2760.7073718076654
2018-09-26,2766.6845874875617
2018-09-27,2784.596110521239
2018-09-28,2793.5760558077545
2018-10-01,2805.3938516446046
2018-10-02,2803.545855382961
2018-10-03,2808.2698803399385
2018-10-04,2784.6595659633517
2018-10-05,2768.417003643485
2018-10-08,2767.2520091951237
2018-10-09,2761.941960644876
2018-10-10,2687.730613390637
2018-10-11,2621.795881943998
2018-10-12,2650.570318799074
2018-10-15,2632.738622729668
2018-10-16,2679.2006147325083
2018-10-17,2689.085090068809
2018-10-18,2665.7316226731405
2018-10-19,2662.297904008974
2018-10-22,2661.64588579652
2018-10-23,2635.134995983593
2018-10-24,2594.667600143649
2018-10-25,2617.903088388774
2018-10-26,2588.895278104698
2018-10-29,2575.668033931934
2018-10-30,2607.248210147198
2018-10-31,2649.7239741196163
2018-11-01,2661.20931816436
2018-11-02,2668.0823458253517
2018-11-05,2666.496985890728
2018-11-06,2674.398741680929
2018-11-07,2702.626923117415
2018-11-08,2710.3267749026677
2018-11-09,2700.2515578294056
2018-11-12,2681.4523405044392
2018-11-13,2671.8390699030556
2018-11-14,2653.228708559685
2018-11-15,2668.4282146856985
2018-11-16,2658.649024671001
2018-11-19,2620.0471489146307
2018-11-20,2587.2802438495046
2018-11-21,2601.0048721551043
2018-11-22,2597.900213499647
2018-11-23,2599.786619957211
2018-11-26,2631.2814769981765
2018-11-27,2645.2347179079916
2018-11-28,2687.297511998297
2018-11-29,2669.0051920406017
2018-11-30,2691.009905679827
2018-12-03,2721.1988207664895
2018-12-04,2661.386738849804
2018-12-05,2650.6868896929846
2018-12-06,2614.1530766643345
2018-12-07,2582.897004416152
2018-12-10,2566.3676839582567
2018-12-11,2580.569389798472
2018-12-12,2600.0045408817523
2018-12-13,2604.926953720763
2018-12-14,2574.851906755979
2018-12-17,2531.792904649477
2018-12-18,2517.3580162584335
2018-12-19,2487.9227782001967
2018-12-20,2452.172961305152
2018-12-21,2419.5566928905887
2018-12-24,2380.904615751302
2018-12-25,2371.1383655015657
2018-12-26,2437.714173183036
2018-12-27,2454.0301536037955
2018-12-28,2460.019039698164
2018-12-31,2476.8030973746486
2019-01-01,2476.913898361447
2019-01-02,2487.589241248961
2019-01-03,2445.217052722934
2019-01-04,2505.106214070965
2019-01-07,2515.7148246217016
2019-01-08,2537.9676674093557
2019-01-09,2546.107741572514
2019-01-10,2553.1586213103556
2019-01-11,2563.2339637731357
2019-01-14,2552.722257466969
2019-01-15,2582.462095012001
2019-01-16,2595.7412873418925
2019-01-17,2609.8839302344477
2019-01-18,2644.7939554152426
2019-01-21,2645.361565477452
2019-01-22,2619.387670992001
2019-01-23,2616.2236150802746
2019-01-24,2628.157913871964
2019-01-25,2643.5275691152674
2019-01-28,2618.913079111399
2019-01-29,2624.514728448111
2019-01-30,2649.356632522398
2019-01-31,2662.8031750196947
2019-02-01,2665.5911419197287
2019-02-04,2683.923017837651
2019-02-05,2705.2150759035526
2019-02-06,2706.793849935488
2019-02-07,2687.0049595603077
2019-02-08,2684.6971721312334
2019-02-11,2698.054774340864
2019-02-12,2722.3615652087356
2019-02-13,2734.203895014521
2019-02-14,2731.284055001389
2019-02-15,2753.7439934011472
2019-02-18,2752.1284562569044
2019-02-19,2749.6500065711366
2019-02-20,2759.2236924198824
2019-02-21,2753.635073274033
2019-02-22,2769.3088077310126
2019-02-25,2776.0005474570107
2019-02-26,2772.559382857869
2019-02-27,2766.2417769461385
2019-02-28,2755.2550488296524
2019-03-01,2767.7161020579224
2019-03-04,2777.9170565892864
2019-03-05,2778.921220266086
2019-03-06,2766.000985380582
2019-03-07,2764.5236953124154
2019-03-08,2747.5091615181545
2019-03-11,2781.4132445067644
2019-03-12,2782.6071506846415
2019-03-13,2788.0835175638736
2019-03-14,2789.750475984431
2019-03-15,2801.814956634511
2019-03-18,2813.4933252482074
2019-03-19,2814.6352092517013
2019-03-20,2802.7314776255466
2019-03-21,2820.0132018487298
2019-03-22,2797.760041687035
2019-03-25,2775.0982468356183
2019-03-26,2804.7935046922385
2019-03-27,2801.9396636361553
2019-03-28,2808.5883305192488
2019-03-29,2829.611358354426
2019-04-01,2863.7052103710553
2019-04-02,2871.82465688186
2019-04-03,2877.6083933954233
2019-04-04,2881.6009945608675
2019-04-05,2889.921114640306
2019-04-08,2884.708178388198
2019-04-09,2872.292158458222
2019-04-10,2884.6309273411175
2019-04-11,2876.0556988572675
2019-04-12,2880.117222264474
2019-04-15,2882.855999489269
2019-04-16,2889.868252182821
2019-04-17,2887.5148872875834
2019-04-18,2900.714694292986
2019-04-19,2900.9018835341653
2019-04-22,2898.3425070748103
2019-04-23,2926.814372930312
2019-04-24,2919.6860753012365
2019-04-25,2928.9576176787314
2019-04-26,2934.798893992889
2019-04-29,2937.9941831518167
2019-04-30,2930.2422358061094
2019-05-01,2911.6116384824863
2019-05-02,2916.1361380048193
2019-05-03,2936.4705191393255
2019-05-06,2915.67621212549
2019-05-07,2879.0333837691783
2019-05-08,2869.248460747809
2019-05-09,2841.529152948497
2019-05-10,2848.1511820659302
2019-05-13,2796.0893477850095
2019-05-14,2817.99983526297
2019-05-15,2834.1120857447363
2019-05-16,2859.2026941583026
2019-05-17,2848.458278627043
2019-05-20,2832.962684215586
