Date,ACWI ex AUSTRIA
2016-10-14,2235.897025965155
2016-10-17,2230.7104484687757
2016-10-18,2253.8042650645643
2016-10-19,2263.2441062452563
2016-10-20,2268.849385192808
2016-10-21,2276.341985910503
2016-10-24,2281.595341961942
2016-10-25,2280.82395633876
2016-10-26,2265.060971569047
2016-10-27,2257.322582918986
2016-10-28,2250.3771662766844
2016-10-31,2244.0616583474707
2016-11-01,2218.681054530075
2016-11-02,2187.616087919319
2016-11-03,2184.388154888761
2016-11-04,2169.6438239110307
2016-11-07,2220.9854855428503
2016-11-08,2228.269796634429
2016-11-09,2247.9467917363218
2016-11-10,2266.897143295351
2016-11-11,2259.349694106713
2016-11-14,2279.067118079748
2016-11-15,2290.3551098659923
2016-11-16,2299.7258094501785
2016-11-17,2310.3463010758114
2016-11-18,2319.7055220369975
2016-11-21,2326.084044056127
2016-11-22,2339.334234755542
2016-11-23,2347.719917494755
2016-11-24,2344.1028780700435
2016-11-25,2345.395939712392
2016-11-28,2342.538157093501
2016-11-29,2336.6722571425785
2016-11-30,2336.6098391594305
2016-12-01,2330.4162632167317
2016-12-02,2318.55825264693
2016-12-05,2316.027915706457
2016-12-06,2328.0640242295317
2016-12-07,2348.914053495781
2016-12-08,2390.9848285118605
2016-12-09,2416.2912184212237
2016-12-12,2398.576396180545
2016-12-13,2409.5826023776185
2016-12-14,2393.17986842585
2016-12-15,2432.325962615016
2016-12-16,2433.2563068133427
2016-12-19,2430.4446453228406
2016-12-20,2447.7107370102863
2016-12-21,2433.210858099682
2016-12-22,2422.6218113454206
2016-12-23,2422.960136032658
2016-12-26,2422.388728798338
2016-12-27,2426.474048637899
2016-12-28,2431.7199464424134
2016-12-29,2414.9852519819624
2016-12-30,2400.7465537315798
2017-01-02,2402.91323384538
2017-01-03,2448.8248831598917
2017-01-04,2448.2659650320643
2017-01-05,2432.758157652988
2017-01-06,2438.9668676382894
2017-01-09,2435.7348886123955
2017-01-10,2432.782986539059
2017-01-11,2460.0840024119457
2017-01-12,2426.630904737554
2017-01-13,2438.789906445498
2017-01-16,2435.9546051661523
2017-01-17,2416.3658489112854
2017-01-18,2420.813215375784
2017-01-19,2426.80750652284
2017-01-20,2419.351909312673
2017-01-23,2405.11055043784
2017-01-24,2416.135260468909
2017-01-25,2438.423370939835
2017-01-26,2454.087294572233
2017-01-27,2445.0021043069505
2017-01-30,2433.9300570695978
2017-01-31,2407.1257281329436
2017-02-01,2420.313298535234
2017-02-02,2412.5554355510303
2017-02-03,2430.1037529333416
2017-02-06,2433.6118148604623
2017-02-07,2443.6342399029
2017-02-08,2446.030364342653
2017-02-09,2463.5456361446613
2017-02-10,2483.179595267357
2017-02-13,2499.7687357746986
2017-02-14,2509.8090015385665
2017-02-15,2522.123109320958
2017-02-16,2504.482231512874
2017-02-17,2512.3415145140266
2017-02-20,2516.083748702687
2017-02-21,2544.692719363091
2017-02-22,2544.037347146545
2017-02-23,2536.921721194847
2017-02-24,2534.8303940210103
2017-02-27,2524.623190490572
2017-02-28,2516.8471706799014
2017-03-01,2556.137649099197
2017-03-02,2553.919004539023
2017-03-03,2543.8794227330277
2017-03-06,2532.3892708555277
2017-03-07,2530.981546390499
2017-03-08,2529.541967724197
2017-03-09,2521.775234050324
2017-03-10,2517.0044383031427
2017-03-13,2523.0101481520232
2017-03-14,2520.633359912705
2017-03-15,2538.8874712228417
2017-03-16,2532.0310482982136
2017-03-17,2530.4411460504
2017-03-20,2526.618096372326
2017-03-21,2496.7477286000444
2017-03-22,2492.554537513841
2017-03-23,2499.072204846979
2017-03-24,2496.2413863749275
2017-03-27,2476.433648408822
2017-03-28,2498.0766893493656
2017-03-29,2525.148008008047
2017-03-30,2532.246942612971
2017-03-31,2531.0478930590857
2017-04-03,2537.559422452377
2017-04-04,2536.516029660673
2017-04-05,2532.950017924903
2017-04-06,2533.907143885585
2017-04-07,2541.7882177385195
2017-04-10,2547.0269937209646
2017-04-11,2540.476593181393
2017-04-12,2537.652331877014
2017-04-13,2525.742136923744
2017-04-14,2524.002076826347
2017-04-17,2532.476905279184
2017-04-18,2512.362899816181
2017-04-19,2504.6529338424766
2017-04-20,2508.2855760847597
2017-04-21,2522.220249220072
2017-04-24,2520.187861956227
2017-04-25,2521.1345844146913
2017-04-26,2533.1655856249868
2017-04-27,2533.675910823534
2017-04-28,2524.565686370789
2017-05-01,2523.649429529455
2017-05-02,2534.581693884312
2017-05-03,2529.045038738056
2017-05-04,2523.0327883384834
2017-05-05,2525.3638008740827
2017-05-08,2541.4866111646256
2017-05-09,2548.1202386964587
2017-05-10,2558.0640331363415
2017-05-11,2555.020393948024
2017-05-12,2545.0343195045375
2017-05-15,2545.1393566789393
2017-05-16,2528.482468392036
2017-05-17,2485.0871918682005
2017-05-18,2482.564154958488
2017-05-19,2485.581942735153
2017-05-22,2488.0299735972008
2017-05-23,2494.619867490853
2017-05-24,2506.390119731064
2017-05-25,2510.634983792379
2017-05-26,2515.259111052144
2017-05-29,2515.849865875017
2017-05-30,2513.0415496446567
2017-05-31,2498.6144023059323
2017-06-01,2517.507759328131
2017-06-02,2522.434866243245
2017-06-05,2524.2960958912126
2017-06-06,2514.3867121704716
2017-06-07,2516.41659778921
2017-06-08,2523.447151169985
2017-06-09,2530.1401062640466
2017-06-12,2518.891004276255
2017-06-13,2530.198902461871
2017-06-14,2517.3743638284022
2017-06-15,2527.408010130488
2017-06-16,2524.1920656491798
2017-06-19,2549.434253883937
2017-06-20,2541.4468991313083
2017-06-21,2534.216208596598
2017-06-22,2533.73230025621
2017-06-23,2528.9976797254817
2017-06-26,2533.8990913745574
2017-06-27,2502.8236132705783
2017-06-28,2501.4934621224547
2017-06-29,2474.525294321273
2017-06-30,2474.6350054983204
2017-07-03,2488.8332214375614
2017-07-04,2488.471806314981
2017-07-05,2496.0774058370134
2017-07-06,2465.932224097715
2017-07-07,2472.9471353228423
2017-07-10,2479.913453012234
2017-07-11,2474.1713058415344
2017-07-12,2497.1212913969944
2017-07-13,2508.371095734133
2017-07-14,2513.3503176760264
2017-07-17,2510.0636509691744
2017-07-18,2487.846011078399
2017-07-19,2513.650347540537
2017-07-20,2493.897214988287
2017-07-21,2484.150997538891
2017-07-24,2483.8247328150514
2017-07-25,2485.633249530525
2017-07-26,2494.0110932425364
2017-07-27,2490.244719672655
2017-07-28,2467.946352069236
2017-07-31,2460.7206039787743
2017-08-01,2467.6508958321797
2017-08-02,2458.281926234573
2017-08-03,2450.826571060703
2017-08-04,2477.32416455318
2017-08-07,2474.7100342145145
2017-08-08,2482.5189689561785
2017-08-09,2473.5406499959395
2017-08-10,2445.6851039346884
2017-08-11,2430.733905438264
2017-08-14,2451.8740452414445
2017-08-15,2461.6782974539256
2017-08-16,2472.675399687653
2017-08-17,2445.883874899517
2017-08-18,2436.7416098785384
2017-08-21,2426.0990437540736
2017-08-22,2453.9649279984483
2017-08-23,2441.0982894267468
2017-08-24,2442.3347183208202
2017-08-25,2434.83894633707
2017-08-28,2419.7030263448896
2017-08-29,2403.388008789924
2017-08-30,2430.478032351853
2017-08-31,2449.5548936027603
2017-09-01,2459.389795187312
2017-09-04,2447.8073457904097
2017-09-05,2436.5735579683287
2017-09-06,2438.0008296789774
2017-09-07,2432.132728760136
2017-09-08,2429.7859501648486
2017-09-11,2458.5643664807276
2017-09-12,2472.5301258249456
2017-09-13,2477.8630612274187
2017-09-14,2483.891395373558
2017-09-15,2470.4564275534312
2017-09-18,2478.423880272969
2017-09-19,2478.5440298114336
2017-09-20,2478.5702018748766
2017-09-21,2483.688980557274
2017-09-22,2477.1571109992306
2017-09-25,2488.427360833413
2017-09-26,2501.4139735383337
2017-09-27,2515.125618911144
2017-09-28,2507.1153996270477
2017-09-29,2511.0308233609007
2017-10-02,2534.423748918242
2017-10-03,2539.8153942519757
2017-10-04,2541.196184958063
2017-10-05,2557.7196546550726
2017-10-06,2551.839588845511
2017-10-09,2549.0208836398506
2017-10-10,2544.6525327966397
2017-10-11,2543.485226780727
2017-10-12,2543.3399278600423
2017-10-13,2551.567219945821
2017-10-16,2563.499898380278
2017-10-17,2568.9479451518464
2017-10-18,2567.3963286809467
2017-10-19,2551.315369161665
2017-10-20,2569.093646459392
2017-10-23,2571.2242039449907
2017-10-24,2568.4276928248833
2017-10-25,2549.1297736906217
2017-10-26,2573.375215189397
2017-10-27,2610.980390042481
2017-10-30,2602.405226471499
2017-10-31,2601.127229964823
2017-11-01,2616.187685284801
2017-11-02,2605.4449122894703
2017-11-03,2620.3643977534807
2017-11-06,2630.4424167950738
2017-11-07,2633.584948807817
2017-11-08,2636.04513299637
2017-11-09,2617.9757668014136
2017-11-10,2606.067986809364
2017-11-13,2599.42199690178
2017-11-14,2574.1374966274666
2017-11-15,2550.183408044558
2017-11-16,2577.299709496536
2017-11-17,2575.3368871565435
2017-11-20,2585.5484722148085
2017-11-21,2607.546033238537
2017-11-22,2598.931649438441
2017-11-23,2589.225862380167
2017-11-24,2576.132396637367
2017-11-27,2573.4545679187795
2017-11-28,2597.1040226822047
2017-11-29,2599.2476312488375
2017-11-30,2590.5356411618773
2017-12-01,2592.881927614199
2017-12-04,2598.8291844132746
2017-12-05,2594.8164084361856
2017-12-06,2593.706691770179
2017-12-07,2599.4893635574535
2017-12-08,2621.9791408426186
2017-12-11,2623.3706463331064
2017-12-12,2638.634567360888
2017-12-13,2635.2048430188147
2017-12-14,2624.4193473912874
2017-12-15,2634.9550847428477
2017-12-18,2648.298877803818
2017-12-19,2640.8025169610733
2017-12-20,2624.119374880362
2017-12-21,2635.4831689772245
2017-12-22,2641.830667999109
2017-12-25,2642.2259940994936
2017-12-26,2634.051905059107
2017-12-27,2634.3114115423355
2017-12-28,2631.499345411392
2017-12-29,2613.7884574285135
2018-01-01,2613.570382145153
2018-01-02,2624.7835714913967
2018-01-03,2641.653701922851
2018-01-04,2651.2853441376346
2018-01-05,2677.2968190206107
2018-01-08,2693.813895435644
2018-01-09,2708.392019872324
2018-01-10,2695.230493015325
2018-01-11,2691.100316727768
2018-01-12,2686.4470081284403
2018-01-15,2668.6482203635746
2018-01-16,2673.8811065429704
2018-01-17,2684.9173645877436
2018-01-18,2683.555685092971
2018-01-19,2699.7003776788706
2018-01-22,2709.9668159884977
2018-01-23,2714.1609821073507
2018-01-24,2698.732537154507
2018-01-25,2676.009704122641
2018-01-26,2708.902638903447
2018-01-29,2708.8836423861108
2018-01-30,2670.423444458214
2018-01-31,2661.505072497971
2018-02-01,2656.866107765903
2018-02-02,2616.113225820343
2018-02-05,2542.1213133865454
2018-02-06,2544.12233570653
2018-02-07,2556.297973013281
2018-02-08,2501.1128482481663
2018-02-09,2504.3017503856463
2018-02-12,2528.33422600594
2018-02-13,2520.0217849620767
2018-02-14,2542.3666854768335
2018-02-15,2559.154950537181
2018-02-16,2572.3737072149925
2018-02-19,2581.439643402058
2018-02-20,2581.081013502195
2018-02-21,2581.17409389928
2018-02-22,2578.0684386772464
2018-02-23,2612.4759525487207
2018-02-26,2636.2098731473866
2018-02-27,2623.9912410969982
2018-02-28,2604.3249688581573
2018-03-01,2577.501251570637
2018-03-02,2547.177821703
2018-03-05,2560.1652694048507
2018-03-06,2561.9535944987083
2018-03-07,2558.459773018617
2018-03-08,2585.9092960689964
2018-03-09,2616.75470001175
2018-03-12,2626.227522541184
2018-03-13,2599.8523482589944
2018-03-14,2595.990282897008
2018-03-15,2602.7119949103926
2018-03-16,2611.4380027182083
2018-03-19,2573.1000865204865
2018-03-20,2587.6457804018955
2018-03-21,2586.74489320897
2018-03-22,2536.1880421056444
2018-03-23,2480.470587288986
2018-03-26,2501.354985253956
2018-03-27,2497.2952357050553
2018-03-28,2493.7628882004224
2018-03-29,2525.6027232965525
2018-03-30,2527.44103033186
2018-04-02,2494.474742685157
2018-04-03,2513.0216240888244
2018-04-04,2517.7089273272504
2018-04-05,2556.3206938526314
2018-04-06,2518.6673265899212
2018-04-09,2518.2314632729654
2018-04-10,2544.499583932583
2018-04-11,2529.600604031796
2018-04-12,2552.8477985441214
2018-04-13,2547.202274051268
2018-04-16,2549.24010247726
2018-04-17,2571.989058020018
2018-04-18,2576.16286001145
2018-04-19,2572.788699761063
2018-04-20,2569.3422856879106
2018-04-23,2576.282330381034
2018-04-24,2559.6558684683973
2018-04-25,2559.9794066683394
2018-04-26,2591.1856025556713
2018-04-27,2601.097011411855
2018-04-30,2597.35354977702
2018-05-01,2613.916519103395
2018-05-02,2610.472882257609
2018-05-03,2602.2746645142656
2018-05-04,2627.1233280703996
2018-05-07,2640.21962503463
2018-05-08,2652.470610142378
2018-05-09,2669.36271367871
2018-05-10,2683.711945216317
2018-05-11,2681.331438942378
2018-05-14,2681.948876554162
2018-05-15,2683.1775575109377
2018-05-16,2705.4385252694265
2018-05-17,2704.731264967333
2018-05-18,2703.205275522578
2018-05-21,2718.9122365710036
2018-05-22,2713.147770746366
2018-05-23,2720.2588675490183
2018-05-24,2710.5648010066075
2018-05-25,2719.576069175001
2018-05-28,2723.603780032377
2018-05-29,2706.8376755134127
2018-05-30,2711.7931966179945
2018-05-31,2691.887826743517
2018-06-01,2715.5645008701736
2018-06-04,2726.996230633486
2018-06-05,2730.149087892623
2018-06-06,2725.3454941815103
2018-06-07,2716.5294868505443
2018-06-08,2726.3593993579098
2018-06-11,2725.491190488403
2018-06-12,2731.9489802671824
2018-06-13,2727.937076164589
2018-06-14,2756.44209728802
2018-06-15,2751.9837902426243
2018-06-18,2741.173188545156
2018-06-19,2730.507799913206
2018-06-20,2736.7957581573587
2018-06-21,2713.018248480831
2018-06-22,2718.2779655421227
2018-06-25,2669.483384164083
2018-06-26,2676.4887394538905
2018-06-27,2674.567853466024
2018-06-28,2681.4420672908986
2018-06-29,2676.7712370964828
2018-07-02,2681.5854795850237
2018-07-03,2671.249590356169
2018-07-04,2672.1569366390904
2018-07-05,2674.7503523889814
2018-07-06,2683.8296454596234
2018-07-09,2708.1275490203616
2018-07-10,2722.75020019957
2018-07-11,2698.443373163269
2018-07-12,2724.03958460892
2018-07-13,2733.8423434259253
2018-07-16,2720.9687569383523
2018-07-17,2732.9902159663407
2018-07-18,2746.6110399844147
2018-07-19,2743.0600276449118
2018-07-20,2728.4482470688454
2018-07-23,2729.3799517754205
2018-07-24,2745.496550263766
2018-07-25,2767.716422587108
2018-07-26,2771.472907110884
2018-07-27,2767.4587432777557
2018-07-30,2744.1845743776007
2018-07-31,2751.562687139506
2018-08-01,2753.798906301145
2018-08-02,2760.7220382506202
2018-08-03,2776.8337664072524
2018-08-06,2786.2249706062603
2018-08-07,2791.507163977202
2018-08-08,2788.0341537276545
2018-08-09,2793.5419323930873
2018-08-10,2795.689959124374
2018-08-13,2779.732445745214
2018-08-14,2801.903302716677
2018-08-15,2786.1102497695947
2018-08-16,2784.806183469802
2018-08-17,2789.2842000549304
2018-08-20,2795.228293372143
2018-08-21,2785.0375871105366
2018-08-22,2772.6763939024654
2018-08-23,2770.077748661074
2018-08-24,2772.3164307750126
2018-08-27,2788.6172608916713
2018-08-28,2781.7651808611326
2018-08-29,2796.1665865070972
2018-08-30,2790.852986193788
2018-08-31,2788.9672037058235
2018-09-03,2786.0899891217255
2018-09-04,2789.153087875801
2018-09-05,2755.5222887168247
2018-09-06,2743.8727131924275
2018-09-07,2749.405470675577
2018-09-10,2746.8773573811186
2018-09-11,2754.816058098791
2018-09-12,2751.6179905363
2018-09-13,2755.550407344037
2018-09-14,2765.2494461309243
2018-09-17,2749.4229195031917
2018-09-18,2761.4610421558705
2018-09-19,2778.207324866446
2018-09-20,2780.871703159025
2018-09-21,2787.927500682702
2018-09-24,2770.632003608601
2018-09-25,2772.999530429839
2018-09-26,2778.9640773879332
2018-09-27,2797.1445633656126
2018-09-28,2805.8756444668297
2018-10-01,2817.642146577556
2018-10-02,2815.602990275039
2018-10-03,2820.430106315448
2018-10-04,2796.614707405629
2018-10-05,2780.1698876478154
2018-10-08,2778.7801484711517
2018-10-09,2773.505870867344
2018-10-10,2699.074567627177
2018-10-11,2632.9468810065246
2018-10-12,2661.5591133586686
2018-10-15,2643.768427324702
2018-10-16,2690.4266140227137
2018-10-17,2700.135832549487
2018-10-18,2676.805140839505
2018-10-19,2673.188286352235
2018-10-22,2672.51333719429
2018-10-23,2645.8087835781034
2018-10-24,2605.412105110005
2018-10-25,2628.6145799962824
2018-10-26,2599.368325271593
2018-10-29,2586.381581135166
2018-10-30,2618.022167855777
2018-10-31,2660.7546509618114
2018-11-01,2672.153985348551
2018-11-02,2679.307903702207
2018-11-05,2677.5130145608987
2018-11-06,2685.33854653591
2018-11-07,2713.5614363867285
2018-11-08,2721.3153612800966
2018-11-09,2711.14865571597
2018-11-12,2692.2917948706577
2018-11-13,2682.853571148621
2018-11-14,2663.9091017889264
2018-11-15,2678.953258271105
2018-11-16,2669.295441157442
2018-11-19,2630.516492246658
2018-11-20,2597.4460865450174
2018-11-21,2611.4153570727544
2018-11-22,2608.167877548595
2018-11-23,2610.1941053010514
2018-11-26,2641.914920427616
2018-11-27,2655.863438726684
2018-11-28,2697.847428366218
2018-11-29,2679.7202628220252
2018-11-30,2701.6905826113193
2018-12-03,2732.1324712597416
2018-12-04,2672.277997052278
2018-12-05,2661.3286503305044
2018-12-06,2624.257082146901
2018-12-07,2593.3127397650396
2018-12-10,2576.5061077736914
2018-12-11,2591.1448656065336
2018-12-12,2610.843850811573
2018-12-13,2615.673071606455
2018-12-14,2585.6517210576576
2018-12-17,2542.5003082017847
2018-12-18,2527.962076531657
2018-12-19,2498.602212270129
2018-12-20,2462.810820740309
2018-12-21,2430.1698663124107
2018-12-24,2391.5518048491617
2018-12-25,2381.817920578606
2018-12-26,2448.070265549503
2018-12-27,2464.196883230012
2018-12-28,2470.5428012631364
2018-12-31,2487.547086044666
2019-01-01,2487.657518995852
2019-01-02,2498.1226715322737
2019-01-03,2455.550761148627
2019-01-04,2515.9545555857408
2019-01-07,2526.5710352055344
2019-01-08,2548.975276008137
2019-01-09,2557.213894092573
2019-01-10,2564.254669689065
2019-01-11,2574.2488731863687
2019-01-14,2563.629451109773
2019-01-15,2593.3216398400373
2019-01-16,2606.660452292301
2019-01-17,2620.824022045273
2019-01-18,2656.0478570762098
2019-01-21,2656.529307963367
2019-01-22,2630.548218196417
2019-01-23,2627.232962493924
2019-01-24,2639.2320312742822
2019-01-25,2654.6430030993074
2019-01-28,2629.8794514019214
2019-01-29,2635.63664791292
2019-01-30,2660.4055654318136
2019-01-31,2673.886240898358
2019-02-01,2676.8534243149006
2019-02-04,2695.0620981374
2019-02-05,2716.4870786723977
2019-02-06,2718.082413195241
2019-02-07,2697.9864414621143
2019-02-08,2695.657537690125
2019-02-11,2709.209180579432
2019-02-12,2733.500385011806
2019-02-13,2745.644753998676
2019-02-14,2742.602309957577
2019-02-15,2765.30778353943
2019-02-18,2763.6881858399493
2019-02-19,2761.0126636803225
2019-02-20,2770.563013102567
2019-02-21,2764.7148109998257
2019-02-22,2780.55854033202
2019-02-25,2787.2572180579145
2019-02-26,2783.7619879259187
2019-02-27,2777.4649992006334
2019-02-28,2766.4994531216926
2019-03-01,2778.992079791391
2019-03-04,2789.167286941125
2019-03-05,2790.265052179745
2019-03-06,2777.2939063598246
2019-03-07,2775.497562542177
2019-03-08,2758.483897021649
2019-03-11,2792.538897638379
2019-03-12,2793.719407675434
2019-03-13,2799.3224671824078
2019-03-14,2801.155530985149
2019-03-15,2813.4149497305198
2019-03-18,2825.1571168316946
2019-03-19,2826.505781294674
2019-03-20,2814.5724906490605
2019-03-21,2831.784358567476
2019-03-22,2809.099744156521
2019-03-25,2786.551149494368
2019-03-26,2816.2371413787505
2019-03-27,2813.2658164878258
2019-03-28,2819.8550492817812
2019-03-29,2840.925240440949
2019-04-01,2875.301939756008
2019-04-02,2883.4563454073996
2019-04-03,2889.6718809780996
2019-04-04,2893.6099534668406
2019-04-05,2901.9538129626326
2019-04-08,2896.8197322773094
2019-04-09,2884.3228475616306
2019-04-10,2896.73591818541
2019-04-11,2888.175645941977
2019-04-12,2892.3335183078557
2019-04-15,2895.0688087513086
2019-04-16,2902.1476398982895
2019-04-17,2900.000693889679
2019-04-18,2913.261078909763
2019-04-19,2913.447662191896
2019-04-22,2910.856172503929
2019-04-23,2939.2132612918135
2019-04-24,2932.2027100072387
2019-04-25,2941.3641665910973
2019-04-26,2947.296020688946
2019-04-29,2950.4602502496004
2019-04-30,2942.420805434994
2019-05-01,2923.764603464818
2019-05-02,2928.149509166885
2019-05-03,2948.541758583763
2019-05-06,2927.505003760623
2019-05-07,2890.541373393249
2019-05-08,2880.8335950484416
2019-05-09,2852.715521635393
2019-05-10,2859.4375268203835
2019-05-13,2807.1740260508873
2019-05-14,2829.329887241784
2019-05-15,2845.4571302144177
2019-05-16,2870.8068446894845
2019-05-17,2859.9870173915715
2019-05-20,2844.231191599595
2019-05-21,2857.636197181203
2019-05-22,2857.43815276861
2019-05-23,2825.608993254825
