Date,ACWI ex PORTUGAL
2015-12-11,2099.609593969809
2015-12-14,2086.8642720489133
2015-12-15,2126.2080834791527
2015-12-16,2150.4379860670915
2015-12-17,2158.5983580312004
2015-12-18,2128.9241323680403
2015-12-21,2121.360235501062
2015-12-22,2125.884929796268
2015-12-23,2170.2249642775423
2015-12-24,2157.7595401379035
2015-12-25,2157.0049361487663
2015-12-28,2150.233275848034
2015-12-29,2181.446844669487
2015-12-30,2167.1267246538387
2015-12-31,2161.916542869237
2016-01-01,2161.935931891983
2016-01-04,2129.197527332119
2016-01-05,2145.6860024049124
2016-01-06,2113.5933533029593
2016-01-07,2052.0120689342198
2016-01-08,2021.3037203841245
2016-01-11,2021.960933443563
2016-01-12,2032.0151588847602
2016-01-13,2008.8850202592143
2016-01-14,2014.7148068457416
2016-01-15,1957.7215420640327
2016-01-18,1961.848090976802
2016-01-19,1968.136269836428
2016-01-20,1929.161593838162
2016-01-21,1948.4586170897906
2016-01-22,2000.0591091066171
2016-01-25,1981.5723825147866
2016-01-26,1993.8005154319533
2016-01-27,1986.7638833975423
2016-01-28,1977.5747691287318
2016-01-29,2039.4704946130691
2016-02-01,2031.1666441384093
2016-02-02,1993.8598708004652
2016-02-03,1967.6305172453674
2016-02-04,1960.3757920220444
2016-02-05,1936.4527407326464
2016-02-08,1905.4081600116454
2016-02-09,1865.9013642646964
2016-02-10,1883.4807413050432
2016-02-11,1834.534239057515
2016-02-12,1870.346376990147
2016-02-15,1911.1376081037731
2016-02-16,1931.0169218568092
2016-02-17,1962.1458927412448
2016-02-18,1970.5209200705688
2016-02-19,1961.9498336501827
2016-02-22,2001.2758541936753
2016-02-23,1980.7155705806729
2016-02-24,1972.0857574095076
2016-02-25,1992.7123082067865
2016-02-26,2014.1492378250916
2016-02-29,2017.1164371404977
2016-03-01,2054.7392361069883
2016-03-02,2080.3237379644556
2016-03-03,2075.9263898231984
2016-03-04,2075.9480870662323
2016-03-07,2081.138675896156
2016-03-08,2050.139395920014
2016-03-09,2063.792933063219
2016-03-10,2038.0723892916917
2016-03-11,2072.001134415341
2016-03-14,2083.969690607702
2016-03-15,2070.171589529812
2016-03-16,2080.0848965356486
2016-03-17,2066.745702916519
2016-03-18,2076.906476368533
2016-03-21,2081.436585754035
2016-03-22,2087.9554420583513
2016-03-23,2081.3449479803976
2016-03-24,2071.236970932974
2016-03-25,2072.626592030408
2016-03-28,2067.7866144087457
2016-03-29,2084.6806655143578
2016-03-30,2077.6945986314613
2016-03-31,2065.765844179361
2016-04-01,2063.526228941582
2016-04-04,2057.9533143018534
2016-04-05,2030.5397722813138
2016-04-06,2046.8895102211575
2016-04-07,2032.827711655894
2016-04-08,2042.1021374607215
2016-04-11,2037.7945641575802
2016-04-12,2065.304541717559
2016-04-13,2110.698419269198
2016-04-14,2121.719278956299
2016-04-15,2113.9253563248844
2016-04-18,2112.9740951890763
2016-04-19,2126.4248854682696
2016-04-20,2135.923678885404
2016-04-21,2140.315177391367
2016-04-22,2142.6923136277424
2016-04-25,2131.9479885148066
2016-04-26,2129.064984447915
2016-04-27,2129.304327096704
2016-04-28,2119.357482694672
2016-04-29,2085.6222175093435
2016-05-02,2079.3074552232792
2016-05-03,2056.132283263568
2016-05-04,2042.6448604570603
2016-05-05,2055.7208697167916
2016-05-06,2052.985402973868
2016-05-09,2056.2186497044013
2016-05-10,2080.3785231080797
2016-05-11,2064.2416140039545
2016-05-12,2065.9184917871316
2016-05-13,2066.8366066866956
2016-05-16,2075.786192445674
2016-05-17,2068.6926835300296
2016-05-18,2076.839016230174
2016-05-19,2072.42943359812
2016-05-20,2086.083324805834
2016-05-23,2085.071824292153
2016-05-24,2113.836866541262
2016-05-25,2136.825474662073
2016-05-26,2134.023374236258
2016-05-27,2150.4166128583997
2016-05-30,2149.9702503760445
2016-05-31,2148.518014623926
2016-06-01,2138.943496857404
2016-06-02,2143.3758560283586
2016-06-03,2118.049657105658
2016-06-06,2122.5621842387673
2016-06-07,2137.157069005817
2016-06-08,2137.430424987647
2016-06-09,2137.11656522934
2016-06-10,2112.349153914659
2016-06-13,2085.9936702238533
2016-06-14,2083.8044404684288
2016-06-15,2084.446996129418
2016-06-16,2092.5012295522442
2016-06-17,2084.033385966368
2016-06-20,2104.0049627322414
2016-06-21,2122.889734019663
2016-06-22,2121.120537077764
2016-06-23,2137.065432947361
2016-06-24,2078.370313321847
2016-06-27,2058.6240955058447
2016-06-28,2079.965066310867
2016-06-29,2115.921534595995
2016-06-30,2139.941450769595
2016-07-01,2145.308697451672
2016-07-04,2146.124277407915
2016-07-05,2130.831732796487
2016-07-06,2129.4787768607166
2016-07-07,2135.247089700167
2016-07-08,2164.573785085551
2016-07-11,2183.433852615945
2016-07-12,2197.764785052259
2016-07-13,2196.0486320957807
2016-07-14,2208.743863077646
2016-07-15,2213.0511760096333
2016-07-18,2218.626590814594
2016-07-19,2222.991353564988
2016-07-20,2234.284650288415
2016-07-21,2234.5577972522387
2016-07-22,2240.097430615648
2016-07-25,2237.2275225004796
2016-07-26,2237.992224954887
2016-07-27,2238.421649644631
2016-07-28,2221.4114928091726
2016-07-29,2217.5784423864475
2016-08-01,2217.4536442568283
2016-08-02,2192.8532727550296
2016-08-03,2197.297527134101
2016-08-04,2211.613155908316
2016-08-05,2238.2973858468567
2016-08-08,2244.0733432174657
2016-08-09,2247.6759914270306
2016-08-10,2237.3933247750056
2016-08-11,2245.999290013209
2016-08-12,2247.08009331542
2016-08-15,2248.9687559302984
2016-08-16,2226.847592022648
2016-08-17,2223.418028037138
2016-08-18,2221.0212305785403
2016-08-19,2214.5710449630697
2016-08-22,2212.885554655021
2016-08-23,2221.8960760971136
2016-08-24,2225.291682551182
2016-08-25,2214.7879646219294
2016-08-26,2214.6144840460734
2016-08-29,2235.3662305165044
2016-08-30,2237.185050802872
2016-08-31,2234.02699918985
2016-09-01,2227.0645845278978
2016-09-02,2248.3922363945408
2016-09-05,2257.7792436565755
2016-09-06,2252.562514079553
2016-09-07,2254.6522145944436
2016-09-08,2245.2571981156325
2016-09-09,2211.086624795251
2016-09-12,2213.1101142781836
2016-09-13,2184.141506640656
2016-09-14,2180.204913547357
2016-09-15,2196.3277534794847
2016-09-16,2201.4813668067486
2016-09-19,2208.763372168493
2016-09-20,2211.7547679088866
2016-09-21,2241.159228829732
2016-09-22,2246.896227423697
2016-09-23,2237.816255573195
2016-09-26,2208.1301298239046
2016-09-27,2229.4971402682354
2016-09-28,2239.232554736294
2016-09-29,2225.1637905041966
2016-09-30,2227.6214559589466
2016-10-03,2230.6709661171503
2016-10-04,2238.0366065911326
2016-10-05,2233.7768610265766
2016-10-06,2237.5151660845245
2016-10-07,2228.404932604889
2016-10-10,2241.3274996208147
2016-10-11,2235.534322930219
2016-10-12,2238.5834274175218
2016-10-13,2224.697228950768
2016-10-14,2236.724337358967
2016-10-17,2231.5496600105353
2016-10-18,2254.6495553105883
2016-10-19,2264.0792521072294
2016-10-20,2269.6985126517607
2016-10-21,2277.1913010244366
2016-10-24,2282.4742721658467
2016-10-25,2281.717101031082
2016-10-26,2265.9579017398733
2016-10-27,2258.2359268083746
2016-10-28,2251.285979046171
2016-10-31,2244.9429032741373
2016-11-01,2219.5665386988917
2016-11-02,2188.4744056897407
2016-11-03,2185.264589028172
2016-11-04,2170.490960075014
2016-11-07,2221.833864515222
2016-11-08,2229.141176185595
2016-11-09,2248.8697589491912
2016-11-10,2267.8806468655453
2016-11-11,2260.3385262068477
2016-11-14,2280.0786015778094
2016-11-15,2291.349967007976
2016-11-16,2300.720780383253
2016-11-17,2311.308787957714
2016-11-18,2320.668940411456
2016-11-21,2327.041908808446
2016-11-22,2340.318221017154
2016-11-23,2348.7078589086123
2016-11-24,2345.093072514794
2016-11-25,2346.3737039612315
2016-11-28,2343.497933353029
2016-11-29,2337.640858986045
2016-11-30,2337.57947890146
2016-12-01,2331.3936535647244
2016-12-02,2319.5200160869213
2016-12-05,2316.9950638151536
2016-12-06,2329.0477563906647
2016-12-07,2349.8972991066507
2016-12-08,2391.973526311157
2016-12-09,2417.2867362410548
2016-12-12,2399.571880239903
2016-12-13,2410.5734809344563
2016-12-14,2394.160211167985
2016-12-15,2433.34656267842
2016-12-16,2434.294220004527
2016-12-19,2431.469862853681
2016-12-20,2448.7400722860116
2016-12-21,2434.2385149742386
2016-12-22,2423.653933815576
2016-12-23,2423.9813825646893
2016-12-26,2423.40982948227
2016-12-27,2427.487981793231
2016-12-28,2432.7360378362587
2016-12-29,2415.998546039
2016-12-30,2401.732267434018
2017-01-02,2403.911195511131
2017-01-03,2449.8699560807463
2017-01-04,2449.303151163386
2017-01-05,2433.8027308425226
2017-01-06,2440.0155003166788
2017-01-09,2436.77636419955
2017-01-10,2433.8224860382225
2017-01-11,2461.135859172926
2017-01-12,2427.67158818296
2017-01-13,2439.8376774542567
2017-01-16,2436.999314355159
2017-01-17,2417.3873791129045
2017-01-18,2421.8377719238915
2017-01-19,2427.848696725651
2017-01-20,2420.4071847006016
2017-01-23,2406.165737747643
2017-01-24,2417.193841487092
2017-01-25,2439.5314824408356
2017-01-26,2455.1879022537983
2017-01-27,2446.101168912057
2017-01-30,2435.019354527292
2017-01-31,2408.1943038004188
2017-02-01,2421.42348986888
2017-02-02,2413.665484814877
2017-02-03,2431.2036099700845
2017-02-06,2434.7103470872266
2017-02-07,2444.7350552639336
2017-02-08,2447.105927892441
2017-02-09,2464.632503646745
2017-02-10,2484.286800447829
2017-02-13,2500.899193800174
2017-02-14,2510.9444046291796
2017-02-15,2523.267537254577
2017-02-16,2505.6261637544712
2017-02-17,2513.480773007162
2017-02-20,2517.2201622677676
2017-02-21,2545.843767825477
2017-02-22,2545.1698129926717
2017-02-23,2538.0693562503284
2017-02-24,2535.9397365880614
2017-02-27,2525.723129985387
2017-02-28,2517.933469103376
2017-03-01,2557.267325326063
2017-03-02,2555.0565721732582
2017-03-03,2545.0261975727785
2017-03-06,2533.515136136435
2017-03-07,2532.1124845314034
2017-03-08,2530.6901388052393
2017-03-09,2522.928220860886
2017-03-10,2518.179730166718
2017-03-13,2524.1973643505153
2017-03-14,2521.800934505371
2017-03-15,2540.055431638774
2017-03-16,2533.2118442536535
2017-03-17,2531.616219919809
2017-03-20,2527.7836193514786
2017-03-21,2497.89552633803
2017-03-22,2493.683971014779
2017-03-23,2500.2120840376815
2017-03-24,2497.3819892841725
2017-03-27,2477.543927208986
2017-03-28,2499.15873046619
2017-03-29,2526.248117781992
2017-03-30,2533.3387329898464
2017-03-31,2532.1019137410876
2017-04-03,2538.637383085839
2017-04-04,2537.5926764441465
2017-04-05,2534.0320886079508
2017-04-06,2534.9973295158848
2017-04-07,2542.8857499687224
2017-04-10,2548.1282063253425
2017-04-11,2541.561888021761
2017-04-12,2538.720070653524
2017-04-13,2526.798407352638
2017-04-14,2525.0578935368712
2017-04-17,2533.534931795685
2017-04-18,2513.3973560899954
2017-04-19,2505.704277482554
2017-04-20,2509.3661850340254
2017-04-21,2523.3155842575893
2017-04-24,2521.322050266881
2017-04-25,2522.2670479897524
2017-04-26,2534.319862246736
2017-04-27,2534.8316324501643
2017-04-28,2525.7679026616815
2017-05-01,2524.851407050795
2017-05-02,2535.7749015055874
2017-05-03,2530.219137483962
2017-05-04,2524.2155784596257
2017-05-05,2526.5586148223524
2017-05-08,2542.6786437624723
2017-05-09,2549.317028231893
2017-05-10,2559.2530838918733
2017-05-11,2556.2050215485274
2017-05-12,2546.2087878205753
2017-05-15,2546.366309999423
2017-05-16,2529.7190063952116
2017-05-17,2486.326266629401
2017-05-18,2483.8152878698174
2017-05-19,2486.842970427972
2017-05-22,2489.3117422932987
2017-05-23,2495.9066216163246
2017-05-24,2507.6935851648295
2017-05-25,2511.9375036883944
2017-05-26,2516.5667848324174
2017-05-29,2517.1441693245188
2017-05-30,2514.298982016534
2017-05-31,2499.8455275765673
2017-06-01,2518.7489781806416
2017-06-02,2523.685189934692
2017-06-05,2525.5620422730985
2017-06-06,2515.646731353232
2017-06-07,2517.6903913364436
2017-06-08,2524.7330534299026
2017-06-09,2531.443693107468
2017-06-12,2520.1842250272803
2017-06-13,2531.4928042094803
2017-06-14,2518.6292301866283
2017-06-15,2528.689051891776
2017-06-16,2525.446693726916
2017-06-19,2550.7319991472596
2017-06-20,2542.7156775768162
2017-06-21,2535.500551768988
2017-06-22,2534.9962756796344
2017-06-23,2530.2561773120333
2017-06-26,2535.1800208455147
2017-06-27,2504.1278319116086
2017-06-28,2502.8058579615645
2017-06-29,2475.837154898492
2017-06-30,2475.956140084387
2017-07-03,2490.179111733375
2017-07-04,2489.8223272562454
2017-07-05,2497.4403690251384
2017-07-06,2467.310244204055
2017-07-07,2474.2978550780285
2017-07-10,2481.278472460501
2017-07-11,2475.536412552731
2017-07-12,2498.48763137127
2017-07-13,2509.7420535667334
2017-07-14,2514.7164903084554
2017-07-17,2511.4389565009787
2017-07-18,2489.201327636926
2017-07-19,2515.006212453496
2017-07-20,2495.252374993467
2017-07-21,2485.482207164524
2017-07-24,2485.178254140205
2017-07-25,2487.0240605805648
2017-07-26,2495.427084565238
2017-07-27,2491.685110601183
2017-07-28,2469.373935917926
2017-07-31,2462.1167349308953
2017-08-01,2469.0366911619194
2017-08-02,2459.6538757209364
2017-08-03,2452.210904324803
2017-08-04,2478.704449492733
2017-08-07,2476.0998268279463
2017-08-08,2483.9081705571793
2017-08-09,2474.893975447791
2017-08-10,2447.0077029484523
2017-08-11,2432.048100491167
2017-08-14,2453.215729064062
2017-08-15,2463.0288406217032
2017-08-16,2474.041934395223
2017-08-17,2447.2306125203777
2017-08-18,2438.061100766842
2017-08-21,2427.3999424011686
2017-08-22,2455.2788945990555
2017-08-23,2442.411401149769
2017-08-24,2443.6647164235987
2017-08-25,2436.1967046651107
2017-08-28,2421.047867567373
2017-08-29,2404.7018064452072
2017-08-30,2431.81985915336
2017-08-31,2450.91166473468
2017-09-01,2460.755774541965
2017-09-04,2449.159594180306
2017-09-05,2437.8987452980873
2017-09-06,2439.3237396748946
2017-09-07,2433.46033659041
2017-09-08,2431.112338081126
2017-09-11,2459.9077988749973
2017-09-12,2473.9125621227004
2017-09-13,2479.2453975017243
2017-09-14,2485.2620862975245
2017-09-15,2471.8012718578675
2017-09-18,2479.7996181503563
2017-09-19,2479.9169087968585
2017-09-20,2479.9483209055047
2017-09-21,2485.0858998213134
2017-09-22,2478.551046158693
2017-09-25,2489.807439065298
2017-09-26,2502.7805723902943
2017-09-27,2516.504643362854
2017-09-28,2508.4996173719987
2017-09-29,2512.418340563449
2017-10-02,2535.859613961817
2017-10-03,2541.243497884797
2017-10-04,2542.591833700253
2017-10-05,2559.148382038259
2017-10-06,2553.2738657783552
2017-10-09,2550.456778243148
2017-10-10,2546.0670477404788
2017-10-11,2544.906912437682
2017-10-12,2544.751226876338
2017-10-13,2553.0236559001205
2017-10-16,2564.9732157074573
2017-10-17,2570.4286559525494
2017-10-18,2568.892743879049
2017-10-19,2552.7816839368593
2017-10-20,2570.5839751844383
2017-10-23,2572.7281926474684
2017-10-24,2569.9314571041346
2017-10-25,2550.628922099945
2017-10-26,2574.871469746301
2017-10-27,2612.5100676918782
2017-10-30,2603.933653134871
2017-10-31,2602.6176474071863
2017-11-01,2617.6821678030474
2017-11-02,2606.9543084452635
2017-11-03,2621.8656202984575
2017-11-06,2631.915806349635
2017-11-07,2635.0750237422894
2017-11-08,2637.5549838258316
2017-11-09,2619.4584051095208
2017-11-10,2607.568902434735
2017-11-13,2600.932134945666
2017-11-14,2575.6244774863667
2017-11-15,2551.662717912872
2017-11-16,2578.786706396987
2017-11-17,2576.8206672067204
2017-11-20,2587.0270975067133
2017-11-21,2609.039898192036
2017-11-22,2600.411314988413
2017-11-23,2590.6981394607024
2017-11-24,2577.6250502132216
2017-11-27,2574.9258449591916
2017-11-28,2598.5921951596197
2017-11-29,2600.7468441956953
2017-11-30,2592.0361516628755
2017-12-01,2594.376306062489
2017-12-04,2600.350051939397
2017-12-05,2596.313618820059
2017-12-06,2595.194861789477
2017-12-07,2600.9859326505284
2017-12-08,2623.48803679466
2017-12-11,2624.887780120626
2017-12-12,2640.132019847238
2017-12-13,2636.6882061313368
2017-12-14,2625.925152264561
2017-12-15,2636.4216412310934
2017-12-18,2649.837027861074
2017-12-19,2642.354382045615
2017-12-20,2625.679381814028
2017-12-21,2637.069849009885
2017-12-22,2643.4075728758166
2017-12-25,2643.8029916809487
2017-12-26,2635.626985800606
2017-12-27,2635.866884106217
2017-12-28,2633.0638431073917
2017-12-29,2615.334968290415
2018-01-01,2615.116841909437
2018-01-02,2626.3371503545895
2018-01-03,2643.225383330575
2018-01-04,2652.89815385056
2018-01-05,2678.905608003341
2018-01-08,2695.4306622737618
2018-01-09,2710.0284844162607
2018-01-10,2696.904952486661
2018-01-11,2692.784238462264
2018-01-12,2688.1198975380967
2018-01-15,2670.309375060773
2018-01-16,2675.538536407602
2018-01-17,2686.5906964131796
2018-01-18,2685.2321133179803
2018-01-19,2701.3930863126216
2018-01-22,2711.6857712215506
2018-01-23,2715.8834778567925
2018-01-24,2700.449135673564
2018-01-25,2677.70839739439
2018-01-26,2710.622033101577
2018-01-29,2710.604864094489
2018-01-30,2672.120229154636
2018-01-31,2663.2054309277682
2018-02-01,2658.5511544076476
2018-02-02,2617.777685098208
2018-02-05,2543.783650397789
2018-02-06,2545.7377924699285
2018-02-07,2557.9697157468772
2018-02-08,2502.6908493104843
2018-02-09,2505.848820659811
2018-02-12,2529.912000782428
2018-02-13,2521.5916481434665
2018-02-14,2543.931286621789
2018-02-15,2560.729703506111
2018-02-16,2573.930423240987
2018-02-19,2583.0088674293042
2018-02-20,2582.6485090804863
2018-02-21,2582.7711135603545
2018-02-22,2579.654465490602
2018-02-23,2614.0274941270172
2018-02-26,2637.7741167576883
2018-02-27,2625.5802443018115
2018-02-28,2605.9569423919834
2018-03-01,2579.1439685410114
2018-03-02,2548.77423230262
2018-03-05,2561.7660934689397
2018-03-06,2563.582484715781
2018-03-07,2560.0760410389607
2018-03-08,2587.5370171074615
2018-03-09,2618.378009797207
2018-03-12,2627.837515062879
2018-03-13,2601.421970489862
2018-03-14,2597.539446713555
2018-03-15,2604.254640832573
2018-03-16,2612.9940246533915
2018-03-19,2574.677158450498
2018-03-20,2589.24035329827
2018-03-21,2588.339711317007
2018-03-22,2537.738051639464
2018-03-23,2481.997110484387
2018-03-26,2502.899565676468
2018-03-27,2498.8185721330756
2018-03-28,2495.289572634672
2018-03-29,2527.1149126812907
2018-03-30,2528.9536506082377
2018-04-02,2495.9796357995865
2018-04-03,2514.5159324553447
2018-04-04,2519.198020851887
2018-04-05,2557.856699604392
2018-04-06,2520.1852992331133
2018-04-09,2519.652460829189
2018-04-10,2545.95428738356
2018-04-11,2531.023625599508
2018-04-12,2554.316518926246
2018-04-13,2548.6745573626285
2018-04-16,2550.717730511955
2018-04-17,2573.4756512777894
2018-04-18,2577.6616706668356
2018-04-19,2574.296354320532
2018-04-20,2570.856199748176
2018-04-23,2577.8055546866663
2018-04-24,2561.1928694400076
