Date,ACWI ex CHINA
1999-08-16,1211.7709135591301
1999-08-17,1223.3519032061931
1999-08-18,1217.9057490278701
1999-08-19,1202.9710871679786
1999-08-20,1214.94655702026
1999-08-23,1240.257992080343
1999-08-24,1245.828588743938
1999-08-25,1263.717089292664
1999-08-26,1254.9300186373991
1999-08-27,1245.7167876066321
1999-08-30,1237.361506625046
1999-08-31,1212.8659739735754
1999-09-01,1221.9209500384488
1999-09-02,1201.540369072896
1999-09-03,1234.6896255377808
1999-09-06,1243.267368924149
1999-09-07,1234.3537733418061
1999-09-08,1230.061496799678
1999-09-09,1243.3811251904556
1999-09-10,1254.528056192257
1999-09-13,1261.2603952784136
1999-09-14,1251.3334412909924
1999-09-15,1244.694978067128
1999-09-16,1236.960358210258
1999-09-17,1242.7632931779178
1999-09-20,1246.2829941148664
1999-09-21,1227.913498194856
1999-09-22,1219.0948086543551
1999-09-23,1214.0618536267768
1999-09-24,1200.1196741443252
1999-09-27,1206.1539290117748
1999-09-28,1201.9111059619322
1999-09-29,1182.3951772673643
1999-09-30,1189.6860881368036
1999-10-01,1185.713767659065
1999-10-04,1198.2571577275269
1999-10-05,1199.8783693413966
1999-10-06,1210.3921746837404
1999-10-07,1210.6522580435662
1999-10-08,1228.6645517018558
1999-10-11,1229.3623082793283
1999-10-12,1208.7799180610825
1999-10-13,1185.329797718648
1999-10-14,1183.5539856834414
1999-10-15,1150.682960728221
1999-10-18,1148.076838861966
1999-10-19,1163.708274200339
1999-10-20,1181.13707358295
1999-10-21,1174.835758829219
1999-10-22,1200.3761577335088
1999-10-25,1198.7018933214595
1999-10-26,1206.1972179827376
1999-10-27,1214.720312310411
1999-10-28,1242.2392423551676
1999-10-29,1265.6087894045793
1999-11-01,1264.1697798434652
1999-11-02,1262.0714674368176
1999-11-03,1267.343320813369
1999-11-04,1281.2127252119858
1999-11-05,1286.5191851818363
1999-11-08,1293.5289448748813
1999-11-09,1288.0526240108231
1999-11-10,1293.62590730827
1999-11-11,1304.7621935319808
1999-11-12,1319.950485695554
1999-11-15,1323.965098690198
1999-11-16,1336.1991408150739
1999-11-17,1324.9514812925
1999-11-18,1345.3059692110596
1999-11-19,1348.271786765702
1999-11-22,1344.1576528068556
1999-11-23,1344.8700719144745
1999-11-24,1358.3346451715358
1999-11-25,1365.3233234651318
1999-11-26,1380.4797051548792
1999-11-29,1382.39548200894
1999-11-30,1361.660482911726
1999-12-01,1369.5462614728135
1999-12-02,1381.8920288283198
1999-12-03,1405.7415155886988
1999-12-06,1381.4227998512413
1999-12-07,1379.4781429349255
1999-12-08,1372.1535827383514
1999-12-09,1385.769755373988
1999-12-10,1392.6921349589763
1999-12-13,1397.9254871424541
1999-12-14,1396.8771667369056
1999-12-15,1400.550835653262
1999-12-16,1391.686533731917
1999-12-17,1407.9206950407315
1999-12-20,1413.7475785753786
1999-12-21,1418.1378372190204
1999-12-22,1430.0830529227105
1999-12-23,1439.4472730774417
1999-12-24,1443.563886392664
1999-12-27,1446.005269386685
1999-12-28,1457.8407293856496
1999-12-29,1468.4528837642465
1999-12-30,1479.1454500526906
1999-12-31,1481.1755317044144
2000-01-03,1464.7763218787525
2000-01-04,1401.958699376347
2000-01-05,1377.8731009385579
2000-01-06,1360.774948277851
2000-01-07,1400.2942136478882
2000-01-10,1420.5637512620765
2000-01-11,1410.0884550498524
2000-01-12,1405.9252154348753
2000-01-13,1419.1018527629005
2000-01-14,1452.6034595959684
2000-01-17,1465.8469678839772
2000-01-18,1445.4843462651338
2000-01-19,1439.8620304050903
2000-01-20,1434.9344097006854
2000-01-21,1433.949659765887
2000-01-24,1421.460320248377
2000-01-25,1410.0902723938
2000-01-26,1420.3390188819803
2000-01-27,1440.7189586344837
2000-01-28,1429.71881647343
2000-01-31,1434.6492337859427
2000-02-01,1454.2115765093658
2000-02-02,1463.5939810136551
2000-02-03,1469.9785615161888
2000-02-04,1479.667676704131
2000-02-07,1476.986732596174
2000-02-08,1482.4686315434076
2000-02-09,1467.2126854544897
2000-02-10,1472.6011776607504
2000-02-11,1457.620512043331
2000-02-14,1459.065487404573
2000-02-15,1447.4820421379538
2000-02-16,1443.9387147680095
2000-02-17,1447.7369387338485
2000-02-18,1424.6699162555467
2000-02-21,1411.4908242103475
2000-02-22,1389.1216163584397
2000-02-23,1405.5893573082587
2000-02-24,1412.5540672161173
2000-02-25,1430.8021838712807
2000-02-28,1445.5646860827076
2000-02-29,1462.4380415599692
2000-03-01,1475.28175602872
2000-03-02,1491.179297035905
2000-03-03,1511.8390049514067
2000-03-06,1504.4640819462886
2000-03-07,1490.1513451047263
2000-03-08,1489.0237538374565
2000-03-09,1492.918615415738
2000-03-10,1497.7740440892926
2000-03-13,1471.2825289651157
2000-03-14,1465.522174673569
2000-03-15,1461.5828277704627
2000-03-16,1500.7299044815832
2000-03-17,1515.5556846248749
2000-03-20,1516.2025083086185
2000-03-21,1534.1091356589707
2000-03-22,1549.6350965477757
2000-03-23,1551.9760155475299
2000-03-24,1562.6883899289023
2000-03-27,1566.0215890159682
2000-03-28,1568.273552432192
2000-03-29,1588.7164762545583
2000-03-30,1558.120563200624
2000-03-31,1568.3671623978398
2000-04-03,1563.429205607604
2000-04-04,1558.8355353851189
2000-04-05,1530.49545166217
2000-04-06,1552.2862103257628
2000-04-07,1566.7296371537564
2000-04-10,1562.6007358493116
2000-04-11,1544.3508338586419
2000-04-12,1534.9514574564084
2000-04-13,1518.1760886396623
2000-04-14,1458.538043102501
2000-04-17,1460.3576219604367
2000-04-18,1499.4460327305671
2000-04-19,1508.5345772323963
2000-04-20,1517.1072825696326
2000-04-21,1516.8428994800495
2000-04-24,1516.1851648310758
2000-04-25,1559.6056108902578
2000-04-26,1561.1762875790005
2000-04-27,1570.8651645796383
2000-04-28,1572.6797661395394
2000-05-01,1588.062535615121
2000-05-02,1587.6002106038095
2000-05-03,1581.7788132082285
2000-05-04,1578.0485191648568
2000-05-05,1590.4480786578843
2000-05-08,1578.2284808885438
2000-05-09,1549.2728466551705
2000-05-10,1512.8731568974072
2000-05-11,1537.0849336841286
2000-05-12,1550.979539176649
2000-05-15,1549.1965215332386
2000-05-16,1582.733573343982
2000-05-17,1580.0253063031437
2000-05-18,1568.5732443960992
2000-05-19,1540.2850834266267
2000-05-22,1506.1719608493563
2000-05-23,1489.3610332621922
2000-05-24,1497.1615410050463
2000-05-25,1499.317608970723
2000-05-26,1470.0063463211447
2000-05-29,1473.7464587641773
2000-05-30,1500.3118308742269
2000-05-31,1505.7983978738769
2000-06-01,1523.979523392057
2000-06-02,1540.9807367171607
2000-06-05,1539.2302337679469
2000-06-06,1517.2457242347105
2000-06-07,1522.118451295644
2000-06-08,1520.950477858856
2000-06-09,1519.8974855650736
2000-06-12,1512.2981595260508
2000-06-13,1511.7675573710521
2000-06-14,1518.0661508580988
2000-06-15,1521.9871267270503
2000-06-16,1503.8801754280491
2000-06-19,1517.3596433169369
2000-06-20,1527.290936703729
2000-06-21,1538.1844999057287
2000-06-22,1532.1454862028127
2000-06-23,1526.8247442168981
2000-06-26,1528.0964147702828
2000-06-27,1520.174487287997
2000-06-28,1523.3839670330951
2000-06-29,1501.934172454717
2000-06-30,1505.268405018905
2000-07-03,1528.9956732954452
2000-07-04,1531.018814964133
2000-07-05,1508.5678068699845
2000-07-06,1512.152913833765
2000-07-07,1538.879210364063
2000-07-10,1535.322869078361
2000-07-11,1537.5454675565422
2000-07-12,1553.2356942921294
2000-07-13,1563.9928731511727
2000-07-14,1569.9420528336334
2000-07-17,1575.497371896289
2000-07-18,1561.2365599939621
2000-07-19,1564.9594818856224
2000-07-20,1575.1463577021682
2000-07-21,1546.9967698162552
2000-07-24,1535.8310620697825
2000-07-25,1527.1188357602375
2000-07-26,1514.8174485621037
2000-07-27,1508.3320266626777
2000-07-28,1500.6210212911642
2000-07-31,1510.4680814616192
2000-08-01,1518.8305891570703
2000-08-02,1535.8090900640755
2000-08-03,1546.5091285365695
2000-08-04,1549.415236059355
2000-08-07,1561.9485392810648
2000-08-08,1576.140023194474
2000-08-09,1580.7102790928673
2000-08-10,1558.7304334599326
2000-08-11,1570.2084450756527
2000-08-14,1585.3199269907436
2000-08-15,1571.2708680484416
2000-08-16,1575.058496778743
2000-08-17,1573.757781955785
2000-08-18,1578.9909756962325
2000-08-21,1587.873877515114
2000-08-22,1598.3469101151506
2000-08-23,1609.482165571621
2000-08-24,1598.2555769218022
2000-08-25,1599.5865434016173
2000-08-28,1614.7424499886538
2000-08-29,1614.798437954387
2000-08-30,1610.3263212633158
2000-08-31,1623.8517425035625
2000-09-01,1621.094883313277
2000-09-04,1625.8481837114707
2000-09-05,1630.1761250924899
2000-09-06,1626.7494655536277
2000-09-07,1640.5978813260583
2000-09-08,1635.5286182525747
2000-09-11,1633.5460466443992
2000-09-12,1624.9537606801277
2000-09-13,1617.2494525468824
2000-09-14,1623.6998187248164
2000-09-15,1607.961280818377
2000-09-18,1600.0820576553706
2000-09-19,1610.8361251884219
2000-09-20,1614.0531353661186
2000-09-21,1596.8526995471475
2000-09-22,1550.1764952679519
2000-09-25,1565.0677853530726
2000-09-26,1543.7124651764757
2000-09-27,1539.3462222363637
2000-09-28,1553.268176928733
2000-09-29,1545.9670954336682
2000-10-02,1548.5751096868948
2000-10-03,1553.0766529101911
2000-10-04,1560.674802674821
2000-10-05,1568.858773461965
2000-10-06,1550.0812001840725
2000-10-09,1535.285157232616
2000-10-10,1528.234207874571
2000-10-11,1491.3362278421332
2000-10-12,1485.6869903267843
2000-10-13,1515.2579928800324
2000-10-16,1532.8520039802213
2000-10-17,1508.5760932962894
2000-10-18,1498.4304961633645
2000-10-19,1546.0216526834959
2000-10-20,1560.9897916127163
2000-10-23,1566.4774096713272
2000-10-24,1576.2167779774459
2000-10-25,1563.4068664521176
2000-10-26,1559.2531425390393
2000-10-27,1552.640641277441
2000-10-30,1557.1385053855317
2000-10-31,1577.265434635958
2000-11-01,1567.0474905975063
2000-11-02,1569.3886039051683
2000-11-03,1566.2391907371111
2000-11-06,1575.5960085248385
2000-11-07,1575.8113374406187
2000-11-08,1566.9825487622197
2000-11-09,1550.2544567276782
2000-11-10,1515.9838328645128
2000-11-13,1500.0425082875024
2000-11-14,1531.8882403244795
2000-11-15,1536.102140189686
2000-11-16,1525.865522110777
2000-11-17,1523.1139431173235
2000-11-20,1502.4279687436103
2000-11-21,1508.5748355267463
2000-11-22,1483.8586844783676
2000-11-23,1487.7860473248302
2000-11-24,1509.5368865838998
2000-11-27,1509.3510374064037
2000-11-28,1485.9989817481764
2000-11-29,1477.6555596927806
2000-11-30,1440.5796701422817
2000-12-01,1445.4469402676687
2000-12-04,1424.8244325852174
2000-12-05,1470.1575951876505
2000-12-06,1458.7006723600944
2000-12-07,1443.6347062977366
2000-12-08,1464.0424414717936
2000-12-11,1497.2578455996086
2000-12-12,1491.529279046509
2000-12-13,1484.8973291948994
2000-12-14,1451.1900386162097
2000-12-15,1409.871596555842
2000-12-18,1418.895830604063
2000-12-19,1415.6084804304144
2000-12-20,1357.4663400962932
2000-12-21,1347.3146510137353
2000-12-22,1354.1322128653783
2000-12-25,1358.437337093374
2000-12-26,1355.5529533424924
2000-12-27,1366.479082460042
2000-12-28,1377.4444044796342
2000-12-29,1357.3171009935277
2001-01-01,1357.2498822023601
2001-01-02,1324.737310825883
2001-01-03,1354.63026922957
2001-01-04,1358.1951676571389
2001-01-05,1331.911139919648
2001-01-08,1329.5246118120372
2001-01-09,1336.4200567024402
2001-01-10,1337.9214990617545
2001-01-11,1336.6645791780704
2001-01-12,1337.5110482124815
2001-01-15,1345.9301170329322
2001-01-16,1349.5886827956786
2001-01-17,1373.2563049082044
2001-01-18,1368.7113353614848
2001-01-19,1379.0741155160524
2001-01-22,1378.8882915129489
2001-01-23,1382.4488482838726
2001-01-24,1404.9687776720257
2001-01-25,1406.4372968220823
2001-01-26,1401.2551350989886
2001-01-29,1411.341938278155
2001-01-30,1410.64094281539
2001-01-31,1404.2779435935488
2001-02-01,1393.8745562871222
2001-02-02,1383.5050871661044
2001-02-05,1375.3055226041154
2001-02-06,1385.5623521564905
2001-02-07,1371.0431683798151
2001-02-08,1380.1327488361337
2001-02-09,1357.524239837508
2001-02-12,1364.0909432093113
2001-02-13,1367.1440826621877
2001-02-14,1363.1379478042695
2001-02-15,1391.7907486977163
2001-02-16,1355.3487669403112
2001-02-19,1346.6913276605615
2001-02-20,1345.4356313748988
2001-02-21,1321.914092937478
2001-02-22,1322.7628876862073
2001-02-23,1312.6829104142485
2001-02-26,1328.2444256886386
2001-02-27,1313.8777469586948
2001-02-28,1300.4731457475502
2001-03-01,1285.5245572682356
2001-03-02,1269.874779993852
2001-03-05,1284.6822331994226
2001-03-06,1297.8029118987974
2001-03-07,1305.7912171691898
2001-03-08,1300.5472012239209
2001-03-09,1279.339258087111
2001-03-12,1237.0997129337438
2001-03-13,1250.522935624029
2001-03-14,1230.8429057231133
2001-03-15,1247.629649832818
2001-03-16,1233.440208769215
2001-03-19,1240.9297702925026
2001-03-20,1226.1463932916424
2001-03-21,1219.5709785667611
2001-03-22,1209.2795886652077
2001-03-23,1224.9512354070735
2001-03-26,1249.5642885412299
2001-03-27,1271.0756046924098
2001-03-28,1260.324935246908
2001-03-29,1257.9266175985572
2001-03-30,1261.8118988457204
2001-04-02,1251.4994285430269
2001-04-03,1214.2296699691144
2001-04-04,1199.786020595241
2001-04-05,1243.885716279646
2001-04-06,1227.383733573669
2001-04-09,1231.6720031484167
2001-04-10,1268.092054226422
2001-04-11,1277.0051885629787
2001-04-12,1279.6224807388858
2001-04-13,1279.1327493947454
2001-04-16,1285.2565873167575
2001-04-17,1292.7281857078958
2001-04-18,1346.1061160832312
2001-04-19,1340.8277690052403
2001-04-20,1316.7347910137332
2001-04-23,1307.1658155962577
2001-04-24,1303.178826443853
2001-04-25,1311.274269771539
2001-04-26,1314.3159847060265
2001-04-27,1338.9271295429705
2001-04-30,1349.1685393733205
2001-05-01,1358.8734508154205
2001-05-02,1359.906915130551
2001-05-03,1340.7020807035374
2001-05-04,1351.2168398815488
2001-05-07,1357.354906481148
2001-05-08,1358.8244675690025
2001-05-09,1352.2348209116424
2001-05-10,1359.5566833990742
2001-05-11,1360.0749474921856
2001-05-14,1354.0905813248878
2001-05-15,1353.9805602453764
2001-05-16,1365.1902055362023
2001-05-17,1379.427545625277
2001-05-18,1387.2763688072118
2001-05-21,1404.9457598188335
2001-05-22,1416.701871993279
2001-05-23,1411.6263368227949
2001-05-24,1417.5641965594573
2001-05-25,1406.1770938567215
2001-05-28,1401.0408201531575
2001-05-29,1401.958066189742
2001-05-30,1377.9531427568631
2001-05-31,1394.4259151400852
2001-06-01,1397.976189518802
2001-06-04,1402.207275757596
2001-06-05,1413.2011627646227
2001-06-06,1404.5529593019662
2001-06-07,1403.9480326406867
2001-06-08,1399.3576240646469
2001-06-11,1395.3099857875084
2001-06-12,1375.0039482928769
2001-06-13,1367.793911120523
2001-06-14,1342.616821866334
2001-06-15,1329.2357077643728
2001-06-18,1320.9497871968094
2001-06-19,1328.401087601212
2001-06-20,1339.8257320886748
2001-06-21,1347.844682526215
2001-06-22,1343.0836414843125
2001-06-25,1329.5826255542293
2001-06-26,1321.4940437810935
2001-06-27,1319.4343345444738
2001-06-28,1344.325233060183
2001-06-29,1352.2942368095414
2001-07-02,1366.0522950052762
2001-07-03,1359.0630048862995
2001-07-04,1355.7151142121281
2001-07-05,1351.597855521475
2001-07-06,1313.5089868708828
2001-07-09,1312.3107012554765
2001-07-10,1294.2654004577353
2001-07-11,1280.162849391705
2001-07-12,1313.8792173570987
2001-07-13,1319.8961744675807
2001-07-16,1306.3970384652187
2001-07-17,1312.2844589798917
2001-07-18,1280.1887418942404
2001-07-19,1292.2137672942529
2001-07-20,1283.4130950943734
2001-07-23,1274.4096189247384
2001-07-24,1252.7435230093809
2001-07-25,1254.5101023876643
2001-07-26,1266.1835525850447
2001-07-27,1277.577778380602
2001-07-30,1277.070229957553
2001-07-31,1288.4671487641158
2001-08-01,1289.9276221709504
2001-08-02,1294.7457874001718
2001-08-03,1282.406384645293
2001-08-06,1279.769914303632
2001-08-07,1287.540846813993
2001-08-08,1271.279307480525
2001-08-09,1247.1918224827787
2001-08-10,1242.3125872638452
2001-08-13,1239.1855780778321
2001-08-14,1246.3191553569663
2001-08-15,1227.6041285855797
2001-08-16,1221.8557136832078
2001-08-17,1200.380806833359
2001-08-20,1206.698580728109
2001-08-21,1204.1904612401056
2001-08-22,1201.117205099755
2001-08-23,1205.7507054096898
2001-08-24,1223.6657622509126
2001-08-27,1226.302485226834
2001-08-28,1211.2549050826292
2001-08-29,1200.743218260155
2001-08-30,1181.2765745106806
2001-08-31,1184.3458960709122
2001-09-03,1178.9523668890913
2001-09-04,1202.8022233255654
2001-09-05,1196.9195727828137
2001-09-06,1171.1014973324152
2001-09-07,1139.151992007142
2001-09-10,1140.0934690922436
2001-09-11,1111.8979664812316
2001-09-12,1108.0191049224986
2001-09-13,1109.9274827227648
2001-09-14,1084.8320602743072
2001-09-17,1057.734694285619
2001-09-18,1051.0248132494978
2001-09-19,1032.419836735126
2001-09-20,1002.9661512786005
2001-09-21,988.7109484044846
2001-09-24,1025.3647881288766
2001-09-25,1027.8219846307913
2001-09-26,1030.0226791146688
2001-09-27,1039.5657684839878
2001-09-28,1072.926464337556
2001-10-01,1062.3951173412988
2001-10-02,1072.928998174338
2001-10-03,1079.0553556669233
2001-10-04,1097.9742248587286
2001-10-05,1092.9144371740435
2001-10-08,1087.5670441924574
2001-10-09,1082.2025939299208
2001-10-10,1108.0126477421145
2001-10-11,1134.1955368099
2001-10-12,1128.0270990102097
2001-10-15,1118.1147608804954
2001-10-16,1124.7799084595258
2001-10-17,1124.7136399453527
2001-10-18,1115.5220529909882
2001-10-19,1118.093998621434
2001-10-22,1136.9966329051144
2001-10-23,1147.4613615760559
2001-10-24,1145.9521697000146
2001-10-25,1143.782283394584
2001-10-26,1156.4852823536419
2001-10-29,1121.68469916968
2001-10-30,1097.4310612969
2001-10-31,1107.6836249839764
2001-11-01,1118.8903355419254
2001-11-02,1123.757727885799
2001-11-05,1147.8707121453094
2001-11-06,1159.2340685931345
2001-11-07,1154.2296555272549
2001-11-08,1172.2845995517732
2001-11-09,1168.2856682494853
2001-11-12,1157.3399693633214
2001-11-13,1190.1648226728491
2001-11-14,1191.6748449946474
2001-11-15,1199.354472774705
2001-11-16,1195.9395886849586
2001-11-19,1215.6583625525875
2001-11-20,1202.1397717267844
2001-11-21,1205.0044282458034
2001-11-22,1204.9489529260115
2001-11-23,1213.3607963093361
2001-11-26,1217.8706650367753
2001-11-27,1206.3921751263736
2001-11-28,1182.981737233043
2001-11-29,1187.8928821198288
2001-11-30,1182.3821877450116
2001-12-03,1177.1738742842683
2001-12-04,1189.5298839339841
2001-12-05,1221.6795428302692
2001-12-06,1219.93216172889
2001-12-07,1210.3096583536114
2001-12-10,1193.1675310144926
2001-12-11,1190.0803797746341
2001-12-12,1184.2532317505986
2001-12-13,1162.2731753431399
2001-12-14,1155.1104089532535
2001-12-17,1165.5482989047032
2001-12-18,1174.4937614411044
2001-12-19,1178.905781435933
2001-12-20,1172.9869522825445
2001-12-21,1189.6159174729737
2001-12-24,1199.0732682448377
2001-12-25,1198.9733136217571
2001-12-26,1200.589065667444
2001-12-27,1204.2191058629917
2001-12-28,1216.3469023285954
2001-12-31,1199.8603059189566
2002-01-01,1199.8689077892832
2002-01-02,1186.214511802914
2002-01-03,1204.1799559388455
2002-01-04,1219.4368933531678
2002-01-07,1215.0567681504835
2002-01-08,1207.7259052173767
2002-01-09,1206.1916332791102
2002-01-10,1196.554611321652
2002-01-11,1193.9405212763284
2002-01-14,1178.7202997179184
2002-01-15,1187.1298701036428
2002-01-16,1179.8139783195134
2002-01-17,1193.342559715543
2002-01-18,1183.3069886577355
2002-01-21,1182.3166989756269
2002-01-22,1175.3102235241824
2002-01-23,1180.1765920052665
2002-01-24,1193.9504535771932
2002-01-25,1208.4688965198568
2002-01-28,1216.1940100514519
2002-01-29,1189.8645037749222
2002-01-30,1189.7470372409578
2002-01-31,1206.9374327741775
2002-02-01,1200.728448256535
2002-02-04,1174.1212777139312
2002-02-05,1161.9446585255837
2002-02-06,1154.488078229343
2002-02-07,1155.9060819132792
2002-02-08,1163.6136441113026
2002-02-11,1171.5021118214077
2002-02-12,1172.1915113956873
2002-02-13,1186.1982168035677
2002-02-14,1193.424348713092
2002-02-15,1179.0320631622023
2002-02-18,1180.305691484303
2002-02-19,1154.5743543350754
2002-02-20,1161.8615692082149
2002-02-21,1158.8163246458205
2002-02-22,1154.6441912932937
2002-02-25,1176.2964456926916
2002-02-26,1180.8215306362124
2002-02-27,1194.4179624267695
2002-02-28,1191.978989705588
2002-03-01,1213.0556275700728
2002-03-04,1237.847443667493
2002-03-05,1232.0292639941233
2002-03-06,1237.8018582326636
2002-03-07,1236.1136803140664
2002-03-08,1246.5666810218688
2002-03-11,1248.8751691193515
2002-03-12,1243.8540096107
2002-03-13,1231.709379262961
2002-03-14,1226.0386151375612
2002-03-15,1236.3781042293033
2002-03-18,1238.4348440600643
2002-03-19,1242.8458551998835
2002-03-20,1225.9361124488696
2002-03-21,1227.8783355162525
2002-03-22,1227.5532036287545
2002-03-25,1216.2910227382
2002-03-26,1220.3523508177657
2002-03-27,1229.9045299314282
2002-03-28,1237.0406012406563
2002-03-29,1234.7742777499445
2002-04-01,1226.2392350953346
2002-04-02,1218.193958376929
2002-04-03,1213.585667271175
2002-04-04,1209.4377897655984
2002-04-05,1211.2843968831044
2002-04-08,1211.247119123529
2002-04-09,1204.0293714581735
2002-04-10,1212.2736683256076
2002-04-11,1184.8789141869065
2002-04-12,1193.4131425304208
2002-04-15,1191.5117505431265
2002-04-16,1212.4556125722038
2002-04-17,1210.0162480226998
2002-04-18,1204.9737626236724
2002-04-19,1207.016410644373
2002-04-22,1195.9557936468777
2002-04-23,1189.6982898290296
2002-04-24,1181.491987664671
2002-04-25,1171.3898965439034
2002-04-26,1160.0378519459382
2002-04-29,1148.6040183618622
2002-04-30,1156.886477861203
2002-05-01,1158.2922420831096
2002-05-02,1159.6678476565335
2002-05-03,1142.5272925895135
2002-05-06,1125.4238200227496
2002-05-07,1121.2274184939488
2002-05-08,1156.8059209364073
2002-05-09,1147.037553900016
2002-05-10,1129.124093231663
2002-05-13,1144.0602515554638
2002-05-14,1169.6856061857327
2002-05-15,1166.8939722822959
2002-05-16,1169.5273955175996
2002-05-17,1164.2842341208586
2002-05-20,1154.1532608020582
2002-05-21,1149.4591664808052
2002-05-22,1142.0934975341333
2002-05-23,1153.3071329756474
2002-05-24,1145.6680015061079
