Date,ACWI ex IRELAND
2016-10-19,2265.9169053701125
2016-10-20,2271.5181000224584
2016-10-21,2279.0247718574724
2016-10-24,2284.317618272071
2016-10-25,2283.596027854889
2016-10-26,2267.820888395758
2016-10-27,2260.0830052068227
2016-10-28,2253.132145429532
2016-10-31,2246.785466776473
2016-11-01,2221.3914114901195
2016-11-02,2190.2074711252753
2016-11-03,2186.9969594328063
2016-11-04,2172.1565070017964
2016-11-07,2223.5612956871105
2016-11-08,2230.851003276272
2016-11-09,2250.4665615187414
2016-11-10,2269.488811019681
2016-11-11,2261.9259627862584
2016-11-14,2281.6381844038783
2016-11-15,2292.9983439744788
2016-11-16,2302.4325785838437
2016-11-17,2313.0004677911224
2016-11-18,2322.3678178328137
2016-11-21,2328.787099925239
2016-11-22,2342.086538838372
2016-11-23,2350.5169284755902
2016-11-24,2346.8462616545826
2016-11-25,2348.1405821214967
2016-11-28,2345.319402803357
2016-11-29,2339.438906166851
2016-11-30,2339.391148172334
2016-12-01,2333.2125461697224
2016-12-02,2321.321862310452
2016-12-05,2318.788035509179
2016-12-06,2330.8401882913595
2016-12-07,2351.7255408431306
2016-12-08,2393.845585164177
2016-12-09,2419.1935732096667
2016-12-12,2401.4669202921423
2016-12-13,2412.49625068526
2016-12-14,2396.0770462915602
2016-12-15,2435.2590310399564
2016-12-16,2436.2065637936003
2016-12-19,2433.3642451086007
2016-12-20,2450.6790855931695
2016-12-21,2436.1675536689313
2016-12-22,2425.5339731002773
2016-12-23,2425.8530042161856
2016-12-26,2425.280416736342
2016-12-27,2429.37248249543
2016-12-28,2434.6479539681054
2016-12-29,2417.8684573101395
2016-12-30,2403.552003460358
2017-01-02,2405.7457590892077
2017-01-03,2451.7689408090914
2017-01-04,2451.1883245021445
2017-01-05,2435.6629430651
2017-01-06,2441.9020369795157
2017-01-09,2438.667599862252
2017-01-10,2435.6945892940757
2017-01-11,2463.044674324581
2017-01-12,2429.5445098572086
2017-01-13,2441.6848836911213
2017-01-16,2438.893822653558
2017-01-17,2419.2654694734306
2017-01-18,2423.730828604531
2017-01-19,2429.7354090976373
2017-01-20,2422.2528947194974
2017-01-23,2407.9959038278635
2017-01-24,2419.0397293856713
2017-01-25,2441.356250411617
2017-01-26,2457.0482412226
2017-01-27,2447.9611764824217
2017-01-30,2436.8972852141474
2017-01-31,2410.0607515607667
2017-02-01,2423.2629091878975
2017-02-02,2415.500065463621
2017-02-03,2433.0583455428814
2017-02-06,2436.581652904483
2017-02-07,2446.672459599128
2017-02-08,2449.0703642118465
2017-02-09,2466.6034480207504
2017-02-10,2486.2736164341773
2017-02-13,2502.8807095237094
2017-02-14,2512.9874858688936
2017-02-15,2525.3225532477154
2017-02-16,2507.6643771491536
2017-02-17,2515.5395545986953
2017-02-20,2519.279789300868
2017-02-21,2547.881998065082
2017-02-22,2547.2225678929426
2017-02-23,2540.15185031824
2017-02-24,2538.050570336813
2017-02-27,2527.7761392445
2017-02-28,2519.98740991199
2017-03-01,2559.286351729775
2017-03-02,2557.083126718264
2017-03-03,2547.002690444035
2017-03-06,2535.496017729346
2017-03-07,2534.1299962764983
2017-03-08,2532.677788908387
2017-03-09,2524.874819533918
2017-03-10,2520.0878236388785
2017-03-13,2526.1245519540507
2017-03-14,2523.7525029161798
2017-03-15,2541.998786345869
2017-03-16,2535.1513033264837
2017-03-17,2533.5496243855264
2017-03-20,2529.7033733595854
2017-03-21,2499.798177713162
2017-03-22,2495.6222076109866
2017-03-23,2502.1194231854693
2017-03-24,2499.3020766354703
2017-03-27,2479.4730713184726
2017-03-28,2501.1347908471366
2017-03-29,2528.2884495100047
2017-03-30,2535.402329232964
2017-03-31,2534.1522905853194
2017-04-03,2540.7358550061203
2017-04-04,2539.6897844825316
2017-04-05,2536.1080936243
2017-04-06,2537.06651703607
2017-04-07,2544.9483787386725
2017-04-10,2550.184672256524
2017-04-11,2543.6329050021027
2017-04-12,2540.775755362019
2017-04-13,2528.8553788277736
2017-04-14,2527.11172470882
2017-04-17,2535.6040575363863
2017-04-18,2515.4438735991075
2017-04-19,2507.708054414046
2017-04-20,2511.347947569165
2017-04-21,2525.298222802893
2017-04-24,2523.1975919297
2017-04-25,2524.1757101567637
2017-04-26,2536.2411602513494
2017-04-27,2536.7638165170165
2017-04-28,2527.7221543570463
2017-05-01,2526.8040055912475
2017-05-02,2537.6607172540103
2017-05-03,2532.117409200546
2017-05-04,2526.083206267774
2017-05-05,2528.3942120581596
2017-05-08,2544.5634453064126
2017-05-09,2551.1946991044065
2017-05-10,2561.1656253242973
2017-05-11,2558.1345112315057
2017-05-12,2548.1657560593153
2017-05-15,2548.3245593495058
2017-05-16,2531.6776810855663
2017-05-17,2488.272462393187
2017-05-18,2485.744692439812
2017-05-19,2488.7784825436806
2017-05-22,2491.263249692438
2017-05-23,2497.8601513038693
2017-05-24,2509.664304340651
2017-05-25,2513.9471589738305
2017-05-26,2518.600848135132
2017-05-29,2519.160571565515
2017-05-30,2516.333102104292
2017-05-31,2501.8756916088123
2017-06-01,2520.755143121539
2017-06-02,2525.6955921575
2017-06-05,2527.560647883632
2017-06-06,2517.6890128022205
2017-06-07,2519.738609510405
2017-06-08,2526.76957317644
2017-06-09,2533.487124814059
2017-06-12,2522.237985862605
2017-06-13,2533.55638768527
2017-06-14,2520.6624046491834
2017-06-15,2530.7401750361164
2017-06-16,2527.4831632498644
2017-06-19,2552.7840022493797
2017-06-20,2544.727630021135
2017-06-21,2537.487034019175
2017-06-22,2536.9855977987213
2017-06-23,2532.2725098138453
2017-06-26,2537.1996933739742
2017-06-27,2506.1445448610993
2017-06-28,2504.8138308915427
2017-06-29,2477.8315161683786
2017-06-30,2477.965618127089
2017-07-03,2492.19573027755
2017-07-04,2491.8307047659096
2017-07-05,2499.4192249391895
2017-07-06,2469.267615891923
2017-07-07,2476.2630187887667
2017-07-10,2483.24453388334
2017-07-11,2477.5484491183115
2017-07-12,2500.504931758572
2017-07-13,2511.7826268318836
2017-07-14,2516.7884721566925
2017-07-17,2513.5072238452094
2017-07-18,2491.277782862125
2017-07-19,2517.128461943414
2017-07-20,2497.3786958404626
2017-07-21,2487.627168107645
2017-07-24,2487.3426352228257
2017-07-25,2489.1701214227255
2017-07-26,2497.5745912164994
2017-07-27,2493.7979446027334
2017-07-28,2471.503691609686
2017-07-31,2464.227616713524
2017-08-01,2471.1746379215106
2017-08-02,2461.816409803939
2017-08-03,2454.351759540743
2017-08-04,2480.8575150544675
2017-08-07,2478.288328496541
2017-08-08,2486.131316895822
2017-08-09,2477.1403774171786
2017-08-10,2449.1930523308442
2017-08-11,2434.2176635250944
2017-08-14,2455.386049525798
2017-08-15,2465.1538974027662
2017-08-16,2476.1447339157135
2017-08-17,2449.327566914744
2017-08-18,2440.197203581447
2017-08-21,2429.5504906514066
2017-08-22,2457.44566411916
2017-08-23,2444.5902756126584
2017-08-24,2445.7788161172844
2017-08-25,2438.339816853777
2017-08-28,2423.1956622706653
2017-08-29,2406.8819270820027
2017-08-30,2434.0149932358095
2017-08-31,2453.112186810636
2017-09-01,2462.928478742107
2017-09-04,2451.332829272078
2017-09-05,2440.0676667686
2017-09-06,2441.497890364758
2017-09-07,2435.6282471933814
2017-09-08,2433.2618517633728
2017-09-11,2462.1024773109716
2017-09-12,2476.1159561622767
2017-09-13,2481.4524516057536
2017-09-14,2487.4822175871896
2017-09-15,2473.9961623840118
2017-09-18,2481.988817803682
2017-09-19,2482.1138834969374
2017-09-20,2482.153536378444
2017-09-21,2487.2376262342286
2017-09-22,2480.7148625850464
2017-09-25,2491.9968699561673
2017-09-26,2504.9956707285965
2017-09-27,2518.6944274078173
2017-09-28,2510.6404856297713
2017-09-29,2514.5190318408563
2017-10-02,2537.9948963473366
2017-10-03,2543.384129845149
2017-10-04,2544.7142576993406
2017-10-05,2561.3355346838607
2017-10-06,2555.455497905361
2017-10-09,2552.6675654673913
2017-10-10,2548.284089571205
2017-10-11,2547.1173009492136
2017-10-12,2546.956759651664
2017-10-13,2555.2331288028154
2017-10-16,2567.2042551469353
2017-10-17,2572.6792773980796
2017-10-18,2571.1522811302416
2017-10-19,2555.025676461675
2017-10-20,2572.819742227933
2017-10-23,2574.9284859384165
2017-10-24,2572.1499219540815
2017-10-25,2552.8335964016965
2017-10-26,2577.045059776518
2017-10-27,2614.7192711774896
2017-10-30,2606.1351072620096
2017-10-31,2604.802956944498
2017-11-01,2619.8942791654435
2017-11-02,2609.1917040028375
2017-11-03,2624.0986484635187
2017-11-06,2634.193048384983
2017-11-07,2637.4110105643567
2017-11-08,2639.8367217725918
2017-11-09,2621.7372216698336
2017-11-10,2609.838745397147
2017-11-13,2603.213987125779
2017-11-14,2577.895497214188
2017-11-15,2553.9083909418764
2017-11-16,2580.992000139372
2017-11-17,2578.980765519629
2017-11-20,2589.1858082549893
2017-11-21,2611.272849182815
2017-11-22,2602.667523451223
2017-11-23,2592.959660928223
2017-11-24,2579.8531149291957
2017-11-27,2577.1616056266926
2017-11-28,2600.87462865642
2017-11-29,2603.019297519135
2017-11-30,2594.345162248374
2017-12-01,2596.676246641356
2017-12-04,2602.5829306495802
2017-12-05,2598.539357221933
2017-12-06,2597.4007371184784
2017-12-07,2603.1920279862074
2017-12-08,2625.6864029412664
2017-12-11,2627.1137934781095
2017-12-12,2642.4081853491884
2017-12-13,2638.945877878843
2017-12-14,2628.1910853493655
2017-12-15,2638.721335311451
2017-12-18,2652.144015423373
2017-12-19,2644.604683553482
2017-12-20,2627.8898264619775
2017-12-21,2639.285107742584
2017-12-22,2645.6340910353847
2017-12-25,2646.0302778207542
2017-12-26,2637.838392546574
2017-12-27,2638.0782577547657
2017-12-28,2635.2541748280382
2017-12-29,2617.4980305066665
2018-01-01,2617.2794803535435
2018-01-02,2628.527834347442
2018-01-03,2645.458667769852
2018-01-04,2655.115752163525
2018-01-05,2681.131831844339
2018-01-08,2697.692315632795
2018-01-09,2712.323848763274
2018-01-10,2699.224248170965
2018-01-11,2695.1535892843576
2018-01-12,2690.4564051394495
2018-01-15,2672.608286550729
2018-01-16,2677.858432144386
2018-01-17,2688.9497399219217
2018-01-18,2687.598490221202
2018-01-19,2703.7377518978556
2018-01-22,2714.046463317611
2018-01-23,2718.1963428072763
2018-01-24,2702.7878934479795
2018-01-25,2680.052009401182
2018-01-26,2712.9688142649247
2018-01-29,2712.9623201507047
2018-01-30,2674.4312479617142
2018-01-31,2665.5169603637264
2018-02-01,2660.8865826542924
2018-02-02,2620.060984783594
2018-02-05,2545.9706015051715
2018-02-06,2547.9690609635536
2018-02-07,2560.1822636591332
2018-02-08,2504.857851246021
2018-02-09,2508.0429877486176
2018-02-12,2532.121213246303
2018-02-13,2523.77427673451
2018-02-14,2546.157501309821
2018-02-15,2562.940882937678
2018-02-16,2576.1651300177587
2018-02-19,2585.2756027525365
2018-02-20,2584.9115081935906
2018-02-21,2585.0400299822854
2018-02-22,2581.932880011491
2018-02-23,2616.3984163244018
2018-02-26,2640.1889899092344
2018-02-27,2627.9707949067724
2018-02-28,2608.334638125057
2018-03-01,2581.4245848166584
2018-03-02,2551.0065155007087
2018-03-05,2564.068323441471
2018-03-06,2565.8935113891853
2018-03-07,2562.3792649843117
2018-03-08,2589.8977613558786
2018-03-09,2620.830559356287
2018-03-12,2630.3180371712233
2018-03-13,2603.9037188220086
2018-03-14,2600.0008864518813
2018-03-15,2606.706605595496
2018-03-16,2615.482870313607
2018-03-19,2577.098084090391
2018-03-20,2591.707454175329
2018-03-21,2590.812039462135
2018-03-22,2540.1519333713395
2018-03-23,2484.288622368881
2018-03-26,2505.2670135496933
2018-03-27,2501.1512541074235
2018-03-28,2497.581377055923
2018-03-29,2529.4551180444782
2018-03-30,2531.29742188768
2018-04-02,2498.2594596409817
2018-04-03,2516.841493602808
2018-04-04,2521.5691770610288
2018-04-05,2560.241272757212
2018-04-06,2522.5171826835167
2018-04-09,2522.0028685970588
2018-04-10,2548.3460515646166
2018-04-11,2533.4113398610475
2018-04-12,2556.6983272103453
2018-04-13,2551.051666214578
2018-04-16,2553.0523253489814
2018-04-17,2575.858207440486
2018-04-18,2580.030928322931
2018-04-19,2576.640817112849
2018-04-20,2573.1357723434044
2018-04-23,2580.1059434362246
2018-04-24,2563.525077279377
2018-04-25,2563.7758951520254
2018-04-26,2595.0275288311745
2018-04-27,2604.9825671245376
2018-04-30,2601.20584202775
2018-05-01,2617.810080772953
2018-05-02,2614.3347853103196
2018-05-03,2606.1471454188363
2018-05-04,2630.958965630126
2018-05-07,2644.1081515079336
2018-05-08,2656.3170933443544
2018-05-09,2673.227994451185
2018-05-10,2687.609895626416
2018-05-11,2685.273750964321
2018-05-14,2685.8499764933795
2018-05-15,2687.1125592354306
2018-05-16,2709.3376698398733
2018-05-17,2708.578031834024
2018-05-18,2707.0047201193534
2018-05-21,2722.7044165290863
2018-05-22,2716.9554520998727
2018-05-23,2724.0959312622363
2018-05-24,2714.3150155128083
2018-05-25,2723.3132463524175
2018-05-28,2727.36696109344
2018-05-29,2710.560829641572
2018-05-30,2715.5533232520424
2018-05-31,2695.5788288746894
2018-06-01,2719.2963506770816
2018-06-04,2730.7348305461737
2018-06-05,2733.8753886118625
2018-06-06,2729.0840136760185
2018-06-07,2720.3160937194166
2018-06-08,2730.169208081053
2018-06-11,2729.3110987040377
2018-06-12,2735.817734157117
2018-06-13,2731.7780668541486
2018-06-14,2760.304838404851
2018-06-15,2755.8634399955704
2018-06-18,2745.042804913746
2018-06-19,2734.335758379769
2018-06-20,2740.613493708244
2018-06-21,2716.8262121558155
2018-06-22,2722.090239994415
2018-06-25,2673.2550609751647
2018-06-26,2680.2652429062236
2018-06-27,2678.319963090453
2018-06-28,2685.2527985220413
2018-06-29,2680.5546301830955
2018-07-02,2685.3954580997015
2018-07-03,2674.989922447109
2018-07-04,2675.893630203721
2018-07-05,2678.5000689099375
2018-07-06,2687.572784767993
2018-07-09,2711.9354367062
2018-07-10,2726.6213500930203
2018-07-11,2702.235336121994
2018-07-12,2727.8446943016093
2018-07-13,2737.664704873122
2018-07-16,2724.763476295848
2018-07-17,2736.828381495232
2018-07-18,2750.4861046022615
2018-07-19,2746.9550167538487
2018-07-20,2732.3519313925776
2018-07-23,2733.320941238944
2018-07-24,2749.4734340860095
2018-07-25,2771.7631898541167
2018-07-26,2775.5130805214326
2018-07-27,2771.532395369412
2018-07-30,2748.232519764237
2018-07-31,2755.637875979355
2018-08-01,2757.8916437353023
2018-08-02,2764.859831050835
2018-08-03,2780.9617356628005
2018-08-06,2790.360579213631
2018-08-07,2795.692251818702
2018-08-08,2792.228132459293
2018-08-09,2797.7115008844607
2018-08-10,2799.863811173917
2018-08-13,2783.8474667582213
2018-08-14,2806.0649179177867
2018-08-15,2790.3063060238205
2018-08-16,2788.910006278081
2018-08-17,2793.3822517779604
2018-08-20,2799.2965268462813
2018-08-21,2789.106046351811
2018-08-22,2776.7282663728943
2018-08-23,2774.1162095722198
2018-08-24,2776.3386203268524
2018-08-27,2792.6944143496153
2018-08-28,2785.8530479969045
2018-08-29,2800.2605358339056
2018-08-30,2794.927159803078
2018-08-31,2793.046140685894
2018-09-03,2790.1608809486615
2018-09-04,2793.2392537167457
2018-09-05,2759.5682932138784
2018-09-06,2747.8567970847084
2018-09-07,2753.4643750022733
2018-09-10,2750.9318345253837
2018-09-11,2758.8750851743066
2018-09-12,2755.7358622177176
2018-09-13,2759.671762556921
2018-09-14,2769.4060069414763
2018-09-17,2753.524777538849
2018-09-18,2765.5750751254113
2018-09-19,2782.384412684567
2018-09-20,2785.053327733765
2018-09-21,2792.1398723503585
2018-09-24,2774.8660571780583
2018-09-25,2777.2842135493224
2018-09-26,2783.23216717634
2018-09-27,2801.453323332934
2018-09-28,2810.2198430715443
2018-10-01,2822.0207235802573
2018-10-02,2820.000525541637
2018-10-03,2824.791042944253
2018-10-04,2800.990921470428
2018-10-05,2784.5127038906226
2018-10-08,2783.152272818988
2018-10-09,2777.9107169620165
2018-10-10,2703.379545493974
2018-10-11,2637.1747052407
2018-10-12,2665.804958901125
2018-10-15,2647.9659274587825
2018-10-16,2694.6461747736334
2018-10-17,2704.460513692345
2018-10-18,2681.156172318764
2018-10-19,2677.577065943668
2018-10-22,2676.8866243926195
2018-10-23,2650.1265659353926
2018-10-24,2609.585170121656
2018-10-25,2632.793679630373
2018-10-26,2603.4747520524747
2018-10-29,2590.414059117192
2018-10-30,2622.08861876662
2018-10-31,2664.929214579715
2018-11-01,2676.348894845009
2018-11-02,2683.485268480205
2018-11-05,2681.706778581511
2018-11-06,2689.591699416469
2018-11-07,2717.8232418982548
2018-11-08,2725.65001613303
2018-11-09,2715.4850736017743
2018-11-12,2696.5799867251567
2018-11-13,2687.0975209247995
2018-11-14,2668.0672350884165
2018-11-15,2683.3323641705747
2018-11-16,2673.627065329865
2018-11-19,2634.776955721359
2018-11-20,2601.644640719713
2018-11-21,2615.618924575634
2018-11-22,2612.3838615280492
2018-11-23,2614.329023504505
2018-11-26,2646.1268806894623
2018-11-27,2660.124650800992
2018-11-28,2702.2470768372878
2018-11-29,2684.0730460204754
2018-11-30,2706.1214704874446
2018-12-03,2736.6377272787536
2018-12-04,2676.726180593458
2018-12-05,2665.764580436911
2018-12-06,2628.6730936454555
2018-12-07,2597.6136342147843
2018-12-10,2580.804258249386
2018-12-11,2595.434281518498
2018-12-12,2615.1943962321575
2018-12-13,2619.9960270844063
2018-12-14,2589.9191379712684
2018-12-17,2546.653550657856
2018-12-18,2532.133143391932
2018-12-19,2502.6231439054773
2018-12-20,2466.7356168869624
2018-12-21,2433.9665436598325
2018-12-24,2395.237950119404
2018-12-25,2385.4797513516446
2018-12-26,2451.897587580702
2018-12-27,2468.1103999726674
2018-12-28,2474.406030073284
2018-12-31,2491.44257931599
2019-01-01,2491.5532882223265
2019-01-02,2502.048321859981
2019-01-03,2459.3858671414646
2019-01-04,2519.8640339199283
2019-01-07,2530.547565817835
2019-01-08,2552.974527919214
2019-01-09,2561.206840377282
2019-01-10,2568.2477660431005
2019-01-11,2578.288807460915
2019-01-14,2567.6426851930064
2019-01-15,2597.4376197628176
2019-01-16,2610.7858637282684
2019-01-17,2624.9620764027904
2019-01-18,2660.2393752851526
2019-01-21,2660.7236655231973
2019-01-22,2634.6494386971767
2019-01-23,2631.3231495959744
2019-01-24,2643.3942051710246
2019-01-25,2658.845842079068
2019-01-28,2633.986470169638
2019-01-29,2639.748847624205
2019-01-30,2664.605471521251
2019-01-31,2678.20423469075
2019-02-01,2681.1139163188886
2019-02-04,2699.358854574327
2019-02-05,2720.7782177465137
2019-02-06,2722.364094064117
2019-02-07,2702.2875245292034
2019-02-08,2699.938614941642
2019-02-11,2713.4783957405293
2019-02-12,2737.833111738001
2019-02-13,2749.9290522777196
2019-02-14,2746.8886077752722
2019-02-15,2769.6892483849706
2019-02-18,2768.0556691102242
2019-02-19,2765.378021812461
2019-02-20,2774.9485235769193
2019-02-21,2769.049481857205
2019-02-22,2784.9427163200144
2019-02-25,2791.6744229520054
2019-02-26,2788.143352185418
2019-02-27,2781.847073711219
2019-02-28,2770.8305492850286
2019-03-01,2783.3044002301544
2019-03-04,2793.481701222793
2019-03-05,2794.541746485814
2019-03-06,2781.534975503756
2019-03-07,2779.7999843096613
2019-03-08,2762.7157691103466
2019-03-11,2796.826042082066
2019-03-12,2797.9993175319855
2019-03-13,2803.630317917607
2019-03-14,2805.481973843828
2019-03-15,2817.7162414375175
2019-03-18,2829.4962213332947
2019-03-19,2830.851804155719
2019-03-20,2818.8956982276254
2019-03-21,2836.219953675495
2019-03-22,2813.5174332347574
2019-03-25,2790.910043624975
2019-03-26,2820.674522750133
2019-03-27,2817.6974602229884
2019-03-28,2824.287935823257
2019-03-29,2845.337531626304
2019-04-01,2879.766597207404
2019-04-02,2887.948199662192
2019-04-03,2894.113660509068
2019-04-04,2898.0620302849798
2019-04-05,2906.38305223125
2019-04-08,2901.2776486960743
2019-04-09,2888.794118788887
2019-04-10,2901.24815779736
2019-04-11,2892.639290309681
2019-04-12,2896.8001174798183
2019-04-15,2899.5299412659188
2019-04-16,2906.6059983012897
2019-04-17,2904.443264504409
2019-04-18,2917.694614829496
2019-04-19,2917.8816600917708
2019-04-22,2915.2837538750377
2019-04-23,2943.7412043091826
2019-04-24,2936.695982665494
2019-04-25,2945.935269921469
2019-04-26,2951.872187739107
2019-04-29,2954.9875541159536
2019-04-30,2946.9140872716644
2019-05-01,2928.2116836130454
2019-05-02,2932.5282072677146
2019-05-03,2952.955893865247
2019-05-06,2931.8647999552873
2019-05-07,2894.821009514472
2019-05-08,2885.115448245399
2019-05-09,2856.9701739725847
2019-05-10,2863.73534560912
2019-05-13,2811.39012070416
2019-05-14,2833.5589652432413
2019-05-15,2849.7043599671565
2019-05-16,2875.075403255795
2019-05-17,2864.2491495197514
