Date,ACWI ex UK
2000-12-29,100.0
2001-01-01,99.99454540663794
2001-01-02,97.51268579323455
2001-01-03,100.07034314219456
2001-01-04,100.21408792003922
2001-01-05,98.14245658763255
2001-01-08,97.99785367022929
2001-01-09,98.61599560827347
2001-01-10,98.7960684651302
2001-01-11,98.6625758558337
2001-01-12,98.75892608208986
2001-01-15,99.37178919024768
2001-01-16,99.84582175163955
2001-01-17,101.45136070975113
2001-01-18,101.20134170449616
2001-01-19,102.01758631654602
2001-01-22,102.02541704619598
2001-01-23,102.30779463636259
2001-01-24,103.97195945915279
2001-01-25,104.06187413983957
2001-01-26,103.60531306396939
2001-01-29,104.36272602613766
2001-01-30,104.33044384509553
2001-01-31,103.93817547228274
2001-02-01,103.14649554779604
2001-02-02,102.27387552304481
2001-02-05,101.60001802226802
2001-02-06,102.41320685534407
2001-02-07,101.34316627133524
2001-02-08,102.08027855967016
2001-02-09,100.3784573001156
2001-02-12,100.78525554921123
2001-02-13,100.9594417407589
2001-02-14,100.62120487870291
2001-02-15,102.82777326864417
2001-02-16,100.17847254606586
2001-02-19,99.55064665849159
2001-02-20,99.53658446780928
2001-02-21,97.62862346482879
2001-02-22,97.57076803311067
2001-02-23,96.84709435860435
2001-02-26,98.23183831623113
2001-02-27,97.11763674338758
2001-02-28,96.0511175167779
2001-03-01,94.84147090188206
2001-03-02,93.5443976030101
2001-03-05,94.61607780090837
2001-03-06,95.59121484211862
2001-03-07,96.24595481925232
2001-03-08,95.81449577728905
2001-03-09,94.22579457041678
2001-03-12,90.9457638584521
2001-03-13,92.11970665753222
2001-03-14,90.60950894832898
2001-03-15,91.77107808924352
2001-03-16,90.90617688349447
2001-03-19,91.56342550469084
2001-03-20,90.22570633680688
2001-03-21,89.80424716656198
2001-03-22,89.26556200089217
2001-03-23,90.42497265111197
2001-03-26,92.13906060433345
2001-03-27,93.6046097153356
2001-03-28,92.84906072727176
2001-03-29,92.59002702162502
2001-03-30,92.92639540596353
2001-04-02,92.10919696609652
2001-04-03,89.3455835575888
2001-04-04,88.13902069388956
2001-04-05,91.54660271366328
2001-04-06,90.22580340964387
2001-04-09,90.4056856901859
2001-04-10,93.08712175308472
2001-04-11,93.83686779820799
2001-04-12,94.1418839771536
2001-04-13,94.1021854281618
2001-04-16,94.54154065363329
2001-04-17,95.12744144704324
2001-04-18,99.20939542561419
2001-04-19,98.90245069009136
2001-04-20,97.03691020358045
2001-04-23,96.23972351961751
2001-04-24,95.9595037724234
2001-04-25,96.6560572740348
2001-04-26,96.88760425133866
2001-04-27,98.67707191014563
2001-04-30,99.46092718888107
2001-05-01,100.35225788730804
2001-05-02,100.50102784922032
2001-05-03,99.1946642847542
2001-05-04,99.84086309151286
2001-05-07,100.2819182369587
2001-05-08,100.35598797927112
2001-05-09,99.87172000795971
2001-05-10,100.29472363230539
2001-05-11,100.3827597934725
2001-05-14,100.23518612170109
2001-05-15,99.99888599946443
2001-05-16,100.86009309807454
2001-05-17,101.9580292412639
2001-05-18,102.53809789827476
2001-05-21,103.86647682198198
2001-05-22,104.72752908834794
2001-05-23,104.40673652800436
2001-05-24,104.92728304340442
2001-05-25,103.96649761417123
2001-05-28,103.59386395983874
2001-05-29,103.65117667051993
2001-05-30,101.81202015867495
2001-05-31,103.04109625634773
2001-06-01,103.33403217978127
2001-06-04,103.62195935257304
2001-06-05,104.44269962938472
2001-06-06,103.87648163731323
2001-06-07,103.84134160760837
2001-06-08,103.50560226354344
2001-06-11,103.3196608633602
2001-06-12,101.81205161709072
2001-06-13,101.16495125677778
2001-06-14,99.21062263887643
2001-06-15,98.19193527776216
2001-06-18,97.5756983218642
2001-06-19,98.13499074006957
2001-06-20,99.01821739326493
