Date,ACWI ex ANDEAN
2016-03-11,1853.7150669811604
2016-03-14,1864.4247954613452
2016-03-15,1852.091052781712
2016-03-16,1860.9615969300016
2016-03-17,1848.9765077768136
2016-03-18,1858.0202919783221
2016-03-21,1862.0828052759312
2016-03-22,1867.9175661856696
2016-03-23,1862.0235525099024
2016-03-24,1852.979395613556
2016-03-25,1854.2245848480202
2016-03-28,1849.9156101495228
2016-03-29,1865.0034149557655
2016-03-30,1858.7382647542884
2016-03-31,1848.0260458083712
2016-04-01,1846.0145047267156
2016-04-04,1841.0358244330205
2016-04-05,1816.5137240569431
2016-04-06,1831.189425908152
2016-04-07,1818.6134299501439
2016-04-08,1826.9047441178493
2016-04-11,1823.0014467367732
2016-04-12,1847.533257061065
2016-04-13,1888.160173686033
2016-04-14,1898.0416094038899
2016-04-15,1891.0669617946419
2016-04-18,1890.2064692042898
2016-04-19,1902.1899380290013
2016-04-20,1910.7030717095045
2016-04-21,1914.6377895669211
2016-04-22,1916.800923255871
2016-04-25,1907.2072468825868
2016-04-26,1904.606398198116
2016-04-27,1904.8037998931386
2016-04-28,1895.8258792466768
2016-04-29,1865.6482583240415
2016-05-02,1860.0264934711154
2016-05-03,1839.335234698979
2016-05-04,1827.2793591268035
2016-05-05,1838.9842075417816
2016-05-06,1836.5248146666343
2016-05-09,1839.4446459403753
2016-05-10,1861.0620030187708
2016-05-11,1846.5802954417104
2016-05-12,1848.080408405244
2016-05-13,1848.9145668962767
2016-05-16,1856.9482243234665
2016-05-17,1850.6099302309515
2016-05-18,1857.9279075773416
2016-05-19,1854.0178661293637
2016-05-20,1866.2389552307197
2016-05-23,1865.3057899965813
2016-05-24,1891.0652924182268
2016-05-25,1911.6778451844973
2016-05-26,1909.1743600073805
2016-05-27,1923.8632253045603
2016-05-30,1923.4757481872277
2016-05-31,1922.209217078403
2016-06-01,1913.6363876043727
2016-06-02,1917.591461406223
2016-06-03,1894.8389843480043
2016-06-06,1898.8636568746929
2016-06-07,1911.9048123745208
2016-06-08,1912.105315168044
2016-06-09,1911.8504888766352
2016-06-10,1889.705250753521
2016-06-13,1866.0995982101674
2016-06-14,1864.1198095486313
2016-06-15,1864.6605535194494
2016-06-16,1871.86801958364
2016-06-17,1864.301264127601
2016-06-20,1882.2063105888199
2016-06-21,1899.0828172859517
2016-06-22,1897.474628226898
2016-06-23,1911.7442772956701
2016-06-24,1859.1143109994694
2016-06-27,1841.394186053113
2016-06-28,1860.5262418884995
2016-06-29,1892.6647197028794
2016-06-30,1914.1866113208182
2016-07-01,1918.9892212297177
2016-07-04,1919.7220101194848
2016-07-05,1906.0420248722576
2016-07-06,1904.8386668056112
2016-07-07,1910.0144328042152
2016-07-08,1936.2412791947156
2016-07-11,1953.1105797027537
2016-07-12,1965.9476975173188
2016-07-13,1964.4360316363757
2016-07-14,1975.7514767062537
2016-07-15,1979.586499213304
2016-07-18,1984.566341037723
2016-07-19,1988.445733045317
2016-07-20,1998.5874640945042
2016-07-21,1998.8099125018546
2016-07-22,2003.7538293749685
2016-07-25,2001.2379652892532
2016-07-26,2001.9790421311288
2016-07-27,2002.3709242291532
2016-07-28,1987.1733667362096
2016-07-29,1983.7690110697959
2016-08-01,1983.6823632632043
2016-08-02,1961.6439589174329
2016-08-03,1965.6185862160457
2016-08-04,1978.415157918788
2016-08-05,2002.2948111167043
2016-08-08,2007.435043158184
2016-08-09,2010.674156867631
2016-08-10,2001.4589310002364
2016-08-11,2009.1347815947477
2016-08-12,2010.1308591375775
2016-08-15,2011.831143736164
2016-08-16,1992.014549707556
2016-08-17,1988.9899317625468
2016-08-18,1986.8330889712197
2016-08-19,1981.0531031616947
2016-08-22,1979.5701917379117
2016-08-23,1987.6456796750351
2016-08-24,1990.6975204918924
2016-08-25,1981.2631864423795
2016-08-26,1981.0997908930076
2016-08-29,1999.6793595527195
2016-08-30,2001.351234660294
2016-08-31,1998.5531435865628
2016-09-01,1992.31705341386
2016-09-02,2011.364646198765
2016-09-05,2019.7742532417676
2016-09-06,2015.0611185972334
2016-09-07,2016.9036113840534
2016-09-08,2008.5223663320462
2016-09-09,1977.9644104044016
2016-09-12,1979.8058838350596
2016-09-13,1953.891925381823
2016-09-14,1950.367419974573
2016-09-15,1964.7691121597538
2016-09-16,1969.4160357647952
2016-09-19,1975.9452178742106
2016-09-20,1978.594846437297
2016-09-21,2004.8853069930035
2016-09-22,2010.0040141130078
2016-09-23,2001.9142298715483
2016-09-26,1975.3418236808222
2016-09-27,1994.5105630887197
2016-09-28,2003.197781870228
2016-09-29,1990.6205380277672
2016-09-30,1992.8591530494723
2016-10-03,1995.5885184530732
2016-10-04,2002.2059350111517
2016-10-05,1998.383737224046
2016-10-06,2001.7230680830216
2016-10-07,1993.5452024932968
2016-10-10,2005.1284203267778
2016-10-11,1999.8818772208551
2016-10-12,2002.5857881805612
2016-10-13,1990.1723270741481
2016-10-14,2000.9369324739278
2016-10-17,1996.2866802759165
2016-10-18,2016.9138235188354
2016-10-19,2025.303945260636
2016-10-20,2030.347635618964
2016-10-21,2037.0288021064841
2016-10-24,2041.7136797791256
2016-10-25,2040.9924402874842
2016-10-26,2026.9066655883203
2016-10-27,2019.988239144328
2016-10-28,2013.7625805742123
2016-10-31,2008.1062799443487
2016-11-01,1985.382476971725
2016-11-02,1957.587568266383
2016-11-03,1954.7227919949598
2016-11-04,1941.5035886358685
2016-11-07,1987.4244901573504
2016-11-08,1993.8969614799182
2016-11-09,2011.5295279628351
2016-11-10,2028.6645228762925
2016-11-11,2022.0055174497031
2016-11-14,2039.678722168285
2016-11-15,2049.7736202943756
2016-11-16,2058.1563809341683
2016-11-17,2067.6781912581055
2016-11-18,2076.019179114734
2016-11-21,2081.7121932879454
2016-11-22,2093.5995433421335
2016-11-23,2101.125989860264
2016-11-24,2097.908678766764
2016-11-25,2099.0642623551635
2016-11-28,2096.457375869978
2016-11-29,2091.2516916762797
2016-11-30,2091.119867371243
2016-12-01,2085.5738942728076
2016-12-02,2074.9386364747847
2016-12-05,2072.6565764474663
2016-12-06,2083.4382539287562
2016-12-07,2102.1217201442937
2016-12-08,2139.76591446173
2016-12-09,2162.358097539043
2016-12-12,2146.543462668432
2016-12-13,2156.3960005691542
2016-12-14,2141.7511617246037
2016-12-15,2176.808792679445
2016-12-16,2177.6946200507405
2016-12-19,2175.205743564568
2016-12-20,2190.640432191156
2016-12-21,2177.6877811188
2016-12-22,2168.2504949339973
2016-12-23,2168.6124011932766
2016-12-26,2168.081734845683
2016-12-27,2171.7404067107864
2016-12-28,2176.3404341369082
2016-12-29,2161.324492914401
2016-12-30,2148.5771020615693
2017-01-02,2150.544505754698
2017-01-03,2191.628743446872
2017-01-04,2191.107700789964
2017-01-05,2177.230535301944
2017-01-06,2182.8026551202806
2017-01-09,2179.9059208534964
2017-01-10,2177.251951723372
2017-01-11,2201.67749665985
2017-01-12,2171.699575533919
2017-01-13,2182.5925044687824
2017-01-16,2180.0595426933405
2017-01-17,2162.4972171698187
2017-01-18,2166.466980731939
2017-01-19,2171.831251469687
2017-01-20,2165.1694326084607
2017-01-23,2152.3741443572803
2017-01-24,2162.2373199134045
2017-01-25,2182.207236741757
2017-01-26,2196.201889576588
2017-01-27,2188.104505811392
2017-01-30,2178.206352963842
2017-01-31,2154.2107630742803
2017-02-01,2166.0329053855407
2017-02-02,2159.0572215153456
2017-02-03,2174.708135446291
2017-02-06,2177.8444879742374
2017-02-07,2186.8234650151676
2017-02-08,2188.9724291254347
2017-02-09,2204.6427588986003
2017-02-10,2222.191353682726
2017-02-13,2237.065685285652
2017-02-14,2246.0950506428426
2017-02-15,2257.101034976123
2017-02-16,2241.3284012751506
2017-02-17,2248.4140479943867
2017-02-20,2251.750887284178
2017-02-21,2277.339549783542
2017-02-22,2276.730181265735
2017-02-23,2270.3804303946313
2017-02-24,2268.525054241472
2017-02-27,2259.3950588115986
2017-02-28,2252.4629505270577
2017-03-01,2287.6389479393024
2017-03-02,2285.6855954347157
2017-03-03,2276.697934509935
2017-03-06,2266.393871671197
2017-03-07,2265.138222625276
2017-03-08,2263.889629990844
2017-03-09,2256.9623221659226
2017-03-10,2252.7147408386
2017-03-13,2258.0733968484496
2017-03-14,2255.960692615476
2017-03-15,2272.251936153457
2017-03-16,2266.0657546942025
2017-03-17,2264.6070366230106
2017-03-20,2261.1742710907583
2017-03-21,2234.4031947182325
2017-03-22,2230.6288663499618
2017-03-23,2236.427256098026
2017-03-24,2233.8727906175695
2017-03-27,2216.160406397076
2017-03-28,2235.47267541457
2017-03-29,2259.6853198985827
2017-03-30,2266.0819304037855
2017-03-31,2265.004238344811
2017-04-03,2270.781913504459
2017-04-04,2269.8497504752563
2017-04-05,2266.601321301884
2017-04-06,2267.462809575937
2017-04-07,2274.528915095574
2017-04-10,2279.2024771068923
2017-04-11,2273.352761035952
2017-04-12,2270.808145524251
2017-04-13,2260.1144076370706
2017-04-14,2258.5547677064255
2017-04-17,2266.1394680872395
2017-04-18,2248.127983557597
2017-04-19,2241.250206739431
2017-04-20,2244.5662817588313
2017-04-21,2257.0380642433774
2017-04-24,2255.3494155890376
2017-04-25,2256.2578337189575
2017-04-26,2267.075108682423
2017-04-27,2267.6021700628003
2017-04-28,2259.470680649614
2017-05-01,2258.6527885382843
2017-05-02,2268.367805500647
2017-05-03,2263.4265675988277
2017-05-04,2258.117528581157
2017-05-05,2260.241937511915
2017-05-08,2274.6582442770596
2017-05-09,2280.5905850674512
2017-05-10,2289.4328829466203
2017-05-11,2286.689958459121
2017-05-12,2277.7048998177725
2017-05-15,2277.7920609627736
2017-05-16,2262.9358227449034
2017-05-17,2224.1094131754944
2017-05-18,2221.93304225932
2017-05-19,2224.6467251079653
2017-05-22,2226.864513235236
2017-05-23,2232.7751301742937
2017-05-24,2243.3118846605603
2017-05-25,2247.1116955085686
2017-05-26,2251.235007983269
2017-05-29,2251.7587058876643
2017-05-30,2249.2319249626757
2017-05-31,2236.3427716040846
2017-06-01,2253.23007736754
2017-06-02,2257.663378622374
2017-06-05,2259.2993581380024
2017-06-06,2250.398341687901
2017-06-07,2252.2490431566293
2017-06-08,2258.5543067585327
2017-06-09,2264.555099647288
2017-06-12,2254.455445082273
2017-06-13,2264.563703642178
2017-06-14,2253.0297154529158
2017-06-15,2262.0379654086973
2017-06-16,2259.1539819838213
2017-06-19,2281.8046221371337
2017-06-20,2274.6508507879207
2017-06-21,2268.233746200021
2017-06-22,2267.7753468043975
2017-06-23,2263.5138737991697
2017-06-26,2267.9291102671255
2017-06-27,2240.149413970507
2017-06-28,2238.99454752447
2017-06-29,2214.847709680261
2017-06-30,2214.948732485161
2017-07-03,2227.6308820472163
2017-07-04,2227.266812773594
2017-07-05,2234.0782586166015
2017-07-06,2207.131905176741
2017-07-07,2213.3839361303903
2017-07-10,2219.6097934152795
2017-07-11,2214.4651577798004
2017-07-12,2234.9641674242926
2017-07-13,2245.015373503743
2017-07-14,2249.473486885203
2017-07-17,2246.5034703392107
2017-07-18,2226.6433774423645
2017-07-19,2249.7489138332335
2017-07-20,2232.0778103134116
2017-07-21,2223.3544308823975
2017-07-24,2223.047441280989
2017-07-25,2224.680387019044
2017-07-26,2232.1983270811456
2017-07-27,2228.817901826687
2017-07-28,2208.8366786359097
2017-07-31,2202.4005330589002
2017-08-01,2208.5997166770767
2017-08-02,2200.2110288638305
2017-08-03,2193.550352785615
2017-08-04,2217.254247511103
2017-08-07,2214.9316908780274
2017-08-08,2221.9042135077916
2017-08-09,2213.8322856574264
2017-08-10,2188.871957841662
2017-08-11,2175.4801419513315
2017-08-14,2194.4114206810536
2017-08-15,2203.20044064791
2017-08-16,2212.9804188056396
2017-08-17,2188.991832414042
2017-08-18,2180.762684618774
2017-08-21,2171.2011127785363
2017-08-22,2196.1481931502253
2017-08-23,2184.631000498596
2017-08-24,2185.7095768496183
2017-08-25,2178.9909349465865
2017-08-28,2165.4177502500347
2017-08-29,2150.792950172176
2017-08-30,2175.0839917819035
2017-08-31,2192.175036915768
2017-09-01,2200.9315076107923
2017-09-04,2190.5710151164385
2017-09-05,2180.494379441154
2017-09-06,2181.7731473383524
2017-09-07,2176.5319399057817
2017-09-08,2174.466800663311
2017-09-11,2200.2345653689135
2017-09-12,2212.7824176496265
2017-09-13,2217.5507688637554
2017-09-14,2222.933841935709
2017-09-15,2210.864770489922
2017-09-18,2218.019971162992
2017-09-19,2218.169262798872
2017-09-20,2218.1707095538063
2017-09-21,2222.7299467709145
2017-09-22,2216.9041527981108
2017-09-25,2227.0080540553436
2017-09-26,2238.6126883587376
2017-09-27,2250.870606633667
2017-09-28,2243.714286848175
2017-09-29,2247.2304935834354
2017-10-02,2268.152070148593
2017-10-03,2272.9143120909634
2017-10-04,2274.080006325845
2017-10-05,2288.8691779758233
2017-10-06,2283.6228290977288
2017-10-09,2281.1291939833263
2017-10-10,2277.218679083176
2017-10-11,2276.2038304203083
2017-10-12,2276.057112333601
2017-10-13,2283.412539140317
2017-10-16,2294.0477002478597
2017-10-17,2298.954639517834
2017-10-18,2297.5789926325024
2017-10-19,2283.2231193973057
2017-10-20,2299.1433916253327
2017-10-23,2301.0342303996595
2017-10-24,2298.565992788206
2017-10-25,2281.3019101568248
2017-10-26,2302.975873047318
2017-10-27,2336.700761794142
2017-10-30,2329.0097814024325
2017-10-31,2327.8756094702567
2017-11-01,2341.3401652905663
2017-11-02,2331.8154793006584
2017-11-03,2345.1760776176
2017-11-06,2354.112564063185
2017-11-07,2356.97238624528
2017-11-08,2359.1870855095913
2017-11-09,2342.9997374970685
2017-11-10,2332.403356396281
2017-11-13,2326.500433674627
2017-11-14,2303.896539426649
2017-11-15,2282.4753693008024
2017-11-16,2306.713422560173
2017-11-17,2304.842180743866
2017-11-20,2314.208902153985
2017-11-21,2333.811763335547
2017-11-22,2326.1345800447307
2017-11-23,2317.5161960551472
2017-11-24,2305.8220019539517
2017-11-27,2303.4383295144485
2017-11-28,2324.6251652563797
2017-11-29,2326.6037574447564
2017-11-30,2318.8684358619366
2017-12-01,2320.922930787494
2017-12-04,2326.2833829546557
2017-12-05,2322.7408450528837
2017-12-06,2321.7519330045275
2017-12-07,2326.9392594551114
2017-12-08,2347.0748940163744
2017-12-11,2348.2497374439354
2017-12-12,2361.876415350921
2017-12-13,2358.6989593591334
2017-12-14,2349.05622299447
2017-12-15,2358.407186720155
2017-12-18,2370.098683260393
2017-12-19,2363.401632652217
2017-12-20,2348.4885761052988
2017-12-21,2358.746874919403
2017-12-22,2364.343489944371
2017-12-25,2364.6978425816765
2017-12-26,2357.3780433451243
2017-12-27,2357.607445610337
2017-12-28,2355.0633405095264
2017-12-29,2339.1870133254406
2018-01-01,2338.9915402315883
2018-01-02,2348.9317525509327
2018-01-03,2364.0432082052625
2018-01-04,2372.6891936731267
2018-01-05,2395.927952460484
2018-01-08,2410.7182228572055
2018-01-09,2423.787163829285
2018-01-10,2412.0916049005546
2018-01-11,2408.3768506788715
2018-01-12,2404.2098307330784
2018-01-15,2388.3108530448903
2018-01-16,2392.97077578303
2018-01-17,2402.8286958724148
2018-01-18,2401.5591887378127
2018-01-19,2416.0370910535125
2018-01-22,2425.291514448776
2018-01-23,2429.0829126525205
2018-01-24,2415.2010574076867
2018-01-25,2394.839158446609
2018-01-26,2424.2822190343845
2018-01-29,2424.2382776645177
2018-01-30,2389.8201571963473
2018-01-31,2381.833768376472
2018-02-01,2377.611749355733
2018-02-02,2341.167916971358
2018-02-05,2274.9474184710093
2018-02-06,2276.638894258562
2018-02-07,2287.538560841808
2018-02-08,2238.1645322297577
2018-02-09,2241.06425520229
2018-02-12,2262.60316733474
2018-02-13,2255.1781018020897
2018-02-14,2275.120486872945
2018-02-15,2290.1363570947588
2018-02-16,2301.996554294967
2018-02-19,2310.094367685046
2018-02-20,2309.7366608183424
2018-02-21,2309.7978582107153
2018-02-22,2306.9777549275723
2018-02-23,2337.743881143077
2018-02-26,2359.0548131605715
2018-02-27,2348.1373528446447
2018-02-28,2330.6345716489363
2018-03-01,2306.6245816803353
2018-03-02,2279.476969569588
2018-03-05,2291.096830774918
2018-03-06,2292.7162367041697
2018-03-07,2289.6123607074196
2018-03-08,2314.21630802427
2018-03-09,2341.7912724147486
2018-03-12,2350.276075172751
2018-03-13,2326.6631932626724
2018-03-14,2323.19244348356
2018-03-15,2329.2422187468956
2018-03-16,2337.060391901753
2018-03-19,2302.7450279898817
2018-03-20,2315.779823699544
2018-03-21,2314.9325299031552
2018-03-22,2269.6624193210455
2018-03-23,2219.736960040117
2018-03-26,2238.4629764670813
2018-03-27,2234.8045193018074
2018-03-28,2231.621036956909
2018-03-29,2260.0605818868767
2018-03-30,2261.7082672801926
2018-04-02,2232.1520914576963
2018-04-03,2248.6679904135603
2018-04-04,2252.88063390794
2018-04-05,2287.4424580556747
2018-04-06,2253.717667352464
2018-04-09,2253.257980731348
2018-04-10,2276.778865661681
2018-04-11,2263.361593481169
2018-04-12,2284.184065875302
2018-04-13,2279.1548079619342
2018-04-16,2281.032672202969
2018-04-17,2301.359890351045
2018-04-18,2305.0565311635337
2018-04-19,2302.030218630085
2018-04-20,2298.96153141123
2018-04-23,2305.177736156565
2018-04-24,2290.3125494973897
2018-04-25,2290.6090513021563
2018-04-26,2318.533114315288
2018-04-27,2327.4078773251645
2018-04-30,2324.0648452102887
2018-05-01,2338.8897136381856
2018-05-02,2335.8450876691018
2018-05-03,2328.5976918533693
2018-05-04,2350.8102590720764
2018-05-07,2362.5946129311897
2018-05-08,2373.601949042216
2018-05-09,2388.702886016658
2018-05-10,2401.5000973146794
2018-05-11,2399.3911543497666
2018-05-14,2399.997912398177
2018-05-15,2401.1008919371925
2018-05-16,2420.985482945748
2018-05-17,2420.426089780386
2018-05-18,2419.087230480898
2018-05-21,2433.146629297688
2018-05-22,2427.9479503821694
2018-05-23,2434.310965192824
2018-05-24,2425.624031138057
2018-05-25,2433.6292649622906
2018-05-28,2437.224425953706
2018-05-29,2422.21422495277
2018-05-30,2426.6937706767785
2018-05-31,2408.918202702403
2018-06-01,2430.0843765300424
2018-06-04,2440.241506352551
2018-06-05,2443.070369472356
2018-06-06,2438.822073666663
2018-06-07,2431.026811209742
2018-06-08,2439.7783430233912
2018-06-11,2439.0673184813454
2018-06-12,2444.8231364199214
2018-06-13,2441.2215263823496
2018-06-14,2466.7367230126183
2018-06-15,2462.810579036428
2018-06-18,2453.11563115533
2018-06-19,2443.5589967113274
2018-06-20,2449.1981910476243
2018-06-21,2427.9371382869226
2018-06-22,2432.6572371097
2018-06-25,2388.989009064661
2018-06-26,2395.224973922205
2018-06-27,2393.536243613186
2018-06-28,2399.6927106106705
2018-06-29,2395.491055797033
2018-07-02,2399.7921071651685
2018-07-03,2390.5288121902063
2018-07-04,2391.358431687441
2018-07-05,2393.7120235992493
2018-07-06,2401.861937149547
2018-07-09,2423.5994366134055
2018-07-10,2436.698678488374
2018-07-11,2414.912336175918
2018-07-12,2437.854564524423
2018-07-13,2446.608093156549
2018-07-16,2435.1046706676652
2018-07-17,2445.8502639188523
2018-07-18,2458.0536818022847
2018-07-19,2454.89886561975
2018-07-20,2441.794738500996
2018-07-23,2442.6682718094403
2018-07-24,2457.0724355900065
2018-07-25,2476.957293845279
2018-07-26,2480.3493541227426
2018-07-27,2476.7629257437684
2018-07-30,2455.874807970106
2018-07-31,2462.4861120230867
2018-08-01,2464.507395397913
2018-08-02,2470.722419592556
2018-08-03,2485.1058081715664
2018-08-06,2493.5857582355443
2018-08-07,2498.3469132267037
2018-08-08,2495.2196908616284
2018-08-09,2500.148329479798
2018-08-10,2502.0614988160373
2018-08-13,2487.8125503358606
2018-08-14,2507.655253006482
2018-08-15,2493.5495690286143
2018-08-16,2492.3664084986453
2018-08-17,2496.4069018630885
2018-08-20,2501.741437106377
2018-08-21,2492.612484969706
2018-08-22,2481.5201208225108
2018-08-23,2479.2045196794656
2018-08-24,2481.212179984587
2018-08-27,2495.7804571508705
2018-08-28,2489.690669039983
2018-08-29,2502.6593355167993
2018-08-30,2497.9915119530237
2018-08-31,2496.2588872462748
2018-09-03,2493.7376987643615
2018-09-04,2496.581986898196
2018-09-05,2466.5155208989495
2018-09-06,2456.015736209983
2018-09-07,2460.9482594885085
2018-09-10,2458.734783881724
2018-09-11,2465.8710919594673
2018-09-12,2462.8929708052597
2018-09-13,2466.359750610577
2018-09-14,2475.0850222733025
2018-09-17,2460.9068336354226
2018-09-18,2471.680024149616
2018-09-19,2486.6806416430527
2018-09-20,2489.001829184162
2018-09-21,2495.2456419064
2018-09-24,2479.8102551130673
2018-09-25,2481.9650759540546
2018-09-26,2487.285903326786
2018-09-27,2503.529516864927
2018-09-28,2511.314164281145
2018-10-01,2521.820173644748
2018-10-02,2519.9817662164023
2018-10-03,2524.2806141420683
2018-10-04,2503.057145024866
2018-10-05,2488.3608284801867
2018-10-08,2487.123605630892
2018-10-09,2482.408080377521
2018-10-10,2415.781347260278
2018-10-11,2356.5504768666083
2018-10-12,2382.1720565252376
2018-10-15,2366.2511145924605
2018-10-16,2407.9937314687145
2018-10-17,2416.697283361448
2018-10-18,2395.8389846037912
2018-10-19,2392.592499282922
2018-10-22,2392.000198815415
2018-10-23,2368.039591530392
2018-10-24,2331.8119644633625
2018-10-25,2352.6114882705374
2018-10-26,2326.425872807997
2018-10-29,2314.835316842187
2018-10-30,2343.222107855892
2018-10-31,2381.489247471899
2018-11-01,2391.6866057718103
2018-11-02,2398.072972453917
2018-11-05,2396.3529600914017
2018-11-06,2403.358391808909
2018-11-07,2428.667571176719
2018-11-08,2435.6294406225506
2018-11-09,2426.5576909339507
2018-11-12,2409.6337420287896
2018-11-13,2401.248746593182
2018-11-14,2384.2358716986882
2018-11-15,2397.610743481805
2018-11-16,2388.9286462667833
2018-11-19,2354.199169203342
2018-11-20,2324.639448487145
2018-11-21,2337.125971476276
2018-11-22,2334.201775851132
2018-11-23,2336.0429063277693
2018-11-26,2364.4622023752
2018-11-27,2376.9468964164266
2018-11-28,2414.571749962203
2018-11-29,2398.3341879733835
2018-11-30,2418.0684589963553
2018-12-03,2445.2809763798004
2018-12-04,2391.6079238135685
2018-12-05,2381.774065189738
2018-12-06,2348.573213948885
2018-12-07,2320.849168534512
2018-12-10,2305.811419783929
2018-12-11,2318.896554625361
2018-12-12,2336.5627027756727
2018-12-13,2340.870196834029
2018-12-14,2313.9946581174145
2018-12-17,2275.3650873983265
2018-12-18,2262.357275784073
2018-12-19,2236.03164571127
2018-12-20,2203.988268120551
2018-12-21,2174.704963463681
2018-12-24,2140.1177007435404
2018-12-25,2131.3934675446667
2018-12-26,2190.7218554175683
2018-12-27,2205.1515107927726
2018-12-28,2210.843519334036
2018-12-31,2226.0867409029993
2019-01-01,2226.1857192856282
2019-01-02,2235.520437788733
2019-01-03,2197.3878529577005
2019-01-04,2251.440190532162
2019-01-07,2260.9976314346127
2019-01-08,2281.0243743651677
2019-01-09,2288.403451007709
2019-01-10,2294.660511541902
2019-01-11,2303.5480614183793
2019-01-14,2293.9924025009905
2019-01-15,2320.5970219787214
2019-01-16,2332.5151159322477
2019-01-17,2345.1715286237713
2019-01-18,2376.7394017640718
2019-01-21,2377.1776149187813
2019-01-22,2353.907375987685
2019-01-23,2350.942236543895
2019-01-24,2361.6661045998017
2019-01-25,2375.494692109188
2019-01-28,2353.3293458611465
2019-01-29,2358.4542819664402
2019-01-30,2380.7025420045074
2019-01-31,2392.6764436124513
2019-02-01,2395.296872806308
2019-02-04,2411.5323547220305
2019-02-05,2430.7332752257544
2019-02-06,2432.2200317219254
2019-02-07,2414.2283590109478
2019-02-08,2412.1476065995425
2019-02-11,2424.341142421667
2019-02-12,2446.1173900675153
2019-02-13,2456.9836191051086
2019-02-14,2454.2556165282435
2019-02-15,2474.5852350067385
2019-02-18,2473.1736182387453
2019-02-19,2470.7411138562416
2019-02-20,2479.2860038473914
2019-02-21,2474.004554605714
2019-02-22,2488.1112811539033
2019-02-25,2494.0961814223224
2019-02-26,2490.955314382742
2019-02-27,2485.4063548264467
2019-02-28,2475.7022238157556
2019-03-01,2486.9588011728097
2019-03-04,2496.0561475997165
2019-03-05,2497.0209388724816
2019-03-06,2485.345937285415
2019-03-07,2483.7255924166952
2019-03-08,2468.5011280992444
2019-03-11,2498.960797304934
2019-03-12,2500.0078818365814
2019-03-13,2505.0116892522233
2019-03-14,2506.692462806351
2019-03-15,2517.650510301505
2019-03-18,2528.1599526460595
2019-03-19,2529.346971404155
2019-03-20,2518.6702764941065
2019-03-21,2534.103865324461
2019-03-22,2513.878270348218
2019-03-25,2493.6809729174947
2019-03-26,2520.2727703276614
2019-03-27,2517.688119031524
2019-03-28,2523.5392776304884
2019-03-29,2542.3730917357016
2019-04-01,2573.160288782089
2019-04-02,2580.501136244319
2019-04-03,2586.0661488942987
2019-04-04,2589.5362496319867
2019-04-05,2597.026555703892
2019-04-08,2592.366297687679
2019-04-09,2581.1951991640576
2019-04-10,2592.311351682642
2019-04-11,2584.7134683433255
2019-04-12,2588.501892675552
2019-04-15,2591.051544609203
2019-04-16,2597.383474733557
2019-04-17,2595.4435555838727
2019-04-18,2607.336003521162
2019-04-19,2607.503233017873
2019-04-22,2605.197002711945
2019-04-23,2630.63028662164
2019-04-24,2624.3646395312558
2019-04-25,2632.5828866817014
2019-04-26,2637.8535863084603
2019-04-29,2640.7343901233003
2019-04-30,2633.5544265164153
2019-05-01,2616.851211988786
2019-05-02,2620.8014449657076
2019-05-03,2639.0493849074696
2019-05-06,2620.1990995449314
2019-05-07,2587.1029959058405
2019-05-08,2578.4478105966236
2019-05-09,2553.2490060794944
2019-05-10,2559.2867564780468
2019-05-13,2512.5750420411237
2019-05-14,2532.405477391999
