Date,ACWI ex CHILE
2016-11-17,2307.340098267576
2016-11-18,2316.6700878122388
2016-11-21,2323.016332531259
2016-11-22,2336.286760529548
2016-11-23,2344.662084970623
2016-11-24,2341.07663876613
2016-11-25,2342.3604131472366
2016-11-28,2339.459291093472
2016-11-29,2333.6238202092422
2016-11-30,2333.548093627672
2016-12-01,2327.384821698287
2016-12-02,2315.514746181094
2016-12-05,2312.991385167969
2016-12-06,2325.022867372403
2016-12-07,2345.8565731001445
2016-12-08,2387.851571500145
2016-12-09,2413.0715906416203
2016-12-12,2395.4082502778997
2016-12-13,2406.4055452140524
2016-12-14,2390.0584575457356
2016-12-15,2429.1874310926814
2016-12-16,2430.171564238758
2016-12-19,2427.3768487344887
2016-12-20,2444.6284376004755
2016-12-21,2430.1693174048337
2016-12-22,2419.635301983203
2016-12-23,2420.0192377680046
2016-12-26,2419.440470804691
2016-12-27,2423.529624168372
2016-12-28,2428.6929934369246
2016-12-29,2411.942239058927
2016-12-30,2397.70868551785
2017-01-02,2399.8964922987407
2017-01-03,2445.7829357614523
2017-01-04,2445.229324577384
2017-01-05,2429.7468011119904
2017-01-06,2435.9649745755974
2017-01-09,2432.7325223052026
2017-01-10,2429.7717204847954
2017-01-11,2457.009660735401
2017-01-12,2423.5711742717176
2017-01-13,2435.713160635848
2017-01-16,2432.882624809635
2017-01-17,2413.29244847698
2017-01-18,2417.7203259566213
2017-01-19,2423.701302735281
2017-01-20,2416.269900192852
2017-01-23,2402.0237600568785
2017-01-24,2413.0319689398207
2017-01-25,2435.310352405299
2017-01-26,2450.913823398817
2017-01-27,2441.8913585631276
2017-01-30,2430.8361831564557
2017-01-31,2404.0667427949343
2017-02-01,2417.26347990529
2017-02-02,2409.498368621326
2017-02-03,2426.968292995284
2017-02-06,2430.4717512309467
2017-02-07,2440.5020488685077
2017-02-08,2442.884130499536
2017-02-09,2460.3609112905224
2017-02-10,2479.9574347314606
2017-02-13,2496.5286663897873
2017-02-14,2506.564391919835
2017-02-15,2518.8476285510606
2017-02-16,2501.2393771675306
2017-02-17,2509.124339429713
2017-02-20,2512.8525875494743
2017-02-21,2541.4107736963474
2017-02-22,2540.7236943797384
2017-02-23,2533.6458546120866
2017-02-24,2531.5532531324275
2017-02-27,2521.3545042067453
2017-02-28,2513.595053407432
2017-03-01,2552.8518233181658
2017-03-02,2550.6430979675483
2017-03-03,2540.6234142980325
2017-03-06,2529.123938844619
2017-03-07,2527.7067329431666
2017-03-08,2526.294169315891
2017-03-09,2518.5552243021402
2017-03-10,2513.816057210711
2017-03-13,2519.8002494285847
2017-03-14,2517.4192063460055
2017-03-15,2535.6348120514385
2017-03-16,2528.7597097547064
2017-03-17,2527.132461002437
2017-03-20,2523.301870714319
2017-03-21,2493.4348153771775
2017-03-22,2489.2350785853664
2017-03-23,2495.7226856162206
2017-03-24,2492.8746573395233
2017-03-27,2473.1019217393296
2017-03-28,2494.65663971287
2017-03-29,2521.6840248862172
2017-03-30,2528.8227036611183
2017-03-31,2527.6085326924076
2017-04-03,2534.0759879196835
2017-04-04,2533.04501485938
2017-04-05,2529.429662085965
2017-04-06,2530.3767826892536
2017-04-07,2538.253237144137
2017-04-10,2543.470667890402
2017-04-11,2536.937646162338
2017-04-12,2534.097292778376
2017-04-13,2522.1658796876695
2017-04-14,2520.426948316129
2017-04-17,2528.8916516072363
2017-04-18,2508.8042325620445
2017-04-19,2501.111005336074
2017-04-20,2504.806060014408
2017-04-21,2518.7146077293874
2017-04-24,2516.796174747606
2017-04-25,2517.7936114313657
2017-04-26,2529.8587614101734
2017-04-27,2530.4098134071282
2017-04-28,2521.357941314029
2017-05-01,2520.4488795893917
2017-05-02,2531.293109874449
2017-05-03,2525.781516516449
2017-05-04,2519.8367619418595
2017-05-05,2522.2228209461396
2017-05-08,2538.325550020678
2017-05-09,2544.959867461788
2017-05-10,2554.8480458881977
2017-05-11,2551.811666368981
2017-05-12,2541.8237965601725
2017-05-15,2541.9546477941526
2017-05-16,2525.3592921765903
2017-05-17,2482.039573441571
2017-05-18,2479.5795538416323
2017-05-19,2482.625101879312
2017-05-22,2485.0996067314004
2017-05-23,2491.6891886322223
2017-05-24,2503.4415203884505
2017-05-25,2507.6622579188843
2017-05-26,2512.267614357577
2017-05-29,2512.8545477424286
2017-05-30,2510.0242416910746
2017-05-31,2495.6275768605815
2017-06-01,2514.483949697211
2017-06-02,2519.407028729228
2017-06-05,2521.253395309024
2017-06-06,2511.3545445408345
2017-06-07,2513.4099838286133
2017-06-08,2520.43502863108
2017-06-09,2527.14340198388
2017-06-12,2515.855143981856
2017-06-13,2527.1495885756503
2017-06-14,2514.2882944519065
2017-06-15,2524.3317474096216
2017-06-16,2521.114918259887
2017-06-19,2546.3798247735212
2017-06-20,2538.3728430168544
2017-06-21,2531.195500378923
2017-06-22,2530.6789950470543
2017-06-23,2525.934537988388
2017-06-26,2530.846340689254
2017-06-27,2499.854914361155
2017-06-28,2498.56813299621
2017-06-29,2471.645296831174
2017-06-30,2471.754630850328
2017-07-03,2485.920281352098
2017-07-04,2485.5292312572233
2017-07-05,2493.1311202652514
2017-07-06,2463.0563483260757
2017-07-07,2470.0166080164363
2017-07-10,2476.9742218532188
2017-07-11,2471.255438179107
2017-07-12,2494.1383762875935
2017-07-13,2505.3515393922376
2017-07-14,2510.3240655247428
2017-07-17,2507.0048782281924
2017-07-18,2484.845895501428
2017-07-19,2510.6039856409006
2017-07-20,2490.8824661249605
2017-07-21,2481.1501640549704
2017-07-24,2480.8062879470835
2017-07-25,2482.634781780463
2017-07-26,2491.0263989895416
2017-07-27,2487.274334828054
2017-07-28,2464.996662428562
2017-07-31,2457.781166616664
2017-08-01,2464.71710153036
2017-08-02,2455.35272845738
2017-08-03,2447.9297822231283
2017-08-04,2474.366610278776
2017-08-07,2471.7606609488817
2017-08-08,2479.566207395338
2017-08-09,2470.580547660688
2017-08-10,2442.7237931700665
2017-08-11,2427.792794950445
2017-08-14,2448.9203142046813
2017-08-15,2458.7139432395425
2017-08-16,2469.663162118068
2017-08-17,2442.890798987375
2017-08-18,2433.7277276860527
2017-08-21,2423.0765860657993
2017-08-22,2450.907951184983
2017-08-23,2438.05221923481
2017-08-24,2439.265143888676
2017-08-25,2431.7873545970724
2017-08-28,2416.638863183535
2017-08-29,2400.3194724499203
2017-08-30,2427.40359810307
2017-08-31,2446.4820711071734
2017-09-01,2456.273797641497
2017-09-04,2444.7265714744226
2017-09-05,2433.4823776101985
2017-09-06,2434.9315986720517
2017-09-07,2429.059671772824
2017-09-08,2426.7440452568153
2017-09-11,2455.5004385664633
2017-09-12,2469.482467246919
2017-09-13,2474.81459168056
2017-09-14,2480.826962939921
2017-09-15,2467.365119833775
2017-09-18,2475.34186582729
2017-09-19,2475.4706463919606
2017-09-20,2475.4571129243263
2017-09-21,2480.548434495562
2017-09-22,2474.0455861539967
2017-09-25,2485.321243486502
2017-09-26,2498.2786400768864
2017-09-27,2511.954934000874
2017-09-28,2503.9684126176903
2017-09-29,2507.883807533269
2017-10-02,2531.2475618919852
2017-10-03,2536.5663143908605
2017-10-04,2537.854530414013
2017-10-05,2554.376709641789
2017-10-06,2548.5059107466277
2017-10-09,2545.6966465970913
2017-10-10,2541.3214071489456
2017-10-11,2540.184810888395
2017-10-12,2540.0324685490123
2017-10-13,2548.2695513633116
2017-10-16,2560.1397088836743
2017-10-17,2565.605556310604
2017-10-18,2564.068918569485
2017-10-19,2548.034399618889
2017-10-20,2565.789458722028
2017-10-23,2567.8914227777987
2017-10-24,2565.13264909328
2017-10-25,2545.869103105691
2017-10-26,2570.0454437834164
2017-10-27,2607.6477818399862
2017-10-30,2599.0489953037936
2017-10-31,2597.7593452435517
2017-11-01,2612.795338575246
2017-11-02,2602.1365623393194
2017-11-03,2617.03151365615
2017-11-06,2627.038149937497
2017-11-07,2630.23218569113
2017-11-08,2632.703277739319
2017-11-09,2614.6607130800103
2017-11-10,2602.8220803080394
2017-11-13,2596.234048510994
2017-11-14,2571.00391953695
2017-11-15,2547.108877208604
2017-11-16,2574.146721354085
2017-11-17,2572.0998670609074
2017-11-20,2582.5561398910195
2017-11-21,2604.4410770702366
2017-11-22,2595.8814668911004
2017-11-23,2586.2631156348943
2017-11-24,2573.211522579492
2017-11-27,2570.543696413559
2017-11-28,2594.169441338279
2017-11-29,2596.3746636258375
2017-11-30,2587.7181479269084
2017-12-01,2590.0252872817914
2017-12-04,2595.9974627367224
2017-12-05,2592.0409038272114
2017-12-06,2590.9314273289165
2017-12-07,2596.719617165278
2017-12-08,2619.186492763668
2017-12-11,2620.5083998762193
2017-12-12,2635.717686604299
2017-12-13,2632.176142642344
2017-12-14,2621.3796465013033
2017-12-15,2631.780433577926
2017-12-18,2644.8792912799286
2017-12-19,2637.424047943078
2017-12-20,2620.811462141481
2017-12-21,2632.241257952819
2017-12-22,2638.5183422154555
2017-12-25,2638.913417115914
2017-12-26,2630.749495577765
2017-12-27,2631.0094922582884
2017-12-28,2628.1747528870424
2017-12-29,2610.4606280138137
2018-01-01,2610.2426912287137
2018-01-02,2621.379813550035
2018-01-03,2638.265327678138
2018-01-04,2647.9348418662585
2018-01-05,2673.878569855435
2018-01-08,2690.360009026884
2018-01-09,2704.9419172255757
2018-01-10,2691.8865233396077
2018-01-11,2687.732566385327
2018-01-12,2683.0794043454275
2018-01-15,2665.3242552698875
2018-01-16,2670.550814331214
2018-01-17,2681.5625708369616
2018-01-18,2680.166682032915
2018-01-19,2696.3160870462634
2018-01-22,2706.633535283207
2018-01-23,2710.8762852860973
2018-01-24,2695.443223007621
2018-01-25,2672.722335095189
2018-01-26,2705.570330324218
2018-01-29,2705.5231040363515
2018-01-30,2667.1066170218214
2018-01-31,2658.167964102822
2018-02-01,2653.498338106663
2018-02-02,2612.7972624033514
2018-02-05,2538.899807976585
2018-02-06,2540.815587500445
2018-02-07,2552.968425917695
2018-02-08,2497.837920902188
2018-02-09,2501.0672218625778
2018-02-12,2525.1032627714485
2018-02-13,2516.821835049002
2018-02-14,2539.1120886385593
2018-02-15,2555.857761592682
2018-02-16,2569.072001834053
2018-02-19,2578.1142876991416
2018-02-20,2577.7075071517493
2018-02-21,2577.784501510277
2018-02-22,2574.6608709475095
2018-02-23,2608.9858859719648
2018-02-26,2632.746364002384
2018-02-27,2620.5672655214003
2018-02-28,2601.006185622259
2018-03-01,2574.2276445678253
2018-03-02,2543.928419437867
2018-03-05,2556.9316796525404
2018-03-06,2558.7420442363054
2018-03-07,2555.266683912238
2018-03-08,2582.693331600138
2018-03-09,2613.4563354711563
2018-03-12,2622.916480224881
2018-03-13,2596.5598900067503
2018-03-14,2592.6766963131304
2018-03-15,2599.4240256690982
2018-03-16,2608.1618872544905
2018-03-19,2569.896967967043
2018-03-20,2584.4608011511577
2018-03-21,2583.545460109244
2018-03-22,2533.0086828185217
2018-03-23,2477.3346054780077
2018-03-26,2498.249212189197
2018-03-27,2494.157711143887
2018-03-28,2490.6313860447763
2018-03-29,2522.362853476071
2018-03-30,2524.199887518241
2018-04-02,2491.2810514584435
2018-04-03,2509.756016954244
2018-04-04,2514.4545048991004
2018-04-05,2553.0357489006715
2018-04-06,2515.4167200860325
2018-04-09,2514.8988663354858
2018-04-10,2541.169438605733
2018-04-11,2526.235803539828
2018-04-12,2549.4629897564682
2018-04-13,2543.8277812321003
2018-04-16,2545.8882845471608
2018-04-17,2568.603083419025
2018-04-18,2572.7498498694445
2018-04-19,2569.3890188451483
2018-04-20,2565.9520618153165
2018-04-23,2572.8969057826685
2018-04-24,2556.3167081276733
2018-04-25,2556.611022119208
2018-04-26,2587.7671452348204
2018-04-27,2597.6847565143644
2018-04-30,2593.9431046115983
2018-05-01,2610.4778018311076
2018-05-02,2607.0706780998394
2018-05-03,2598.935725507093
2018-05-04,2623.735768928151
2018-05-07,2636.883889288265
2018-05-08,2649.156755417935
2018-05-09,2666.0065351821395
2018-05-10,2680.2848271468843
2018-05-11,2677.910848616765
2018-05-14,2678.5694837956066
2018-05-15,2679.821414145319
2018-05-16,2701.9766237768845
2018-05-17,2701.3279087965934
2018-05-18,2699.8085813520984
2018-05-21,2715.496028332482
2018-05-22,2709.733938759801
2018-05-23,2716.8118096099206
2018-05-24,2707.127482050995
2018-05-25,2716.0695839098744
2018-05-28,2720.0887477768283
2018-05-29,2703.3436208193098
2018-05-30,2708.349341103554
2018-05-31,2688.513783652307
2018-06-01,2712.1687672549792
2018-06-04,2723.5019591177547
2018-06-05,2726.6543241932686
2018-06-06,2721.9247790924546
2018-06-07,2713.2069122374664
2018-06-08,2722.9649315359206
2018-06-11,2722.153308859433
2018-06-12,2728.5906531526516
2018-06-13,2724.568231273834
2018-06-14,2753.0214240259343
2018-06-15,2748.6018338934573
2018-06-18,2737.7934311788536
2018-06-19,2727.1152478139657
2018-06-20,2733.3911413944247
2018-06-21,2709.6606278959407
2018-06-22,2714.926952011475
2018-06-25,2666.2092710139077
2018-06-26,2673.2017679590717
2018-06-27,2671.3318985342125
2018-06-28,2678.210159419852
2018-06-29,2673.5456624090775
2018-07-02,2678.346318967276
2018-07-03,2668.017636824268
2018-07-04,2668.9586546781075
2018-07-05,2671.5683542301167
2018-07-06,2680.6585259140143
2018-07-09,2704.895319779431
2018-07-10,2719.510197476107
2018-07-11,2695.1941673286306
2018-07-12,2720.7643513267903
2018-07-13,2730.5387122627794
2018-07-16,2717.7063861675997
2018-07-17,2729.690720608635
2018-07-18,2743.308865077012
2018-07-19,2739.775131218149
2018-07-20,2725.154028614821
2018-07-23,2726.1244481378717
2018-07-24,2742.2018517884026
2018-07-25,2764.377453420144
2018-07-26,2768.16018900648
2018-07-27,2764.1748237293777
2018-07-30,2740.8874051020307
2018-07-31,2748.2354365800416
2018-08-01,2750.5026165981635
2018-08-02,2757.4078033890896
2018-08-03,2773.4861359715987
2018-08-06,2782.930744823833
2018-08-07,2788.238507096199
2018-08-08,2784.7565958955142
2018-08-09,2790.2362248342765
2018-08-10,2792.3695676443863
2018-08-13,2776.4504366598962
2018-08-14,2798.574749096569
2018-08-15,2782.7969969032206
2018-08-16,2781.487214516852
2018-08-17,2785.9935220065263
2018-08-20,2791.933159957486
2018-08-21,2781.75695950723
2018-08-22,2769.3923520352937
2018-08-23,2766.8079124191654
2018-08-24,2769.0604379229376
2018-08-27,2785.329287929131
2018-08-28,2778.512863723208
2018-08-29,2792.941907003434
2018-08-30,2787.7000123662774
2018-08-31,2785.7700734722885
2018-09-03,2782.957683612132
2018-09-04,2786.0855146603717
2018-09-05,2752.507540578391
2018-09-06,2740.77803111923
2018-09-07,2746.2873294306387
2018-09-10,2743.8087115133117
2018-09-11,2751.761218026507
2018-09-12,2748.520133470763
2018-09-13,2752.3827020803797
2018-09-14,2762.115364532495
2018-09-17,2746.3057480430475
2018-09-18,2758.3478853130364
2018-09-19,2775.09384493855
2018-09-20,2777.6699828212763
2018-09-21,2784.636243054535
2018-09-24,2767.4297871439253
2018-09-25,2769.844600871582
2018-09-26,2775.7780202434506
2018-09-27,2793.9284163162147
2018-09-28,2802.6295719574123
2018-10-01,2814.3639727362292
2018-10-02,2812.3197968382347
2018-10-03,2817.128726167037
2018-10-04,2793.428927355363
2018-10-05,2777.0087171845385
2018-10-08,2775.6171444557854
2018-10-09,2770.3696364617267
2018-10-10,2696.014607431015
2018-10-11,2629.9550044267844
2018-10-12,2658.536658806376
2018-10-15,2640.783508304544
2018-10-16,2687.3946204393314
2018-10-17,2697.095576165163
2018-10-18,2673.7908882746583
2018-10-19,2670.155143398152
2018-10-22,2669.480630646399
2018-10-23,2642.7494740980205
2018-10-24,2602.304024224253
2018-10-25,2625.487836055041
2018-10-26,2596.2891692787125
2018-10-29,2583.355771529612
2018-10-30,2615.033975650752
2018-10-31,2657.7316248450848
2018-11-01,2669.1076484140394
2018-11-02,2676.2484998422756
2018-11-05,2674.321236102771
2018-11-06,2682.145396135167
2018-11-07,2710.3771702366826
2018-11-08,2718.1265303669943
2018-11-09,2707.9976054690524
2018-11-12,2689.1299807239016
2018-11-13,2679.7373698467068
2018-11-14,2660.777036871679
2018-11-15,2675.7476588909954
2018-11-16,2666.0827524098595
2018-11-19,2627.32675270434
2018-11-20,2594.2975363026326
2018-11-21,2608.2526106398645
2018-11-22,2604.9923825780893
2018-11-23,2606.98090964222
2018-11-26,2638.6951291730793
2018-11-27,2652.6128205393716
2018-11-28,2694.5779584651928
2018-11-29,2676.4660257765604
2018-11-30,2698.4467909250775
2018-12-03,2728.855904087718
2018-12-04,2669.0117783713276
2018-12-05,2658.064023734547
2018-12-06,2621.0020535129856
2018-12-07,2590.102013845447
2018-12-10,2573.2956136127464
2018-12-11,2587.913494867598
2018-12-12,2607.603292025184
2018-12-13,2612.3953892295335
2018-12-14,2582.417125677064
2018-12-17,2539.3199936244596
2018-12-18,2524.8074853389535
2018-12-19,2495.42678603971
2018-12-20,2459.661284359168
2018-12-21,2427.0063442202204
2018-12-24,2388.433402081798
2018-12-25,2378.7066281322464
2018-12-26,2444.898648086749
2018-12-27,2461.0067895937823
2018-12-28,2467.3527614752925
2018-12-31,2484.35167088492
2019-01-01,2484.4620232299017
2019-01-02,2494.91470431593
2019-01-03,2452.402117490777
2019-01-04,2512.7239553934046
2019-01-07,2523.3592763349225
2019-01-08,2545.713303598512
2019-01-09,2553.946742126489
2019-01-10,2560.9392558393884
2019-01-11,2570.852279951627
2019-01-14,2560.212578098766
2019-01-15,2589.864912886216
2019-01-16,2603.1759436528955
2019-01-17,2617.2952416201406
2019-01-18,2652.4991506963925
2019-01-21,2652.9880390178523
2019-01-22,2627.0463102179674
2019-01-23,2623.730423540232
2019-01-24,2635.693865855556
2019-01-25,2651.1270135089585
2019-01-28,2626.3956683006745
2019-01-29,2632.147078738406
2019-01-30,2656.941795047298
2019-01-31,2670.332827088859
2019-02-01,2673.272738436287
2019-02-04,2691.421676438644
2019-02-05,2712.8618924706175
2019-02-06,2714.5116368822587
2019-02-07,2694.391322948822
2019-02-08,2692.080946172831
2019-02-11,2705.6576669849583
2019-02-12,2729.948443853035
2019-02-13,2742.0686777284354
2019-02-14,2739.013943630419
2019-02-15,2761.725109844918
2019-02-18,2760.1334969452055
2019-02-19,2757.428570735022
2019-02-20,2766.9732317580288
2019-02-21,2761.073453127828
2019-02-22,2776.84965360325
2019-02-25,2783.53985299718
2019-02-26,2780.0491156886364
2019-02-27,2773.8687344794307
2019-02-28,2763.024279388628
2019-03-01,2775.552993494085
2019-03-04,2785.7278619137974
2019-03-05,2786.798678376989
2019-03-06,2773.7938451379396
2019-03-07,2771.9769406786095
2019-03-08,2754.960206538445
2019-03-11,2788.9778503682887
2019-03-12,2790.1457761031534
2019-03-13,2795.770978815144
2019-03-14,2797.672047823338
2019-03-15,2809.9138433726234
2019-03-18,2821.6687206100137
2019-03-19,2823.0074776811525
2019-03-20,2811.1265674017677
2019-03-21,2828.331467383359
2019-03-22,2805.7105617638117
2019-03-25,2783.1815837223216
2019-03-26,2812.8545519644795
2019-03-27,2809.9142224207
2019-03-28,2816.438164769187
2019-03-29,2837.4721201870143
2019-04-01,2871.8206383676697
2019-04-02,2880.00875773942
2019-04-03,2886.2241452731823
2019-04-04,2890.106198194059
2019-04-05,2898.480511646992
2019-04-08,2893.3070183497916
2019-04-09,2880.8313550875764
2019-04-10,2893.24382896313
2019-04-11,2884.729043871574
2019-04-12,2888.9393521247544
2019-04-15,2891.720753763367
2019-04-16,2898.785158499718
2019-04-17,2896.628294769976
2019-04-18,2909.894883763095
2019-04-19,2910.0813323413718
2019-04-22,2907.5256142544577
2019-04-23,2935.878390154774
2019-04-24,2928.8758934554266
2019-04-25,2938.0371009316486
2019-04-26,2943.9310460320153
2019-04-29,2947.123954847209
2019-04-30,2939.0939487898386
2019-05-01,2920.4502903853095
2019-05-02,2924.839983578577
2019-05-03,2945.1912579480168
2019-05-06,2924.157842207698
2019-05-07,2887.2274273888916
2019-05-08,2877.5482486986234
2019-05-09,2849.4295603445216
2019-05-10,2856.165461785886
2019-05-13,2804.0107690639106
2019-05-14,2826.1385801642655
2019-05-15,2842.250240986396
2019-05-16,2867.6234721239357
2019-05-17,2856.8448987599186
2019-05-20,2841.1153605634872
2019-05-21,2854.518250094273
