Date,MSCI ACWI ex USA ex China ex Hong Kong Index
2021-05-05,1244.3260980165567
2021-05-06,1247.7405690276346
2021-05-07,1255.3966635021186
2021-05-10,1259.7987342132187
2021-05-11,1237.2424323332168
2021-05-12,1232.6285994971322
2021-05-13,1225.3067910287207
2021-05-14,1237.1642139868804
2021-05-17,1236.3778926503564
2021-05-18,1243.4911021795756
2021-05-19,1229.4621703419602
2021-05-20,1238.13180879307
2021-05-21,1245.5639162222783
2021-05-24,1245.8342005885477
2021-05-25,1248.6980599487702
2021-05-26,1251.6453527248823
2021-05-27,1253.1565511685228
2021-05-28,1264.5356141334394
2021-05-31,1259.5653324689792
2021-06-01,1266.9295146090813
2021-06-02,1273.187277965077
2021-06-03,1277.5420945507753
2021-06-04,1280.4251774187605
2021-06-07,1282.156949415685
2021-06-08,1282.0638468832105
2021-06-09,1279.5881218905622
2021-06-10,1282.9021100867399
2021-06-11,1290.6432791279428
2021-06-14,1292.1396734603986
2021-06-15,1295.0510244190853
2021-06-16,1296.8577470978848
2021-06-17,1298.4358247035052
2021-06-18,1287.6928638689592
2021-06-21,1281.6767203285463
2021-06-22,1290.641651803666
2021-06-23,1284.9237442562617
2021-06-24,1292.1331599351345
2021-06-25,1295.7549776027956
2021-06-28,1291.9955899018476
2021-06-29,1292.760055579894
2021-06-30,1289.2521023190573
2021-07-01,1288.6142687529496
2021-07-02,1294.252824361333
2021-07-05,1297.6683995083895
2021-07-06,1294.7452540761549
2021-07-07,1298.5618722516906
2021-07-08,1280.1538579321154
2021-07-09,1286.1371277794367
2021-07-12,1297.1519024273325
2021-07-13,1302.105372205421
2021-07-14,1302.1889303373316
2021-07-15,1294.6830510918296
2021-07-16,1288.9154157218238
2021-07-19,1265.2692626324801
2021-07-20,1267.4610988229201
2021-07-21,1279.2753438740438
2021-07-22,1286.9651291081107
2021-07-23,1294.1935659377295
2021-07-26,1292.8206608711077
2021-07-27,1290.1980770092362
2021-07-28,1293.0674042540325
2021-07-29,1299.2536902039656
2021-07-30,1289.8575676207622
2021-08-02,1301.3852490991023
2021-08-03,1305.0025589241716
2021-08-04,1309.693516614996
2021-08-05,1315.1049904358442
2021-08-06,1316.07347490779
2021-08-09,1317.2298943998912
2021-08-10,1321.4470529764935
2021-08-11,1325.3064991251395
2021-08-12,1325.9740010342998
2021-08-13,1323.927830978373
2021-08-16,1316.90407741191
2021-08-17,1316.1612001206756
2021-08-18,1317.402301181025
2021-08-19,1298.0864209781325
2021-08-20,1296.3687546972321
2021-08-23,1307.698726641394
2021-08-24,1314.8452466499778
2021-08-25,1316.3405074585073
2021-08-26,1311.9845830380038
2021-08-27,1316.098016340406
2021-08-30,1321.5748805887763
2021-08-31,1323.9623178834238
2021-09-01,1327.418663904561
2021-09-02,1329.2649367439792
2021-09-03,1332.7463096192962
2021-09-06,1341.9273424841342
2021-09-07,1338.7037563021715
2021-09-08,1330.7545542521946
2021-09-09,1327.807233320956
2021-09-10,1329.0604495002667
2021-09-13,1332.5855223803333
