Date,AC ASIA ex JAPAN+CHINA A ONSHORE
2014-10-30,2730.0071050463457
2014-10-31,2778.7420691130305
2014-11-03,2783.3179653263196
2014-11-04,2755.2889372682234
2014-11-05,2757.675522373221
2014-11-06,2767.51055202402
2014-11-07,2760.6673071114496
2014-11-10,2794.6292691544168
2014-11-11,2790.8087833356076
2014-11-12,2789.0210342253945
2014-11-13,2791.7893344034715
2014-11-14,2787.37407609597
2014-11-17,2777.8927469965347
2014-11-18,2750.5219899413005
2014-11-19,2742.2785845557482
2014-11-20,2737.686132548447
2014-11-21,2786.097388394287
2014-11-24,2822.5744751396924
2014-11-25,2819.2408677062617
2014-11-26,2831.7014490237048
2014-11-27,2853.982841358446
2014-11-28,2864.9551945667354
2014-12-01,2825.1182643900906
2014-12-02,2875.6685707802753
2014-12-03,2898.315943992161
2014-12-04,2920.898624348485
2014-12-05,2960.0233086936187
2014-12-08,2979.7077620809455
2014-12-09,2887.2873508642388
2014-12-10,2918.773710024163
2014-12-11,2899.367256005997
2014-12-12,2881.833280478226
2014-12-15,2882.1310543823324
2014-12-16,2858.7248043008162
2014-12-17,2881.3590392307324
2014-12-18,2920.1879018214154
2014-12-19,2954.7469024988627
2014-12-22,2975.551919761674
2014-12-23,2964.3304544692405
2014-12-24,2945.7545526426843
2014-12-25,2969.5890812468247
2014-12-26,3006.481776056435
2014-12-29,3022.5975671864917
2014-12-30,3017.3008332403792
2014-12-31,3061.012123074137
2015-01-01,3060.939739477447
2015-01-02,3090.007609219709
2015-01-05,3120.213992730959
2015-01-06,3095.8545967320474
2015-01-07,3136.0091609047363
2015-01-08,3147.6367095066553
2015-01-09,3145.7827215452535
2015-01-12,3144.078062132218
2015-01-13,3166.502626467648
2015-01-14,3154.7976076221153
2015-01-15,3252.568749058781
2015-01-16,3272.2424608645906
2015-01-19,3149.7690783838893
2015-01-20,3196.135975093185
2015-01-21,3263.6256635481004
2015-01-22,3327.1970907118125
2015-01-23,3403.8035284991993
2015-01-26,3411.359059348003
2015-01-27,3365.506875604548
2015-01-28,3368.2995233869697
2015-01-29,3332.3357282455713
2015-01-30,3319.7141224720394
2015-02-02,3279.4292540936017
2015-02-03,3281.993544652208
2015-02-04,3300.7516299054023
2015-02-05,3281.9187843512964
2015-02-06,3289.7054256200468
2015-02-09,3279.814236010908
2015-02-10,3300.6018951494343
2015-02-11,3312.6488483974776
2015-02-12,3295.636925366162
2015-02-13,3324.505519366594
2015-02-16,3330.700668656414
2015-02-17,3339.684623587248
2015-02-18,3354.5668251154275
2015-02-19,3347.2304877446986
2015-02-20,3352.569449549766
2015-02-23,3351.8141559949695
2015-02-24,3363.6876134285562
2015-02-25,3363.2737100744457
2015-02-26,3432.47815666212
2015-02-27,3426.366230211786
2015-03-02,3448.7581657647356
2015-03-03,3428.6175665635474
2015-03-04,3461.6097435781226
2015-03-05,3452.0255707005967
2015-03-06,3509.2001797684147
2015-03-09,3502.4114281662173
2015-03-10,3521.8121382404906
2015-03-11,3554.5523076309555
2015-03-12,3568.3484873577463
2015-03-13,3605.626321843904
2015-03-16,3615.0972664139817
2015-03-17,3643.5917140177467
2015-03-18,3674.0328982082974
2015-03-19,3716.2500993122467
2015-03-20,3663.7159578758547
2015-03-23,3654.8928629082234
2015-03-24,3667.676292599279
2015-03-25,3634.7215577824945
2015-03-26,3637.4819703939465
2015-03-27,3650.116802167066
2015-03-30,3729.813278647922
2015-03-31,3764.1679301138697
2015-04-01,3790.3698793702756
2015-04-02,3772.326142160905
2015-04-03,3790.3053895560834
2015-04-06,3751.011758972621
2015-04-07,3843.27717774057
2015-04-08,3924.963538719033
2015-04-09,3985.287850816551
2015-04-10,4054.354467364102
2015-04-13,4132.6955925303155
2015-04-14,4073.538890548368
2015-04-15,4075.25886710465
2015-04-16,4108.045717882986
2015-04-17,4097.38703997745
2015-04-20,4049.303093260676
2015-04-21,4110.338967232722
2015-04-22,4173.829019996163
2015-04-23,4152.772939683879
2015-04-24,4132.0782618701305
2015-04-27,4161.902395094773
2015-04-28,4100.692896152841
2015-04-29,4035.6060823562516
2015-04-30,3987.460189397301
2015-05-01,3981.050705176016
2015-05-04,4021.7107330152608
2015-05-05,3936.5778514781323
2015-05-06,3845.6647440390298
2015-05-07,3811.0258288906534
2015-05-08,3874.9784169569716
2015-05-11,3952.9871599814273
2015-05-12,3916.420228556284
2015-05-13,3883.6327087903455
2015-05-14,3874.5620857107738
2015-05-15,3850.5141264672116
2015-05-18,3871.355319419562
2015-05-19,4010.345550981617
2015-05-20,4022.4884301425254
2015-05-21,4038.3377039075367
2015-05-22,4136.1999335899945
2015-05-25,4177.772627002569
2015-05-26,4261.346850036945
2015-05-27,4246.848364303473
2015-05-28,4095.232930538977
2015-05-29,4077.362767684327
2015-06-01,4181.24099498033
2015-06-02,4103.786579918328
2015-06-03,4055.0225318492435
2015-06-04,4043.9690380490865
2015-06-05,4117.633362965275
2015-06-08,4090.963316239708
2015-06-09,4040.9642646347274
2015-06-10,4025.646585099768
2015-06-11,4059.632776537756
2015-06-12,4073.3783547507837
2015-06-15,4020.6503779789223
2015-06-16,3949.9672678392535
2015-06-17,3990.3706273511502
2015-06-18,3877.3347541074727
2015-06-19,3805.789742651948
2015-06-22,3811.140547983108
2015-06-23,3942.931957352953
2015-06-24,3978.754277267255
2015-06-25,3911.8411490273566
2015-06-26,3785.8428762021385
2015-06-29,3676.5794745854814
2015-06-30,3794.596467200736
2015-07-01,3743.973615196724
2015-07-02,3678.8151855073756
2015-07-03,3591.644972221905
2015-07-06,3563.836203033329
2015-07-07,3548.778346464954
2015-07-08,3351.170879659042
2015-07-09,3470.0242718711397
2015-07-10,3522.935945575242
2015-07-13,3645.1565919436825
2015-07-14,3620.3650624751294
2015-07-15,3578.596571798265
2015-07-16,3618.6833482130337
2015-07-17,3702.571452838505
2015-07-20,3696.9920884844696
2015-07-21,3689.548158653199
2015-07-22,3692.5688904669855
2015-07-23,3688.092416085936
2015-07-24,3649.660191073356
2015-07-27,3442.419174707105
2015-07-28,3453.712582262962
2015-07-29,3511.566975304354
2015-07-30,3500.533528170981
2015-07-31,3466.879662877139
2015-08-03,3462.5307475103573
2015-08-04,3518.507019792485
2015-08-05,3526.8906940707157
2015-08-06,3486.6205312820052
2015-08-07,3509.6232114264103
2015-08-10,3558.782276364748
2015-08-11,3486.400950527794
2015-08-12,3365.7452641498453
2015-08-13,3416.825447978814
2015-08-14,3427.9331648834805
2015-08-17,3423.003194547005
2015-08-18,3329.0264908139666
2015-08-19,3328.3874429444154
2015-08-20,3216.8587556590187
2015-08-21,3088.255440133599
2015-08-24,2822.3641870994347
2015-08-25,2822.974683503288
2015-08-26,2808.8947650783384
2015-08-27,2963.974947483204
2015-08-28,3027.806414096009
2015-08-31,3025.9213336349044
2015-09-01,2960.4685541510066
2015-09-02,2950.5313067949373
2015-09-03,2989.982466349324
2015-09-04,2965.3940153033177
2015-09-07,2905.698937971922
2015-09-08,2961.3758330707046
2015-09-09,3053.765716257418
2015-09-10,3005.20153679286
2015-09-11,2985.6512181381217
2015-09-14,2961.293247569231
2015-09-15,2912.522285906704
2015-09-16,2994.003897124062
2015-09-17,2982.0527738212113
2015-09-18,2987.6191714196766
2015-09-21,3026.841841298948
2015-09-22,3046.7118968709688
2015-09-23,2974.6759232271925
2015-09-24,2936.26832620486
2015-09-25,2945.0745693759072
2015-09-28,2935.5868151104974
2015-09-29,2891.351936886631
2015-09-30,2947.900941636388
2015-10-01,2948.6951424663744
2015-10-02,2948.0996139254926
2015-10-05,2996.190737631493
2015-10-06,2997.475216134007
2015-10-07,3058.7259754371753
2015-10-08,3072.428309680947
2015-10-09,3085.359132915762
2015-10-12,3142.806380972188
2015-10-13,3124.2995382538247
2015-10-14,3085.9535604356306
2015-10-15,3166.6926444781293
2015-10-16,3187.497166461201
2015-10-19,3211.6489747312003
2015-10-20,3209.4504107136695
2015-10-21,3161.601480359925
2015-10-22,3227.6346778059833
2015-10-23,3313.699377445746
2015-10-26,3316.1402042538534
2015-10-27,3311.1046977412857
2015-10-28,3269.637402922677
2015-10-29,3279.805360366058
2015-10-30,3257.697599616547
2015-11-02,3233.508218025399
2015-11-03,3274.402174000293
2015-11-04,3386.3264964881264
2015-11-05,3392.271304085697
2015-11-06,3439.5535651305754
2015-11-09,3427.91767792345
2015-11-10,3412.5875438049934
2015-11-11,3399.127929711719
2015-11-12,3397.563564411525
2015-11-13,3355.305448626009
2015-11-16,3340.5592355298213
2015-11-17,3379.3198785979557
2015-11-18,3352.785691960338
2015-11-19,3381.2169686030657
2015-11-20,3422.2510538078027
2015-11-23,3423.316822987545
2015-11-24,3418.804661545137
2015-11-25,3443.22345533935
2015-11-26,3435.736621990284
2015-11-27,3340.7442035439
2015-11-30,3332.9728438116954
2015-12-01,3357.7491938565086
2015-12-02,3395.2008085075595
2015-12-03,3313.5245296282155
2015-12-04,3270.1856825603572
2015-12-07,3283.7409155971027
2015-12-08,3223.7677163729013
2015-12-09,3184.106191640815
2015-12-10,3182.9456563985123
2015-12-11,3135.463791935596
2015-12-14,3143.0340065803075
2015-12-15,3181.2815904835043
2015-12-16,3204.578319523257
2015-12-17,3278.2132022233095
2015-12-18,3260.3057645860385
2015-12-21,3275.4924146560397
2015-12-22,3276.6726689807997
2015-12-23,3311.1387302788403
2015-12-24,3280.229658685016
2015-12-25,3286.5825600138214
2015-12-28,3234.682342642845
2015-12-29,3268.0166867897883
2015-12-30,3260.5649607697073
2015-12-31,3265.561717120255
2016-01-01,3265.771870839097
2016-01-04,3121.129363276136
2016-01-05,3140.01827827526
2016-01-06,3128.5361771009343
2016-01-07,2958.061648731165
2016-01-08,2967.1757819140385
2016-01-11,2876.328414630473
2016-01-12,2883.8556307663084
2016-01-13,2870.061873185441
2016-01-14,2877.7099006285853
2016-01-15,2789.6953337429322
2016-01-18,2805.417391751207
2016-01-19,2860.952043340148
2016-01-20,2791.01940833054
2016-01-21,2755.8140122566415
2016-01-22,2818.3860817470663
2016-01-25,2842.924765391867
2016-01-26,2740.7041341345407
2016-01-27,2742.5625167132926
2016-01-28,2701.573898652094
2016-01-29,2806.1361806954396
2016-02-01,2773.040295749646
2016-02-02,2772.7508904933584
2016-02-03,2702.48913097976
2016-02-04,2717.9082846329425
2016-02-05,2728.332632327789
2016-02-08,2723.4388756138037
2016-02-09,2679.854850350555
2016-02-10,2706.0095869692414
2016-02-11,2627.651551458054
2016-02-12,2639.127956878293
2016-02-15,2707.5688261584937
2016-02-16,2753.481108981516
2016-02-17,2757.2559988132966
2016-02-18,2794.087754323879
2016-02-19,2789.955271394416
2016-02-22,2842.5804712128074
2016-02-23,2827.198734250347
2016-02-24,2819.089068324839
2016-02-25,2735.006902942911
2016-02-26,2791.1877718877618
2016-02-29,2762.1839405219753
2016-03-01,2807.703767078209
2016-03-02,2901.3514619990315
2016-03-03,2896.878211799647
2016-03-04,2898.286068307822
2016-03-07,2918.7293240479626
2016-03-08,2885.5909009747993
2016-03-09,2876.2745667895747
2016-03-10,2830.5378262081485
2016-03-11,2851.7267209246643
2016-03-14,2902.4636054433113
2016-03-15,2878.861787073146
2016-03-16,2887.353869605589
2016-03-17,2880.2220083689335
2016-03-18,2935.222192814459
2016-03-21,2972.6412599126393
2016-03-22,2977.357960170899
2016-03-23,2987.523281296185
2016-03-24,2952.467800624332
2016-03-25,2955.5868985964935
2016-03-28,2929.5765512191792
2016-03-29,2928.324762462909
2016-03-30,2957.7549284936804
2016-03-31,2954.493920245356
2016-04-01,2942.2573866277944
2016-04-04,2938.7622632224534
2016-04-05,2931.000657712579
2016-04-06,2927.3580072264244
2016-04-07,2914.373515199456
2016-04-08,2903.025262434703
2016-04-11,2922.6511569017143
2016-04-12,2944.288805097924
2016-04-13,3014.2672835456947
2016-04-14,3028.550473612589
2016-04-15,3023.9967721465755
2016-04-18,2993.91545915554
2016-04-19,3001.3745891576405
2016-04-20,2972.4669361776328
2016-04-21,2990.6936138070446
2016-04-22,2992.0177723225024
2016-04-25,2966.4695738101077
2016-04-26,2966.913259605924
2016-04-27,2958.6867164568016
2016-04-28,2947.9834062473083
2016-04-29,2895.6446806795993
2016-05-02,2876.3133099828106
2016-05-03,2877.622748935986
2016-05-04,2862.968019795544
2016-05-05,2884.067389106119
2016-05-06,2834.483351450408
2016-05-09,2810.2554034144628
2016-05-10,2812.9291626418203
2016-05-11,2802.5986568082562
2016-05-12,2808.8551632175804
2016-05-13,2808.759917895367
2016-05-16,2815.571469909077
2016-05-17,2827.9103559405053
2016-05-18,2810.970864085743
2016-05-19,2807.64307238314
2016-05-20,2818.6210757509502
2016-05-23,2839.885420338473
2016-05-24,2830.6051042451313
2016-05-25,2866.63034197507
2016-05-26,2865.355772325366
2016-05-27,2898.564294892361
2016-05-30,2892.913402330297
2016-05-31,2934.584748182328
2016-06-01,2922.110459149784
2016-06-02,2936.171047318537
2016-06-03,2902.9776834640793
2016-06-06,2911.6490069843794
2016-06-07,2942.625634971719
2016-06-08,2937.186659343181
2016-06-09,2949.6950646222995
2016-06-10,2935.6628377414786
2016-06-13,2859.488127111778
2016-06-14,2881.005028425097
2016-06-15,2901.797755048809
2016-06-16,2901.062809513865
2016-06-17,2886.678221596521
2016-06-20,2895.2356739398774
2016-06-21,2917.5074821711087
2016-06-22,2935.9985804050043
2016-06-23,2919.520019344488
2016-06-24,2902.7132127865816
2016-06-27,2947.2282029610674
2016-06-28,2945.738891920778
2016-06-29,2968.0516815234096
2016-06-30,2998.9662190470103
2016-07-01,3002.465719769985
2016-07-04,3030.948901584037
2016-07-05,3020.4579785926885
2016-07-06,3003.327626121298
2016-07-07,3024.8341693046045
2016-07-08,3021.6524711776015
2016-07-11,3063.160183217433
2016-07-12,3092.500177628552
2016-07-13,3096.6977104904868
2016-07-14,3111.569602628872
2016-07-15,3132.90344876405
2016-07-18,3133.185846514762
2016-07-19,3144.847296210687
2016-07-20,3150.5869530038676
2016-07-21,3163.497234672212
2016-07-22,3158.2313184958894
2016-07-25,3160.8267584261903
2016-07-26,3181.1682240228893
2016-07-27,3163.850169777055
2016-07-28,3145.1643311547655
2016-07-29,3093.7398982924797
2016-08-01,3119.687503677834
2016-08-02,3101.4531757895325
2016-08-03,3089.4001106054147
2016-08-04,3110.871700616383
2016-08-05,3156.924485524365
2016-08-08,3187.2060844698894
2016-08-09,3188.2036660356735
2016-08-10,3182.2353705303954
2016-08-11,3174.584876271113
2016-08-12,3201.5091442506723
2016-08-15,3234.0551430841274
2016-08-16,3220.999886370991
2016-08-17,3201.520570434497
2016-08-18,3199.1937246486495
2016-08-19,3185.1977519322118
2016-08-22,3162.420432130734
2016-08-23,3175.976121068602
2016-08-24,3180.1921005428353
2016-08-25,3167.720812563562
2016-08-26,3170.3478362810597
2016-08-29,3190.545069848213
2016-08-30,3210.0854138628965
2016-08-31,3212.810326705598
2016-09-01,3185.209154558549
2016-09-02,3205.3807719606525
2016-09-05,3244.989595923103
2016-09-06,3255.0716830223773
2016-09-07,3263.066115468968
2016-09-08,3259.8383542541287
2016-09-09,3247.6951331181176
2016-09-12,3165.399280899288
2016-09-13,3156.1411811946073
2016-09-14,3146.876653119614
2016-09-15,3157.3424213453495
2016-09-16,3180.5810575402256
2016-09-19,3212.020451060038
2016-09-20,3213.407381343061
2016-09-21,3241.045383077176
2016-09-22,3243.952488375869
2016-09-23,3242.940766747042
2016-09-26,3182.4930124822195
2016-09-27,3227.935304418669
2016-09-28,3225.4588918642085
2016-09-29,3223.1041329265527
2016-09-30,3198.2939549443204
2016-10-03,3223.423908066238
2016-10-04,3250.719382670489
2016-10-05,3236.7825595917384
2016-10-06,3253.8670236918933
2016-10-07,3240.458021756915
2016-10-10,3259.0193632583932
2016-10-11,3261.8894209261784
2016-10-12,3263.779434641651
2016-10-13,3227.401772951842
2016-10-14,3248.2534610814
2016-10-17,3231.1309462787403
2016-10-18,3281.7159506830744
2016-10-19,3288.0127318982973
2016-10-20,3303.1508755452087
2016-10-21,3309.7186756171736
2016-10-24,3332.5921534755935
2016-10-25,3339.6755671603114
2016-10-26,3298.403799387848
2016-10-27,3280.712828630474
2016-10-28,3266.1900763144563
2016-10-31,3252.7331994236474
2016-11-01,3243.725001894536
2016-11-02,3184.6455994163875
2016-11-03,3191.220401831876
2016-11-04,3174.606664607251
2016-11-07,3215.00565864042
2016-11-25,3303.471537381689
2016-12-08,3339.5116362609256
2017-04-03,3535.6652437568273
2017-04-04,3528.047318354392
2017-04-05,3560.4604540363976
2017-04-06,3553.4867306912915
2017-04-07,3565.946585515517
2017-04-10,3562.572930395611
2017-04-11,3547.6478987399373
2017-04-12,3560.2121538297333
2017-04-13,3571.339635689073
2017-04-14,3554.296174372597
2017-04-17,3530.722260227522
2017-04-18,3498.161782679352
2017-04-19,3475.138815439907
2017-04-20,3475.9244091441624
2017-04-21,3511.6291375430706
2017-04-24,3450.881032267042
2017-04-25,3467.0719945394267
2017-04-26,3492.183554845181
2017-04-27,3495.079955240006
2017-04-28,3479.2828992341647
2017-05-01,3472.133583227381
2017-05-02,3493.100464050755
2017-05-03,3488.8032147828794
2017-05-04,3469.353780064183
2017-05-05,3432.8944829042625
2017-05-08,3461.2679148612465
2017-05-09,3487.7594582510515
2017-05-10,3487.52236351136
2017-05-11,3507.7618745049526
2017-05-12,3494.415106993547
2017-05-15,3496.9735901805484
2017-05-16,3488.0084231564115
2017-05-17,3455.985731913075
2017-05-18,3440.2914422622466
2017-05-19,3429.1519404419155
2017-05-22,3432.3725799212866
2017-05-23,3426.884161896623
2017-05-24,3442.16271140991
2017-05-25,3480.2469086402384
2017-05-26,3493.46910472182
2017-05-29,3496.236726583647
2017-05-30,3490.0388241113337
2017-05-31,3471.543879296288
2017-06-01,3483.500329360013
2017-06-02,3483.5055594784285
2017-06-05,3500.277074969826
2017-06-06,3503.9633313412955
2017-06-07,3520.833412357708
2017-06-08,3555.7247785380982
2017-06-09,3567.749922504977
2017-06-12,3533.3628120609974
2017-06-13,3544.1395202839844
2017-06-14,3516.493822472473
2017-06-15,3539.5397600742713
2017-06-16,3517.587776311233
2017-06-19,3563.734849899679
2017-06-20,3575.782983439802
2017-06-21,3570.6034191688805
2017-06-22,3571.8048055195086
2017-06-23,3567.6003237477717
2017-06-26,3601.545864639248
2017-06-27,3575.697046527449
2017-06-28,3530.961590511697
2017-06-29,3531.7516244087615
2017-06-30,3526.897005162181
2017-07-03,3541.6311201646713
2017-07-04,3513.5227928020636
2017-07-05,3548.714313048368
2017-07-06,3518.8984812929184
2017-07-07,3517.0415607692144
2017-07-10,3529.2832262168904
2017-07-11,3543.716754345414
2017-07-12,3559.8403582061187
2017-07-13,3601.254973210541
2017-07-14,3599.4655980127013
2017-07-17,3580.8462903525674
2017-07-18,3561.2883206660144
2017-07-19,3614.7113668528664
2017-07-20,3580.721172874068
2017-07-21,3576.449864681278
2017-07-24,3602.3062002083443
2017-07-25,3585.084003346811
2017-07-26,3592.860634399601
2017-07-27,3604.7715358884893
2017-07-28,3564.716308278732
2017-07-31,3574.4534886735323
2017-08-01,3583.1915818381726
2017-08-02,3569.238657716165
2017-08-03,3540.409147699707
2017-08-04,3582.6542930606274
2017-08-07,3589.4568952346003
2017-08-08,3618.9733779042667
2017-08-09,3605.3002397683526
2017-08-10,3568.4492490936395
2017-08-11,3497.3138438195365
2017-08-14,3538.980053712572
2017-08-15,3561.39919855375
2017-08-16,3574.5500589967746
2017-08-17,3582.4052622569666
2017-08-18,3565.9685721085457
2017-08-21,3558.6953192932315
2017-08-22,3597.5694197563594
2017-08-23,3585.478958030572
2017-08-24,3594.7586003542233
2017-08-25,3594.9301659821217
2017-08-28,3587.147203084992
2017-08-29,3559.8183389071537
2017-08-30,3618.0763433398492
2017-08-31,3623.929266757051
2017-09-01,3640.793889236684
2017-09-04,3625.7399204974377
2017-09-05,3623.3138360550147
2017-09-06,3615.423810435635
2017-09-07,3607.7052955787444
2017-09-08,3619.704515174517
2017-09-11,3640.727669191849
2017-09-12,3661.4501568864216
2017-09-13,3675.171192162586
2017-09-14,3680.6877349079996
2017-09-15,3657.3638440173318
2017-09-18,3695.7254606290694
2017-09-19,3671.545463069341
2017-09-20,3677.375112423142
2017-09-21,3684.3390950603152
2017-09-22,3648.8181209114664
2017-09-25,3632.813730677709
2017-09-26,3650.5667929073716
2017-09-27,3670.6203202199285
2017-09-28,3630.1351661748176
2017-09-29,3646.858155376638
2017-10-02,3680.4252770745707
2017-10-03,3702.8156405344857
2017-10-04,3710.807157878198
2017-10-05,3727.794245424085
2017-10-06,3732.0019382983805
2017-10-09,3744.336278094291
2017-10-10,3753.559816117416
2017-10-11,3753.1224032474843
2017-10-12,3765.134804132177
