Date,ACWI ex PERU
2016-04-08,2038.056393742305
2016-04-11,2033.7081716868745
2016-04-12,2061.132357781163
2016-04-13,2106.4386860615236
2016-04-14,2117.448330440183
2016-04-15,2109.6728953167813
2016-04-18,2108.715406805876
2016-04-19,2122.1357878930608
2016-04-20,2131.630288462296
2016-04-21,2136.0078730996274
2016-04-22,2138.382566426401
2016-04-25,2127.6625066483434
2016-04-26,2124.762315167733
2016-04-27,2124.9976634476157
2016-04-28,2115.084148355357
2016-04-29,2081.4117324774497
2016-05-02,2075.1321287619107
2016-05-03,2052.0209272431543
2016-05-04,2038.5840636329297
2016-05-05,2051.6298937269485
2016-05-06,2048.871565806382
2016-05-09,2052.106347347702
2016-05-10,2076.195849988854
2016-05-11,2060.0716533280533
2016-05-12,2061.752272300641
2016-05-13,2062.6582315692026
2016-05-16,2071.577514978713
2016-05-17,2064.4948913192366
2016-05-18,2072.640484887142
2016-05-19,2068.2388014499193
2016-05-20,2081.8715634736764
2016-05-23,2080.839375092614
2016-05-24,2109.55475724521
2016-05-25,2132.49614886794
2016-05-26,2129.7102607384672
2016-05-27,2146.0788507159014
2016-05-30,2145.637630559197
2016-05-31,2144.196367178684
2016-06-01,2134.6210279177944
2016-06-02,2139.0322747061364
2016-06-03,2113.731814437043
2016-06-06,2118.244959993056
2016-06-07,2132.817627579664
2016-06-08,2133.091499102044
2016-06-09,2132.7657309041424
2016-06-10,2108.0532019860866
2016-06-13,2081.747951098926
2016-06-14,2079.5389609608724
2016-06-15,2080.1605758813535
2016-06-16,2088.1940424644654
2016-06-17,2079.7644066642197
2016-06-20,2099.7232119498426
2016-06-21,2118.5644686527066
2016-06-22,2116.80136440716
2016-06-23,2132.7171910571246
2016-06-24,2074.0869235281953
2016-06-27,2054.3546093143946
2016-06-28,2075.651287222052
2016-06-29,2111.5541218957437
2016-06-30,2135.5257163020206
2016-07-01,2140.888411431317
2016-07-04,2141.7047828574173
2016-07-05,2126.4411947389754
2016-07-06,2125.059478697494
2016-07-07,2130.84411620455
2016-07-08,2160.0816194687277
2016-07-11,2178.9186713225663
2016-07-12,2193.2358356008417
2016-07-13,2191.5113239684815
2016-07-14,2204.183496717811
2016-07-15,2208.4913277096966
2016-07-18,2214.0458896250425
2016-07-19,2218.4038307453043
2016-07-20,2229.673627382461
2016-07-21,2229.9366240164
2016-07-22,2235.458560992174
2016-07-25,2232.6036448634163
2016-07-26,2233.3587403682654
2016-07-27,2233.7800286367806
2016-07-28,2216.8115734600774
2016-07-29,2213.0064402494495
2016-08-01,2212.8928148340856
2016-08-02,2188.328798178655
2016-08-03,2192.754561090203
2016-08-04,2207.0445526128515
2016-08-05,2233.678837233697
2016-08-08,2239.4492936245315
2016-08-09,2243.0679037987443
2016-08-10,2232.800320868302
2016-08-11,2241.3912884839447
2016-08-12,2242.4837052677326
2016-08-15,2244.3645052436545
2016-08-16,2222.2941017309654
2016-08-17,2218.8627938458108
2016-08-18,2216.4723552075234
2016-08-19,2210.0245515200713
2016-08-22,2208.3452974178913
2016-08-23,2217.346708768845
2016-08-24,2220.738464781623
2016-08-25,2210.255028676894
2016-08-26,2210.0957296320353
2016-08-29,2230.7805096897905
2016-08-30,2232.6141713222146
2016-08-31,2229.4646033328463
2016-09-01,2222.489190660868
2016-09-02,2243.7709886546722
2016-09-05,2253.1457070429865
2016-09-06,2247.9225573111185
2016-09-07,2250.0135433423334
2016-09-08,2240.646728253862
2016-09-09,2206.5572224703
2016-09-12,2208.550898380108
2016-09-13,2179.655765685473
2016-09-14,2175.719068670662
2016-09-15,2191.806457673743
2016-09-16,2196.939290913324
2016-09-19,2204.2193522640127
2016-09-20,2207.1958039580404
2016-09-21,2236.511129333819
2016-09-22,2242.257430951418
2016-09-23,2233.20741720599
2016-09-26,2203.599009694874
2016-09-27,2224.914992531856
2016-09-28,2234.6287870509464
2016-09-29,2220.6229827339685
2016-09-30,2223.072537435305
2016-10-03,2226.1129896266516
2016-10-04,2233.4942173954887
2016-10-05,2229.2308701559627
2016-10-06,2232.9595565850923
2016-10-07,2223.857554569287
2016-10-10,2236.7583139281214
2016-10-11,2230.985797937578
2016-10-12,2234.0214601761886
2016-10-13,2220.1784463004606
2016-10-14,2232.190005396356
2016-10-17,2227.0165730930594
2016-10-18,2250.0612007951513
2016-10-19,2259.4667051971082
2016-10-20,2265.066867155373
2016-10-21,2272.543045474483
2016-10-24,2277.819544579026
2016-10-25,2277.054313904733
2016-10-26,2261.325085250917
2016-10-27,2253.625481995849
2016-10-28,2246.698004961806
2016-10-31,2240.357533377725
2016-11-01,2215.028128532063
2016-11-02,2184.0108666351734
2016-11-03,2180.811013599877
2016-11-04,2166.0181787886895
2016-11-07,2217.2318682997143
2016-11-08,2224.5282369654096
2016-11-09,2244.1734751211216
2016-11-10,2263.101750646051
2016-11-11,2255.584279813711
2016-11-14,2275.27343829361
2016-11-15,2286.5543645000653
2016-11-16,2295.9056859742577
2016-11-17,2306.513125116531
2016-11-18,2315.8175421305928
2016-11-21,2322.203857747174
2016-11-22,2335.430866072204
2016-11-23,2343.8022363309487
2016-11-24,2340.2005983843037
2016-11-25,2341.472729429817
2016-11-28,2338.5978253982767
2016-11-29,2332.7489189386024
2016-11-30,2332.688586012238
2016-12-01,2326.5064085320464
2016-12-02,2314.6704577682044
2016-12-05,2312.1481648614335
2016-12-06,2324.1950837756003
2016-12-07,2345.019734090779
2016-12-08,2386.9981920198416
2016-12-09,2412.251825406636
2016-12-12,2394.605049764956
2016-12-13,2405.5976976979314
2016-12-14,2389.2240625289082
2016-12-15,2428.3070510453786
2016-12-16,2429.25482833477
2016-12-19,2426.438764577743
2016-12-20,2443.6673036013053
2016-12-21,2429.195628336204
2016-12-22,2418.6345224197853
2016-12-23,2418.9730819784436
2016-12-26,2418.4027551551517
2016-12-27,2422.4693857935385
2016-12-28,2427.6878861510054
2016-12-29,2410.993370860832
2016-12-30,2396.767638135881
2017-01-02,2398.952731056295
2017-01-03,2444.765866527436
2017-01-04,2444.1937144397853
2017-01-05,2428.7314861836094
2017-01-06,2434.9289023131455
2017-01-09,2431.6937203540465
2017-01-10,2428.720979898277
2017-01-11,2455.9769252637975
2017-01-12,2422.6057368438906
2017-01-13,2434.7529260583055
2017-01-16,2431.9104154273314
2017-01-17,2412.356968141289
2017-01-18,2416.794756350003
2017-01-19,2422.7883619932472
2017-01-20,2415.3574573809865
2017-01-23,2401.1085563574516
2017-01-24,2412.1026322757225
2017-01-25,2434.3815573183206
2017-01-26,2450.01888210233
2017-01-27,2440.9477304265943
2017-01-30,2429.8792538896564
2017-01-31,2403.115570278396
2017-02-01,2416.3085893973953
2017-02-02,2408.580780847435
2017-02-03,2426.085299888177
2017-02-06,2429.5705257769573
2017-02-07,2439.5495686541212
2017-02-08,2441.9262401756164
2017-02-09,2459.4294674978114
2017-02-10,2479.0205192947788
2017-02-13,2495.609224940151
2017-02-14,2505.642620834748
2017-02-15,2517.9358172541356
2017-02-16,2500.354500030281
2017-02-17,2508.1983680291723
2017-02-20,2511.9359809437824
2017-02-21,2540.4648762492725
2017-02-22,2539.7942873366906
2017-02-23,2532.7147574458313
2017-02-24,2530.6000286637236
2017-02-27,2520.4181974864778
2017-02-28,2512.661074524604
2017-03-01,2551.8884733545065
2017-03-02,2549.7063623668723
2017-03-03,2539.666119449697
2017-03-06,2528.206796068415
2017-03-07,2526.8212399022905
2017-03-08,2525.412654269149
2017-03-09,2517.6708454165623
2017-03-10,2512.9363049814206
2017-03-13,2518.937694891282
2017-03-14,2516.54910555702
2017-03-15,2534.7342942788805
2017-03-16,2527.9088428980804
2017-03-17,2526.3109000154946
2017-03-20,2522.490754664337
2017-03-21,2492.687924550024
2017-03-22,2488.4823483803566
2017-03-23,2494.9873563232095
2017-03-24,2492.1642935680534
2017-03-27,2472.3866609196953
2017-03-28,2493.976874773999
2017-03-29,2521.0087897230974
2017-03-30,2528.116520819852
2017-03-31,2526.8983759726707
2017-04-03,2533.403879955496
2017-04-04,2532.356123974123
2017-04-05,2528.8125225875265
2017-04-06,2529.794153069501
2017-04-07,2537.6746556007406
2017-04-10,2542.9042963446263
2017-04-11,2536.3503661937025
2017-04-12,2533.528812319497
2017-04-13,2521.6370513535503
2017-04-14,2519.9002923364555
2017-04-17,2528.35056553077
2017-04-18,2508.25645784217
2017-04-19,2500.577608554644
2017-04-20,2504.2070028981184
2017-04-21,2518.1244837292174
2017-04-24,2516.1799911655276
2017-04-25,2517.136556147599
2017-04-26,2529.1511885655796
2017-04-27,2529.662126233075
2017-04-28,2520.602735016867
2017-05-01,2519.686703209861
2017-05-02,2530.5778038065914
2017-05-03,2525.046255927225
2017-05-04,2519.086819703612
2017-05-05,2521.425519562263
2017-05-08,2537.5000589061256
2017-05-09,2544.1165360998725
2017-05-10,2554.0194885719184
2017-05-11,2550.9718714751098
2017-05-12,2540.9970600696324
2017-05-15,2541.1445797648116
2017-05-16,2524.5481232391394
2017-05-17,2481.237812032242
2017-05-18,2478.715583634993
2017-05-19,2481.761517562915
2017-05-22,2484.226732627299
2017-05-23,2490.8192662716824
2017-05-24,2502.576847696139
2017-05-25,2506.8231113244924
2017-05-26,2511.4393755779556
2017-05-29,2512.01002044874
2017-05-30,2509.1884220516176
2017-05-31,2494.7795832711026
2017-06-01,2513.6401589001402
2017-06-02,2518.565327145162
2017-06-05,2520.4123939374613
2017-06-06,2510.5196684917773
2017-06-07,2512.55687705797
2017-06-08,2519.5644608244666
2017-06-09,2526.2624539491603
2017-06-12,2515.0286644031494
2017-06-13,2526.3024833598174
2017-06-14,2513.462331450784
2017-06-15,2523.4753205845177
2017-06-16,2520.252725434478
2017-06-19,2545.4722177813396
2017-06-20,2537.460134016258
2017-06-21,2530.244577862777
2017-06-22,2529.737012006819
2017-06-23,2525.004867383483
2017-06-26,2529.917322104545
2017-06-27,2498.93959170354
2017-06-28,2497.624260171076
2017-06-29,2470.7091377737484
2017-06-30,2470.8270294116737
2017-07-03,2485.01029619141
2017-07-04,2484.657295849369
2017-07-05,2492.2422422857085
2017-07-06,2462.1826989641827
2017-07-07,2469.149417229207
2017-07-10,2476.117697614192
2017-07-11,2470.381952893939
2017-07-12,2493.2892824274218
2017-07-13,2504.530367902081
2017-07-14,2509.495573606086
2017-07-17,2506.2269961564125
2017-07-18,2484.0503175731856
2017-07-19,2509.8022803679983
2017-07-20,2490.0996880057883
2017-07-21,2480.3436856353887
2017-07-24,2480.028913880982
2017-07-25,2481.8642279510996
2017-07-26,2490.2421148210287
2017-07-27,2486.494797147663
2017-07-28,2464.2299106221294
2017-07-31,2457.021125544916
2017-08-01,2463.929200731935
2017-08-02,2454.58120862335
2017-08-03,2447.155307876237
2017-08-04,2473.6052393976674
2017-08-07,2471.0203651316738
2017-08-08,2478.7775521346175
2017-08-09,2469.7606204753033
2017-08-10,2441.9648618747083
2017-08-11,2427.018478825379
2017-08-14,2448.136604291083
2017-08-15,2457.914499123898
2017-08-16,2468.8944743279903
2017-08-17,2442.158632475757
2017-08-18,2432.9849550884423
2017-08-21,2422.3346589861517
2017-08-22,2450.159558239053
2017-08-23,2437.327475411962
2017-08-24,2438.573415999432
2017-08-25,2431.1087492348684
2017-08-28,2415.997364118134
2017-08-29,2399.6997595895045
2017-08-30,2426.759848774669
2017-08-31,2445.811369732169
2017-09-01,2455.6325541627684
2017-09-04,2444.062687990037
2017-09-05,2432.8450248480863
2017-09-06,2434.23576041817
2017-09-07,2428.409733764782
2017-09-08,2426.0683697834643
2017-09-11,2454.7986590712317
2017-09-12,2468.772088027066
2017-09-13,2474.0851632028175
2017-09-14,2480.0951113098695
2017-09-15,2466.664793180354
2017-09-18,2474.6402845277457
2017-09-19,2474.7883595974085
2017-09-20,2474.8315175402727
2017-09-21,2479.9461140153217
2017-09-22,2473.4466914901227
2017-09-25,2484.6703626094736
2017-09-26,2497.6070336750445
2017-09-27,2511.289062708261
2017-09-28,2503.307511648047
2017-09-29,2507.2188507833944
2017-10-02,2530.5592377362495
2017-10-03,2535.927263826515
2017-10-04,2537.2715108273123
2017-10-05,2553.78792777077
2017-10-06,2547.919091274887
2017-10-09,2545.124269155819
2017-10-10,2540.7627247193786
2017-10-11,2539.6081249772124
2017-10-12,2539.438638656218
2017-10-13,2547.6748687358954
2017-10-16,2559.574348130853
2017-10-17,2565.020241853827
2017-10-18,2563.4922350721954
2017-10-19,2547.437957963956
2017-10-20,2565.1858652512756
2017-10-23,2567.32056883451
2017-10-24,2564.52130635323
2017-10-25,2545.2652569975603
2017-10-26,2569.456770551291
2017-10-27,2606.9971542253948
2017-10-30,2598.4524036454736
2017-10-31,2597.1580311693797
2017-11-01,2612.184279693949
2017-11-02,2601.5024785158607
2017-11-03,2616.3522116895297
2017-11-06,2626.3573351496434
2017-11-07,2629.5378231730433
2017-11-08,2632.0134309895607
2017-11-09,2613.9594593837214
2017-11-10,2602.1045969185598
2017-11-13,2595.4770662455885
2017-11-14,2570.2326491807166
2017-11-15,2546.3266979437485
2017-11-16,2573.3785295719385
2017-11-17,2571.3825188361525
2017-11-20,2581.5636286192903
2017-11-21,2603.5085992371346
2017-11-22,2594.9078105840417
2017-11-23,2585.227356394036
2017-11-24,2572.182907653367
2017-11-27,2569.4948198237685
2017-11-28,2593.1083374465984
2017-11-29,2595.2687216818113
2017-11-30,2586.594846896547
2017-12-01,2588.9134188917665
2017-12-04,2594.8836758340212
2017-12-05,2590.8667428503086
2017-12-06,2589.7518436957757
2017-12-07,2595.524683208054
2017-12-08,2617.9598538497457
2017-12-11,2619.3729062803973
2017-12-12,2634.5766967686204
2017-12-13,2631.13660190657
2017-12-14,2620.4345818920137
2017-12-15,2630.9284213545916
2017-12-18,2644.2704049243484
2017-12-19,2636.7906628706087
2017-12-20,2620.132533609877
2017-12-21,2631.515100518007
2017-12-22,2637.8192432831015
2017-12-25,2638.2138125314123
2017-12-26,2630.055524330511
2017-12-27,2630.2974540342775
2017-12-28,2627.4955876772733
2017-12-29,2609.8055533822135
2018-01-01,2609.5878956495326
2018-01-02,2620.7627107896897
2018-01-03,2637.6109862876856
2018-01-04,2647.2803044830675
2018-01-05,2673.2191957478717
2018-01-08,2689.714648887163
2018-01-09,2704.268534920289
2018-01-10,2691.1790461350674
2018-01-11,2687.0681917725783
2018-01-12,2682.4158927333788
2018-01-15,2664.6669578192627
2018-01-16,2669.871523981191
2018-01-17,2680.8932280972754
2018-01-18,2679.5291214764557
2018-01-19,2695.642384661884
2018-01-22,2705.921171944704
2018-01-23,2710.109289101602
2018-01-24,2694.691377086278
2018-01-25,2672.017399984823
2018-01-26,2704.8332242340944
2018-01-29,2704.800815559849
2018-01-30,2666.4086949692733
2018-01-31,2657.51553624305
2018-02-01,2652.8734613646843
2018-02-02,2612.202522781124
2018-02-05,2538.3647447711705
2018-02-06,2540.2646171002507
2018-02-07,2552.5090774194296
2018-02-08,2497.3868701556744
2018-02-09,2500.5189963831453
2018-02-12,2524.522647150921
2018-02-13,2516.206403028018
2018-02-14,2538.4756023756486
2018-02-15,2555.2413503116118
2018-02-16,2568.451682191374
2018-02-19,2577.492783681305
2018-02-20,2577.1292335065696
2018-02-21,2577.250423281951
2018-02-22,2574.1305274510664
2018-02-23,2608.4420591147523
2018-02-26,2632.126728215195
2018-02-27,2619.9525956913535
2018-02-28,2600.3671718569094
2018-03-01,2573.5622211308614
2018-03-02,2543.275833414049
2018-03-05,2556.230128223084
2018-03-06,2558.0363996915444
2018-03-07,2554.545672410489
2018-03-08,2581.965087899951
2018-03-09,2612.7548208324583
2018-03-12,2622.209105904173
2018-03-13,2595.8682652857174
2018-03-14,2592.0053762507764
2018-03-15,2598.7105367054287
2018-03-16,2607.4367514992723
2018-03-19,2569.1838988084087
2018-03-20,2583.6948154850706
2018-03-21,2582.7863820318
2018-03-22,2532.31112801527
2018-03-23,2476.683575750042
2018-03-26,2497.5187135331707
2018-03-27,2493.4753895102526
2018-03-28,2489.9487166251747
2018-03-29,2521.692225139832
2018-03-30,2523.5270092272476
2018-04-02,2490.6132938444052
2018-04-03,2509.0835637114933
2018-04-04,2513.7507308194286
2018-04-05,2552.334007424266
2018-04-06,2514.7425695099264
2018-04-09,2514.246488517844
2018-04-10,2540.475296573944
2018-04-11,2525.5791528373716
2018-04-12,2548.822604487248
2018-04-13,2543.201170756056
2018-04-16,2545.2398174282716
2018-04-17,2567.928360544678
2018-04-18,2572.1106160603053
2018-04-19,2568.7567971688327
2018-04-20,2565.313058577583
2018-04-23,2572.248921124105
2018-04-24,2555.6735973530317
2018-04-25,2555.9556239229264
2018-04-26,2587.094030148266
2018-04-27,2596.994140380164
2018-04-30,2593.250347623487
2018-05-01,2609.7869068254963
2018-05-02,2606.348709946993
2018-05-03,2598.194424472364
2018-05-04,2622.93935416643
2018-05-07,2636.035682112687
2018-05-08,2648.237399046925
2018-05-09,2665.1267732997226
2018-05-10,2679.4407424148135
2018-05-11,2677.1032496938196
2018-05-14,2677.7230260826436
2018-05-15,2678.9603177939844
2018-05-16,2701.14190071002
2018-05-17,2700.4386828081956
2018-05-18,2698.9017443881658
2018-05-21,2714.567586229214
2018-05-22,2708.8351143311297
2018-05-23,2715.9248736754507
2018-05-24,2706.2086736377973
2018-05-25,2715.154698934758
2018-05-28,2719.1781616249564
2018-05-29,2702.4349392467234
2018-05-30,2707.394172878369
2018-05-31,2687.533438295522
2018-06-01,2711.1480682509277
2018-06-04,2722.526965541526
2018-06-05,2725.6196455252816
2018-06-06,2720.8591186692283
2018-06-07,2712.130497591647
2018-06-08,2721.9248540269864
2018-06-11,2721.0963306486788
2018-06-12,2727.5243763815147
2018-06-13,2723.5147504913307
2018-06-14,2751.96928880757
2018-06-15,2747.532596753325
2018-06-18,2736.716351871481
2018-06-19,2726.0403245807174
2018-06-20,2732.310162850813
2018-06-21,2708.5903217086393
2018-06-22,2713.853340692469
2018-06-25,2665.131297043905
2018-06-26,2672.1182546266527
2018-06-27,2670.2316414575002
2018-06-28,2677.0848204691283
2018-06-29,2672.4146894371966
2018-07-02,2677.1970159671446
2018-07-03,2666.8598372227416
2018-07-04,2667.7903086206006
2018-07-05,2670.39541711409
2018-07-06,2679.4545411999984
2018-07-09,2703.703211317185
2018-07-10,2718.3163333651332
2018-07-11,2694.0282874966665
2018-07-12,2719.584323397768
2018-07-13,2729.3767196002755
2018-07-16,2716.5306343609595
2018-07-17,2728.5120936197127
2018-07-18,2742.1146520896436
2018-07-19,2738.579948200222
2018-07-20,2724.0056977698096
2018-07-23,2724.943005819486
2018-07-24,2741.043299141943
2018-07-25,2763.2103271910773
2018-07-26,2766.9936821129104
2018-07-27,2762.996264098802
2018-07-30,2739.7591020644636
2018-07-31,2747.134075915484
2018-08-01,2749.3722545009014
2018-08-02,2756.2701517063324
2018-08-03,2772.33359806078
2018-08-06,2781.7263728158787
2018-08-07,2787.0169018448005
2018-08-08,2783.532372656109
2018-08-09,2788.9815826396584
2018-08-10,2791.092894491373
2018-08-13,2775.155890502169
2018-08-14,2797.269838122637
2018-08-15,2781.534959831976
2018-08-16,2780.207543971954
2018-08-17,2784.6717770711407
2018-08-20,2790.581850208347
2018-08-21,2780.45499291935
2018-08-22,2768.125827714588
2018-08-23,2765.5198859353495
2018-08-24,2767.7585781814846
2018-08-27,2784.033894767058
2018-08-28,2777.21765410107
2018-08-29,2791.5953335677714
2018-08-30,2786.304581968296
2018-08-31,2784.3960201040168
2018-09-03,2781.5365040711017
2018-09-04,2784.6131761226497
2018-09-05,2751.0556425773048
2018-09-06,2739.4069346715405
2018-09-07,2744.9403190151143
2018-09-10,2742.429122892021
2018-09-11,2750.35612155052
2018-09-12,2747.166560930123
2018-09-13,2751.1065167904144
2018-09-14,2760.7972102389576
2018-09-17,2745.005077098849
2018-09-18,2757.025026694512
2018-09-19,2773.742738993467
2018-09-20,2776.3799112094416
2018-09-21,2783.4065185813506
2018-09-24,2766.1584479613134
2018-09-25,2768.528441457836
2018-09-26,2774.474572188277
2018-09-27,2792.6182157929743
2018-09-28,2801.3083458360975
2018-10-01,2813.0446144195116
2018-10-02,2811.004587443122
2018-10-03,2815.8226340170736
2018-10-04,2792.1006942446675
2018-10-05,2775.6789656308933
2018-10-08,2774.288246984957
2018-10-09,2769.014198698588
2018-10-10,2694.7156011568395
2018-10-11,2628.6866201935645
2018-10-12,2657.2318171796164
2018-10-15,2639.493600516625
2018-10-16,2686.064889250821
2018-10-17,2695.7619412131967
2018-10-18,2672.4743446397733
2018-10-19,2668.8461866651287
2018-10-22,2668.1744821210746
2018-10-23,2641.458168907646
2018-10-24,2601.0964265109706
2018-10-25,2624.2571463126415
2018-10-26,2595.0645942150727
2018-10-29,2582.122280677685
2018-10-30,2613.690528695901
2018-10-31,2656.3608717931306
2018-11-01,2667.720095461835
2018-11-02,2674.865353290953
2018-11-05,2673.068954979875
2018-11-06,2680.867619990479
2018-11-07,2709.063335173214
2018-11-08,2716.833026408813
2018-11-09,2706.6713145374615
2018-11-12,2687.8300445311975
2018-11-13,2678.388785624669
2018-11-14,2659.4973984301373
2018-11-15,2674.4861020182157
2018-11-16,2664.853818187112
2018-11-19,2626.1358044339677
2018-11-20,2593.1389226622523
2018-11-21,2607.0843962718723
2018-11-22,2603.82288506384
2018-11-23,2605.8559580281662
2018-11-26,2637.505476396715
2018-11-27,2651.4094846592143
2018-11-28,2693.302370480554
2018-11-29,2675.2452411778595
2018-11-30,2697.1807523556945
2018-12-03,2727.573688380807
2018-12-04,2667.807742169701
2018-12-05,2656.8473191336443
2018-12-06,2619.7849284984122
2018-12-07,2588.9183261265052
2018-12-10,2572.0995903379567
2018-12-11,2586.6977999076257
2018-12-12,2606.4123630217287
2018-12-13,2611.2091592203915
2018-12-14,2581.2608781920976
2018-12-17,2538.1679026446786
2018-12-18,2523.6690024049594
2018-12-19,2494.323680031522
2018-12-20,2458.535316692707
2018-12-21,2425.943263195157
2018-12-24,2387.400424345532
2018-12-25,2377.685802897888
2018-12-26,2443.7873264748782
2018-12-27,2459.8512237725117
2018-12-28,2466.228250226046
2018-12-31,2483.194549796233
2019-01-01,2483.304764181747
2019-01-02,2493.735737345014
2019-01-03,2451.277276118179
2019-01-04,2511.6027012140094
2019-01-07,2522.2380741303537
2019-01-08,2544.586259761353
2019-01-09,2552.838961380135
2019-01-10,2559.844179227501
2019-01-11,2569.7957739801977
2019-01-14,2559.1755930486115
2019-01-15,2588.8350400569952
2019-01-16,2602.1591658604807
2019-01-17,2616.2599482154537
2019-01-18,2651.4711109007944
2019-01-21,2651.9306607962026
2019-01-22,2625.983397425874
2019-01-23,2622.664643618355
2019-01-24,2634.636821321742
2019-01-25,2650.0612392997427
2019-01-28,2625.32415888614
2019-01-29,2631.046103046123
2019-01-30,2655.8098846800667
2019-01-31,2669.229097017701
2019-02-01,2672.1939501315605
2019-02-04,2690.3408348190137
2019-02-05,2711.734070511482
2019-02-06,2713.3494994162197
2019-02-07,2693.3050692543093
2019-02-08,2690.9432657116845
2019-02-11,2704.4994542163013
2019-02-12,2728.755141905888
2019-02-13,2740.854803034425
2019-02-14,2737.791680245238
2019-02-15,2760.4881610852635
2019-02-18,2758.876513762543
2019-02-19,2756.1971272151914
2019-02-20,2765.7484726750295
2019-02-21,2759.8844037483414
2019-02-22,2775.673682774284
2019-02-25,2782.3606537284077
2019-02-26,2778.8725166635363
2019-02-27,2772.6046234743108
2019-02-28,2761.692136565693
2019-03-01,2774.192174894144
2019-03-04,2784.3210997003516
2019-03-05,2785.4006164448474
2019-03-06,2772.4207751821787
2019-03-07,2770.608433303418
2019-03-08,2753.5940696342777
2019-03-11,2787.5555207802463
2019-03-12,2788.7324802955754
2019-03-13,2794.342841935471
2019-03-14,2796.214395128655
2019-03-15,2808.4470331468233
2019-03-18,2820.180452438338
2019-03-19,2821.5203563442865
2019-03-20,2809.597883461682
2019-03-21,2826.8012711113615
2019-03-22,2804.143982618828
2019-03-25,2781.633585833218
2019-03-26,2811.253221324779
2019-03-27,2808.303451755837
2019-03-28,2814.8655990462944
2019-03-29,2835.899366574855
2019-04-01,2870.2366459452687
2019-04-02,2878.382723953808
2019-04-03,2884.6204110236545
2019-04-04,2888.530570497993
2019-04-05,2896.8758802501666
2019-04-08,2891.714749451962
2019-04-09,2879.2774199756013
2019-04-10,2891.675612611782
2019-04-11,2883.167471167247
2019-04-12,2887.353738768356
2019-04-15,2890.120192393149
2019-04-16,2897.184988906627
2019-04-17,2895.0774769684335
2019-04-18,2908.317042834176
2019-04-19,2908.5032548439244
2019-04-22,2905.9186360157605
2019-04-23,2934.210216995852
2019-04-24,2927.187518253375
2019-04-25,2936.316095534734
2019-04-26,2942.2073075342473
2019-04-29,2945.3622042541706
2019-04-30,2937.3328093823056
2019-05-01,2918.732210402678
2019-05-02,2923.073665897766
2019-05-03,2943.3922880767723
2019-05-06,2922.373277127958
2019-05-07,2885.4591080199148
2019-05-08,2875.8142759180605
2019-05-09,2847.718119451577
2019-05-10,2854.4591994214984
2019-05-13,2802.308659550866
2019-05-14,2824.4315364906315
2019-05-15,2840.523620911425
2019-05-16,2865.8427102661003
2019-05-17,2855.0264394419223
2019-05-20,2839.2891205857077
