Date,ACWI ex PHILIPPINES
2016-11-07,2218.3963286920953
2016-11-08,2225.654149922499
2016-11-09,2245.4161764350943
2016-11-10,2264.34412671268
2016-11-11,2256.896723321906
2016-11-14,2276.6393141625645
2016-11-15,2287.940768359205
2016-11-16,2297.241674005321
2016-11-17,2307.8194266153037
2016-11-18,2317.144099591499
2016-11-21,2323.58805825399
2016-11-22,2336.9183986500275
2016-11-23,2345.25923833496
2016-11-24,2341.6521843794308
2016-11-25,2342.92032864355
2016-11-28,2340.0513716136916
2016-11-29,2334.2285484705817
2016-11-30,2334.1838578234224
2016-12-01,2327.968301044122
2016-12-02,2316.097657976289
2016-12-05,2313.654314859753
2016-12-06,2325.7043635276855
2016-12-07,2346.5536755096755
2016-12-08,2388.483610780434
2016-12-09,2413.7625619761375
2016-12-12,2396.1734383572607
2016-12-13,2407.1830282125834
2016-12-14,2390.7492320113633
2016-12-15,2429.8934275155734
2016-12-16,2430.8347946777635
2016-12-19,2428.0771834293832
2016-12-20,2445.363335418149
2016-12-21,2430.865901205168
2016-12-22,2420.3335900292436
2016-12-23,2420.6723844983726
2016-12-26,2420.101199768984
2016-12-27,2424.1351578618296
2016-12-28,2429.271653826017
2016-12-29,2412.566175973508
2016-12-30,2398.323952592429
2017-01-02,2400.5123335279886
2017-01-03,2446.3821083693824
2017-01-04,2445.761533925221
2017-01-05,2430.2193384027164
2017-01-06,2436.40182674828
2017-01-09,2433.140471575068
2017-01-10,2430.136902465929
2017-01-11,2457.425307645526
2017-01-12,2424.0671528722637
2017-01-13,2436.243982717801
2017-01-16,2433.406614626939
2017-01-17,2413.892062242169
2017-01-18,2418.322264919752
2017-01-19,2424.263925878011
2017-01-20,2416.841864092946
2017-01-23,2402.5438789248174
2017-01-24,2413.573254836449
2017-01-25,2435.9196038088785
2017-01-26,2451.5409671827974
2017-01-27,2442.480588930545
2017-01-30,2431.376685898664
2017-01-31,2404.6487504455085
2017-02-01,2417.859022435526
2017-02-02,2410.1236854541976
2017-02-03,2427.655082497275
2017-02-06,2431.099756748657
2017-02-07,2441.116932753892
2017-02-08,2443.529759776493
2017-02-09,2461.0374156302455
2017-02-10,2480.674069304482
2017-02-13,2497.2512322251005
2017-02-14,2507.3203796878056
2017-02-15,2519.653292863261
2017-02-16,2502.005665250894
2017-02-17,2509.8638725632895
2017-02-20,2513.603588564283
2017-02-21,2542.1821566416725
2017-02-22,2541.4914770589035
2017-02-23,2534.388176734498
2017-02-24,2532.281721854803
2017-02-27,2522.1060219421183
2017-02-28,2514.3364235692857
2017-03-01,2553.655728448271
2017-03-02,2551.4104688392586
2017-03-03,2541.374801331721
2017-03-06,2529.8616586073995
2017-03-07,2528.456804785793
2017-03-08,2527.0248682387105
2017-03-09,2519.269922787444
2017-03-10,2514.595740436393
2017-03-13,2520.578929060254
2017-03-14,2518.1644774872107
2017-03-15,2536.406450539514
2017-03-16,2529.575351594791
2017-03-17,2527.9556416856253
2017-03-20,2524.1400951942205
2017-03-21,2494.286869976311
2017-03-22,2490.1190763198615
2017-03-23,2496.61728882885
2017-03-24,2493.8174605049658
2017-03-27,2474.017407919468
2017-03-28,2495.615250398377
2017-03-29,2522.664199329508
2017-03-30,2529.775084217984
2017-03-31,2528.5503664978132
2017-04-03,2535.0460483365923
2017-04-04,2533.962670862843
2017-04-05,2530.346778866565
2017-04-06,2531.3315652217093
2017-04-07,2539.1867190060643
2017-04-10,2544.3739098345513
2017-04-11,2537.8198432213526
2017-04-12,2534.9506270309707
2017-04-13,2523.034111785224
2017-04-14,2521.294701561813
2017-04-17,2529.809344622085
2017-04-18,2509.690387179694
2017-04-19,2502.0346975017283
2017-04-20,2505.684362655691
2017-04-21,2519.5768695501706
2017-04-24,2517.6589632376913
2017-04-25,2518.5681538149793
2017-04-26,2530.5869584203556
2017-04-27,2531.133722808868
2017-04-28,2522.077421520801
2017-05-01,2521.1701010358897
2017-05-02,2532.0671776654153
2017-05-03,2526.5324190048846
2017-05-04,2520.523999965891
2017-05-05,2522.8511183782985
2017-05-08,2538.8748192308585
2017-05-09,2545.5230143864883
2017-05-10,2555.5163917713035
2017-05-11,2552.463290136106
2017-05-12,2542.4942244068907
2017-05-15,2542.690994804777
2017-05-16,2526.0802645087483
2017-05-17,2482.7093301971013
2017-05-18,2480.2035409690398
2017-05-19,2483.2841038082734
2017-05-22,2485.7464153143846
2017-05-23,2492.339795387465
2017-05-24,2504.094794811608
2017-05-25,2508.3190264499244
2017-05-26,2512.931440146426
2017-05-29,2513.49598191617
2017-05-30,2510.6774681569236
2017-05-31,2496.267089792338
2017-06-01,2515.1174343607468
2017-06-02,2520.0376479762485
2017-06-05,2521.84656459475
2017-06-06,2511.9871709291006
2017-06-07,2514.010090246997
2017-06-08,2521.0350229518713
2017-06-09,2527.728703816045
2017-06-12,2516.461901132506
2017-06-13,2527.816608681699
2017-06-14,2514.9429655663575
2017-06-15,2524.9433443704856
2017-06-16,2521.7778629300274
2017-06-19,2547.0208124386577
2017-06-20,2539.007507139218
2017-06-21,2531.821200208941
2017-06-22,2531.323156525248
2017-06-23,2526.608155604422
2017-06-26,2531.5281177812353
2017-06-27,2500.486925241242
2017-06-28,2499.2101242129934
2017-06-29,2472.3056489500796
2017-06-30,2472.3863394441396
2017-07-03,2486.5901863310987
2017-07-04,2486.2475756352624
2017-07-05,2493.839135683352
2017-07-06,2463.727903206468
2017-07-07,2470.7015342335885
2017-07-10,2477.724070489145
2017-07-11,2471.9742256066856
2017-07-12,2494.887515935007
2017-07-13,2506.145787506116
2017-07-14,2511.1668263097226
2017-07-17,2507.883473961177
2017-07-18,2485.6918543235543
2017-07-19,2511.4693725516718
2017-07-20,2491.7905464203977
2017-07-21,2481.9770542894
2017-07-24,2481.662260617834
2017-07-25,2483.5018905381853
2017-07-26,2491.8711846481788
2017-07-27,2488.121852905308
2017-07-28,2465.8300695527355
2017-07-31,2458.615365398089
2017-08-01,2465.608227257198
2017-08-02,2456.2539660799457
2017-08-03,2448.824867034454
2017-08-04,2475.250842046284
2017-08-07,2472.6539754972946
2017-08-08,2480.4510886155285
2017-08-09,2471.4590493382225
2017-08-10,2443.6160162922083
2017-08-11,2428.689330567025
2017-08-14,2449.8419733731985
2017-08-15,2459.6209858814036
2017-08-16,2470.6135706564423
2017-08-17,2443.8204881798665
2017-08-18,2434.6806466110033
2017-08-21,2424.0425320318086
2017-08-22,2451.8856058751985
2017-08-23,2439.0412039793514
2017-08-24,2440.279280891719
2017-08-25,2432.825179975476
2017-08-28,2417.703891816537
2017-08-29,2401.419533864697
2017-08-30,2428.492518530637
2017-08-31,2447.5737514913794
2017-09-01,2457.4193648827727
2017-09-04,2445.802618054507
2017-09-05,2434.550263142072
2017-09-06,2435.990912585116
2017-09-07,2430.1283306990167
2017-09-08,2427.773894656862
2017-09-11,2456.547850203998
2017-09-12,2470.536585636961
2017-09-13,2475.8567155441424
2017-09-14,2481.841439895845
2017-09-15,2468.4014084221244
2017-09-18,2476.3357268334967
2017-09-19,2476.500511598545
2017-09-20,2476.5172229059663
2017-09-21,2481.6082486571427
2017-09-22,2475.077656853419
2017-09-25,2486.3204990831814
2017-09-26,2499.3042300971088
2017-09-27,2512.9940341093547
2017-09-28,2505.045961250314
2017-09-29,2508.9569448990605
2017-10-02,2532.326373526382
2017-10-03,2537.695448617176
2017-10-04,2539.0169518012153
2017-10-05,2555.579635898301
2017-10-06,2549.7020783012445
2017-10-09,2546.8686073404324
2017-10-10,2542.5126029341063
2017-10-11,2541.3698113693804
2017-10-12,2541.1989017849796
2017-10-13,2549.447272318182
2017-10-16,2561.3626648921386
2017-10-17,2566.7791935021005
2017-10-18,2565.2818597023684
2017-10-19,2549.1938280674512
2017-10-20,2566.9915210036393
2017-10-23,2569.146988669326
2017-10-24,2566.3898461219633
2017-10-25,2547.103207764811
2017-10-26,2571.3289756148088
2017-10-27,2608.9031121854036
2017-10-30,2600.3080885614168
2017-10-31,2599.0167025673873
2017-11-01,2614.062104712395
2017-11-02,2603.2909336069415
2017-11-03,2618.1913202008914
2017-11-06,2628.1842318911913
2017-11-07,2631.3512288019156
2017-11-08,2633.839052503241
2017-11-09,2615.75989920758
2017-11-10,2603.9197829740865
2017-11-13,2597.3239889280494
2017-11-14,2572.045743699591
2017-11-15,2548.1399202566354
2017-11-16,2575.245839207396
2017-11-17,2573.2347703534774
2017-11-20,2583.417450897279
2017-11-21,2605.4217050521524
2017-11-22,2596.8234257242434
2017-11-23,2587.1088823658906
2017-11-24,2574.068740729912
2017-11-27,2571.3519834987183
2017-11-28,2595.012153664826
2017-11-29,2597.184987627634
2017-11-30,2588.497482496925
2017-12-01,2590.8654011364806
2017-12-04,2596.8781865569385
2017-12-05,2592.804474694626
2017-12-06,2591.6841912206482
2017-12-07,2597.4571467522983
2017-12-08,2619.855968997237
2017-12-11,2621.24465575098
2017-12-12,2636.487197360469
2017-12-13,2633.025696849478
2017-12-14,2622.2148510624734
2017-12-15,2632.7538673931413
2017-12-18,2646.1409759522603
2017-12-19,2638.685102599472
2017-12-20,2622.0166440155695
2017-12-21,2633.390364235556
2017-12-22,2639.693083751175
2017-12-25,2640.0882764508597
2017-12-26,2631.9260448222917
2017-12-27,2632.14560284193
2017-12-28,2629.3296443783856
2017-12-29,2611.6063013708176
2018-01-01,2611.388299619614
2018-01-02,2622.6233726197443
2018-01-03,2639.441763762656
2018-01-04,2649.1484532571894
2018-01-05,2675.111070851819
2018-01-08,2691.6481380003224
2018-01-09,2706.149223211522
2018-01-10,2693.0697106341745
2018-01-11,2689.01572517542
2018-01-12,2684.3859704699557
2018-01-15,2666.614142673081
2018-01-16,2671.8340765209637
2018-01-17,2682.89990552751
2018-01-18,2681.562148823546
2018-01-19,2697.675042096297
2018-01-22,2707.9769342398627
2018-01-23,2712.182444140415
2018-01-24,2696.7999586672668
2018-01-25,2674.068641934938
2018-01-26,2706.925760303878
2018-01-29,2706.885590046063
2018-01-30,2668.4986796959142
2018-01-31,2659.630309895901
2018-02-01,2655.0146841398628
2018-02-02,2614.1984896048734
2018-02-05,2540.3013306714315
2018-02-06,2542.230206246097
2018-02-07,2554.39216306834
2018-02-08,2499.1440177041904
2018-02-09,2502.364952410038
2018-02-12,2526.4647831174834
2018-02-13,2518.142696783214
2018-02-14,2540.487595266287
2018-02-15,2557.2857679934327
2018-02-16,2570.4908396474784
2018-02-19,2579.5184923737957
2018-02-20,2579.124016957192
2018-02-21,2579.2779725764312
2018-02-22,2576.202875167347
2018-02-23,2610.5767411541906
2018-02-26,2634.2936783247824
2018-02-27,2622.046839823735
2018-02-28,2602.471092156198
2018-03-01,2575.620217383391
2018-03-02,2545.316327284395
2018-03-05,2558.3460775059684
2018-03-06,2560.1893882199997
2018-03-07,2556.6582116332493
2018-03-08,2584.1146661173666
2018-03-09,2614.9609523387653
2018-03-12,2624.3966266346974
2018-03-13,2598.035370141559
2018-03-14,2594.169885371455
2018-03-15,2600.9327844768923
2018-03-16,2609.635968647192
2018-03-19,2571.342663833334
2018-03-20,2585.9659166211877
2018-03-21,2585.130606293504
2018-03-22,2534.4740429270264
2018-03-23,2478.8275830757525
2018-03-26,2499.73943017491
2018-03-27,2495.6359099115634
2018-03-28,2492.1175138902545
2018-03-29,2523.9256971116893
2018-03-30,2525.7633990400773
2018-04-02,2492.7856540094303
2018-04-03,2511.2960192750847
2018-04-04,2516.0083247571365
2018-04-05,2554.6508370696615
2018-04-06,2517.0237748309996
2018-04-09,2516.525926757756
2018-04-10,2542.8178815896727
2018-04-11,2527.890469478654
2018-04-12,2551.1182755429513
2018-04-13,2545.5210773972776
2018-04-16,2547.5855539696217
2018-04-17,2570.38010220786
2018-04-18,2574.5451038188
2018-04-19,2571.248502841463
2018-04-20,2567.761500460323
2018-04-23,2574.7216230859835
2018-04-24,2558.1716725170104
2018-04-25,2558.443202180136
2018-04-26,2589.5928658426024
2018-04-27,2599.453377870967
2018-04-30,2595.6415978071786
2018-05-01,2612.175364485847
2018-05-02,2608.7658719249544
2018-05-03,2600.6445615157127
2018-05-04,2625.440851785829
2018-05-07,2638.5604379054535
2018-05-08,2650.749261859944
2018-05-09,2667.6777857752877
2018-05-10,2682.0081098242126
2018-05-11,2679.613126786339
2018-05-14,2680.233561525339
2018-05-15,2681.4048754820988
2018-05-16,2703.587853582621
2018-05-17,2702.9741176693724
2018-05-18,2701.4327028530656
2018-05-21,2717.1429079213494
2018-05-22,2711.4009557334534
2018-05-23,2718.5118552116814
2018-05-24,2708.757797639051
2018-05-25,2717.7271212653764
2018-05-28,2721.74903472878
2018-05-29,2704.9595145768035
2018-05-30,2710.0008358451655
2018-05-31,2690.097364378264
2018-06-01,2713.7253140925636
2018-06-04,2725.1576967668934
2018-06-05,2728.2052669456793
2018-06-06,2723.468802435068
2018-06-07,2714.678330624754
2018-06-08,2724.5199253139635
2018-06-11,2723.6967707750337
2018-06-12,2730.141406993792
2018-06-13,2726.1971604159803
2018-06-14,2754.69648046412
2018-06-15,2750.22152173869
2018-06-18,2739.44525808752
2018-06-19,2728.775688338787
2018-06-20,2735.074333032755
2018-06-21,2711.3881651557454
2018-06-22,2716.674824115711
2018-06-25,2667.912874881631
2018-06-26,2674.9001180218443
2018-06-27,2672.9134040689655
2018-06-28,2679.8286422736655
2018-06-29,2675.116879380602
2018-07-02,2679.8797285272535
2018-07-03,2669.524678469
2018-07-04,2670.416840137443
2018-07-05,2673.075735485543
2018-07-06,2682.1858972828736
2018-07-09,2706.4866209344545
2018-07-10,2721.0956953650534
2018-07-11,2696.716090848441
2018-07-12,2722.303578079622
2018-07-13,2732.0819133830837
2018-07-16,2719.2369744888624
2018-07-17,2731.2248941967996
2018-07-18,2744.8215798841406
2018-07-19,2741.286177940196
2018-07-20,2726.7007512774526
2018-07-23,2727.645460106533
2018-07-24,2743.766612771658
2018-07-25,2765.952805340263
2018-07-26,2769.6701844331874
2018-07-27,2765.642173321035
2018-07-30,2742.3476936498855
2018-07-31,2749.77110634395
2018-08-01,2751.925492247881
2018-08-02,2758.843765106896
2018-08-03,2774.9333128425806
2018-08-06,2784.310598148397
2018-08-07,2789.663791503158
2018-08-08,2786.1135511881107
2018-08-09,2791.5826667306737
2018-08-10,2793.664389211157
2018-08-13,2777.777003638695
2018-08-14,2799.9696231068156
2018-08-15,2784.167348476133
2018-08-16,2782.8570302272997
2018-08-17,2787.2960066019914
2018-08-20,2793.2607163190683
2018-08-21,2783.1271061400075
2018-08-22,2770.7357111328774
2018-08-23,2768.0445283276345
2018-08-24,2770.3256030516286
2018-08-27,2786.645075070327
2018-08-28,2779.774717541126
2018-08-29,2794.1835796504515
2018-08-30,2788.832572294621
2018-08-31,2786.9211154940067
2018-09-03,2784.0674018572176
2018-09-04,2787.083926707733
2018-09-05,2753.536997715852
2018-09-06,2741.93228412927
2018-09-07,2747.4738873661827
2018-09-10,2744.9703890301507
2018-09-11,2752.938992914867
2018-09-12,2749.822517728147
2018-09-13,2753.739216267205
2018-09-14,2763.4875566916794
2018-09-17,2747.6737288224435
2018-09-18,2759.77118467359
2018-09-19,2776.558492619191
2018-09-20,2779.2779009020746
2018-09-21,2786.216437923399
2018-09-24,2768.926994290775
2018-09-25,2771.354392684424
2018-09-26,2777.3254703445073
2018-09-27,2795.463629572626
2018-09-28,2804.1565702258167
2018-10-01,2815.9477387104002
2018-10-02,2813.95508186156
2018-10-03,2818.7372410042726
2018-10-04,2795.0113868179747
2018-10-05,2778.5549062681366
2018-10-08,2777.1573893790323
2018-10-09,2771.8791337835332
2018-10-10,2697.469059852454
2018-10-11,2631.386975221395
2018-10-12,2659.9397278625793
2018-10-15,2642.21245556195
2018-10-16,2688.843191103128
2018-10-17,2698.4880507604184
2018-10-18,2675.122470942823
2018-10-19,2671.4552561677106
2018-10-22,2670.7376576877004
2018-10-23,2644.0011464208424
2018-10-24,2603.565911354481
2018-10-25,2626.847382945513
2018-10-26,2597.5572546167587
2018-10-29,2584.569419341362
2018-10-30,2616.250245876296
2018-10-31,2658.9522535524916
2018-11-01,2670.3659726179117
2018-11-02,2677.524138237352
2018-11-05,2675.6805774075783
2018-11-06,2683.5055671528894
2018-11-07,2711.810446763157
2018-11-08,2719.5477788818416
2018-11-09,2709.4022216121048
2018-11-12,2690.535007424373
2018-11-13,2681.123353832079
2018-11-14,2662.1641965918798
2018-11-15,2677.1800901463407
2018-11-16,2667.4838159582214
2018-11-19,2628.614917677641
2018-11-20,2595.48902202349
2018-11-21,2609.491928238093
2018-11-22,2606.225693790926
2018-11-23,2608.175787701113
2018-11-26,2639.856215211094
2018-11-27,2653.785764354849
2018-11-28,2695.7848925852763
2018-11-29,2677.7045549300283
2018-11-30,2699.6438922983825
2018-12-03,2730.027330568812
2018-12-04,2670.0930971129324
2018-12-05,2659.152522944226
2018-12-06,2622.082363156891
2018-12-07,2591.1947302360977
2018-12-10,2574.3745447460556
2018-12-11,2588.961916762803
2018-12-12,2608.6888080154263
2018-12-13,2613.473760533192
2018-12-14,2583.4708154482028
2018-12-17,2540.3207642452885
2018-12-18,2525.847107688035
2018-12-19,2496.384019584234
2018-12-20,2460.551151204765
2018-12-21,2427.9101876701666
2018-12-24,2389.3046163022045
2018-12-25,2379.573880017481
2018-12-26,2445.8291701007593
2018-12-27,2461.897986258069
2018-12-28,2468.2940711697206
2018-12-31,2485.292004553008
2019-01-01,2485.4024018550085
2019-01-02,2495.83556530379
2019-01-03,2453.2244031053274
2019-01-04,2513.6329474943986
2019-01-07,2524.2617250904905
2019-01-08,2546.6909860058827
2019-01-09,2554.86770549882
2019-01-10,2561.853266143817
2019-01-11,2571.8440143661355
2019-01-14,2561.1594782719567
2019-01-15,2590.830167108984
2019-01-16,2604.2703682823503
2019-01-17,2618.3762944041846
2019-01-18,2653.5884301053998
2019-01-21,2654.0801381733845
2019-01-22,2628.1057960499925
2019-01-23,2624.784997877218
2019-01-24,2636.748008220801
2019-01-25,2652.2049562957563
2019-01-28,2627.43124792741
2019-01-29,2633.1725441012068
2019-01-30,2657.9941049955723
2019-01-31,2671.4569394682144
2019-02-01,2674.369247789518
2019-02-04,2692.6006514872656
2019-02-05,2714.0373072760117
2019-02-06,2715.643152100721
2019-02-07,2695.4957260521073
2019-02-08,2693.141116001094
2019-02-11,2706.690049854846
2019-02-12,2731.023052103413
2019-02-13,2743.185224503528
2019-02-14,2740.091170191085
2019-02-15,2762.8822721167567
2019-02-18,2761.2727465508547
2019-02-19,2758.640714428912
2019-02-20,2768.1638534935955
2019-02-21,2762.2851448661627
2019-02-22,2778.0965901960035
2019-02-25,2784.7930454153457
2019-02-26,2781.282343369282
2019-02-27,2775.0544708761545
2019-02-28,2764.1828539233593
2019-03-01,2776.7177529046467
2019-03-04,2786.846166479879
2019-03-05,2787.9511405930198
2019-03-06,2774.88455831103
2019-03-07,2773.0066940803704
2019-03-08,2756.0034439559417
2019-03-11,2790.0871778258756
2019-03-12,2791.2953920582986
2019-03-13,2796.936178215883
2019-03-14,2798.808571984018
2019-03-15,2811.0557360190974
2019-03-18,2822.779524224913
2019-03-19,2824.145033547986
2019-03-20,2812.2022208375556
2019-03-21,2829.380813490953
2019-03-22,2806.580854443553
2019-03-25,2784.112083112487
2019-03-26,2813.7604562256683
2019-03-27,2810.8247536790323
2019-03-28,2817.3884138152257
2019-03-29,2838.4229815333574
2019-04-01,2872.8606401431944
2019-04-02,2880.9975544238855
2019-04-03,2887.2277240569315
2019-04-04,2891.176077097181
2019-04-05,2899.5346437495245
2019-04-08,2894.361580129807
2019-04-09,2881.8781913115045
2019-04-10,2894.2388365415914
2019-04-11,2885.7287898789778
2019-04-12,2889.965485505692
2019-04-15,2892.7523745336343
2019-04-16,2899.8252552391014
2019-04-17,2897.6975080796788
2019-04-18,2910.9392805483835
2019-04-19,2911.1258079554736
2019-04-22,2908.565409393778
2019-04-23,2936.8973620022916
2019-04-24,2929.850598771401
2019-04-25,2938.942670662432
2019-04-26,2944.8839222086262
2019-04-29,2948.025516400613
2019-04-30,2939.9670448625156
2019-05-01,2921.3276036974953
2019-05-02,2925.6237697838633
2019-05-03,2946.0024825443315
2019-05-06,2924.9939098960995
2019-05-07,2887.9813782236038
2019-05-08,2878.2940682071
2019-05-09,2850.243528305565
2019-05-10,2856.980524933863
2019-05-13,2804.7065099873194
2019-05-14,2826.931191229862
2019-05-15,2843.0755768291137
2019-05-16,2868.4870751793555
2019-05-17,2857.6041200607037
2019-05-20,2841.811561433265
