Date,ACWI ex SINGAPORE
2016-07-01,2138.993031578671
2016-07-04,2139.747471963242
2016-07-05,2124.446360103076
2016-07-06,2123.0545949371854
2016-07-07,2128.8448768491335
2016-07-08,2158.2225115439687
2016-07-11,2177.056097391796
2016-07-12,2191.3191089641155
2016-07-13,2189.6028561742432
2016-07-14,2202.2926475999843
2016-07-15,2206.544492641582
2016-07-18,2212.1284024569004
2016-07-19,2216.532567140461
2016-07-20,2227.8033313796172
2016-07-21,2228.0849659731284
2016-07-22,2233.6093704574037
2016-07-25,2230.826011756194
2016-07-26,2231.572146043456
2016-07-27,2231.9560313177153
2016-07-28,2215.0616962527015
2016-07-29,2211.4312107845026
2016-08-01,2211.202117206237
2016-08-02,2186.675090044444
2016-08-03,2191.1775670049337
2016-08-04,2205.4626552632258
2016-08-05,2232.172256091225
2016-08-08,2237.8288090465053
2016-08-09,2241.458488679851
2016-08-10,2231.1617644637317
2016-08-11,2239.8301137592225
2016-08-12,2240.945353234373
2016-08-15,2242.7920381455024
2016-08-16,2220.7126105418274
2016-08-17,2217.346740752586
2016-08-18,2214.985192653364
2016-08-19,2208.5504220367698
2016-08-22,2206.8891251781456
2016-08-23,2215.8625447880063
2016-08-24,2219.1661161021193
2016-08-25,2208.638841606895
2016-08-26,2208.5125809256356
2016-08-29,2229.368491454728
2016-08-30,2231.2065748716122
2016-08-31,2228.051880199794
2016-09-01,2221.1147845877867
2016-09-02,2242.50506116603
2016-09-05,2251.711754171654
2016-09-06,2246.3271433920836
2016-09-07,2248.4261051322615
2016-09-08,2239.031356690028
2016-09-09,2204.905591283075
2016-09-12,2206.932147523412
2016-09-13,2178.166408196934
2016-09-14,2174.263157582526
2016-09-15,2190.413658555121
2016-09-16,2195.4448659422674
2016-09-19,2202.6690752632508
2016-09-20,2205.65607960871
2016-09-21,2235.0461506589054
2016-09-22,2240.8531418231455
2016-09-23,2231.764523512113
2016-09-26,2202.115056066629
2016-09-27,2223.40080329518
2016-09-28,2233.1504594076687
2016-09-29,2219.0252236661286
2016-09-30,2221.5643465800804
2016-10-03,2224.609438226702
2016-10-04,2231.9303174603533
2016-10-05,2227.6788849181953
2016-10-06,2231.3824459863754
2016-10-07,2222.312833208007
2016-10-10,2235.2708004285073
2016-10-11,2229.473782637888
2016-10-12,2232.6606071775795
2016-10-13,2218.8277059098978
2016-10-14,2230.848293342913
2016-10-17,2225.6399533353433
2016-10-18,2248.7041548273755
2016-10-19,2258.116963029417
2016-10-20,2263.745237705834
2016-10-21,2271.255389285611
2016-10-24,2276.453401122804
2016-10-25,2275.6680061161856
2016-10-26,2260.005247253189
2016-10-27,2252.295488204386
2016-10-28,2245.3872706775887
2016-10-31,2239.069556616387
2016-11-01,2213.6938012855344
2016-11-02,2182.5912217044506
2016-11-03,2179.3769108653078
2016-11-04,2164.6386402185426
2016-11-07,2215.9522207812875
2016-11-08,2223.1937418668663
2016-11-09,2242.9677876668575
2016-11-10,2261.8544632595094
2016-11-11,2254.3582518748135
2016-11-14,2274.1029136025236
2016-11-15,2285.370909343277
2016-11-16,2294.702540176065
2016-11-17,2305.2329852658536
2016-11-18,2314.5207216995227
2016-11-21,2321.0009954305706
2016-11-22,2334.2493346526517
2016-11-23,2342.574900414773
2016-11-24,2338.9319567538514
2016-11-25,2340.162831103694
2016-11-28,2337.1861907026787
2016-11-29,2331.3471619134934
2016-11-30,2331.2365094021716
2016-12-01,2324.9250109040236
2016-12-02,2313.0607211279325
2016-12-05,2310.5171147786937
2016-12-06,2322.5636558565607
2016-12-07,2343.4395398547667
2016-12-08,2385.4595607858537
2016-12-09,2410.816001789193
2016-12-12,2393.1211634686033
2016-12-13,2404.1378927943642
2016-12-14,2387.7066750955023
2016-12-15,2426.9529453575624
2016-12-16,2427.9072314759906
2016-12-19,2425.15000663917
2016-12-20,2442.3932062780123
2016-12-21,2427.9559880893225
2016-12-22,2417.4887701664425
2016-12-23,2417.8601936122036
2016-12-26,2417.2880674599537
2016-12-27,2421.328209200414
2016-12-28,2426.522480322903
2016-12-29,2409.8783032778015
2016-12-30,2395.639821614419
2017-01-02,2397.831813093621
2017-01-03,2443.6996124920674
2017-01-04,2443.072648051727
2017-01-05,2427.479413387314
2017-01-06,2433.7018278587093
2017-01-09,2430.3839823707062
2017-01-10,2427.3305591141097
2017-01-11,2454.594926513474
2017-01-12,2421.1964142145316
2017-01-13,2433.293915495812
2017-01-16,2430.477771891739
2017-01-17,2410.85198114945
2017-01-18,2415.3645909220327
2017-01-19,2421.3231935251465
2017-01-20,2413.9008769720313
2017-01-23,2399.5858733156088
2017-01-24,2410.5649935387323
2017-01-25,2432.9204277747526
2017-01-26,2448.5171021104825
2017-01-27,2439.444807889421
2017-01-30,2428.2909082231517
2017-01-31,2401.5160239498864
2017-02-01,2414.6824800215636
2017-02-02,2406.9934077505263
2017-02-03,2424.5510275837373
2017-02-06,2427.979229447965
2017-02-07,2437.951394904477
2017-02-08,2440.367139287149
2017-02-09,2457.85664811689
2017-02-10,2477.4439436549374
2017-02-13,2494.049310938027
2017-02-14,2504.2014898119724
2017-02-15,2516.5276975333895
2017-02-16,2498.9024933251612
2017-02-17,2506.6761662249046
2017-02-20,2510.4496405438267
2017-02-21,2539.0377034689836
2017-02-22,2538.2227715258623
2017-02-23,2531.0070632305924
2017-02-24,2528.914099731167
2017-02-27,2518.7311742474412
2017-02-28,2510.972769660587
2017-03-01,2550.3178106791916
2017-03-02,2548.0546040825393
2017-03-03,2538.1050657293636
2017-03-06,2526.5958150684824
2017-03-07,2525.1500361031513
2017-03-08,2523.6940394344706
2017-03-09,2516.081790103643
2017-03-10,2511.2792123940253
2017-03-13,2517.2549147188374
2017-03-14,2514.85103723041
2017-03-15,2533.102739596174
2017-03-16,2526.2091620404744
2017-03-17,2524.576054409099
2017-03-20,2520.74630767547
2017-03-21,2490.9276083634827
2017-03-22,2486.8438471719774
2017-03-23,2493.3526368558287
2017-03-24,2490.468843216405
2017-03-27,2470.69805106885
2017-03-28,2492.238361936314
2017-03-29,2519.1900117341083
2017-03-30,2526.309486340798
2017-03-31,2525.0681610433667
2017-04-03,2531.5160487276958
2017-04-04,2530.5387509252705
2017-04-05,2527.00433632187
2017-04-06,2527.9963730610693
2017-04-07,2535.8660400992376
2017-04-10,2541.1067149553405
2017-04-11,2534.550157223536
2017-04-12,2531.642423161702
2017-04-13,2519.753182136901
2017-04-14,2518.010850278099
2017-04-17,2526.623091117299
2017-04-18,2506.5174074406486
2017-04-19,2498.8478230075566
2017-04-20,2502.5169249386213
2017-04-21,2516.38956328058
2017-04-24,2514.5272080247773
2017-04-25,2515.46180661334
2017-04-26,2527.4488073018506
2017-04-27,2527.9442132465215
2017-04-28,2518.8702791139103
2017-05-01,2517.966388105138
2017-05-02,2528.7335945656714
2017-05-03,2523.0658245224904
2017-05-04,2517.1539718886675
2017-05-05,2519.5664252930897
2017-05-08,2535.618622088901
2017-05-09,2542.223942848568
2017-05-10,2552.149618814629
2017-05-11,2549.031158775617
2017-05-12,2539.0977318423425
2017-05-15,2539.220366939028
2017-05-16,2522.732851288435
2017-05-17,2479.31921631411
2017-05-18,2476.7885696794483
2017-05-19,2479.8878312253714
2017-05-22,2482.3837583288173
2017-05-23,2488.956195840283
2017-05-24,2500.6809685761073
2017-05-25,2504.91533404394
2017-05-26,2509.556624103483
2017-05-29,2510.1617466758057
2017-05-30,2507.3633907395015
2017-05-31,2492.942685739897
2017-06-01,2511.795020978356
2017-06-02,2516.7263187579774
2017-06-05,2518.583256033073
2017-06-06,2508.707167993104
2017-06-07,2510.7616983124117
2017-06-08,2517.756212865542
2017-06-09,2524.402246255438
2017-06-12,2513.1553598414325
2017-06-13,2524.4229476422306
2017-06-14,2511.5432315364965
2017-06-15,2521.6389380229525
2017-06-16,2518.435059463243
2017-06-19,2543.6773961116264
2017-06-20,2535.672322707148
2017-06-21,2528.5605028526675
2017-06-22,2528.020107103046
2017-06-23,2523.301518082371
2017-06-26,2528.239487865888
2017-06-27,2497.187813725728
2017-06-28,2495.9034074903248
2017-06-29,2468.771373520852
2017-06-30,2468.9650129196434
2017-07-03,2483.235165468427
2017-07-04,2482.9144383723788
2017-07-05,2490.385760320213
2017-07-06,2460.3714425894855
2017-07-07,2467.3382076597954
2017-07-10,2474.2874017367117
2017-07-11,2468.6469598030744
2017-07-12,2491.609865024751
2017-07-13,2502.783708258437
2017-07-14,2507.5873082690887
2017-07-17,2504.2629682939614
2017-07-18,2482.0473632108633
2017-07-19,2507.768618959087
2017-07-20,2488.2152172602214
2017-07-21,2478.3452857206416
2017-07-24,2478.00860852537
2017-07-25,2479.811744065086
2017-07-26,2488.152520469589
2017-07-27,2484.340703717392
2017-07-28,2462.152618130434
2017-07-31,2454.940574329869
2017-08-01,2461.8265900388424
2017-08-02,2452.447540228281
2017-08-03,2445.0426030522485
2017-08-04,2471.5507781190495
2017-08-07,2469.0501550890576
2017-08-08,2476.826730934525
2017-08-09,2467.8072304711905
2017-08-10,2439.865674231971
2017-08-11,2425.0112910662497
2017-08-14,2446.1059710747077
2017-08-15,2455.9559385600146
2017-08-16,2467.009008165328
2017-08-17,2440.214262043011
2017-08-18,2431.0827006121344
2017-08-21,2420.4681335460014
2017-08-22,2448.2994546482973
2017-08-23,2435.4519411069114
2017-08-24,2436.679236304191
2017-08-25,2429.254316303264
2017-08-28,2414.0899424556
2017-08-29,2397.833276913175
2017-08-30,2424.8735420657836
2017-08-31,2443.9407358492585
2017-09-01,2453.7899728191114
2017-09-04,2442.357302386422
2017-09-05,2430.9818697173655
2017-09-06,2432.475505622764
2017-09-07,2426.6183135754654
2017-09-08,2424.2576267314134
2017-09-11,2453.1057016336363
2017-09-12,2467.099866942308
2017-09-13,2472.430380334285
2017-09-14,2478.472455965357
2017-09-15,2465.091626305679
2017-09-18,2472.990427864698
2017-09-19,2473.193432278269
2017-09-20,2473.2162040646913
2017-09-21,2478.342678777369
2017-09-22,2471.7743210330264
2017-09-25,2483.017063545983
2017-09-26,2495.958907549563
2017-09-27,2509.573058996166
2017-09-28,2501.661305018737
2017-09-29,2505.6267148244365
2017-10-02,2528.8895427810144
2017-10-03,2534.3777822543516
2017-10-04,2535.728655396397
2017-10-05,2552.201417489815
2017-10-06,2546.2524291497316
2017-10-09,2543.4070727588296
2017-10-10,2539.029418367862
2017-10-11,2537.951588640338
2017-10-12,2537.7063019994052
2017-10-13,2545.9001228768425
2017-10-16,2557.823250703893
2017-10-17,2563.275675040337
2017-10-18,2561.7741042863854
2017-10-19,2545.678212464696
2017-10-20,2563.4391385199974
2017-10-23,2565.5305518092887
2017-10-24,2562.786111180399
2017-10-25,2543.422648176168
2017-10-26,2567.563913889864
2017-10-27,2605.058498905162
2017-10-30,2596.484535193261
2017-10-31,2595.2137182028405
2017-11-01,2610.1800024733684
2017-11-02,2599.5341595505997
2017-11-03,2614.414762671134
2017-11-06,2624.4804335197987
2017-11-07,2627.5469996265538
2017-11-08,2629.9983677030073
2017-11-09,2611.863159065959
2017-11-10,2600.009818411811
2017-11-13,2593.3801095086706
2017-11-14,2568.1983031656014
2017-11-15,2544.2975766330032
2017-11-16,2571.4955134848988
2017-11-17,2569.3620263484686
2017-11-20,2579.5629749109175
2017-11-21,2601.4187777564966
2017-11-22,2592.7621840975285
2017-11-23,2583.09518878137
2017-11-24,2570.02129622763
2017-11-27,2567.3239828239025
2017-11-28,2590.947164759252
2017-11-29,2593.113681464545
2017-11-30,2584.4457725646184
2017-12-01,2586.678586248155
2017-12-04,2592.688655704108
2017-12-05,2588.6175719484213
2017-12-06,2587.607321045308
2017-12-07,2593.417859497964
2017-12-08,2615.795703165279
2017-12-11,2617.120910363523
2017-12-12,2632.3175877897825
2017-12-13,2628.840457718054
2017-12-14,2618.148318595864
2017-12-15,2628.740177271256
2017-12-18,2642.1881005877885
2017-12-19,2634.714867727687
2017-12-20,2618.0621527380913
2017-12-21,2629.489838746199
2017-12-22,2635.79560145184
2017-12-25,2636.1914038803084
2017-12-26,2628.0532483303737
2017-12-27,2628.231966986957
2017-12-28,2625.4157122625274
2017-12-29,2607.712018696351
2018-01-01,2607.4936802459097
2018-01-02,2618.590849780071
2018-01-03,2635.3629283921864
2018-01-04,2644.9616378584533
2018-01-05,2670.9899501844293
2018-01-08,2687.4427905592333
2018-01-09,2701.988952062737
2018-01-10,2688.9062807633313
2018-01-11,2684.8238179446685
2018-01-12,2680.2182414114
2018-01-15,2662.423392867658
2018-01-16,2667.5781033507774
2018-01-17,2678.6696694815396
2018-01-18,2677.3744446132964
2018-01-19,2693.4309313118333
2018-01-22,2703.7225525260046
2018-01-23,2707.8585929214437
2018-01-24,2692.3443837193417
2018-01-25,2669.7652984795373
2018-01-26,2702.692181856011
2018-01-29,2702.588147595749
2018-01-30,2664.205667027565
2018-01-31,2655.3399631566613
2018-02-01,2650.688591682122
2018-02-02,2609.972403016849
2018-02-05,2536.0363994409527
2018-02-06,2538.17248918139
2018-02-07,2550.46833472014
2018-02-08,2495.06267834924
2018-02-09,2498.3314038522453
2018-02-12,2522.3839600649067
2018-02-13,2514.0087837972237
2018-02-14,2536.4063024802867
2018-02-15,2553.0681094328315
2018-02-16,2566.261768304252
2018-02-19,2575.1560702477127
2018-02-20,2574.8323918471424
2018-02-21,2574.819283261928
2018-02-22,2571.796959927263
2018-02-23,2606.0584110689597
2018-02-26,2629.7215621358823
2018-02-27,2617.584491437289
2018-02-28,2597.9997023082283
2018-03-01,2571.142047362993
2018-03-02,2540.9477928777465
2018-03-05,2554.077968762008
2018-03-06,2555.761512770379
2018-03-07,2552.3604538370796
2018-03-08,2579.7139852274386
2018-03-09,2610.5770982924955
2018-03-12,2619.860892042894
2018-03-13,2593.407086162111
2018-03-14,2589.510606737996
2018-03-15,2596.300266592013
2018-03-16,2605.0935461721406
2018-03-19,2566.830744765567
2018-03-20,2581.3015459952085
2018-03-21,2580.3821388598153
2018-03-22,2529.8287268709714
2018-03-23,2474.291687172328
2018-03-26,2495.2868217820774
2018-03-27,2491.0737677057728
2018-03-28,2487.726928258874
2018-03-29,2519.38339280359
2018-03-30,2521.223692358058
2018-04-02,2488.226926134318
2018-04-03,2506.816891813945
2018-04-04,2511.809630713868
2018-04-05,2550.2559180884464
2018-04-06,2512.4341941634175
2018-04-09,2511.8806949005248
2018-04-10,2538.180974348315
2018-04-11,2523.2186045162753
2018-04-12,2546.551495812588
2018-04-13,2540.773392900221
2018-04-16,2542.851201258792
2018-04-17,2565.576689352153
2018-04-18,2569.5845965853264
2018-04-19,2566.04979557209
2018-04-20,2562.645983387049
2018-04-23,2569.618257621087
2018-04-24,2552.9699378992423
2018-04-25,2553.280074989139
2018-04-26,2584.420179794482
2018-04-27,2594.2517906673083
2018-04-30,2590.309119151605
2018-05-01,2606.8856007594
2018-05-02,2603.415285135942
2018-05-03,2595.249248082354
2018-05-04,2620.195815091912
2018-05-07,2633.3764661012397
2018-05-08,2645.588385034039
2018-05-09,2662.524291785603
2018-05-10,2676.9269490452866
2018-05-11,2674.4325175504396
2018-05-14,2675.1055439321694
2018-05-15,2676.433306400732
2018-05-16,2698.6075333338376
2018-05-17,2697.8868559744733
2018-05-18,2696.3327063631205
2018-05-21,2711.9883084532553
2018-05-22,2706.2539312324493
2018-05-23,2713.525166168556
2018-05-24,2703.6313609224394
2018-05-25,2712.6041593137284
2018-05-28,2716.6140517191648
2018-05-29,2699.7698873512204
2018-05-30,2705.0345092375605
2018-05-31,2685.163569788115
2018-06-01,2708.879510187578
2018-06-04,2720.1721659542336
2018-06-05,2723.1849873644087
2018-06-06,2718.562776152307
2018-06-07,2709.8276740780325
2018-06-08,2719.7752261617293
2018-06-11,2718.9571981963295
2018-06-12,2725.434186111982
2018-06-13,2721.52731605705
2018-06-14,2750.153668849334
2018-06-15,2745.7398065744296
2018-06-18,2735.02218184277
2018-06-19,2724.401110277995
2018-06-20,2730.657314591542
2018-06-21,2706.937413630498
2018-06-22,2712.305427061956
2018-06-25,2663.595986556704
2018-06-26,2670.5033110607565
2018-06-27,2668.646689437833
2018-06-28,2675.5283079409965
2018-06-29,2670.8574292507265
2018-07-02,2675.762093036808
2018-07-03,2665.40848670414
2018-07-04,2666.2823309292953
2018-07-05,2668.905649508005
2018-07-06,2678.230465516213
2018-07-09,2702.40481857682
2018-07-10,2716.8738253395277
2018-07-11,2692.6313710619997
2018-07-12,2718.25187465322
2018-07-13,2728.0727832299604
2018-07-16,2715.282644926526
2018-07-17,2727.2607370337428
2018-07-18,2740.9075129492676
2018-07-19,2737.2503543036246
2018-07-20,2722.5932937923544
2018-07-23,2723.5423098267875
2018-07-24,2739.6890462041247
2018-07-25,2761.7744928752754
2018-07-26,2765.4960523205827
2018-07-27,2761.4828894772477
2018-07-30,2738.3003673451603
2018-07-31,2745.6642797532445
2018-08-01,2747.8324771588113
2018-08-02,2754.892558481575
2018-08-03,2771.0731721909797
2018-08-06,2780.385901882363
2018-08-07,2785.465610843096
2018-08-08,2781.9562017625517
2018-08-09,2787.394246720388
2018-08-10,2789.5965175226115
2018-08-13,2773.7799775440376
2018-08-14,2795.8857004544175
2018-08-15,2780.0631030208347
2018-08-16,2778.80361607908
2018-08-17,2783.276500421381
2018-08-20,2789.2147953240487
2018-08-21,2779.0919971960693
2018-08-22,2766.7900454795304
2018-08-23,2764.01454945106
2018-08-24,2766.4058085141914
2018-08-27,2782.7117446495104
2018-08-28,2775.8013086691435
2018-08-29,2790.2327821995978
2018-08-30,2784.919430944493
2018-08-31,2783.082341553664
2018-09-03,2780.246557136089
2018-09-04,2783.272900837613
2018-09-05,2749.834785674647
2018-09-06,2738.1641976443198
2018-09-07,2743.7465840732893
2018-09-10,2741.3010322247783
2018-09-11,2749.2460169414503
2018-09-12,2746.040390953679
2018-09-13,2749.9726090452423
2018-09-14,2759.579940646737
2018-09-17,2743.8380918182093
2018-09-18,2755.9178446348415
2018-09-19,2772.5732875595477
2018-09-20,2775.257421632963
2018-09-21,2782.157048624192
2018-09-24,2764.864364991928
2018-09-25,2767.1892610561995
2018-09-26,2773.098070545009
2018-09-27,2791.2505876620735
2018-09-28,2799.820899998266
2018-10-01,2811.6349947913745
2018-10-02,2809.659740493596
2018-10-03,2814.417365163422
2018-10-04,2790.7152625631857
2018-10-05,2774.31669179899
2018-10-08,2773.0068119665525
2018-10-09,2767.7855590141635
2018-10-10,2693.391929563902
2018-10-11,2627.4149748505465
2018-10-12,2655.98335515368
2018-10-15,2638.2838508388454
2018-10-16,2685.022397705307
2018-10-17,2694.580520880733
2018-10-18,2671.2127406798627
2018-10-19,2667.5867101347694
2018-10-22,2666.851736947577
2018-10-23,2640.202524811531
2018-10-24,2599.631039740296
2018-10-25,2622.907288187526
2018-10-26,2593.8027640917085
2018-10-29,2580.8155143125928
2018-10-30,2612.553731936009
2018-10-31,2655.1624453016984
2018-11-01,2666.426266149403
2018-11-02,2673.351777207956
2018-11-05,2671.786454031489
2018-11-06,2679.609619386092
2018-11-07,2707.8680779601436
2018-11-08,2715.5698823503426
2018-11-09,2705.4206662056126
2018-11-12,2686.505826154993
2018-11-13,2677.139282048458
2018-11-14,2658.2416824067873
2018-11-15,2673.2641755038235
2018-11-16,2663.569892326728
2018-11-19,2624.7985524265937
2018-11-20,2591.785794707386
2018-11-21,2605.733831511129
2018-11-22,2602.4933284127887
2018-11-23,2604.404801107745
2018-11-26,2636.0015569132943
2018-11-27,2649.933579443017
2018-11-28,2691.939507164649
2018-11-29,2673.8011440226146
2018-11-30,2695.74310208919
2018-12-03,2725.947304077603
2018-12-04,2666.0613462477986
2018-12-05,2655.125261938693
2018-12-06,2618.141932754921
2018-12-07,2587.2196289046933
2018-12-10,2570.4727612797656
2018-12-11,2585.1468939524093
2018-12-12,2604.7980686779333
2018-12-13,2609.5416622286
2018-12-14,2579.641034972066
2018-12-17,2536.2921891977453
2018-12-18,2521.9215752331975
2018-12-19,2492.479489376364
2018-12-20,2456.660973121687
2018-12-21,2423.967266464514
2018-12-24,2385.3183089290787
2018-12-25,2375.574923279082
2018-12-26,2442.005006060344
2018-12-27,2458.0188841295517
2018-12-28,2464.3785831104283
2018-12-31,2481.3253387832506
2019-01-01,2481.435879913024
2019-01-02,2491.966127958282
2019-01-03,2449.4848347760835
2019-01-04,2509.8639251613913
2019-01-07,2520.344760441793
2019-01-08,2542.690123015732
2019-01-09,2550.8800997805442
2019-01-10,2557.8065921212483
2019-01-11,2567.689682989114
2019-01-14,2557.1434022605536
2019-01-15,2586.6848752307915
2019-01-16,2599.970440357831
2019-01-17,2614.1752513125957
2019-01-18,2649.434615167448
2019-01-21,2649.9522574597704
2019-01-22,2624.0434623206083
2019-01-23,2620.817707253789
2019-01-24,2632.7251465709924
2019-01-25,2648.156336772154
2019-01-28,2623.367762118502
2019-01-29,2629.1396107427963
2019-01-30,2654.0209203919003
2019-01-31,2667.4387550434108
2019-02-01,2670.4514729950693
2019-02-04,2688.6860021281746
2019-02-05,2710.1295464810346
2019-02-06,2711.7424012283973
2019-02-07,2691.5154716630836
2019-02-08,2689.14051938845
2019-02-11,2702.7162907323554
2019-02-12,2727.073945071609
2019-02-13,2739.051177502824
2019-02-14,2735.940876989964
2019-02-15,2758.7965318657357
2019-02-18,2757.092536976526
2019-02-19,2754.44580792195
2019-02-20,2763.945915028657
2019-02-21,2758.09010883083
2019-02-22,2773.963469317304
2019-02-25,2780.612198962215
2019-02-26,2777.169375142554
2019-02-27,2770.9825842267583
2019-02-28,2760.153529169092
2019-03-01,2772.668245961529
2019-03-04,2782.6803678518013
2019-03-05,2783.801420149378
2019-03-06,2770.8190762226254
2019-03-07,2768.91443491968
2019-03-08,2751.979582854468
2019-03-11,2786.0916599797056
2019-03-12,2787.2105939968656
2019-03-13,2792.9190143347273
2019-03-14,2794.765251777987
2019-03-15,2807.0166251637443
2019-03-18,2818.7441053065836
2019-03-19,2820.034523574461
2019-03-20,2808.14434171071
2019-03-21,2825.3579806036887
2019-03-22,2802.5819759596266
2019-03-25,2780.12812505675
2019-03-26,2809.764786616071
2019-03-27,2806.8372469161486
2019-03-28,2813.381812053454
2019-03-29,2834.387072855197
2019-04-01,2868.6900740190563
2019-04-02,2876.7245818554425
2019-04-03,2882.8699148688984
2019-04-04,2886.74431875996
2019-04-05,2895.116555237062
2019-04-08,2889.9875377941685
2019-04-09,2877.4351260573467
2019-04-10,2889.8515073033795
2019-04-11,2881.329451979555
2019-04-12,2885.5525515111367
2019-04-15,2888.3171605365105
2019-04-16,2895.4002691016335
2019-04-17,2893.2006029761915
2019-04-18,2906.459055758385
2019-04-19,2906.645829043976
2019-04-22,2904.030378453866
2019-04-23,2932.3729727914965
2019-04-24,2925.3141028264845
2019-04-25,2934.4774833650963
2019-04-26,2940.374163430105
2019-04-29,2943.351567676259
2019-04-30,2935.376839815826
2019-05-01,2916.7184870270207
2019-05-02,2921.024626748126
2019-05-03,2941.3710348586164
2019-05-06,2920.673493837769
2019-05-07,2883.530609731784
2019-05-08,2873.92413406257
2019-05-09,2845.8439972119454
2019-05-10,2852.568638521808
2019-05-13,2800.429824760303
2019-05-14,2822.6026858429464
2019-05-15,2838.7455711800244
2019-05-16,2864.065619933571
2019-05-17,2853.338711538906
2019-05-20,2837.5628460630064
