Date,ACWI ex FRANCE
2016-03-18,2083.397932219301
2016-03-21,2088.5451517377433
2016-03-22,2095.319039783584
2016-03-23,2088.4714627087737
2016-03-24,2079.394191644978
2016-03-25,2080.8360325050357
2016-03-28,2075.814176180627
2016-03-29,2092.748902140904
2016-03-30,2084.3617013456246
2016-03-31,2072.893092238689
2016-04-01,2071.557636794052
2016-04-04,2065.509364968634
2016-04-05,2038.586967826142
2016-04-06,2055.0270595955303
2016-04-07,2040.995643351994
2016-04-08,2049.7293337110596
2016-04-11,2045.0554064979613
2016-04-12,2073.0650932352446
2016-04-13,2117.974349765934
2016-04-14,2129.1582542839587
2016-04-15,2121.3363460675464
2016-04-18,2120.1911281344164
2016-04-19,2133.164689843035
2016-04-20,2142.62646168273
2016-04-21,2147.2871611570217
2016-04-22,2149.929591173155
2016-04-25,2139.102116364559
2016-04-26,2136.1633579344557
2016-04-27,2135.9812478093
2016-04-28,2125.7260413017193
2016-04-29,2092.594458720701
2016-05-02,2085.757040136863
2016-05-03,2062.7799898769395
2016-05-04,2049.4919777229084
2016-05-05,2062.9260918734317
2016-05-06,2060.249247067707
2016-05-09,2063.235209746788
2016-05-10,2087.7286820189784
2016-05-11,2071.3333364273235
2016-05-12,2073.4314240998733
2016-05-13,2074.13452950503
2016-05-16,2083.5094247642037
2016-05-17,2076.2905464806922
2016-05-18,2084.4587814807337
2016-05-19,2080.487501718493
2016-05-20,2093.5086690801636
2016-05-23,2092.8196633234884
2016-05-24,2121.0532325165964
2016-05-25,2144.1539341538733
2016-05-26,2140.7368115559125
2016-05-27,2157.754253195345
2016-05-30,2157.070377230046
2016-05-31,2155.8781144393565
2016-06-01,2146.4245050969607
2016-06-02,2151.02175974928
2016-06-03,2125.393013455468
2016-06-06,2129.9698189756587
2016-06-07,2144.2713005081805
2016-06-08,2145.0722578882896
2016-06-09,2145.4246501678076
2016-06-10,2121.3684028968214
2016-06-13,2095.3300165098226
2016-06-14,2094.6161461846955
2016-06-15,2094.603977664615
2016-06-16,2103.3472305621017
2016-06-17,2093.792174523887
2016-06-20,2112.158259186136
2016-06-21,2131.281862960725
2016-06-22,2129.239098789894
2016-06-23,2144.4441315586987
2016-06-24,2089.136008317038
2016-06-27,2070.8628563019934
2016-06-28,2091.3071913932476
2016-06-29,2126.91614340173
2016-06-30,2151.153651985301
2016-07-01,2156.104990005211
2016-07-04,2157.5464862686827
2016-07-05,2142.8385616521887
2016-07-06,2142.6811840777923
2016-07-07,2148.132195153607
2016-07-08,2177.4044935437964
2016-07-11,2195.7961177533325
2016-07-12,2209.6215281059353
2016-07-13,2207.868937192919
2016-07-14,2220.2506072867836
2016-07-15,2224.9880658454413
2016-07-18,2230.941529711458
2016-07-19,2235.8533861631204
2016-07-20,2246.783016724616
2016-07-21,2247.139659677902
2016-07-22,2252.7751722544303
2016-07-25,2249.617359815983
2016-07-26,2250.3098941384337
2016-07-27,2249.8494187773117
2016-07-28,2232.60581292458
2016-07-29,2228.3469578382023
2016-08-01,2228.704548659348
2016-08-02,2204.4314047517614
2016-08-03,2209.2158248707055
2016-08-04,2223.6080437851847
2016-08-05,2250.2854920001146
2016-08-08,2256.262560747553
2016-08-09,2259.207857216087
2016-08-10,2248.7857326153717
2016-08-11,2256.897452552789
2016-08-12,2258.073015160367
2016-08-15,2260.038898918017
2016-08-16,2237.747795604588
2016-08-17,2234.8766012357337
2016-08-18,2232.0483858734833
2016-08-19,2225.900374153137
2016-08-22,2224.2872607296877
2016-08-23,2233.1280881452085
2016-08-24,2236.470718345011
2016-08-25,2226.0226313443204
2016-08-26,2225.3323999362697
2016-08-29,2247.120019977065
2016-08-30,2248.5296835805
2016-08-31,2245.497509518357
2016-09-01,2238.1633668120326
2016-09-02,2258.6918598413145
2016-09-05,2268.4312409362497
2016-09-06,2263.2217838543093
2016-09-07,2264.9722553896327
2016-09-08,2255.441556829784
2016-09-09,2220.7222243105107
2016-09-12,2223.5779900452735
2016-09-13,2194.2993572985793
2016-09-14,2190.5748112260844
2016-09-15,2207.236394410223
2016-09-16,2213.148186991375
2016-09-19,2219.7332104127167
2016-09-20,2222.8913999405636
2016-09-21,2253.140782613968
2016-09-22,2257.571030545135
2016-09-23,2248.486042326607
2016-09-26,2218.960186464453
2016-09-27,2241.2877697068066
2016-09-28,2250.823457347127
2016-09-29,2236.137296892544
2016-09-30,2238.5719749526693
2016-10-03,2241.6636470718895
2016-10-04,2248.5732266619675
2016-10-05,2244.395447855567
2016-10-06,2248.4026326440544
2016-10-07,2239.480087549268
2016-10-10,2252.149225298548
2016-10-11,2246.486904723968
2016-10-12,2249.849563811363
2016-10-13,2236.080563151875
2016-10-14,2247.5153655184045
2016-10-17,2242.5136495253296
2016-10-18,2265.575012212535
2016-10-19,2275.1242577056614
2016-10-20,2280.7251995321762
2016-10-21,2288.533908827197
2016-10-24,2293.7241433323225
2016-10-25,2293.2247856154704
2016-10-26,2276.984533468505
2016-10-27,2268.8195073841007
2016-10-28,2261.199911065466
2016-10-31,2255.187215185702
2016-11-01,2229.4662565755734
2016-11-02,2198.097724649833
2016-11-03,2194.785449061087
2016-11-04,2180.0633668437945
2016-11-07,2232.0992590892897
2016-11-08,2239.3967962317606
2016-11-09,2258.8595688546975
2016-11-10,2278.8746899663224
2016-11-11,2271.5883671782954
2016-11-14,2291.8199570190372
2016-11-15,2303.000141367127
2016-11-16,2313.248647547642
2016-11-17,2323.806389514802
2016-11-18,2333.8424536730563
2016-11-21,2340.0590757187706
2016-11-22,2353.529017706665
2016-11-23,2362.5693083941296
2016-11-24,2358.6272524025526
2016-11-25,2359.8088891553
2016-11-28,2357.394700240745
2016-11-29,2350.6104189704097
2016-11-30,2350.167432712374
2016-12-01,2344.0453216149094
2016-12-02,2332.246984084763
2016-12-05,2328.910430327064
2016-12-06,2340.5395952395897
2016-12-07,2361.233879116754
2016-12-08,2404.2101513186954
2016-12-09,2429.9937631507237
2016-12-12,2411.662947765801
2016-12-13,2422.373748506867
2016-12-14,2405.886351362952
2016-12-15,2445.8053909983432
2016-12-16,2446.628266220236
2016-12-19,2443.823953157792
2016-12-20,2461.3138796950334
2016-12-21,2446.4107063878205
2016-12-22,2435.3175920287936
2016-12-23,2435.601475531142
2016-12-26,2435.0081350131227
2016-12-27,2439.082184203545
2016-12-28,2444.5441550455193
2016-12-29,2427.315538941746
2016-12-30,2412.0912340781015
2017-01-02,2413.993144760516
2017-01-03,2461.3760256187234
2017-01-04,2460.875437948489
2017-01-05,2444.770255536379
2017-01-06,2451.128553924498
2017-01-09,2448.017580422711
2017-01-10,2444.9289031161697
2017-01-11,2473.221645031738
2017-01-12,2438.872968794448
2017-01-13,2450.574722116923
2017-01-16,2448.231425158488
2017-01-17,2428.2170199816233
2017-01-18,2432.928314749403
2017-01-19,2439.2172683302774
2017-01-20,2431.361754479688
2017-01-23,2416.953645506569
2017-01-24,2428.2919217859335
2017-01-25,2450.729307404249
2017-01-26,2467.1776980156865
2017-01-27,2458.159553656878
2017-01-30,2447.535876949374
2017-01-31,2420.252904383294
2017-02-01,2433.2729076901333
2017-02-02,2425.220746987278
2017-02-03,2442.929852465515
2017-02-06,2447.3571523775495
2017-02-07,2458.1235360901064
2017-02-08,2460.429133270403
2017-02-09,2477.7098725459387
2017-02-10,2498.069919803816
2017-02-13,2514.36837024094
2017-02-14,2524.675191434236
2017-02-15,2537.0448320988003
2017-02-16,2519.1020497174145
2017-02-17,2527.7884580728164
2017-02-20,2531.712342579795
2017-02-21,2561.064332411199
2017-02-22,2560.243692592153
2017-02-23,2552.9050935570417
2017-02-24,2551.4459723009545
2017-02-27,2540.8266552073333
2017-02-28,2532.5321273098252
2017-03-01,2571.7901113872013
2017-03-02,2569.47826606791
2017-03-03,2558.5490453313946
2017-03-06,2546.9457415603724
2017-03-07,2545.7788918277374
2017-03-08,2544.179542322711
2017-03-09,2535.7546826538114
2017-03-10,2530.6192990300387
2017-03-13,2536.7671623074866
2017-03-14,2534.633993499248
2017-03-15,2553.486062826587
2017-03-16,2545.875706685976
2017-03-17,2543.9682044040246
2017-03-20,2540.2126199452578
2017-03-21,2509.333132564545
2017-03-22,2505.1072085875553
2017-03-23,2511.2144793756843
2017-03-24,2508.35714259285
2017-03-27,2487.819061216223
2017-03-28,2509.765579530821
2017-03-29,2537.591842729657
2017-03-30,2544.6124394905187
2017-03-31,2542.7167057262277
2017-04-03,2550.065471148138
2017-04-04,2548.754220906284
2017-04-05,2545.1902568324904
2017-04-06,2545.6977514191935
2017-04-07,2553.597831125271
2017-04-10,2559.523566192378
2017-04-11,2552.8163965324898
2017-04-12,2549.861382271734
2017-04-13,2537.9322463992658
2017-04-14,2536.125232634456
2017-04-17,2544.9261525082206
2017-04-18,2525.257844741986
2017-04-19,2516.9718017976597
2017-04-20,2519.588349784639
2017-04-21,2534.308567647498
2017-04-24,2528.613990691817
2017-04-25,2529.28082140642
2017-04-26,2541.6777348834435
2017-04-27,2542.4686276344046
2017-04-28,2533.089381421636
2017-05-01,2532.1379339646546
2017-05-02,2542.8284751426368
2017-05-03,2537.087731669187
2017-05-04,2529.659847548686
2017-05-05,2531.031020518398
2017-05-08,2548.4442869376094
2017-05-09,2555.1381238665945
2017-05-10,2565.4275319070575
2017-05-11,2562.6288053802846
2017-05-12,2551.788597181336
2017-05-15,2551.6886299662033
2017-05-16,2534.285476506307
2017-05-17,2490.6757806763812
2017-05-18,2488.622347287254
2017-05-19,2491.130462105618
2017-05-22,2493.789019760943
2017-05-23,2500.3211211402686
2017-05-24,2512.504649273609
2017-05-25,2516.873532200302
2017-05-26,2521.6461683375283
2017-05-29,2522.2812928006333
2017-05-30,2519.539518508625
2017-05-31,2504.7892252920738
2017-06-01,2523.7773571073462
2017-06-02,2528.417761408258
2017-06-05,2530.866171834176
2017-06-06,2521.233685292271
2017-06-07,2523.3638168985885
2017-06-08,2530.7255244967923
2017-06-09,2537.1314357064034
2017-06-12,2526.484738376219
2017-06-13,2537.833698506569
2017-06-14,2524.6603719263576
2017-06-15,2535.5188093629768
2017-06-16,2531.3521635051056
2017-06-19,2556.7980156369554
2017-06-20,2548.7422145421865
2017-06-21,2541.4881609282434
2017-06-22,2540.8572862005103
2017-06-23,2536.179403175596
2017-06-26,2540.796528744545
2017-06-27,2509.241504712523
2017-06-28,2508.012041802318
2017-06-29,2481.6934171731623
2017-06-30,2482.352968725333
2017-07-03,2495.987399736968
2017-07-04,2495.92631880112
2017-07-05,2503.663838162722
2017-07-06,2472.930469533479
2017-07-07,2480.289798685319
2017-07-10,2487.22330711126
2017-07-11,2481.686430940939
2017-07-12,2504.1587213000016
2017-07-13,2515.5773401286647
2017-07-14,2520.684093960648
2017-07-17,2517.403092072023
2017-07-18,2495.218399432344
2017-07-19,2521.3445209834
2017-07-20,2501.0975164460497
2017-07-21,2492.2692816287577
2017-07-24,2491.8710586571583
2017-07-25,2493.200330024217
2017-07-26,2501.3961939666306
2017-07-27,2497.569674308517
2017-07-28,2475.383926059142
2017-07-31,2468.488527302705
2017-08-01,2475.123088314358
2017-08-02,2465.6847805486605
2017-08-03,2457.5239280996607
2017-08-04,2483.8713635844565
2017-08-07,2481.0968796151283
2017-08-08,2488.9914957366454
2017-08-09,2480.826141144203
2017-08-10,2452.3978931638085
2017-08-11,2437.7763408264686
2017-08-14,2458.689974511221
2017-08-15,2468.530154707302
2017-08-16,2479.3285122345974
2017-08-17,2451.943396607103
2017-08-18,2442.990687044594
2017-08-21,2432.3681187694965
2017-08-22,2460.596452911221
2017-08-23,2447.5217501332572
2017-08-24,2448.8550947352505
2017-08-25,2441.254757803024
2017-08-28,2425.941134593066
2017-08-29,2409.7889750580857
2017-08-30,2437.450759279026
2017-08-31,2456.7246453757907
2017-09-01,2466.3566124073845
2017-09-04,2454.6096225108777
2017-09-05,2443.1844081727468
2017-09-06,2444.416115917288
2017-09-07,2438.0864690555977
2017-09-08,2435.5670246181394
2017-09-11,2464.3860847887336
2017-09-12,2478.393564263985
2017-09-13,2483.839983957043
2017-09-14,2489.9843326663113
2017-09-15,2476.2929383004184
2017-09-18,2484.298521277289
2017-09-19,2484.2523049445595
2017-09-20,2484.264247925597
2017-09-21,2489.199252551764
2017-09-22,2482.1574056988775
2017-09-25,2493.8985191914917
2017-09-26,2507.3427548598993
2017-09-27,2521.345502267543
2017-09-28,2512.811315969439
2017-09-29,2516.272260647131
2017-10-02,2540.2113568658247
2017-10-03,2545.5155292176823
2017-10-04,2547.000364165331
2017-10-05,2563.9563171988184
2017-10-06,2558.165016730366
2017-10-09,2555.1706912521145
2017-10-10,2550.645548593601
2017-10-11,2549.402617881949
2017-10-12,2549.2409881563394
2017-10-13,2558.0183064086023
2017-10-16,2570.2294402454463
2017-10-17,2575.880153168177
2017-10-18,2573.8437206105136
2017-10-19,2557.4765932874766
2017-10-20,2575.855122641955
2017-10-23,2577.8624305734547
2017-10-24,2574.8763106328975
2017-10-25,2555.133885193843
2017-10-26,2579.029134035169
2017-10-27,2617.5327150237927
2017-10-30,2608.6019691142023
2017-10-31,2607.1163573496806
2017-11-01,2622.597960078836
2017-11-02,2611.5539715355735
2017-11-03,2626.8875363765474
2017-11-06,2637.5048664836104
2017-11-07,2641.253903358428
2017-11-08,2643.9181735266448
2017-11-09,2626.209231347388
2017-11-10,2614.289356281339
2017-11-13,2608.144305591032
2017-11-14,2582.2067403810374
2017-11-15,2557.563359925527
2017-11-16,2585.0619169255974
2017-11-17,2583.3496874282205
2017-11-20,2593.5848681803295
2017-11-21,2616.01955384196
2017-11-22,2607.270046854041
2017-11-23,2596.7227314835377
2017-11-24,2582.979935461178
2017-11-27,2580.642611620205
2017-11-28,2604.691164290222
2017-11-29,2606.805611489605
2017-11-30,2598.103568574309
2017-12-01,2601.503089618441
2017-12-04,2606.489011940403
2017-12-05,2602.448484240704
2017-12-06,2601.265118015705
2017-12-07,2607.051549757965
2017-12-08,2630.168811262147
2017-12-11,2631.858080016021
2017-12-12,2647.074981104146
2017-12-13,2643.9864336095447
2017-12-14,2633.485160228075
2017-12-15,2644.589861684873
2017-12-18,2657.2445811711277
2017-12-19,2649.9937699621187
2017-12-20,2633.1986520554365
2017-12-21,2644.5576641634125
2017-12-22,2651.477812226859
2017-12-25,2651.8885999968847
2017-12-26,2643.3948127017125
2017-12-27,2643.576266413137
2017-12-28,2641.133041580987
2017-12-29,2623.1626244038544
2018-01-01,2622.9360156755683
2018-01-02,2634.9468496139875
2018-01-03,2651.8099352924255
2018-01-04,2660.5171636645923
2018-01-05,2686.561041104755
2018-01-08,2703.4342582303907
2018-01-09,2717.955343206448
2018-01-10,2704.6986791373247
2018-01-11,2700.7899057741674
2018-01-12,2695.4929685292004
2018-01-15,2677.0929957141902
2018-01-16,2682.2940528440577
2018-01-17,2694.050204140071
2018-01-18,2692.670531188804
2018-01-19,2708.8606449006975
2018-01-22,2719.3109376075904
2018-01-23,2723.7742533147193
2018-01-24,2708.495325771094
2018-01-25,2685.183409316599
2018-01-26,2718.5421929404897
2018-01-29,2718.6552895438645
2018-01-30,2679.4092662517496
2018-01-31,2669.898534831857
2018-02-01,2665.4646786872913
2018-02-02,2624.646030498413
2018-02-05,2549.1836186241917
2018-02-06,2553.3843900830134
2018-02-07,2564.392132474814
2018-02-08,2508.784458535934
2018-02-09,2513.2827834874743
2018-02-12,2537.2550916681485
2018-02-13,2529.116162187688
2018-02-14,2551.3429424623387
2018-02-15,2567.805387367378
2018-02-16,2580.4677153129815
2018-02-19,2590.2896375042524
2018-02-20,2589.327069919726
2018-02-21,2589.2425292356083
2018-02-22,2585.9833998667223
2018-02-23,2621.586143175831
2018-02-26,2645.7877615649727
2018-02-27,2633.1827454600448
2018-02-28,2613.1560907273747
2018-03-01,2586.25612881272
2018-03-02,2556.7665694541906
2018-03-05,2569.819556020223
2018-03-06,2571.495332715126
2018-03-07,2567.4867238059687
2018-03-08,2594.8396581174084
2018-03-09,2626.543443494607
2018-03-12,2636.286361370144
2018-03-13,2609.4517473998562
2018-03-14,2605.5753651884984
2018-03-15,2611.954427109571
2018-03-16,2620.8481473828715
2018-03-19,2581.9674540296337
2018-03-20,2596.6525547654587
2018-03-21,2595.9203842184047
2018-03-22,2544.561228476825
2018-03-23,2487.857243405735
2018-03-26,2510.040061491006
2018-03-27,2504.891504216113
2018-03-28,2500.92091499779
2018-03-29,2533.4529193675053
2018-03-30,2535.3633347375876
2018-04-02,2501.103931078374
2018-04-03,2520.6605944641856
2018-04-04,2525.7730223974518
2018-04-05,2563.6779800460145
2018-04-06,2524.7507471565586
2018-04-09,2524.082252082129
2018-04-10,2550.673284098288
2018-04-11,2535.703646014857
2018-04-12,2559.3966934061723
2018-04-13,2553.368753999822
2018-04-16,2555.4553876853156
2018-04-17,2578.311143978234
2018-04-18,2582.2486915312593
2018-04-19,2578.5627226730435
2018-04-20,2574.6505690800204
2018-04-23,2581.545997691434
2018-04-24,2564.1735456686965
2018-04-25,2564.9855919911893
2018-04-26,2596.6492842483576
2018-04-27,2606.3528351075674
2018-04-30,2601.847058369298
2018-05-01,2619.0588274727515
2018-05-02,2615.152340600348
2018-05-03,2606.9230151706934
2018-05-04,2632.4166563825843
2018-05-07,2645.748177514415
2018-05-08,2658.445233965247
2018-05-09,2675.8315532852453
2018-05-10,2690.4701496035354
2018-05-11,2687.864713518933
2018-05-14,2688.5201635288063
2018-05-15,2689.816254902573
2018-05-16,2712.7422965155574
2018-05-17,2711.0821918362567
2018-05-18,2709.6051831076584
2018-05-21,2725.465026354323
2018-05-22,2719.353856139081
2018-05-23,2727.9192413368196
2018-05-24,2718.0359322931413
2018-05-25,2727.4076524068037
2018-05-28,2732.0808522450566
2018-05-29,2715.896589500868
2018-05-30,2720.9989550833275
2018-05-31,2700.608747987185
2018-06-01,2724.1420033416257
2018-06-04,2735.703859868747
2018-06-05,2739.109343465646
2018-06-06,2734.248209233714
2018-06-07,2725.461658401724
2018-06-08,2735.6353488764257
2018-06-11,2734.248058133021
2018-06-12,2741.256081544569
2018-06-13,2736.925149488496
2018-06-14,2765.253911130188
2018-06-15,2760.976504183274
2018-06-18,2750.608774880164
2018-06-19,2740.561132120896
2018-06-20,2747.382597668755
2018-06-21,2723.560561278174
2018-06-22,2727.9820161880157
2018-06-25,2678.945939644137
2018-06-26,2686.2253695836466
2018-06-27,2683.4904047310456
2018-06-28,2691.4959389996493
2018-06-29,2685.848198608197
2018-07-02,2691.657718379891
2018-07-03,2680.169149865215
2018-07-04,2681.0691953944693
2018-07-05,2682.9817533654723
2018-07-06,2692.1761661853375
2018-07-09,2717.0204386986466
2018-07-10,2731.580176722382
2018-07-11,2707.588492552692
2018-07-12,2733.2208088779953
2018-07-13,2743.039331297397
2018-07-16,2729.974376035419
2018-07-17,2742.267027163087
2018-07-18,2756.018057084221
2018-07-19,2752.8566884715046
2018-07-20,2738.0194557948766
2018-07-23,2739.3725116516775
2018-07-24,2755.2144340266364
2018-07-25,2778.394022332393
2018-07-26,2781.475266629013
2018-07-27,2776.7847423081907
2018-07-30,2752.968806667617
2018-07-31,2760.337517381827
2018-08-01,2762.9024613301094
2018-08-02,2770.6235096925193
2018-08-03,2786.983755538387
2018-08-06,2796.7976288426094
2018-08-07,2801.574479882073
2018-08-08,2798.231220125082
2018-08-09,2803.83717412062
2018-08-10,2807.5167624713295
2018-08-13,2790.9774159516783
2018-08-14,2814.1567121791904
2018-08-15,2799.3789073041726
2018-08-16,2797.2325559131705
2018-08-17,2801.906370450014
2018-08-20,2807.3769638351637
2018-08-21,2796.371383104821
2018-08-22,2783.3294424990627
2018-08-23,2780.601554679938
2018-08-24,2782.7525032182066
2018-08-27,2798.8755200563746
2018-08-28,2791.646079488455
2018-08-29,2806.342479528957
2018-08-30,2801.230812062188
2018-08-31,2800.4761936308055
2018-09-03,2797.464379736511
2018-09-04,2801.8066550362014
2018-09-05,2768.3256318802905
2018-09-06,2756.410486376164
2018-09-07,2761.9613214518663
2018-09-10,2758.999956789939
2018-09-11,2767.0046660476523
2018-09-12,2762.8846449958096
2018-09-13,2767.0829801034247
2018-09-14,2776.755326216946
2018-09-17,2760.367592073276
2018-09-18,2772.617010408129
2018-09-19,2789.6595133897044
2018-09-20,2791.491435101483
2018-09-21,2798.1128664322337
2018-09-24,2780.4776338663405
2018-09-25,2782.832355328663
2018-09-26,2788.450418789983
2018-09-27,2806.8678646326266
2018-09-28,2816.72077634393
2018-10-01,2828.7161402662227
2018-10-02,2827.301705383639
2018-10-03,2831.874941380465
2018-10-04,2808.623298245034
2018-10-05,2792.3729918051704
2018-10-08,2791.9873899518902
2018-10-09,2786.3033059906606
2018-10-10,2711.0447544184526
2018-10-11,2644.0533650588786
2018-10-12,2673.9178820469338
2018-10-15,2655.532964905767
2018-10-16,2702.4991020046564
2018-10-17,2713.0090220936136
2018-10-18,2689.2113882923836
2018-10-19,2685.9879713274954
2018-10-22,2685.8617444297706
2018-10-23,2659.6641839227964
2018-10-24,2617.816382860882
2018-10-25,2640.5174378651036
2018-10-26,2611.2862199731508
2018-10-29,2597.3990549419286
2018-10-30,2630.4801774123403
2018-10-31,2673.0151289192017
2018-11-01,2684.9325736644005
2018-11-02,2692.0203167781015
2018-11-05,2690.2812072028028
2018-11-06,2698.7784800530007
2018-11-07,2726.9230029030296
2018-11-08,2735.106787696685
2018-11-09,2724.9534236824575
2018-11-12,2706.2077039428486
2018-11-13,2695.6267194142943
2018-11-14,2676.5068838473717
2018-11-15,2692.9143358683905
2018-11-16,2683.013969687498
2018-11-19,2643.48471397608
2018-11-20,2610.284027396544
2018-11-21,2623.8820940020587
2018-11-22,2621.189006071653
2018-11-23,2623.042755706039
2018-11-26,2655.1273833280325
2018-11-27,2669.775242714579
2018-11-28,2713.4086912874386
2018-11-29,2694.1413057594323
2018-11-30,2717.0617549764947
2018-12-03,2747.8857110579834
2018-12-04,2686.389673394723
2018-12-05,2676.205602508403
2018-12-06,2640.6758459414136
2018-12-07,2607.862996846743
2018-12-10,2591.6996946401014
2018-12-11,2605.7605877503893
2018-12-12,2624.3710021959005
2018-12-13,2629.5779320808256
2018-12-14,2599.1940533457837
2018-12-17,2555.3183260677984
2018-12-18,2540.9639456739337
2018-12-19,2509.9784551232747
2018-12-20,2474.3069673526534
2018-12-21,2440.404318891316
2018-12-24,2401.4185612511374
2018-12-25,2391.3004454276675
2018-12-26,2460.1679322742816
2018-12-27,2477.4949805701845
2018-12-28,2482.6335079375203
2018-12-31,2499.3146761926914
2019-01-01,2499.4294744264766
2019-01-02,2511.08378313274
2019-01-03,2468.2658101287157
2019-01-04,2528.827653031267
2019-01-07,2540.16202303908
2019-01-08,2562.366508258102
2019-01-09,2570.2322323378467
2019-01-10,2577.586529652776
2019-01-11,2588.3701787456685
2019-01-14,2577.746968098133
2019-01-15,2608.2062573900434
2019-01-16,2621.615689911574
2019-01-17,2636.5813991020136
2019-01-18,2671.724557708929
2019-01-21,2672.3394158173155
2019-01-22,2645.6705057139056
2019-01-23,2642.379745959849
2019-01-24,2654.32064122482
2019-01-25,2669.4331779831637
2019-01-28,2644.3307261741634
2019-01-29,2649.6366763623532
2019-01-30,2674.580678847164
2019-01-31,2688.359093434935
2019-02-01,2690.938846683125
2019-02-04,2710.1805517205053
2019-02-05,2730.8877216966184
2019-02-06,2732.7383699090055
2019-02-07,2713.4738647116324
2019-02-08,2711.605596046864
2019-02-11,2724.759895157568
2019-02-12,2749.3212826064173
2019-02-13,2761.528796910178
2019-02-14,2758.527394138573
2019-02-15,2780.6285390337407
2019-02-18,2778.6195548329697
2019-02-19,2775.9952396593767
2019-02-20,2785.3460968474265
2019-02-21,2779.184135716133
2019-02-22,2795.278910249298
2019-02-25,2801.955756680791
2019-02-26,2798.239335980082
2019-02-27,2791.915299349237
2019-02-28,2780.09377486877
2019-03-01,2792.5745976082803
2019-03-04,2802.7562943428998
2019-03-05,2803.7975211710796
2019-03-06,2790.4927825274967
2019-03-07,2789.027562356608
2019-03-08,2771.9508063306876
2019-03-11,2806.7593046534034
2019-03-12,2807.8651492363433
2019-03-13,2813.1192901718473
2019-03-14,2814.237833789038
2019-03-15,2826.0265304592413
2019-03-18,2838.1081399599475
2019-03-19,2839.1179796070137
2019-03-20,2827.5762450471425
2019-03-21,2845.530839597419
2019-03-22,2823.9258524267925
2019-03-25,2800.736274299543
2019-03-26,2830.738097243954
2019-03-27,2827.753371982045
2019-03-28,2834.717521124464
2019-03-29,2855.618472781813
2019-04-01,2890.3081609687815
2019-04-02,2898.408537734529
2019-04-03,2903.9967087163013
2019-04-04,2908.2357215625575
2019-04-05,2916.7128488286958
2019-04-08,2911.492686533579
2019-04-09,2899.2104723783455
2019-04-10,2911.8634802622228
2019-04-11,2902.2786247965237
2019-04-12,2906.28539680022
2019-04-15,2908.9653395274936
2019-04-16,2915.9189043954975
2019-04-17,2913.1844562301803
2019-04-18,2926.670902213714
2019-04-19,2926.8649065302247
2019-04-22,2924.170344678838
2019-04-23,2953.409382712436
2019-04-24,2946.24232400511
2019-04-25,2956.110627510336
2019-04-26,2961.9105877638085
2019-04-29,2964.9404826834716
2019-04-30,2956.4608186693476
2019-05-01,2937.0641175874844
2019-05-02,2942.2097605729678
2019-05-03,2963.2654076665003
2019-05-06,2942.575426730761
2019-05-07,2905.560590161504
2019-05-08,2895.0856905201995
2019-05-09,2867.552843606373
2019-05-10,2874.313074706916
2019-05-13,2821.2219028172794
2019-05-14,2842.768054239373
2019-05-15,2858.89606539565
2019-05-16,2883.9569987404475
2019-05-17,2872.9219425449887
2019-05-20,2857.975315611016
2019-05-21,2871.3213382231315
