Date,SELECT OECD COUNTRIES
1999-05-10,1170.9093248769896
1999-05-11,1182.3964546726654
1999-05-12,1188.3793142712736
1999-05-13,1195.377578151972
1999-05-14,1167.1627011377395
1999-05-17,1160.2693925265933
1999-05-18,1162.6785826383675
1999-05-19,1169.1511871414311
1999-05-20,1173.4302459476023
1999-05-21,1175.1182732657633
1999-05-24,1161.5443832245267
1999-05-25,1143.3799654522559
1999-05-26,1164.0696990004758
1999-05-27,1150.5469376033923
1999-05-28,1161.8868379796104
1999-05-31,1165.2627465257615
1999-06-01,1160.9955015280948
1999-06-02,1174.9461521716612
1999-06-03,1179.0908386933834
1999-06-04,1200.6985537927835
1999-06-07,1209.3629285950458
1999-06-08,1192.465330582899
1999-06-09,1195.6382082686025
1999-06-10,1181.4247260109246
1999-06-11,1183.1234083620304
1999-06-14,1182.856569867077
1999-06-15,1188.867841437687
1999-06-16,1215.3050578225163
1999-06-17,1223.7751899158804
1999-06-18,1218.9320045832162
1999-06-21,1231.8389464880809
1999-06-22,1226.0372137655804
1999-06-23,1217.0297443026946
1999-06-24,1201.9184830622007
1999-06-25,1191.1382374374955
1999-06-28,1208.9129342161245
1999-06-29,1222.5197841372596
1999-06-30,1232.3789877823508
1999-07-01,1255.4169567975187
1999-07-02,1267.4466868188276
1999-07-05,1274.5633706831356
1999-07-06,1268.7240046147474
1999-07-07,1270.1863318937392
1999-07-08,1271.656284920384
1999-07-09,1274.7220651014113
1999-07-12,1280.1239789743881
1999-07-13,1268.9551016846005
1999-07-14,1272.8068790576792
1999-07-15,1281.1463907700709
1999-07-16,1285.6815654667575
1999-07-19,1286.9476990850021
1999-07-20,1242.4595995848224
1999-07-21,1229.7475237648887
1999-07-22,1216.6569928860863
1999-07-23,1210.6688561862316
1999-07-26,1186.2313442360796
1999-07-27,1197.7062742708406
1999-07-28,1203.735006948025
1999-07-29,1179.2683418644924
1999-07-30,1183.6303245227682
1999-08-02,1185.0805494782392
1999-08-03,1181.7243688858591
1999-08-04,1163.3463528242687
1999-08-05,1153.9103851285988
1999-08-06,1147.5778321492485
1999-08-09,1153.7247750072536
1999-08-10,1138.9331389037595
1999-08-11,1155.327630558294
1999-08-12,1164.0160182936017
1999-08-13,1190.2854142109265
1999-08-16,1197.9701032362798
1999-08-17,1210.3776234509696
1999-08-18,1204.6171542418608
1999-08-19,1189.2454828177606
1999-08-20,1201.240790827605
1999-08-23,1226.0886753547647
1999-08-24,1231.5211980463534
1999-08-25,1248.685470631377
1999-08-26,1239.3963118757333
1999-08-27,1230.3634743194043
1999-08-30,1221.537132031157
1999-08-31,1197.1679079802625
1999-09-01,1206.7869329549865
1999-09-02,1186.547103289801
1999-09-03,1220.8976974886627
1999-09-06,1228.6645989454857
1999-09-07,1219.9162865198257
1999-09-08,1215.87878844061
1999-09-09,1228.5729532441671
1999-09-10,1238.954182711215
1999-09-13,1244.7987099800662
1999-09-14,1234.7881710242934
1999-09-15,1228.608341160513
1999-09-16,1221.5168166116343
1999-09-17,1227.3736050560049
1999-09-20,1230.797750268289
1999-09-21,1212.5066184850907
1999-09-22,1203.9009256417078
1999-09-23,1198.4571459058634
1999-09-24,1184.6465676372163
1999-09-27,1191.6803675079302
1999-09-28,1187.3174748553663
1999-09-29,1167.6960349298652
1999-09-30,1176.1866647536974
1999-10-01,1172.248330653824
1999-10-04,1185.23079577843
1999-10-05,1186.5308911873556
1999-10-06,1196.879089016362
1999-10-07,1196.3765312601638
1999-10-08,1214.535831214741
1999-10-11,1215.2218474064591
1999-10-12,1194.1021776106384
1999-10-13,1170.7031733938868
1999-10-14,1168.9521014318848
1999-10-15,1136.4989639577093
1999-10-18,1134.6241867658132
1999-10-19,1150.6874174383788
1999-10-20,1167.5314007288778
1999-10-21,1161.3829008874286
1999-10-22,1186.7041276525208
1999-10-25,1184.9349991043744
1999-10-26,1192.3319373103634
1999-10-27,1201.3877317956324
1999-10-28,1229.4464420466645
1999-10-29,1252.896530253797
1999-11-01,1250.4018875334648
1999-11-02,1247.7730620319664
1999-11-03,1252.659254761577
1999-11-04,1265.9266814432203
1999-11-05,1270.7341800221482
1999-11-08,1277.5767136641996
1999-11-09,1271.434345301945
1999-11-10,1277.136788300471
1999-11-11,1288.1808348401842
1999-11-12,1302.9745325438407
1999-11-15,1306.6294584574362
1999-11-16,1318.9594233994205
1999-11-17,1308.4931884387463
1999-11-18,1329.0033422331235
1999-11-19,1330.5606370942537
1999-11-22,1326.376534025655
1999-11-23,1326.8776636016814
1999-11-24,1340.7267960606828
1999-11-25,1348.1359009273745
1999-11-26,1363.1610252491928
1999-11-29,1364.304260128104
1999-11-30,1342.6288173789353
1999-12-01,1350.2406901978457
1999-12-02,1361.8652930337134
1999-12-03,1385.9418109965088
1999-12-06,1361.2668554866557
1999-12-07,1359.3505143108541
1999-12-08,1351.3439973851691
1999-12-09,1364.4692901731803
1999-12-10,1370.4696327121362
1999-12-13,1374.8385263316752
1999-12-14,1374.2362342514941
1999-12-15,1379.0303293406453
1999-12-16,1371.262538890725
1999-12-17,1386.4002679833316
1999-12-20,1391.3210939464152
1999-12-21,1395.7030477372653
1999-12-22,1407.6460429037445
1999-12-23,1417.986915637915
1999-12-24,1421.4986008627363
1999-12-27,1423.2167830498565
1999-12-28,1434.7210338736734
1999-12-29,1445.1714409755293
1999-12-30,1455.191966142713
1999-12-31,1456.9679816144119
2000-01-03,1439.318040643907
2000-01-04,1374.2773174869742
2000-01-05,1352.2304065044436
2000-01-06,1335.947192062144
2000-01-07,1375.5821823669257
2000-01-10,1394.0926602870607
2000-01-11,1384.8678557287042
2000-01-12,1379.7316950609847
2000-01-13,1392.5304020158194
2000-01-14,1425.019906470082
2000-01-17,1437.3816581402468
2000-01-18,1416.3515764655056
2000-01-19,1412.8091135918096
2000-01-20,1407.3718497062214
2000-01-21,1406.940295939957
2000-01-24,1393.3721128854593
2000-01-25,1383.2259058203324
2000-01-26,1392.8601056546906
2000-01-27,1412.1996294761598
2000-01-28,1400.2711482774282
2000-01-31,1407.319377553555
2000-02-01,1426.5344871889138
2000-02-02,1435.3240156418497
2000-02-03,1441.781671794405
2000-02-04,1450.5261283357704
2000-02-07,1446.4750949317613
2000-02-08,1452.8112640897875
2000-02-09,1436.2632239941115
2000-02-10,1440.8723400370925
2000-02-11,1424.3944253744644
2000-02-14,1426.9328083606215
2000-02-15,1416.1554501563382
2000-02-16,1412.0122385368663
2000-02-17,1415.5047338860354
2000-02-18,1392.3695067339625
2000-02-21,1379.8254773926856
2000-02-22,1359.9171484196524
2000-02-23,1376.2060643863506
2000-02-24,1382.149843880999
2000-02-25,1400.2468833360251
2000-02-28,1416.4308901126649
2000-02-29,1433.4489085443386
2000-03-01,1446.020813963749
2000-03-02,1461.4251188375986
2000-03-03,1482.4740834198087
2000-03-06,1473.8876470677055
2000-03-07,1458.2733941091726
2000-03-08,1456.44800096846
2000-03-09,1461.8855617363406
2000-03-10,1466.347254599133
2000-03-13,1442.3584063137291
2000-03-14,1436.6458637207313
2000-03-15,1434.0601274191304
2000-03-16,1475.811149893391
2000-03-17,1489.524086902466
2000-03-20,1491.3176041179809
2000-03-21,1509.353069028423
2000-03-22,1524.087513492309
2000-03-23,1526.1856967539843
2000-03-24,1536.4603851514685
2000-03-27,1538.4467677746052
2000-03-28,1541.1604964965823
2000-03-29,1561.626827252227
2000-03-30,1531.9805088172793
2000-03-31,1543.5128943466098
2000-04-03,1539.6521248566032
2000-04-04,1535.8698432501722
2000-04-05,1508.0043790745378
2000-04-06,1529.0719707275678
2000-04-07,1542.2759290731174
2000-04-10,1537.2453207763122
2000-04-11,1520.0116839695158
2000-04-12,1510.2965762025995
2000-04-13,1494.4995621146847
2000-04-14,1434.309445130768
2000-04-17,1442.4887846099405
2000-04-18,1480.6409821619418
2000-04-19,1489.6935826773338
2000-04-20,1498.0580026297823
2000-04-21,1497.537445215138
2000-04-24,1498.3656097738333
2000-04-25,1541.7027749227796
2000-04-26,1543.0184315246195
2000-04-27,1551.9501659919852
2000-04-28,1552.4107615948956
2000-05-01,1568.3062106954217
2000-05-02,1567.855910948438
2000-05-03,1561.4856809629216
2000-05-04,1558.0498893105746
2000-05-05,1570.7468564711417
2000-05-08,1559.3814861241021
2000-05-09,1530.2133023890963
2000-05-10,1494.2171787544578
2000-05-11,1519.7236428576796
2000-05-12,1533.8773299629902
2000-05-15,1532.7438902250958
2000-05-16,1565.1151852408289
2000-05-17,1561.8209092340403
2000-05-18,1551.458058105573
2000-05-19,1522.7536133107772
2000-05-22,1490.7146297632742
2000-05-23,1474.625794978367
2000-05-24,1482.992597810534
2000-05-25,1484.8587638637528
2000-05-26,1456.5625759351008
2000-05-29,1460.154063048512
2000-05-30,1486.7248670143822
2000-05-31,1490.2157203202337
2000-06-01,1508.8088440978781
2000-06-02,1525.3377009712856
2000-06-05,1522.4170075714608
2000-06-06,1501.2680868089637
2000-06-07,1505.8510564500034
2000-06-08,1504.5075339047391
2000-06-09,1501.887392303287
2000-06-12,1494.3848996030079
2000-06-13,1495.5604865038622
2000-06-14,1501.334802834387
2000-06-15,1505.8295682328444
2000-06-16,1487.6742679241092
2000-06-19,1502.2521379921814
2000-06-20,1512.0051525919935
2000-06-21,1522.4306961331629
2000-06-22,1515.6623467478732
2000-06-23,1510.551854822097
2000-06-26,1512.0590746587254
2000-06-27,1503.6884028901923
2000-06-28,1506.7545201414491
2000-06-29,1485.7216377545471
2000-06-30,1488.90220405918
2000-07-03,1512.111803696728
2000-07-04,1514.079155475089
2000-07-05,1490.2236953693566
2000-07-06,1494.3984904624751
2000-07-07,1521.5892061770435
2000-07-10,1517.2854584711465
2000-07-11,1520.2545931113248
2000-07-12,1535.1490177962355
2000-07-13,1545.824256048853
2000-07-14,1551.8803386702314
2000-07-17,1557.2284647665667
2000-07-18,1543.0181674896724
2000-07-19,1546.8358355524317
2000-07-20,1558.080308953169
2000-07-21,1529.057455329955
2000-07-24,1519.2476716868723
2000-07-25,1511.3944868351148
2000-07-26,1498.5252811614882
2000-07-27,1491.9479630235137
2000-07-28,1484.1446179346574
2000-07-31,1494.4658306762067
2000-08-01,1502.9185376260323
2000-08-02,1519.1526178236425
2000-08-03,1529.8455295065864
2000-08-04,1532.9652095762492
2000-08-07,1546.872778723434
2000-08-08,1561.2454733327772
2000-08-09,1564.9228184107037
2000-08-10,1542.2503543113428
2000-08-11,1553.8434994860663
2000-08-14,1569.0937265107314
2000-08-15,1555.0011454005987
2000-08-16,1557.781838425549
2000-08-17,1556.5822341656462
2000-08-18,1562.4401173074784
2000-08-21,1571.4018018562997
2000-08-22,1581.280572238517
2000-08-23,1593.1118082583687
2000-08-24,1582.5977987183844
2000-08-25,1584.309670734412
2000-08-28,1600.1803812530131
2000-08-29,1599.7187655669788
2000-08-30,1595.1780073034788
2000-08-31,1609.0183472539745
2000-09-01,1607.0547149549702
2000-09-04,1610.9876887233272
2000-09-05,1614.2623931883543
2000-09-06,1610.2516637342787
2000-09-07,1625.0760040201146
2000-09-08,1619.5227523148312
2000-09-11,1618.0060760581418
2000-09-12,1609.9639178065431
2000-09-13,1602.1823330521686
2000-09-14,1609.1793991211355
2000-09-15,1593.85264145807
2000-09-18,1588.520259533267
2000-09-19,1600.0791025357814
2000-09-20,1601.7958365836878
2000-09-21,1585.6432179106848
2000-09-22,1542.2003971384065
2000-09-25,1554.571076277042
2000-09-26,1533.0799029626742
2000-09-27,1528.433314926772
2000-09-28,1543.3657484413866
2000-09-29,1535.23902281292
2000-10-02,1539.1591247061365
2000-10-03,1543.0769556109592
2000-10-04,1551.054148130288
2000-10-05,1558.9806044708155
2000-10-06,1539.0790930238165
2000-10-09,1525.2052597900072
2000-10-10,1518.1559681754745
2000-10-11,1482.0974075934728
2000-10-12,1476.3671601307165
2000-10-13,1508.1011389996354
2000-10-16,1524.6195933060262
2000-10-17,1500.9051488619002
2000-10-18,1491.6488437254022
2000-10-19,1539.8112851391927
2000-10-20,1553.3416270924185
2000-10-23,1559.4898242465927
2000-10-24,1569.0453753586992
2000-10-25,1554.9919900512184
2000-10-26,1550.9159370703544
2000-10-27,1545.2680817658218
2000-10-30,1550.928935310091
2000-10-31,1571.5003872438795
2000-11-01,1559.946260982479
2000-11-02,1561.645191977641
2000-11-03,1558.2293247353643
2000-11-06,1567.9996297494968
2000-11-07,1567.524306730486
2000-11-08,1558.0922787491354
2000-11-09,1541.4480145395282
2000-11-10,1506.373946741541
2000-11-13,1492.135836664466
2000-11-14,1523.9631719736174
2000-11-15,1528.5977164228364
2000-11-16,1518.236327930255
2000-11-17,1515.6472436085294
2000-11-20,1494.9851494940078
2000-11-21,1501.169570900185
2000-11-22,1476.5514960395828
2000-11-23,1481.236017812863
2000-11-24,1502.5220593584695
2000-11-27,1502.1322880271075
2000-11-28,1479.5327867943963
2000-11-29,1472.452836536201
2000-11-30,1436.27449543108
2000-12-01,1440.970427061127
2000-12-04,1421.195112185782
2000-12-05,1466.476694639095
2000-12-06,1452.5367055713243
2000-12-07,1437.4146239399688
2000-12-08,1457.421683152844
2000-12-11,1490.2785973244404
2000-12-12,1484.8739048430084
2000-12-13,1477.3054239247188
2000-12-14,1443.5863264973316
2000-12-15,1402.6114587906475
2000-12-18,1411.488451904721
2000-12-19,1407.8066944519815
2000-12-20,1349.4847541268382
2000-12-21,1340.2541948797746
2000-12-22,1347.832236960248
2000-12-25,1352.326032611806
2000-12-26,1350.215036010619
2000-12-27,1361.7461467663743
2000-12-28,1372.115597899906
2000-12-29,1351.6595558376794
2001-01-01,1351.6595558376794
2001-01-02,1318.1510300399955
2001-01-03,1349.4958200354415
2001-01-04,1350.0650282501745
2001-01-05,1322.240347365924
2001-01-08,1319.9985056105088
2001-01-09,1325.5707228443234
2001-01-10,1327.8774261160193
2001-01-11,1327.5536716959975
2001-01-12,1327.6113060042694
2001-01-15,1335.7840878191284
2001-01-16,1339.2588563981287
2001-01-17,1362.4668819704107
2001-01-18,1358.0528328112962
2001-01-19,1366.5143187161834
2001-01-22,1366.2252838715983
2001-01-23,1370.1517279756208
2001-01-24,1392.4363482426081
2001-01-25,1393.61711558942
2001-01-26,1388.6793409554555
2001-01-29,1399.2919054246524
2001-01-30,1398.518606537585
2001-01-31,1390.8177788648325
2001-02-01,1381.046073363193
2001-02-02,1369.7059451293644
2001-02-05,1363.2350543777509
2001-02-06,1373.0149100711262
2001-02-07,1358.9923292428703
2001-02-08,1366.65537220444
2001-02-09,1343.2207950784914
2001-02-12,1350.6150247117653
2001-02-13,1352.4057110799374
2001-02-14,1348.1562327879376
2001-02-15,1376.219983700647
2001-02-16,1339.666362430026
2001-02-19,1331.6945730824964
2001-02-20,1328.984304143431
2001-02-21,1306.3740944920535
2001-02-22,1308.32596227517
2001-02-23,1298.2232340942173
2001-02-26,1313.9419956389434
2001-02-27,1300.1170622763018
2001-02-28,1286.1716546369169
2001-03-01,1271.9048383036848
2001-03-02,1256.3253646322637
2001-03-05,1271.0753136469955
2001-03-06,1284.3465590864307
2001-03-07,1292.2829087242972
2001-03-08,1287.0036977228172
2001-03-09,1265.463347610189
2001-03-12,1223.3385350106685
2001-03-13,1237.5249395840576
2001-03-14,1217.0032049492065
2001-03-15,1234.0594899607222
2001-03-16,1218.8758102292106
2001-03-19,1227.6041775544118
2001-03-20,1212.6873003638577
2001-03-21,1205.517525302011
2001-03-22,1195.2401070256476
2001-03-23,1211.8672581880655
2001-03-26,1236.9048776769005
2001-03-27,1260.22043372183
2001-03-28,1248.684339111572
2001-03-29,1246.9502041891922
2001-03-30,1251.1694398955858
2001-04-02,1241.3886247970258
2001-04-03,1203.88540531111
2001-04-04,1191.0524525992696
2001-04-05,1235.9198658960051
2001-04-06,1218.342604353023
2001-04-09,1223.7832373802903
2001-04-10,1260.7237803981454
2001-04-11,1268.4959036852606
2001-04-12,1271.6034239988685
2001-04-13,1270.9984558269132
2001-04-16,1277.1909949308372
2001-04-17,1285.1121624362386
2001-04-18,1338.4036773040716
2001-04-19,1332.9131230217135
2001-04-20,1309.6683189316648
2001-04-23,1299.502266559161
2001-04-24,1294.9608472020852
2001-04-25,1303.8391865065855
2001-04-26,1306.801676636325
2001-04-27,1331.6278684141585
2001-04-30,1340.8589884785797
2001-05-01,1351.5941096037495
2001-05-02,1352.0218045141023
2001-05-03,1331.8208174423755
2001-05-04,1343.6661319722846
2001-05-07,1349.4993096104874
2001-05-08,1350.7953942743688
2001-05-09,1343.8963796258984
2001-05-10,1351.3937612346426
2001-05-11,1351.290981322762
2001-05-14,1345.8364912456732
2001-05-15,1346.5154434136418
2001-05-16,1358.6042498963523
2001-05-17,1371.2279706594195
2001-05-18,1378.9394217765255
2001-05-21,1396.986312649047
2001-05-22,1408.1012058776473
2001-05-23,1401.7498487684452
2001-05-24,1408.0247771657514
2001-05-25,1396.432724729403
2001-05-28,1391.4606276998416
2001-05-29,1391.8838828878975
2001-05-30,1367.6855875874448
2001-05-31,1384.3780330693712
2001-06-01,1388.3203560230622
2001-06-04,1392.6087193099042
2001-06-05,1404.4232055492653
2001-06-06,1394.7586172140843
2001-06-07,1394.2653876462953
2001-06-08,1388.4290786923623
2001-06-11,1384.1503793126203
2001-06-12,1363.8812052813937
2001-06-13,1356.749922720631
2001-06-14,1331.394116877952
2001-06-15,1318.1664706195145
2001-06-18,1310.5939542285714
2001-06-19,1318.1295810427955
2001-06-20,1330.0846037074357
2001-06-21,1338.2848622715287
2001-06-22,1333.230071783627
2001-06-25,1319.7888621056886
2001-06-26,1311.5832968308976
2001-06-27,1309.2429456556329
2001-06-28,1334.836031484199
2001-06-29,1342.1145664304051
2001-07-02,1356.5067669599428
2001-07-03,1349.8054852518449
2001-07-04,1346.545464429139
2001-07-05,1341.7603346724545
2001-07-06,1303.527577546806
2001-07-09,1303.332103407825
2001-07-10,1285.1371530521888
2001-07-11,1272.149323535574
2001-07-12,1306.3303397544971
2001-07-13,1313.0965967154905
2001-07-16,1299.7058870859078
2001-07-17,1305.5312843614893
2001-07-18,1273.8063118413966
2001-07-19,1286.1871999952941
2001-07-20,1277.1454460786408
2001-07-23,1267.190404223401
2001-07-24,1245.4832621607482
2001-07-25,1247.717121212433
2001-07-26,1259.271556987302
2001-07-27,1270.6391403381226
2001-07-30,1270.0070968092225
2001-07-31,1281.4423029445195
2001-08-01,1282.8733453849927
2001-08-02,1287.5340062349233
2001-08-03,1274.9781328732217
2001-08-06,1272.1346598315079
2001-08-07,1280.4346222830054
2001-08-08,1263.3713599939324
2001-08-09,1239.8533963251307
2001-08-10,1234.7786528578895
2001-08-13,1231.7303276658115
2001-08-14,1238.4051946583616
2001-08-15,1219.8215175857447
2001-08-16,1213.8282055859147
2001-08-17,1192.1402182955144
2001-08-20,1199.1047765181022
2001-08-21,1196.5108006989738
2001-08-22,1193.5766293739175
2001-08-23,1197.804247868039
2001-08-24,1216.5430551888978
2001-08-27,1218.1381782319852
2001-08-28,1202.5652157571235
2001-08-29,1191.378876786321
2001-08-30,1171.212576518548
2001-08-31,1174.8579319553107
2001-09-03,1169.4740243084768
2001-09-04,1193.019543337486
2001-09-05,1187.1306674737298
2001-09-06,1161.1837656278192
2001-09-07,1128.989421086754
2001-09-10,1130.2272995069368
2001-09-11,1103.074102298259
2001-09-12,1101.2953873043227
2001-09-13,1104.221697493177
2001-09-14,1080.2423933324349
2001-09-17,1053.023416027905
2001-09-18,1046.0263857329403
2001-09-19,1026.4863719632485
2001-09-20,997.0334904679195
2001-09-21,983.238143929198
2001-09-24,1021.1134345198763
2001-09-25,1024.2927669719754
2001-09-26,1026.465318410226
2001-09-27,1036.0942902668617
2001-09-28,1069.7547139420276
2001-10-01,1059.1738195878397
2001-10-02,1070.7121195356688
2001-10-03,1077.741784181512
2001-10-04,1095.864145106873
2001-10-05,1090.5771936844978
2001-10-08,1085.7839730009891
2001-10-09,1078.9223638231404
2001-10-10,1105.280739895192
2001-10-11,1130.5643932738742
2001-10-12,1124.6032360950753
2001-10-15,1114.378195150268
2001-10-16,1120.9910121847633
2001-10-17,1120.0330462536551
2001-10-18,1110.9608212921596
2001-10-19,1113.3049237599598
2001-10-22,1132.615438487078
2001-10-23,1142.897243472569
2001-10-24,1140.84593280526
2001-10-25,1138.9540062459662
2001-10-26,1151.6803497402911
2001-10-29,1116.2759783394554
2001-10-30,1092.1789028329097
2001-10-31,1102.1743982091623
2001-11-01,1114.2337526787628
2001-11-02,1118.8273870322762
2001-11-05,1142.5180997350633
2001-11-06,1154.365698431731
2001-11-07,1149.4225087594577
2001-11-08,1166.9206947421278
2001-11-09,1162.2870773618715
2001-11-12,1150.8172293435823
2001-11-13,1183.710257495537
2001-11-14,1184.2710797239185
2001-11-15,1191.0245104077642
2001-11-16,1187.7580808286623
2001-11-19,1206.8581801713676
2001-11-20,1193.7032824506152
2001-11-21,1196.0612271485163
2001-11-22,1196.091702664423
2001-11-23,1203.9415489879739
2001-11-26,1207.5956973941961
2001-11-27,1196.0030271093294
2001-11-28,1173.2794005946614
2001-11-29,1178.9485765833206
2001-11-30,1173.4061967075913
2001-12-03,1166.92677217751
2001-12-04,1179.0125048472414
2001-12-05,1210.3690420215562
2001-12-06,1207.926851316539
2001-12-07,1197.360413981904
2001-12-10,1179.8886425625894
2001-12-11,1177.1518900281637
2001-12-12,1170.7924411497297
2001-12-13,1149.0977922873285
2001-12-14,1142.3336916693254
2001-12-17,1153.4003498316038
2001-12-18,1162.4412263895297
2001-12-19,1166.732053260478
2001-12-20,1160.4567593405557
2001-12-21,1177.817650154353
2001-12-24,1186.7058040122224
2001-12-25,1186.3238914733213
2001-12-26,1187.946800719314
2001-12-27,1191.7771162240808
2001-12-28,1203.375839883154
2001-12-31,1186.412716679904
2002-01-01,1186.412716679904
2002-01-02,1172.3884260099294
2002-01-03,1190.0478080329062
2002-01-04,1204.1808627343717
2002-01-07,1198.6879121843074
2002-01-08,1191.2907218754644
2002-01-09,1189.5099509431564
2002-01-10,1180.6107138029233
2002-01-11,1178.2200958414342
2002-01-14,1162.5845304150039
2002-01-15,1171.799505472572
2002-01-16,1164.3058702799765
2002-01-17,1177.8604959878785
2002-01-18,1167.7284436348539
2002-01-21,1166.0761311506433
2002-01-22,1158.9170073132675
2002-01-23,1163.6320327388767
2002-01-24,1177.3441792556853
2002-01-25,1190.7529407509094
2002-01-28,1198.2199717943756
2002-01-29,1171.064111571932
2002-01-30,1172.014731035972
2002-01-31,1188.9458715125902
2002-02-01,1182.7112871989275
2002-02-04,1155.6462987437963
2002-02-05,1143.2331375417314
2002-02-06,1135.103729629965
2002-02-07,1137.362461596664
2002-02-08,1145.4715174573225
2002-02-11,1154.0451656357777
2002-02-12,1154.4337150355068
2002-02-13,1168.3619559879062
2002-02-14,1174.3610765083672
2002-02-15,1159.6801135732674
2002-02-18,1160.7547114448191
2002-02-19,1135.0543318142443
2002-02-20,1143.0504461447954
2002-02-21,1139.8040259971162
2002-02-22,1136.2351269089247
2002-02-25,1158.4155401223081
2002-02-26,1162.6816448912239
2002-02-27,1175.3704379106875
2002-02-28,1173.3349710544271
2002-03-01,1194.6690137398439
2002-03-04,1218.9898569273248
2002-03-05,1212.367017398241
2002-03-06,1218.6684225692175
2002-03-07,1217.5007044156207
2002-03-08,1228.0358638081627
2002-03-11,1230.0953523808282
2002-03-12,1224.6812506638523
2002-03-13,1212.4329180813509
2002-03-14,1207.0497039045827
2002-03-15,1218.0122013515331
2002-03-18,1219.5658676944236
2002-03-19,1223.9647204863659
2002-03-20,1206.4290020322087
2002-03-21,1208.4944210247593
2002-03-22,1207.671134915352
2002-03-25,1196.2131527033955
2002-03-26,1200.3857941978274
2002-03-27,1209.5132417268662
2002-03-28,1216.800076413956
2002-03-29,1214.4410093398965
2002-04-01,1206.3883611538777
2002-04-02,1197.6928515473446
2002-04-03,1192.9631664899152
2002-04-04,1188.885699642799
2002-04-05,1190.1566251120817
2002-04-08,1190.3463274860883
2002-04-09,1183.198100428285
2002-04-10,1192.1894284254556
2002-04-11,1163.727522106148
2002-04-12,1172.0235396997557
2002-04-15,1169.693263279616
2002-04-16,1191.2120361472
2002-04-17,1187.6634436943932
2002-04-18,1182.6000143225651
2002-04-19,1184.648239725931
2002-04-22,1173.05494933329
2002-04-23,1166.4053932461075
2002-04-24,1158.025817364868
2002-04-25,1149.0069520691516
2002-04-26,1137.1447669898344
2002-04-29,1126.3871892517548
2002-04-30,1134.8898417854207
2002-05-01,1136.7697771305595
2002-05-02,1137.677094694874
2002-05-03,1120.4351410670256
2002-05-06,1103.7347481502202
2002-05-07,1098.9895121304976
2002-05-08,1135.0317697266933
2002-05-09,1125.2338460548888
2002-05-10,1107.3235736327767
2002-05-13,1122.6866661636266
2002-05-14,1148.1497774491345
2002-05-15,1144.8807594408886
2002-05-16,1147.7045908288571
2002-05-17,1142.575991201604
2002-05-20,1132.503161805794
2002-05-21,1128.2608941580377
