Date,AC FAR EAST ex JP ESG UNIVERSAL ex TC
2013-10-14,989.1456705427447
2013-10-15,1003.5260338285764
2013-10-16,1001.0113190882494
2013-10-17,992.1099135575122
2013-10-18,999.3863001339968
2013-10-21,1000.6849341445143
2013-10-22,991.9668552060293
2013-10-23,984.4012655861757
2013-10-24,981.7111918980047
2013-10-25,975.6733695667109
2013-10-28,982.0116199412479
2013-10-29,983.1666651057706
2013-10-30,993.9307153069948
2013-10-31,998.8878880609952
2013-11-01,1005.3848186693884
2013-11-04,998.7101796137745
2013-11-05,996.5510130056471
2013-11-06,992.4976823997764
2013-11-07,999.2650039015325
2013-11-08,992.6193194872055
2013-11-11,987.7965751623508
2013-11-12,984.599210816291
2013-11-13,971.7297230236169
2013-11-14,976.3920944659926
2013-11-15,988.6239350222932
2013-11-18,1000.0662825458944
2013-11-19,1003.5182260473491
2013-11-20,1002.8168488098803
2013-11-21,992.3499697043852
2013-11-22,990.953228292578
2013-11-25,994.6430334299667
2013-11-26,992.6591111404539
2013-11-27,994.9148106195464
2013-11-28,996.7590892594249
2013-11-29,999.1356020373746
2013-12-02,1006.8906712780245
2013-12-03,998.1294567828683
2013-12-04,993.1671691448411
2013-12-05,983.5188039813436
2013-12-06,980.2439535194992
2013-12-09,986.4574736914966
2013-12-10,980.4919612940137
2013-12-11,970.6617191321566
2013-12-12,966.7005690517137
2013-12-13,966.635796293039
2013-12-16,960.7065603122925
2013-12-17,965.8789574507587
2013-12-18,964.5258185824439
2013-12-19,965.6599454477832
2013-12-20,963.1392695035049
2013-12-23,964.8735440389372
2013-12-24,972.4060795642597
2013-12-25,972.805563377515
2013-12-26,970.6607448749778
2013-12-27,968.8639000293916
2013-12-30,969.2280258048909
2013-12-31,974.668530131508
2014-01-01,974.668530131508
2014-01-02,976.7912972601868
2014-01-03,963.4541784962757
2014-01-06,955.3330506960006
2014-01-07,956.4139352008297
2014-01-08,963.5400166199121
2014-01-09,958.2214175143813
2014-01-10,953.1320797402004
2014-01-13,960.4296770314988
2014-01-14,955.1031625204666
2014-01-15,963.4657034975055
2014-01-16,964.3915177095948
2014-01-17,968.7388689877947
2014-01-20,963.7654030922364
2014-01-21,967.8443561744762
2014-01-22,969.7287438388847
2014-01-23,951.1917669525855
2014-01-24,941.9073644396668
2014-01-27,923.2676029412617
2014-01-28,926.5488584110162
2014-01-29,937.9408861057162
2014-01-30,940.6788964518283
2014-01-31,946.090424973074
2014-02-03,937.6158343951773
2014-02-04,921.906192570732
2014-02-05,917.5972051585826
2014-02-06,920.7583609466826
2014-02-07,929.5873409868669
2014-02-10,927.5406493474488
2014-02-11,935.1531581303936
2014-02-12,951.2497531910515
2014-02-13,940.9394226754968
2014-02-14,946.4253345370482
2014-02-17,954.5274703182602
2014-02-18,949.9320759531041
2014-02-19,951.426685826797
2014-02-20,944.3003433575905
2014-02-21,950.3753851303745
2014-02-24,945.9117651078358
2014-02-25,947.1237709081739
2014-02-26,956.1429596590402
2014-02-27,963.0121350576144
2014-02-28,955.8667207337617
2014-03-03,949.8883100340653
2014-03-04,951.5450083159923
2014-03-05,955.8562167478353
2014-03-06,957.3890584632301
2014-03-07,955.8794501497291
2014-03-10,942.1829691353439
2014-03-11,946.7819504429516
2014-03-12,931.3851141047794
2014-03-13,930.7544224707548
2014-03-14,923.942925528762
2014-03-17,925.9070740702313
2014-03-18,930.7673687740195
2014-03-19,929.006150391546
2014-03-20,920.8286644731193
2014-03-21,927.189060212439
2014-03-24,937.1754934182312
2014-03-25,936.0126678041812
2014-03-26,944.4359706039494
2014-03-27,949.7336688729233
2014-03-28,957.3114328738446
2014-03-31,962.3569084669331
2014-04-01,971.0921819664268
2014-04-02,976.7839870926514
2014-04-03,980.5640869144031
2014-04-04,981.8079823627493
2014-04-07,977.3786159444339
2014-04-08,980.3549208480791
2014-04-09,986.5609489138715
2014-04-10,989.2221650106675
2014-04-11,984.5201639972317
2014-04-14,988.0098840421792
2014-04-15,982.5683248027321
2014-04-16,985.3568208711088
2014-04-17,985.4918085795476
2014-04-18,988.0266581398566
2014-04-21,989.4176471486697
2014-04-22,990.1411124269872
2014-04-23,982.5562174429461
2014-04-24,985.0724913814358
2014-04-25,971.0854596320046
2014-04-28,968.834205020187
2014-04-29,977.8070379700096
2014-04-30,968.0470515770779
2014-05-01,968.26940879196
2014-05-02,973.6146873635358
2014-05-05,969.9635983358846
2014-05-06,966.8773443049636
2014-05-07,961.9244344187604
2014-05-08,968.789321133266
2014-05-09,976.4252960703519
2014-05-12,981.2041583017099
2014-05-13,990.2038776377232
2014-05-14,1001.6541213322431
2014-05-15,1004.1600592644842
2014-05-16,1006.1680356082006
2014-05-19,1006.7537541682857
2014-05-20,1006.0283518494874
2014-05-21,1007.9524532938942
2014-05-22,1016.1228378615112
2014-05-23,1018.5724928952665
2014-05-26,1016.232085529003
2014-05-27,1017.2492058178399
2014-05-28,1026.0225256124077
2014-05-29,1024.471449074338
2014-05-30,1017.5566162997867
2014-06-02,1021.3283800116088
2014-06-03,1028.6503805224486
2014-06-04,1024.1487517481362
2014-06-05,1025.4817107884778
2014-06-06,1022.6589733715808
2014-06-09,1029.7740034774768
2014-06-10,1041.627447050567
2014-06-11,1042.4253401469846
2014-06-12,1038.7721867804855
2014-06-13,1039.105883604917
2014-06-16,1035.2783362171629
2014-06-17,1036.1345527360445
2014-06-18,1031.0397853763475
2014-06-19,1029.6580848817075
2014-06-20,1029.3163297032456
2014-06-23,1023.628153375689
2014-06-24,1029.2098272616188
2014-06-25,1023.5953098934732
2014-06-26,1038.128973582055
2014-06-27,1034.3200660518198
2014-06-30,1035.9173289098671
2014-07-01,1036.7127743144672
2014-07-02,1052.5853136699254
2014-07-03,1057.938140497193
2014-07-04,1060.8199131636648
2014-07-07,1062.8510146114224
2014-07-08,1062.5969647829718
2014-07-09,1052.6592557773292
2014-07-10,1059.554323556815
2014-07-11,1054.890930005585
2014-07-14,1056.1689372936753
2014-07-15,1064.4236204200515
2014-07-16,1066.277642902414
2014-07-17,1066.6433116764913
2014-07-18,1065.2520885721704
2014-07-21,1065.2967767856878
2014-07-22,1078.3304662522723
2014-07-23,1084.2049117189636
2014-07-24,1086.3392645373633
2014-07-25,1088.6031970478882
2014-07-28,1092.793711470282
2014-07-29,1101.1405313923372
2014-07-30,1108.264036698036
2014-07-31,1102.525243391979
2014-08-01,1089.0536076585654
2014-08-04,1097.1461127761545
2014-08-05,1097.2470733741927
2014-08-06,1093.296869192532
2014-08-07,1088.68514710204
2014-08-08,1076.084554056102
2014-08-11,1090.1494592598083
2014-08-12,1094.6965243135373
2014-08-13,1101.4426620378586
2014-08-14,1102.2048552479641
2014-08-15,1104.9241386687295
2014-08-18,1104.6717203720548
2014-08-19,1116.382397945607
2014-08-20,1121.7282535147594
2014-08-21,1114.142776697856
2014-08-22,1126.0197625638996
2014-08-25,1127.121162063618
2014-08-26,1125.8940963337482
2014-08-27,1129.9600649428153
2014-08-28,1127.551947907199
2014-08-29,1124.7667406910098
2014-09-01,1130.6441323307565
2014-09-02,1125.887228933289
2014-09-03,1136.6902835033081
2014-09-04,1152.861460060555
2014-09-05,1148.8509685698564
2014-09-08,1150.2533641901132
2014-09-09,1151.7731130810955
2014-09-10,1139.9626151563664
2014-09-11,1131.8323708924856
2014-09-12,1129.5721695312734
2014-09-15,1120.360021893278
2014-09-16,1112.4333704702149
2014-09-17,1121.1353936352552
2014-09-18,1117.875355314217
2014-09-19,1127.3367110026084
2014-09-22,1118.029743778388
2014-09-23,1110.6781403929997
2014-09-24,1118.8472240222773
2014-09-25,1117.1871089659737
2014-09-26,1118.326726492483
2014-09-29,1106.2691569131296
2014-09-30,1103.7439302020018
2014-10-01,1101.735591424801
2014-10-02,1091.1556011325229
2014-10-03,1110.0241232145008
2014-10-06,1107.9449415480306
2014-10-07,1105.9962175040184
2014-10-08,1089.6011170000427
2014-10-09,1097.4803262480714
2014-10-10,1091.5589991407908
2014-10-13,1079.6613456392815
2014-10-14,1080.959264407349
2014-10-15,1074.202266063869
2014-10-16,1065.0258493381716
2014-10-17,1066.112783109092
2014-10-20,1077.750351749999
2014-10-21,1081.1033683712387
2014-10-22,1098.7053112583014
2014-10-23,1097.3285514441332
2014-10-24,1092.6154673904343
2014-10-27,1087.6171962545918
2014-10-28,1093.9447220267305
2014-10-29,1110.3360411589445
2014-10-30,1118.2655875718458
2014-10-31,1135.115819109447
2014-11-03,1135.0428433060679
2014-11-04,1123.0877036458712
2014-11-05,1123.315972014513
2014-11-06,1125.9508242729285
2014-11-07,1122.4075350833327
2014-11-10,1132.701519449091
2014-11-11,1134.0296900122378
2014-11-12,1129.6289304028408
2014-11-13,1134.1012455625842
2014-11-14,1132.9136716086648
2014-11-17,1126.0461017043283
2014-11-18,1116.4634574049344
2014-11-19,1113.701032880978
2014-11-20,1110.8976083012728
2014-11-21,1126.4813509822504
2014-11-24,1138.4500199134422
2014-11-25,1133.595153406355
2014-11-26,1138.4393890088631
2014-11-27,1144.8555799908697
2014-11-28,1144.6866324192715
2014-12-01,1122.5863175384984
2014-12-02,1134.0708207754935
2014-12-03,1136.5497170947656
2014-12-04,1133.5274632284895
2014-12-05,1148.8999313099082
2014-12-08,1145.7937209595186
2014-12-09,1124.5098688939513
2014-12-10,1124.573409206821
2014-12-11,1117.3752418818976
2014-12-12,1109.8917767345436
2014-12-15,1104.7277739807255
2014-12-16,1086.9589734409267
2014-12-17,1088.9834147035924
2014-12-18,1107.6978113436803
2014-12-19,1123.0094222207783
2014-12-22,1135.3713410069706
2014-12-23,1137.5499837556
2014-12-24,1139.10662796359
2014-12-25,1137.5776892167803
2014-12-26,1142.612433558438
2014-12-29,1151.6692670928333
2014-12-30,1146.8136315153404
2014-12-31,1156.823416108621
2015-01-01,1156.823416108621
2015-01-02,1167.1996131539304
2015-01-05,1164.4155872603665
2015-01-06,1151.3108529071696
2015-01-07,1166.5207181683006
2015-01-08,1183.2428973373917
2015-01-09,1184.3979783760856
2015-01-12,1187.7043368953443
2015-01-13,1197.8284521174862
2015-01-14,1192.9124253649734
2015-01-15,1221.0772092870734
2015-01-16,1223.525057219494
2015-01-19,1204.5942183110838
2015-01-20,1215.8236345569428
2015-01-21,1232.6778227540028
2015-01-22,1255.2836123928948
2015-01-23,1292.399676192906
2015-01-26,1293.8856397927273
2015-01-27,1281.1081099356795
2015-01-28,1284.8192415512958
2015-01-29,1271.439573831348
2015-01-30,1270.9071802763285
2015-02-02,1263.966985755772
2015-02-03,1258.1364360192288
2015-02-04,1273.0020580602734
2015-02-05,1268.1645486754494
2015-02-06,1278.5670903763046
2015-02-09,1271.2513989258023
2015-02-10,1272.2644644290165
2015-02-11,1273.122534179032
2015-02-12,1263.149707152372
2015-02-13,1274.1789808693154
2015-02-16,1272.430870810437
2015-02-17,1273.177525186429
2015-02-18,1278.1942431027285
2015-02-19,1275.0678822644416
2015-02-20,1277.683975107079
2015-02-23,1277.5418149001282
2015-02-24,1284.1570606335467
2015-02-25,1290.50906510862
2015-02-26,1308.8643930298867
2015-02-27,1303.3077684748105
2015-03-02,1307.881298206466
2015-03-03,1307.816032789182
2015-03-04,1315.8663899771495
2015-03-05,1312.3970209763463
2015-03-06,1337.760518560762
2015-03-09,1325.559304291663
2015-03-10,1329.0500796143465
2015-03-11,1340.2462246729954
2015-03-12,1340.2861595599397
2015-03-13,1352.1751392903107
2015-03-16,1345.4645174086654
2015-03-17,1350.5229024790224
2015-03-18,1354.6309580246837
2015-03-19,1374.3957899887712
2015-03-20,1349.9727430382025
2015-03-23,1341.6875118482837
2015-03-24,1346.6810530672255
2015-03-25,1338.3560011238603
2015-03-26,1337.369641262209
2015-03-27,1338.034019971599
2015-03-30,1356.8115456858707
2015-03-31,1374.7642260974335
2015-04-01,1375.6318426849498
2015-04-02,1371.9885018757643
2015-04-03,1373.6144529716594
2015-04-06,1360.7305472638782
2015-04-07,1384.0443240323686
2015-04-08,1416.6007386919614
2015-04-09,1446.6871052025901
2015-04-10,1466.7470903698663
2015-04-13,1491.1437365829454
2015-04-14,1465.6449955392884
2015-04-15,1473.1397926309721
2015-04-16,1477.7033482819438
2015-04-17,1464.863961996534
2015-04-20,1453.75837725355
2015-04-21,1470.214543304435
2015-04-22,1481.2979424940866
2015-04-23,1476.1746030245656
2015-04-24,1478.139514900417
2015-04-27,1481.9047264199512
2015-04-28,1466.6284152493572
2015-04-29,1435.2939597598454
2015-04-30,1416.8300436105058
2015-05-01,1414.401818009354
2015-05-04,1424.8401152061956
2015-05-05,1411.7481607963412
2015-05-06,1383.8707092259158
2015-05-07,1374.9148656742016
2015-05-08,1387.5227226647828
2015-05-11,1399.8454406124315
2015-05-12,1377.919493277347
2015-05-13,1368.1875562939315
2015-05-14,1367.3065652222929
2015-05-15,1370.6613815334358
2015-05-18,1378.671600169045
2015-05-19,1414.2413812121922
2015-05-20,1410.812606577419
2015-05-21,1403.2720196738014
2015-05-22,1430.784041799801
2015-05-25,1429.8907832614566
2015-05-26,1446.61524557716
2015-05-27,1435.2478442223799
2015-05-28,1414.6526506720927
2015-05-29,1404.2318054257153
2015-06-01,1411.8779358972413
2015-06-02,1371.279215359455
2015-06-03,1358.3812676197717
2015-06-04,1349.576483910467
2015-06-05,1364.1819936095706
2015-06-08,1343.7366950478895
2015-06-09,1324.6689185882822
2015-06-10,1319.1412734616138
2015-06-11,1331.9934036372645
2015-06-12,1336.0882869525783
2015-06-15,1321.8786595295032
2015-06-16,1313.928240834356
2015-06-17,1322.2625124300928
2015-06-18,1305.9043664420462
2015-06-19,1313.2008816682473
2015-06-22,1320.4575100982531
2015-06-23,1356.3631200435998
2015-06-24,1357.511961022383
2015-06-25,1350.7219981795922
2015-06-26,1343.4560884990815
2015-06-29,1314.6459799575623
2015-06-30,1331.8785478215962
2015-07-01,1340.5048525108534
2015-07-02,1339.411244355217
2015-07-03,1332.194349444393
2015-07-06,1301.4465733520099
2015-07-07,1306.107161721955
2015-07-08,1246.131198338769
2015-07-09,1272.3591043852703
2015-07-10,1274.0381397192023
2015-07-13,1307.3559198799683
2015-07-14,1300.5891479467168
2015-07-15,1303.318808233807
2015-07-16,1313.229847795305
2015-07-17,1326.0811304402196
2015-07-20,1319.0992849588508
2015-07-21,1316.2866394805114
2015-07-22,1310.8553280398069
2015-07-23,1294.6491838098282
2015-07-24,1285.2417852728872
2015-07-27,1243.274882074077
2015-07-28,1250.6464187516012
2015-07-29,1257.4574993348895
2015-07-30,1263.1333401466654
2015-07-31,1253.8629967828708
2015-08-03,1249.4103033312708
2015-08-04,1254.796307866745
2015-08-05,1263.8837408074296
2015-08-06,1249.8464165301489
2015-08-07,1249.1435040694812
2015-08-10,1244.973322147636
2015-08-11,1222.997552734317
2015-08-12,1178.7459988763812
2015-08-13,1195.0919395410901
2015-08-14,1194.943032643412
2015-08-17,1184.6258368266806
2015-08-18,1177.4149878089743
2015-08-19,1164.487951534564
2015-08-20,1134.2197430509684
2015-08-21,1098.7040299460023
2015-08-24,1021.7815743654722
2015-08-25,1057.9394285772523
2015-08-26,1059.3941723086625
2015-08-27,1107.5356938204063
2015-08-28,1116.2553318760679
2015-08-31,1116.5215615349775
2015-09-01,1092.0239286078374
2015-09-02,1087.435700692464
2015-09-03,1101.860529395558
2015-09-04,1091.0412273389488
2015-09-07,1074.7227675598574
2015-09-08,1090.1990802080256
2015-09-09,1129.9596490222561
2015-09-10,1112.0499981891855
2015-09-11,1104.0143388254264
2015-09-14,1106.8157509448383
2015-09-15,1103.2271961986619
2015-09-16,1122.5363335718607
2015-09-17,1129.585808643052
2015-09-18,1130.362251595248
2015-09-21,1130.4961307355857
2015-09-22,1136.2789516377843
2015-09-23,1107.3374839972155
2015-09-24,1088.1158850639672
2015-09-25,1097.2292305566166
2015-09-28,1089.7100583576535
2015-09-29,1075.8853907676378
2015-09-30,1099.3791489270307
2015-10-01,1102.4039264259256
2015-10-02,1104.8059110973873
2015-10-05,1128.362048334834
2015-10-06,1133.5646207560264
2015-10-07,1167.1504813117353
2015-10-08,1160.8538659402564
2015-10-09,1163.6123749398405
2015-10-12,1176.933808201561
2015-10-13,1165.6394693631999
2015-10-14,1154.1502916970023
2015-10-15,1184.7529244301845
2015-10-16,1187.6499342086358
2015-10-19,1197.5370274332163
2015-10-20,1189.3534455251672
2015-10-21,1186.6661709639923
2015-10-22,1202.391579244002
2015-10-23,1234.9894092557952
2015-10-26,1234.2550700658649
2015-10-27,1230.4313073429441
2015-10-28,1222.960126211431
2015-10-29,1218.957499751571
2015-10-30,1208.101186865067
2015-11-02,1209.689024117857
2015-11-03,1230.9423515279602
2015-11-04,1259.6349731588864
2015-11-05,1253.331382067614
2015-11-06,1256.2081092978929
2015-11-09,1242.7980837232192
2015-11-10,1232.7802021887162
2015-11-11,1224.6775411816939
2015-11-12,1230.2723043075016
2015-11-13,1215.6336405292564
2015-11-16,1199.490087335569
2015-11-17,1220.8007503000097
2015-11-18,1216.3754467409235
2015-11-19,1226.891392612158
2015-11-20,1244.1734891076262
2015-11-23,1247.0559043172582
2015-11-24,1246.1913571571176
2015-11-25,1251.2021582284724
2015-11-26,1252.223350318052
2015-11-27,1237.006047878978
2015-11-30,1228.264505859787
2015-12-01,1243.9209644346404
2015-12-02,1246.1376305172018
2015-12-03,1209.564253979831
2015-12-04,1198.9688946296203
2015-12-07,1201.8909987821396
2015-12-08,1183.5097516736557
2015-12-09,1168.0587495126322
2015-12-10,1167.925770414242
2015-12-11,1150.5354916113238
2015-12-14,1136.8036284477482
2015-12-15,1150.8031203400756
2015-12-16,1168.6619485979697
2015-12-17,1189.556330623746
2015-12-18,1178.1517052415907
2015-12-21,1175.3559193676886
2015-12-22,1176.1660635944675
2015-12-23,1193.289279789185
2015-12-24,1186.8506068508439
2015-12-25,1187.5291604108352
2015-12-28,1178.3386066344294
2015-12-29,1186.4274783225426
2015-12-30,1181.3577052790522
2015-12-31,1189.0326369663603
2016-01-01,1189.0326369663603
2016-01-04,1159.6302917461494
2016-01-05,1166.8623132966998
2016-01-06,1151.0445785667646
2016-01-07,1113.4007385955642
2016-01-08,1111.9042694448162
2016-01-11,1091.4595194115
2016-01-12,1091.3900265923537
2016-01-13,1102.064521137708
2016-01-14,1089.4443618347955
2016-01-15,1066.7325002175492
2016-01-18,1067.3555400825353
2016-01-19,1080.6724204738678
2016-01-20,1047.4765711799055
2016-01-21,1043.5059041776278
2016-01-22,1074.4246060781684
2016-01-25,1086.7425380547347
2016-01-26,1065.513585520531
2016-01-27,1073.917331124316
2016-01-28,1073.1646960609512
2016-01-29,1110.6697790511898
2016-02-01,1104.3831963934679
2016-02-02,1090.7152960554158
2016-02-03,1057.9247874191808
2016-02-04,1065.143234045448
2016-02-05,1074.687928198864
2016-02-08,1073.9552084589059
2016-02-09,1057.3810346641737
2016-02-10,1067.9798913930251
2016-02-11,1030.6210462750748
2016-02-12,1029.554281014505
2016-02-15,1059.9112647522177
2016-02-16,1070.9514341612905
2016-02-17,1065.1767490599686
2016-02-18,1087.6142960466627
2016-02-19,1083.945269819764
2016-02-22,1097.8599146347246
2016-02-23,1096.0088579088365
2016-02-24,1087.9720164650873
2016-02-25,1081.6616371001967
2016-02-26,1104.9223412623865
2016-02-29,1104.8044670560942
2016-03-01,1117.3462957166591
2016-03-02,1147.023207804232
2016-03-03,1146.9638094649088
2016-03-04,1150.928535694822
2016-03-07,1155.51414844618
2016-03-08,1137.4953872448498
2016-03-09,1139.6545927545972
2016-03-10,1131.4698519659457
2016-03-11,1143.5619546029625
2016-03-14,1159.6810861376596
2016-03-15,1149.8195514015217
2016-03-16,1153.7124656629428
2016-03-17,1150.0885624021792
2016-03-18,1165.8687441531115
2016-03-21,1170.4124028193617
2016-03-22,1175.4590722727264
2016-03-23,1176.5470866292185
2016-03-24,1165.695302437467
2016-03-25,1163.4052527824874
2016-03-28,1156.615865945525
2016-03-29,1162.8295656516184
2016-03-30,1170.128492979643
2016-03-31,1168.5845935020773
2016-04-01,1157.3657052615872
2016-04-04,1157.48246961003
2016-04-05,1143.4983530354712
2016-04-06,1141.2688608632773
2016-04-07,1143.6789794158312
2016-04-08,1143.9994501681517
2016-04-11,1145.5980669805513
2016-04-12,1156.8296697196229
2016-04-13,1185.2536485587882
2016-04-14,1191.012172692087
2016-04-15,1190.4524583932077
2016-04-18,1181.6537850111674
2016-04-19,1186.7080775458478
2016-04-20,1182.3518944117257
2016-04-21,1197.5461833728632
2016-04-22,1194.2568664626665
2016-04-25,1185.2932082101909
2016-04-26,1180.9825226580663
2016-04-27,1177.946046690792
2016-04-28,1173.918948187061
2016-04-29,1149.3923688229033
2016-05-02,1141.6685669388057
2016-05-03,1128.8093446159169
2016-05-04,1121.5861629831395
2016-05-05,1127.6833360329042
2016-05-06,1116.9181128630596
2016-05-09,1116.2947918780524
2016-05-10,1118.12624313346
2016-05-11,1112.7938445919217
2016-05-12,1112.9535985679718
2016-05-13,1110.6175800004805
2016-05-16,1109.514566100648
2016-05-17,1120.0198659944278
2016-05-18,1114.9644467865671
2016-05-19,1110.4845176378387
2016-05-20,1114.93452381756
2016-05-23,1126.1942407421623
2016-05-24,1122.3144355022664
2016-05-25,1145.7360355981307
2016-05-26,1143.3790190675657
2016-05-27,1160.2152771764675
2016-05-30,1159.261575538025
2016-05-31,1165.9054765197973
2016-06-01,1160.912094485128
2016-06-02,1165.8762552867854
2016-06-03,1153.9798957912967
2016-06-06,1159.969575838063
2016-06-07,1179.096789967707
2016-06-08,1180.2299818527044
2016-06-09,1185.1836192554022
2016-06-10,1175.3464376627612
2016-06-13,1150.3360750154993
2016-06-14,1156.8082256725886
2016-06-15,1158.5462204542723
2016-06-16,1155.8700768413014
2016-06-17,1150.4255547608157
2016-06-20,1159.1827347771475
2016-06-21,1172.4547193065728
2016-06-22,1178.6210913042694
2016-06-23,1173.7467737602306
2016-06-24,1161.6163842497085
2016-06-27,1173.4188739880713
2016-06-28,1174.2955770573942
2016-06-29,1187.6237398245
2016-06-30,1206.080438882734
2016-07-01,1211.1005547658215
2016-07-04,1218.7324559010822
2016-07-05,1209.720385970414
2016-07-06,1196.0823112285784
2016-07-07,1209.0912620540412
2016-07-08,1207.4224697738055
2016-07-11,1230.352160204476
2016-07-12,1237.8179402068342
2016-07-13,1239.3821653493762
2016-07-14,1249.0309926904072
2016-07-15,1261.2350206208243
2016-07-18,1266.144419501648
2016-07-19,1270.255943532224
2016-07-20,1273.657901003278
2016-07-21,1277.726162030399
2016-07-22,1276.90564252649
2016-07-25,1276.4792028081022
2016-07-26,1283.2551356222439
2016-07-27,1287.1378175883874
2016-07-28,1279.1785602883185
2016-07-29,1256.6242878527567
2016-08-01,1277.2863066053635
2016-08-02,1265.5356310841823
2016-08-03,1252.9130994793798
2016-08-04,1262.7554700117662
2016-08-05,1286.2924156243796
2016-08-08,1301.0590939319018
2016-08-09,1299.6410716588414
2016-08-10,1300.8989601497271
2016-08-11,1300.187423372911
2016-08-12,1303.3142639170471
2016-08-15,1307.9301784713653
2016-08-16,1303.636637973737
2016-08-17,1292.4579164695404
2016-08-18,1295.8633438591778
2016-08-19,1287.5528423339965
2016-08-22,1281.7490653852783
2016-08-23,1288.0027247484065
2016-08-24,1288.1411192890098
2016-08-25,1289.8119869128684
2016-08-26,1291.3180531768546
2016-08-29,1296.3154713427487
2016-08-30,1305.0376881357538
2016-08-31,1303.3504024119711
2016-09-01,1295.1031522614
2016-09-02,1303.3706846085795
2016-09-05,1326.3959645489447
2016-09-06,1330.614066769645
2016-09-07,1335.9439425918579
2016-09-08,1334.5778344899209
2016-09-09,1329.2742055558965
2016-09-12,1292.0395162804834
2016-09-13,1285.6806186094805
2016-09-14,1282.6656271045565
2016-09-15,1288.7296532525286
2016-09-16,1298.0526606326841
2016-09-19,1315.1055189161966
2016-09-20,1317.0957006421895
2016-09-21,1329.8808632223431
2016-09-22,1331.6828448886656
2016-09-23,1332.9868579402241
2016-09-26,1310.9138402637354
2016-09-27,1331.0754494985288
2016-09-28,1329.6979246785645
2016-09-29,1333.1210924477784
2016-09-30,1313.6833372475885
2016-10-03,1326.2381117813436
2016-10-04,1338.7529137256802
2016-10-05,1331.7651352435232
2016-10-06,1341.138391100099
2016-10-07,1333.40579577413
2016-10-10,1336.4314496601194
2016-10-11,1329.1878334900553
2016-10-12,1327.708017528228
2016-10-13,1310.743112010453
2016-10-14,1322.2425829775254
2016-10-17,1319.1870992560623
2016-10-18,1337.7915843681249
2016-10-19,1343.5650072298681
2016-10-20,1349.432150143028
2016-10-21,1350.6515055563154
2016-10-24,1361.0805370022026
2016-10-25,1363.497658953413
2016-10-26,1344.545299193199
2016-10-27,1335.772537403017
2016-10-28,1330.0313287193355
2016-10-31,1324.0886101362528
2016-11-01,1320.1112492706197
2016-11-02,1293.4082818738168
2016-11-03,1292.1338722175187
2016-11-04,1285.5820144607492
2016-11-07,1305.4313292135575
