Date,AC FAR EAST ex JAPAN ex HK
2001-05-17,105.91875125838507
2001-05-18,106.09075376310432
2001-05-21,106.44873702845399
2001-05-22,108.51209070362623
2001-05-23,111.19961186982691
2001-05-24,111.65140213193588
2001-05-25,111.09000929294942
2001-05-28,109.9505091184825
2001-05-29,111.1012298745106
2001-05-30,109.66525033409522
2001-05-31,109.90860694517151
2001-06-01,109.31107889526942
2001-06-04,109.6264729378113
2001-06-05,109.68333043134793
2001-06-06,110.63159221641824
2001-06-07,110.56682945652368
2001-06-08,113.261354447452
2001-06-11,113.67525363091605
2001-06-12,112.42821168478059
2001-06-13,112.20695630149967
2001-06-14,110.03315162138848
2001-06-15,109.76765037018151
2001-06-18,108.09549061359098
2001-06-19,108.39980879015235
2001-06-20,108.1593891828788
2001-06-21,108.17214828324153
2001-06-22,108.19332505320476
2001-06-25,107.05005432743215
2001-06-26,105.89198786066856
2001-06-27,106.2849068720135
2001-06-28,106.62609203162346
2001-06-29,109.0189019525146
2001-07-02,108.87829343330633
2001-07-03,109.15605147808031
2001-07-04,108.70367246716354
2001-07-05,109.63075956034346
2001-07-06,107.73286007084252
2001-07-09,105.2516010422256
2001-07-10,104.19073976736215
2001-07-11,101.83094134289763
2001-07-12,103.99745965576969
2001-07-13,102.58413413243609
2001-07-16,101.49875667808486
2001-07-17,101.36993843363439
2001-07-18,97.92683951465203
2001-07-19,98.16210274038085
2001-07-20,97.88968266625497
2001-07-23,97.14639968887482
2001-07-24,96.07455154121504
2001-07-25,96.46547028959748
2001-07-26,97.89945168689279
2001-07-27,99.29055671044053
2001-07-30,98.95487046104864
2001-07-31,100.07994286449167
2001-08-01,101.07819864759756
2001-08-02,101.91954002898329
2001-08-03,101.32964669870016
2001-08-06,101.11561711842471
2001-08-07,100.85323985173092
2001-08-08,101.63591671437723
2001-08-09,98.483010061594
2001-08-10,98.61988210723958
2001-08-13,98.98198228419014
2001-08-14,101.10654881040263
2001-08-15,99.92663060027009
2001-08-16,99.43141156380112
2001-08-17,98.02450951976529
2001-08-20,96.66393689678563
2001-08-21,96.90244842444966
2001-08-22,95.46544542736814
2001-08-23,96.38973503473181
2001-08-24,95.49486326940485
2001-08-27,97.78936934486255
2001-08-28,97.37088090713473
2001-08-29,97.5675365686765
2001-08-30,97.29325892617297
2001-08-31,96.74361004436706
2001-09-03,96.15052902154213
2001-09-04,99.28999768190079
2001-09-05,98.51581109768121
2001-09-06,97.18802267448582
2001-09-07,95.33298862054312
2001-09-10,95.01183532452019
2001-09-11,93.26080894534196
2001-09-12,89.23545534101925
2001-09-13,88.03406106487455
2001-09-14,84.26153124361377
2001-09-17,81.91719073970819
2001-09-18,82.01202715070903
2001-09-19,82.39126895167624
2001-09-20,81.22395180365078
2001-09-21,79.59060942701832
2001-09-24,80.16680246049418
2001-09-25,78.16905237541845
2001-09-26,78.81670380246759
2001-09-27,79.02250841638765
2001-09-28,80.98312175381582
2001-10-01,80.41510261943188
2001-10-02,79.5056940236868
2001-10-03,78.8934874072637
2001-10-04,81.68657799077994
2001-10-05,81.7302958986484
2001-10-08,79.8398793204445
2001-10-09,82.29754978151519
2001-10-10,82.43996929599057
2001-10-11,85.52016627541173
2001-10-12,85.18334193576437
2001-10-15,84.40867215011097
2001-10-16,85.12487940127073
2001-10-17,86.08753033478501
2001-10-18,85.45175159957061
2001-10-19,85.94939876495111
2001-10-22,86.58479377062764
2001-10-23,87.82580342620335
2001-10-24,89.29749057011509
2001-10-25,88.90922520267434
2001-10-26,89.7081374462656
2001-10-29,88.36601948781114
2001-10-30,85.94268909142784
2001-10-31,86.55096165273142
2001-11-01,86.13175884302852
2001-11-02,87.01906886523035
2001-11-05,88.78986225231276
2001-11-06,88.92205327438155
2001-11-07,88.60380522131886
2001-11-08,90.62575381702246
2001-11-09,91.63349664147046
2001-11-12,91.9882425728009
2001-11-13,93.31953657072246
2001-11-14,95.45887188561915
2001-11-15,98.01490467610664
2001-11-16,98.1460733199364
2001-11-19,100.49939727961234
2001-11-20,98.61541853185801
2001-11-21,100.14877631741827
2001-11-22,99.93925015599783
2001-11-23,102.33738678153003
2001-11-26,104.28620491340467
2001-11-27,103.73862953960302
2001-11-28,100.0646882131523
2001-11-29,99.43870358245336
2001-11-30,99.2642073265134
2001-12-03,101.50467819258967
2001-12-04,102.92331748663187
2001-12-05,107.60447980634488
2001-12-06,109.61256507120059
2001-12-07,111.43123743995143
2001-12-10,108.9773462943176
2001-12-11,108.67431109835262
2001-12-12,110.34847952862933
2001-12-13,108.1609641367191
2001-12-14,106.42396651905632
2001-12-17,104.4981161226793
2001-12-18,104.5886560220849
2001-12-19,105.09588057434681
2001-12-20,106.45206930536321
2001-12-21,104.53462787445059
2001-12-24,106.09538953670595
2001-12-25,107.10076262221584
2001-12-26,107.19824290501391
2001-12-27,107.1619225515072
2001-12-28,109.96778063507392
2001-12-31,110.19831205118713
2002-01-01,110.19831205118713
2002-01-02,110.1151067478151
2002-01-03,111.12966157775763
2002-01-04,114.87787773375246
2002-01-07,117.21140396184823
2002-01-08,115.50123462662587
2002-01-09,116.38400805406616
2002-01-10,114.3241931998029
2002-01-11,113.34827793421958
2002-01-14,114.0854990091052
2002-01-15,112.24463397339967
2002-01-16,111.83466264221515
2002-01-17,112.26925575261323
2002-01-18,111.74149803442987
2002-01-21,113.76885863781904
2002-01-22,113.14853088188273
2002-01-23,113.89228978966504
2002-01-24,115.68630252536528
2002-01-25,120.46310836465985
2002-01-28,122.2689788848475
2002-01-29,121.62982064804801
2002-01-30,119.62932431379309
2002-01-31,120.79421995130419
2002-02-01,120.2525789700322
2002-02-04,118.96664254159114
2002-02-05,118.83556250163079
2002-02-06,119.2003658242389
2002-02-07,117.55426014577021
2002-02-08,118.09498827437906
2002-02-11,117.68831328631866
2002-02-12,117.91219265611058
2002-02-13,118.53343038751046
2002-02-14,123.0245530405874
2002-02-15,122.31564094716823
2002-02-18,123.36245079037587
2002-02-19,121.3386206595057
2002-02-20,119.84820744364713
2002-02-21,120.05958604043066
2002-02-22,118.30202634085839
2002-02-25,117.85781987129268
2002-02-26,118.567771014165
2002-02-27,122.07441198098104
2002-02-28,122.01022239205939
2002-03-01,122.12927919766531
2002-03-04,125.44655515339898
2002-03-05,127.12257362344616
2002-03-06,127.43084929284952
2002-03-07,126.16351437471256
2002-03-08,126.22173895558332
2002-03-11,127.95727641411926
2002-03-12,128.47494298354897
2002-03-13,127.51730989453011
2002-03-14,126.59142797914545
2002-03-15,125.3769243282083
2002-03-18,126.28140789256017
2002-03-19,126.90963720698278
2002-03-20,127.4516727362998
2002-03-21,127.1359522263646
2002-03-22,128.73422389033695
2002-03-25,128.0656969757677
2002-03-26,128.30328925402358
2002-03-27,129.97248929137425
2002-03-28,130.16153812705622
2002-03-29,130.1925160174385
2002-04-01,128.17582628894323
2002-04-02,129.7152087032215
2002-04-03,130.4250499604343
2002-04-04,129.59222952357342
2002-04-05,130.45409470952754
2002-04-08,129.89974706408105
2002-04-09,128.43836488805735
2002-04-10,125.87733023633464
2002-04-11,125.88597624926145
2002-04-12,128.0584444435145
2002-04-15,129.48182340815882
2002-04-16,130.16014387429146
2002-04-17,133.07445976362217
2002-04-18,132.99853500959654
2002-04-19,132.923833770544
2002-04-22,133.9489306945131
2002-04-23,134.44207008061153
2002-04-24,133.7041763866155
2002-04-25,129.97320558614103
2002-04-26,129.60256719647396
2002-04-29,126.49537685428838
2002-04-30,126.35855499230225
2002-05-01,125.67163431194702
2002-05-02,126.66273292871172
2002-05-03,125.83947897150819
2002-05-06,121.90738549053788
2002-05-07,122.52819196213227
2002-05-08,124.56701862588683
2002-05-09,124.59731939782687
2002-05-10,122.90356784789964
2002-05-13,123.07530890421873
2002-05-14,125.60939317027272
2002-05-15,127.68284976557986
2002-05-16,126.74356140515351
2002-05-17,127.015854325049
2002-05-20,125.54130598381886
2002-05-21,123.68290528685719
2002-05-22,124.72759487503383
2002-05-23,123.99689160313817
2002-05-24,125.26121501686629
2002-05-27,125.42884252532689
2002-05-28,124.36315324982733
2002-05-29,123.12714851355926
2002-05-30,122.09842225923187
2002-05-31,120.26094120562435
2002-06-03,120.38353067504151
2002-06-04,119.2012079619563
2002-06-05,120.3016758510116
2002-06-06,119.4819813395408
2002-06-07,117.58486446636991
2002-06-10,119.03062429074384
2002-06-11,118.95162129850418
2002-06-12,118.20563440972336
2002-06-13,119.39875147280001
2002-06-14,118.4147441304047
2002-06-17,117.92871054541088
2002-06-18,117.24699685184765
2002-06-19,113.2255169322633
2002-06-20,112.78641781368493
2002-06-21,112.17051667368263
2002-06-24,110.70272295744239
2002-06-25,110.81514030980512
2002-06-26,104.2368962363143
2002-06-27,105.48155595010856
2002-06-28,107.8325804231389
2002-07-01,106.84024593843498
2002-07-02,107.31128140374314
2002-07-03,108.66322411856177
2002-07-04,110.90010533438061
2002-07-05,113.79318924655274
2002-07-08,113.04903897125581
2002-07-09,114.07707701909595
2002-07-10,113.4398828737189
2002-07-11,110.59072044345638
2002-07-12,113.70601409806827
2002-07-15,111.33922279615119
2002-07-16,109.73075464472106
2002-07-17,109.6185780254581
2002-07-18,109.48246780180337
2002-07-19,107.02286115128351
2002-07-22,104.79733806709805
2002-07-23,108.45651734221738
2002-07-24,105.12326364289228
2002-07-25,104.38671309782207
2002-07-26,101.37710934891454
2002-07-29,102.2535624394656
2002-07-30,104.37401150772274
2002-07-31,104.75751745923091
2002-08-01,104.01991020159218
2002-08-02,102.75098851650479
2002-08-05,98.58881256116771
2002-08-06,99.22466467980279
2002-08-07,100.7781268483918
2002-08-08,100.83000207140388
2002-08-09,102.20831613324776
2002-08-12,101.91762212834644
2002-08-13,103.4861754084218
2002-08-14,103.51380495104627
2002-08-15,104.9154450474328
2002-08-16,104.81795205291857
2002-08-19,105.34575498678927
2002-08-20,106.94655289823798
2002-08-21,106.68199423794162
2002-08-22,107.80511715435948
2002-08-23,106.84748066446355
2002-08-26,105.82988660123638
2002-08-27,104.17981566889462
2002-08-28,103.1704120697522
2002-08-29,102.48116052492297
2002-08-30,103.17445113384312
2002-09-02,102.5409812570039
2002-09-03,100.24697121420796
2002-09-04,99.30404006010217
2002-09-05,98.94625236075399
2002-09-06,98.64445241983354
2002-09-09,98.68982760684746
2002-09-10,101.51086148355449
2002-09-11,102.2221431568459
2002-09-12,102.27842057238885
2002-09-13,99.77167690923146
2002-09-16,98.1126653209558
2002-09-17,101.2460526759316
2002-09-18,97.88935355550782
2002-09-19,97.5052339913968
2002-09-20,96.44548106732101
2002-09-23,93.85748920112304
2002-09-24,92.71385426707606
2002-09-25,90.76880404918627
2002-09-26,91.76102301962784
2002-09-27,92.15685718458779
2002-09-30,89.57561497913221
2002-10-01,89.88202033126036
2002-10-02,89.93236103566564
2002-10-03,88.97839442939414
2002-10-04,89.92488201586058
2002-10-07,87.34091035196802
2002-10-08,88.3755178598847
2002-10-09,86.55531695918584
2002-10-10,83.85067846775704
2002-10-11,83.71369207497612
2002-10-14,85.16652058274173
2002-10-15,88.31251294246067
2002-10-16,90.56555326488866
2002-10-17,92.96413260506402
2002-10-18,95.55831431098198
2002-10-21,94.27106747312001
2002-10-22,92.5995693998959
2002-10-23,95.6182067567093
2002-10-24,95.67274357072486
2002-10-25,95.55172846669544
2002-10-28,96.88210637315707
2002-10-29,95.67803700977692
2002-10-30,94.33266563386269
2002-10-31,94.63195428779576
2002-11-01,92.24072536733941
2002-11-04,95.06272069946378
2002-11-05,94.14282685652199
2002-11-06,96.19983679436449
2002-11-07,95.54180929215623
2002-11-08,95.29654157180158
2002-11-11,93.52445170491843
2002-11-12,93.1147774724737
2002-11-13,93.0047253546291
2002-11-14,92.84648757986754
2002-11-15,95.46179389301422
2002-11-18,94.446925830298
2002-11-19,93.78190042912256
2002-11-20,94.29379945872422
2002-11-21,95.25529087305347
2002-11-22,96.87924819732086
2002-11-25,98.45575580030493
2002-11-26,97.94871748940649
2002-11-27,97.98012660405557
2002-11-28,98.16458507562548
2002-11-29,98.64673740318268
2002-12-02,98.91728201855014
2002-12-03,99.53609540679734
2002-12-04,97.15616380690015
2002-12-05,97.27190145355239
2002-12-06,96.548899976696
2002-12-09,96.94662857420151
2002-12-10,95.68749186773643
2002-12-11,95.50420831491967
2002-12-12,95.60305325610004
2002-12-13,94.23192651639698
2002-12-16,93.42856017269831
2002-12-17,93.30762565267317
2002-12-18,93.40204049240715
2002-12-19,93.74996630645369
2002-12-20,93.88229755493894
2002-12-23,92.7533057838223
2002-12-24,91.66884851986512
2002-12-25,91.46883606835334
2002-12-26,91.38605057721205
2002-12-27,90.09695813976528
2002-12-30,87.23929885816993
2002-12-31,87.246625948506
2003-01-01,87.246625948506
2003-01-02,88.54288266498419
2003-01-03,90.49726171898224
2003-01-06,91.02516722235359
2003-01-07,90.7467296841193
2003-01-08,91.77006587452944
2003-01-09,90.08768382330456
2003-01-10,90.22223192277005
2003-01-13,92.6354165262135
2003-01-14,92.89268256849277
2003-01-15,92.73392634160929
2003-01-16,92.12898616442244
2003-01-17,90.37003339790205
2003-01-20,90.08385318387052
2003-01-21,89.92778566882139
2003-01-22,89.37576066066462
2003-01-23,89.48882287332592
2003-01-24,88.0527113321723
2003-01-27,86.10186258641544
2003-01-28,86.67168367749373
2003-01-29,85.11801885446889
2003-01-30,86.23599364142682
2003-01-31,86.44187416267349
2003-02-03,86.512538463645
2003-02-04,85.74708299252548
2003-02-05,85.98609563705952
2003-02-06,84.23227122817597
2003-02-07,82.83896539964486
2003-02-10,82.38589871999638
2003-02-11,82.82442728054606
2003-02-12,83.59336911397966
2003-02-13,81.2796325845316
2003-02-14,81.46332635315018
2003-02-17,84.66166890591022
2003-02-18,84.94111024424187
2003-02-19,84.48328550466506
2003-02-20,84.05441502133111
2003-02-21,84.0498935507121
2003-02-24,85.2666368648426
2003-02-25,83.16826530373322
2003-02-26,82.4120129425801
2003-02-27,82.34326351590173
2003-02-28,81.41712202379976
2003-03-03,82.53966842615533
2003-03-04,81.01103816887505
2003-03-05,78.74818135756774
2003-03-06,77.72793714493623
2003-03-07,76.41991945606198
2003-03-10,75.59694072884629
2003-03-11,75.04180038852607
2003-03-12,75.65738700399196
2003-03-13,76.74039489577044
2003-03-14,78.97976906034083
2003-03-17,77.34755735890313
2003-03-18,80.45299963879799
2003-03-19,80.9314682269568
2003-03-20,83.29494701653846
2003-03-21,84.21527503580877
2003-03-24,82.51306597189853
2003-03-25,81.29811078293383
2003-03-26,81.69368229423081
2003-03-27,80.78915828976427
2003-03-28,80.67094603135034
2003-03-31,76.86423660763172
2003-04-01,77.0348341926965
2003-04-02,78.11295294586759
2003-04-03,78.68327909242312
2003-04-04,80.59433762568987
2003-04-07,83.35800845976209
2003-04-08,82.73303256015427
2003-04-09,81.12529547747425
2003-04-10,81.05511206103846
2003-04-11,81.9433781557751
2003-04-14,81.60319121343399
2003-04-15,82.84294617829283
2003-04-16,84.01070733777209
2003-04-17,83.08016947235566
2003-04-18,84.22531796060082
2003-04-21,84.05568607479228
2003-04-22,81.48903021276587
2003-04-23,81.05673491550839
2003-04-24,78.60238943119795
2003-04-25,76.37092558831024
2003-04-28,76.77685744531875
2003-04-29,79.52143369869749
2003-04-30,78.70961938453674
2003-05-01,78.04061615881533
2003-05-02,78.61696829651473
2003-05-05,78.93567203290822
2003-05-06,79.06601075951602
2003-05-07,80.1786010714426
2003-05-08,79.15297039161281
2003-05-09,78.91476918145601
2003-05-12,79.86006798561573
2003-05-13,79.46971291478427
2003-05-14,79.2611422253216
2003-05-15,80.12562613169689
2003-05-16,78.704126358154
2003-05-19,76.99342285196538
2003-05-20,77.49838448381082
2003-05-21,77.15505210116832
2003-05-22,77.65431569170778
2003-05-23,78.51397360725885
2003-05-26,79.25884595516985
2003-05-27,78.68044806432192
2003-05-28,80.69835560220027
2003-05-29,80.65999159961456
2003-05-30,81.18549002196605
2003-06-02,83.55256789201643
2003-06-03,83.03588986625562
2003-06-04,83.9205739625004
2003-06-05,83.61820304602985
2003-06-06,84.7835314685015
2003-06-09,85.44751667899477
2003-06-10,85.82193534898437
2003-06-11,85.28650746964617
2003-06-12,86.71984141740629
2003-06-13,87.0377382563412
2003-06-16,86.00145057164778
2003-06-17,88.3563935444466
2003-06-18,89.1852854797947
2003-06-19,90.36290373547023
2003-06-20,90.49221573818939
2003-06-23,89.74566659368494
2003-06-24,88.61379970751544
2003-06-25,89.15990909146906
2003-06-26,89.93541640790566
2003-06-27,90.3738802534437
2003-06-30,88.9844948444879
2003-07-01,89.32965634416551
2003-07-02,91.4750655683794
2003-07-03,92.4985549664183
2003-07-04,93.49969459923996
2003-07-07,96.67210828588804
2003-07-08,98.13117915915255
2003-07-09,97.7562175402891
2003-07-10,96.69827215071112
2003-07-11,97.30646207875365
2003-07-14,99.75821285421088
2003-07-15,100.0196991374592
2003-07-16,100.84604566087327
2003-07-17,99.77888750366755
2003-07-18,98.25504803989357
2003-07-21,97.04837993874536
2003-07-22,96.6450155165735
2003-07-23,95.43785869360715
2003-07-24,96.21035011916223
2003-07-25,96.0879033230208
2003-07-28,97.91499050955082
2003-07-29,97.75009999399994
2003-07-30,97.97507617905096
2003-07-31,99.07559713757979
2003-08-01,100.33668907158791
2003-08-04,99.07041318917193
2003-08-05,97.74726673611897
2003-08-06,96.23648276058734
2003-08-07,96.40486968103299
2003-08-08,96.71237444290718
2003-08-11,97.49374400388534
2003-08-12,97.87787607898304
2003-08-13,99.92913360416685
2003-08-14,101.34052871828757
2003-08-15,101.67684163292283
2003-08-18,102.9767990911643
2003-08-19,104.23440735840573
2003-08-20,104.27101454305182
2003-08-21,107.8174743090904
2003-08-22,109.5264320327869
2003-08-25,108.92243754977095
2003-08-26,107.64965500519564
2003-08-27,107.47500495391816
2003-08-28,107.08364400546839
2003-08-29,107.71131080110462
2003-09-01,108.76324083484961
2003-09-02,109.61090001789348
2003-09-03,110.523139154192
2003-09-04,109.9814493833079
2003-09-05,109.17555057789048
2003-09-08,109.33499762698723
2003-09-09,107.99715060794861
2003-09-10,107.00573556916824
2003-09-11,107.67398164779704
2003-09-12,106.59043436555669
2003-09-15,105.2516416180005
2003-09-16,107.48587062884442
2003-09-17,107.47711085081272
2003-09-18,106.39899024555119
2003-09-19,104.89900597074677
2003-09-22,102.11309045434498
2003-09-23,102.4966532174084
2003-09-24,104.23923983605941
2003-09-25,102.76225035600508
2003-09-26,102.09864373816326
2003-09-29,101.32793273133647
2003-09-30,100.62684150446415
2003-10-01,100.36259994536593
2003-10-02,102.42477563421744
2003-10-03,103.60129269025124
2003-10-06,104.57053879853707
2003-10-07,104.33781475809057
2003-10-08,104.2446591525951
2003-10-09,106.64102780126541
2003-10-10,107.8616500227064
2003-10-13,109.59099142259846
2003-10-14,108.09667446153183
2003-10-15,108.66167430452462
2003-10-16,109.60717214175406
2003-10-17,109.68363558095638
2003-10-20,110.20239146868387
2003-10-21,110.00168496173336
2003-10-22,109.33086427533122
2003-10-23,106.15303630191411
2003-10-24,105.28005502755177
2003-10-27,106.61690565571924
2003-10-28,109.47840571854572
2003-10-29,110.08249170885948
2003-10-30,110.61136466164264
2003-10-31,110.53098509683872
2003-11-03,113.0726086537342
2003-11-04,113.75653084489379
2003-11-05,114.56447260996762
2003-11-06,113.05405395843044
2003-11-07,113.63017358564446
2003-11-10,112.47192212026864
2003-11-11,110.54964236514977
2003-11-12,110.26688230038297
2003-11-13,111.3892093200107
2003-11-14,110.39936260123038
2003-11-17,107.82254351274992
2003-11-18,107.28728178998658
2003-11-19,104.66961239350672
2003-11-20,103.58101627259222
2003-11-21,103.583298923418
2003-11-24,103.91224526024672
2003-11-25,104.97219222529758
2003-11-26,104.85908997650311
2003-11-27,104.4772488865423
2003-11-28,105.30263286688393
2003-12-01,107.25705751535716
2003-12-02,106.52446665863832
2003-12-03,106.51372471699172
2003-12-04,106.60337267281557
2003-12-05,104.99797798688613
2003-12-08,104.13128359679784
2003-12-09,105.00973132575086
2003-12-10,105.06936379599263
2003-12-11,106.4063551197058
2003-12-12,106.33983518368461
2003-12-15,106.94104230532437
2003-12-16,105.19291254708868
2003-12-17,103.26193571747278
2003-12-18,104.07510844414533
2003-12-19,104.99528940251548
2003-12-22,104.9443084069337
2003-12-23,104.76304215280221
2003-12-24,104.35506351017631
2003-12-25,104.51484259310408
2003-12-26,104.62165522674641
2003-12-29,104.87616364749415
2003-12-30,106.17680999160824
2003-12-31,106.16836806556415
2004-01-01,106.16836806556415
2004-01-02,108.27535892924067
2004-01-05,109.22618145741738
2004-01-06,108.35683853144475
2004-01-07,108.99697657056551
2004-01-08,109.55244787351346
2004-01-09,110.78798561046821
2004-01-12,111.14950165317472
2004-01-13,110.90753031620598
2004-01-14,111.63068955993404
2004-01-15,111.3732628126474
2004-01-16,113.3633676783093
2004-01-19,114.69862910393708
2004-01-20,113.81193078886703
2004-01-21,113.91603198521422
2004-01-22,113.19700559825378
2004-01-23,113.55035949229973
2004-01-26,114.7672170597522
2004-01-27,114.91448245110428
2004-01-28,114.52880624613209
2004-01-29,114.95726853702017
2004-01-30,114.17063735228093
2004-02-02,113.38732417151161
2004-02-03,111.5968620455303
2004-02-04,111.13124735667851
2004-02-05,110.80117891488352
2004-02-06,111.50559072485089
2004-02-09,114.34585199855054
2004-02-10,114.06702079104822
2004-02-11,114.85148927939747
2004-02-12,113.67758285116157
2004-02-13,114.94621598153667
2004-02-16,115.17549293338035
2004-02-17,115.61843805097953
2004-02-18,115.6441489469356
2004-02-19,116.60943178604114
2004-02-20,117.25086737962695
2004-02-23,116.58515007832933
2004-02-24,114.45439477640595
2004-02-25,115.4553073243374
2004-02-26,117.27726354431994
2004-02-27,118.5112862925321
2004-03-01,119.07232754141461
2004-03-02,121.8213322213059
2004-03-03,122.19494397300383
2004-03-04,123.03903475368169
2004-03-05,120.2429538953603
2004-03-08,120.27917317263646
2004-03-09,119.46414655637135
2004-03-10,119.30412265711922
2004-03-11,118.17364987499406
2004-03-12,116.86772326633094
2004-03-15,116.10361185347418
2004-03-16,114.7934699337497
2004-03-17,118.07751077054864
2004-03-18,117.42055489464408
2004-03-19,118.38153699902074
2004-03-22,114.73954475535977
2004-03-23,114.67467919958263
2004-03-24,116.46470911302563
2004-03-25,115.42873709884182
2004-03-26,116.50560594069545
2004-03-29,117.78661572603171
2004-03-30,118.40081674196627
2004-03-31,118.68831862211233
2004-04-01,118.52095319602205
2004-04-02,120.99613851507237
2004-04-05,123.31357909685991
2004-04-06,124.09083892190004
2004-04-07,123.63281644230159
2004-04-08,124.77173951463254
2004-04-09,123.81395498644866
2004-04-12,125.6793877220856
2004-04-13,127.45670709633006
2004-04-14,125.7575889594057
2004-04-15,124.5581175799271
2004-04-16,122.71776023178846
2004-04-19,122.96681720859648
2004-04-20,124.88097044028983
2004-04-21,124.91681841219477
2004-04-22,124.27844963968819
2004-04-23,126.3264829987429
2004-04-26,124.11120618548382
2004-04-27,123.17835834184675
2004-04-28,122.32485429939997
2004-04-29,117.04997852846483
2004-04-30,114.2957584759109
2004-05-03,114.55348485975954
2004-05-04,114.91573326188838
2004-05-05,113.3972724540645
2004-05-06,112.60499737502168
2004-05-07,114.2440700524466
2004-05-10,108.33234316413328
2004-05-11,109.24711960433011
2004-05-12,110.87625102859033
2004-05-13,108.81133511798663
2004-05-14,105.93815924466386
2004-05-17,99.78133212634651
2004-05-18,102.01549469086925
2004-05-19,106.93090200366328
2004-05-20,106.5175743918956
2004-05-21,108.086185799604
2004-05-24,109.27759749209405
2004-05-25,107.01234633438168
2004-05-26,107.59747791319197
2004-05-27,108.34983333280643
2004-05-28,110.2137995287698
2004-05-31,108.82851229523602
2004-06-01,109.13714064799714
2004-06-02,107.39511945143076
2004-06-03,104.08369601298634
2004-06-04,104.84438157248182
2004-06-07,107.86994217648707
2004-06-08,108.46142327301192
2004-06-09,109.13070154492515
2004-06-10,107.75700243527557
2004-06-11,105.98978921164685
2004-06-14,103.43587396820566
2004-06-15,104.40562196024892
2004-06-16,105.12793622496201
2004-06-17,105.32232488826318
2004-06-18,102.73577566660852
2004-06-21,103.59021286475357
2004-06-22,103.3153397885267
2004-06-23,104.13195562518615
2004-06-24,106.08052178990279
2004-06-25,107.86264743432504
2004-06-28,106.48734107032236
2004-06-29,107.34437931962587
2004-06-30,107.8935903826628
2004-07-01,107.9109791894906
2004-07-02,105.15995987575582
2004-07-05,105.43512116668221
2004-07-06,106.35381738407332
2004-07-07,105.79375430253374
2004-07-08,103.76192355895543
2004-07-09,104.66910869577109
2004-07-12,104.30516249347663
2004-07-13,104.84283243895747
2004-07-14,102.56241496748963
2004-07-15,101.61094383374987
2004-07-16,101.88358561486113
2004-07-19,103.08918728447905
2004-07-20,102.10034862989654
2004-07-21,105.08872016307826
2004-07-22,103.5776054697403
2004-07-23,104.05180087464083
