Date,KUKJE INDEX (ACWI ex Korea)
1999-09-10,1250.6762984086486
1999-09-13,1257.1080336594353
1999-09-14,1247.356746601092
1999-09-15,1240.844403908157
1999-09-16,1233.5479733452069
1999-09-17,1239.2980110600192
1999-09-20,1242.7338347345062
1999-09-21,1224.077724909135
1999-09-22,1215.4336108751763
1999-09-23,1210.318483445524
1999-09-24,1196.3623387077819
1999-09-27,1202.8364557620862
1999-09-28,1198.7183896428346
1999-09-29,1179.5307580093556
1999-09-30,1187.195780729879
1999-10-01,1183.2150665776553
1999-10-04,1195.9887578689963
1999-10-05,1197.7739504770177
1999-10-06,1207.8626175032703
1999-10-07,1207.9939284723912
1999-10-08,1226.170959781975
1999-10-11,1226.975817711479
1999-10-12,1206.1238265914087
1999-10-13,1182.5640070143804
1999-10-14,1180.692791253986
1999-10-15,1147.7881033247872
1999-10-18,1145.4817842959424
1999-10-19,1161.3077760291449
1999-10-20,1178.6014912078742
1999-10-21,1172.4417990127415
1999-10-22,1197.9825414670809
1999-10-25,1196.514098388707
1999-10-26,1204.0013718643334
1999-10-27,1212.5447746770278
1999-10-28,1239.858012973397
1999-10-29,1263.2279098322556
1999-11-01,1261.2165217603629
1999-11-02,1258.913764097794
1999-11-03,1264.1877550546487
1999-11-04,1277.7990717754665
1999-11-05,1283.1512118875492
1999-11-08,1290.1993717641956
1999-11-09,1284.3382031761457
1999-11-10,1290.112197581439
1999-11-11,1301.1959606255257
1999-11-12,1316.136526046955
1999-11-15,1320.2956932681104
1999-11-16,1332.3537044480174
1999-11-17,1321.5116877883281
1999-11-18,1341.7947968586775
1999-11-19,1344.4734213816857
1999-11-22,1340.5103599270435
1999-11-23,1341.2060958798797
1999-11-24,1354.4999892488368
1999-11-25,1361.5508730231352
1999-11-26,1376.8639216857405
1999-11-29,1378.532806528276
1999-11-30,1357.4582638441366
1999-12-01,1365.2335358753776
1999-12-02,1377.7074152622338
1999-12-03,1401.657459310106
1999-12-06,1377.1882316180022
1999-12-07,1375.2493100268123
1999-12-08,1367.910887795934
1999-12-09,1381.7553400333384
1999-12-10,1388.2608137513453
1999-12-13,1393.6489623444363
1999-12-14,1392.7409904931155
1999-12-15,1396.826723968505
1999-12-16,1388.1500613393139
1999-12-17,1404.4010286988848
1999-12-20,1410.1619534182094
1999-12-21,1414.7006030577359
1999-12-22,1426.6133213831636
1999-12-23,1436.1185546145025
1999-12-24,1440.166873607999
1999-12-27,1442.868545014734
1999-12-28,1454.4531419471732
1999-12-29,1465.077105278654
1999-12-30,1475.7173102319869
1999-12-31,1477.7502395869992
2000-01-03,1461.3388988655377
2000-01-04,1397.5109869733797
2000-01-05,1374.0606165963986
2000-01-06,1357.2527774412347
2000-01-07,1396.7393362738787
2000-01-10,1416.7184641572735
2000-01-11,1406.336162813324
2000-01-12,1402.2370226811036
2000-01-13,1415.3876592336858
2000-01-14,1448.811540307011
2000-01-17,1461.6637260706202
2000-01-18,1441.3696241302341
2000-01-19,1436.2296827959415
2000-01-20,1431.1011407234676
2000-01-21,1430.360885508594
2000-01-24,1417.770162118431
2000-01-25,1406.7945878776177
2000-01-26,1417.0140766712723
2000-01-27,1437.0823423437605
2000-01-28,1425.5628282835055
2000-01-31,1430.5766501459077
2000-02-01,1450.4084716175132
2000-02-02,1459.696883271817
2000-02-03,1466.1976729782712
2000-02-04,1475.8892063089718
2000-02-07,1473.10224346851
2000-02-08,1478.7279017846292
2000-02-09,1463.2383722656823
2000-02-10,1468.7111439676219
2000-02-11,1453.7917865071736
2000-02-14,1455.8186826288136
2000-02-15,1444.5294224461222
2000-02-16,1440.981721280902
2000-02-17,1444.5347987257005
2000-02-18,1421.6159267031794
2000-02-21,1408.705124758082
2000-02-22,1386.4643312667451
2000-02-23,1402.664289941312
2000-02-24,1409.7894984800528
2000-02-25,1427.8938519481758
2000-02-28,1443.0877683895728
2000-02-29,1459.8287846422209
2000-03-01,1472.7520676754166
2000-03-02,1487.799259046717
2000-03-03,1508.6238396903598
2000-03-06,1501.1037117976887
2000-03-07,1486.746166873736
2000-03-08,1485.4638644662687
2000-03-09,1489.97685269499
2000-03-10,1494.7247567153058
2000-03-13,1468.6355400459745
2000-03-14,1462.8545934636577
2000-03-15,1459.0148079433827
2000-03-16,1498.2845315665281
2000-03-17,1512.8937281594942
2000-03-20,1513.5388670939687
2000-03-21,1531.2937181935795
2000-03-22,1546.5049170145944
2000-03-23,1549.0919340779183
2000-03-24,1559.4332775035962
2000-03-27,1562.7660926215715
2000-03-28,1564.8862721982282
2000-03-29,1584.8219944247346
2000-03-30,1554.408477529188
2000-03-31,1565.0911975715762
2000-04-03,1560.1246286952264
2000-04-04,1555.6771199330021
2000-04-05,1527.329402248457
2000-04-06,1549.4505431126215
2000-04-07,1563.4711415645982
2000-04-10,1558.9657764380092
2000-04-11,1540.833583202806
2000-04-12,1531.5711189998963
2000-04-13,1514.6776944220824
2000-04-14,1455.2858135946515
2000-04-17,1458.2419204131718
2000-04-18,1496.8203716143514
2000-04-19,1505.7977111916884
2000-04-20,1514.3756346117038
2000-04-21,1514.0546413371703
2000-04-24,1513.7061128687064
2000-04-25,1557.352339098641
2000-04-26,1559.1324784192107
2000-04-27,1568.9874063545017
2000-04-28,1570.2200500725364
2000-05-01,1585.644378997683
2000-05-02,1584.8382010774853
2000-05-03,1578.8302105183955
2000-05-04,1575.1503131079958
2000-05-05,1587.6148176595525
2000-05-08,1575.0256785886704
2000-05-09,1546.1714467756594
2000-05-10,1509.7592738638687
2000-05-11,1534.0314663780812
2000-05-12,1548.3389590693896
2000-05-15,1546.7075273252588
2000-05-16,1579.9931674706352
2000-05-17,1577.3409240484891
2000-05-18,1566.0155852019097
2000-05-19,1537.4156937983946
2000-05-22,1503.7889361037167
2000-05-23,1487.164282851809
2000-05-24,1495.0109674579705
2000-05-25,1496.9597680184315
2000-05-26,1468.3566548237645
2000-05-29,1472.1353530545816
2000-05-30,1498.4252375560204
2000-05-31,1503.3534030318824
2000-06-01,1521.4657821988526
2000-06-02,1538.4189537938842
2000-06-05,1536.4467262652283
2000-06-06,1514.4934712529227
2000-06-07,1519.0166614152145
2000-06-08,1518.2995724875523
2000-06-09,1516.5623995718038
2000-06-12,1508.7380005866487
2000-06-13,1508.647006431374
2000-06-14,1514.6938658684687
2000-06-15,1519.4546709989004
2000-06-16,1501.695030621276
2000-06-19,1515.3097453190862
2000-06-20,1524.666386602764
2000-06-21,1535.694043015828
2000-06-22,1529.5137387494105
2000-06-23,1524.1543414111807
2000-06-26,1525.3297120159716
2000-06-27,1517.2837153570413
2000-06-28,1520.515795540775
2000-06-29,1498.9903078464208
2000-06-30,1502.1979742791964
2000-07-03,1525.6306303608335
2000-07-04,1527.9311568237308
2000-07-05,1505.4192177726231
2000-07-06,1508.9026465253953
2000-07-07,1535.8080252741286
2000-07-10,1532.2299018963895
2000-07-11,1534.7276638338565
2000-07-12,1550.2929729304287
2000-07-13,1560.8043527274176
2000-07-14,1567.1214381126263
2000-07-17,1572.7920655580604
2000-07-18,1558.5607152184973
2000-07-19,1562.5097304330293
2000-07-20,1573.0255461009442
2000-07-21,1544.8829093649704
2000-07-24,1534.331343700785
2000-07-25,1525.475851424942
2000-07-26,1513.0826635276073
2000-07-27,1506.747640099205
2000-07-28,1499.5295921850652
2000-07-31,1509.084837989371
2000-08-01,1517.282771264763
2000-08-02,1534.282220945163
2000-08-03,1545.0985502126728
2000-08-04,1548.2742262478896
2000-08-07,1561.5532003365838
2000-08-08,1575.6438747448278
2000-08-09,1579.3541414923861
2000-08-10,1557.0939112696196
2000-08-11,1568.608659100337
2000-08-14,1583.5363571451244
2000-08-15,1569.663741077693
2000-08-16,1573.2991816578335
2000-08-17,1572.0747987974216
2000-08-18,1577.5276859834416
2000-08-21,1586.4798413161477
2000-08-22,1596.6186297420636
2000-08-23,1607.9332027235425
2000-08-24,1596.7200756850302
2000-08-25,1597.7395357965847
2000-08-28,1612.8576435250186
2000-08-29,1612.9903809241123
2000-08-30,1608.6130963787307
2000-08-31,1622.6400102597165
2000-09-01,1619.8415280415447
2000-09-04,1624.9210847020752
2000-09-05,1629.2985684311263
2000-09-06,1625.8675811928026
2000-09-07,1640.016576422262
2000-09-08,1634.920810025011
2000-09-11,1632.7475403288884
2000-09-12,1624.0379595325655
2000-09-13,1616.340461690783
2000-09-14,1622.7910866138702
2000-09-15,1607.3849657881258
2000-09-18,1600.1278907743254
2000-09-19,1610.8834401308602
2000-09-20,1613.5304413244105
2000-09-21,1596.2075142778333
2000-09-22,1550.0086051762473
2000-09-25,1564.6548924771857
2000-09-26,1543.2314609779746
2000-09-27,1538.611148859117
2000-09-28,1552.4650623080938
2000-09-29,1545.1545514784848
2000-10-02,1548.2121791677357
2000-10-03,1552.6883773641855
2000-10-04,1560.3091137793942
2000-10-05,1568.5579894553616
2000-10-06,1549.7173776184645
2000-10-09,1534.970043395758
2000-10-10,1527.9045423329299
2000-10-11,1491.3362965562712
2000-10-12,1485.9164418638893
2000-10-13,1515.579842498856
2000-10-16,1532.8183385890698
2000-10-17,1509.1297375080646
2000-10-18,1498.7744457055173
2000-10-19,1546.3808632978507
2000-10-20,1561.0598954388984
2000-10-23,1566.8439006610024
2000-10-24,1576.1865558436243
2000-10-25,1563.4674224935304
2000-10-26,1559.6774906493113
2000-10-27,1553.3217685886857
2000-10-30,1557.9733059705907
2000-10-31,1577.9199543106258
2000-11-01,1567.2215160054548
2000-11-02,1569.3392095365969
2000-11-03,1566.2698376954984
2000-11-06,1575.8328008257954
2000-11-07,1576.139012199043
2000-11-08,1567.0208328251447
2000-11-09,1550.0732210367744
2000-11-10,1515.695747984768
2000-11-13,1499.9304280683828
2000-11-14,1531.757609506728
2000-11-15,1535.88641084825
2000-11-16,1525.886319910024
2000-11-17,1523.1009454166153
2000-11-20,1502.742042948234
2000-11-21,1509.0203910962928
2000-11-22,1484.1859526135597
2000-11-23,1488.210018062263
2000-11-24,1509.4187198646002
2000-11-27,1508.8653464754884
2000-11-28,1485.6456183508321
2000-11-29,1477.5312340487826
2000-11-30,1440.7806247835897
2000-12-01,1445.8394773586158
2000-12-04,1425.5441232094693
2000-12-05,1470.5715009056294
2000-12-06,1459.1664733865439
2000-12-07,1443.9045163346732
2000-12-08,1464.1723350796449
2000-12-11,1497.0746874058145
2000-12-12,1491.5235443800952
2000-12-13,1484.7298880085082
2000-12-14,1451.1901073452993
2000-12-15,1409.9109847606817
2000-12-18,1418.8549618686827
2000-12-19,1415.618748586063
2000-12-20,1357.5264218701532
2000-12-21,1347.270208543383
2000-12-22,1354.3739618576826
2000-12-25,1358.686930294644
2000-12-26,1355.8576226309665
2000-12-27,1366.8484565864396
2000-12-28,1377.7824982951824
2000-12-29,1357.814470523627
2001-01-01,1357.7471293947974
2001-01-02,1324.9250442659718
2001-01-03,1354.7116673502667
2001-01-04,1357.9535733330151
2001-01-05,1331.320569209476
2001-01-08,1328.9939584582455
2001-01-09,1335.8343376720727
2001-01-10,1337.8636373942777
2001-01-11,1336.5120797684565
2001-01-12,1337.1341974386141
2001-01-15,1345.6266778442202
2001-01-16,1349.1818972701446
2001-01-17,1372.7878565312271
2001-01-18,1368.2879815539322
2001-01-19,1378.5267041064396
2001-01-22,1378.3177229809544
2001-01-23,1381.888212242228
2001-01-24,1404.4057520565943
2001-01-25,1405.8750111326563
2001-01-26,1401.2136845794514
2001-01-29,1411.2051940822655
2001-01-30,1410.5051234327402
2001-01-31,1403.7319638716913
2001-02-01,1393.4543136643865
2001-02-02,1383.046508927724
2001-02-05,1375.2090569289542
2001-02-06,1385.3430767432524
2001-02-07,1371.0139211749652
2001-02-08,1379.8176838824409
2001-02-09,1357.1325744007286
2001-02-12,1363.6345661665284
2001-02-13,1366.5953503211103
2001-02-14,1362.4474047852016
2001-02-15,1391.0693478138644
2001-02-16,1354.4479051342948
2001-02-19,1345.849038539581
2001-02-20,1344.3609782696929
2001-02-21,1320.9330187725789
2001-02-22,1321.8569727890865
2001-02-23,1311.9384417575789
2001-02-26,1327.4354644386035
2001-02-27,1313.2195950422486
2001-02-28,1299.8099145348535
2001-03-01,1284.672594147901
2001-03-02,1268.9600760410665
2001-03-05,1283.8466726363242
2001-03-06,1296.988302242105
2001-03-07,1304.8993929914186
2001-03-08,1299.5020435312463
2001-03-09,1278.4370561085816
2001-03-12,1236.3720036155794
2001-03-13,1249.9217714525546
2001-03-14,1229.9620676293775
2001-03-15,1246.9092135085118
2001-03-16,1232.808707879587
2001-03-19,1240.3588331968422
2001-03-20,1225.5018027801568
2001-03-21,1218.955051915589
2001-03-22,1208.4987010071857
2001-03-23,1223.9134486929595
2001-03-26,1248.6794943120842
2001-03-27,1270.2951225992947
2001-03-28,1259.5814630166726
2001-03-29,1257.297736307897
2001-03-30,1261.2540419820277
2001-04-02,1251.1389525583356
2001-04-03,1213.847936228757
2001-04-04,1199.3919162663062
2001-04-05,1243.5481295150323
2001-04-06,1226.921687737582
2001-04-09,1231.2924165160437
2001-04-10,1267.878760573909
2001-04-11,1276.7286083637377
2001-04-12,1279.274941816627
2001-04-13,1278.7565183945974
2001-04-16,1285.0683353637112
2001-04-17,1292.2741099445445
2001-04-18,1345.5186065358528
2001-04-19,1339.9641657373172
2001-04-20,1315.9793402033197
2001-04-23,1306.3170312022576
2001-04-24,1302.3101080426777
2001-04-25,1310.3133243601578
2001-04-26,1313.531847797524
2001-04-27,1338.3622149723687
2001-04-30,1348.2445087847468
2001-05-01,1357.9830408052435
2001-05-02,1359.115679011337
2001-05-03,1339.851348422439
2001-05-04,1350.2035707691348
2001-05-07,1356.2192048184215
2001-05-08,1357.796994902935
2001-05-09,1351.4075332176378
2001-05-10,1358.7161259712707
2001-05-11,1359.1055478177814
2001-05-14,1352.9464186591067
2001-05-15,1353.0072782054344
2001-05-16,1364.4823106700514
2001-05-17,1378.4333105358073
2001-05-18,1386.1679309120354
2001-05-21,1403.7369799114833
2001-05-22,1415.5828262939624
2001-05-23,1410.3083031260492
2001-05-24,1416.2576941377408
2001-05-25,1404.9070439783545
2001-05-28,1399.9449557429084
2001-05-29,1400.4978166123612
2001-05-30,1376.3864712222928
2001-05-31,1392.9713946741483
2001-06-01,1396.6477548694536
2001-06-04,1400.9437134261734
2001-06-05,1412.3116072156242
2001-06-06,1403.666933047711
2001-06-07,1403.0763280797726
2001-06-08,1398.2531628157576
2001-06-11,1394.3892812176384
2001-06-12,1374.084371932769
2001-06-13,1366.8094821999787
2001-06-14,1341.458184172773
2001-06-15,1327.9700312883137
2001-06-18,1319.6727388137883
2001-06-19,1327.290088394266
2001-06-20,1338.7960821684596
2001-06-21,1347.0719453829126
2001-06-22,1342.3220073712407
2001-06-25,1328.8641186604314
2001-06-26,1320.735402874468
2001-06-27,1318.7463268997324
2001-06-28,1343.5677678058235
2001-06-29,1351.4208977902442
2001-07-02,1365.2004213088408
2001-07-03,1358.2780787920112
2001-07-04,1354.8394736223672
2001-07-05,1350.6184988492057
2001-07-06,1312.723219173896
2001-07-09,1311.5908639524823
2001-07-10,1293.583988004029
2001-07-11,1279.4859325677294
2001-07-12,1313.185368118012
2001-07-13,1319.3457547573687
2001-07-16,1305.8329456509239
2001-07-17,1311.60395916574
2001-07-18,1279.5350776540292
2001-07-19,1291.2721274344665
2001-07-20,1282.616843038049
2001-07-23,1273.680696643128
2001-07-24,1252.0284652994487
2001-07-25,1253.77991976386
2001-07-26,1265.2955294042097
2001-07-27,1276.625871495595
2001-07-30,1276.1837004066979
2001-07-31,1287.4833300211371
2001-08-01,1288.685112947866
2001-08-02,1293.4113125788103
2001-08-03,1280.912328370331
2001-08-06,1278.1608308891462
2001-08-07,1285.8961049927025
2001-08-08,1269.6087971317672
2001-08-09,1245.7602562709797
2001-08-10,1240.7388616213534
2001-08-13,1237.5628234609533
2001-08-14,1244.69311020953
2001-08-15,1226.068434694151
2001-08-16,1219.9700563954832
2001-08-17,1198.378840630927
2001-08-20,1204.7249934955516
2001-08-21,1202.2197369022535
2001-08-22,1198.890123432272
2001-08-23,1203.5697142166273
2001-08-24,1221.3266637704942
2001-08-27,1223.8196397332833
2001-08-28,1208.8306760414248
2001-08-29,1198.3422086424318
2001-08-30,1178.9060803667162
2001-08-31,1182.189091024659
2001-09-03,1176.6899237206571
2001-09-04,1200.3864858695592
2001-09-05,1194.549902279557
2001-09-06,1168.6085011213431
2001-09-07,1136.5935337677702
2001-09-10,1137.574399128533
2001-09-11,1109.5929184334075
2001-09-12,1106.2530152904365
2001-09-13,1107.901147645153
2001-09-14,1083.0713894778269
2001-09-17,1055.999255977489
2001-09-18,1049.1499927245268
2001-09-19,1030.7186334913447
2001-09-20,1001.3146624000577
2001-09-21,987.1151903529197
2001-09-24,1023.9133566261507
2001-09-25,1026.4311416455737
2001-09-26,1028.6301455424589
2001-09-27,1038.2465273763548
2001-09-28,1071.6708844457949
2001-10-01,1061.1345469126927
2001-10-02,1071.720527736684
2001-10-03,1077.917961197324
2001-10-04,1096.6392948744644
2001-10-05,1091.531998409311
2001-10-08,1086.124944581997
2001-10-09,1080.7428860737057
2001-10-10,1106.6878333296634
2001-10-11,1132.7028044333786
2001-10-12,1126.3342967945482
2001-10-15,1116.3635643263442
2001-10-16,1122.9103445932597
2001-10-17,1122.7510715191868
2001-10-18,1113.4070629093897
2001-10-19,1115.9434824565021
2001-10-22,1134.8843277871752
2001-10-23,1145.5224541869125
2001-10-24,1143.7720849846155
2001-10-25,1141.6063254333571
2001-10-26,1154.3561144102111
2001-10-29,1119.4047106913765
2001-10-30,1095.3914269913143
2001-10-31,1105.5774651538131
2001-11-01,1116.782546660981
2001-11-02,1121.5230645128927
2001-11-05,1145.602909655194
2001-11-06,1156.859772748146
2001-11-07,1151.7913173598895
2001-11-08,1169.745158167801
2001-11-09,1165.4895968209532
2001-11-12,1154.4378924811867
2001-11-13,1187.2479836122855
2001-11-14,1188.5834271724227
2001-11-15,1196.3766027428553
2001-11-16,1192.9619016297097
2001-11-19,1212.4781368213035
2001-11-20,1199.0107967414233
2001-11-21,1201.8140769385313
2001-11-22,1201.6449212600373
2001-11-23,1209.711443898012
2001-11-26,1213.7353668234214
2001-11-27,1202.3561881715161
2001-11-28,1179.4674147600676
2001-11-29,1184.5000145454171
2001-11-30,1178.857497049138
2001-12-03,1173.472149928764
2001-12-04,1185.9609332778266
2001-12-05,1217.4921584047086
2001-12-06,1215.8287040308787
2001-12-07,1205.9334837611896
2001-12-10,1189.3600830736998
2001-12-11,1186.2424965353332
2001-12-12,1180.2397467039314
2001-12-13,1158.1838495961144
2001-12-14,1151.2888247040441
2001-12-17,1162.0514335107334
2001-12-18,1170.9538707473962
2001-12-19,1175.2964822340125
2001-12-20,1169.2318878941521
2001-12-21,1186.04551862103
2001-12-24,1195.4510002412394
2001-12-25,1195.3518975473942
2001-12-26,1196.9397613972747
2001-12-27,1200.4683572993058
2001-12-28,1212.2243788170479
2001-12-31,1195.704394062708
2002-01-01,1195.7130070842481
2002-01-02,1181.6887999739156
2002-01-03,1199.6035900943984
2002-01-04,1214.5462222761137
2002-01-07,1210.1292823261763
2002-01-08,1203.0223078815238
2002-01-09,1201.0762798864728
2002-01-10,1191.7700901909484
2002-01-11,1189.180116416921
2002-01-14,1173.6516728082424
2002-01-15,1182.394912589953
2002-01-16,1175.0941334185534
2002-01-17,1188.6423951082436
2002-01-18,1178.6854744326013
2002-01-21,1177.5639150920695
2002-01-22,1170.4241374934065
2002-01-23,1175.0388247782125
2002-01-24,1188.5810936000469
2002-01-25,1202.735812425614
2002-01-28,1210.3833904475453
2002-01-29,1184.1770755220564
2002-01-30,1184.3375326635546
2002-01-31,1201.5692104927343
2002-02-01,1195.3833234450947
2002-02-04,1168.9021594720487
2002-02-05,1156.543860079016
2002-02-06,1149.10400294416
2002-02-07,1150.6405627047097
2002-02-08,1158.29308083489
2002-02-11,1166.3595895207618
2002-02-12,1167.0404508053302
2002-02-13,1181.0366175449851
2002-02-14,1187.325946419565
2002-02-15,1173.1849015876514
2002-02-18,1174.401302482812
2002-02-19,1148.8007286171114
2002-02-20,1156.0833495443046
2002-02-21,1152.9115265111234
2002-02-22,1148.7410903252369
2002-02-25,1170.3296623279941
2002-02-26,1174.746147218765
2002-02-27,1188.136142387532
2002-02-28,1185.6498959673925
2002-03-01,1206.7380406754855
2002-03-04,1231.4376696727832
2002-03-05,1225.4829082402357
2002-03-06,1231.3457839322562
2002-03-07,1229.9439395280083
2002-03-08,1240.4763676020118
2002-03-11,1242.8479714640487
2002-03-12,1237.5242429575414
2002-03-13,1225.3741924848305
2002-03-14,1219.7405959182026
2002-03-15,1230.08989029284
2002-03-18,1232.0374383275648
2002-03-19,1236.1338143517735
2002-03-20,1219.2218814990883
2002-03-21,1221.1443387750894
2002-03-22,1220.6676246987654
2002-03-25,1209.6077200507593
2002-03-26,1213.5731036999623
2002-03-27,1222.818220084744
2002-03-28,1230.1314600279043
2002-03-29,1227.7736411332123
2002-04-01,1219.5022394601494
2002-04-02,1211.011697558716
2002-04-03,1206.2367325087312
2002-04-04,1202.1638950319357
2002-04-05,1203.9891857944535
2002-04-08,1204.182592510189
2002-04-09,1197.1403129129847
2002-04-10,1205.8060796372522
2002-04-11,1178.310254270351
2002-04-12,1186.6142542948446
2002-04-15,1184.3958713334214
2002-04-16,1205.3205491761241
2002-04-17,1202.4940676176977
2002-04-18,1197.3522459576548
2002-04-19,1199.53503379077
2002-04-22,1188.161645109049
2002-04-23,1181.805295537087
2002-04-24,1173.7513892447112
2002-04-25,1164.2527953849035
2002-04-26,1152.9457029412702
2002-04-29,1141.9506175701413
2002-04-30,1150.1893673357265
2002-05-01,1151.6427601827206
2002-05-02,1152.838601940577
2002-05-03,1135.8119244182983
2002-05-06,1119.1478764067958
2002-05-07,1114.8901709663523
2002-05-08,1150.2356056181873
2002-05-09,1140.5059330792797
2002-05-10,1122.940881489233
2002-05-13,1137.796481114012
2002-05-14,1163.1022569258769
2002-05-15,1159.9797360993182
2002-05-16,1162.664896681953
2002-05-17,1157.2638251179308
2002-05-20,1147.211205207469
2002-05-21,1142.8529178731933
