Date,ACWI ex NETHERLANDS
2016-12-07,2357.9866111130395
2016-12-08,2400.3804020133102
2016-12-09,2425.8302303112478
2016-12-12,2407.9180549114653
2016-12-13,2418.89254524246
2016-12-14,2402.375701110027
2016-12-15,2441.786611499058
2016-12-16,2442.74522012053
2016-12-19,2439.689515588055
2016-12-20,2457.042391803537
2016-12-21,2442.3632121324026
2016-12-22,2431.652353014304
2016-12-23,2431.948529636023
2016-12-26,2431.369189878306
2016-12-27,2435.481303392354
2016-12-28,2440.8027280724395
2016-12-29,2423.966447179607
2016-12-30,2409.4610291599
2017-01-02,2411.52325013804
2017-01-03,2458.009826781048
2017-01-04,2457.492945933622
2017-01-05,2441.8690157488104
2017-01-06,2448.1377100963055
2017-01-09,2444.8620260301786
2017-01-10,2441.8883125037237
2017-01-11,2469.518565176047
2017-01-12,2435.836422320014
2017-01-13,2447.86895080579
2017-01-16,2445.176290767154
2017-01-17,2425.460986758057
2017-01-18,2429.7976076911245
2017-01-19,2435.758442949669
2017-01-20,2428.1662278787
2017-01-23,2413.9414344421475
2017-01-24,2425.081424627728
2017-01-25,2447.40633828013
2017-01-26,2463.3693563184243
2017-01-27,2454.1813475392387
2017-01-30,2443.1885736840823
2017-01-31,2416.1632405988175
2017-02-01,2429.4147429046693
2017-02-02,2421.4083978296026
2017-02-03,2438.9690756496966
2017-02-06,2442.68042924857
2017-02-07,2452.6562493057886
2017-02-08,2455.0644051277504
2017-02-09,2472.5783289760357
2017-02-10,2492.5632659537723
2017-02-13,2509.1947686590647
2017-02-14,2519.3355179684
2017-02-15,2531.696062752465
2017-02-16,2513.8733612044643
2017-02-17,2521.3478942799265
2017-02-20,2525.3823513391976
2017-02-21,2554.2401667488566
2017-02-22,2553.4535933008324
2017-02-23,2546.3572582082115
2017-02-24,2544.3097377553154
2017-02-27,2533.9527480707407
2017-02-28,2526.020971191715
2017-03-01,2565.4054327165773
2017-03-02,2563.2284464452946
2017-03-03,2552.902333445759
2017-03-06,2541.364758570851
2017-03-07,2539.9557695976428
2017-03-08,2538.462514335842
2017-03-09,2530.1662405483453
2017-03-10,2525.1189314701637
2017-03-13,2531.283457397909
2017-03-14,2528.873655610464
2017-03-15,2547.3135849274877
2017-03-16,2540.3459476137623
2017-03-17,2538.645887070948
2017-03-20,2534.785925968875
2017-03-21,2504.5886284105372
2017-03-22,2500.568439179634
2017-03-23,2506.986886049259
2017-03-24,2504.143140843359
2017-03-27,2484.0895722070195
2017-03-28,2505.919907843744
2017-03-29,2533.341403808543
2017-03-30,2540.4449697831096
2017-03-31,2539.118792342558
2017-04-03,2545.8264740213917
2017-04-04,2544.783335849645
2017-04-05,2541.173882615434
2017-04-06,2542.1289219917066
2017-04-07,2550.022107536404
2017-04-10,2555.2805577423196
2017-04-11,2548.6790282264938
2017-04-12,2545.7862440022827
2017-04-13,2533.775932921812
2017-04-14,2532.0115894892874
2017-04-17,2540.607599748431
2017-04-18,2520.3780337338653
2017-04-19,2512.3781876203343
2017-04-20,2516.0369755060206
2017-04-21,2530.117845063225
2017-04-24,2527.4682511186734
2017-04-25,2528.4515924470966
2017-04-26,2540.64535575073
2017-04-27,2541.174241611116
2017-04-28,2532.005733245723
2017-05-01,2531.0766012742492
2017-05-02,2541.872899508077
2017-05-03,2536.2366694906964
2017-05-04,2529.895816041588
2017-05-05,2532.125623344292
2017-05-08,2548.4306050028385
2017-05-09,2555.0724815577555
2017-05-10,2565.1709084815193
2017-05-11,2562.2027173149
2017-05-12,2551.9712291028163
2017-05-15,2552.103458286994
2017-05-16,2535.203986525236
2017-05-17,2491.6446920054004
2017-05-18,2489.1660233054354
2017-05-19,2492.12534571657
2017-05-22,2494.5439568407533
2017-05-23,2501.1748858631195
2017-05-24,2513.1281393594945
2017-05-25,2517.4191093240215
2017-05-26,2522.0513368120473
2017-05-29,2522.659222012483
2017-05-30,2519.932643334877
2017-05-31,2505.2830539585393
2017-06-01,2524.306042733525
2017-06-02,2529.2400135504886
2017-06-05,2531.2529139928283
2017-06-06,2521.371207516373
2017-06-07,2523.323801552695
2017-06-08,2530.4116659194974
2017-06-09,2537.0481951473594
2017-06-12,2525.9972987433725
2017-06-13,2537.3948607966877
2017-06-14,2524.354418274711
2017-06-15,2534.651181688981
2017-06-16,2531.328146192684
2017-06-19,2556.6843801027057
2017-06-20,2548.709987291072
2017-06-21,2541.3781178946147
2017-06-22,2540.9530609209464
2017-06-23,2536.1570256356545
2017-06-26,2541.062898780253
2017-06-27,2509.7615674412996
2017-06-28,2508.5581414872986
2017-06-29,2481.69226785735
2017-06-30,2481.850151198152
2017-07-03,2495.9745401064456
2017-07-04,2495.6996162401274
2017-07-05,2503.3503232189264
2017-07-06,2472.8964484762746
2017-07-07,2479.9221383849085
2017-07-10,2486.8723056878534
2017-07-11,2481.1263751352244
2017-07-12,2504.1391046181434
2017-07-13,2515.400047596243
2017-07-14,2520.350372586118
2017-07-17,2517.0227341694836
2017-07-18,2494.690530910779
2017-07-19,2520.485888723493
2017-07-20,2500.342315294453
2017-07-21,2490.6244927168805
2017-07-24,2490.3324414034814
2017-07-25,2492.0966519737694
2017-07-26,2500.404573407424
2017-07-27,2496.4664044007877
2017-07-28,2474.154153638304
2017-07-31,2466.8599435517053
2017-08-01,2473.7702447620845
2017-08-02,2464.4165757129404
2017-08-03,2456.8220019351156
2017-08-04,2483.3840785581983
2017-08-07,2480.647589447891
2017-08-08,2488.5025899566763
2017-08-09,2479.639016905584
2017-08-10,2451.584511927053
2017-08-11,2436.7009495749644
2017-08-14,2457.9473449812313
2017-08-15,2467.709934759985
2017-08-16,2478.7115217225123
2017-08-17,2451.659773189708
2017-08-18,2442.5658166328917
2017-08-21,2431.9342671458503
2017-08-22,2459.9059361102077
2017-08-23,2447.013854178758
2017-08-24,2448.3085506674247
2017-08-25,2440.8673522055815
2017-08-28,2425.6709657745623
2017-08-29,2409.363749678445
2017-08-30,2436.695319576604
2017-08-31,2455.846731742339
2017-09-01,2465.7222238326935
2017-09-04,2454.0786020584924
2017-09-05,2442.7636295419857
2017-09-06,2444.1651409531487
2017-09-07,2438.1345284153035
2017-09-08,2435.741852269395
2017-09-11,2464.6581890755083
2017-09-12,2478.7011611964767
2017-09-13,2484.003250560218
2017-09-14,2490.1174747201726
2017-09-15,2476.574036984846
2017-09-18,2484.50633287775
2017-09-19,2484.705866032833
2017-09-20,2484.8330998344118
2017-09-21,2490.051736344145
2017-09-22,2483.491635422982
2017-09-25,2494.955215585747
2017-09-26,2508.0889446119504
2017-09-27,2521.813058553332
2017-09-28,2513.5968997637115
2017-09-29,2517.3362608437637
2017-10-02,2540.821992171067
2017-10-03,2546.3028820577188
2017-10-04,2547.673747695985
2017-10-05,2564.428222404342
2017-10-06,2558.5618861516623
2017-10-09,2555.620168958021
2017-10-10,2551.183118641995
2017-10-11,2549.974898050359
2017-10-12,2549.7446614213063
2017-10-13,2558.005079640883
2017-10-16,2570.086471751616
2017-10-17,2575.573669964067
2017-10-18,2573.9539434483845
2017-10-19,2557.8520928331864
2017-10-20,2575.9088415571346
2017-10-23,2578.016483248538
2017-10-24,2575.382241482917
2017-10-25,2555.9484389532527
2017-10-26,2580.094914478094
2017-10-27,2618.193356653978
2017-10-30,2609.5912673416415
2017-10-31,2608.0437290304835
2017-11-01,2623.261191751694
2017-11-02,2612.5162363579707
2017-11-03,2627.604678193345
2017-11-06,2637.821557582597
2017-11-07,2641.1547449366085
2017-11-08,2643.5947841403786
2017-11-09,2625.475739874249
2017-11-10,2613.5856768398594
2017-11-13,2606.963370644028
2017-11-14,2581.4712129740897
2017-11-15,2557.343615345454
2017-11-16,2584.6643837483084
2017-11-17,2582.834305503971
2017-11-20,2593.020222515237
2017-11-21,2615.2069995335182
2017-11-22,2606.6008413115624
2017-11-23,2596.69383958987
2017-11-24,2583.4819291130793
2017-11-27,2580.872358978446
2017-11-28,2604.7008950377567
2017-11-29,2607.067706075226
2017-11-30,2598.2741994130497
2017-12-01,2600.907447939884
2017-12-04,2606.701205693457
2017-12-05,2602.4996185860286
2017-12-06,2601.373902747866
2017-12-07,2607.074344909055
2017-12-08,2629.7490158974274
2017-12-11,2631.1677464018944
2017-12-12,2646.4215753632575
2017-12-13,2643.025239824169
2017-12-14,2632.2691240577014
2017-12-15,2642.8686804606277
2017-12-18,2656.2079114746793
2017-12-19,2648.686131563979
2017-12-20,2632.061423833209
2017-12-21,2643.593478182896
2017-12-22,2650.06346563597
2017-12-25,2650.464367539697
2017-12-26,2642.1894409419965
2017-12-27,2642.4505511588245
2017-12-28,2639.6882011699017
2017-12-29,2621.870065295332
2018-01-01,2621.64891292047
2018-01-02,2633.1077002631746
2018-01-03,2650.062106024727
2018-01-04,2659.6326455139847
2018-01-05,2685.729728570887
2018-01-08,2702.3626153257496
2018-01-09,2717.0292077792133
2018-01-10,2703.9056506723764
2018-01-11,2699.846069770809
2018-01-12,2695.0522753802197
2018-01-15,2677.0192431280225
2018-01-16,2682.256896303163
2018-01-17,2693.274316132784
2018-01-18,2691.694696706938
2018-01-19,2707.850711997657
2018-01-22,2718.247576086561
2018-01-23,2722.54738068291
2018-01-24,2707.1950618441356
2018-01-25,2684.218537841431
2018-01-26,2717.4550145176895
2018-01-29,2717.460805539419
2018-01-30,2678.6819962357367
2018-01-31,2669.6361186236595
2018-02-01,2664.975308091176
2018-02-02,2623.960882926258
2018-02-05,2549.36124000678
2018-02-06,2552.116269319334
2018-02-07,2564.1075055702945
2018-02-08,2508.546609872505
2018-02-09,2512.112848121033
2018-02-12,2536.2589166716702
2018-02-13,2528.075400041726
2018-02-14,2550.4530111525096
2018-02-15,2567.2515339878673
2018-02-16,2580.3567079082522
2018-02-19,2589.772525954084
2018-02-20,2589.0200352109614
2018-02-21,2589.057707241765
2018-02-22,2585.9966555303054
2018-02-23,2620.7526560953356
2018-02-26,2644.6164782197716
2018-02-27,2632.332162726597
2018-02-28,2612.5284020545582
2018-03-01,2585.6167353331703
2018-03-02,2555.379900636442
2018-03-05,2568.1146087026546
2018-03-06,2569.8842215799186
2018-03-07,2566.187836119291
2018-03-08,2593.6767869471
2018-03-09,2624.8353560917435
2018-03-12,2634.3429240149826
2018-03-13,2607.9664409376883
2018-03-14,2604.0951392155002
2018-03-15,2610.7362141342937
2018-03-16,2619.398827270072
2018-03-19,2580.8017601282213
2018-03-20,2595.3833791290353
2018-03-21,2594.5516421417283
2018-03-22,2543.7038971994057
2018-03-23,2487.5906382147546
2018-03-26,2508.9247557570156
2018-03-27,2504.432412174389
2018-03-28,2500.742476965893
2018-03-29,2532.8769635613808
2018-03-30,2534.7412278396428
2018-04-02,2501.359230118411
2018-04-03,2520.1993871147642
2018-04-04,2525.0744056401663
2018-04-05,2563.6178626976234
2018-04-06,2525.490471774752
2018-04-09,2524.949420994609
2018-04-10,2551.4068504534152
2018-04-11,2536.3640749990814
2018-04-12,2559.773392687068
2018-04-13,2554.0481939226074
2018-04-16,2556.178842529156
2018-04-17,2579.0298697891512
2018-04-18,2583.3180836935608
2018-04-19,2580.2396467469393
2018-04-20,2576.8144289228385
2018-04-23,2583.6687433200204
2018-04-24,2566.804296721858
2018-04-25,2567.1992592422484
2018-04-26,2598.5659484092007
2018-04-27,2608.497686796068
2018-04-30,2604.646671635084
2018-05-01,2621.4478664784124
2018-05-02,2617.9750407113565
2018-05-03,2610.096837607602
2018-05-04,2634.9427510658616
2018-05-07,2648.1772103491508
2018-05-08,2660.396970128026
2018-05-09,2677.566050424205
2018-05-10,2692.006348268221
2018-05-11,2689.697491295049
2018-05-14,2690.048100782621
2018-05-15,2691.3043751683554
2018-05-16,2713.8189245350445
2018-05-17,2713.032917733907
2018-05-18,2711.4521258727946
2018-05-21,2727.1231637984683
2018-05-22,2721.1868415490367
2018-05-23,2728.622533275746
2018-05-24,2718.8879611304237
2018-05-25,2727.6990412365244
2018-05-28,2731.91809089343
2018-05-29,2715.19907151038
2018-05-30,2720.232072406732
2018-05-31,2700.3778343516105
2018-06-01,2724.0298436841244
2018-06-04,2735.4561953649522
2018-06-05,2738.4121825256684
2018-06-06,2733.6946674752685
2018-06-07,2724.775794089534
2018-06-08,2734.7732375675128
2018-06-11,2733.6918296950544
2018-06-12,2740.2940137796086
2018-06-13,2736.176331080442
2018-06-14,2764.970524476765
2018-06-15,2760.548695995972
2018-06-18,2749.8007625746773
2018-06-19,2739.257541857855
2018-06-20,2745.492384610213
2018-06-21,2721.4897243039372
2018-06-22,2726.548893871856
2018-06-25,2677.734153261975
2018-06-26,2684.8567534525464
2018-06-27,2682.7690308859637
2018-06-28,2689.986786819562
2018-06-29,2684.9845250740564
2018-07-02,2690.0409882664385
2018-07-03,2679.384760308796
2018-07-04,2680.3589896414455
2018-07-05,2682.8698615336884
2018-07-06,2691.9981103899454
2018-07-09,2716.491175596392
2018-07-10,2731.1518165954685
2018-07-11,2706.7797160240802
2018-07-12,2732.4872233554484
2018-07-13,2742.298215032275
2018-07-16,2729.2971444335885
2018-07-17,2741.4674729274193
2018-07-18,2754.671549396297
2018-07-19,2751.0136779086465
2018-07-20,2736.0610456764443
2018-07-23,2737.1037997066796
2018-07-24,2753.4779482850386
2018-07-25,2776.049259702653
2018-07-26,2779.779706426675
2018-07-27,2775.57602700716
2018-07-30,2752.23839237187
2018-07-31,2759.7114378091555
2018-08-01,2761.961879979909
2018-08-02,2768.944066347248
2018-08-03,2785.143557330928
2018-08-06,2794.5941947007577
2018-08-07,2800.0139758755245
2018-08-08,2796.4566137171414
2018-08-09,2801.972624009095
2018-08-10,2804.5994600873582
2018-08-13,2788.510471502921
2018-08-14,2810.926514488193
2018-08-15,2795.31903870315
2018-08-16,2793.7994702052333
2018-08-17,2798.5402973081223
2018-08-20,2804.3994001066135
2018-08-21,2794.051405579762
2018-08-22,2781.4715711331346
2018-08-23,2778.8417252274785
2018-08-24,2781.090441664715
2018-08-27,2797.372693497513
2018-08-28,2790.50534761719
2018-08-29,2804.970996449493
2018-08-30,2799.686850862052
2018-08-31,2797.9563369590824
2018-09-03,2794.9756426169897
2018-09-04,2798.378620419338
2018-09-05,2764.6615344450806
2018-09-06,2753.196997471292
2018-09-07,2758.8381893675005
2018-09-10,2756.2049018960383
2018-09-11,2764.3908267458455
2018-09-12,2761.2808534951578
2018-09-13,2765.183689493465
2018-09-14,2774.97786661173
2018-09-17,2758.9967494725915
2018-09-18,2771.1270600912503
2018-09-19,2788.1695679846475
2018-09-20,2790.612174933992
2018-09-21,2797.6353359857794
2018-09-24,2780.343140327767
2018-09-25,2782.7313343270466
2018-09-26,2788.780598334036
2018-09-27,2807.09079380612
2018-09-28,2816.1710798179806
2018-10-01,2827.9578916613623
2018-10-02,2826.0645402524474
2018-10-03,2830.7955054186154
2018-10-04,2807.2502389724946
2018-10-05,2790.701355883315
2018-10-08,2789.6081791848496
2018-10-09,2784.1913706177
2018-10-10,2709.2388435536113
2018-10-11,2642.6748564778622
2018-10-12,2671.6841342030566
2018-10-15,2653.5759042611485
2018-10-16,2700.3708990015725
2018-10-17,2710.1189561454935
2018-10-18,2686.718053944376
2018-10-19,2682.9400118503095
2018-10-22,2682.6151392694946
2018-10-23,2655.791082065384
2018-10-24,2615.0688043548116
2018-10-25,2638.1986276704088
2018-10-26,2608.8820961767706
2018-10-29,2595.6963754346752
2018-10-30,2627.56604507756
2018-10-31,2670.626589833429
2018-11-01,2681.69323342225
2018-11-02,2688.841787555139
2018-11-05,2687.103637065639
2018-11-06,2694.9359960656484
2018-11-07,2723.1906428795646
2018-11-08,2731.0685861530087
2018-11-09,2720.650576442288
2018-11-12,2701.7780470029197
2018-11-13,2691.851275772478
2018-11-14,2672.7549915137593
2018-11-15,2688.093388153334
2018-11-16,2678.47251641041
2018-11-19,2639.425900279442
2018-11-20,2606.29482514148
2018-11-21,2620.110541203851
2018-11-22,2616.9442223448095
2018-11-23,2618.80226374004
2018-11-26,2650.7753377923286
2018-11-27,2664.810181096256
2018-11-28,2707.3205735062484
2018-11-29,2688.9788640858023
2018-11-30,2711.2326536541527
2018-12-03,2741.9136450328087
2018-12-04,2681.28223533265
2018-12-05,2670.5141550103094
2018-12-06,2633.675336729442
2018-12-07,2602.3182469388075
2018-12-10,2585.6006154149595
2018-12-11,2600.1029338767894
2018-12-12,2619.639207172745
2018-12-13,2624.5734678354174
2018-12-14,2594.292022473275
2018-12-17,2551.000925615825
2018-12-18,2536.4112314657973
2018-12-19,2506.7109284823327
2018-12-20,2470.9164557450417
2018-12-21,2437.9512771495492
2018-12-24,2399.2458575730807
2018-12-25,2389.3819920030164
2018-12-26,2456.404844517879
2018-12-27,2472.8400165895055
2018-12-28,2478.975002896465
2018-12-31,2495.9774460013714
2019-01-01,2496.0893547199134
2019-01-02,2506.769593227751
2019-01-03,2464.1175431952333
2019-01-04,2524.7688779996665
2019-01-07,2535.550078886474
2019-01-08,2558.169281408951
2019-01-09,2566.305942920065
2019-01-10,2573.36774861689
2019-01-11,2583.371239459575
2019-01-14,2572.8624275058974
2019-01-15,2602.767020371345
2019-01-16,2616.233173502004
2019-01-17,2630.548346329469
2019-01-18,2665.79497197951
2019-01-21,2666.2592582369534
2019-01-22,2640.0282215907287
2019-01-23,2636.485430291579
2019-01-24,2648.3759693168577
2019-01-25,2663.7388029507592
2019-01-28,2638.814748866704
2019-01-29,2644.444982748578
2019-01-30,2669.379242970793
2019-01-31,2683.138745191478
2019-02-01,2685.986303984294
2019-02-04,2704.31427386451
2019-02-05,2725.6138036850525
2019-02-06,2726.917490119692
2019-02-07,2706.867427747079
2019-02-08,2704.676180641473
2019-02-11,2718.192909944355
2019-02-12,2742.543090419623
2019-02-13,2754.7318033347856
2019-02-14,2751.533090514497
2019-02-15,2774.248027470772
2019-02-18,2772.5598662182574
2019-02-19,2769.971562838969
2019-02-20,2779.5957116296986
2019-02-21,2773.673218107253
2019-02-22,2789.661918693327
2019-02-25,2796.2897803723276
2019-02-26,2792.7898008414713
2019-02-27,2786.6802940098187
2019-02-28,2775.4959845203844
2019-03-01,2788.047213708151
2019-03-04,2798.3263848663273
2019-03-05,2799.4178926557797
2019-03-06,2786.4678316092773
2019-03-07,2784.650671457636
2019-03-08,2767.6234447555694
2019-03-11,2801.8542148942124
2019-03-12,2803.042640629022
2019-03-13,2808.5969201213165
2019-03-14,2810.274171956983
2019-03-15,2822.1711658536196
2019-03-18,2834.181687097971
2019-03-19,2835.4986601033147
2019-03-20,2823.6769786735135
2019-03-21,2840.8402055236393
2019-03-22,2818.2576493058823
2019-03-25,2795.5399379329233
2019-03-26,2825.3863975145628
2019-03-27,2822.331241341557
2019-03-28,2829.0374327544996
2019-03-29,2850.112974875875
2019-04-01,2884.653311063473
2019-04-02,2892.8993842154828
2019-04-03,2898.890270588667
2019-04-04,2902.8417271975773
2019-04-05,2911.28534916224
2019-04-08,2906.085521410617
2019-04-09,2893.5326984861085
2019-04-10,2906.0782747647454
2019-04-11,2897.467788442848
2019-04-12,2901.540538628256
2019-04-15,2904.294806033543
2019-04-16,2911.3202875188617
2019-04-17,2909.1367282328206
2019-04-18,2922.3300058467134
2019-04-19,2922.519095541564
2019-04-22,2919.9511340738154
2019-04-23,2948.629792804648
2019-04-24,2941.554229295409
2019-04-25,2950.834819912621
2019-04-26,2956.697900794971
2019-04-29,2959.787578936396
2019-04-30,2951.2674753001797
2019-05-01,2932.371173832139
2019-05-02,2936.9589479830775
2019-05-03,2957.498714942875
2019-05-06,2936.453123973166
2019-05-07,2899.283582734302
2019-05-08,2889.409493158718
2019-05-09,2861.457303152318
2019-05-10,2868.1995245243725
2019-05-13,2815.7302746911228
2019-05-14,2837.735504100034
2019-05-15,2853.9066305103265
2019-05-16,2879.2322993207263
2019-05-17,2868.359146723409
2019-05-20,2852.884549573388
