Date,EAFE + EM
2000-12-29,100.0
2001-01-01,99.99007900150299
2001-01-02,98.77319716581832
2001-01-03,98.14435114299117
2001-01-04,99.71074993412357
2001-01-05,99.28659268658366
2001-01-08,98.98088712368308
2001-01-09,98.55745721196497
2001-01-10,97.88469084802927
2001-01-11,97.59884930459161
2001-01-12,98.19927219260535
2001-01-15,98.73349383690781
2001-01-16,98.44523845484028
2001-01-17,100.6467497647402
2001-01-18,100.1961908464107
2001-01-19,100.90092933563331
2001-01-22,100.98813508849463
2001-01-23,100.64705466736221
2001-01-24,101.69728478026114
2001-01-25,102.21279564198397
2001-01-26,101.8528894554956
2001-01-29,102.23147749185948
2001-01-30,102.01753854850841
2001-01-31,102.31134636858368
2001-02-01,101.3932636991402
2001-02-02,100.9977059921756
2001-02-05,100.07456707051318
2001-02-06,100.74113984057374
2001-02-07,99.66481929435875
2001-02-08,100.131141490318
2001-02-09,99.02146295000719
2001-02-12,99.34558452968592
2001-02-13,99.79899398050215
2001-02-14,99.1854876761977
2001-02-15,100.85996955073422
2001-02-16,98.7733744659992
2001-02-19,97.99497441959646
2001-02-20,98.3114209028562
2001-02-21,97.03660036291595
2001-02-22,96.85677653384731
2001-02-23,96.01587322959155
2001-02-26,96.57877056334183
2001-02-27,96.18148426259945
2001-02-28,95.65511088018332
2001-03-01,94.38851934227263
2001-03-02,93.33050606502877
2001-03-05,94.33040424691431
2001-03-06,95.55107499909896
2001-03-07,95.79108709619281
2001-03-08,95.32180525342567
2001-03-09,94.5094799948066
2001-03-12,92.21386953225499
2001-03-13,91.44450927766425
2001-03-14,90.42879539998248
2001-03-15,91.91413950710124
2001-03-16,90.71803599063297
2001-03-19,90.31175218536576
2001-03-20,90.85205101326815
2001-03-21,91.05082375541866
2001-03-22,88.50065980730422
2001-03-23,90.01342318612123
2001-03-26,92.73239653381694
2001-03-27,93.7108344028237
2001-03-28,93.55259926093677
2001-03-29,92.79844722912627
2001-03-30,92.51559589214054
2001-04-02,91.89048880351963
2001-04-03,90.16604044040966
2001-04-04,89.8048654998848
2001-04-05,91.85646804270755
2001-04-06,91.67666372078021
2001-04-09,91.57563963400949
2001-04-10,93.31762617695703
2001-04-11,94.38513925657436
2001-04-12,94.37365124500663
2001-04-13,94.30102804061995
2001-04-16,94.47164345263192
2001-04-17,94.2474638155534
2001-04-18,97.39037901268699
2001-04-19,97.10998114312203
2001-04-20,95.68008584250553
2001-04-23,95.3725846238611
2001-04-24,95.64841125980259
2001-04-25,95.57385233484229
2001-04-26,96.05633512033081
2001-04-27,97.34617848038681
2001-04-30,98.45643496121124
2001-05-01,99.02081351366486
2001-05-02,99.08969873317506
2001-05-03,98.00283767573036
2001-05-04,98.23211779891564
2001-05-07,98.9430682956497
2001-05-08,98.65084109454041
2001-05-09,98.02593757678278
2001-05-10,98.99795431955846
2001-05-11,99.07382466566341
2001-05-14,97.59952743540224
2001-05-15,98.13259001608891
2001-05-16,97.5799633192745
2001-05-17,99.08391947813124
2001-05-18,99.5138247506797
2001-05-21,100.45584597330308
2001-05-22,101.37267098270026
2001-05-23,101.51875091857919
2001-05-24,101.5967033532301
2001-05-25,101.0559325336903
2001-05-28,100.69837615809728
2001-05-29,100.8981211555146
2001-05-30,99.30363056155154
2001-05-31,99.86234026722946
2001-06-01,99.72852774987919
2001-06-04,99.9233596460237
2001-06-05,100.37907478862492
2001-06-06,100.06480929701159
2001-06-07,99.91420008194568
2001-06-08,99.9978892559203
2001-06-11,99.32803410003619
2001-06-12,97.13580037100937
2001-06-13,97.50215395471749
2001-06-14,96.39036460127461
2001-06-15,95.41651883533642
