Date,GOLDEN DRAGON
2000-12-29,100.0
2001-01-01,99.89285180132127
2001-01-02,99.5890660273754
2001-01-03,97.61810829259774
2001-01-04,102.43064761166606
2001-01-05,103.6065167243844
2001-01-08,103.1878018616818
2001-01-09,105.78943901477221
2001-01-10,106.0433808077335
2001-01-11,102.80118646276614
2001-01-12,103.87587679242294
2001-01-15,105.08063121807031
2001-01-16,107.26363085321175
2001-01-17,108.87135670533243
2001-01-18,109.02900958015238
2001-01-19,112.70555659628397
2001-01-22,113.66254606055489
2001-01-23,112.54184822648163
2001-01-24,114.54230996690092
2001-01-25,114.9098227939721
2001-01-26,114.68452088885587
2001-01-29,113.37321713655689
2001-01-30,112.72583108747608
2001-01-31,114.3191150998199
2001-02-01,113.25557370329332
2001-02-02,114.28863867145687
2001-02-05,110.95730216214676
2001-02-06,111.42418081768473
2001-02-07,110.69241970584501
2001-02-08,111.87278227174988
2001-02-09,111.66765391013159
2001-02-12,110.43742792177672
2001-02-13,113.52455564590514
2001-02-14,112.77640148788653
2001-02-15,115.73515045311964
2001-02-16,113.48500340996279
2001-02-19,112.0120963154809
2001-02-20,113.91639904023627
2001-02-21,112.84800757454634
2001-02-22,111.00495803543676
2001-02-23,111.37792492730804
2001-02-26,111.19139316510294
2001-02-27,109.54278622806697
2001-02-28,109.50091232560567
2001-03-01,104.72980932061772
2001-03-02,102.57888229966449
2001-03-05,105.05847846780817
2001-03-06,106.34727603262867
2001-03-07,106.86603710850909
2001-03-08,105.57380537774706
2001-03-09,104.79115689132908
2001-03-12,101.877225255624
2001-03-13,102.26842040383943
2001-03-14,102.7839491581306
2001-03-15,105.31310873028644
2001-03-16,106.41984042153346
2001-03-19,105.7343011049495
2001-03-20,103.64993539641479
2001-03-21,103.40056244777836
2001-03-22,103.04349397640766
2001-03-23,103.20928787130012
2001-03-26,105.28557869077974
2001-03-27,103.84598340570658
2001-03-28,104.73928362027759
2001-03-29,104.55215751023702
2001-03-30,104.41957852796239
2001-04-02,103.08324099792571
2001-04-03,100.70824341988394
2001-04-04,95.8780527193909
2001-04-05,96.65999647941543
2001-04-06,97.99339618149389
2001-04-09,95.75305758950374
2001-04-10,96.6448929742441
2001-04-11,100.46151996615407
2001-04-12,101.25139962974438
2001-04-13,100.96627159154525
2001-04-16,101.58015636972759
2001-04-17,100.19416297098199
2001-04-18,103.88341302214559
2001-04-19,105.66890256887527
2001-04-20,103.27409605077587
2001-04-23,103.17798060201254
2001-04-24,102.84473228244312
2001-04-25,101.70708501905365
2001-04-26,101.43250249475928
2001-04-27,102.12942529263765
2001-04-30,102.96324099963117
2001-05-01,102.4472156892718
2001-05-02,104.17963918082845
2001-05-03,104.71540961924231
2001-05-04,101.83539534084522
2001-05-07,103.22410757248589
2001-05-08,103.62895472039041
2001-05-09,104.36298129280658
2001-05-10,103.89447778387132
2001-05-11,105.63424495506023
2001-05-14,103.64385564232143
2001-05-15,103.01460468712737
2001-05-16,102.44856456107885
2001-05-17,104.35364470386659
2001-05-18,103.89922895267333
2001-05-21,104.09438829013868
2001-05-22,106.53174919231704
2001-05-23,108.78093510370284
2001-05-24,108.61793140255537
2001-05-25,107.98675831477384
2001-05-28,107.2244976893534
2001-05-29,106.91887491794867
2001-05-30,105.10604439296294
2001-05-31,104.97972909372416
2001-06-01,104.83162459585117
2001-06-04,105.3375398202132
2001-06-05,107.1402900879922
2001-06-06,108.69290017264719
2001-06-07,108.49779666895137
2001-06-08,109.89292742010763
2001-06-11,110.21584531950134
2001-06-12,108.32130605026565
2001-06-13,106.87716116858756
2001-06-14,103.56557342302197
2001-06-15,102.45386785497972
2001-06-18,101.32624408845236
2001-06-19,102.32709420872526
2001-06-20,102.02782285242034
2001-06-21,102.42162216134093
2001-06-22,101.67643518788063
2001-06-25,100.89085547100422
2001-06-26,99.1650869850789
2001-06-27,100.00544469802466
2001-06-28,99.72981699633326
2001-06-29,101.94836879806208
2001-07-02,102.30134234581149
2001-07-03,102.68934221594193
2001-07-04,102.67542636490006
2001-07-05,102.49191735251473
2001-07-06,101.3728901522125
2001-07-09,98.46929259537131
2001-07-10,97.9264595517397
2001-07-11,96.13570800045727
2001-07-12,98.39137653910153
2001-07-13,97.06224773447899
2001-07-16,95.87437337115169
2001-07-17,95.47882270322906
2001-07-18,91.95864553311007
2001-07-19,90.99500841292065
2001-07-20,91.27715802016955
2001-07-23,91.03260129123741
2001-07-24,89.2623530842416
2001-07-25,89.55660404454319
2001-07-26,90.05158751933419
2001-07-27,91.33519356840489
2001-07-30,90.70343929389585
2001-07-31,92.40018662709599
2001-08-01,92.84595917901686
2001-08-02,93.17041910513096
2001-08-03,91.71472491571159
2001-08-06,91.13546012319992
2001-08-07,90.21084368575916
2001-08-08,90.50958129405772
2001-08-09,87.44389738591398
2001-08-10,87.58546166239532
2001-08-13,87.11250682414547
2001-08-14,89.15332515702944
2001-08-15,88.48721616776842
2001-08-16,87.54333762851006
2001-08-17,86.79465864676943
2001-08-20,85.49757607862595
2001-08-21,85.21770016552044
2001-08-22,83.01712974646979
2001-08-23,84.02466712186042
2001-08-24,82.06156038544869
2001-08-27,83.57681817913338
2001-08-28,83.4734381197197
2001-08-29,84.03493955556584
2001-08-30,84.17753970727021
2001-08-31,83.56761167734571
2001-09-03,82.73025553011985
2001-09-04,85.31002787265241
2001-09-05,84.2604181907726
2001-09-06,81.74856863724787
2001-09-07,79.09822922038347
2001-09-10,79.30723923221335
2001-09-11,78.26675886079506
2001-09-12,73.98707427347536
2001-09-13,72.92337813879068
2001-09-14,70.56426733061366
2001-09-17,68.96559946086282
2001-09-18,68.3473552883244
2001-09-19,68.80476011145288
2001-09-20,67.52918280042891
2001-09-21,66.17255330872926
2001-09-24,66.9054747737713
2001-09-25,65.9121459281587
2001-09-26,66.91395007403896
2001-09-27,67.84064560996184
2001-09-28,70.10818266758955
2001-10-01,69.70331692712139
2001-10-02,68.7173813022031
2001-10-03,68.48278864814232
2001-10-04,70.97824717031561
2001-10-05,71.65335861639124
2001-10-08,69.8207160377453
2001-10-09,72.52843228983996
2001-10-10,73.02649876577792
2001-10-11,75.62442080316853
2001-10-12,74.07390647519664
2001-10-15,72.8105099330891
2001-10-16,73.22478505511855
2001-10-17,74.53299728433494
2001-10-18,72.97113456673804
2001-10-19,73.4132339135442
2001-10-22,74.3140864992083
2001-10-23,76.18619660123002
2001-10-24,76.82476370473971
2001-10-25,76.62250566935587
2001-10-26,78.00428400277448
2001-10-29,76.07394142742064
2001-10-30,74.2257490064168
2001-10-31,74.93305587997384
2001-11-01,74.73965472832636
2001-11-02,75.33694695156534
2001-11-05,77.84352605676548
2001-11-06,77.53581680568983
2001-11-07,77.10474938887577
2001-11-08,79.2830492985637
2001-11-09,79.7494273790148
2001-11-12,79.801185349662
2001-11-13,80.86409581959974
2001-11-14,83.57901509260269
2001-11-15,86.16657427203295
2001-11-16,86.50128506421561
2001-11-19,88.04907650143373
2001-11-20,86.3558368649176
2001-11-21,87.35159778976151
2001-11-22,86.48878719788759
2001-11-23,87.60886138154244
2001-11-26,88.22312608161783
2001-11-27,87.38370923537906
2001-11-28,84.9262788348367
2001-11-29,85.22778211581155
2001-11-30,85.01462379343631
2001-12-03,86.59507210863298
2001-12-04,88.85848115709491
2001-12-05,91.86653795774521
2001-12-06,93.68891895012547
2001-12-07,94.9977784680301
2001-12-10,94.88127358192946
2001-12-11,94.03871067809362
2001-12-12,95.82211298423881
2001-12-13,93.0340488163773
2001-12-14,92.3844030389869
2001-12-17,91.61006924402538
2001-12-18,91.37568615069802
2001-12-19,91.79092789599483
2001-12-20,92.89497692914219
2001-12-21,90.49204253574825
2001-12-24,91.90177637871025
2001-12-25,93.1173996718594
2001-12-26,92.92425391013906
2001-12-27,92.52075217946545
2001-12-28,93.8173650698583
2001-12-31,94.05061350454214
2002-01-01,94.05061350454214
2002-01-02,92.77042881092576
2002-01-03,93.01066886106396
2002-01-04,95.85215993237898
2002-01-07,98.84393297712268
2002-01-08,98.0384043124055
2002-01-09,97.4327128230213
2002-01-10,96.04358052334516
2002-01-11,94.31330769592957
2002-01-14,93.63922858449581
2002-01-15,92.95544145102653
2002-01-16,92.5971157148453
2002-01-17,93.41080769781213
2002-01-18,92.91730768910509
2002-01-21,95.30752261719717
2002-01-22,94.09824142640447
2002-01-23,93.54883338039319
2002-01-24,94.19421922502092
2002-01-25,96.91459415955403
2002-01-28,97.83721139604118
2002-01-29,97.97264705872723
2002-01-30,96.21999114827902
2002-01-31,96.78793887180643
2002-02-01,95.96756856825243
2002-02-04,95.71111000899472
2002-02-05,94.80740410101299
2002-02-06,95.25127777309459
2002-02-07,94.2545997090361
2002-02-08,94.31799100843321
2002-02-11,95.24732312734844
2002-02-12,95.44847266437498
2002-02-13,95.88134389346494
2002-02-14,96.12925589502814
2002-02-15,96.25536158327114
2002-02-18,97.30606995594249
2002-02-19,95.12684246407858
2002-02-20,93.95809411804679
2002-02-21,94.16227851526402
2002-02-22,92.58194789252224
2002-02-25,91.51107279242774
2002-02-26,91.36916582813689
2002-02-27,93.89659334308186
2002-02-28,92.89429470067883
2002-03-01,92.58358648863774
2002-03-04,95.14472334105224
2002-03-05,97.09744706373155
2002-03-06,97.57446692911513
2002-03-07,97.5615706882429
2002-03-08,97.80068593491262
2002-03-11,99.84407911849472
2002-03-12,99.47116385143684
2002-03-13,98.49847225498809
2002-03-14,97.79673685113427
2002-03-15,96.44729997993798
2002-03-18,96.9225792253766
2002-03-19,96.10304341324864
2002-03-20,96.58978800013831
2002-03-21,95.58079147397618
2002-03-22,96.8398305246143
2002-03-25,97.50183264654875
2002-03-26,97.26955392741478
2002-03-27,98.14918859286831
2002-03-28,99.044491833065
2002-03-29,98.70922222636013
2002-04-01,97.8364920038897
2002-04-02,97.10999852920085
2002-04-03,97.25380311440564
2002-04-04,96.57095333650798
2002-04-05,96.94314940529706
2002-04-08,96.85046113852358
2002-04-09,95.94142034411742
2002-04-10,94.97505010488973
2002-04-11,94.9626778639117
2002-04-12,96.14274661294992
2002-04-15,96.26294912918668
2002-04-16,96.70046868879157
2002-04-17,98.96361736050014
2002-04-18,99.30314503176912
2002-04-19,100.1785731313713
2002-04-22,99.88279070612354
2002-04-23,100.42998515714896
2002-04-24,100.98855386980412
2002-04-25,99.26868389340017
2002-04-26,98.9188847735092
2002-04-29,97.91867214089562
2002-04-30,97.72044651672834
2002-05-01,97.17199510709946
2002-05-02,98.1389006579503
2002-05-03,97.29987055455767
2002-05-06,94.84724681400387
2002-05-07,95.76198242326257
2002-05-08,96.03115393065806
2002-05-09,96.20864650767174
2002-05-10,96.05724851124481
2002-05-13,96.10667210259058
2002-05-14,97.17142481527549
2002-05-15,98.5473298408737
2002-05-16,97.77930935535153
2002-05-17,97.26667238390077
2002-05-20,95.9857219561808
2002-05-21,94.71491296674488
