Date,ACWI ex ISRAEL
1999-05-07,1186.6289765907113
1999-05-10,1185.2170295783692
1999-05-11,1196.131793026121
1999-05-12,1201.4044223808137
1999-05-13,1208.5419904525297
1999-05-14,1181.0174242974917
1999-05-17,1173.6880314268055
1999-05-18,1176.6549257233446
1999-05-19,1182.0971672580158
1999-05-20,1186.0034100367602
1999-05-21,1187.4367538443837
1999-05-24,1173.7724658783004
1999-05-25,1155.3058685871677
1999-05-26,1176.3382192421382
1999-05-27,1162.9323410678091
1999-05-28,1173.164500579566
1999-05-31,1176.9318468739243
1999-06-01,1173.3443402175715
1999-06-02,1187.5966240249006
1999-06-03,1192.0161710666525
1999-06-04,1213.4736905879238
1999-06-07,1223.2888454742665
1999-06-08,1206.9793139639044
1999-06-09,1209.50637887403
1999-06-10,1196.3186053128936
1999-06-11,1197.8568027171464
1999-06-14,1197.4442979418727
1999-06-15,1203.1325872631837
1999-06-16,1230.610130607033
1999-06-17,1239.6880223181872
1999-06-18,1235.0564642965098
1999-06-21,1249.6494971460488
1999-06-22,1244.7426766489257
1999-06-23,1235.393577400167
1999-06-24,1220.1203995950896
1999-06-25,1208.4280187066486
1999-06-28,1226.6350855204698
1999-06-29,1240.039987857653
1999-06-30,1249.5753415082925
1999-07-01,1272.9897156088496
1999-07-02,1285.9044748202582
1999-07-05,1293.9107259963243
1999-07-06,1287.8865066554622
1999-07-07,1289.012768668792
1999-07-08,1290.1667182973881
1999-07-09,1293.3321943326216
1999-07-12,1298.2423783173087
1999-07-13,1286.6397413090722
1999-07-14,1289.332669101508
1999-07-15,1297.6484694098983
1999-07-16,1301.8397025333952
1999-07-19,1303.7215271888667
1999-07-20,1259.3744572980559
1999-07-21,1246.0729505222064
1999-07-22,1233.2465701522874
1999-07-23,1225.793766199261
1999-07-26,1199.8198998520131
1999-07-27,1211.4782567485934
1999-07-28,1218.297066335391
1999-07-29,1194.5161272405155
1999-07-30,1198.385020572749
1999-08-02,1199.2601318449936
1999-08-03,1196.58966833043
1999-08-04,1178.5258460095909
1999-08-05,1168.0796114610448
1999-08-06,1161.5989817754717
1999-08-09,1168.117294303441
1999-08-10,1153.6214165831955
1999-08-11,1169.0634145163785
1999-08-12,1178.1714542815655
1999-08-13,1203.5006510085848
1999-08-16,1211.7150281940137
1999-08-17,1223.3187805046273
1999-08-18,1217.893971195577
1999-08-19,1203.0179583810843
1999-08-20,1215.0235162168547
1999-08-23,1240.3096636339076
1999-08-24,1245.891182347216
1999-08-25,1263.8330870731313
1999-08-26,1255.034903920186
1999-08-27,1245.8048259239963
1999-08-30,1237.4197975443035
1999-08-31,1212.9395901834796
1999-09-01,1221.983956240662
1999-09-02,1201.5947152178612
1999-09-03,1234.7652744443549
1999-09-06,1243.3285965188059
1999-09-07,1234.4197582033646
1999-09-08,1230.124504654189
1999-09-09,1243.4523797150616
1999-09-10,1254.5976787767631
1999-09-13,1261.3101198741115
1999-09-14,1251.3468406109737
1999-09-15,1244.6774443012246
1999-09-16,1236.924906443172
1999-09-17,1242.72701053633
1999-09-20,1246.2459994760554
1999-09-21,1227.8898030567266
1999-09-22,1219.0451368727372
1999-09-23,1214.0274575999101
1999-09-24,1200.076325722147
1999-09-27,1206.120836605252
1999-09-28,1201.8989196274817
1999-09-29,1182.3758467821615
1999-09-30,1189.6728467732241
1999-10-01,1185.703890690326
1999-10-04,1198.2275481092217
1999-10-05,1199.8112334631371
1999-10-06,1210.3526328930059
1999-10-07,1210.6133953208966
1999-10-08,1228.6483623597248
1999-10-11,1229.330960743911
1999-10-12,1208.7338736162033
1999-10-13,1185.2527624813217
1999-10-14,1183.4828868335267
1999-10-15,1150.5887314006904
1999-10-18,1148.0256892135442
1999-10-19,1163.6430212006405
1999-10-20,1181.0841106647633
1999-10-21,1174.7828372503234
1999-10-22,1200.3305052281164
1999-10-25,1198.6341023894497
1999-10-26,1206.0998454218777
1999-10-27,1214.6506223098816
1999-10-28,1242.163057263621
1999-10-29,1265.52735759029
1999-11-01,1264.0161804108266
1999-11-02,1261.9009690493115
1999-11-03,1267.1511434042236
1999-11-04,1281.0348683269428
1999-11-05,1286.306339029912
1999-11-08,1293.3453084848136
1999-11-09,1287.8248738533114
1999-11-10,1293.4099271387402
1999-11-11,1304.5290185380545
1999-11-12,1319.739223514803
1999-11-15,1323.7936238025843
1999-11-16,1336.0099015454266
1999-11-17,1324.7568852113259
1999-11-18,1345.136063149122
1999-11-19,1348.082129846054
1999-11-22,1343.9263450575613
1999-11-23,1344.6503794178097
1999-11-24,1358.0656120477997
1999-11-25,1365.0367472169305
1999-11-26,1380.1587117984463
1999-11-29,1382.083312882105
1999-11-30,1361.3475960354515
1999-12-01,1369.2321728309216
1999-12-02,1381.524788341811
1999-12-03,1405.3745466804355
1999-12-06,1381.039243610752
1999-12-07,1379.088396922608
1999-12-08,1371.724886108959
1999-12-09,1385.2362715934544
1999-12-10,1392.1470223813114
1999-12-13,1397.2813276072432
1999-12-14,1396.2428290288328
1999-12-15,1399.9241299194352
1999-12-16,1391.1099231498927
1999-12-17,1407.338603843183
1999-12-20,1413.1762524057199
1999-12-21,1417.5517210898904
1999-12-22,1429.5075851194554
1999-12-23,1438.8625333894888
1999-12-24,1442.983546356956
1999-12-27,1445.4111898170192
1999-12-28,1457.2524130240272
1999-12-29,1467.8238837807844
1999-12-30,1478.484879178341
1999-12-31,1480.5030202122616
2000-01-03,1463.9727913502606
2000-01-04,1401.2907877994312
2000-01-05,1377.2229353238436
2000-01-06,1360.1384077822531
2000-01-07,1399.6892706339424
2000-01-10,1419.790360350325
2000-01-11,1409.3240259846007
2000-01-12,1405.171807192933
2000-01-13,1418.3163325124285
2000-01-14,1451.698732348935
2000-01-17,1464.8703492426346
2000-01-18,1444.4590902430384
2000-01-19,1438.8515707070003
2000-01-20,1433.8504546119786
2000-01-21,1432.8521025877901
2000-01-24,1420.326928152688
2000-01-25,1408.979473369732
2000-01-26,1419.2488055534263
2000-01-27,1439.7365419124521
2000-01-28,1428.779041232866
2000-01-31,1433.810149507401
2000-02-01,1453.2580671083115
2000-02-02,1462.532435681113
2000-02-03,1468.8335459351326
2000-02-04,1478.5593364656838
2000-02-07,1475.814846710709
2000-02-08,1481.3092551285308
2000-02-09,1466.006263345913
2000-02-10,1471.208864029871
2000-02-11,1456.22335957374
2000-02-14,1457.6631915524063
2000-02-15,1446.028612949837
2000-02-16,1442.4335359631593
2000-02-17,1446.1671117555782
2000-02-18,1423.0221569373753
2000-02-21,1409.8099376820985
2000-02-22,1387.5146763648393
2000-02-23,1403.9146238466546
2000-02-24,1410.8396291778024
2000-02-25,1428.9880922766831
2000-02-28,1443.7860778836343
2000-02-29,1460.6583119770398
2000-03-01,1473.4138862322047
2000-03-02,1489.2940594309798
2000-03-03,1509.896919721515
2000-03-06,1502.4295931752822
2000-03-07,1488.0603768964875
2000-03-08,1486.8178139258123
2000-03-09,1490.7198796114778
2000-03-10,1495.5064869280661
2000-03-13,1469.1828678577147
2000-03-14,1463.4852067085048
2000-03-15,1459.8293178618267
2000-03-16,1498.9337957445382
2000-03-17,1513.676161420824
2000-03-20,1514.5540410055096
2000-03-21,1532.3531676021128
2000-03-22,1547.9309665347873
2000-03-23,1550.3830511923834
2000-03-24,1561.1105715566976
2000-03-27,1564.5087822239993
2000-03-28,1566.7913525868366
2000-03-29,1587.4391059763254
2000-03-30,1556.8533817913344
2000-03-31,1567.102604731299
2000-04-03,1562.4727452336147
2000-04-04,1557.7320092875982
2000-04-05,1529.4748521631652
2000-04-06,1551.0934557761889
2000-04-07,1565.4392096258746
2000-04-10,1561.267235798406
2000-04-11,1543.1267789492824
2000-04-12,1533.7396871998203
2000-04-13,1516.9515307434615
2000-04-14,1457.3961176094206
2000-04-17,1459.322852145015
2000-04-18,1498.3035275410855
2000-04-19,1507.4412857055293
2000-04-20,1516.03467975866
2000-04-21,1515.771384343123
2000-04-24,1515.1774917133944
2000-04-25,1558.4637346227837
2000-04-26,1560.0216235158387
2000-04-27,1569.5545285645342
2000-04-28,1571.376449997147
2000-05-01,1586.7221273689456
2000-05-02,1586.3144145012918
2000-05-03,1580.4907895810873
2000-05-04,1576.6614196900173
2000-05-05,1589.099622780728
2000-05-08,1576.8082340508154
2000-05-09,1547.9435620924821
2000-05-10,1511.579569518741
2000-05-11,1535.7415057407597
2000-05-12,1549.6849996494109
2000-05-15,1547.893286417811
2000-05-16,1581.3459666907438
2000-05-17,1578.5771801811395
2000-05-18,1567.1593027111792
2000-05-19,1538.915875045405
2000-05-22,1504.866713646167
2000-05-23,1488.1399141334389
2000-05-24,1496.0048806683392
2000-05-25,1498.0183341443899
2000-05-26,1468.7138126704574
2000-05-29,1472.4436453482567
2000-05-30,1498.8426991673005
2000-05-31,1504.3113032431195
2000-06-01,1522.368258360676
2000-06-02,1539.3263710339718
2000-06-05,1537.9729236813146
2000-06-06,1516.0539612382288
2000-06-07,1520.7926090916806
2000-06-08,1519.6131684839556
2000-06-09,1518.645597786175
2000-06-12,1511.0233616765877
2000-06-13,1510.243601903959
2000-06-14,1516.5408238108214
2000-06-15,1520.6093502686513
2000-06-16,1502.6397637366151
2000-06-19,1516.083817670642
2000-06-20,1525.9831121450345
2000-06-21,1536.9313965702218
2000-06-22,1530.8520639472038
2000-06-23,1525.497404893998
2000-06-26,1526.8498207143116
2000-06-27,1519.004001648531
2000-06-28,1522.401738212625
2000-06-29,1501.0118004487242
2000-06-30,1504.1270302233997
2000-07-03,1527.6508948759308
2000-07-04,1529.6831308993517
2000-07-05,1507.397896677116
2000-07-06,1510.9149777873502
2000-07-07,1537.7148841131059
2000-07-10,1534.3817680013758
2000-07-11,1536.6419059640414
2000-07-12,1552.169504734846
2000-07-13,1562.8875291949278
2000-07-14,1568.8673716451378
2000-07-17,1574.3950997785876
2000-07-18,1560.1055891971198
2000-07-19,1564.0499990550506
2000-07-20,1574.1863163061153
2000-07-21,1546.0971684401572
2000-07-24,1534.880698793004
2000-07-25,1526.0162567134637
2000-07-26,1513.7530618800167
2000-07-27,1507.2012614497955
2000-07-28,1499.5439663179745
2000-07-31,1509.2146315796795
2000-08-01,1517.7836393190391
2000-08-02,1534.7925571279093
2000-08-03,1545.5847500148252
2000-08-04,1548.3805867910862
2000-08-07,1560.8209547650276
2000-08-08,1574.7345212458392
2000-08-09,1579.2110576076461
2000-08-10,1557.358925200927
2000-08-11,1568.7860931736425
2000-08-14,1583.668771946433
2000-08-15,1569.754031524382
2000-08-16,1573.6750557034457
2000-08-17,1572.3634298359364
2000-08-18,1577.5325260925317
2000-08-21,1586.361886648175
2000-08-22,1596.7712662231374
2000-08-23,1607.6616769996488
2000-08-24,1596.3286594837357
2000-08-25,1597.5637683852374
2000-08-28,1612.6452151545334
2000-08-29,1612.7114127346406
2000-08-30,1608.1812529510594
2000-08-31,1621.5929227961506
2000-09-01,1618.8055122309695
2000-09-04,1623.6872537598822
2000-09-05,1627.9914943698868
2000-09-06,1624.706742483629
2000-09-07,1638.3635998727916
2000-09-08,1633.3367396315468
2000-09-11,1631.3136514282737
2000-09-12,1622.629871935816
2000-09-13,1614.846205355564
2000-09-14,1621.0906106402738
2000-09-15,1605.3722444383247
2000-09-18,1597.3844251688831
2000-09-19,1608.0176536459007
2000-09-20,1611.167629166663
2000-09-21,1593.8792376814467
2000-09-22,1546.9846879728257
2000-09-25,1562.084885616473
2000-09-26,1540.8219504149981
2000-09-27,1536.4489561810974
2000-09-28,1550.2444388205113
2000-09-29,1543.043674612838
2000-10-02,1545.5684018635948
2000-10-03,1550.1859893764965
2000-10-04,1558.0162550047912
2000-10-05,1566.3467783196843
2000-10-06,1547.645736739996
2000-10-09,1532.5782218918964
2000-10-10,1525.759555768883
2000-10-11,1488.87107165023
2000-10-12,1483.6470142747291
2000-10-13,1512.821257169412
2000-10-16,1530.35625879489
2000-10-17,1506.0115132718277
2000-10-18,1495.537113166971
2000-10-19,1542.8922952275966
2000-10-20,1558.1701753606312
2000-10-23,1563.712185478754
2000-10-24,1573.4142064417765
2000-10-25,1560.832332675064
2000-10-26,1556.8429342816148
2000-10-27,1550.170550663503
2000-10-30,1554.7594861406194
2000-10-31,1574.6685081762166
2000-11-01,1564.593399884963
2000-11-02,1566.714595914755
2000-11-03,1563.675227309473
2000-11-06,1572.9874183050035
2000-11-07,1573.2212669439646
2000-11-08,1564.3918445969402
2000-11-09,1547.6559345233277
2000-11-10,1513.6414681164663
2000-11-13,1497.5763154874467
2000-11-14,1529.4429768012171
2000-11-15,1533.618593481081
2000-11-16,1523.6869131996764
2000-11-17,1520.7923735303248
2000-11-20,1500.4641779300416
2000-11-21,1506.5038419576845
2000-11-22,1481.8696744787694
2000-11-23,1485.644378875559
2000-11-24,1506.9089155055256
2000-11-27,1506.5801444905558
2000-11-28,1483.3765680953732
2000-11-29,1474.915080308373
2000-11-30,1438.1232148353076
2000-12-01,1443.2124604791813
2000-12-04,1422.6270395641059
2000-12-05,1467.47967491162
2000-12-06,1456.0765299875611
2000-12-07,1441.0107649156948
2000-12-08,1461.188072731748
2000-12-11,1494.3907704303836
2000-12-12,1488.7752142005609
2000-12-13,1482.2480876627028
2000-12-14,1448.667707610198
2000-12-15,1407.260553131272
2000-12-18,1416.1563471522402
2000-12-19,1413.0767035311874
2000-12-20,1355.028017701653
2000-12-21,1344.76474732737
2000-12-22,1351.305245239682
2000-12-25,1355.5523839763
2000-12-26,1352.7230432482777
2000-12-27,1363.689335150613
2000-12-28,1374.5331322726597
2000-12-29,1354.6271569526825
2001-01-01,1354.5779444143593
2001-01-02,1322.4290851647352
2001-01-03,1351.8153724530175
2001-01-04,1355.595792422874
2001-01-05,1329.643669201728
2001-01-08,1327.527849849408
2001-01-09,1334.3809481784365
2001-01-10,1335.8743893510903
2001-01-11,1334.4046978970043
2001-01-12,1335.3577911445402
2001-01-15,1343.8493071111754
2001-01-16,1347.5606958550482
2001-01-17,1371.0001103130155
2001-01-18,1366.4516092726976
2001-01-19,1376.8473684679489
2001-01-22,1376.8310964222064
2001-01-23,1380.3477532922745
2001-01-24,1402.8723431617402
2001-01-25,1404.3596362415262
2001-01-26,1399.0614752662896
2001-01-29,1409.082846202781
2001-01-30,1408.3162250650412
2001-01-31,1402.1564865572275
2001-02-01,1391.7547967031232
2001-02-02,1381.5720369081957
2001-02-05,1373.178675008542
2001-02-06,1383.4245976608613
2001-02-07,1369.0469381881255
2001-02-08,1378.1295388241786
2001-02-09,1355.6967806703096
2001-02-12,1362.132893387294
2001-02-13,1365.2110106868404
2001-02-14,1361.0910976369396
2001-02-15,1389.567935582527
2001-02-16,1353.2289950060217
2001-02-19,1344.5504391440254
2001-02-20,1343.3823438514512
2001-02-21,1319.881699725786
2001-02-22,1320.8105965982213
2001-02-23,1310.7641215717906
2001-02-26,1326.1598749145976
2001-02-27,1311.9522296251207
2001-02-28,1298.71628179588
2001-03-01,1283.4638927219996
2001-03-02,1267.6380879245464
2001-03-05,1282.6558696410461
2001-03-06,1295.7100193865929
2001-03-07,1303.5395886624192
2001-03-08,1298.399568285308
2001-03-09,1277.2190016670293
2001-03-12,1235.10282413512
2001-03-13,1248.390265788875
2001-03-14,1228.8426974106078
2001-03-15,1245.7701249792544
2001-03-16,1231.7809651724062
2001-03-19,1239.2645118812547
2001-03-20,1224.4938017204984
2001-03-21,1217.959212843732
2001-03-22,1207.4739971021843
2001-03-23,1223.0349800810197
2001-03-26,1247.7579359576293
2001-03-27,1269.0403818635127
2001-03-28,1258.498417500813
2001-03-29,1256.2127812121425
2001-03-30,1260.07412761956
2001-04-02,1249.843566178774
2001-04-03,1212.671051390077
2001-04-04,1197.9262682510907
2001-04-05,1241.7557132381255
2001-04-06,1225.5361464129044
2001-04-09,1229.681352957739
2001-04-10,1265.942377867595
2001-04-11,1274.9862271207455
2001-04-12,1277.6467757822772
2001-04-13,1277.1582492266875
2001-04-16,1283.3048790920618
2001-04-17,1290.5804884502713
2001-04-18,1343.9208531593645
2001-04-19,1338.6628969592348
2001-04-20,1314.5921923768817
2001-04-23,1305.0885214240682
2001-04-24,1301.253924804439
2001-04-25,1309.327268415564
2001-04-26,1312.4630565903365
2001-04-27,1337.0471722862253
2001-04-30,1347.2458514127586
2001-05-01,1356.8750827311583
2001-05-02,1358.1033041432056
2001-05-03,1339.0465909552465
2001-05-04,1349.3657856955826
2001-05-07,1355.5537585613388
2001-05-08,1356.955007372337
2001-05-09,1350.537630099611
2001-05-10,1357.8278350993326
2001-05-11,1358.373124070776
2001-05-14,1352.314907779415
2001-05-15,1352.2379882274977
2001-05-16,1363.498130052357
2001-05-17,1377.7354789780763
2001-05-18,1385.5413537394588
2001-05-21,1403.192927680578
2001-05-22,1415.0096787082045
2001-05-23,1410.0125260740188
2001-05-24,1415.8687019159395
2001-05-25,1404.5631984599536
2001-05-28,1399.4834115084052
2001-05-29,1400.3597584846864
2001-05-30,1376.3949433250611
2001-05-31,1392.7470966440505
2001-06-01,1396.2916763385263
2001-06-04,1400.7046278819262
2001-06-05,1411.7997320749057
2001-06-06,1403.160301332196
2001-06-07,1402.5706810847153
2001-06-08,1398.1110708194449
2001-06-11,1394.1681627993507
2001-06-12,1373.8764476598699
2001-06-13,1366.7303216269468
2001-06-14,1341.409392225097
2001-06-15,1327.9941136462546
2001-06-18,1319.5929160359008
2001-06-19,1327.0943800672167
2001-06-20,1338.41928000937
2001-06-21,1346.6292200443124
2001-06-22,1341.904782264779
2001-06-25,1328.423859783549
2001-06-26,1320.2006676849405
2001-06-27,1318.1398144630414
2001-06-28,1342.8878408356838
2001-06-29,1350.9003961103067
2001-07-02,1364.602285535142
2001-07-03,1357.8598416068228
2001-07-04,1354.472428229763
2001-07-05,1350.2824898029696
2001-07-06,1312.3005017484634
2001-07-09,1310.8957477957563
2001-07-10,1292.874742570859
2001-07-11,1278.778737939951
2001-07-12,1312.388497325383
2001-07-13,1318.3861578195988
2001-07-16,1304.9055716846308
2001-07-17,1310.6197782068973
2001-07-18,1278.5842145336826
2001-07-19,1290.4179692733826
2001-07-20,1281.7333630250696
2001-07-23,1272.6633609445569
2001-07-24,1251.077177978317
2001-07-25,1252.7902436153765
2001-07-26,1264.305422676321
2001-07-27,1275.6891272079718
2001-07-30,1275.1286720255446
2001-07-31,1286.505721877095
2001-08-01,1287.9694417816042
2001-08-02,1292.7892071310473
2001-08-03,1280.3802352313883
2001-08-06,1277.6550356293756
2001-08-07,1285.37390615608
2001-08-08,1269.1866462824378
2001-08-09,1245.118458244482
2001-08-10,1240.2430337231842
2001-08-13,1237.1048352846026
2001-08-14,1244.4096133972407
2001-08-15,1225.8361576209556
2001-08-16,1219.845148268406
2001-08-17,1198.3183196748414
2001-08-20,1204.4870942700302
2001-08-21,1202.0009872093754
2001-08-22,1198.7493054817671
2001-08-23,1203.453403577444
2001-08-24,1221.1285164973012
2001-08-27,1223.786832813694
2001-08-28,1208.8823726122916
2001-08-29,1198.3735195238398
2001-08-30,1179.014689734893
2001-08-31,1182.0400592538235
2001-09-03,1176.5447941093062
2001-09-04,1200.5076396818793
2001-09-05,1194.574766634033
2001-09-06,1168.71483555609
2001-09-07,1136.7659042314851
2001-09-10,1137.676118246656
2001-09-11,1109.6663871704488
2001-09-12,1105.5604055504634
2001-09-13,1107.5005977287622
2001-09-14,1082.5306048565935
2001-09-17,1055.5093357844582
2001-09-18,1048.853621495588
2001-09-19,1030.4736694583157
2001-09-20,1001.2231062844628
2001-09-21,987.0256642413585
2001-09-24,1023.7174423194452
2001-09-25,1026.088830183233
2001-09-26,1028.3344636197323
2001-09-27,1037.910839302232
2001-09-28,1071.2727852186945
2001-10-01,1060.7614863034266
2001-10-02,1071.2368066039494
2001-10-03,1077.326743218168
2001-10-04,1096.281525254859
2001-10-05,1091.1947979892643
2001-10-08,1085.6901024573283
2001-10-09,1080.5355545246794
2001-10-10,1106.2879492920124
2001-10-11,1132.3526243722974
2001-10-12,1126.0290378532195
2001-10-15,1116.1067796287837
2001-10-16,1122.661855473316
2001-10-17,1122.666551999142
2001-10-18,1113.325651483599
2001-10-19,1115.950742892474
2001-10-22,1134.800534429177
2001-10-23,1145.4488127085858
2001-10-24,1143.9237763617805
2001-10-25,1141.747978458307
2001-10-26,1154.5029781862852
2001-10-29,1119.739097831405
2001-10-30,1095.593379514141
2001-10-31,1105.8429368507607
2001-11-01,1117.0389856251334
2001-11-02,1121.8868335806985
2001-11-05,1145.9505456265322
2001-11-06,1157.2231593104761
2001-11-07,1152.1460067394423
2001-11-08,1170.2553635833622
2001-11-09,1166.2311832496882
2001-11-12,1155.2581905142779
2001-11-13,1187.9411538699464
2001-11-14,1189.59845417196
2001-11-15,1197.3992718844454
2001-11-16,1194.035463105792
2001-11-19,1213.6599742442472
2001-11-20,1200.157465300289
2001-11-21,1202.9745271405213
2001-11-22,1202.9570615974435
2001-11-23,1211.3939524138666
2001-11-26,1215.843747333283
2001-11-27,1204.3750977611749
2001-11-28,1180.9672492870586
2001-11-29,1185.8232101284084
2001-11-30,1180.408230199111
2001-12-03,1175.2548133306905
2001-12-04,1187.6213456078976
2001-12-05,1219.653773595354
2001-12-06,1217.9598621292578
2001-12-07,1208.3717440202813
2001-12-10,1191.264411583688
2001-12-11,1188.1829846208445
2001-12-12,1182.3667937145924
2001-12-13,1160.3648062407417
2001-12-14,1153.2175034750146
2001-12-17,1163.545838632825
2001-12-18,1172.4378519035404
2001-12-19,1176.88154239951
2001-12-20,1171.0870439104922
2001-12-21,1187.5766737002784
2001-12-24,1196.969139086151
2001-12-25,1196.854311591267
2001-12-26,1198.439398724141
2001-12-27,1202.0947287529186
2001-12-28,1214.2058127219186
2001-12-31,1197.7457316501059
2002-01-01,1197.733921083765
2002-01-02,1184.0572919531046
2002-01-03,1201.9757505766268
2002-01-04,1217.2228907620622
2002-01-07,1212.8791756648664
2002-01-08,1205.5133090460452
2002-01-09,1203.8181628745508
2002-01-10,1194.1622291964397
2002-01-11,1191.551759977444
2002-01-14,1176.4180057103176
2002-01-15,1184.8389042782517
2002-01-16,1177.6039249394166
2002-01-17,1191.1507550064791
2002-01-18,1181.1220234604516
2002-01-21,1180.1326738213504
2002-01-22,1173.0649505264048
2002-01-23,1177.9119710882817
2002-01-24,1191.6198447514648
2002-01-25,1206.1276307762143
2002-01-28,1213.8690026640852
2002-01-29,1187.7322072266431
2002-01-30,1187.590446487599
2002-01-31,1204.6407352511646
2002-02-01,1198.4325610176395
2002-02-04,1171.9171747513158
2002-02-05,1159.8078471876368
2002-02-06,1152.384989925655
2002-02-07,1153.7708327484231
2002-02-08,1161.478761778796
2002-02-11,1169.5051482827164
2002-02-12,1170.1967291950593
2002-02-13,1184.1403848325215
2002-02-14,1191.3685587570394
2002-02-15,1177.0886853540155
2002-02-18,1178.4472787344846
2002-02-19,1152.797477886635
2002-02-20,1159.9999348805873
2002-02-21,1157.004501655802
2002-02-22,1152.8012221038794
2002-02-25,1174.3072579337143
2002-02-26,1178.8161025670704
2002-02-27,1192.4520170334886
2002-02-28,1190.0085069422653
2002-03-01,1210.9776181823252
2002-03-04,1235.693154201903
2002-03-05,1229.9525629052798
2002-03-06,1235.7667583414138
2002-03-07,1234.129837452724
2002-03-08,1244.541889805154
2002-03-11,1246.8760512470844
2002-03-12,1241.9363587043943
2002-03-13,1229.8280335456584
2002-03-14,1224.1681855916988
2002-03-15,1234.4562491703043
2002-03-18,1236.4241339918951
2002-03-19,1240.8002287955549
2002-03-20,1223.9558632299008
2002-03-21,1225.813087196579
2002-03-22,1225.5325685749428
2002-03-25,1214.2947311922662
2002-03-26,1218.347212268888
2002-03-27,1227.9530486054919
2002-03-28,1235.113851637689
2002-03-29,1232.8526714082432
2002-04-01,1224.4344633492256
2002-04-02,1216.4072597853185
2002-04-03,1211.8223815212857
2002-04-04,1207.7821875734726
2002-04-05,1209.6217759067094
2002-04-08,1209.5588814790674
2002-04-09,1202.3907120264919
2002-04-10,1210.5523114782436
2002-04-11,1183.2248726832695
2002-04-12,1191.7478333492422
2002-04-15,1189.859475922377
2002-04-16,1210.7735577926733
2002-04-17,1208.4132670505153
2002-04-18,1203.3872842500214
2002-04-19,1205.4150435284155
2002-04-22,1194.3574102769128
2002-04-23,1188.2118078869044
2002-04-24,1180.0781749199155
2002-04-25,1170.009848697348
2002-04-26,1158.6941535151452
2002-04-29,1147.3116602926175
2002-04-30,1155.5852763659798
2002-05-01,1156.9715325546372
2002-05-02,1158.4236672133336
2002-05-03,1141.3388004136564
2002-05-06,1124.2427582785904
2002-05-07,1120.0517922834633
2002-05-08,1155.510743256576
2002-05-09,1145.7992082865305
2002-05-10,1127.91793738651
2002-05-13,1142.7994203008934
2002-05-14,1168.3149145576097
2002-05-15,1165.5790007954092
2002-05-16,1168.1994103601162
2002-05-17,1163.0303896187274
2002-05-20,1152.910113840487
2002-05-21,1148.1887950206174
2002-05-22,1140.850968449179
2002-05-23,1151.995549858699
2002-05-24,1144.3827328286543
