Date,EM EUROPE ESG LEADERS
2008-08-27,847.0859853060631
2008-08-28,862.848707911879
2008-08-29,873.484362817952
2008-09-01,868.8775536152903
2008-09-02,878.0958915833469
2008-09-03,857.3388152986797
2008-09-04,843.5990392895693
2008-09-05,798.044644190545
2008-09-08,828.4259002788235
2008-09-09,811.5580502077207
2008-09-10,791.9521543555294
2008-09-11,771.4675723865355
2008-09-12,787.5568586789258
2008-09-15,750.1917751203956
2008-09-16,704.2221557444759
2008-09-17,695.863007268013
2008-09-18,700.3738787823306
2008-09-19,800.5504553926655
2008-09-22,804.3026558720732
2008-09-23,773.9180100920929
2008-09-24,771.2580250482283
2008-09-25,791.1845330572608
2008-09-26,786.0424621397611
2008-09-29,736.9321174369092
2008-09-30,748.3794801677128
2008-10-01,764.2087276732562
2008-10-02,734.4857041605163
2008-10-03,718.3843166302955
2008-10-06,637.5826556822419
2008-10-07,639.9636690147514
2008-10-08,601.375378651926
2008-10-09,597.6474479521225
2008-10-10,539.626075110415
2008-10-13,569.6382383106071
2008-10-14,625.3580572152844
2008-10-15,567.1809819466016
2008-10-16,523.5940228924316
2008-10-17,489.0963367390819
2008-10-20,493.65403793069606
2008-10-21,495.62637417059415
2008-10-22,456.8993363556331
2008-10-23,451.8488034637756
2008-10-24,415.9364184602975
2008-10-27,409.7648228244477
2008-10-28,437.96551330543633
2008-10-29,503.6590627529532
2008-10-30,521.6153813233686
2008-10-31,541.3439902110555
2008-11-03,538.1413209887326
2008-11-04,577.041079545265
2008-11-05,551.6628582521598
2008-11-06,513.5423473891063
2008-11-07,517.9998596232922
2008-11-10,513.8403290110837
2008-11-11,480.245545575998
2008-11-12,454.85719783807053
2008-11-13,438.3786135329207
2008-11-14,454.3725483998472
2008-11-17,439.83959698609857
2008-11-18,415.5244663137563
2008-11-19,409.016327116879
2008-11-20,378.5741369858847
2008-11-21,385.96519533165576
2008-11-24,431.93726005213875
2008-11-25,443.5093925793026
2008-11-26,440.8286801943389
2008-11-27,447.63016691414975
2008-11-28,456.8214171652599
2008-12-01,439.990690293331
2008-12-02,445.0862651225566
2008-12-03,438.59242581760464
2008-12-04,453.01727968444857
2008-12-05,435.26543710810324
2008-12-08,455.0278781384327
2008-12-09,453.8650249826381
2008-12-10,455.05976327209817
2008-12-11,449.64740130491975
2008-12-12,427.1984159299668
2008-12-15,435.23634514378966
2008-12-16,436.05568008528974
2008-12-17,432.19170472254035
2008-12-18,429.0508254877774
2008-12-19,431.93272330800636
2008-12-22,426.49173027531094
2008-12-23,433.0319160861947
2008-12-24,430.6161075170267
2008-12-25,430.70167046400667
2008-12-26,427.06429421584
2008-12-29,429.4198937839028
2008-12-30,429.31253761618717
2008-12-31,430.78353101762366
2009-01-01,430.78353101762366
2009-01-02,432.08559370654586
2009-01-05,455.66178691403053
2009-01-06,483.3401935665194
2009-01-07,463.4222068290737
2009-01-08,450.95236645051347
2009-01-09,445.97751148891575
2009-01-12,434.3610527270369
2009-01-13,432.41036104050806
2009-01-14,412.1792804547257
2009-01-15,401.7525772288075
2009-01-16,403.190555953719
2009-01-19,386.6208815180272
2009-01-20,381.94638461107576
2009-01-21,384.6189878054441
2009-01-22,370.73123589430514
2009-01-23,366.3338624892369
2009-01-26,386.8714143844866
2009-01-27,376.336733626988
2009-01-28,388.1789192552864
2009-01-29,383.54229827526314
2009-01-30,377.6847080935041
2009-02-02,364.8052023388763
2009-02-03,352.1462527535954
2009-02-04,358.08730254220205
2009-02-05,352.87701204457204
2009-02-06,365.98181573229476
2009-02-09,383.84493812725844
2009-02-10,377.52901959881007
2009-02-11,364.62513005272456
2009-02-12,352.0130394950091
2009-02-13,356.4480121971962
2009-02-16,338.2067710991887
2009-02-17,308.80526698779346
2009-02-18,311.5557418033444
2009-02-19,328.1050445030315
2009-02-20,320.4750540899373
2009-02-23,325.39622437984025
2009-02-24,320.5743556931549
2009-02-25,317.8453511429975
2009-02-26,324.1908332625649
2009-02-27,321.07684225325926
2009-03-02,313.28423879672755
2009-03-03,315.157267646837
2009-03-04,325.5807987012228
2009-03-05,312.44577565631806
2009-03-06,319.46293078376095
2009-03-09,319.818769162607
2009-03-10,336.9912728274615
2009-03-11,339.3247197849839
2009-03-12,341.0473693317603
2009-03-13,346.5058505219924
2009-03-16,350.2854629655233
2009-03-17,342.8908088397933
2009-03-18,338.59751662482796
2009-03-19,345.00665964308627
2009-03-20,353.92738855043683
2009-03-23,367.08104675367457
2009-03-24,368.925655951805
2009-03-25,384.20551995599044
2009-03-26,386.36022886040445
2009-03-27,373.38039532249024
2009-03-30,352.85960846578047
2009-03-31,359.67165467366647
2009-04-01,370.6417857232333
2009-04-02,400.771492614096
2009-04-03,405.9584413016462
2009-04-06,409.74964555035234
2009-04-07,398.0568648775829
2009-04-08,415.392482938055
2009-04-09,438.4674953881715
2009-04-10,439.1754427841581
2009-04-13,436.36749435032687
2009-04-14,437.80869388924225
2009-04-15,439.18852382515865
2009-04-16,448.84726109832906
2009-04-17,444.4545989982054
2009-04-20,425.15468328720084
2009-04-21,420.8786984114012
2009-04-22,434.19249053340707
2009-04-23,433.74403607973596
2009-04-24,442.5038733403997
2009-04-27,435.02084459385264
2009-04-28,431.0064621851019
2009-04-29,453.06581544336586
2009-04-30,464.6801319852084
2009-05-01,467.22024951632835
2009-05-04,482.2543110660943
2009-05-05,488.218753232008
2009-05-06,489.1321210728975
2009-05-07,495.0463625586773
2009-05-08,498.4701300775061
2009-05-11,491.6638137116163
2009-05-12,505.2948079677572
2009-05-13,482.8016850846577
2009-05-14,480.42066566474085
2009-05-15,484.74029401962144
2009-05-18,497.3208003989562
2009-05-19,513.7327845004995
2009-05-20,531.8072284037039
2009-05-21,509.0642166948109
2009-05-22,509.7140405120824
2009-05-25,510.79178190652163
2009-05-26,506.570934595167
2009-05-27,515.4519983791077
2009-05-28,509.1201240167735
2009-05-29,514.2996220833966
2009-06-01,544.4000627056305
2009-06-02,545.4685084882626
2009-06-03,525.9633070380289
2009-06-04,524.441765234533
2009-06-05,533.6272032571557
2009-06-08,526.8830108685103
2009-06-09,539.9658854588579
2009-06-10,550.72697061305
2009-06-11,551.6628983331334
2009-06-12,555.533777980111
2009-06-15,541.0228482988829
2009-06-16,541.7663599699189
2009-06-17,521.9862274765687
2009-06-18,526.0714382126048
2009-06-19,537.2324718499268
2009-06-22,509.845000632017
2009-06-23,497.06932821627345
2009-06-24,514.4798351614656
2009-06-25,513.1705426347314
2009-06-26,517.2500427371398
2009-06-29,522.4665827986377
2009-06-30,518.7684950019673
2009-07-01,532.5349024708207
2009-07-02,520.4300398105206
2009-07-03,517.579845829556
2009-07-06,505.871781606353
2009-07-07,506.1464417458743
2009-07-08,496.7595362708151
2009-07-09,496.8036880648096
2009-07-10,488.1250136537679
2009-07-13,493.87940510182534
2009-07-14,512.4812550551095
2009-07-15,527.4396703384037
2009-07-16,522.0807226394079
2009-07-17,519.5495646350998
2009-07-20,542.1497103265924
2009-07-21,546.2398629429522
2009-07-22,537.611217857166
2009-07-23,556.1509375007629
2009-07-24,564.0713133437002
2009-07-27,571.1106706618834
2009-07-28,560.057148045747
2009-07-29,561.2581929945385
2009-07-30,590.1353974197314
2009-07-31,601.5844986781304
2009-08-03,620.540708091034
2009-08-04,617.318824229962
2009-08-05,609.6865881481593
2009-08-06,611.6249191004413
2009-08-07,620.4515461752268
2009-08-10,628.3826915955786
2009-08-11,603.9872385816151
2009-08-12,610.0049812268957
2009-08-13,622.5448714353083
2009-08-14,612.3603703634485
2009-08-17,593.6534607789813
2009-08-18,601.2865568296154
2009-08-19,600.1923866887404
2009-08-20,612.0618625413206
2009-08-21,623.97029627522
2009-08-24,645.2016463505654
2009-08-25,651.2228070120225
2009-08-26,630.59071948389
2009-08-27,618.8109536725195
2009-08-28,630.2108347731951
2009-08-31,624.5598917799091
2009-09-01,620.812405296746
2009-09-02,596.0808886502887
2009-09-03,603.1398962683037
2009-09-04,607.094742429262
2009-09-07,622.3581430465006
2009-09-08,626.4197724623479
2009-09-09,627.8958874141398
2009-09-10,620.6694016276289
2009-09-11,624.7408452999182
2009-09-14,615.5240772230014
2009-09-15,618.6444826184498
2009-09-16,635.6449426788687
2009-09-17,641.5671818146011
2009-09-18,637.4803775393659
2009-09-21,625.5992757414172
2009-09-22,644.7646963662272
2009-09-23,653.876489806138
2009-09-24,655.0524682175732
2009-09-25,650.1545965355897
2009-09-28,657.7698196515091
2009-09-29,653.7643977989173
2009-09-30,648.5636444339079
2009-10-01,655.155058330412
2009-10-02,633.6937963849022
2009-10-05,634.0868011441819
2009-10-06,653.8859561225488
2009-10-07,643.2752857760605
2009-10-08,653.0548284980175
2009-10-09,658.6392887388288
2009-10-12,676.4249604982429
2009-10-13,666.1578437393434
2009-10-14,684.6555409461708
2009-10-15,675.5870741455103
2009-10-16,668.9234268515298
2009-10-19,682.3115637744856
2009-10-20,692.0499629865858
2009-10-21,692.095730509455
2009-10-22,684.9884430611895
2009-10-23,696.8264485583819
2009-10-26,691.1922287644929
2009-10-27,671.2991232986531
2009-10-28,642.8155757554514
2009-10-29,659.3237515112971
2009-10-30,649.3210227496668
2009-11-02,647.9761648410903
2009-11-03,629.2722415460677
2009-11-04,649.7111711615383
2009-11-05,663.6067220665037
2009-11-06,658.1009374638269
2009-11-09,681.8394096725846
2009-11-10,693.0203636021917
2009-11-11,698.6950385177677
2009-11-12,701.6365422588276
2009-11-13,694.5338223655712
2009-11-16,714.0076218533154
2009-11-17,708.9327170224711
2009-11-18,707.2673121680722
2009-11-19,691.1508044680203
2009-11-20,688.9275244206315
2009-11-23,706.607056735532
2009-11-24,692.9219206753664
2009-11-25,690.5309797145949
2009-11-26,667.5174299612173
2009-11-27,674.1731642127385
2009-11-30,681.9143404145433
2009-12-01,690.9911075704783
2009-12-02,695.6939774966286
2009-12-03,704.2568751353931
2009-12-04,723.5022168146498
2009-12-07,713.5337003021473
2009-12-08,691.5173869983148
2009-12-09,677.3414904106177
2009-12-10,678.1117508462994
2009-12-11,683.7787351092187
2009-12-14,684.8576135284524
2009-12-15,680.6358068473365
2009-12-16,690.1618658284975
2009-12-17,679.7120295383124
2009-12-18,675.0270854291272
2009-12-21,685.9406960372202
2009-12-22,687.7672717373989
2009-12-23,690.3131355758954
2009-12-24,690.6685670074987
2009-12-25,691.6110622399827
2009-12-28,695.9350731711241
2009-12-29,696.3491344694784
2009-12-30,696.4021321978754
2009-12-31,700.0614783528215
2010-01-01,700.0614783528215
2010-01-04,715.2297571483604
2010-01-05,727.5817424975958
2010-01-06,730.8571449493179
2010-01-07,727.2215728654845
2010-01-08,732.7729080779178
2010-01-11,749.3335819350074
2010-01-12,743.9556873746448
2010-01-13,752.1311838340938
2010-01-14,759.5738630830174
2010-01-15,753.8396410250755
2010-01-18,764.3624352953767
2010-01-19,776.1932822668351
2010-01-20,768.9360099396904
2010-01-21,760.4727250197608
2010-01-22,739.9754539193001
2010-01-25,742.3997980089566
2010-01-26,732.9178852274013
2010-01-27,730.2219921512759
2010-01-28,732.9018646677115
2010-01-29,743.6329024401311
2010-02-01,747.2786915188335
2010-02-02,746.2629807070238
2010-02-03,744.6974649976805
2010-02-04,712.7966664979278
2010-02-05,681.3619906389632
2010-02-08,676.4966876257632
2010-02-09,685.5028310865023
2010-02-10,688.071350866527
2010-02-11,690.3419455167589
2010-02-12,690.6634552283936
2010-02-15,700.7202786220686
2010-02-16,709.3407287244283
2010-02-17,719.9638658030891
2010-02-18,712.3515240048359
2010-02-19,716.6235681327502
2010-02-22,721.3367898659911
2010-02-23,708.3983617123467
2010-02-24,698.2547013205267
2010-02-25,685.1642697250018
2010-02-26,697.5342722053304
2010-03-01,711.7124009669512
2010-03-02,723.6630417720671
2010-03-03,728.5131606645674
2010-03-04,725.7483900577715
2010-03-05,741.4625905011798
2010-03-08,748.4517455259058
2010-03-09,750.1456973839262
2010-03-10,755.4677129377887
2010-03-11,755.1737494602995
2010-03-12,758.3741698647403
2010-03-15,754.8794609199422
2010-03-16,774.9132126461103
2010-03-17,784.5214611921903
2010-03-18,780.6041107757413
2010-03-19,772.2212906432865
2010-03-22,773.3938491177682
2010-03-23,775.8532810516942
2010-03-24,778.2778376596985
2010-03-25,799.1327737452875
2010-03-26,794.3350658622886
2010-03-29,790.7069525416687
2010-03-30,792.4848594733394
2010-03-31,789.2057380189258
2010-04-01,807.7867994882396
2010-04-02,810.2246528960455
2010-04-05,813.0044559748674
2010-04-06,822.1464795107526
2010-04-07,823.1042074169942
2010-04-08,808.2666946535647
2010-04-09,820.6846346670227
2010-04-12,828.1140860896427
2010-04-13,825.7044833100538
2010-04-14,837.8289853289886
2010-04-15,835.5873567035197
2010-04-16,826.379352298888
2010-04-19,808.04331807487
2010-04-20,819.8396449454879
2010-04-21,822.2843999836467
2010-04-22,808.9823097169052
2010-04-23,821.3845185917547
2010-04-26,839.089347223918
2010-04-27,820.1183765325956
2010-04-28,804.8567010777723
2010-04-29,819.9845401001324
2010-04-30,818.3744102891252
2010-05-03,818.5456466066607
2010-05-04,790.3762713331818
2010-05-05,760.7298192430319
2010-05-06,745.2748331103
2010-05-07,711.2061765443907
2010-05-10,769.1908392023622
2010-05-11,763.9428067046289
2010-05-12,785.3808974934158
2010-05-13,792.8243036601132
2010-05-14,766.2499594899833
2010-05-17,771.6954455338883
2010-05-18,779.2678081162406
2010-05-19,745.5119659158688
2010-05-20,713.0989472899329
2010-05-21,712.0184488222296
2010-05-24,729.7194667381967
2010-05-25,689.1766780465246
2010-05-26,723.4985440258366
2010-05-27,739.4456857745078
2010-05-28,754.9714023184839
2010-05-31,758.8691457734432
2010-06-01,743.1073159056542
2010-06-02,749.3871048268676
2010-06-03,750.0089211852884
2010-06-04,727.5340671355643
2010-06-07,718.9727342355932
2010-06-08,714.0775024128707
2010-06-09,718.6742907579777
2010-06-10,732.1520084313562
2010-06-11,736.5588222675029
2010-06-14,743.4221745477586
2010-06-15,751.3885655199841
2010-06-16,748.9634006423126
2010-06-17,750.1687374301545
2010-06-18,756.6124095993428
2010-06-21,771.9888813401517
2010-06-22,764.946000836672
2010-06-23,750.9965094326188
2010-06-24,736.2570396883243
2010-06-25,728.6555121503717
2010-06-28,730.3571947572373
2010-06-29,713.6882189260318
2010-06-30,715.3987429463491
2010-07-01,703.0262317512435
2010-07-02,717.2519976673293
2010-07-05,721.3877116273521
2010-07-06,731.6191480202506
2010-07-07,731.1594898423534
2010-07-08,736.121655250311
2010-07-09,735.9852785986902
2010-07-12,745.225938329427
2010-07-13,751.8072196078394
2010-07-14,749.5880684035402
2010-07-15,745.3412581699665
2010-07-16,734.9307218974421
2010-07-19,729.9163731175522
2010-07-20,731.125437277826
2010-07-21,750.4369854972484
2010-07-22,761.8825915765807
2010-07-23,759.4665538805804
2010-07-26,770.0958774392516
2010-07-27,774.1089878950037
2010-07-28,771.6012049300667
2010-07-29,776.3885193757438
2010-07-30,774.2079489623644
2010-08-02,797.5875051570583
2010-08-03,794.3519853969729
2010-08-04,802.4798494089862
2010-08-05,797.5517658718294
2010-08-06,791.7621866548945
2010-08-09,790.2213853406608
2010-08-10,780.2338131634771
2010-08-11,769.2256932446269
2010-08-12,769.6319119040917
2010-08-13,772.1910462380683
2010-08-16,782.9154444825465
2010-08-17,789.9683669589875
2010-08-18,785.6855012835392
2010-08-19,781.9687905983061
2010-08-20,778.9601976452642
2010-08-23,779.5755284866273
2010-08-24,758.8192845613858
2010-08-25,751.718195596895
2010-08-26,760.8598610565508
2010-08-27,768.4472529475953
2010-08-30,767.5908245364359
2010-08-31,769.2530216269508
2010-09-01,782.339632678079
2010-09-02,785.7940895012396
2010-09-03,791.6485579569257
2010-09-06,795.4665041242905
2010-09-07,789.7599394296507
2010-09-08,801.6294107783187
2010-09-09,805.7103581012684
2010-09-10,807.351128808835
2010-09-13,819.3492538888222
2010-09-14,815.9763720791428
2010-09-15,813.6954145288389
2010-09-16,806.000373148235
2010-09-17,808.8666106996593
2010-09-20,816.2623350126798
2010-09-21,817.647272707117
2010-09-22,810.273219001798
2010-09-23,804.4092614832988
2010-09-24,809.5530916936949
2010-09-27,811.3471298149292
2010-09-28,805.9775074300043
2010-09-29,804.6880326778041
2010-09-30,815.8353514800443
2010-10-01,817.6658205117827
2010-10-04,824.4544359484155
2010-10-05,834.5018825848492
2010-10-06,841.0823015355561
2010-10-07,832.0668675875944
2010-10-08,825.0555644782577
2010-10-11,837.2165046096134
2010-10-12,836.7302210480751
2010-10-13,849.4350962130486
2010-10-14,842.7530048216693
2010-10-15,838.4335273293325
2010-10-18,840.7291375365958
2010-10-19,831.6157163788375
2010-10-20,828.8834437804311
2010-10-21,840.1695708629425
2010-10-22,839.6314521968742
2010-10-25,847.8238124921836
2010-10-26,846.9178569344342
2010-10-27,834.7548587053427
2010-10-28,840.271165378986
2010-10-29,844.6366086113932
2010-11-01,848.654155582346
2010-11-02,853.851682722766
2010-11-03,856.0911574667327
2010-11-04,872.3621605761525
2010-11-05,876.2115890129319
2010-11-08,877.8018130698242
2010-11-09,907.7866511169125
2010-11-10,889.5584043399411
2010-11-11,884.6025665923981
2010-11-12,881.3812886903363
2010-11-15,882.6198890295145
2010-11-16,864.2818161828259
2010-11-17,863.0959316517282
2010-11-18,872.4946679457571
2010-11-19,868.5228874007497
2010-11-22,855.5852440202382
2010-11-23,845.338615866213
2010-11-24,859.0534432648435
2010-11-25,856.0737392967279
2010-11-26,847.4073304899315
2010-11-29,831.3297504885272
2010-11-30,835.6644201253018
2010-12-01,859.3959363695484
2010-12-02,869.6244339370489
2010-12-03,880.5386088318074
2010-12-06,887.4969242431304
2010-12-07,897.5406612563623
2010-12-08,892.1467427933404
2010-12-09,890.0998071385552
2010-12-10,886.0099900773411
2010-12-13,889.397071369314
2010-12-14,894.2480511984271
2010-12-15,896.9112669498363
2010-12-16,898.0455930629248
2010-12-17,896.3985325562579
2010-12-20,893.6279539693952
2010-12-21,905.3142088753741
2010-12-22,909.7707580614887
2010-12-23,916.2690297677815
2010-12-24,913.7719004023962
2010-12-27,911.4610691276067
2010-12-28,907.0109914158079
2010-12-29,915.2301640117976
2010-12-30,912.6630499402013
2010-12-31,906.7973814664722
2011-01-03,916.8338528540667
2011-01-04,918.4252908062376
2011-01-05,922.9763679024579
2011-01-06,931.302404854709
2011-01-07,922.9974895995239
2011-01-10,909.1663801708183
2011-01-11,924.0613248790911
2011-01-12,946.0470925337453
2011-01-13,938.1878245136193
2011-01-14,934.0056451445271
2011-01-17,943.9079314220473
2011-01-18,957.7879615727145
2011-01-19,948.1328253416604
2011-01-20,927.7005788499918
2011-01-21,937.9275827489483
2011-01-24,926.6523266693058
2011-01-25,915.0736170576523
2011-01-26,923.5716334028492
2011-01-27,927.7417606681536
2011-01-28,906.4042890371459
2011-01-31,904.1846299788265
2011-02-01,927.0134095299246
2011-02-02,923.5575426311619
2011-02-03,929.5696393071769
2011-02-04,942.1182644965038
2011-02-07,942.420161804659
2011-02-08,926.7127475039152
2011-02-09,924.7566976764267
2011-02-10,906.1588823625633
2011-02-11,916.6131653043545
2011-02-14,915.9836144280604
2011-02-15,915.498487833527
2011-02-16,919.8834104185792
2011-02-17,908.0098197725983
2011-02-18,911.2111024287036
2011-02-21,905.6053596862628
2011-02-22,897.4857483335393
2011-02-23,891.890884678129
2011-02-24,883.931787115167
2011-02-25,900.5744761693732
2011-02-28,914.2112576635034
2011-03-01,904.3776076709834
2011-03-02,905.4780079111015
2011-03-03,911.804157331982
2011-03-04,917.6177915437769
2011-03-07,921.080713669708
2011-03-08,919.7016218792173
2011-03-09,916.6912044088097
2011-03-10,904.6650747839113
2011-03-11,900.4127967173388
2011-03-14,897.3629974021368
2011-03-15,887.2199607879231
2011-03-16,883.1055979424322
2011-03-17,899.9804962782158
2011-03-18,900.8667150397025
2011-03-21,913.5381449963429
2011-03-22,911.4124493170295
2011-03-23,919.8358399799491
2011-03-24,927.6800824852797
2011-03-25,940.6419961879859
2011-03-28,944.2399694700781
2011-03-29,935.6172286546168
2011-03-30,938.7608379681343
2011-03-31,937.6205391879041
2011-04-01,959.2991220248305
2011-04-04,968.6978001416179
2011-04-05,972.1447170176003
2011-04-06,985.6720833715957
2011-04-07,989.1983030291552
2011-04-08,981.5548607435769
2011-04-11,977.2373123497607
2011-04-12,960.1392233842689
2011-04-13,975.9967078835381
2011-04-14,968.8924526254951
2011-04-15,975.0504794784417
2011-04-18,950.0532333043365
2011-04-19,967.7724551326571
2011-04-20,980.0290019022725
2011-04-21,983.1981952045256
2011-04-22,983.2802274599419
2011-04-25,980.1161028897868
