Date,EM LATIN AMERICA ESG LEADERS
2008-01-08,964.1030364842562
2008-01-09,958.3699594338666
2008-01-10,973.0237314522323
2008-01-11,959.6125581827579
2008-01-14,968.1906485929808
2008-01-15,929.5343298226702
2008-01-16,912.7840763216209
2008-01-17,882.3354315520758
2008-01-18,876.4251643175337
2008-01-21,826.456278208633
2008-01-22,851.8216039129081
2008-01-23,839.7363759722377
2008-01-24,885.325135667896
2008-01-25,888.3745501283705
2008-01-28,886.7642246349516
2008-01-29,899.4002440906031
2008-01-30,899.1454165717428
2008-01-31,891.6809164853502
2008-02-01,905.606770717418
2008-02-04,906.3681150472441
2008-02-05,903.1299465743557
2008-02-06,883.9869068869175
2008-02-07,887.7262533137972
2008-02-08,888.7616133376993
2008-02-11,917.7036284683023
2008-02-12,945.9809686118879
2008-02-13,962.8715792632373
2008-02-14,949.3555630660687
2008-02-15,938.9877347709055
2008-02-18,966.5181674309356
2008-02-19,953.4188544664503
2008-02-20,971.9138715044509
2008-02-21,970.3479809729569
2008-02-22,986.6073667279804
2008-02-25,1003.3906849728843
2008-02-26,1024.393830859847
2008-02-27,1028.9643422499923
2008-02-28,1019.1404029337805
2008-02-29,983.0507529487021
2008-03-03,998.7182388980629
2008-03-04,982.570308996178
2008-03-05,1004.5827928754283
2008-03-06,977.6423649730965
2008-03-07,951.5619313129589
2008-03-10,928.7403541952348
2008-03-11,971.5017750284334
2008-03-12,969.7466304964471
2008-03-13,964.7599230518541
2008-03-14,953.4307594667945
2008-03-17,915.9217947652912
2008-03-18,941.6822264246628
2008-03-19,918.1249919747862
2008-03-20,914.2258702240565
2008-03-21,914.2258702240565
2008-03-24,925.6057513782266
2008-03-25,932.0208160447173
2008-03-26,918.6991857842717
2008-03-27,912.9857704270651
2008-03-28,906.2059997963055
2008-03-31,914.4015087158419
2008-04-01,951.1085022222957
2008-04-02,966.2301014286351
2008-04-03,972.4468131676007
2008-04-04,981.1529581184986
2008-04-07,993.109717921246
2008-04-08,997.2651955681471
2008-04-09,982.8382504945613
2008-04-10,988.9838099232572
2008-04-11,973.4231972529749
2008-04-14,964.4293207154822
2008-04-15,971.3538748085875
2008-04-16,991.7192929749925
2008-04-17,1009.6230477350904
2008-04-18,1027.657119796087
2008-04-21,1017.2628314363981
2008-04-22,1014.889879910618
2008-04-23,1017.699600970434
2008-04-24,1021.9046688928968
2008-04-25,1032.5003506418716
2008-04-28,1036.6774275213083
2008-04-29,998.9575804539262
2008-04-30,1061.8021490174992
2008-05-01,1083.557536916566
2008-05-02,1122.3858748937107
2008-05-05,1116.8431509608922
2008-05-06,1097.3364302990205
2008-05-07,1085.3519984957352
2008-05-08,1084.9143331670848
2008-05-09,1080.1541607373142
2008-05-12,1095.924544044118
2008-05-13,1096.2785036394123
2008-05-14,1090.8917988016733
2008-05-15,1110.425514434871
2008-05-16,1127.8927686228967
2008-05-19,1145.1707303228611
2008-05-20,1125.905442231518
2008-05-21,1100.271121439107
2008-05-22,1098.466735037239
2008-05-23,1091.3003256984348
2008-05-26,1089.7253808387184
2008-05-27,1098.7379693259022
2008-05-28,1131.6549606687856
2008-05-29,1135.317243813239
2008-05-30,1157.4136375322057
2008-06-02,1134.4500224154117
2008-06-03,1125.9173427536268
2008-06-04,1113.640009588148
2008-06-05,1147.0830824707973
2008-06-06,1106.146191586305
2008-06-09,1101.4136113020497
2008-06-10,1090.5656705885488
2008-06-11,1061.5207287203782
2008-06-12,1091.6174004155282
2008-06-13,1094.0922449308614
2008-06-16,1090.3348749760705
2008-06-17,1116.0776884908898
2008-06-18,1095.1448163153789
2008-06-19,1101.6581177306036
2008-06-20,1057.4481541881692
2008-06-23,1059.419459528759
2008-06-24,1040.4273939494544
2008-06-25,1061.6553597819698
2008-06-26,1019.5821666209853
2008-06-27,1011.7028346374356
2008-06-30,1028.2844110723636
2008-07-01,1004.7652189545433
2008-07-02,976.5407407779905
2008-07-03,954.2100400535676
2008-07-04,952.8066640893019
2008-07-07,967.4775798567682
2008-07-08,981.4238502551943
2008-07-09,977.5639237837241
2008-07-10,973.796811026536
2008-07-11,961.9468726164588
2008-07-14,971.2677709078156
2008-07-15,962.9249638842023
2008-07-16,1007.7199941156246
2008-07-17,1001.9061569509072
2008-07-18,1009.8641140046838
2008-07-21,1017.6329949114296
2008-07-22,1016.6063352667582
2008-07-23,1021.462077991162
2008-07-24,998.0806539671473
2008-07-25,997.01112125476
2008-07-28,984.0507037169345
2008-07-29,1016.499361698642
2008-07-30,1049.3292387744086
2008-07-31,1041.738659067494
2008-08-01,1028.1900163615865
2008-08-04,989.3560843579314
2008-08-05,1010.6594369448458
2008-08-06,1025.465455583593
2008-08-07,1015.4959215199634
2008-08-08,1010.3021042308479
2008-08-11,985.6596483532137
2008-08-12,975.6534353337058
2008-08-13,974.4536154204528
2008-08-14,994.6665703450027
2008-08-15,985.0372949498782
2008-08-18,968.343934026148
2008-08-19,963.7770743870441
2008-08-20,998.9207508508307
2008-08-21,995.265761603298
2008-08-22,1002.8500125828375
2008-08-25,978.9782284939479
2008-08-26,975.9203003078119
2008-08-27,995.3019224924846
2008-08-28,1012.7728465026458
2008-08-29,995.2210027084534
2008-09-01,991.2538748402392
2008-09-02,990.6657307188301
2008-09-03,980.6026992498735
2008-09-04,941.2577518198999
2008-09-05,932.7344620231396
2008-09-08,939.2656039638431
2008-09-09,898.1204702123563
2008-09-10,897.4869987885564
2008-09-11,904.9819636937968
2008-09-12,916.3411044434796
2008-09-15,857.7076185049984
2008-09-16,849.2556209078257
2008-09-17,785.1939399174684
2008-09-18,795.5774826869798
2008-09-19,868.8664903655833
2008-09-22,855.958650242916
2008-09-23,826.5048905190671
2008-09-24,818.787163000756
2008-09-25,847.7072455222064
2008-09-26,839.1171752870971
2008-09-29,756.4556881463349
2008-09-30,831.7938649468443
2008-10-01,839.0324267178152
2008-10-02,785.6795436720994
2008-10-03,750.688389671188
2008-10-06,678.3331337660542
2008-10-07,640.3201047533574
2008-10-08,574.0055337856705
2008-10-09,589.0041912967431
2008-10-10,548.338812264739
2008-10-13,654.3208759884211
2008-10-14,693.1110039036889
2008-10-15,605.7751155677247
2008-10-16,596.7596901377285
2008-10-17,608.1526318176428
2008-10-20,660.9605419807867
2008-10-21,629.3310937123908
2008-10-22,552.0700515567247
2008-10-23,542.0853873202936
2008-10-24,507.53892278366317
2008-10-27,511.5430150124541
2008-10-28,572.3807581488782
2008-10-29,604.594659686393
2008-10-30,650.2494887275438
2008-10-31,652.9258447681102
2008-11-03,667.4567189119588
2008-11-04,710.4804729958381
2008-11-05,663.7414155814047
2008-11-06,636.4561606663393
2008-11-07,646.2972880794051
2008-11-10,656.8141440526568
2008-11-11,651.7868733027917
2008-11-12,602.9078395224471
2008-11-13,630.1367977306643
2008-11-14,633.597615077438
2008-11-17,622.506532184199
2008-11-18,599.8876458498856
2008-11-19,567.9343422692561
2008-11-20,561.5398577927615
2008-11-21,523.5658595962606
2008-11-24,569.6446139383892
2008-11-25,577.5113277228658
2008-11-26,611.3191812065944
2008-11-27,625.0689495631623
2008-11-28,632.2837731264873
2008-12-01,596.6038381571828
2008-12-02,592.932934192187
2008-12-03,601.1302325568389
2008-12-04,578.6822162685627
2008-12-05,570.5569140040276
2008-12-08,615.0259834249961
2008-12-09,612.3945910023745
2008-12-10,620.7061762915697
2008-12-11,611.367817368093
2008-12-12,617.7610871219384
2008-12-15,587.1240922734111
2008-12-16,606.1051099841648
2008-12-17,589.2102088503693
2008-12-18,580.6929078067242
2008-12-19,589.7013332334205
2008-12-22,569.7035766706078
2008-12-23,556.3357158492437
2008-12-24,555.186080579027
2008-12-25,555.186080579027
2008-12-26,551.4655419729271
2008-12-29,539.0212117680878
2008-12-30,556.492496737873
2008-12-31,566.9479662960043
2009-01-01,566.9479662960043
2009-01-02,608.4101465904099
2009-01-05,630.7368962353947
2009-01-06,673.493547084986
2009-01-07,633.6401839139323
2009-01-08,632.9306739495173
2009-01-09,634.618208956767
2009-01-12,615.9523671946348
2009-01-13,620.9175425547094
2009-01-14,582.4800314026468
2009-01-15,596.3448148484003
2009-01-16,598.5226758881414
2009-01-19,598.8599552690325
2009-01-20,581.3167505446817
2009-01-21,594.442141259523
2009-01-22,587.9188467220225
2009-01-23,599.1349510835797
2009-01-26,595.573357162783
2009-01-27,586.0413163970854
2009-01-28,604.9225039276553
2009-01-29,601.7325557331617
2009-01-30,600.4553680134375
2009-02-02,586.5230520089934
2009-02-03,593.6489016606195
2009-02-04,611.0609859026488
2009-02-05,622.473514207731
2009-02-06,655.8965405122945
2009-02-09,646.0350589968447
2009-02-10,626.0357763220073
2009-02-11,625.6451975546031
2009-02-12,621.7467025084019
2009-02-13,633.9709176083275
2009-02-16,640.4349956096914
2009-02-17,616.212967736672
2009-02-18,608.8963313885389
2009-02-19,600.9669883694407
2009-02-20,576.2228468523658
2009-02-23,568.6574470172912
2009-02-24,570.6288542043279
2009-02-25,569.9422633652043
2009-02-26,573.8407140579945
2009-02-27,566.2701367183548
2009-03-02,535.4230178037202
2009-03-03,532.5780657957517
2009-03-04,562.1867792988625
2009-03-05,548.212029068407
2009-03-06,544.304979336579
2009-03-09,541.4022196883002
2009-03-10,567.7175382863032
2009-03-11,569.3891703867665
2009-03-12,580.8611017357689
2009-03-13,585.1825298529412
2009-03-16,592.4797713452355
2009-03-17,599.6335907064769
2009-03-18,598.7960853440659
2009-03-19,575.936841978423
2009-03-20,575.8015529072268
2009-03-23,604.6109441145495
2009-03-24,600.8258835465765
2009-03-25,607.4540992265607
2009-03-26,619.4041949553304
2009-03-27,616.9439032418388
2009-03-30,592.6980206146835
2009-03-31,599.0662206422736
2009-04-01,616.8940115665637
2009-04-02,637.480470204817
2009-04-03,659.5769216863274
2009-04-06,658.3950864045134
2009-04-07,657.069023162438
2009-04-08,673.5565161519912
2009-04-09,699.6125446215809
2009-04-10,699.6125446215809
2009-04-13,702.096190406179
2009-04-14,689.8001711919852
2009-04-15,685.8104611811217
2009-04-16,708.5537952256176
2009-04-17,711.9980204858568
2009-04-20,687.9328978036383
2009-04-21,686.1230381947233
2009-04-22,691.0547025696618
2009-04-23,703.929950245463
2009-04-24,708.1799695147209
2009-04-27,691.1513812720218
2009-04-28,695.7421909440617
2009-04-29,722.0452544041862
2009-04-30,724.8134435372648
2009-05-01,722.2409002720118
2009-05-04,765.0897244649419
2009-05-05,777.421658272065
2009-05-06,792.2767604899932
2009-05-07,767.508981889003
2009-05-08,787.308140274812
2009-05-11,775.5476354738194
2009-05-12,767.7548429076832
2009-05-13,739.006794419284
2009-05-14,754.1823992908725
2009-05-15,761.1083882398447
2009-05-18,799.41784889881
2009-05-19,797.1622950983506
2009-05-20,799.1864935583703
2009-05-21,779.5814120168317
2009-05-22,781.5408381930447
2009-05-25,786.1679828113823
2009-05-26,797.6364278568184
2009-05-27,804.163093232588
2009-05-28,816.8401021937291
2009-05-29,821.5874875245992
2009-06-01,851.3397356945884
2009-06-02,837.8778218790619
2009-06-03,825.6912338431141
2009-06-04,840.7957146450307
2009-06-05,846.9269297167482
2009-06-08,848.9955049106296
2009-06-09,841.4680285600589
2009-06-10,845.1932616234119
2009-06-11,841.8937038339537
2009-06-12,860.3263542351378
2009-06-15,841.5641597948978
2009-06-16,829.2127671640651
2009-06-17,809.2489482164683
2009-06-18,816.1993277565225
2009-06-19,828.0523549170396
2009-06-22,793.5435162234273
2009-06-23,774.3808025659838
2009-06-24,790.6521138109968
2009-06-25,815.9280738060327
2009-06-26,820.8692847913088
2009-06-29,828.5184341862745
2009-06-30,821.1127334240388
2009-07-01,827.1722731846137
2009-07-02,819.934527165385
2009-07-03,818.4131106780001
2009-07-06,811.8432945474798
2009-07-07,800.5107783031636
2009-07-08,789.2932071054361
2009-07-09,781.3480194873188
2009-07-10,775.2110732484117
2009-07-13,784.3900486043866
2009-07-14,789.4566343580271
2009-07-15,821.8725050752541
2009-07-16,832.6223918505418
2009-07-17,836.7056647953538
2009-07-20,856.0887326972368
2009-07-21,856.6015470594116
2009-07-22,857.4913694204965
2009-07-23,878.0227319294501
2009-07-24,878.8329685261339
2009-07-27,881.3319700700321
2009-07-28,884.1284770077457
2009-07-29,880.5035755996724
2009-07-30,897.1283056252732
2009-07-31,891.8073718682232
2009-08-03,909.8468605343093
2009-08-04,911.439221150774
2009-08-05,921.4278193169375
2009-08-06,918.2052214711568
2009-08-07,940.4936121901287
2009-08-10,945.9671291829554
2009-08-11,918.4551859687099
2009-08-12,927.1451198517284
2009-08-13,923.459397190117
2009-08-14,918.414203928222
2009-08-17,891.4748453319529
2009-08-18,902.8239840502955
2009-08-19,907.2422567491772
2009-08-20,922.2857223011722
2009-08-21,927.266393183521
2009-08-24,926.8604107366867
2009-08-25,925.8577697978096
2009-08-26,927.8096418512245
2009-08-27,920.581096632666
2009-08-28,916.384596897666
2009-08-31,906.955857658777
2009-09-01,888.5207693061426
2009-09-02,878.3014315286769
2009-09-03,891.0250769930775
2009-09-04,917.1154785213627
2009-09-07,915.1033677966282
2009-09-08,927.5944682508158
2009-09-09,926.6619843060349
2009-09-10,935.4588134669661
2009-09-11,943.3455853741348
2009-09-14,939.3814961571663
2009-09-15,949.5679198317985
2009-09-16,966.1898606612652
2009-09-17,966.2828126843355
2009-09-18,973.9814651010519
2009-09-21,970.3565280176259
2009-09-22,967.2121142420132
2009-09-23,963.1600009920174
2009-09-24,961.0644395146146
2009-09-25,963.9472642534778
2009-09-28,988.0608433241638
2009-09-29,1002.5989537401316
2009-09-30,1008.5992196009968
2009-10-01,1010.8803421440363
2009-10-02,1011.4869958233478
2009-10-05,1038.7596975150277
2009-10-06,1045.0095994724418
2009-10-07,1031.3449000517123
2009-10-08,1042.5850506749885
2009-10-09,1053.199148846571
2009-10-12,1048.4043360338142
2009-10-13,1060.7534658742854
2009-10-14,1085.3099682902455
2009-10-15,1089.8380578088336
2009-10-16,1081.6298094253825
2009-10-19,1087.9443217361595
2009-10-20,1049.8822322804785
2009-10-21,1047.7277020941153
2009-10-22,1062.160978428052
2009-10-23,1053.271280537018
2009-10-26,1051.0577728918927
2009-10-27,1029.8254215010631
2009-10-28,981.6270638524383
2009-10-29,1028.8366304836882
2009-10-30,993.8206295722708
2009-11-02,982.6553823742895
2009-11-03,1016.7230935721476
2009-11-04,1036.7311961202265
2009-11-05,1046.2421067936818
2009-11-06,1042.5888217549539
2009-11-09,1065.1164597924637
2009-11-10,1070.7925662311166
2009-11-11,1065.896271580806
2009-11-12,1043.5290671428932
2009-11-13,1053.2337585714122
2009-11-16,1069.7040998819025
2009-11-17,1080.0499386528056
2009-11-18,1066.4275627215277
2009-11-19,1044.0239472001015
2009-11-20,1050.001204012587
2009-11-23,1056.1316085857607
2009-11-24,1062.7506038517379
2009-11-25,1060.4877425089414
2009-11-26,1034.1433844363787
2009-11-27,1048.553389077473
2009-11-30,1046.4814739490841
2009-12-01,1076.32641932253
2009-12-02,1092.8809150610223
2009-12-03,1091.1925992990277
2009-12-04,1100.4406385906668
2009-12-07,1112.2160212371648
2009-12-08,1101.5304793322803
2009-12-09,1097.037046125179
2009-12-10,1105.9776036649484
2009-12-11,1128.1275306861082
2009-12-14,1126.126028907076
2009-12-15,1134.5809165228773
2009-12-16,1122.722590347896
2009-12-17,1105.3302866897668
2009-12-18,1102.3600059144248
2009-12-21,1102.4049945750767
2009-12-22,1114.8857833116945
2009-12-23,1113.161472320987
2009-12-24,1118.8209624756805
2009-12-25,1118.8209624756805
2009-12-28,1131.6884093890674
2009-12-29,1137.00410306629
2009-12-30,1146.1282247510687
2009-12-31,1144.315151502759
2010-01-01,1144.315151502759
2010-01-04,1176.4264789087879
2010-01-05,1182.305585165097
2010-01-06,1184.4665634098303
2010-01-07,1185.625393929285
2010-01-08,1180.9222901968158
2010-01-11,1160.4043186296785
2010-01-12,1155.5218682974294
2010-01-13,1155.1122438819668
2010-01-14,1137.826662863283
2010-01-15,1134.408626908978
2010-01-18,1137.6449848874315
2010-01-19,1149.733257049084
2010-01-20,1133.4681214736454
2010-01-21,1110.3185314537525
2010-01-22,1093.0845701507915
2010-01-25,1088.0103550678127
2010-01-26,1086.7809745003644
2010-01-27,1067.1611688326598
2010-01-28,1082.13406941804
2010-01-29,1080.4102488151457
2010-02-01,1092.2378823251934
2010-02-02,1112.462450971692
2010-02-03,1111.135986297991
2010-02-04,1064.4687232698545
2010-02-05,1051.794373516252
2010-02-08,1054.7623782132168
2010-02-09,1082.557770949518
2010-02-10,1092.0036814861812
2010-02-11,1111.555200802021
2010-02-12,1107.761552643852
2010-02-15,1113.5667791308335
2010-02-16,1114.8317614563903
2010-02-17,1140.159679158117
2010-02-18,1153.9054500260972
2010-02-19,1159.1788736418532
2010-02-22,1148.4519846397598
2010-02-23,1128.341793135028
2010-02-24,1118.8387212404339
2010-02-25,1118.746171101412
2010-02-26,1132.52867018417
2010-03-01,1161.1662994277306
2010-03-02,1170.0519125870458
2010-03-03,1159.8280242577002
2010-03-04,1163.8844926752513
2010-03-05,1179.6995416990007
2010-03-08,1169.3839596976857
2010-03-09,1179.236024843546
2010-03-10,1188.4998488258643
2010-03-11,1185.0097710906182
2010-03-12,1171.6466700336202
2010-03-15,1177.4186336097691
2010-03-16,1181.1290408851696
2010-03-17,1177.18826447501
2010-03-18,1178.7406929113051
2010-03-19,1175.451220738488
2010-03-22,1177.0454001036733
2010-03-23,1185.8688152297557
2010-03-24,1186.5045320242946
2010-03-25,1181.0766602882386
2010-03-26,1175.0062289094888
2010-03-29,1191.0058816871249
2010-03-30,1215.1445849716254
2010-03-31,1220.6427411761126
2010-04-01,1239.214907773313
2010-04-02,1239.214907773313
2010-04-05,1255.6510434927322
2010-04-06,1264.4005234546012
2010-04-07,1265.1970440304844
2010-04-08,1272.7732483388006
2010-04-09,1267.764157531112
2010-04-12,1249.3564352238197
2010-04-13,1246.917548473596
2010-04-14,1259.3024820952107
2010-04-15,1258.0838517361615
2010-04-16,1232.6637658005186
2010-04-19,1223.8261253158926
2010-04-20,1235.5495747128432
2010-04-21,1242.511040253831
2010-04-22,1245.7826142208996
2010-04-23,1245.438960483789
2010-04-26,1247.863600608801
2010-04-27,1213.4297114880314
2010-04-28,1226.7989345573658
2010-04-29,1256.9333971909628
2010-04-30,1253.7323067385996
2010-05-03,1262.591481860509
2010-05-04,1231.0146349315535
2010-05-05,1223.2870786630572
2010-05-06,1210.4995495588607
2010-05-07,1183.9425838320044
2010-05-10,1247.3811401803703
2010-05-11,1253.2738857007848
2010-05-12,1276.3902708729813
2010-05-13,1283.1972092653082
2010-05-14,1260.7644392053526
2010-05-17,1265.976103688741
2010-05-18,1240.5156676381139
2010-05-19,1191.2610335894167
2010-05-20,1143.1013080425312
2010-05-21,1158.7358669695254
2010-05-24,1181.967930081219
2010-05-25,1152.4808222086317
2010-05-26,1204.1746425722126
2010-05-27,1227.2654925962188
2010-05-28,1223.2260597353566
2010-05-31,1254.1041228260065
2010-06-01,1225.171512620158
2010-06-02,1244.847908319253
2010-06-03,1254.340168211148
2010-06-04,1241.5475894852393
2010-06-07,1225.0142528620072
2010-06-08,1230.9947413819298
2010-06-09,1234.7954757314526
2010-06-10,1268.940004304772
2010-06-11,1289.661761642679
2010-06-14,1270.8117409807162
2010-06-15,1290.9844181489266
2010-06-16,1299.5863391216735
2010-06-17,1298.6457596495184
2010-06-18,1308.9262068183516
2010-06-21,1318.9899809178075
2010-06-22,1320.56052622
2010-06-23,1313.203042169611
2010-06-24,1282.9849641064613
2010-06-25,1303.090304459302
2010-06-28,1300.4438287046753
2010-06-29,1263.4113742132727
2010-06-30,1236.718278714219
2010-07-01,1228.8347672403568
2010-07-02,1239.2222329729354
2010-07-05,1230.494116795817
2010-07-06,1249.7836300890847
2010-07-07,1276.2823172921585
2010-07-08,1287.9350651726666
2010-07-09,1297.9396506497708
2010-07-12,1301.7185964952462
2010-07-13,1314.5287150643492
2010-07-14,1295.2581731144242
2010-07-15,1278.5747721139128
2010-07-16,1246.2670703570127
2010-07-19,1254.2964716131985
2010-07-20,1276.4240931991167
2010-07-21,1290.8766100609078
2010-07-22,1312.456947546899
2010-07-23,1333.1128592448672
2010-07-26,1318.560200796613
2010-07-27,1322.8640660486076
2010-07-28,1334.3195111455505
2010-07-29,1329.317461173502
2010-07-30,1347.3274273574943
2010-08-02,1349.9536587696894
2010-08-03,1324.548998400963
2010-08-04,1332.7903838622426
2010-08-05,1333.875961735954
2010-08-06,1317.2897301390108
2010-08-09,1329.4116695988328
2010-08-10,1332.5769536908967
2010-08-11,1319.828050112256
2010-08-12,1329.4853900088779
2010-08-13,1338.2696651828874
2010-08-16,1344.6963631774604
2010-08-17,1362.5159413896954
2010-08-18,1371.1802774134694
2010-08-19,1351.0636858134565
2010-08-20,1365.7096165626322
2010-08-23,1364.0914059226498
2010-08-24,1341.196544980132
2010-08-25,1339.4632094886463
2010-08-26,1321.9066598988347
2010-08-27,1360.7792646557693
2010-08-30,1347.6980674518923
2010-08-31,1364.4823810223193
2010-09-01,1392.2248076376065
2010-09-02,1383.0393427692436
2010-09-03,1385.6720874598054
2010-09-06,1382.9188367526133
2010-09-07,1392.9621499349844
2010-09-08,1399.9475208578187
2010-09-09,1406.7034931736255
2010-09-10,1413.3622902178668
2010-09-13,1429.083531325739
2010-09-14,1428.3618710852174
2010-09-15,1428.547480676724
2010-09-16,1408.8868657482676
2010-09-17,1404.6329985695813
2010-09-20,1415.0088997648734
2010-09-21,1393.42574172442
2010-09-22,1376.3554054268131
2010-09-23,1387.2088986344463
2010-09-24,1366.0972119608382
2010-09-27,1376.1372736279232
2010-09-28,1380.3324433852097
2010-09-29,1383.4875074576303
2010-09-30,1395.8343739712948
2010-10-01,1401.574600725018
2010-10-04,1408.5423356353888
2010-10-05,1419.613630077012
2010-10-06,1405.7171643453348
2010-10-07,1396.663246804145
2010-10-08,1415.130238513184
2010-10-11,1435.2423040570072
2010-10-12,1439.3657800177257
2010-10-13,1457.636080525019
2010-10-14,1433.0031043449792
2010-10-15,1434.2826992758594
2010-10-18,1439.796233821965
2010-10-19,1412.367136972952
2010-10-20,1414.8837477893487
2010-10-21,1394.2719615790472
2010-10-22,1400.1826615832133
2010-10-25,1395.4575155660154
2010-10-26,1414.577331141211
2010-10-27,1402.6023450601883
2010-10-28,1389.7024150752652
2010-10-29,1416.261899944861
2010-11-01,1425.4435291627572
2010-11-02,1418.2694854568213
2010-11-03,1426.5241222662712
2010-11-04,1438.3326325719568
2010-11-05,1451.5712150814427
2010-11-08,1460.84401059691
2010-11-09,1442.591388736445
2010-11-10,1455.361555977397
2010-11-11,1434.422890719018
2010-11-12,1424.6248962550198
2010-11-15,1430.826448025782
2010-11-16,1405.1007140336735
2010-11-17,1417.616557213551
2010-11-18,1437.9572960070432
2010-11-19,1433.934554622092
2010-11-22,1420.8035051223815
2010-11-23,1407.702735134707
2010-11-24,1445.549693659261
2010-11-25,1445.1255962754606
2010-11-26,1443.029266718971
2010-11-29,1445.2750738482366
2010-11-30,1450.3570526465396
2010-12-01,1479.713271576965
2010-12-02,1481.921451035078
2010-12-03,1462.3094685719618
2010-12-06,1464.6483996035317
2010-12-07,1463.6982481720738
2010-12-08,1456.3416228552212
2010-12-09,1443.1310561140167
2010-12-10,1431.4340530109487
2010-12-13,1433.4963060056755
2010-12-14,1435.8496413172895
2010-12-15,1434.493125227776
2010-12-16,1434.031509877577
2010-12-17,1447.538783994172
2010-12-20,1440.6039775407644
2010-12-21,1459.7845011204554
2010-12-22,1471.7944891412888
2010-12-23,1474.171532491893
2010-12-24,1471.5434908970592
2010-12-27,1450.4669892223023
2010-12-28,1452.3193324420938
2010-12-29,1476.4728615258707
2010-12-30,1479.9156803411515
2010-12-31,1469.899075997633
2011-01-03,1492.7522805509325
2011-01-04,1489.9904650918345
2011-01-05,1515.9882292789423
2011-01-06,1496.1572712004804
2011-01-07,1490.4060282489615
2011-01-10,1483.9910401015281
2011-01-11,1486.971984795117
2011-01-12,1509.797353621848
2011-01-13,1469.32681867986
2011-01-14,1465.747196384357
2011-01-17,1464.4073514599902
2011-01-18,1454.3615620699984
2011-01-19,1428.6710078687768
2011-01-20,1412.704932458572
2011-01-21,1393.7942137127814
2011-01-24,1395.134266642346
2011-01-25,1395.8324700115163
2011-01-26,1387.5608130665332
2011-01-27,1371.8812649239285
2011-01-28,1347.0887019794657
2011-01-31,1334.112536306958
2011-02-01,1355.839988518491
2011-02-02,1338.1044249106053
2011-02-03,1342.0871438266695
2011-02-04,1325.056843668853
2011-02-07,1333.1910840779176
2011-02-08,1340.8976006477901
2011-02-09,1314.541055167603
2011-02-10,1319.474151008612
2011-02-11,1358.96253200222
2011-02-14,1375.5040851667356
2011-02-15,1369.3352710622653
2011-02-16,1390.2789872840685
2011-02-17,1395.168608257844
2011-02-18,1391.8555734864433
2011-02-21,1374.1718074331318
2011-02-22,1348.519818267974
2011-02-23,1328.0765277504884
2011-02-24,1331.0874998790066
2011-02-25,1344.1267680430492
2011-02-28,1356.3724459287682
2011-03-01,1336.0754170036753
2011-03-02,1338.627080921123
2011-03-03,1360.6405335049706
2011-03-04,1361.1372074072945
2011-03-07,1351.3139352012033
2011-03-08,1362.3310907382813
2011-03-09,1352.5639369907885
2011-03-10,1330.7012091877066
2011-03-11,1336.6395966482821
2011-03-14,1329.2070190362115
2011-03-15,1332.4126484322976
2011-03-16,1313.4429174402076
2011-03-17,1304.3846073627315
2011-03-18,1308.800187021245
2011-03-21,1314.8553348907442
2011-03-22,1332.7210868478253
