Date,EM FAR EAST ESG LEADERS
2008-07-22,740.6190263784196
2008-07-23,768.3444470961239
2008-07-24,776.002475915896
2008-07-25,763.8289736734048
2008-07-28,761.2269605330889
2008-07-29,752.3087839113642
2008-07-30,763.1602313107237
2008-07-31,761.8183116833255
2008-08-01,760.5691089851598
2008-08-04,749.7564225227723
2008-08-05,744.6817975149405
2008-08-06,762.786705824132
2008-08-07,765.1913437567354
2008-08-08,776.3849438240084
2008-08-11,779.2314506173965
2008-08-12,771.5079771882747
2008-08-13,765.252171676493
2008-08-14,766.1743197209089
2008-08-15,770.5150428662542
2008-08-18,763.9183278457565
2008-08-19,753.4102962847936
2008-08-20,760.3615620651861
2008-08-21,738.951422745707
2008-08-22,740.7784519489827
2008-08-25,751.0287829992225
2008-08-26,749.0993914499433
2008-08-27,758.3461127201979
2008-08-28,746.6602620344859
2008-08-29,747.2798456757031
2008-09-01,728.7206000081648
2008-09-02,723.4069019310809
2008-09-03,718.7082758093991
2008-09-04,717.8254516838593
2008-09-05,710.4472294530739
2008-09-08,753.8700801517191
2008-09-09,736.2440485388889
2008-09-10,731.2197734083572
2008-09-11,710.8188727906822
2008-09-12,703.7772612259132
2008-09-15,693.8663878854686
2008-09-16,657.6780008309165
2008-09-17,660.609973640192
2008-09-18,638.8810719795379
2008-09-19,689.6941010506067
2008-09-22,684.7892632845045
2008-09-23,671.5770292326582
2008-09-24,673.9816117103214
2008-09-25,669.8874492965703
2008-09-26,662.0998467636803
2008-09-29,653.5227689361307
2008-09-30,664.1727933221941
2008-10-01,669.9754049151255
2008-10-02,675.2117461461668
2008-10-03,666.548439382002
2008-10-06,642.6544073447271
2008-10-07,628.954126777844
2008-10-08,575.6018691455723
2008-10-09,582.1280336766919
2008-10-10,572.3254049335269
2008-10-13,603.0675856339661
2008-10-14,638.2406817374502
2008-10-15,616.4330134886309
2008-10-16,574.9043253681576
2008-10-17,554.702897189243
2008-10-20,575.7644767735077
2008-10-21,575.798481042496
2008-10-22,558.2050546697732
2008-10-23,529.8331088747451
2008-10-24,499.78442590307725
2008-10-27,481.7597307190297
2008-10-28,499.2824037381445
2008-10-29,486.7209517924265
2008-10-30,553.1076548918221
2008-10-31,567.935751823778
2008-11-03,586.3051241045811
2008-11-04,582.0246867217902
2008-11-05,587.3080879394978
2008-11-06,555.344075220622
2008-11-07,566.8990766818539
2008-11-10,579.6083512298032
2008-11-11,575.5107013705466
2008-11-12,570.448755131727
2008-11-13,543.5548623122055
2008-11-14,547.4873047488488
2008-11-17,546.4221552551759
2008-11-18,520.3739572537654
2008-11-19,511.30385847764575
2008-11-20,489.74833395531516
2008-11-21,505.58990973694034
2008-11-24,481.84430809601525
2008-11-25,488.82576454839335
2008-11-26,504.3563945035689
2008-11-27,521.1677660874499
2008-11-28,534.5932349231463
2008-12-01,540.8428314632707
2008-12-02,515.5911144375196
2008-12-03,519.4609045301768
2008-12-04,515.3341503912922
2008-12-05,525.0003239214544
2008-12-08,549.1946713550826
2008-12-09,550.6254055341832
2008-12-10,577.771014277037
2008-12-11,573.8856245401445
2008-12-12,539.1808344719853
2008-12-15,544.9057280551077
2008-12-16,548.263087935682
2008-12-17,543.5477705678502
2008-12-18,545.6074648266193
2008-12-19,562.4146916671466
2008-12-22,544.2174947561142
2008-12-23,528.3846665554341
2008-12-24,524.8019384873504
2008-12-25,524.6702739961016
2008-12-26,521.9520681732439
2008-12-29,521.9016892456474
2008-12-30,533.0055809999291
2008-12-31,545.1341939781346
2009-01-01,545.1341939781346
2009-01-02,550.1148752721556
2009-01-05,582.1646919582153
2009-01-06,589.6639484663322
2009-01-07,574.2456220216447
2009-01-08,545.5985484908681
2009-01-09,546.2335405728365
2009-01-12,542.886455228708
2009-01-13,550.6497340600397
2009-01-14,555.8878537997459
2009-01-15,532.7393136225586
2009-01-16,534.1502052494426
2009-01-19,537.6961866154172
2009-01-20,536.7238057673111
2009-01-21,532.8920541964812
2009-01-22,531.6060275588736
2009-01-23,533.1940405919645
2009-01-26,519.4341276617655
2009-01-27,519.0493701484301
2009-01-28,526.3319216124326
2009-01-29,539.3034449716878
2009-01-30,551.6130639210925
2009-02-02,542.2658752225776
2009-02-03,541.7315775276853
2009-02-04,554.7874945144057
2009-02-05,555.7335585266325
2009-02-06,571.6489833264003
2009-02-09,564.3022613559754
2009-02-10,565.4345249933593
2009-02-11,564.9626489589666
2009-02-12,560.0835792061031
2009-02-13,566.3415132861059
2009-02-16,563.7267295994607
2009-02-17,549.0187823221454
2009-02-18,549.6413677770992
2009-02-19,541.7930868486452
2009-02-20,528.6495297128076
2009-02-23,540.4962094311119
2009-02-24,525.047859063254
2009-02-25,533.7412217814807
2009-02-26,526.3467867161725
2009-02-27,525.3830402161633
2009-03-02,509.2638698408648
2009-03-03,513.4458403448687
2009-03-04,528.1635734895087
2009-03-05,529.4111125640293
2009-03-06,525.1741236116835
2009-03-09,522.2616296670514
2009-03-10,528.0083223806912
2009-03-11,540.1605144164926
2009-03-12,535.741205210604
2009-03-13,543.396903937135
2009-03-16,550.4493454252668
2009-03-17,556.1338022906223
2009-03-18,554.894642620222
2009-03-19,531.730454576785
2009-03-20,528.6184595231427
2009-03-23,552.7223902760547
2009-03-24,566.7911085090407
2009-03-25,566.5055030115565
2009-03-26,580.8281290092195
2009-03-27,589.5390839658002
2009-03-30,568.6129230193573
2009-03-31,568.4047121255934
2009-04-01,573.8437066604024
2009-04-02,593.0502368709905
2009-04-03,595.0384339735051
2009-04-06,610.4222392090536
2009-04-07,609.3459559605642
2009-04-08,590.0292420612984
2009-04-09,612.090178164492
2009-04-10,617.1958037117167
2009-04-13,616.0940994412074
2009-04-14,630.166841736786
2009-04-15,634.8650351669795
2009-04-16,639.4944483667078
2009-04-17,638.993959585355
2009-04-20,651.7906415074672
2009-04-21,639.682979819853
2009-04-22,631.6285858965347
2009-04-23,633.6815693019892
2009-04-24,627.6404653610285
2009-04-27,621.0309110892399
2009-04-28,613.0579102608652
2009-04-29,620.8080694979298
2009-04-30,654.031133053651
2009-05-01,654.1161685722723
2009-05-04,686.9499527288532
2009-05-05,686.5301415792077
2009-05-06,692.9735102613247
2009-05-07,692.5063423542284
2009-05-08,698.4387984561239
2009-05-11,689.206640031443
2009-05-12,682.0711628127178
2009-05-13,687.5580716426847
2009-05-14,667.8689595294481
2009-05-15,673.6776600364929
2009-05-18,683.8150535676707
2009-05-19,697.509604021951
2009-05-20,691.673226062601
2009-05-21,688.6030039505008
2009-05-22,673.7297953542047
2009-05-25,673.4238942191857
2009-05-26,666.7674400636575
2009-05-27,685.1932533834857
2009-05-28,688.6125752575254
2009-05-29,682.3515364329128
2009-06-01,703.0660708727041
2009-06-02,689.3628489568089
2009-06-03,698.4866080946879
2009-06-04,687.6280239470893
2009-06-05,703.8697344286843
2009-06-08,700.1213460495535
2009-06-09,683.7550732057008
2009-06-10,707.3190257566122
2009-06-11,706.082807725436
2009-06-12,705.1828246400405
2009-06-15,699.6691573942505
2009-06-16,691.5654794479711
2009-06-17,685.9729489998135
2009-06-18,670.5572122043401
2009-06-19,680.2929238531784
2009-06-22,687.156885435235
2009-06-23,661.7837459012055
2009-06-24,675.1747594922399
2009-06-25,693.4347964927297
2009-06-26,692.7018917140995
2009-06-29,690.4912606468241
2009-06-30,694.4595358965305
2009-07-01,696.986845698011
2009-07-02,703.3077434830523
2009-07-03,706.2001664654349
2009-07-06,703.4082436014937
2009-07-07,699.1745106248626
2009-07-08,698.8145579234614
2009-07-09,697.9246014065047
2009-07-10,696.582166106001
2009-07-13,673.4546409214096
2009-07-14,689.6786526573409
2009-07-15,700.3079130916693
2009-07-16,705.2943523466018
2009-07-17,715.1927879727382
2009-07-20,729.5663086792634
2009-07-21,728.2516189919329
2009-07-22,724.16797213481
2009-07-23,732.6360483020233
2009-07-24,740.1554621473
2009-07-27,751.5828439533184
2009-07-28,768.4868319256198
2009-07-29,765.3172601768299
2009-07-30,766.6788040962748
2009-07-31,772.5903540484195
2009-08-03,767.09451538586
2009-08-04,765.3005209657514
2009-08-05,756.0188780604523
2009-08-06,768.5974433796541
2009-08-07,776.3799875574822
2009-08-10,788.733528695059
2009-08-11,789.7626992103129
2009-08-12,771.9527618624835
2009-08-13,778.9622009874017
2009-08-14,785.6659154031609
2009-08-17,768.5974577000114
2009-08-18,764.9523903476521
2009-08-19,750.3611379711898
2009-08-20,759.2478214798009
2009-08-21,751.5413656387236
2009-08-24,765.4846468960847
2009-08-25,760.7006955767022
2009-08-26,766.6006080746739
2009-08-27,761.0051835148253
2009-08-28,758.8332549451918
2009-08-31,751.8694483020573
2009-09-01,764.6514079746914
2009-09-02,759.0892750922686
2009-09-03,766.85802144149
2009-09-04,778.868036651405
2009-09-07,784.3089475967756
2009-09-08,787.6187711636757
2009-09-09,780.9913877623131
2009-09-10,794.9131256619676
2009-09-11,792.9627459880514
2009-09-14,783.3966980844532
2009-09-15,792.4921453517148
2009-09-16,802.7393979368728
2009-09-17,806.6559222541304
2009-09-18,806.7361647995599
2009-09-21,809.7403511176809
2009-09-22,808.2540790649952
2009-09-23,810.1230271863577
2009-09-24,806.3215286977556
2009-09-25,806.251100010942
2009-09-28,792.550843511656
2009-09-29,812.9519544824348
2009-09-30,812.5315802693622
2009-10-01,816.4524382121668
2009-10-02,801.7038600737734
2009-10-05,799.5104661541667
2009-10-06,803.9886837184386
2009-10-07,815.9089132008456
2009-10-08,813.5594540980397
2009-10-09,816.4166295579447
2009-10-12,807.7606730959383
2009-10-13,809.3474318350247
2009-10-14,819.7740469044029
2009-10-15,822.2313124031868
2009-10-16,820.3724597553901
2009-10-19,822.0827809833638
2009-10-20,826.7066062546688
2009-10-21,813.4886045674982
2009-10-22,803.6353562729993
2009-10-23,811.6779945941246
2009-10-26,818.6810274776677
2009-10-27,819.4744182819039
2009-10-28,804.3380116567033
2009-10-29,788.6128798460174
2009-10-30,798.4164086666436
2009-11-02,792.3489665993462
2009-11-03,788.9757197126114
2009-11-04,796.5214309670464
2009-11-05,787.5467538735088
2009-11-06,800.8192428681975
2009-11-09,801.8055735273812
2009-11-10,807.3779024222744
2009-11-11,817.3132818047102
2009-11-12,818.4137152336518
2009-11-13,820.1082977068307
2009-11-16,826.9702920194682
2009-11-17,834.4343542146181
2009-11-18,830.3348378542115
2009-11-19,833.5331624434239
2009-11-20,828.4457688608703
2009-11-23,826.2197775200007
2009-11-24,821.1736162274934
2009-11-25,820.1786507052752
2009-11-26,813.4868561608918
2009-11-27,782.797144313905
2009-11-30,798.9388028367368
2009-12-01,802.1907929760829
2009-12-02,812.3569616893541
2009-12-03,816.9801826877892
2009-12-04,828.7789311422059
2009-12-07,833.3255087662345
2009-12-08,834.1585688594128
2009-12-09,828.9583312771407
2009-12-10,827.8293675430191
2009-12-11,841.8756428548263
2009-12-14,842.7885664151452
2009-12-15,846.7657146484369
2009-12-16,840.2361882555059
2009-12-17,845.1695460903255
2009-12-18,845.2759279608847
2009-12-21,837.4488693161175
2009-12-22,849.5806387719775
2009-12-23,847.055736597691
2009-12-24,855.0036010504951
2009-12-25,855.1238331349738
2009-12-28,857.251726802889
2009-12-29,854.2192288505146
2009-12-30,866.5961076440027
2009-12-31,874.6405830796135
2010-01-01,874.6405830796135
2010-01-04,875.9845701990811
2010-01-05,883.7199380311733
2010-01-06,892.2085244865664
2010-01-07,888.623369152632
2010-01-08,892.1419747555834
2010-01-11,888.32621989403
2010-01-12,889.3626239530228
2010-01-13,880.5026295626068
2010-01-14,889.9823057812997
2010-01-15,899.7907978360911
2010-01-18,893.1202430126074
2010-01-19,900.1799852048966
2010-01-20,899.938718660643
2010-01-21,895.2599606552224
2010-01-22,873.9356498331825
2010-01-25,865.6551446929849
2010-01-26,849.5408517413531
2010-01-27,846.5581244028745
2010-01-28,867.4360691160452
2010-01-29,862.372984451167
2010-02-01,856.8756445267089
2010-02-02,851.057949457684
2010-02-03,870.2492993644424
2010-02-04,869.6011284071557
2010-02-05,844.0463849444177
2010-02-08,837.7469774967057
2010-02-09,846.1559001386081
2010-02-10,853.4435689209803
2010-02-11,871.0048273668693
2010-02-12,873.1298110045966
2010-02-15,873.0494634243715
2010-02-16,868.0105854656857
2010-02-17,882.7345814798289
2010-02-18,880.3616680674576
2010-02-19,874.0377709781935
2010-02-22,887.3674134093438
2010-02-23,894.7433809032523
2010-02-24,884.4427863052676
2010-02-25,880.399604667192
2010-02-26,876.968610649275
2010-03-01,899.6040796559967
2010-03-02,902.0152405132163
2010-03-03,894.1777850498517
2010-03-04,891.1837056056063
2010-03-05,902.5589087142332
2010-03-08,917.3228873992208
2010-03-09,921.9829178089612
2010-03-10,920.3654226816196
2010-03-11,919.1377457354108
2010-03-12,915.2772802276361
2010-03-15,912.6446547799967
2010-03-16,906.1303019577276
2010-03-17,925.2447711945412
2010-03-18,930.3080519071756
2010-03-19,938.1591095196126
2010-03-22,926.7568587939054
2010-03-23,930.5592008524549
2010-03-24,947.3171938087698
2010-03-25,947.8820097213512
2010-03-26,949.7669567574505
2010-03-29,949.0390041817502
2010-03-30,958.8619242908499
2010-03-31,947.3458675271578
2010-04-01,960.8948121907489
2010-04-02,960.7230497981651
2010-04-05,968.0178862511892
2010-04-06,979.4835399236009
2010-04-07,991.6954954563802
2010-04-08,984.7800454525515
2010-04-09,984.923154098944
2010-04-12,971.7195202887015
2010-04-13,971.1495846193985
2010-04-14,978.2531721322518
2010-04-15,987.4893005435131
2010-04-16,980.7006934505467
2010-04-19,963.6041750238788
2010-04-20,978.8538991168879
2010-04-21,990.8818311053552
2010-04-22,995.8206136699283
2010-04-23,989.7529393687779
2010-04-26,1008.2485026179041
2010-04-27,1001.6282521085554
2010-04-28,993.8874662204223
2010-04-29,987.9905012476489
2010-04-30,997.3001630556953
2010-05-03,995.7037021251261
2010-05-04,1005.4560700560536
2010-05-05,999.2093024264243
2010-05-06,990.7359343631862
2010-05-07,980.1551330464454
2010-05-10,992.6155351721318
2010-05-11,995.8063642959029
2010-05-12,992.7470337453999
2010-05-13,1019.1196786691664
2010-05-14,1027.951446095343
2010-05-17,1005.853873002773
2010-05-18,1006.7313488557568
2010-05-19,989.7852135101708
2010-05-20,973.2080623724515
2010-05-21,947.7305447430393
2010-05-24,960.9194546770958
2010-05-25,934.9548440684611
2010-05-26,952.1244882789474
2010-05-27,966.1295256916098
2010-05-28,976.5387159411797
2010-05-31,995.1302528590192
2010-06-01,975.7067568191841
2010-06-02,981.1803024316436
2010-06-03,1007.0178961292407
2010-06-04,1022.1860058062828
2010-06-07,1001.4249726494793
2010-06-08,1002.7735421978919
2010-06-09,990.4065798025862
2010-06-10,987.8014388580577
2010-06-11,1003.0259426546344
2010-06-14,1002.8370743306333
2010-06-15,999.624799991061
2010-06-16,1005.8950077410423
2010-06-17,1006.3684790458078
2010-06-18,1015.3118194950472
2010-06-21,1048.4299193058046
2010-06-22,1046.1297182862793
2010-06-23,1044.8436313102004
2010-06-24,1037.326269932613
2010-06-25,1029.5656689793163
2010-06-28,1031.1585841559554
2010-06-29,1025.7058939139047
2010-06-30,1017.4092664954786
2010-07-01,991.9563478043343
2010-07-02,974.5405774418687
2010-07-05,983.6282606330162
2010-07-06,989.0013659885208
2010-07-07,983.8614850564885
2010-07-08,994.5872313141853
2010-07-09,1014.2556246618818
2010-07-12,1020.532984393796
2010-07-13,1011.1201610167566
2010-07-14,1017.9802560073722
2010-07-15,997.8902670956707
2010-07-16,989.1539094549256
2010-07-19,983.7490598523117
2010-07-20,998.7053585230776
2010-07-21,1010.1960662713634
2010-07-22,1000.7170287358017
2010-07-23,1020.9312241015763
2010-07-26,1013.6487122297485
2010-07-27,1017.3655952275689
2010-07-28,1019.0228215957945
2010-07-29,1016.1389012392576
2010-07-30,1015.4260421061283
2010-08-02,1020.7958858463421
2010-08-03,1017.2197744862403
2010-08-04,1025.996392885304
2010-08-05,1026.7668496737206
2010-08-06,1018.0492062264268
2010-08-09,1028.8035934916793
2010-08-10,1028.070166957699
2010-08-11,1027.7351435675055
2010-08-12,1019.3795107629534
2010-08-13,1033.1387237311033
2010-08-16,1028.303789932039
2010-08-17,1034.3707386315407
2010-08-18,1037.9086736501172
2010-08-19,1044.175432060152
2010-08-20,1054.6638061421177
2010-08-23,1053.8631925341226
2010-08-24,1041.8470613892198
2010-08-25,1033.3935081090308
2010-08-26,1027.6336369052583
2010-08-27,1027.908334159891
2010-08-30,1040.1886035181303
2010-08-31,1029.6182839425626
2010-09-01,1035.4293718698864
2010-09-02,1042.6007605176007
2010-09-03,1049.1812932646476
2010-09-06,1058.3896365301619
2010-09-07,1066.9043877802405
2010-09-08,1058.3477501571815
2010-09-09,1064.4666822625513
2010-09-10,1069.6316839075675
2010-09-13,1076.722708068
2010-09-14,1068.918292800215
2010-09-15,1070.8804676936782
2010-09-16,1058.878485196459
2010-09-17,1074.7986788171022
2010-09-20,1075.5985741334036
2010-09-21,1073.597113332778
2010-09-22,1052.1716627633548
2010-09-23,1056.4351278729275
2010-09-24,1050.7055050334366
2010-09-27,1064.1015597151927
2010-09-28,1056.335787269009
2010-09-29,1063.0340030584407
2010-09-30,1061.746446094268
2010-10-01,1061.555224042303
2010-10-04,1073.6872560200177
2010-10-05,1057.6832479438503
2010-10-06,1068.8936090930633
2010-10-07,1065.5545691180619
2010-10-08,1059.3998627590272
2010-10-11,1065.3179926295147
2010-10-12,1059.4544673145688
2010-10-13,1064.6236634820698
2010-10-14,1069.5620930833543
2010-10-15,1074.3670062609785
2010-10-18,1059.4012520567378
2010-10-19,1070.5203101787993
2010-10-20,1058.0283190170303
2010-10-21,1058.8514858171293
2010-10-22,1069.8634697027735
2010-10-25,1081.6014508372134
2010-10-26,1092.3678991414959
2010-10-27,1082.845447799408
2010-10-28,1077.6536340441933
2010-10-29,1075.5916818395444
2010-11-01,1098.4839654709351
2010-11-02,1089.6671225854386
2010-11-03,1101.0000084578714
2010-11-04,1093.1136170355317
2010-11-05,1115.6300411854606
2010-11-08,1123.3845564375224
2010-11-09,1125.1256179507238
2010-11-10,1142.5721843598326
2010-11-11,1132.8706032279567
2010-11-12,1107.1315277760284
2010-11-15,1112.965421811911
2010-11-16,1114.264530004648
2010-11-17,1100.3321760739693
2010-11-18,1109.6724945500061
2010-11-19,1110.7538505386324
2010-11-22,1121.9471024272104
2010-11-23,1116.793537252056
2010-11-24,1117.8055499399823
2010-11-25,1126.4464907607653
2010-11-26,1121.4702956008941
2010-11-29,1139.3368523942709
2010-11-30,1134.5302070787661
2010-12-01,1150.8627973378125
2010-12-02,1155.6410262009936
2010-12-03,1139.6488349277838
2010-12-06,1153.6417950350092
2010-12-07,1151.1721414285068
2010-12-08,1154.515847254323
2010-12-09,1170.0798049190373
2010-12-10,1160.6331554502356
2010-12-13,1143.8674741217471
2010-12-14,1150.266604245356
2010-12-15,1149.38677853838
2010-12-16,1152.6239113613724
2010-12-17,1163.4955687052468
2010-12-20,1161.6689527949172
2010-12-21,1165.9255303564296
2010-12-22,1170.0351316843148
2010-12-23,1173.0074132517389
2010-12-24,1165.9305764123071
2010-12-27,1166.897587618265
2010-12-28,1169.1584498406564
2010-12-29,1179.0514532633388
2010-12-30,1175.214127611542
2010-12-31,1166.3000617647842
2011-01-03,1183.7466074984488
2011-01-04,1194.5651324682046
2011-01-05,1203.8783845658684
2011-01-06,1211.643541908276
2011-01-07,1211.7206439264664
2011-01-10,1205.90970692692
2011-01-11,1212.6788916617368
2011-01-12,1214.4691641244774
2011-01-13,1197.183921226221
2011-01-14,1199.4363523376253
2011-01-17,1198.125067962618
2011-01-18,1188.8349313629762
2011-01-19,1190.1438922762661
2011-01-20,1176.3807526744376
2011-01-21,1142.997864528469
2011-01-24,1136.1776030089547
2011-01-25,1141.441133222892
2011-01-26,1148.796995101321
2011-01-27,1150.001623590831
2011-01-28,1158.4830656407632
2011-01-31,1138.6823071433541
2011-02-01,1134.6362011207057
2011-02-02,1141.312442612557
2011-02-03,1156.5345180628126
2011-02-04,1163.7908502544599
2011-02-07,1166.7143641479317
2011-02-08,1149.8250957884495
2011-02-09,1128.829636738999
2011-02-10,1108.8290610915117
2011-02-11,1099.0574532280618
2011-02-14,1127.8294238617384
2011-02-15,1120.3423825069583
2011-02-16,1120.0478132541923
2011-02-17,1116.8111092911424
2011-02-18,1132.0823058189583
2011-02-21,1127.8051630781817
2011-02-22,1101.1761432009405
2011-02-23,1091.70065839353
2011-02-24,1075.689144360259
2011-02-25,1089.8727165218631
2011-02-28,1087.9499947635124
2011-03-01,1101.0368340224234
2011-03-02,1088.3659865380816
2011-03-03,1101.4435369101143
2011-03-04,1116.3699706784182
2011-03-07,1107.0746971171504
2011-03-08,1125.878867447301
2011-03-09,1128.7520402968698
2011-03-10,1126.0137057195657
2011-03-11,1105.9488054731983
2011-03-14,1101.3445674408017
2011-03-15,1075.5614926375697
2011-03-16,1088.575640358767
2011-03-17,1066.1490801327698
2011-03-18,1066.957482700166
2011-03-21,1075.6298683313796
2011-03-22,1080.406686713955
2011-03-23,1087.741996561861
2011-03-24,1092.8979815822313
2011-03-25,1109.2192371707656
2011-03-28,1105.4979046999183
2011-03-29,1112.9053367355848
2011-03-30,1123.8097611115759
2011-03-31,1126.3841224172672
2011-04-01,1140.3350709247256
2011-04-04,1137.2811119442679
2011-04-05,1140.0598687602055
2011-04-06,1142.0636497167343
2011-04-07,1147.3204369465843
2011-04-08,1138.8476130100653
2011-04-11,1131.37074877652
