Date,EM (EMERGING MARKETS) ESG LEADERS
2008-01-24,874.8367946446326
2008-01-25,897.7603887819836
2008-01-28,868.3120249052768
2008-01-29,883.5774611231359
2008-01-30,871.3476256157245
2008-01-31,869.5077999469331
2008-02-01,889.7325798632792
2008-02-04,907.4452796939837
2008-02-05,909.6293090739384
2008-02-06,890.8424941934421
2008-02-07,889.97417712705
2008-02-08,890.1862864203107
2008-02-11,874.8241521865484
2008-02-12,882.6504762151702
2008-02-13,892.2430263624029
2008-02-14,911.1229319884652
2008-02-15,906.036146988337
2008-02-18,909.7119767775956
2008-02-19,912.4742974278751
2008-02-20,901.6158306293363
2008-02-21,903.2010507666184
2008-02-22,897.3291821863712
2008-02-25,909.2392687716675
2008-02-26,920.5360438409066
2008-02-27,920.9506433205792
2008-02-28,915.5097932568802
2008-02-29,899.9939352881587
2008-03-03,876.5238011707594
2008-03-04,867.4121663120543
2008-03-05,870.9303365383898
2008-03-06,869.3189110394746
2008-03-07,846.852589767707
2008-03-10,828.8020669015882
2008-03-11,848.6195303898053
2008-03-12,851.3659982823182
2008-03-13,820.5414305771643
2008-03-14,816.9229139846123
2008-03-17,774.5068062074698
2008-03-18,786.5080016597378
2008-03-19,799.937318591266
2008-03-20,799.6997194429621
2008-03-21,805.7172207774909
2008-03-24,821.7814233421444
2008-03-25,840.927734566613
2008-03-26,834.094135102034
2008-03-27,829.4151045005217
2008-03-28,834.8256922311514
2008-03-31,821.202234447627
2008-04-01,843.8698901415995
2008-04-02,864.5008899042205
2008-04-03,866.1707795326319
2008-04-04,861.3287224357496
2008-04-07,875.3051565789325
2008-04-08,869.6356825960032
2008-04-09,862.8210452796138
2008-04-10,869.673115887074
2008-04-11,870.7806324765304
2008-04-14,857.3488161573243
2008-04-15,864.066947844924
2008-04-16,868.610444129461
2008-04-17,880.336724657467
2008-04-18,891.2504025825348
2008-04-21,887.2757727173938
2008-04-22,880.1006985670333
2008-04-23,886.6430051095822
2008-04-24,894.942290860506
2008-04-25,901.1100970570466
2008-04-28,906.5575435155062
2008-04-29,901.12619518639
2008-04-30,912.520781765068
2008-05-01,919.731973228296
2008-05-02,936.4909336950648
2008-05-05,930.9613233878102
2008-05-06,925.4336456375515
2008-05-07,926.6184234802492
2008-05-08,911.4414656813498
2008-05-09,902.3819646089967
2008-05-12,903.2432684544377
2008-05-13,911.5377503154226
2008-05-14,911.8124570142804
2008-05-15,919.6861940593976
2008-05-16,926.3007170656538
2008-05-19,936.234493900591
2008-05-20,915.6326470403392
2008-05-21,904.1463245052681
2008-05-22,899.7492284867775
2008-05-23,886.7350709244396
2008-05-26,871.2552088956837
2008-05-27,876.9665504689309
2008-05-28,885.2058489317362
2008-05-29,893.4434488162956
2008-05-30,900.0312480182707
2008-06-02,896.897293724407
2008-06-03,889.9150914032667
2008-06-04,883.3938157546028
2008-06-05,885.1682694680043
2008-06-06,872.040575180324
2008-06-09,857.2916636191625
2008-06-10,850.9047577871324
2008-06-11,844.6434575882322
2008-06-12,846.9269053759232
2008-06-13,847.5912272427678
2008-06-16,851.0222886529457
2008-06-17,855.4936811614008
2008-06-18,850.551989087386
2008-06-19,844.16134688631
2008-06-20,822.8682389507388
2008-06-23,822.9391284194564
2008-06-24,812.5121615736274
2008-06-25,826.1381041392543
2008-06-26,812.3053692614851
2008-06-27,797.509166541728
2008-06-30,798.3449544869395
2008-07-01,788.0820323349437
2008-07-02,778.4264559452323
2008-07-03,768.9287385416239
2008-07-04,768.0062990063262
2008-07-07,778.4370811110747
2008-07-08,767.8616105369858
2008-07-09,781.6538204511514
2008-07-10,779.2166825985264
2008-07-11,777.6114960672095
2008-07-14,774.1951016097868
2008-07-15,750.3000436645436
2008-07-16,760.8913204242065
2008-07-17,777.8594090322698
2008-07-18,778.0633915333185
2008-07-21,790.32542540955
2008-07-22,790.6798922679627
2008-07-23,816.9147243179326
2008-07-24,817.4278049539053
2008-07-25,804.1230409928312
2008-07-28,801.2560519136905
2008-07-29,800.6966208188705
2008-07-30,820.0814989534791
2008-07-31,820.2661756001862
2008-08-01,817.6906839502149
2008-08-04,803.4584056923009
2008-08-05,806.3252699882036
2008-08-06,819.0102488849573
2008-08-07,818.437909763534
2008-08-08,824.2355023218398
2008-08-11,826.105490460113
2008-08-12,819.455946096862
2008-08-13,812.5944976220516
2008-08-14,816.7753477148257
2008-08-15,819.900152038657
2008-08-18,813.7149050354626
2008-08-19,799.9851022781766
2008-08-20,809.8562401016749
2008-08-21,794.238369779766
2008-08-22,800.6059239875099
2008-08-25,801.6990958071893
2008-08-26,797.9491500195404
2008-08-27,806.4415068422619
2008-08-28,805.4324474087158
2008-08-29,806.6995050101029
2008-09-01,793.8681117601235
2008-09-02,795.9269035557988
2008-09-03,790.3713038726391
2008-09-04,781.201697842059
2008-09-05,768.1593835658767
2008-09-08,804.5054364433391
2008-09-09,786.2486643843081
2008-09-10,779.2326632737247
2008-09-11,762.2481654464809
2008-09-12,757.3978119176959
2008-09-15,736.1891977497271
2008-09-16,708.3011692672469
2008-09-17,696.7081763427568
2008-09-18,681.2523247582322
2008-09-19,741.7141860260288
2008-09-22,737.511560733042
2008-09-23,712.3578321509075
2008-09-24,713.8643691974286
2008-09-25,716.7931304002446
2008-09-26,708.3240369574078
2008-09-29,683.5027970453258
2008-09-30,710.7611283965481
2008-10-01,715.8631332197125
2008-10-02,708.771452023587
2008-10-03,693.7635804634969
2008-10-06,652.2380682520005
2008-10-07,638.7498090108521
2008-10-08,589.9625463964113
2008-10-09,597.0124292954921
2008-10-10,572.9263173271569
2008-10-13,613.8107630947244
2008-10-14,649.2738068726752
2008-10-15,610.6889601752703
2008-10-16,573.1337401626342
2008-10-17,557.2522662640906
2008-10-20,580.3947989346268
2008-10-21,578.2938266769146
2008-10-22,547.9172862414258
2008-10-23,525.5523362696202
2008-10-24,494.96614742827546
2008-10-27,488.2612440346119
2008-10-28,516.243548790124
2008-10-29,522.9200426565001
2008-10-30,570.4139511859826
2008-10-31,591.5431291926056
2008-11-03,607.0932019426706
2008-11-04,616.1972829574162
2008-11-05,603.9178402698741
2008-11-06,574.6856301223162
2008-11-07,583.165683333417
2008-11-10,597.9527120482344
2008-11-11,586.0951182461127
2008-11-12,570.2708068050923
2008-11-13,556.5001008822882
2008-11-14,561.5953940056916
2008-11-17,556.0473495159765
2008-11-18,532.9668645310231
2008-11-19,520.6791743499612
2008-11-20,500.6420632617676
2008-11-21,507.10658750761473
2008-11-24,505.26634146951653
2008-11-25,513.0041187706375
2008-11-26,529.7539251100776
2008-11-27,542.9823392880011
2008-11-28,553.4131983167404
2008-12-01,547.8399632723083
2008-12-02,527.0614225862471
2008-12-03,530.325432789807
2008-12-04,530.3788292105792
2008-12-05,530.6718590581121
2008-12-08,555.2880369855478
2008-12-09,556.3983095422785
2008-12-10,577.2603828262243
2008-12-11,571.574000191203
2008-12-12,547.0383768257635
2008-12-15,546.1462199932417
2008-12-16,550.6419467081614
2008-12-17,545.3496714584347
2008-12-18,548.394234450231
2008-12-19,560.9747414424178
2008-12-22,544.1742947307255
2008-12-23,532.9571831127369
2008-12-24,529.9715508746109
2008-12-25,530.0023663889751
2008-12-26,525.1674379508258
2008-12-29,525.4513804810424
2008-12-30,537.576514973152
2008-12-31,548.0226071553324
2009-01-01,549.0928602179769
2009-01-02,556.5319443627162
2009-01-05,587.2246284336157
2009-01-06,603.7157833190613
2009-01-07,579.372359294877
2009-01-08,558.3340081682553
2009-01-09,560.4361071543995
2009-01-12,551.9306971522794
2009-01-13,556.9758594198273
2009-01-14,553.484904766559
2009-01-15,539.8920171475163
2009-01-16,542.8691340559076
2009-01-19,542.3044302335862
2009-01-20,537.5592563462885
2009-01-21,535.9721455470824
2009-01-22,532.77017631405
2009-01-23,532.4245718765648
2009-01-26,523.7528095980207
2009-01-27,527.3213806372515
2009-01-28,538.5787975990825
2009-01-29,544.4372962759087
2009-01-30,552.2643016168998
2009-02-02,539.8997068529173
2009-02-03,540.5932731740251
2009-02-04,553.5409265172881
2009-02-05,554.0864590177295
2009-02-06,574.4504666773809
2009-02-09,571.2039241839997
2009-02-10,567.6779488856425
2009-02-11,565.3447909853817
2009-02-12,558.8684453933837
2009-02-13,564.2692584033051
2009-02-16,559.7149763388016
2009-02-17,542.0549037183847
2009-02-18,541.4226888849926
2009-02-19,536.9239452322018
2009-02-20,520.948586320264
2009-02-23,528.1264471808212
2009-02-24,518.9805507807641
2009-02-25,524.8873500078163
2009-02-26,523.4793521759605
2009-02-27,516.8665226777739
2009-03-02,498.528748718615
2009-03-03,498.8824746107686
2009-03-04,513.4016914957809
2009-03-05,508.3198116214975
2009-03-06,505.6108897802022
2009-03-09,502.12329581452667
2009-03-10,512.335293705709
2009-03-11,523.1835168167878
2009-03-12,525.3797203574748
2009-03-13,534.7427655692826
2009-03-16,541.2748614356527
2009-03-17,542.2384982638284
2009-03-18,541.4429884140214
2009-03-19,526.4832132357936
2009-03-20,526.8619505104543
2009-03-23,551.4826190600751
2009-03-24,559.8961991705721
2009-03-25,565.0016088870437
2009-03-26,576.2543827442062
2009-03-27,578.7578905711988
2009-03-30,557.9350349529894
2009-03-31,562.2465492862433
2009-04-01,573.2141473725511
2009-04-02,594.3446889952412
2009-04-03,599.0426960903603
2009-04-06,609.4893795584205
2009-04-07,607.2450456894717
2009-04-08,601.4363968161717
2009-04-09,623.0474986712878
2009-04-10,625.9888125653694
2009-04-13,625.2438549270605
2009-04-14,633.4742428406972
2009-04-15,636.815677491193
2009-04-16,642.4856027134879
2009-04-17,644.0622928033825
2009-04-20,643.6431923450072
2009-04-21,632.8584188854219
2009-04-22,630.9678332696723
2009-04-23,637.5519293107434
2009-04-24,636.3734443514235
2009-04-27,630.8309568262779
2009-04-28,626.7818791974524
2009-04-29,639.3909849150696
2009-04-30,660.2002679789248
2009-05-01,660.1512113642519
2009-05-04,694.0626851664638
2009-05-05,695.251508350864
2009-05-06,699.7105586382798
2009-05-07,695.1810711308219
2009-05-08,700.4015321205707
2009-05-11,690.1830896520072
2009-05-12,689.4240617572111
2009-05-13,683.2028401504426
2009-05-14,673.726251409324
2009-05-15,681.4593941693007
2009-05-18,711.3106857469136
2009-05-19,717.8532296017896
2009-05-20,715.1567888864139
2009-05-21,703.9706539745382
2009-05-22,697.711128769394
2009-05-25,699.0195461614247
2009-05-26,693.851394686884
2009-05-27,710.459293294208
2009-05-28,714.3034174989746
2009-05-29,710.9325518484142
2009-06-01,734.4000031082435
2009-06-02,723.2391859208141
2009-06-03,723.9543412366727
2009-06-04,720.964503156122
2009-06-05,734.3802956541463
2009-06-08,730.7691930706548
2009-06-09,723.4218253443655
2009-06-10,740.4363691661863
2009-06-11,737.5429279951934
2009-06-12,740.154173580696
2009-06-15,732.7782310878627
2009-06-16,727.044676133823
2009-06-17,713.5941255665078
2009-06-18,704.3868238067984
2009-06-19,715.3382166086809
2009-06-22,707.7196652078225
2009-06-23,688.2543238820152
2009-06-24,703.1346644561154
2009-06-25,717.1341526312749
2009-06-26,721.5092630249007
2009-06-29,723.6099008793398
2009-06-30,724.4936425565396
2009-07-01,728.8986388087088
2009-07-02,729.696417438624
2009-07-03,731.8791558572418
2009-07-06,722.4804050579513
2009-07-07,718.5981104988408
2009-07-08,713.0326000299169
2009-07-09,711.256591804582
2009-07-10,707.4406790319817
2009-07-13,695.2644594525192
2009-07-14,711.2135385669033
2009-07-15,727.0605927148881
2009-07-16,731.9638521816731
2009-07-17,740.4769530711882
2009-07-20,758.3660547008661
2009-07-21,758.9290708202458
2009-07-22,755.269745250438
2009-07-23,767.0334014781813
2009-07-24,772.3842141672292
2009-07-27,779.3551000894583
2009-07-28,786.744926080414
2009-07-29,783.9069945881307
2009-07-30,792.6505307639403
2009-07-31,797.0338349741855
2009-08-03,799.2083919099312
2009-08-04,796.840947227249
2009-08-05,792.2657917941831
2009-08-06,796.762833966675
2009-08-07,806.7009965064753
2009-08-10,815.3726857532713
2009-08-11,808.7883234738487
2009-08-12,798.1792283847841
2009-08-13,804.4285985868826
2009-08-14,805.8455438987854
2009-08-17,785.3153568779228
2009-08-18,788.2882534754814
2009-08-19,777.1475565546809
2009-08-20,788.5613907375289
2009-08-21,789.066650547913
2009-08-24,803.2630482129726
2009-08-25,801.1502379491526
2009-08-26,805.0233202360164
2009-08-27,800.4543274080997
2009-08-28,800.329469176035
2009-08-31,791.4608349829609
2009-09-01,794.9483338859769
2009-09-02,787.8488798970731
2009-09-03,794.3697130020282
2009-09-04,808.6332813538123
2009-09-07,813.9413390890289
2009-09-08,817.9714793956107
2009-09-09,815.2934488711477
2009-09-10,822.7348318338464
2009-09-11,825.2903072943583
2009-09-14,816.0520192290862
2009-09-15,825.5513082925702
2009-09-16,837.4053183682743
2009-09-17,840.6567293892793
2009-09-18,841.444779913696
2009-09-21,841.6028373528852
2009-09-22,843.3559405318343
2009-09-23,842.2404470770801
2009-09-24,840.6094603118372
2009-09-25,841.3243789174167
2009-09-28,838.8677094399469
2009-09-29,853.047968266591
2009-09-30,851.8056565093653
2009-10-01,855.5546465644042
2009-10-02,844.4011980606124
2009-10-05,847.2256816564789
2009-10-06,854.8986601618548
2009-10-07,858.7685897714196
2009-10-08,861.2851444234561
2009-10-09,863.0880279505614
2009-10-12,862.9045645328837
2009-10-13,864.1850670794804
2009-10-14,878.5515518150439
2009-10-15,878.7203838519654
2009-10-16,874.6148520278907
2009-10-19,877.8248649236297
2009-10-20,874.4732845204861
2009-10-21,865.1036842790203
2009-10-22,859.1950986863659
2009-10-23,863.0252434948061
2009-10-26,865.1360247833948
2009-10-27,858.5608194846503
2009-10-28,837.5002639806555
2009-10-29,837.0965931898817
2009-10-30,835.4693920808147
2009-11-02,827.0913287084736
2009-11-03,825.7335931459054
2009-11-04,838.0622421822628
2009-11-05,836.9116803270296
2009-11-06,844.6374169318058
2009-11-09,854.419064894934
2009-11-10,860.3410460574842
2009-11-11,869.75308440482
2009-11-12,867.090372706201
2009-11-13,870.5723482282556
2009-11-16,879.4908258595623
2009-11-17,885.5396099136725
2009-11-18,879.6103312214086
2009-11-19,874.211746273767
2009-11-20,872.6190112476839
2009-11-23,875.6207842164076
2009-11-24,873.6079229122373
2009-11-25,873.2434793095921
2009-11-26,858.3632686843373
2009-11-27,842.8381804567794
2009-11-30,854.1781442207342
2009-12-01,865.2632822872343
2009-12-02,874.250613108662
2009-12-03,876.4108011512513
2009-12-04,886.2581465440496
2009-12-07,889.4281675318709
2009-12-08,888.1847521457842
2009-12-09,881.2680569592808
2009-12-10,884.1868845416495
2009-12-11,898.0257201206693
2009-12-14,900.059071320554
2009-12-15,902.7821000139515
2009-12-16,898.56409834058
2009-12-17,899.2616291868807
2009-12-18,898.4007036754573
2009-12-21,892.161672733885
2009-12-22,903.0768259597846
2009-12-23,905.1114230164549
2009-12-24,912.4342223258654
2009-12-25,912.5703528089103
2009-12-28,917.3165576600751
2009-12-29,916.5716673803707
2009-12-30,925.3530938303119
2009-12-31,931.7655135833941
2010-01-01,931.7655135833941
2010-01-04,938.9122694762319
2010-01-05,946.5022947259098
2010-01-06,952.554337515626
2010-01-07,949.2285127822562
2010-01-08,950.2820195899483
2010-01-11,943.6094510321232
2010-01-12,941.9809776327958
2010-01-13,939.9966540471445
2010-01-14,944.3526627679068
2010-01-15,950.0669375419301
2010-01-18,948.5803394378805
2010-01-19,955.4397654394903
2010-01-20,952.910984524222
2010-01-21,943.9354729003485
2010-01-22,923.4249050615543
2010-01-25,916.7768781009314
2010-01-26,907.5562583183657
2010-01-27,899.2332430139616
2010-01-28,917.0187958429398
2010-01-29,917.3913235246052
2010-02-01,916.6609818561267
2010-02-02,916.2798735192704
2010-02-03,929.3911775055738
2010-02-04,915.6427723435817
2010-02-05,892.2911139456274
2010-02-08,889.9876707730284
2010-02-09,902.7074129059068
2010-02-10,907.7438691396795
2010-02-11,924.8515109332843
2010-02-12,924.41834826554
2010-02-15,927.9340000202008
2010-02-16,926.2582111856951
2010-02-17,942.9256709210704
2010-02-18,943.3264429561985
2010-02-19,940.4345941922069
2010-02-22,945.0723232488201
2010-02-23,944.585412170358
2010-02-24,934.8995469163606
2010-02-25,931.8299307909035
2010-02-26,936.6451988606518
2010-03-01,959.147193870874
2010-03-02,965.4185539082735
2010-03-03,962.2080695863333
2010-03-04,962.9372177888847
2010-03-05,974.3299215227165
2010-03-08,983.0467613381136
2010-03-09,987.471777451538
2010-03-10,989.3525499643051
2010-03-11,986.1126531006568
2010-03-12,982.739458178793
2010-03-15,982.8930597751419
2010-03-16,983.3186960188302
2010-03-17,998.2603706341728
2010-03-18,1005.2546944738032
2010-03-19,1008.2955978603388
2010-03-22,1000.7748537069241
2010-03-23,1004.4453306081388
2010-03-24,1016.3074133118179
2010-03-25,1016.4812748935148
2010-03-26,1015.803583677172
2010-03-29,1016.5199408329366
2010-03-30,1025.2286903547113
2010-03-31,1018.3813784903471
2010-04-01,1033.5613260157563
2010-04-02,1033.6547332667365
2010-04-05,1044.6416693241001
2010-04-06,1056.1568599942177
2010-04-07,1064.401919544801
2010-04-08,1057.277777154405
2010-04-09,1058.8923980787044
2010-04-12,1046.2038800671246
2010-04-13,1045.0798166539303
2010-04-14,1051.8745105064047
2010-04-15,1057.7664460566266
2010-04-16,1047.1379409526678
2010-04-19,1031.0917744433823
2010-04-20,1044.8328635200808
2010-04-21,1053.8101603369373
2010-04-22,1056.2237265469976
2010-04-23,1054.682837037623
2010-04-26,1071.056838967779
2010-04-27,1059.7394526235933
2010-04-28,1051.6984208548795
2010-04-29,1057.3719164825486
2010-04-30,1062.6565568823542
2010-05-03,1063.0416116235592
2010-05-04,1058.4851173643208
2010-05-05,1050.7371516815915
2010-05-06,1042.574446493399
2010-05-07,1024.3180240365361
2010-05-10,1055.6997657837649
2010-05-11,1057.67556720252
2010-05-12,1067.5017681561844
2010-05-13,1085.592171332771
2010-05-14,1081.5341640403262
2010-05-17,1069.0788288100005
2010-05-18,1066.7535036046218
2010-05-19,1037.0814536320838
2010-05-20,1010.5561546300161
2010-05-21,995.1911785918961
2010-05-24,1015.2141826342906
2010-05-25,985.4065925422324
2010-05-26,1019.7289255077543
2010-05-27,1034.3281008767417
2010-05-28,1043.5611528880422
2010-05-31,1059.8042090911115
2010-06-01,1037.667078477419
2010-06-02,1047.7701707505948
2010-06-03,1065.5760172845041
2010-06-04,1069.84786262891
2010-06-07,1051.1941000386687
2010-06-08,1051.4316291664813
2010-06-09,1046.1825857051413
2010-06-10,1054.3571305307103
2010-06-11,1067.4882639742752
2010-06-14,1068.0452322377114
2010-06-15,1071.572007532089
2010-06-16,1076.8163769391567
2010-06-17,1078.6962223084101
2010-06-18,1086.6315772018668
2010-06-21,1110.7911021054933
2010-06-22,1108.2653662684559
2010-06-23,1106.0016661205052
2010-06-24,1090.4057511356343
2010-06-25,1088.6478673281829
2010-06-28,1090.807376341954
2010-06-29,1077.8408128740145
2010-06-30,1066.3598379530736
2010-07-01,1042.611699803325
2010-07-02,1034.6043325715034
2010-07-05,1039.6964586955867
2010-07-06,1050.2126443003344
2010-07-07,1051.302934948153
2010-07-08,1061.7142115520178
2010-07-09,1077.1845926209025
2010-07-12,1082.4778259854331
2010-07-13,1080.5470929747644
2010-07-14,1079.1891862071686
2010-07-15,1062.8872371886998
2010-07-16,1051.6934229972069
2010-07-19,1046.1663138165195
2010-07-20,1059.2444907381353
2010-07-21,1075.3353685282689
2010-07-22,1076.5328447835595
2010-07-23,1093.588006467041
2010-07-26,1087.048822962103
2010-07-27,1091.145643903288
2010-07-28,1090.1689741826071
2010-07-29,1088.8015585187702
2010-07-30,1091.4963133605904
2010-08-02,1097.270100393534
2010-08-03,1088.083449922948
2010-08-04,1096.5569504444722
2010-08-05,1096.5216995048092
2010-08-06,1085.38461429944
2010-08-09,1095.2528903156026
2010-08-10,1093.7486373686957
2010-08-11,1089.7975002041856
2010-08-12,1087.9467477943688
2010-08-13,1098.6997748112115
2010-08-16,1097.0989355542379
2010-08-17,1104.6160485593346
2010-08-18,1107.7006592132927
2010-08-19,1108.842449661403
2010-08-20,1118.15309505052
2010-08-23,1119.9326278748727
2010-08-24,1104.731000011127
2010-08-25,1096.9762218238382
2010-08-26,1092.3617466042258
2010-08-27,1097.8782402725394
2010-08-30,1104.5913755478944
2010-08-31,1101.1697126108
2010-09-01,1114.5767755953837
2010-09-02,1117.575230505387
2010-09-03,1123.2359058430545
2010-09-06,1129.1442213447835
2010-09-07,1135.248763357494
2010-09-08,1134.0327169177192
2010-09-09,1141.1046034504277
2010-09-10,1146.608795768894
2010-09-13,1157.2174052954545
2010-09-14,1151.0445433091022
2010-09-15,1153.767999908259
2010-09-16,1139.5425107469036
2010-09-17,1150.1207190273906
2010-09-20,1157.9537050031936
2010-09-21,1154.5131275721546
2010-09-22,1134.3888627812041
2010-09-23,1138.4969921659858
2010-09-24,1132.2626834262007
2010-09-27,1143.2881228215683
2010-09-28,1137.2256582168736
2010-09-29,1142.4885037053925
2010-09-30,1145.8558991954558
2010-10-01,1148.5516787442289
2010-10-04,1156.672301831323
2010-10-05,1150.2111593257612
2010-10-06,1155.6302668477883
2010-10-07,1148.3592696775554
2010-10-08,1148.4432198850575
2010-10-11,1157.4474083864075
2010-10-12,1155.0192324670759
2010-10-13,1166.5575341659535
2010-10-14,1163.151895067424
2010-10-15,1162.1365369605842
2010-10-18,1155.0771721581552
2010-10-19,1155.2518265964857
2010-10-20,1144.8555713028286
2010-10-21,1147.0550829058107
2010-10-22,1151.5703625588455
2010-10-25,1158.3375271619605
2010-10-26,1168.8096095697142
2010-10-27,1157.5039976384462
2010-10-28,1151.8174333336679
2010-10-29,1157.865392704364
2010-11-01,1173.3618498778499
2010-11-02,1166.973992894641
2010-11-03,1177.4571218566189
2010-11-04,1177.4572883212404
2010-11-05,1197.0513209270366
2010-11-08,1202.1196736363454
2010-11-09,1205.1962372476178
2010-11-10,1218.8526402856216
2010-11-11,1206.7477062713003
2010-11-12,1187.7784211874127
2010-11-15,1192.4238307525568
2010-11-16,1183.187024311524
2010-11-17,1179.6882928661819
2010-11-18,1188.1388087552234
2010-11-19,1182.8869664724189
2010-11-22,1189.4659897958688
2010-11-23,1180.963564315421
2010-11-24,1190.0809142080702
2010-11-25,1195.7993392091432
2010-11-26,1190.535939548216
2010-11-29,1202.0477566977215
2010-11-30,1200.8319266888877
2010-12-01,1221.304968912172
2010-12-02,1228.4187166577365
2010-12-03,1215.3107996595966
2010-12-06,1227.8609742517747
2010-12-07,1226.5538376413913
2010-12-08,1226.1381365231737
2010-12-09,1231.9844722579978
2010-12-10,1225.660155603704
2010-12-13,1214.4378174020992
2010-12-14,1220.6321527694492
2010-12-15,1220.8175363845762
2010-12-16,1226.5826398740273
2010-12-17,1235.6345340390476
2010-12-20,1235.1534051987805
2010-12-21,1245.0997239600804
2010-12-22,1251.0269252529968
2010-12-23,1255.2809396496411
2010-12-24,1249.4502172697576
2010-12-27,1244.96037148315
2010-12-28,1248.6400749443974
2010-12-29,1261.4191949603753
2010-12-30,1258.2948921736954
2010-12-31,1250.9062283135152
2011-01-03,1267.1165856701418
2011-01-04,1272.1041306689506
2011-01-05,1282.425798520665
2011-01-06,1285.5584593765634
2011-01-07,1281.1628877816477
2011-01-10,1271.2598748159558
2011-01-11,1276.7953235597017
2011-01-12,1285.0768494763809
2011-01-13,1259.108876971473
2011-01-14,1254.774022036977
2011-01-17,1255.6355270962374
2011-01-18,1249.3070459367093
2011-01-19,1238.6565353504504
2011-01-20,1224.8054100929653
2011-01-21,1201.6556552380096
2011-01-24,1196.8040901292807
2011-01-25,1196.054609485359
2011-01-26,1199.131372394273
2011-01-27,1196.507138376665
2011-01-28,1189.2654620904552
2011-01-31,1171.7511607314138
2011-02-01,1174.3441178833202
2011-02-02,1177.1075536807625
2011-02-03,1189.81085831461
2011-02-04,1190.5722634359752
2011-02-07,1192.5141640014915
2011-02-08,1181.443079623543
2011-02-09,1162.4712416829807
2011-02-10,1147.9626238546546
2011-02-11,1154.5864489121702
2011-02-14,1177.9782867424915
2011-02-15,1172.637266651919
2011-02-16,1177.2046134109225
2011-02-17,1176.4020563279214
2011-02-18,1183.4139578896816
2011-02-21,1180.1230919203251
2011-02-22,1158.0363585480823
2011-02-23,1145.7536876567062
2011-02-24,1131.306195832315
2011-02-25,1147.583414995249
2011-02-28,1151.2187764086768
2011-03-01,1157.0870504066165
2011-03-02,1151.708919792819
2011-03-03,1161.7152341779247
2011-03-04,1170.9141125736937
2011-03-07,1163.4745213541948
2011-03-08,1177.4817093436764
2011-03-09,1178.5331479645781
2011-03-10,1169.7245118224416
2011-03-11,1159.1815257865435
2011-03-14,1155.9449250733694
2011-03-15,1134.0595590591815
2011-03-16,1141.179469860506
2011-03-17,1124.6823260686604
2011-03-18,1122.3483573638323
2011-03-21,1129.5406934711546
2011-03-22,1137.7747612662354
2011-03-23,1147.4841481089056
2011-03-24,1153.9769635323419
2011-03-25,1169.4497240475118
2011-03-28,1167.021041855232
2011-03-29,1175.999578766655
2011-03-30,1192.8465863044557
2011-03-31,1197.6957799174822
2011-04-01,1214.3351830482195
2011-04-04,1213.0801010962628
2011-04-05,1217.0625855625717
