Date,EM EMEA ESG LEADERS
2008-05-09,886.42182775741
2008-05-12,891.9678179831108
2008-05-13,900.3539393474744
2008-05-14,900.2884648777649
2008-05-15,897.1551809279255
2008-05-16,907.1629833456186
2008-05-19,914.7931036633341
2008-05-20,895.9608157144826
2008-05-21,884.3505395960213
2008-05-22,882.0863988465996
2008-05-23,875.9603955041221
2008-05-26,862.93861635745
2008-05-27,859.5443049963227
2008-05-28,867.4660921383435
2008-05-29,880.208501201624
2008-05-30,883.1400759725504
2008-06-02,868.7656729313354
2008-06-03,865.8414220828832
2008-06-04,860.6324177572791
2008-06-05,858.2742309362343
2008-06-06,844.9473942151062
2008-06-09,827.2592484665774
2008-06-10,819.643993738764
2008-06-11,808.500468808318
2008-06-12,819.669844149141
2008-06-13,823.7529725107432
2008-06-16,821.7780909314266
2008-06-17,822.2494922393217
2008-06-18,812.4129079556577
2008-06-19,820.350757603798
2008-06-20,798.3910089682711
2008-06-23,791.1380875231822
2008-06-24,779.6431651757922
2008-06-25,802.0763049553141
2008-06-26,789.954944733259
2008-06-27,788.5205555928002
2008-06-30,788.4005681810708
2008-07-01,774.6029998914291
2008-07-02,774.5726722270274
2008-07-03,771.5584189385144
2008-07-04,770.5833436128552
2008-07-07,783.7575524747325
2008-07-08,778.6203079497063
2008-07-09,794.5010513466348
2008-07-10,785.0899457756819
2008-07-11,773.7919670532765
2008-07-14,776.8706947911843
2008-07-15,762.131972978326
2008-07-16,782.8953748141192
2008-07-17,824.6353115432224
2008-07-18,818.6708344563663
2008-07-21,810.1524379949973
2008-07-22,806.0452296954946
2008-07-23,826.075375177864
2008-07-24,822.6215276529107
2008-07-25,808.9943083658609
2008-07-28,813.572866087174
2008-07-29,825.7499567029203
2008-07-30,849.9112430449102
2008-07-31,861.9776106641825
2008-08-01,844.5818109746073
2008-08-04,835.4677506379252
2008-08-05,834.0814997221404
2008-08-06,831.3665465778975
2008-08-07,824.8081423101435
2008-08-08,818.3980886818633
2008-08-11,828.2689516464378
2008-08-12,829.4182728863814
2008-08-13,815.8816134744836
2008-08-14,832.4950835393785
2008-08-15,836.2040181207107
2008-08-18,844.088470506303
2008-08-19,810.6390829820034
2008-08-20,814.2380733074291
2008-08-21,812.4676227195494
2008-08-22,823.818794584195
2008-08-25,816.7447100829387
2008-08-26,804.736774289213
2008-08-27,812.665977518576
2008-08-28,839.5620639435932
2008-08-29,843.2440082062577
2008-09-01,833.607739551664
2008-09-02,845.7851906270153
2008-09-03,835.9603513014562
2008-09-04,822.1503776828913
2008-09-05,796.686338696561
2008-09-08,839.3693546881417
2008-09-09,825.9158757594371
2008-09-10,811.4787544911231
2008-09-11,788.7094152609525
2008-09-12,799.5752914171765
2008-09-15,777.1495564603146
2008-09-16,747.7888032457303
2008-09-17,727.6162025548931
2008-09-18,706.3261385605522
2008-09-19,792.0027779065432
2008-09-22,797.6759403636119
2008-09-23,744.4831956539756
2008-09-24,748.5412957742544
2008-09-25,761.4990775768357
2008-09-26,759.0437520397236
2008-09-29,724.8450171945649
2008-09-30,764.0215533444612
2008-10-01,762.3685846159841
2008-10-02,743.1291109443423
2008-10-03,737.7459632122242
2008-10-06,664.5162707020146
2008-10-07,667.620704600079
2008-10-08,628.5691138626293
2008-10-09,635.3832373747016
2008-10-10,591.5966635307672
2008-10-13,620.8891386141919
2008-10-14,664.1473439868967
2008-10-15,610.8234448955476
2008-10-16,552.44183639388
2008-10-17,536.8758164250709
2008-10-20,544.56523305784
2008-10-21,538.6795806218591
2008-10-22,497.29030672201657
2008-10-23,489.43749100029436
2008-10-24,471.99886038125914
2008-10-27,483.7653994047606
2008-10-28,519.668033997562
2008-10-29,574.6726108215038
2008-10-30,592.6734117825446
2008-10-31,625.1032463619999
2008-11-03,625.0249616837974
2008-11-04,652.4565139678989
2008-11-05,626.7643371592482
2008-11-06,598.5158496037727
2008-11-07,592.2504067994018
2008-11-10,606.6969981921354
2008-11-11,578.3034835367948
2008-11-12,560.4405655904911
2008-11-13,548.9620008103136
2008-11-14,570.6785102768407
2008-11-17,557.0598123831701
2008-11-18,539.7076408151285
2008-11-19,531.7055511371794
2008-11-20,505.6910546384056
2008-11-21,505.0530318952698
2008-11-24,538.1168531249153
2008-11-25,563.7238147428822
2008-11-26,567.2075834176846
2008-11-27,576.41780626698
2008-11-28,580.7803432430655
2008-12-01,562.7180027596478
2008-12-02,538.5537872004999
2008-12-03,539.4003607919533
2008-12-04,555.1236500700521
2008-12-05,540.3445439648777
2008-12-08,565.857984244897
2008-12-09,568.6752461512984
2008-12-10,574.9590620292911
2008-12-11,566.2677623996527
2008-12-12,536.6211406481345
2008-12-15,538.0839200070474
2008-12-16,534.3799241323385
2008-12-17,546.9803614334135
2008-12-18,555.7340972293619
2008-12-19,553.6922571760925
2008-12-22,545.0135424216546
2008-12-23,553.8796693638673
2008-12-24,549.2050361697643
2008-12-25,549.7652665103392
2008-12-26,546.513808362055
2008-12-29,555.6395775574088
2008-12-30,568.6084245780162
2008-12-31,580.2271318366651
2009-01-01,580.2271318366651
2009-01-02,570.9065511756086
2009-01-05,603.5813936927993
2009-01-06,630.2890523085368
2009-01-07,599.7169276122715
2009-01-08,575.9205914706625
2009-01-09,578.60829674011
2009-01-12,567.3132344231483
2009-01-13,566.0043080089191
2009-01-14,543.8696807483377
2009-01-15,540.1722641452271
2009-01-16,543.8443515596376
2009-01-19,527.0836574542501
2009-01-20,522.9282394746989
2009-01-21,524.7762932404344
2009-01-22,517.0943175317631
2009-01-23,502.34547318461836
2009-01-26,507.58264176256984
2009-01-27,521.3063430373254
2009-01-28,536.643022202359
2009-01-29,526.9945458613779
2009-01-30,520.8363981037498
2009-02-02,504.56181461827737
2009-02-03,505.1274485270822
2009-02-04,519.421514502899
2009-02-05,514.9383574884415
2009-02-06,542.2620900298976
2009-02-09,550.7092134634324
2009-02-10,541.9930054777384
2009-02-11,529.702401854796
2009-02-12,515.3257712296627
2009-02-13,513.8587391405358
2009-02-16,502.10837615785033
2009-02-17,480.5338489441251
2009-02-18,481.14505923753654
2009-02-19,486.23441358106663
2009-02-20,465.5375127768966
2009-02-23,476.38934503197737
2009-02-24,474.8863987634145
2009-02-25,476.6408478193165
2009-02-26,491.03627178649924
2009-02-27,468.30381966236615
2009-03-02,451.6064910769348
2009-03-03,447.97180661410084
2009-03-04,455.4595390592034
2009-03-05,443.2003148007704
2009-03-06,441.3794914876962
2009-03-09,437.7882053526448
2009-03-10,457.75934029567037
2009-03-11,477.9355176917438
2009-03-12,486.837926375565
2009-03-13,495.9662259555679
2009-03-16,500.8030371497696
2009-03-17,487.72165150798145
2009-03-18,486.176221977801
2009-03-19,498.4730308385754
2009-03-20,508.92250798786534
2009-03-23,530.3801216521703
2009-03-24,534.9765851831003
2009-03-25,551.2147768675908
2009-03-26,549.4400787270151
2009-03-27,534.4084184843127
2009-03-30,517.6000473704315
2009-03-31,533.0368057700056
2009-04-01,551.9585407351826
2009-04-02,580.9022843467494
2009-04-03,582.0889066338075
2009-04-06,585.4174813207676
2009-04-07,574.2209694797846
2009-04-08,580.5064204021525
2009-04-09,607.5138303210396
2009-04-10,607.8275371830217
2009-04-13,604.5643639318827
2009-04-14,614.463251140744
2009-04-15,609.1778005864825
2009-04-16,619.9674997263382
2009-04-17,620.8669474370231
2009-04-20,598.9775509666658
2009-04-21,584.450809338414
2009-04-22,595.7839312269917
2009-04-23,601.5433358372542
2009-04-24,609.9661327145967
2009-04-27,614.4945790009126
2009-04-28,624.3296637202067
2009-04-29,634.8771579837368
2009-04-30,643.412629015694
2009-05-01,645.0188726345596
2009-05-04,671.4949269058205
2009-05-05,668.5953915592947
2009-05-06,667.367733854756
2009-05-07,659.9153784509587
2009-05-08,662.996146732695
2009-05-11,655.6355728594672
2009-05-12,661.499767502768
2009-05-13,638.0499682969352
2009-05-14,638.6214472243998
2009-05-15,646.0987204586645
2009-05-18,660.7236539860788
2009-05-19,683.9228316846356
2009-05-20,697.4438400459767
2009-05-21,668.8473730332653
2009-05-22,675.7907570570795
2009-05-25,681.7795986282287
2009-05-26,675.080201933268
2009-05-27,686.3457121625127
2009-05-28,684.5102833272517
2009-05-29,677.4335670315996
2009-06-01,707.2925003971263
2009-06-02,703.1280660737651
2009-06-03,689.9851833522582
2009-06-04,690.9941179747008
2009-06-05,700.0858558137306
2009-06-08,694.424604201893
2009-06-09,702.202311163031
2009-06-10,708.987895348392
2009-06-11,710.5376003108995
2009-06-12,712.4653703599329
2009-06-15,714.3062088551874
2009-06-16,717.6921041320493
2009-06-17,692.2132426084939
2009-06-18,690.3047897419602
2009-06-19,702.3140630088659
2009-06-22,678.4069400442871
2009-06-23,665.6288054685662
2009-06-24,691.5738086978095
2009-06-25,690.7036382026706
2009-06-26,701.5044193073181
2009-06-29,713.1903718575351
2009-06-30,717.2515918530164
2009-07-01,725.0220045379649
2009-07-02,714.5798389565261
2009-07-03,710.4462136089813
2009-07-06,699.138642084818
2009-07-07,702.6081447296691
2009-07-08,690.4039926951735
2009-07-09,690.9254293810271
2009-07-10,687.9851825500455
2009-07-13,687.3734737629421
2009-07-14,705.365008991447
2009-07-15,724.9004052936543
2009-07-16,725.9283611407036
2009-07-17,725.3990183133461
2009-07-20,744.0015426482718
2009-07-21,757.4066146285284
2009-07-22,759.405192619781
2009-07-23,769.3180054884424
2009-07-24,768.1733853981387
2009-07-27,771.6145675758211
2009-07-28,759.683712810133
2009-07-29,757.19971631769
2009-07-30,781.4231677919427
2009-07-31,782.3501745315042
2009-08-03,794.8752015459677
2009-08-04,786.7314174144016
2009-08-05,774.7575458047763
2009-08-06,773.4348567667199
2009-08-07,790.6630429770607
2009-08-10,793.4637599603512
2009-08-11,775.2105007627432
2009-08-12,775.6180254404896
2009-08-13,782.4528734497434
2009-08-14,775.572817371504
2009-08-17,757.4850226469421
2009-08-18,772.1811132379137
2009-08-19,762.9857311799577
2009-08-20,779.378447582819
2009-08-21,794.7168251099497
2009-08-24,819.7543991814209
2009-08-25,820.1543487180304
2009-08-26,813.1781163241909
2009-08-27,811.8815554822773
2009-08-28,820.500235972171
2009-08-31,811.154299194307
2009-09-01,809.6419298126575
2009-09-02,792.5940644949577
2009-09-03,796.2267088839212
2009-09-04,805.5507596949932
2009-09-07,813.2803504966884
2009-09-08,816.1451563627008
2009-09-09,820.0999850611938
2009-09-10,811.9209438779031
2009-09-11,824.8719819354202
2009-09-14,810.4209804513073
2009-09-15,816.6276502340664
2009-09-16,831.5863071184936
2009-09-17,841.0152118307483
2009-09-18,835.6122202274402
2009-09-21,828.0232009796937
2009-09-22,841.5911294113606
2009-09-23,837.5570289809834
2009-09-24,839.6716237421169
2009-09-25,841.0854189307584
2009-09-28,846.8114615515316
2009-09-29,839.2164000438391
2009-09-30,824.4268061862705
2009-10-01,827.574017378365
2009-10-02,812.1764024255461
2009-10-05,814.4204485353563
2009-10-06,832.9570317332218
2009-10-07,832.6198896019057
2009-10-08,841.6786914429183
2009-10-09,841.2098351259518
2009-10-12,860.9829163397087
2009-10-13,852.6842796716342
2009-10-14,871.6348302185523
2009-10-15,868.9528254635986
2009-10-16,852.5390284716124
2009-10-19,861.3053067378304
2009-10-20,863.8810675463452
2009-10-21,863.995933721814
2009-10-22,857.2068435292271
2009-10-23,859.488389346107
2009-10-26,851.3852068369471
2009-10-27,834.710721367276
2009-10-28,808.53094181979
2009-10-29,820.0263081311749
2009-10-30,812.7971584493124
2009-11-02,796.7156550432704
2009-11-03,787.2201953046081
2009-11-04,799.3217968141187
2009-11-05,810.4388804236198
2009-11-06,809.863889114533
2009-11-09,831.8945106783357
2009-11-10,842.2952104124097
2009-11-11,852.3180444734425
2009-11-12,856.3109901915641
2009-11-13,852.0044364012972
2009-11-16,863.7398990784484
2009-11-17,858.247279914113
2009-11-18,854.6502238630351
2009-11-19,840.729209905439
2009-11-20,834.3334878006347
2009-11-23,850.2829470756506
2009-11-24,846.7750241716733
2009-11-25,849.7396337093219
2009-11-26,821.1475431992554
2009-11-27,828.8615240031647
2009-11-30,833.8652799064955
2009-12-01,848.8148770535821
2009-12-02,853.9580519930277
2009-12-03,852.1143644675576
2009-12-04,859.9731038972542
2009-12-07,858.2380578569293
2009-12-08,846.4746456586636
2009-12-09,829.0073550031531
2009-12-10,841.7583650679882
2009-12-11,851.8163297155066
2009-12-14,865.0836200533287
2009-12-15,862.1085652583625
2009-12-16,867.8922826197894
2009-12-17,865.7039778184153
2009-12-18,864.2745590543776
2009-12-21,856.0100403608163
2009-12-22,864.0530968749515
2009-12-23,872.9714789985416
2009-12-24,878.3302771150506
2009-12-25,878.730887938243
2009-12-28,888.318239589897
2009-12-29,889.9644297879277
2009-12-30,889.7995138348685
2009-12-31,897.9613884455481
2010-01-01,897.9613884455481
2010-01-04,903.3390812906412
2010-01-05,913.0145853381399
2010-01-06,912.6536111473523
2010-01-07,903.9645008182549
2010-01-08,908.3208046365168
2010-01-11,905.3338692708695
2010-01-12,895.7664856596937
2010-01-13,903.423557374815
2010-01-14,908.3597530200192
2010-01-15,912.6831183149167
2010-01-18,917.9349666515943
2010-01-19,929.9062101770974
2010-01-20,926.9863416708939
2010-01-21,923.6691279347402
2010-01-22,900.1648166363115
2010-01-25,900.6811973655009
2010-01-26,896.3427930251908
2010-01-27,893.6925020153797
2010-01-28,907.1825706336796
2010-01-29,923.5775972119313
2010-02-01,925.6577770178217
2010-02-02,928.7082225765944
2010-02-03,930.5028620218471
2010-02-04,907.2871747263601
2010-02-05,882.4615512150203
2010-02-08,883.0094635420173
2010-02-09,896.6883763003593
2010-02-10,894.0792496113241
2010-02-11,903.6283936605386
2010-02-12,898.1346540198787
2010-02-15,911.9649099090869
2010-02-16,912.7311859978694
2010-02-17,929.8914799183815
2010-02-18,931.0818290113505
2010-02-19,929.4899999599132
2010-02-22,923.9892766420963
2010-02-23,915.3537666095102
2010-02-24,906.364315384286
2010-02-25,900.9266718615564
2010-02-26,920.2203902917183
2010-03-01,942.6660282153597
2010-03-02,956.5327089828461
2010-03-03,965.1958573778118
2010-03-04,975.6109864920473
2010-03-05,986.9648834357865
2010-03-08,997.0190113583178
2010-03-09,997.3939338739665
2010-03-10,1000.8721677422493
2010-03-11,990.7366188574713
2010-03-12,997.5707506119164
2010-03-15,996.2947932325694
2010-03-16,1009.1492734812174
2010-03-17,1030.9519401334394
2010-03-18,1046.2228295716973
2010-03-19,1038.349605979745
2010-03-22,1038.0239610872873
2010-03-23,1035.2408870257937
2010-03-24,1040.3726295921672
2010-03-25,1040.0367360135124
2010-03-26,1032.9832227928296
2010-03-29,1027.0223330815031
2010-03-30,1030.1636604315931
2010-03-31,1027.6471156016696
2010-04-01,1045.3357476499937
2010-04-02,1046.4239953301314
2010-04-05,1053.7007045499813
2010-04-06,1071.4659981380617
2010-04-07,1078.232136741753
2010-04-08,1057.9390978786637
2010-04-09,1065.7948824573186
2010-04-12,1063.822902366978
2010-04-13,1056.9213975007187
2010-04-14,1064.5644873205565
2010-04-15,1071.3057721115729
2010-04-16,1055.036882689194
2010-04-19,1037.808010510976
2010-04-20,1053.9834017568726
2010-04-21,1056.7699123510006
2010-04-22,1041.1168226566365
2010-04-23,1051.3764769796567
2010-04-26,1078.9167318470732
2010-04-27,1068.395654472583
2010-04-28,1045.6029171601954
2010-04-29,1065.4471211189418
2010-04-30,1065.5081295436862
2010-05-03,1067.0332475125117
2010-05-04,1037.9952368729216
2010-05-05,1017.0574152719638
2010-05-06,1012.7513077218765
2010-05-07,972.5577544736703
2010-05-10,1029.1722884465244
2010-05-11,1029.0422587560406
2010-05-12,1064.360499536948
2010-05-13,1067.145310430019
2010-05-14,1042.1958754081497
2010-05-17,1047.6785761025424
2010-05-18,1057.4063559415308
2010-05-19,1012.3273617970162
2010-05-20,961.82444338518
2010-05-21,956.4882244736747
2010-05-24,993.5697163319126
2010-05-25,952.7219981220701
2010-05-26,1022.4631522485022
2010-05-27,1031.9082377028037
2010-05-28,1038.0043861697545
2010-05-31,1036.538782202549
2010-06-01,1025.3890447341491
2010-06-02,1035.3522606572617
2010-06-03,1030.4836721602694
2010-06-04,1009.076443687887
2010-06-07,994.986237370359
2010-06-08,989.4793705969377
2010-06-09,1002.164665469218
2010-06-10,1016.5955058866767
2010-06-11,1014.3873127010206
2010-06-14,1027.1506376799048
2010-06-15,1039.530493067778
2010-06-16,1039.5860640231683
2010-06-17,1044.5749718352042
2010-06-18,1052.8155991212452
2010-06-21,1062.4465829321066
2010-06-22,1059.96615301051
2010-06-23,1051.2830868943033
2010-06-24,1023.8244409603308
2010-06-25,1020.3195746638582
2010-06-28,1021.5186553101869
2010-06-29,1005.5087348973809
2010-06-30,988.7359254714055
2010-07-01,962.3383640055973
2010-07-02,974.7256031317296
2010-07-05,978.5493976771754
2010-07-06,1003.8444351611099
2010-07-07,1008.0058678968757
2010-07-08,1016.3200771628648
2010-07-09,1023.0694970162137
2010-07-12,1024.8930663022434
2010-07-13,1036.9715280320395
2010-07-14,1032.6406037194183
2010-07-15,1023.5201949748104
2010-07-16,1020.4232478513507
2010-07-19,1005.1984331108034
2010-07-20,1014.2392487406689
2010-07-21,1048.020731899914
2010-07-22,1066.0097136356717
2010-07-23,1071.4572427617004
2010-07-26,1081.3335587294564
2010-07-27,1083.050858647897
2010-07-28,1070.9237774448297
2010-07-29,1075.507760931751
2010-07-30,1076.270593226101
2010-08-02,1091.6602662321486
2010-08-03,1073.5339280357443
2010-08-04,1075.360836054544
2010-08-05,1075.3365828414508
2010-08-06,1062.4778193382565
2010-08-09,1067.9462637467427
2010-08-10,1060.2275138258206
2010-08-11,1049.9285627218947
2010-08-12,1056.7222298417685
2010-08-13,1059.2237989923333
2010-08-16,1067.0546802383715
2010-08-17,1074.2649998311213
2010-08-18,1061.4601257513339
2010-08-19,1062.1472406937296
2010-08-20,1062.2949513926537
2010-08-23,1074.3953647018668
2010-08-24,1057.2063897489006
2010-08-25,1042.209285431135
2010-08-26,1056.0682635376406
2010-08-27,1058.307569956736
2010-08-30,1069.2548263950277
2010-08-31,1072.6477069591026
2010-09-01,1098.2574968010354
2010-09-02,1101.1824421108029
2010-09-03,1110.3336134797391
2010-09-06,1107.325307264773
2010-09-07,1098.4416591889953
2010-09-08,1109.6895941696544
2010-09-09,1119.999551545577
2010-09-10,1128.067756502318
2010-09-13,1142.151682570014
2010-09-14,1132.732440151684
2010-09-15,1130.1787483802277
2010-09-16,1113.9005825623813
2010-09-17,1114.9784675870171
2010-09-20,1134.4097841806717
2010-09-21,1136.27172401378
2010-09-22,1123.4537702516484
2010-09-23,1124.4171937523652
2010-09-24,1123.3388913182428
2010-09-27,1130.7204100585818
2010-09-28,1127.411865041832
2010-09-29,1132.456666335899
2010-09-30,1143.5014294255755
2010-10-01,1137.7518618989507
2010-10-04,1133.6194356287076
2010-10-05,1146.7093447361888
2010-10-06,1150.5056626994779
2010-10-07,1134.4580558573562
2010-10-08,1139.6379339287193
2010-10-11,1145.1018713091128
2010-10-12,1150.5703369663709
2010-10-13,1167.6539739815378
2010-10-14,1160.464115892343
2010-10-15,1151.037569314699
2010-10-18,1149.8298208236379
2010-10-19,1140.221665827014
2010-10-20,1130.710973432184
2010-10-21,1147.1820796473332
2010-10-22,1135.3234734041996
2010-10-25,1136.3081307987936
2010-10-26,1140.8567603712195
2010-10-27,1120.774068860459
2010-10-28,1125.4339302702574
2010-10-29,1138.472693284103
2010-11-01,1138.190322157184
2010-11-02,1143.6905218259774
2010-11-03,1156.3988767365447
2010-11-04,1163.0895589284062
2010-11-05,1178.662466550008
2010-11-08,1175.308356515487
2010-11-09,1199.2495810645714
2010-11-10,1197.2004049194684
2010-11-11,1187.5805706513058
2010-11-12,1188.7640932459963
2010-11-15,1190.6857432935033
2010-11-16,1172.6944898110655
2010-11-17,1183.629401506622
2010-11-18,1182.6200375906624
2010-11-19,1173.57206754835
2010-11-22,1172.0138058650443
2010-11-23,1153.4708631540784
2010-11-24,1170.079142567467
2010-11-25,1173.1705766315035
2010-11-26,1165.3793939086943
2010-11-29,1155.249209982488
2010-11-30,1153.550837314747
2010-12-01,1178.0290260883755
2010-12-02,1197.0013413513473
2010-12-03,1202.0989610528738
2010-12-06,1215.4427707616362
2010-12-07,1213.9253826918562
2010-12-08,1217.575410037793
2010-12-09,1228.3011236628606
2010-12-10,1222.9689304114574
2010-12-13,1212.2698294353725
2010-12-14,1218.9457914993209
2010-12-15,1228.2409115826747
2010-12-16,1233.6100128251112
2010-12-17,1235.46946839593
2010-12-20,1239.1614589714231
2010-12-21,1258.4184905585646
2010-12-22,1266.9883026402576
2010-12-23,1277.1152540954668
2010-12-24,1269.9563448007439
2010-12-27,1266.4234965632188
2010-12-28,1275.7354445156777
2010-12-29,1287.280500024276
2010-12-30,1278.1235614893048
2010-12-31,1274.7675878179298
2011-01-03,1286.2756797472332
2011-01-04,1280.6549695683675
2011-01-05,1286.7610581766778
2011-01-06,1289.8258775912477
2011-01-07,1290.2157624261058
2011-01-10,1270.8550771842508
2011-01-11,1279.95840331744
2011-01-12,1291.651265409376
2011-01-13,1271.9210486027498
2011-01-14,1256.7244657631147
2011-01-17,1260.035536384201
2011-01-18,1257.517017330924
2011-01-19,1230.8160871234102
2011-01-20,1203.4023096773324
2011-01-21,1208.057251805364
2011-01-24,1203.4100098118984
2011-01-25,1190.2972831628374
2011-01-26,1193.8722144952555
2011-01-27,1200.1281823197876
2011-01-28,1168.5551357781442
2011-01-31,1152.842712475726
2011-02-01,1170.55625373805
2011-02-02,1176.9532834530305
2011-02-03,1180.0294777713912
2011-02-04,1191.0801224017682
2011-02-07,1182.5577167281735
2011-02-08,1176.6784981943263
2011-02-09,1165.816544407432
2011-02-10,1145.5497814104774
2011-02-11,1163.896897943408
2011-02-14,1169.5062469092184
2011-02-15,1166.3519922145074
2011-02-16,1175.4336108742925
2011-02-17,1169.897445536358
2011-02-18,1174.7524412303344
2011-02-21,1174.5630134018215
2011-02-22,1163.2853922429863
2011-02-23,1144.598087791527
2011-02-24,1135.7732033047776
2011-02-25,1163.6749476178893
2011-02-28,1179.7994761265
2011-03-01,1168.5182723947514
2011-03-02,1177.5657932421693
2011-03-03,1175.7035973126488
2011-03-04,1179.122700136293
2011-03-07,1185.9663596013036
2011-03-08,1182.3999183470892
2011-03-09,1188.4199248124557
2011-03-10,1168.4910015593405
2011-03-11,1173.545174304727
2011-03-14,1168.6759578170859
2011-03-15,1130.1549131122301
2011-03-16,1137.9803629095068
2011-03-17,1139.3741048006386
2011-03-18,1137.5350476645037
2011-03-21,1146.7718531837863
2011-03-22,1156.2241872775967
2011-03-23,1165.6222657252608
2011-03-24,1183.408312695163
2011-03-25,1193.9103300266052
2011-03-28,1197.1972416262554
2011-03-29,1210.1830762630325
2011-03-30,1234.1557227856074
2011-03-31,1228.7354358843338
2011-04-01,1254.4079298069037
2011-04-04,1259.397059373269
2011-04-05,1259.024631033439
2011-04-06,1266.6805689349806
