Date,EM ASEAN ESG LEADERS
2007-09-28,1000.0
2007-10-01,1017.8566295779675
2007-10-02,1046.6740476252915
2007-10-03,1047.4582737969704
2007-10-04,1059.1005363478032
2007-10-05,1068.3784076793038
2007-10-08,1083.2526469177164
2007-10-09,1083.1314305542921
2007-10-10,1094.3987139271164
2007-10-11,1097.1590070952636
2007-10-12,1096.9348214830914
2007-10-15,1094.8955964856364
2007-10-16,1092.1426401874733
2007-10-17,1082.428711230532
2007-10-18,1072.1484761551824
2007-10-19,1063.1711651267447
2007-10-22,1036.4339778671529
2007-10-23,1050.158564652781
2007-10-24,1043.3739049806013
2007-10-25,1069.3995380658182
2007-10-26,1079.5077139827497
2007-10-29,1097.432366836023
2007-10-30,1095.5479673966674
2007-10-31,1079.6611061455553
2007-11-01,1088.368344901217
2007-11-02,1078.6400355932515
2007-11-05,1061.2226892278782
2007-11-06,1062.9238633538826
2007-11-07,1074.1222449431161
2007-11-08,1058.7960476900603
2007-11-09,1056.4443502838983
2007-11-12,1044.2569734266588
2007-11-13,1040.7511116802991
2007-11-14,1041.8342536588457
2007-11-15,1036.2632459218848
2007-11-16,1022.643061166063
2007-11-19,1018.4473474126285
2007-11-20,996.4438842387257
2007-11-21,973.646356348281
2007-11-22,969.7940102325783
2007-11-23,984.3059554414846
2007-11-26,993.7207746979157
2007-11-27,983.8036130768654
2007-11-28,993.5994272709745
2007-11-29,1011.191257060592
2007-11-30,1012.4639909350967
2007-12-03,1031.4649212108816
2007-12-04,1031.3612459869714
2007-12-05,1045.0610144891027
2007-12-06,1061.9033236538726
2007-12-07,1061.5675357323307
2007-12-10,1057.6749755586588
2007-12-11,1060.5359359781799
2007-12-12,1051.1656488507656
2007-12-13,1047.2727668982154
2007-12-14,1049.2934287388393
2007-12-17,1026.0743150864162
2007-12-18,1012.5115502510496
2007-12-19,1014.0131555356604
2007-12-20,1014.2457116140064
2007-12-21,1024.884985183191
2007-12-24,1029.7664095468544
2007-12-25,1038.7530632093446
2007-12-26,1041.4922902745518
2007-12-27,1046.3789079452824
2007-12-28,1042.115581404137
2007-12-31,1048.9090915430647
2008-01-01,1048.9090915430647
2008-01-02,1028.885606981992
2008-01-03,1023.4794140008506
2008-01-04,1033.9728583953452
2008-01-07,1036.7771086039854
2008-01-08,1054.872550267731
2008-01-09,1065.297761550532
2008-01-10,1054.5736195352065
2008-01-11,1063.3313393196358
2008-01-14,1053.6146247525512
2008-01-15,1038.8152694652817
2008-01-16,1012.4539981209405
2008-01-17,1021.4482035443394
2008-01-18,1018.269609979422
2008-01-21,995.748182892292
2008-01-22,935.2794079387909
2008-01-23,966.0480243339927
2008-01-24,974.4696147766747
2008-01-25,1008.4092171899985
2008-01-28,981.2605756050591
2008-01-29,996.3842549317517
2008-01-30,998.0266737582476
2008-01-31,1010.9169247997994
2008-02-01,1017.9776538180095
2008-02-04,1040.2359374678522
2008-02-05,1059.4087657818582
2008-02-06,1037.1017982514638
2008-02-07,1047.8738643652828
2008-02-08,1053.1295638426743
2008-02-11,1034.876600272026
2008-02-12,1039.5709068925369
2008-02-13,1053.9087537631033
2008-02-14,1065.570413971494
2008-02-15,1062.9767396444545
2008-02-18,1061.1081443436374
2008-02-19,1067.897902955571
2008-02-20,1068.146287830716
2008-02-21,1057.423386981168
2008-02-22,1049.5649592357165
2008-02-25,1058.7874022316844
2008-02-26,1055.5975385587128
2008-02-27,1045.3835719243634
2008-02-28,1045.3215782486272
2008-02-29,1040.3700750148425
2008-03-03,1020.667695527278
2008-03-04,1004.8855154440083
2008-03-05,990.8767451732816
2008-03-06,999.3254136343278
2008-03-07,991.8281519879035
2008-03-10,921.5541211424262
2008-03-11,939.1892281337805
2008-03-12,948.9852649996565
2008-03-13,916.9539551558943
2008-03-14,908.5282458092651
2008-03-17,879.9646599358036
2008-03-18,891.9766099372055
2008-03-19,909.1038618537565
2008-03-20,916.7697267485898
2008-03-21,920.3162958873135
2008-03-24,925.3599299786351
2008-03-25,938.8572123299701
2008-03-26,936.2557349266386
2008-03-27,932.7420314022291
2008-03-28,939.0603736217391
2008-03-31,929.9224425565218
2008-04-01,938.4684021161441
2008-04-02,934.4346891627567
2008-04-03,918.814799080674
2008-04-04,909.676452547925
2008-04-07,910.7777440501409
2008-04-08,909.243109419788
2008-04-09,896.9873992381623
2008-04-10,911.693930753757
2008-04-11,917.2353809018057
2008-04-14,906.398805091492
2008-04-15,912.5783226243307
2008-04-16,916.7638602761713
2008-04-17,924.935040590258
2008-04-18,937.5485463568546
2008-04-21,921.1166649020473
2008-04-22,910.0883022621202
2008-04-23,910.6549490732124
2008-04-24,919.9171886301432
2008-04-25,910.0978810325568
2008-04-28,914.007419475784
2008-04-29,919.366735800706
2008-04-30,918.7792870760924
2008-05-01,925.8260069569064
2008-05-02,935.2926800040773
2008-05-05,940.0512952800285
2008-05-06,931.4686986826348
2008-05-07,939.8114872706334
2008-05-08,921.9722148516779
2008-05-09,923.894918405773
2008-05-12,919.5470308005325
2008-05-13,924.9709519321763
2008-05-14,923.0597720580334
2008-05-15,926.3947796654601
2008-05-16,930.6371660287781
2008-05-19,938.2566042318397
2008-05-20,925.6154344774608
2008-05-21,916.9835238034094
2008-05-22,914.4116575687251
2008-05-23,905.7837721258551
2008-05-26,891.2630405997539
2008-05-27,889.1580080361722
2008-05-28,885.1943194998097
2008-05-29,890.819561033039
2008-05-30,901.5528101217683
2008-06-02,890.8277437251454
2008-06-03,886.342018637579
2008-06-04,879.1388434894204
2008-06-05,863.3793823392648
2008-06-06,856.715520563479
2008-06-09,844.0166118721394
2008-06-10,851.6442916794903
2008-06-11,845.0163343819771
2008-06-12,848.5990394571211
2008-06-13,852.791530448179
2008-06-16,854.5968594541749
2008-06-17,847.3561476885185
2008-06-18,841.4126631985172
2008-06-19,829.9569181269968
2008-06-20,835.2565586578398
2008-06-23,832.8807505583634
2008-06-24,828.0177578358727
2008-06-25,833.249383647422
2008-06-26,827.6939471655397
2008-06-27,816.1311548761681
2008-06-30,814.2127699511561
2008-07-01,817.0217225267038
2008-07-02,800.8012717480508
2008-07-03,795.0539448235362
2008-07-04,791.6819077388211
2008-07-07,788.6278887714163
2008-07-08,786.4204212359667
2008-07-09,797.4329446721667
2008-07-10,791.1924469620539
2008-07-11,796.2808387442417
2008-07-14,790.6646150181149
2008-07-15,767.04700217669
2008-07-16,762.7508892149078
2008-07-17,757.3651670792639
2008-07-18,754.9829130466079
2008-07-21,765.007145325251
2008-07-22,772.2626377282616
2008-07-23,802.0164963277782
2008-07-24,809.4628540101679
2008-07-25,803.1049239438984
2008-07-28,805.9858223822905
2008-07-29,812.225780211595
2008-07-30,819.6516359150953
2008-07-31,822.4792318861945
2008-08-01,821.0025661591005
2008-08-04,814.807373829915
2008-08-05,813.4512281381141
2008-08-06,824.7156485597537
2008-08-07,833.6186957711476
2008-08-08,835.2059442978256
2008-08-11,843.87630576347
2008-08-12,833.3992374299646
2008-08-13,836.2576750575961
2008-08-14,828.5163546921844
2008-08-15,832.6121732102775
2008-08-18,830.808209654473
2008-08-19,815.4149010382945
2008-08-20,816.0990147179607
2008-08-21,804.7562343164806
2008-08-22,822.359504316084
2008-08-25,823.3252666767265
2008-08-26,817.1617791341617
2008-08-27,819.08991395921
2008-08-28,824.9654222524726
2008-08-29,840.2939720956354
2008-09-01,844.9991123776283
2008-09-02,841.1294228407083
2008-09-03,837.657819205947
2008-09-04,840.0808204269597
2008-09-05,825.1046665665197
2008-09-08,846.1082593842702
2008-09-09,835.6739471821065
2008-09-10,827.011492082651
2008-09-11,807.8302246643673
2008-09-12,785.3836855381954
2008-09-15,763.7369132084724
2008-09-16,758.9758545676877
2008-09-17,749.6264882135987
2008-09-18,735.8140343659034
2008-09-19,772.4228571252761
2008-09-22,772.7080514437941
2008-09-23,754.1928711382405
2008-09-24,764.434350795042
2008-09-25,761.4684188882658
2008-09-26,760.3839126524844
2008-09-29,758.1925517142788
2008-09-30,774.8247485047623
2008-10-01,775.9047640910478
2008-10-02,788.7253825198242
2008-10-03,782.9919792669336
2008-10-06,758.7531617288556
2008-10-07,739.9084946658279
2008-10-08,682.6580474236948
2008-10-09,683.831296934399
2008-10-10,652.96013708921
2008-10-13,670.1195567091592
2008-10-14,710.1864374937902
2008-10-15,690.3966421048481
2008-10-16,666.7670060659264
2008-10-17,641.4903900476673
2008-10-20,659.1488244420215
2008-10-21,676.6088903343494
2008-10-22,661.6025405830795
2008-10-23,646.7264344090972
2008-10-24,609.1907024148175
2008-10-27,571.7736097707758
2008-10-28,552.413232612881
2008-10-29,535.7133311521997
2008-10-30,573.4077113798932
2008-10-31,597.3113973473197
2008-11-03,635.8608439203036
2008-11-04,630.1792102475868
2008-11-05,633.7328226058265
2008-11-06,629.6943454750666
2008-11-07,635.3355589747897
2008-11-10,633.4457858097835
2008-11-11,631.634608224587
2008-11-12,618.978798249292
2008-11-13,596.7812607355584
2008-11-14,595.7255829348039
2008-11-17,594.5224714657916
2008-11-18,577.501219531907
2008-11-19,570.4329806257365
2008-11-20,557.9519429269787
2008-11-21,555.384660154405
2008-11-24,535.1308326649124
2008-11-25,535.6675150374535
2008-11-26,549.2432132111292
2008-11-27,559.2627665015661
2008-11-28,574.4449275648818
2008-12-01,567.4825683543692
2008-12-02,549.7849361499077
2008-12-03,556.1742065611735
2008-12-04,559.0036364473988
2008-12-05,561.373427269033
2008-12-08,555.933857714414
2008-12-09,585.4347369561799
2008-12-10,599.7382526047085
2008-12-11,599.252007810418
2008-12-12,575.8282949637093
2008-12-15,586.5766363897352
2008-12-16,586.1093701722713
2008-12-17,576.035225832017
2008-12-18,580.496840818387
2008-12-19,598.8284357027198
2008-12-22,593.8090838112861
2008-12-23,590.7914350774274
2008-12-24,585.4536768444912
2008-12-25,586.3344408072558
2008-12-26,582.5366509419329
2008-12-29,575.2800492573505
2008-12-30,590.7533754685232
2008-12-31,599.8011895982671
2009-01-01,599.8011895982671
2009-01-02,605.5831958694888
2009-01-05,651.3072365590181
2009-01-06,661.9359985739106
2009-01-07,653.9929851976103
2009-01-08,632.1554390068962
2009-01-09,643.5809769770149
2009-01-12,645.8349871714777
2009-01-13,642.0911385161304
2009-01-14,644.7103354199182
2009-01-15,625.7703205279274
2009-01-16,623.7868082242192
2009-01-19,623.1141510268933
2009-01-20,628.4602271795743
2009-01-21,616.702429609608
2009-01-22,620.5426412463327
2009-01-23,622.1356240112176
2009-01-26,606.6434902545672
2009-01-27,612.0850674447144
2009-01-28,611.4687102777336
2009-01-29,616.4486450582326
2009-01-30,626.1479615284269
2009-02-02,610.4602603964512
2009-02-03,603.7636864070353
2009-02-04,610.0241519562173
2009-02-05,616.4461469952398
2009-02-06,631.2294747648741
2009-02-09,620.4672345233869
2009-02-10,620.2750884273869
2009-02-11,617.1002899522897
2009-02-12,623.3469741554301
2009-02-13,629.2935055748471
2009-02-16,632.4076699420613
2009-02-17,628.9675738254044
2009-02-18,630.3332201554184
2009-02-19,624.8270175960103
2009-02-20,614.0514057416824
2009-02-23,614.6747962718654
2009-02-24,612.5585074267194
2009-02-25,617.5085122147301
2009-02-26,610.7278634594546
2009-02-27,604.3675294190349
2009-03-02,591.6563715336517
2009-03-03,592.1444929207353
2009-03-04,599.4534691978712
2009-03-05,601.7092538747298
2009-03-06,591.2943799430321
2009-03-09,590.302413105079
2009-03-10,590.5703925764288
2009-03-11,590.1482373208516
2009-03-12,586.1799301232921
2009-03-13,589.7692516680276
2009-03-16,587.7558019398031
2009-03-17,584.724529540151
2009-03-18,584.8164151847611
2009-03-19,572.0688182293702
2009-03-20,586.1249561820782
2009-03-23,610.3140812265269
2009-03-24,621.4486008058078
2009-03-25,614.3628223033609
2009-03-26,617.8886760298248
2009-03-27,641.4689326259228
2009-03-30,624.2817564096765
2009-03-31,622.2154521467327
2009-04-01,633.6792906785288
2009-04-02,648.7396412462788
2009-04-03,652.6663000960061
2009-04-06,668.7015549281759
2009-04-07,659.9560424622224
2009-04-08,648.899705951762
2009-04-09,655.910582877871
2009-04-10,667.6054746282009
2009-04-13,675.0793576756379
2009-04-14,694.7221343666951
2009-04-15,699.4702927321791
2009-04-16,714.8328817903424
2009-04-17,727.61772208714
2009-04-20,735.7767192094548
2009-04-21,719.7675734421244
2009-04-22,716.249602018581
2009-04-23,715.099833135278
2009-04-24,718.1022792685886
2009-04-27,714.9938069206999
2009-04-28,714.3686739945558
2009-04-29,717.7220379825163
2009-04-30,754.9188186027742
2009-05-01,755.8933514861554
2009-05-04,779.5300898116143
2009-05-05,780.1805935712243
2009-05-06,789.6103241508494
2009-05-07,790.9272194621254
2009-05-08,792.2153423180778
2009-05-11,780.6681679192137
2009-05-12,778.3123314714217
2009-05-13,781.7877632778669
2009-05-14,761.5280998114021
2009-05-15,766.7345349494777
2009-05-18,776.9074981583403
2009-05-19,798.5407276633061
2009-05-20,795.9875882024858
2009-05-21,790.9607561586229
2009-05-22,784.8167483573196
2009-05-25,781.8027448200698
2009-05-26,772.6124453410563
2009-05-27,788.846105559302
2009-05-28,785.1391494352162
2009-05-29,773.2625693439425
2009-06-01,800.397347337481
2009-06-02,796.1882848286547
2009-06-03,807.5078426399709
2009-06-04,817.3858214189482
2009-06-05,848.0611884044537
2009-06-08,848.6007168101407
2009-06-09,845.4808766832272
2009-06-10,855.8573595269694
2009-06-11,849.3339787463276
2009-06-12,853.3424099574426
2009-06-15,859.7880159322751
2009-06-16,833.6334992686491
2009-06-17,824.8007685802608
2009-06-18,797.3718947577311
2009-06-19,810.8308477803089
2009-06-22,810.8659731163212
2009-06-23,788.6586305150704
2009-06-24,805.3210125402447
2009-06-25,832.6005312950128
2009-06-26,826.0511344716945
2009-06-29,825.2296367789329
2009-06-30,827.3582914711886
2009-07-01,827.7517930352606
2009-07-02,840.6753487211572
2009-07-03,843.0328439169349
2009-07-06,837.9698491016883
2009-07-07,838.9710731602802
2009-07-08,839.8265610219554
2009-07-09,839.9344832841656
2009-07-10,831.4404513520982
2009-07-13,819.2559561061914
2009-07-14,837.2523017887476
2009-07-15,857.6263371040205
2009-07-16,858.6186378080893
2009-07-17,865.5760479669938
2009-07-20,873.1018695691765
2009-07-21,880.0409896930221
2009-07-22,873.5006529167562
2009-07-23,885.9158194769819
2009-07-24,897.8870489222659
2009-07-27,901.0087284755248
2009-07-28,916.0352948860608
2009-07-29,915.6118771498737
2009-07-30,929.5276237812087
2009-07-31,934.3417758530422
2009-08-03,932.0588157673759
2009-08-04,941.5398649670967
2009-08-05,933.7148545202564
2009-08-06,944.1483535795928
2009-08-07,951.2999057411278
2009-08-10,961.7038971734316
2009-08-11,963.1090092662761
2009-08-12,943.9225905357314
