Date,KUKJE (ACWI ex KOREA) IMI VALUE WEIGHTED
2003-01-14,850.505884548445
2003-01-15,844.0958074742009
2003-01-16,843.4565750756532
2003-01-17,834.5753836619675
2003-01-20,830.7520570561966
2003-01-21,821.5133123280394
2003-01-22,812.2125931581929
2003-01-23,817.6706546504296
2003-01-24,804.7456136578218
2003-01-27,787.0059632458466
2003-01-28,790.8332775648595
2003-01-29,792.569783191653
2003-01-30,786.6227931070837
2003-01-31,791.047766188712
2003-02-03,798.4482811442841
2003-02-04,790.2925874461134
2003-02-05,791.5389793807639
2003-02-06,782.4922320631442
2003-02-07,774.8847960700755
2003-02-10,774.5744701326578
2003-02-11,774.8472158769542
2003-02-12,767.4502205757844
2003-02-13,766.5219325612762
2003-02-14,776.0142259227623
2003-02-17,780.820348318301
2003-02-18,789.3514191517212
2003-02-19,782.5864219783941
2003-02-20,779.140601512584
2003-02-21,784.5258006519953
2003-02-24,775.1411525632041
2003-02-25,768.0330475287138
2003-02-26,762.7130421477253
2003-02-27,767.6802163854404
2003-02-28,773.2612939512991
2003-03-03,774.9542962071768
2003-03-04,765.4502171960228
2003-03-05,767.3332307713683
2003-03-06,760.884927520999
2003-03-07,758.0119067088956
2003-03-10,741.4000681002944
2003-03-11,735.3394597267796
2003-03-12,729.1217333576085
2003-03-13,747.9893863511775
2003-03-14,754.9219666744543
2003-03-17,770.9138735781463
2003-03-18,775.2348366905063
2003-03-19,780.0861349302631
2003-03-20,782.9242366915574
2003-03-21,796.5147226351227
2003-03-24,779.1166614892593
2003-03-25,785.4830933481288
2003-03-26,784.4452959009893
2003-03-27,781.9627726432626
2003-03-28,779.3199962492789
2003-03-31,766.3353077004182
2003-04-01,774.0575197613523
2003-04-02,788.9097258755187
2003-04-03,787.1482089908101
2003-04-04,790.787684876173
2003-04-07,800.94560646153
2003-04-08,796.0199998107413
2003-04-09,791.4767400346121
2003-04-10,793.0733216685722
2003-04-11,791.5035550278669
2003-04-14,801.4800928990542
2003-04-15,810.4525569775213
2003-04-16,805.9997148202013
2003-04-17,815.8072047499095
2003-04-18,816.3344888096432
2003-04-21,815.5493365165389
2003-04-22,828.0660466790364
2003-04-23,835.2621741338631
2003-04-24,829.94743095599
2003-04-25,819.6190220734427
2003-04-28,831.3355067832027
2003-04-29,834.104748128566
2003-04-30,841.3569191296076
2003-05-01,842.9644404308439
2003-05-02,851.2475256487767
2003-05-05,855.0746500637524
2003-05-06,866.156191271106
2003-05-07,863.6403844648831
2003-05-08,854.7081847536074
2003-05-09,864.4309701782264
2003-05-12,873.4803301462175
2003-05-13,873.5477518064353
2003-05-14,875.1683877161842
2003-05-15,879.6858898381092
2003-05-16,882.7357593413259
2003-05-19,865.4753790663174
2003-05-20,865.4762698771272
2003-05-21,866.1144488295462
2003-05-22,874.7069691924291
2003-05-23,880.4963574705007
2003-05-26,882.1068499287196
2003-05-27,890.2251906629748
2003-05-28,893.4633498324431
2003-05-29,896.508617709785
2003-05-30,902.8215796517635
2003-06-02,913.5048530191943
2003-06-03,912.35670507602
2003-06-04,922.9461679124751
2003-06-05,931.2201479835593
2003-06-06,933.9331929720595
2003-06-09,926.3335756157767
2003-06-10,930.1349130140809
2003-06-11,944.0328183585959
2003-06-12,947.7194557025608
2003-06-13,941.0354392246531
2003-06-16,955.5326978892509
2003-06-17,960.0457844006598
2003-06-18,957.787902214165
2003-06-19,946.4871060878436
2003-06-20,947.6102256060227
2003-06-23,934.7842354518982
2003-06-24,931.2764678231279
2003-06-25,932.1809568222992
2003-06-26,931.7159850747273
2003-06-27,930.2567678763495
2003-06-30,927.977709047469
2003-07-01,931.9352301771963
2003-07-02,945.693761016511
2003-07-03,945.8063383430416
2003-07-04,944.0969490961318
2003-07-07,958.2703237523406
2003-07-08,960.2872039717836
2003-07-09,957.883004523425
2003-07-10,947.7016506608031
2003-07-11,951.0056972739185
2003-07-14,960.5536631153136
2003-07-15,955.2516603855397
2003-07-16,948.4642685402247
2003-07-17,934.9346118348642
2003-07-18,942.1497967307678
2003-07-21,935.9725596980625
2003-07-22,941.1959958300077
2003-07-23,945.2240141505533
2003-07-24,949.5862152571185
2003-07-25,957.1859179254213
2003-07-28,961.276438536662
2003-07-29,957.0411786748248
2003-07-30,951.5756862549966
2003-07-31,952.5639580742163
2003-08-01,946.9663845662386
2003-08-04,945.7554494458085
2003-08-05,939.2414516273747
2003-08-06,935.5956635137458
2003-08-07,940.2592708618788
2003-08-08,942.9357221575102
2003-08-11,948.2287917997663
2003-08-12,955.3268238832306
2003-08-13,957.2462467661214
2003-08-14,965.3589727689066
2003-08-15,966.3888778128118
2003-08-18,973.1771231794814
2003-08-19,976.1714467878118
2003-08-20,979.2992618336451
2003-08-21,982.8600499030264
2003-08-22,975.5762838152642
2003-08-25,973.1714052042505
2003-08-26,971.5568204183407
2003-08-27,974.4580191976557
2003-08-28,979.1252515010077
2003-08-29,984.8762009974406
2003-09-01,992.5506535557646
2003-09-02,998.4652943489357
2003-09-03,1006.570016610493
2003-09-04,1007.0784468345663
2003-09-05,1005.8792985590876
2003-09-08,1014.5802839939143
2003-09-09,1011.4624299819188
2003-09-10,1000.9770499635846
2003-09-11,1001.7296979983174
2003-09-12,1007.0204121675649
2003-09-15,1006.5364847311612
2003-09-16,1017.4792395290305
2003-09-17,1020.3653969706805
2003-09-18,1031.9357688400764
2003-09-19,1032.6795456087198
2003-09-22,1023.8137122901686
2003-09-23,1025.7402959959686
2003-09-24,1016.9663599038886
2003-09-25,1007.7170843755221
2003-09-26,1000.6846957564687
2003-09-29,1004.6566926164082
2003-09-30,999.2018914205054
2003-10-01,1019.911031596085
2003-10-02,1027.6053106027387
2003-10-03,1040.4792873232673
2003-10-06,1044.4327341399692
2003-10-07,1049.339214563033
2003-10-08,1046.1661168656767
2003-10-09,1054.6256768783503
2003-10-10,1059.0632330925896
2003-10-13,1065.3067176387426
2003-10-14,1068.3898236834136
2003-10-15,1067.594346346613
2003-10-16,1072.714821841325
2003-10-17,1065.3664304143974
2003-10-20,1068.7683734803127
2003-10-21,1069.209959354416
2003-10-22,1056.9535969620786
2003-10-23,1045.1651502789682
2003-10-24,1045.838979142138
2003-10-27,1052.0083367268392
2003-10-28,1062.8809613446836
2003-10-29,1068.6820354521558
2003-10-30,1070.7289996877576
2003-10-31,1067.0326917397601
2003-11-03,1071.7551163096496
2003-11-04,1075.9294710034367
2003-11-05,1071.6614285443502
2003-11-06,1069.3125731222897
2003-11-07,1074.6716668750835
2003-11-10,1070.184640050784
2003-11-11,1061.928140620273
2003-11-12,1071.828708121042
2003-11-13,1077.975570704694
2003-11-14,1075.620659469471
2003-11-17,1057.7587329286619
2003-11-18,1057.3371028249244
2003-11-19,1055.5917938239427
2003-11-20,1053.975933520845
2003-11-21,1057.2658759242834
2003-11-24,1065.8542222046265
2003-11-25,1071.6592808739297
2003-11-26,1080.4416536536153
2003-11-27,1082.265645714374
2003-11-28,1083.2482347359798
2003-12-01,1096.6708519471251
2003-12-02,1099.322005814344
2003-12-03,1101.8332077397315
2003-12-04,1103.2537416438324
2003-12-05,1100.5165668793097
2003-12-08,1103.300614485385
2003-12-09,1102.2117359893784
2003-12-10,1096.2085464631718
2003-12-11,1102.7307974921189
2003-12-12,1110.2534631881326
2003-12-15,1111.2174372540749
2003-12-16,1112.1233241419911
2003-12-17,1113.676586301507
2003-12-18,1123.2817645483683
2003-12-19,1125.6865623887668
2003-12-22,1131.511361856155
2003-12-23,1134.9083942156378
2003-12-24,1136.509019966856
2003-12-25,1136.6123951284155
2003-12-26,1138.7528154800941
2003-12-29,1149.417602598131
2003-12-30,1155.5057016968663
2003-12-31,1158.87503152282
2004-01-01,1158.9154971561945
2004-01-02,1162.7497092611602
2004-01-05,1178.9948140080198
2004-01-06,1181.0812796878988
2004-01-07,1178.0910800876895
2004-01-08,1185.3095417739016
2004-01-09,1184.6592998959575
2004-01-12,1185.2731877366598
2004-01-13,1183.5544268480755
2004-01-14,1188.456170940322
2004-01-15,1184.7105659841893
2004-01-16,1186.29516578211
2004-01-19,1187.9526002085445
2004-01-20,1195.9234020870404
2004-01-21,1204.3662078701243
2004-01-22,1207.0425048508316
2004-01-23,1205.622355843394
2004-01-26,1205.4082598627015
2004-01-27,1203.0122622755414
2004-01-28,1194.7193787213982
2004-01-29,1182.3662293821883
2004-01-30,1181.4108758949496
2004-02-02,1185.1576256807944
2004-02-03,1187.4809599923897
2004-02-04,1176.7740773073656
2004-02-05,1179.8474341430888
2004-02-06,1193.7172780543558
2004-02-09,1197.850324020647
2004-02-10,1202.390550413642
2004-02-11,1209.601893446593
2004-02-12,1214.3990905506578
2004-02-13,1211.5819061266445
2004-02-16,1213.3907234677522
2004-02-17,1225.2949646972484
2004-02-18,1221.6263027603623
2004-02-19,1218.067726514143
2004-02-20,1207.510827139299
2004-02-23,1208.0489089579794
2004-02-24,1204.632340307241
2004-02-25,1204.657359623846
2004-02-26,1203.3425810379188
2004-02-27,1208.8586222543042
2004-03-01,1224.9477333101688
2004-03-02,1219.2103371646808
2004-03-03,1212.5225875950655
2004-03-04,1217.6873694688456
2004-03-05,1228.833329709813
2004-03-08,1223.5508025740992
2004-03-09,1218.9455227794592
2004-03-10,1199.8145152924278
2004-03-11,1179.778321852662
2004-03-12,1184.319380172598
2004-03-15,1172.5298407718333
2004-03-16,1182.8049491063425
2004-03-17,1195.445130839133
2004-03-18,1198.5989484195322
2004-03-19,1192.327082296995
2004-03-22,1177.057196324147
2004-03-23,1175.6215676362463
2004-03-24,1171.7353822450254
2004-03-25,1185.2775056646296
2004-03-26,1187.3224361378125
2004-03-29,1201.5514335258617
2004-03-30,1206.5475151972923
2004-03-31,1213.4279516784168
2004-04-01,1223.9406255984998
2004-04-02,1227.0296956928958
2004-04-05,1230.1439632809297
2004-04-06,1229.4392777209555
2004-04-07,1229.9860073081807
2004-04-08,1228.181813710908
2004-04-09,1226.015036669894
2004-04-12,1230.3813434036222
2004-04-13,1218.5446702645725
2004-04-14,1207.0130993791895
2004-04-15,1204.1332786948842
2004-04-16,1214.6943091671105
2004-04-19,1213.2723579499834
2004-04-20,1207.1570497861503
2004-04-21,1202.4512350443194
2004-04-22,1212.035736230852
2004-04-23,1213.9820004421088
2004-04-26,1215.027587431476
2004-04-27,1216.019032010534
2004-04-28,1199.7970053141166
2004-04-29,1191.4960301279032
2004-04-30,1183.2067310009706
2004-05-03,1189.3633947797355
2004-05-04,1198.7447375281324
2004-05-05,1203.766545950815
2004-05-06,1187.5844045016556
2004-05-07,1165.3378338139314
2004-05-10,1132.8143470661744
2004-05-11,1141.089538780854
2004-05-12,1147.4246653839384
2004-05-13,1143.2261300223715
2004-05-14,1141.1700762080993
2004-05-17,1128.258400665351
2004-05-18,1136.4536726040992
2004-05-19,1151.8163576133595
2004-05-20,1144.9044275767637
2004-05-21,1155.426878242086
2004-05-24,1158.8388914390498
2004-05-25,1169.5342981565425
2004-05-26,1176.5986715754204
2004-05-27,1188.1894051445836
2004-05-28,1187.7202269601173
2004-05-31,1188.5040846764314
2004-06-01,1187.6126708067682
2004-06-02,1191.9695104168663
2004-06-03,1183.308083572204
2004-06-04,1189.8781026628205
2004-06-07,1210.8731540487845
2004-06-08,1211.4931460521439
2004-06-09,1200.3652770496778
2004-06-10,1205.1279012935956
2004-06-11,1200.391073964337
2004-06-14,1189.0053854397702
2004-06-15,1196.2673102170177
2004-06-16,1201.320563658126
2004-06-17,1204.2094901424791
2004-06-18,1208.1865075195146
2004-06-21,1207.8336227244629
2004-06-22,1205.196325660724
2004-06-23,1212.3597825353784
2004-06-24,1219.6548216223355
2004-06-25,1215.703864698289
2004-06-28,1220.6774417621555
2004-06-29,1216.9452586874902
2004-06-30,1219.533583589321
2004-07-01,1214.2523864368975
2004-07-02,1213.3786320497693
2004-07-05,1209.3639977840428
2004-07-06,1203.0466770279488
2004-07-07,1207.0126150271076
2004-07-08,1202.6660438297881
2004-07-09,1206.151322870161
2004-07-12,1208.4863245553556
2004-07-13,1206.6864602235662
2004-07-14,1204.0990078441716
2004-07-15,1197.6396969907892
2004-07-16,1201.8464000062004
2004-07-19,1201.1603303302024
2004-07-20,1201.0027392242139
2004-07-21,1190.9121227674627
2004-07-22,1185.7124929540857
2004-07-23,1175.3078694856963
2004-07-26,1170.0849927991546
2004-07-27,1173.088376056914
2004-07-28,1175.232710966282
2004-07-29,1183.0757327957226
2004-07-30,1186.7792168780127
2004-08-02,1189.248322069354
2004-08-03,1187.7173799132306
2004-08-04,1181.1511285433924
2004-08-05,1172.6374556076787
2004-08-06,1164.4022163310117
2004-08-09,1160.2428095409962
2004-08-10,1170.8029133728833
2004-08-11,1164.8587134847817
2004-08-12,1157.8924840317961
2004-08-13,1159.6427107598915
2004-08-16,1169.66702771967
2004-08-17,1172.4882268289905
2004-08-18,1179.6105553596817
2004-08-19,1183.4425893901023
2004-08-20,1186.8250978861033
2004-08-23,1185.7654406036418
2004-08-24,1183.8308524734248
2004-08-25,1189.442412789126
2004-08-26,1193.2825363379422
2004-08-27,1196.8315228698166
2004-08-30,1191.6429784744141
2004-08-31,1195.3012733070343
2004-09-01,1201.2778518653502
2004-09-02,1209.2190638532559
2004-09-03,1204.2328240469808
2004-09-06,1209.474055230397
2004-09-07,1215.7884347333693
2004-09-08,1214.0670874670743
2004-09-09,1212.2019028990608
2004-09-10,1220.0405552529362
2004-09-13,1223.7073968567265
2004-09-14,1226.2662655411739
2004-09-15,1215.002953899112
2004-09-16,1220.7154141617475
2004-09-17,1224.247350540952
2004-09-20,1219.8547785611152
2004-09-21,1229.7686665045778
2004-09-22,1218.5771376449381
2004-09-23,1215.5314944353468
2004-09-24,1214.9890582489343
2004-09-27,1208.90157493402
2004-09-28,1214.7262016547145
2004-09-29,1219.0255007390758
2004-09-30,1224.2162476566843
2004-10-01,1240.8290937082977
2004-10-04,1244.9698143241662
2004-10-05,1247.2151320115483
2004-10-06,1252.3946812822305
2004-10-07,1246.3271831569812
2004-10-08,1247.8419456434615
2004-10-11,1247.8309916193555
2004-10-12,1238.049860228905
2004-10-13,1230.6866007325586
2004-10-14,1225.5466987605662
2004-10-15,1231.4007548954673
2004-10-18,1231.98832383354
2004-10-19,1231.4700477410076
2004-10-20,1229.1060328632134
2004-10-21,1233.7172507968821
2004-10-22,1231.332943899232
2004-10-25,1228.678391827482
2004-10-26,1238.5230379938923
2004-10-27,1250.3654332126437
2004-10-28,1255.0923533311002
2004-10-29,1255.0698751406385
2004-11-01,1259.5257749659856
2004-11-02,1263.1631212553705
2004-11-03,1276.2498978992521
2004-11-04,1289.249336847516
2004-11-05,1297.3410323806238
2004-11-08,1296.0891737917427
2004-11-09,1295.0220973316625
2004-11-10,1295.586147929711
2004-11-11,1303.4770468758952
2004-11-12,1315.6053322647836
2004-11-15,1317.3005545654403
2004-11-16,1311.5170882733078
2004-11-17,1322.6535144982588
2004-11-18,1320.5321810568576
2004-11-19,1316.2054880907126
2004-11-22,1315.0778881287945
2004-11-23,1318.3719109709002
2004-11-24,1325.556036450743
2004-11-25,1332.9636403930926
2004-11-26,1334.051073455629
2004-11-29,1334.5486919127786
2004-11-30,1330.6734849551701
2004-12-01,1342.8132290813976
2004-12-02,1344.4258642929085
2004-12-03,1349.0441723233005
2004-12-06,1347.1779490238791
2004-12-07,1339.1302082859374
2004-12-08,1331.9297477706293
2004-12-09,1329.0070720812018
2004-12-10,1328.3719495967284
2004-12-13,1341.7157334260664
2004-12-14,1346.1827880986204
2004-12-15,1357.7319384372104
2004-12-16,1352.8022338672713
2004-12-17,1346.8833329785655
2004-12-20,1355.659762680133
2004-12-21,1360.0424232531557
2004-12-22,1366.7341469245773
2004-12-23,1372.0279660845488
2004-12-24,1376.3491490304098
2004-12-27,1376.433766208593
2004-12-28,1381.7885806948832
2004-12-29,1379.7623530483575
2004-12-30,1386.137670924003
2004-12-31,1386.4257754126281
2005-01-03,1377.4547616382358
2005-01-04,1362.5952277616334
2005-01-05,1353.4857512048743
2005-01-06,1353.0616447360028
2005-01-07,1350.1018976053322
2005-01-10,1355.1732983056502
2005-01-11,1353.207228974321
2005-01-12,1358.8808417605571
2005-01-13,1352.4156442374335
2005-01-14,1354.7061802578858
2005-01-17,1357.7414562661943
2005-01-18,1360.2966758437988
2005-01-19,1356.777949432502
2005-01-20,1344.6627056125285
2005-01-21,1342.642720328152
2005-01-24,1343.8093222366351
2005-01-25,1343.26024690276
2005-01-26,1355.217989534992
2005-01-27,1355.1016648082277
2005-01-28,1350.3763528419079
2005-01-31,1362.507305675696
2005-02-01,1369.013269117242
2005-02-02,1375.7033469734363
2005-02-03,1370.8710473817273
2005-02-04,1383.583701622075
2005-02-07,1381.512736958556
2005-02-08,1377.8684498628688
2005-02-09,1373.8012480170642
2005-02-10,1381.4787797327938
2005-02-11,1389.8588048968097
2005-02-14,1397.3148230264987
2005-02-15,1401.4323258751144
2005-02-16,1398.740508706551
2005-02-17,1397.6670399708582
2005-02-18,1399.5224589427833
2005-02-21,1399.4527230966212
2005-02-22,1392.8852770000858
2005-02-23,1390.257656517896
2005-02-24,1396.402747265803
2005-02-25,1410.8002036866353
2005-02-28,1413.5087300019725
2005-03-01,1417.022463885064
2005-03-02,1413.7415939030548
2005-03-03,1415.3952973044354
2005-03-04,1431.816978941993
2005-03-07,1431.2733729652848
2005-03-08,1432.5096066938438
2005-03-09,1424.958990843165
2005-03-10,1421.182012136977
2005-03-11,1421.8485039978386
2005-03-14,1419.2956638400176
2005-03-15,1415.7662313202384
2005-03-16,1409.632821771936
2005-03-17,1407.2507332594607
2005-03-18,1405.2420328792816
2005-03-21,1396.7969433957846
2005-03-22,1392.0261403810218
2005-03-23,1377.1143822558272
2005-03-24,1376.278574501493
2005-03-25,1377.2189449404484
2005-03-28,1374.7172459156693
2005-03-29,1367.2315219120785
2005-03-30,1375.6024379134453
2005-03-31,1382.8030222015655
2005-04-01,1381.4593942347622
2005-04-04,1373.4981542185644
2005-04-05,1380.5079449419386
2005-04-06,1385.671885723602
2005-04-07,1393.0554998454904
2005-04-08,1386.5672443245849
2005-04-11,1388.950087045911
2005-04-12,1385.9405954326423
2005-04-13,1382.2877257325995
2005-04-14,1366.1098759485858
2005-04-15,1348.907984228327
2005-04-18,1338.3583831605863
2005-04-19,1351.2803537026782
2005-04-20,1342.766552017525
2005-04-21,1353.0107441009238
2005-04-22,1355.2174519337605
2005-04-25,1360.4972384806479
2005-04-26,1352.0056098249295
2005-04-27,1348.1497941517591
2005-04-28,1337.5382886600637
2005-04-29,1347.1266565411734
2005-05-02,1349.9094419142116
2005-05-03,1352.1366556845812
2005-05-04,1368.3903104413343
2005-05-05,1369.6825562464107
2005-05-06,1370.3400275043261
2005-05-09,1371.868558019627
2005-05-10,1363.2545820267146
2005-05-11,1360.9881243306966
2005-05-12,1349.7471138292742
2005-05-13,1340.779932479615
2005-05-16,1342.3655110334726
2005-05-17,1346.190066694088
2005-05-18,1359.743091786298
2005-05-19,1368.018059550299
2005-05-20,1363.7289292595394
2005-05-23,1372.013794832127
2005-05-24,1372.0155296684281
2005-05-25,1367.3775390977269
2005-05-26,1371.942925717896
2005-05-27,1376.8214492154616
2005-05-30,1378.8718587861142
2005-05-31,1371.305183856221
2005-06-01,1379.9046129134977
2005-06-02,1382.6642150201408
2005-06-03,1379.7945545614016
2005-06-06,1381.3556797462345
2005-06-07,1385.5703261608096
2005-06-08,1387.7190454238805
2005-06-09,1382.3468752590982
2005-06-10,1383.878068377297
2005-06-13,1383.067429375372
2005-06-14,1387.8694812653616
2005-06-15,1393.0477959679472
2005-06-16,1399.5542654715612
2005-06-17,1411.5646671970237
2005-06-20,1406.7126783440488
2005-06-21,1408.4358457725136
2005-06-22,1410.2240216936061
2005-06-23,1402.0076565524653
2005-06-24,1393.779116710201
2005-06-27,1390.2992621130152
2005-06-28,1398.5352707271627
2005-06-29,1398.8894607483771
2005-06-30,1394.3762324092556
2005-07-01,1394.0687544450982
2005-07-04,1393.4300539996798
2005-07-05,1397.4994713623312
2005-07-06,1396.6483595678933
2005-07-07,1389.3233014306911
2005-07-08,1402.2659875349632
2005-07-11,1417.8300651107693
2005-07-12,1425.6719885138693
2005-07-13,1422.5154959743857
2005-07-14,1427.2056350780745
2005-07-15,1424.3674125540279
2005-07-18,1421.3584686297966
2005-07-19,1423.4157805414798
2005-07-20,1427.3830932041017
2005-07-21,1432.4212895319865
2005-07-22,1436.7922079807706
2005-07-25,1432.7455699911775
2005-07-26,1430.9558839529923
2005-07-27,1437.2837738439832
2005-07-28,1446.811965335245
2005-07-29,1445.7459976716843
2005-08-01,1450.9485392579847
2005-08-02,1461.697413607755
2005-08-03,1466.203084102246
2005-08-04,1458.5761835479823
2005-08-05,1445.2851297704044
2005-08-08,1448.742197734989
2005-08-09,1455.7908424777677
2005-08-10,1468.1096268339131
2005-08-11,1477.0743765126117
2005-08-12,1472.8769135988425
2005-08-15,1472.2052482223364
2005-08-16,1462.731921162506
2005-08-17,1459.1425410666923
2005-08-18,1448.3722973414729
2005-08-19,1451.4011258627322
2005-08-22,1462.8230847503844
2005-08-23,1456.67215412546
2005-08-24,1452.2203680183568
2005-08-25,1452.2304866997363
2005-08-26,1447.658302691273
2005-08-29,1445.873642314402
2005-08-30,1441.9428943026553
2005-08-31,1458.5821383436291
2005-09-01,1474.2614212771
2005-09-02,1476.682770166925
2005-09-05,1480.581958811749
2005-09-06,1489.4511057119125
2005-09-07,1491.4278739316026
2005-09-08,1485.0119211793817
2005-09-09,1497.5344527094317
2005-09-12,1494.2281496173723
2005-09-13,1484.1432998674654
2005-09-14,1486.682643370645
2005-09-15,1485.3016768414827
2005-09-16,1493.136114609071
2005-09-19,1488.328609453482
2005-09-20,1488.457006993673
2005-09-21,1480.965169463427
2005-09-22,1475.7915123227801
2005-09-23,1474.4835412683592
2005-09-26,1484.8575074921532
2005-09-27,1480.7366801946168
2005-09-28,1489.2546537888359
2005-09-29,1500.0680625899206
2005-09-30,1502.6532982836686
2005-10-03,1498.4844457681747
2005-10-04,1494.8274417822036
2005-10-05,1474.5840570613761
2005-10-06,1463.6630501263023
2005-10-07,1463.7289178969388
2005-10-10,1456.5328312767294
2005-10-11,1458.727621348978
2005-10-12,1450.8324259795133
2005-10-13,1437.4867362493392
2005-10-14,1448.9123794130032
2005-10-17,1448.9782723885842
2005-10-18,1433.2771861000008
2005-10-19,1433.3927848630146
2005-10-20,1425.918200251569
2005-10-21,1426.5480532181311
2005-10-24,1442.2706076106922
2005-10-25,1448.2940528976974
2005-10-26,1447.5041472700566
2005-10-27,1438.1293613570163
2005-10-28,1445.4416874910123
2005-10-31,1461.26219654534
2005-11-01,1464.2093234575516
2005-11-02,1477.4780910920747
2005-11-03,1484.6466180545874
2005-11-04,1476.5108485121764
2005-11-07,1480.1975850422468
2005-11-08,1476.7422924905413
2005-11-09,1476.199988277017
2005-11-10,1479.800108839524
2005-11-11,1487.2211416265675
