Date,GERMANY VALUE
1997-11-28,1851.7038899301326
1997-12-31,1927.5390552757303
1998-01-30,1881.3230600060028
1998-02-27,1968.6697446873668
1998-03-31,2169.028289193522
1998-04-30,2270.5681282247288
1998-05-29,2482.6084711500002
1998-06-30,2483.6815569078276
1998-07-31,2562.957471820698
1998-08-31,2174.170138871516
1998-09-30,2088.7706835840886
1998-10-30,2135.309043208157
1998-11-30,2267.9848799333436
1998-12-31,2349.3598342638425
1999-01-29,2508.189370251157
1999-02-26,2349.4718976038484
1999-03-31,2360.8513795482927
1999-04-30,2611.0027305627923
1999-05-31,2375.850196023592
1999-06-30,2556.050709633564
1999-07-30,2537.3386126094833
1999-08-31,2558.8619836852527
1999-09-30,2441.0895290270278
1999-10-29,2598.8450718070585
1999-11-30,2474.509389460397
1999-12-31,2860.2704416102083
2000-01-31,2564.2048826003906
2000-02-29,2763.235542707297
2000-03-31,2621.620248269462
2000-04-28,2531.286047742349
2000-05-31,2533.8900515937985
2000-06-30,2543.243802200224
2000-07-31,2671.4783325771073
2000-08-31,2612.048312534964
2000-09-29,2505.529322367195
2000-10-31,2569.3425471153964
2000-11-30,2486.4981926792966
2000-12-29,2784.352283784874
2001-01-01,2784.352283784874
2001-01-02,2785.083509923576
2001-01-03,2786.5354553742936
2001-01-04,2791.1763452922023
2001-01-05,2815.0354180667623
2001-01-08,2798.241178086326
2001-01-09,2762.965633943141
2001-01-10,2728.049744391845
2001-01-11,2794.129271426761
2001-01-12,2773.4497842859864
2001-01-15,2771.31281590172
2001-01-16,2759.074219268198
2001-01-17,2772.8159187005576
2001-01-18,2806.5404855573647
2001-01-19,2776.245255909769
2001-01-22,2820.975963524028
2001-01-23,2852.9165882152083
2001-01-24,2799.3284399117124
2001-01-25,2814.401431137832
2001-01-26,2810.6286688049045
2001-01-29,2823.174607005448
2001-01-30,2825.360033510065
2001-01-31,2858.5217585181626
2001-02-01,2859.403440584528
2001-02-02,2819.2164595132363
2001-02-05,2854.20804895238
2001-02-06,2860.4748723198372
2001-02-07,2844.8905780819246
2001-02-08,2823.217283285413
2001-02-09,2804.7299855805118
2001-02-12,2846.522647748894
2001-02-13,2842.361602133803
2001-02-14,2836.944210929987
2001-02-15,2812.653439107506
2001-02-16,2817.58532573937
2001-02-19,2846.851635904168
2001-02-20,2801.9455935556985
2001-02-21,2792.555421128874
2001-02-22,2750.9208913991633
2001-02-23,2695.904706736578
2001-02-26,2729.3772550275444
2001-02-27,2768.924849462221
2001-02-28,2770.312998993512
2001-03-01,2761.0975207752645
2001-03-02,2818.9059231880187
2001-03-05,2821.62798513498
2001-03-06,2859.0031620843424
2001-03-07,2855.0816896995475
2001-03-08,2851.929335290189
2001-03-09,2832.246401728173
2001-03-12,2754.1786937778024
2001-03-13,2694.4021538280144
2001-03-14,2583.632505382948
2001-03-15,2633.255141476545
2001-03-16,2549.9864036642707
2001-03-19,2513.713942399684
2001-03-20,2576.7811545226787
2001-03-21,2478.9563602469566
2001-03-22,2322.088147071278
2001-03-23,2396.4931956262362
2001-03-26,2486.0540198676254
2001-03-27,2602.2927037305826
2001-03-28,2540.7067468609853
2001-03-29,2556.540119688131
2001-03-30,2551.566038074001
2001-04-02,2524.5061468243694
2001-04-03,2460.7075472519537
2001-04-04,2523.600439605239
2001-04-05,2554.534272968913
2001-04-06,2534.098319197944
2001-04-09,2593.089610808793
2001-04-10,2638.1296177408312
2001-04-11,2620.9274216410263
2001-04-12,2661.145450120084
2001-04-13,2661.145450120084
2001-04-16,2633.892127753304
2001-04-17,2603.493781454153
2001-04-18,2678.0049074987382
2001-04-19,2724.7749958990285
2001-04-20,2737.8495261930416
2001-04-23,2703.233068901111
2001-04-24,2721.5589002294946
2001-04-25,2715.4858757935945
2001-04-26,2728.5254755152887
2001-04-27,2718.0036562341447
2001-04-30,2728.193143644719
2001-05-01,2742.6565216551307
2001-05-02,2717.0488119731076
2001-05-03,2669.5539493862216
2001-05-04,2703.699542387168
2001-05-07,2684.088640205321
2001-05-08,2650.5157722393055
2001-05-09,2636.673754727975
2001-05-10,2665.2718166609015
2001-05-11,2640.4634787155387
2001-05-14,2606.4104853080817
2001-05-15,2623.102654851052
2001-05-16,2663.924201013097
2001-05-17,2665.6818344132134
2001-05-18,2653.3276008312487
2001-05-21,2670.804805850902
2001-05-22,2657.7881854785805
2001-05-23,2613.238141845861
2001-05-24,2629.107471609993
2001-05-25,2595.297710277398
2001-05-28,2600.6553190504405
2001-05-29,2533.911079659994
2001-05-30,2517.0328543087444
2001-05-31,2520.262994873016
2001-06-01,2520.0861069223583
2001-06-04,2539.008566173856
2001-06-05,2541.3144559761117
2001-06-06,2515.945512808848
2001-06-07,2526.1205170159856
2001-06-08,2511.293073400257
2001-06-11,2491.298384372588
2001-06-12,2486.128168579726
2001-06-13,2517.21198916197
2001-06-14,2515.5088671116646
2001-06-15,2488.963938431507
2001-06-18,2469.1500247464764
2001-06-19,2473.0066628844065
2001-06-20,2456.543622107565
2001-06-21,2472.915924442873
2001-06-22,2483.062064491997
2001-06-25,2498.138133393453
2001-06-26,2479.4587014417953
2001-06-27,2473.4229217064935
2001-06-28,2495.5004097720453
2001-06-29,2540.3318007773746
2001-07-02,2564.7963445417336
2001-07-03,2547.0654378685244
2001-07-04,2535.2237145849476
2001-07-05,2507.5156772044497
2001-07-06,2474.286975579141
2001-07-09,2491.6434006092445
2001-07-10,2496.0687553313865
2001-07-11,2513.5356660161315
2001-07-12,2516.5940475137586
2001-07-13,2536.477433517071
2001-07-16,2517.8741009679975
2001-07-17,2503.8425713737183
2001-07-18,2518.4272829486795
2001-07-19,2545.1067169865396
2001-07-20,2542.839592938923
2001-07-23,2518.133617901031
2001-07-24,2486.876166697454
2001-07-25,2452.589168892872
2001-07-26,2476.011979070077
2001-07-27,2505.814809490047
2001-07-30,2529.9499282748393
2001-07-31,2550.9754576656455
2001-08-01,2531.4473154705624
2001-08-02,2502.098372399382
2001-08-03,2493.9570552545397
2001-08-06,2486.69972024967
2001-08-07,2475.062726966938
2001-08-08,2382.0949198381036
2001-08-09,2369.322715296536
2001-08-10,2351.5963185987457
2001-08-13,2356.62708099399
2001-08-14,2391.959212740865
2001-08-15,2387.529204664999
2001-08-16,2347.198542789668
2001-08-17,2292.591580619749
2001-08-20,2285.5789960358666
2001-08-21,2293.1202070048193
2001-08-22,2314.760252310029
2001-08-23,2303.442369028794
2001-08-24,2364.536080220898
2001-08-27,2366.838335587963
2001-08-28,2330.7944560958563
2001-08-29,2328.5205040519463
2001-08-30,2261.82378055959
2001-08-31,2268.816206421919
2001-09-03,2235.824484821493
2001-09-04,2241.803248082199
2001-09-05,2187.463410749842
2001-09-06,2151.5989267049913
2001-09-07,2103.606552970572
2001-09-10,2067.3173404561853
2001-09-11,1931.2806387764988
2001-09-12,1943.886276903723
2001-09-13,1971.5395212689525
2001-09-14,1872.3788986065445
2001-09-17,1934.571415573622
2001-09-18,1892.9575130612814
2001-09-19,1834.4939579954355
2001-09-20,1721.8798432218907
2001-09-21,1699.9338573675138
2001-09-24,1819.239853499013
2001-09-25,1816.2712089488641
2001-09-26,1849.779096198784
2001-09-27,1874.3100204725104
2001-09-28,1910.769309075641
2001-10-01,1888.9808398719942
2001-10-02,1920.940555434911
2001-10-03,1972.4277617691123
2001-10-04,2009.075179239437
2001-10-05,2013.532248523313
2001-10-08,2019.1902013508675
2001-10-09,2007.4275068554787
2001-10-10,2045.6571101160018
2001-10-11,2049.513517283472
2001-10-12,2043.5341682167189
2001-10-15,2003.32477306554
2001-10-16,2038.5994527739933
2001-10-17,2038.8473760399359
2001-10-18,2007.8517414044068
2001-10-19,1964.859364293584
2001-10-22,1985.5698699719983
2001-10-23,2027.0262981486642
2001-10-24,2071.7906481276937
2001-10-25,2033.3517817286297
2001-10-26,2061.8291188835756
2001-10-29,2030.1197724987871
2001-10-30,1988.2461727256195
2001-10-31,1979.3533480418803
2001-11-01,2023.3314030296472
2001-11-02,1995.090376629057
2001-11-05,2039.1194134412917
2001-11-06,2016.457700099412
2001-11-07,2094.5983010851614
2001-11-08,2129.766346319072
2001-11-09,2107.7991207411337
2001-11-12,2075.920512928281
2001-11-13,2109.236857570424
2001-11-14,2124.403130485285
2001-11-15,2148.34892493124
2001-11-16,2201.8152640159806
2001-11-19,2248.3986521621678
2001-11-20,2219.850173937469
2001-11-21,2203.141237166348
2001-11-22,2213.066643841549
2001-11-23,2227.959155671544
2001-11-26,2218.160107505323
2001-11-27,2200.633363385351
2001-11-28,2152.497536029787
2001-11-29,2147.145355491568
2001-11-30,2189.6540700083888
2001-12-03,2176.0291892159225
2001-12-04,2186.0230942175617
2001-12-05,2292.375034379646
2001-12-06,2318.845950840906
2001-12-07,2275.7795647350354
2001-12-10,2235.263314811047
2001-12-11,2250.586995256193
2001-12-12,2221.719908453198
2001-12-13,2186.671535473582
2001-12-14,2174.764667182641
2001-12-17,2260.4571422827694
2001-12-18,2243.397157800929
2001-12-19,2204.4050315969166
2001-12-20,2179.6694114898455
2001-12-21,2202.333768440023
2001-12-24,2180.3588500672913
2001-12-25,2180.3588500672913
2001-12-26,2182.22113128532
2001-12-27,2259.266044587003
2001-12-28,2266.5862567450877
2001-12-31,2288.6917702492924
2002-01-01,2288.6917702492924
2002-01-02,2324.4684532282454
2002-01-03,2371.188988257803
2002-01-04,2390.2986194119358
2002-01-07,2337.147356434066
2002-01-08,2341.3646317100092
2002-01-09,2340.629130625696
2002-01-10,2314.748915691352
2002-01-11,2297.7831769676186
2002-01-14,2237.6196606552644
2002-01-15,2228.7732036433986
2002-01-16,2160.6464310393376
2002-01-17,2229.6641864844937
2002-01-18,2234.927185144612
2002-01-21,2207.211372783223
2002-01-22,2189.7276959256956
2002-01-23,2239.006304759578
2002-01-24,2222.84069957629
2002-01-25,2185.685239165196
2002-01-28,2180.3769629176577
2002-01-29,2140.918170729435
2002-01-30,2134.998978599399
2002-01-31,2148.6337565176073
2002-02-01,2147.331829797714
2002-02-04,2106.4206040675163
2002-02-05,2085.7313267309664
2002-02-06,2029.1190484210285
2002-02-07,2043.5522550102162
2002-02-08,2032.636546889734
2002-02-11,2092.3247464467677
2002-02-12,2059.233525103335
2002-02-13,2071.8478873965205
2002-02-14,2080.7119001331425
2002-02-15,2036.4956581130384
2002-02-18,2041.3202173190282
2002-02-19,1997.3714169492937
2002-02-20,1998.3711293897497
2002-02-21,2040.8810314553336
2002-02-22,2008.7482487670027
2002-02-25,2050.465017383663
2002-02-26,2067.330428853307
2002-02-27,2087.4453945234
2002-02-28,2116.936007420338
2002-03-01,2151.252099457667
2002-03-04,2236.3899049393335
2002-03-05,2223.652654700476
2002-03-06,2260.454505595264
2002-03-07,2280.0987030129177
2002-03-08,2309.3517171142203
2002-03-11,2297.312233230541
2002-03-12,2256.6643778608245
2002-03-13,2254.6762375067465
2002-03-14,2283.290847230274
2002-03-15,2335.4053598196638
2002-03-18,2337.505190145615
2002-03-19,2357.8518532545245
2002-03-20,2319.8114205139527
2002-03-21,2300.6617686866875
2002-03-22,2323.7186600548976
2002-03-25,2294.7975099168443
2002-03-26,2327.1089637096306
2002-03-27,2297.885918168126
2002-03-28,2318.4301468972917
2002-03-29,2318.4301468972917
2002-04-01,2337.4314943873364
2002-04-02,2303.7946959986357
2002-04-03,2290.085877010309
2002-04-04,2279.224425103493
2002-04-05,2266.0934958381977
2002-04-08,2217.540168195607
2002-04-09,2213.1313312391303
2002-04-10,2262.4798978076383
2002-04-11,2226.983491960005
2002-04-12,2227.1147456522444
2002-04-15,2261.505210958332
2002-04-16,2329.7661081515757
2002-04-17,2327.556745555396
2002-04-18,2312.3136687356064
2002-04-19,2306.7270824341217
2002-04-22,2265.7553589813124
2002-04-23,2260.0956815408535
2002-04-24,2251.2795957594303
2002-04-25,2233.147986324689
2002-04-26,2216.047429083569
2002-04-29,2225.3641422589294
2002-04-30,2248.0362439780397
2002-05-01,2260.759565301187
2002-05-02,2232.4708969387884
2002-05-03,2221.060795470883
2002-05-06,2219.822768567634
2002-05-07,2212.077187069956
2002-05-08,2279.110540495238
2002-05-09,2256.9332890235455
2002-05-10,2215.485509742783
2002-05-13,2258.9468372334322
2002-05-14,2277.864671172358
2002-05-15,2305.32821768069
2002-05-16,2300.4076616459743
2002-05-17,2334.2556231750737
2002-05-20,2317.1814569637954
2002-05-21,2308.085284878641
2002-05-22,2310.853029909949
2002-05-23,2284.588902892203
2002-05-24,2287.5530169313215
2002-05-27,2315.4763702078553
2002-05-28,2320.491433602503
2002-05-29,2316.2364741819556
2002-05-30,2263.1652932552583
2002-05-31,2277.499632172538
2002-06-03,2260.5649235298856
2002-06-04,2205.374253443537
2002-06-05,2190.746228737976
2002-06-06,2230.9196030312874
2002-06-07,2198.7625623313893
2002-06-10,2177.108712544462
2002-06-11,2192.66070832354
2002-06-12,2171.8393612236637
2002-06-13,2142.172157239745
2002-06-14,2069.185010032485
2002-06-17,2146.82812585195
2002-06-18,2155.586988687433
2002-06-19,2120.720949425561
2002-06-20,2105.5015382876622
2002-06-21,2115.6969315654655
2002-06-24,2093.0833232150017
2002-06-25,2110.3929563977595
2002-06-26,2112.961527242466
2002-06-27,2168.2274956863002
2002-06-28,2229.473394422851
2002-07-01,2236.64574951051
2002-07-02,2156.553432123061
2002-07-03,2115.7414783637
2002-07-04,2165.308364550884
2002-07-05,2241.348265733553
2002-07-08,2251.3766190818856
2002-07-09,2247.4678089532636
2002-07-10,2163.9702235486225
2002-07-11,2146.112136348845
2002-07-12,2152.976035034235
2002-07-15,2069.826569741271
2002-07-16,2103.878758088004
2002-07-17,2156.2563047334565
2002-07-18,2190.1826597756703
2002-07-19,2093.195480132515
2002-07-22,1977.0318926368493
2002-07-23,1851.341894609957
2002-07-24,1919.6521377778008
2002-07-25,1882.5370017506496
2002-07-26,1884.504382356749
2002-07-29,2002.874420053915
2002-07-30,2037.2310665101013
2002-07-31,1939.9112449283768
2002-08-01,1900.8323327551004
2002-08-02,1885.0972693808108
2002-08-05,1792.2975545555505
2002-08-06,1872.1370675761516
2002-08-07,1826.0094160840395
2002-08-08,1932.6168015567953
2002-08-09,1989.2053734588665
2002-08-12,1943.3781080246304
2002-08-13,1954.7561381613978
2002-08-14,1923.4747699470054
2002-08-15,1954.0923276157737
2002-08-16,1971.7625092932403
2002-08-19,2035.0346629237927
2002-08-20,2001.5207941658816
2002-08-21,2040.4786591998443
2002-08-22,2037.791433526347
2002-08-23,2003.2530538827377
2002-08-26,1990.1626859871587
2002-08-27,2038.3412893207171
2002-08-28,1958.594595905505
2002-08-29,1963.0400675537824
2002-08-30,1990.6845117613113
2002-09-02,1946.6621212721482
2002-09-03,1849.1840259632895
2002-09-04,1875.760833407177
2002-09-05,1835.1478540002784
2002-09-06,1902.3687432476074
2002-09-09,1859.8745405187788
2002-09-10,1893.1204754858475
2002-09-11,1935.2179887706259
2002-09-12,1862.9907306023129
2002-09-13,1851.3191951113417
2002-09-16,1830.4276481112222
2002-09-17,1822.741468769755
2002-09-18,1748.712219941519
2002-09-19,1691.2106071385865
2002-09-20,1719.3351416217208
2002-09-23,1627.3537228346383
2002-09-24,1586.6951567656854
2002-09-25,1640.786674424239
2002-09-26,1685.5803222802251
2002-09-27,1634.8564333269358
2002-09-30,1569.9726750822238
2002-10-01,1629.0216452715918
2002-10-02,1665.5753740357402
2002-10-03,1603.0779798531823
2002-10-04,1542.4052301436152
2002-10-07,1515.693700112634
2002-10-08,1468.6452841691573
2002-10-09,1453.148161239916
2002-10-10,1518.3743307433074
2002-10-11,1620.222688183014
2002-10-14,1563.8099445990372
2002-10-15,1655.1642167665505
2002-10-16,1632.1371573881386
2002-10-17,1681.6491721172943
2002-10-18,1673.252775108585
2002-10-21,1741.6821172186055
2002-10-22,1679.0126030575711
2002-10-23,1604.9441064516564
2002-10-24,1629.4877893980602
2002-10-25,1629.429461016866
2002-10-28,1681.080442152691
2002-10-29,1587.9224716005847
2002-10-30,1627.9505753491255
2002-10-31,1649.3747742515748
2002-11-01,1655.627697917603
2002-11-04,1741.232614592499
2002-11-05,1769.0276832540783
2002-11-06,1736.3578012939954
2002-11-07,1679.8821185900065
2002-11-08,1655.7074800312766
2002-11-11,1651.0684732324842
2002-11-12,1693.85291484359
2002-11-13,1670.2369547802673
2002-11-14,1717.088530058283
2002-11-15,1716.7452393726296
2002-11-18,1740.9638500232438
2002-11-19,1742.3959994261847
2002-11-20,1724.5245193887993
2002-11-21,1755.7736974709196
2002-11-22,1757.8241436086116
2002-11-25,1728.778599770109
2002-11-26,1673.704921249517
2002-11-27,1752.969838276488
2002-11-28,1784.5721721133013
2002-11-29,1769.1665941460012
2002-12-02,1797.0584854624337
2002-12-03,1745.4149306130826
2002-12-04,1776.794597012755
2002-12-05,1733.0141693093708
2002-12-06,1734.005449481184
2002-12-09,1654.9427975780445
2002-12-10,1718.7347095996724
2002-12-11,1736.1332092658715
2002-12-12,1696.19389196149
2002-12-13,1681.913480528281
2002-12-16,1750.0215666598392
2002-12-17,1728.7205913320008
2002-12-18,1662.1937768127143
2002-12-19,1620.7736331388987
2002-12-20,1669.887512951543
2002-12-23,1654.5571733249294
2002-12-24,1661.4055059959758
2002-12-25,1661.4055059959758
2002-12-26,1665.5950742182633
2002-12-27,1584.4175211925412
2002-12-30,1630.1197202934432
2002-12-31,1636.5135697655592
2003-01-01,1636.5135697655592
2003-01-02,1735.1014541290992
2003-01-03,1731.2468861094342
2003-01-06,1777.2178047441237
2003-01-07,1742.2427829360524
2003-01-08,1666.3216184860373
2003-01-09,1695.1077529390618
2003-01-10,1702.8469626534472
2003-01-13,1724.0635050432898
2003-01-14,1754.0496819449406
2003-01-15,1721.9230532631807
2003-01-16,1733.6227881809496
2003-01-17,1666.555723084647
2003-01-20,1648.6430323539182
2003-01-21,1633.137116925862
2003-01-22,1595.5975636578826
2003-01-23,1597.830875904489
2003-01-24,1558.7955714634645
2003-01-27,1513.547294619896
2003-01-28,1522.1677944445953
2003-01-29,1552.243782413171
2003-01-30,1519.8436260883802
2003-01-31,1550.1268919321687
2003-02-03,1557.1898173883642
2003-02-04,1506.7578117175565
2003-02-05,1566.4739316265498
2003-02-06,1523.8394506385105
2003-02-07,1479.8452358864556
2003-02-10,1480.4853092549179
2003-02-11,1508.6828021409258
2003-02-12,1481.051278623925
2003-02-13,1484.1192221014603
2003-02-14,1556.69575846565
2003-02-17,1573.7343408918719
2003-02-18,1573.6824732400871
2003-02-19,1505.494873094398
2003-02-20,1490.1232465466044
2003-02-21,1518.109946497005
2003-02-24,1458.9661343238704
2003-02-25,1404.8824003517975
2003-02-26,1386.2547023468132
2003-02-27,1417.9049668997432
2003-02-28,1440.9901866862751
2003-03-03,1446.3863668020422
2003-03-04,1420.3664885748044
2003-03-05,1434.669061549577
2003-03-06,1396.371173216354
2003-03-07,1401.1393087924919
2003-03-10,1338.3865360644284
2003-03-11,1317.3183204942568
2003-03-12,1251.8228476112747
2003-03-13,1327.8265872726602
2003-03-14,1331.207394462984
2003-03-17,1372.1459968335053
2003-03-18,1441.3295145344694
2003-03-19,1449.5771346043985
2003-03-20,1444.1618722433125
2003-03-21,1496.4910386511247
2003-03-24,1416.821141421914
2003-03-25,1467.6536219808497
2003-03-26,1435.3235684021683
2003-03-27,1441.714941157875
2003-03-28,1406.2964405113755
2003-03-31,1372.6417816346275
2003-04-01,1379.4768549034286
2003-04-02,1438.6146116803552
2003-04-03,1424.9624792695631
2003-04-04,1484.858776463008
2003-04-07,1557.921880321483
2003-04-08,1531.851505954743
2003-04-09,1525.4199920212259
2003-04-10,1524.4409256811475
2003-04-11,1530.0841189522178
2003-04-14,1566.5539672289333
2003-04-15,1589.9398674682275
2003-04-16,1592.7421941962184
2003-04-17,1645.7409549146437
2003-04-18,1645.7409549146437
2003-04-21,1638.6469186069455
2003-04-22,1700.1933524636852
2003-04-23,1717.4125740692507
2003-04-24,1668.8751325302785
2003-04-25,1632.5273537872886
2003-04-28,1689.4214356134287
2003-04-29,1664.2486475233045
2003-04-30,1703.0061122929787
2003-05-01,1718.647521478465
2003-05-02,1727.883994530205
2003-05-05,1748.1295422523683
2003-05-06,1789.787653397553
2003-05-07,1751.1939424148977
2003-05-08,1692.6044681229591
2003-05-09,1742.0376624395722
2003-05-12,1737.7243424770559
2003-05-13,1716.8448983525254
2003-05-14,1728.5665296827447
2003-05-15,1763.4958642344034
2003-05-16,1773.914219523691
2003-05-19,1703.347643647895
2003-05-20,1695.6981908639834
2003-05-21,1697.0978380886418
2003-05-22,1722.5580531785981
2003-05-23,1705.6131311787694
2003-05-26,1719.6070848557881
2003-05-27,1741.1993918896017
2003-05-28,1754.928701021257
2003-05-29,1760.189528171494
2003-05-30,1798.9179295048061
2003-06-02,1839.2361111674093
2003-06-03,1813.5456704792941
2003-06-04,1839.5214116683162
2003-06-05,1836.6776798595336
2003-06-06,1859.6984842109161
2003-06-09,1849.561233714293
2003-06-10,1867.587958783944
2003-06-11,1913.8631457781225
2003-06-12,1946.1759642416134
2003-06-13,1924.452992984983
2003-06-16,1991.0801005277488
