Date,AUSTRALIA VALUE
2006-02-22,6053.308980605411
2006-02-23,6128.648844793148
2006-02-24,6143.553341027809
2006-02-27,6163.053595798403
2006-02-28,6212.743757089405
2006-03-01,6122.453870305121
2006-03-02,6201.052756188936
2006-03-03,6155.05882284189
2006-03-06,6160.970395397184
2006-03-07,6088.080522032307
2006-03-08,6100.594269061161
2006-03-09,6133.720242335372
2006-03-10,6085.084946813918
2006-03-13,6141.564487778575
2006-03-14,6163.569583605612
2006-03-15,6174.336472504961
2006-03-16,6142.569204366806
2006-03-17,6069.639221958038
2006-03-20,6038.98832815949
2006-03-21,5975.443819693058
2006-03-22,6031.795146087895
2006-03-23,6010.446720256684
2006-03-24,5977.41268929055
2006-03-27,5974.448481756959
2006-03-28,5993.667373573653
2006-03-29,5949.8754309904625
2006-03-30,6053.80527069681
2006-03-31,6034.971346798781
2006-04-03,6112.273862640789
2006-04-04,6091.68031130202
2006-04-05,6210.591957077342
2006-04-06,6247.80844734332
2006-04-07,6231.8727241300085
2006-04-10,6186.398029687411
2006-04-11,6245.462799794282
2006-04-12,6201.664853526518
2006-04-13,6138.3259784927
2006-04-14,6138.3259784927
2006-04-17,6245.741396924471
2006-04-18,6299.440898364235
2006-04-19,6378.291864814119
2006-04-20,6306.759385390374
2006-04-21,6372.117601685201
2006-04-24,6360.237308969934
2006-04-25,6380.769381794641
2006-04-26,6517.798926887987
2006-04-27,6559.957212615275
2006-04-28,6557.9714127305315
2006-05-01,6609.96362013261
2006-05-02,6579.252525100256
2006-05-03,6617.165881811303
2006-05-04,6556.507032168113
2006-05-05,6595.115014322385
2006-05-08,6642.831687543486
2006-05-09,6696.353719278741
2006-05-10,6701.007366900178
2006-05-11,6711.251762819449
2006-05-12,6659.230677646077
2006-05-15,6496.450202795056
2006-05-16,6553.5900171936755
2006-05-17,6495.519449547671
2006-05-18,6440.0375766313855
2006-05-19,6308.686107178907
2006-05-22,6237.023129213863
2006-05-23,6278.185060394938
2006-05-24,6214.7755389785725
2006-05-25,6195.390952543817
2006-05-26,6268.102739029909
2006-05-29,6334.429254350555
2006-05-30,6365.848990728011
2006-05-31,6165.29745113788
2006-06-01,6188.059939289501
2006-06-02,6269.737397670023
2006-06-05,6302.621262050772
2006-06-06,6142.62351234731
2006-06-07,6131.060795022536
2006-06-08,6043.907805958088
2006-06-09,6227.633010282154
2006-06-12,6206.042443142033
2006-06-13,6019.2794781538105
2006-06-14,6010.476528816944
2006-06-15,5993.289455427556
2006-06-16,6062.399250107668
2006-06-19,5987.082963539274
2006-06-20,5959.954126467301
2006-06-21,5997.814996555384
2006-06-22,6082.7021281363295
2006-06-23,6048.958015988921
2006-06-26,6034.957862809044
2006-06-27,6092.957244812044
2006-06-28,6017.640818601001
2006-06-29,6087.232784686474
2006-06-30,6244.697565125343
2006-07-03,6253.585305924046
2006-07-04,6296.881949838685
2006-07-05,6258.5603216414565
2006-07-06,6346.159663492987
2006-07-07,6401.04264510506
2006-07-10,6383.9779243728835
2006-07-11,6366.751386172765
2006-07-12,6358.47915979268
2006-07-13,6325.7567960834285
2006-07-14,6180.373516222126
2006-07-17,6122.972319659044
2006-07-18,6094.310231273737
2006-07-19,6069.390248415116
2006-07-20,6220.555571527953
2006-07-21,6232.121006140249
2006-07-24,6218.379414925478
2006-07-25,6286.473646984106
2006-07-26,6262.956441103901
2006-07-27,6401.8383758538575
2006-07-28,6366.242681757146
2006-07-31,6402.18441231778
2006-08-01,6378.7668687875375
2006-08-02,6372.609496360057
2006-08-03,6416.935533197686
2006-08-04,6420.537466130731
2006-08-07,6419.349315811628
2006-08-08,6482.531644468556
2006-08-09,6474.845316945482
2006-08-10,6490.130803669252
2006-08-11,6492.171337034619
2006-08-14,6459.7740111066205
2006-08-15,6474.907536262084
2006-08-16,6544.368839284623
2006-08-17,6568.062331865909
2006-08-18,6505.835700236842
2006-08-21,6559.429245809509
2006-08-22,6551.697254188335
2006-08-23,6557.86713774041
2006-08-24,6443.872673858609
2006-08-25,6413.9667263969595
2006-08-28,6440.538087386215
2006-08-29,6516.7029956186825
2006-08-30,6574.182252650785
2006-08-31,6616.752909673674
2006-09-01,6598.774878790491
2006-09-04,6708.9937380968895
2006-09-05,6707.506854520759
2006-09-06,6632.172941766389
2006-09-07,6587.3937469648545
2006-09-08,6555.84485625969
2006-09-11,6477.3768635970255
2006-09-12,6517.975267779254
2006-09-13,6535.365040029056
2006-09-14,6600.126549636906
2006-09-15,6539.246815053546
2006-09-18,6606.8759164152425
2006-09-19,6617.752370427477
2006-09-20,6531.500538240587
2006-09-21,6525.668242839523
2006-09-22,6450.126159391584
2006-09-25,6435.422739523153
2006-09-26,6457.3684976392215
2006-09-27,6544.589866814532
2006-09-28,6534.226374924803
2006-09-29,6574.676130853508
2006-10-02,6616.837515795895
2006-10-03,6614.272709537249
2006-10-04,6600.3255942771
2006-10-05,6715.837041441523
2006-10-06,6691.822782474784
2006-10-09,6665.5554582304885
2006-10-10,6694.580159698487
2006-10-11,6748.666840918187
2006-10-12,6751.64402466747
2006-10-13,6771.04185066923
2006-10-16,6788.479049463051
2006-10-17,6731.769989640132
2006-10-18,6787.457966813439
2006-10-19,6815.529822153093
2006-10-20,6862.871661976247
2006-10-23,6859.51092950425
2006-10-24,6847.589810387069
2006-10-25,6895.969726559999
2006-10-26,6971.457290893335
2006-10-27,6987.228930169536
2006-10-30,6995.743690113203
2006-10-31,7057.961523842628
2006-11-01,7111.076220320873
2006-11-02,7092.980003068888
2006-11-03,7111.431586146489
2006-11-06,7117.289168675615
2006-11-07,7214.677075928998
2006-11-08,7133.211801206094
2006-11-09,7054.272296177983
2006-11-10,7049.786054181628
2006-11-13,7047.998380802579
2006-11-14,7091.304141858585
2006-11-15,7089.037666503557
2006-11-16,7086.924394566119
2006-11-17,7115.640981657032
2006-11-20,6982.695964362007
2006-11-21,7055.654235462085
2006-11-22,7200.919690044509
2006-11-23,7241.881607216046
2006-11-24,7244.381979535615
2006-11-27,7241.611031920011
2006-11-28,7183.500290661319
2006-11-29,7307.824451469975
2006-11-30,7371.331286562095
2006-12-01,7325.229902057046
2006-12-04,7269.738787062747
2006-12-05,7213.761029038041
2006-12-06,7288.711487160442
2006-12-07,7321.147124889315
2006-12-08,7260.820147275482
2006-12-11,7277.827680240303
2006-12-12,7320.1777974902325
2006-12-13,7341.402805992127
2006-12-14,7395.764179660142
2006-12-15,7377.393371062265
2006-12-18,7382.565958559773
2006-12-19,7389.380574965503
2006-12-20,7484.149269634446
2006-12-21,7457.265121743137
2006-12-22,7507.847527731578
2006-12-25,7507.847527731578
2006-12-26,7492.053623963161
2006-12-27,7560.526969118126
2006-12-28,7629.472769068647
2006-12-29,7644.330775169338
2007-01-01,7644.330775169338
2007-01-02,7704.697424390381
2007-01-03,7643.055785473089
2007-01-04,7536.271340024211
2007-01-05,7460.63965826389
2007-01-08,7393.406371985436
2007-01-09,7500.439033063825
2007-01-10,7382.925378991584
2007-01-11,7473.143643966429
2007-01-12,7569.940979034256
2007-01-15,7614.578145225788
2007-01-16,7594.646919089029
2007-01-17,7608.118808953208
2007-01-18,7667.992801025294
2007-01-19,7672.394331628046
2007-01-22,7740.071069567061
2007-01-23,7790.228302875834
2007-01-24,7696.542619526356
2007-01-25,7681.867171726653
2007-01-26,7626.605489972309
2007-01-29,7612.166785129725
2007-01-30,7694.289361379439
2007-01-31,7657.693343390318
2007-02-01,7720.709186158848
2007-02-02,7721.932776921206
2007-02-05,7720.707301670856
2007-02-06,7802.863796002168
2007-02-07,7828.819318744265
2007-02-08,7869.253853257969
2007-02-09,7843.4467208658925
2007-02-12,7774.905471025585
2007-02-13,7832.262708603896
2007-02-14,7910.538018047608
2007-02-15,7959.859181216728
2007-02-16,7895.792557771538
2007-02-19,7976.879753664414
2007-02-20,7965.242446296931
2007-02-21,7976.433143630648
2007-02-22,8079.504793351297
2007-02-23,8087.216789918391
2007-02-26,8095.563562866406
2007-02-27,8010.5970690818995
2007-02-28,7812.987490656092
2007-03-01,7733.754886526522
2007-03-02,7685.755230982438
2007-03-05,7426.83610454219
2007-03-06,7586.771358787228
2007-03-07,7681.335166667119
2007-03-08,7675.089897482968
2007-03-09,7733.775396382801
2007-03-12,7833.958719406459
2007-03-13,7822.76469661294
2007-03-14,7657.592459141303
2007-03-15,7824.541988688175
2007-03-16,7837.862303136905
2007-03-19,7894.90932782492
2007-03-20,7925.717134208858
2007-03-21,7883.619610003108
2007-03-22,8076.165790295994
2007-03-23,8060.470238915376
2007-03-26,8111.899644766876
2007-03-27,8053.951576014084
2007-03-28,7969.800312921904
2007-03-29,8042.419329186186
2007-03-30,8079.506653341737
2007-04-02,8074.9275586453105
2007-04-03,8167.717463140223
2007-04-04,8302.291203465145
2007-04-05,8302.093960396553
2007-04-06,8302.093960396553
2007-04-09,8272.713189775832
2007-04-10,8461.28809578292
2007-04-11,8474.883052069981
2007-04-12,8508.379396906494
2007-04-13,8525.574278149768
2007-04-16,8613.691449677548
2007-04-17,8695.787507978981
2007-04-18,8752.628040182626
2007-04-19,8656.720669238113
2007-04-20,8722.141246399313
2007-04-23,8680.128265387164
2007-04-24,8602.733061898074
2007-04-25,8664.029028403958
2007-04-26,8602.672327762884
2007-04-27,8598.779863129756
2007-04-30,8634.177107514508
2007-05-01,8567.861524083919
2007-05-02,8678.791306050822
2007-05-03,8664.095886491226
2007-05-04,8695.174808541053
2007-05-07,8748.867829633024
2007-05-08,8723.674641040792
2007-05-09,8742.114498824472
2007-05-10,8805.953521650352
2007-05-11,8723.324006453666
2007-05-14,8791.799420879786
2007-05-15,8739.670219228634
2007-05-16,8652.43752360577
2007-05-17,8683.091279097329
2007-05-18,8660.318739478347
2007-05-21,8677.272220361097
2007-05-22,8613.211114930853
2007-05-23,8682.434252453691
2007-05-24,8526.494252092783
2007-05-25,8501.501060833541
2007-05-28,8488.158682716015
2007-05-29,8566.068758578855
2007-05-30,8498.511254561383
2007-05-31,8678.024156021853
2007-06-01,8726.192148170721
2007-06-04,8802.64783726852
2007-06-05,8817.53706044119
2007-06-06,8819.675862035438
2007-06-07,8840.48470229053
2007-06-08,8699.937702598963
2007-06-11,8678.796317712373
2007-06-12,8657.915946160729
2007-06-13,8580.814173625591
2007-06-14,8588.263353303908
2007-06-15,8670.210660706678
2007-06-18,8727.800869795521
2007-06-19,8802.241043265009
2007-06-20,8877.30475335311
2007-06-21,8861.919453590826
2007-06-22,8868.277295014967
2007-06-25,8815.357112685524
2007-06-26,8777.935681290159
2007-06-27,8523.752812960285
2007-06-28,8734.425228095766
2007-06-29,8753.785073324458
2007-07-02,8832.919068302112
2007-07-03,8809.163187693384
2007-07-04,8831.516449077393
2007-07-05,8916.466597917493
2007-07-06,8888.543900101522
2007-07-09,8957.248834269818
2007-07-10,8934.47278693559
2007-07-11,8922.587563075214
2007-07-12,8916.411988696047
2007-07-13,8988.591654022268
2007-07-16,9039.523035621984
2007-07-17,9076.971991958786
2007-07-18,9093.765849563262
2007-07-19,9182.228286981755
2007-07-20,9236.602454820119
2007-07-23,9225.74074600375
2007-07-24,9255.774515230354
2007-07-25,9150.915843161112
2007-07-26,8983.907867223763
2007-07-27,8561.794961424539
2007-07-30,8515.988052318451
2007-07-31,8582.112396840008
2007-08-01,8294.960977277493
2007-08-02,8467.793207917886
2007-08-03,8456.278569468637
2007-08-06,8345.633513563693
2007-08-07,8430.915874996992
2007-08-08,8652.43306453493
2007-08-09,8683.255247717509
2007-08-10,8315.221234785706
2007-08-13,8432.041979514568
2007-08-14,8301.619254927762
2007-08-15,7975.263114140972
2007-08-16,7502.68898657061
2007-08-17,7529.0046010895185
2007-08-20,7961.460738877502
2007-08-21,8032.926976348399
2007-08-22,8050.577094400894
2007-08-23,8349.395006022807
2007-08-24,8316.770822778079
2007-08-27,8481.591107661076
2007-08-28,8416.171628701122
2007-08-29,8266.035558950396
2007-08-30,8282.552206304108
2007-08-31,8373.093963479614
2007-09-03,8466.47912052871
2007-09-04,8556.453484717293
2007-09-05,8471.674872818863
2007-09-06,8478.629065590138
2007-09-07,8453.116511526334
2007-09-10,8331.084048794433
2007-09-11,8465.634793538999
2007-09-12,8532.727491191308
2007-09-13,8542.847366400816
2007-09-14,8670.933403089273
2007-09-17,8571.936843120991
2007-09-18,8419.231642415838
2007-09-19,8813.960458771788
2007-09-20,8927.815716556279
2007-09-21,8870.420155043168
2007-09-24,8962.968840756486
2007-09-25,8987.705400521705
2007-09-26,9115.393022969196
2007-09-27,9226.115148479748
2007-09-28,9302.80160078611
2007-10-01,9330.876850790653
2007-10-02,9389.613355370986
2007-10-03,9492.129680524493
2007-10-04,9414.112745429153
2007-10-05,9545.684956777975
2007-10-08,9561.261343547914
2007-10-09,9649.902656918293
2007-10-10,9749.760362860665
2007-10-11,9863.526066175533
2007-10-12,9809.071675582732
2007-10-15,9754.03414294956
2007-10-16,9436.132876824351
2007-10-17,9513.642667117994
2007-10-18,9607.504117814304
2007-10-19,9490.038573919923
2007-10-22,9234.349232608114
2007-10-23,9519.45323737511
2007-10-24,9547.364202521243
2007-10-25,9628.225627949067
2007-10-26,9770.325749545922
2007-10-29,9914.420923596157
2007-10-30,9852.928900718593
2007-10-31,9965.753959833892
2007-11-01,9957.655795526187
2007-11-02,9810.803124913116
2007-11-05,9692.926373853112
2007-11-06,9820.240390022676
2007-11-07,9948.870983797298
2007-11-08,9626.199927375694
2007-11-09,9427.106818129178
2007-11-12,8933.974796781702
2007-11-13,9205.182484452127
2007-11-14,9441.433015819079
2007-11-15,9249.549156949866
2007-11-16,9141.461157716942
2007-11-19,9204.43939448187
2007-11-20,9151.939147873407
2007-11-21,8856.930793724288
2007-11-22,8835.54948120446
2007-11-23,8809.347207803721
2007-11-26,9005.84001582693
2007-11-27,8931.16143707345
2007-11-28,8938.100165991242
2007-11-29,8983.103523124317
2007-11-30,9124.886307051476
2007-12-03,9144.035397058313
2007-12-04,9050.246189769594
2007-12-05,8970.485119489731
2007-12-06,9127.005000504061
2007-12-07,9281.978415350444
2007-12-10,9250.09996895878
2007-12-11,9341.96836628027
2007-12-12,9266.472185641389
2007-12-13,9121.754518786442
2007-12-14,8869.26681942816
2007-12-17,8450.66649545177
2007-12-18,8480.725536990914
2007-12-19,8436.61772389635
2007-12-20,8372.192529111931
2007-12-21,8615.8674038856
2007-12-24,8686.255132726179
2007-12-25,8686.255132726179
2007-12-26,8709.687032584878
2007-12-27,8730.515497739574
2007-12-28,8707.936718552908
2007-12-31,8735.062607488286
2008-01-01,8735.062607488286
2008-01-02,8755.244752446042
2008-01-03,8653.014843825908
2008-01-04,8589.889808923923
2008-01-07,8347.881975539694
2008-01-08,8448.995823039295
2008-01-09,8373.765331207776
2008-01-10,8392.410498149864
2008-01-11,8299.096019378441
2008-01-14,8353.814892579576
2008-01-15,8235.835944919629
2008-01-16,7921.7339863812285
2008-01-17,8010.783835182197
2008-01-18,8017.625067058552
2008-01-21,7643.016474933252
2008-01-22,7217.869997740575
2008-01-23,7407.494250937335
2008-01-24,7786.126655759472
2008-01-25,8222.794302013053
2008-01-28,8238.168365013984
2008-01-29,8014.8652453973755
2008-01-30,7831.444018544905
2008-01-31,7921.33195673801
2008-02-01,8271.937631878129
2008-02-04,8301.790825218872
2008-02-05,8064.487347490711
2008-02-06,7823.876218614539
2008-02-07,7760.909895884905
2008-02-08,7944.423455696724
2008-02-11,7789.6158901518575
2008-02-12,7938.04481472941
2008-02-13,7618.910553310044
2008-02-14,7891.669172210962
2008-02-15,7794.4130598593965
2008-02-18,7747.623367350741
2008-02-19,7918.832942309925
2008-02-20,7602.373752147929
2008-02-21,7713.683524694489
2008-02-22,7648.946755209616
2008-02-25,7811.640419342762
2008-02-26,7982.639599560673
2008-02-27,8223.400287808587
2008-02-28,8062.6341823181165
2008-02-29,7773.642540547239
2008-03-03,7513.091021144364
2008-03-04,7449.6390455012925
2008-03-05,7455.591969933779
2008-03-06,7499.7618897712455
2008-03-07,7197.653153032043
2008-03-10,7040.872072212027
2008-03-11,7167.671208815638
2008-03-12,7435.273679180476
2008-03-13,7283.152832968487
2008-03-14,7323.790793615554
2008-03-17,6915.095762425804
2008-03-18,7080.052136079093
2008-03-19,7418.966855873192
2008-03-20,7119.199515952212
2008-03-21,7119.199515952212
2008-03-24,7201.846917822952
2008-03-25,7612.831193070681
2008-03-26,7724.373498603333
2008-03-27,7668.352667918582
2008-03-28,7588.683596300312
2008-03-31,7553.600098265169
2008-04-01,7434.438769678786
2008-04-02,7792.846042137043
2008-04-03,7940.792594729161
2008-04-04,7964.538554207579
2008-04-07,7867.41643722828
2008-04-08,7810.2468317972025
2008-04-09,7652.890594576993
2008-04-10,7525.722229239638
2008-04-11,7518.815877581255
2008-04-14,7311.932883209461
2008-04-15,7423.326634305427
2008-04-16,7638.324229180335
2008-04-17,7636.351903497193
2008-04-18,7469.841831934675
2008-04-21,7868.1918811422765
2008-04-22,7851.065942101486
2008-04-23,7974.574056287994
2008-04-24,7793.371325489865
2008-04-25,7740.369278326446
2008-04-28,7906.061729976436
2008-04-29,7895.30170973667
2008-04-30,7978.816624271309
2008-05-01,7829.112633150314
2008-05-02,8079.123103833391
2008-05-05,8174.1261374527285
2008-05-06,8081.769145865536
2008-05-07,7919.7100576891535
2008-05-08,8064.131659078495
2008-05-09,8096.676106147251
2008-05-12,8299.169065535605
2008-05-13,8210.325572377267
2008-05-14,8150.028738303615
2008-05-15,8181.5388376838855
2008-05-16,8347.381821076793
2008-05-19,8318.718608549843
2008-05-20,8301.808546969953
2008-05-21,8222.019155632823
2008-05-22,8126.37421190508
2008-05-23,8088.815839833486
2008-05-26,8024.0733805924065
2008-05-27,8009.692358141993
2008-05-28,8023.112175139584
2008-05-29,8024.245079471511
2008-05-30,7992.996135657075
2008-06-02,7898.391054082659
2008-06-03,7702.955155295263
2008-06-04,7842.777064532014
2008-06-05,7863.588836829376
2008-06-06,7961.998905100425
2008-06-09,7893.650233369424
2008-06-10,7567.727931143764
2008-06-11,7671.399148800543
2008-06-12,7345.839347991877
2008-06-13,7404.434668534313
2008-06-16,7377.832924030778
2008-06-17,7450.668172300287
2008-06-18,7456.4361842495955
2008-06-19,7294.55519547374
2008-06-20,7216.072172196101
2008-06-23,7180.1901486388915
2008-06-24,7145.800931336603
2008-06-25,7158.604857592583
2008-06-26,7344.912190406993
2008-06-27,7243.858049980976
2008-06-30,7146.676827838661
2008-07-01,6888.384853296811
2008-07-02,6981.853138724323
2008-07-03,7035.644723626558
2008-07-04,7247.6890135078465
2008-07-07,7060.554177572627
2008-07-08,6895.832649043918
2008-07-09,7067.925498308687
2008-07-10,6991.424535186206
2008-07-11,6971.2349637459865
2008-07-14,6894.567223430129
2008-07-15,6738.673170005204
2008-07-16,6850.020874908561
2008-07-17,7081.281228111114
2008-07-18,6994.485564460076
2008-07-21,7311.323652134169
2008-07-22,7236.565813351914
2008-07-23,7474.383472787396
2008-07-24,7676.31235939217
2008-07-25,7221.419551874474
2008-07-28,6998.087422288748
2008-07-29,6772.799897829275
2008-07-30,6905.073591798205
2008-07-31,6880.336444656474
2008-08-01,6689.419350842401
2008-08-04,6690.012604464853
2008-08-05,6674.109239300861
2008-08-06,6892.806683360824
2008-08-07,6911.154841854498
2008-08-08,6754.703579993441
2008-08-11,6898.529410703085
2008-08-12,6860.663914536211
2008-08-13,6600.517237824757
2008-08-14,6532.140501093944
2008-08-15,6532.237753695032
2008-08-18,6555.068269840959
2008-08-19,6370.4879099903
2008-08-20,6421.902112207277
2008-08-21,6368.811843378024
2008-08-22,6315.565513563864
2008-08-25,6456.382182264442
2008-08-26,6339.23788052841
2008-08-27,6322.620999105194
2008-08-28,6433.051378445916
2008-08-29,6519.688535340179
2008-09-01,6448.485150943654
2008-09-02,6451.015776465147
2008-09-03,6445.746136463113
2008-09-04,6358.811382883124
2008-09-05,6017.937133221146
2008-09-08,6445.176939054901
2008-09-09,6258.631861096293
2008-09-10,6223.755693184076
2008-09-11,5963.719794323651
2008-09-12,6209.165489384412
2008-09-15,5967.486222406966
2008-09-16,5712.815176061386
2008-09-17,5643.502548956304
2008-09-18,5540.977573204249
2008-09-19,6168.974362899338
2008-09-22,6606.764913645209
2008-09-23,6434.591923162159
2008-09-24,6533.342463154127
2008-09-25,6457.241094290046
2008-09-26,6411.337795588519
2008-09-29,6185.8166066239255
2008-09-30,5802.62949681131
2008-10-01,6051.683099619562
2008-10-02,5970.560486431515
2008-10-03,5975.404245275494
2008-10-06,5310.989776738259
2008-10-07,5447.266499501897
2008-10-08,4815.059252761417
2008-10-09,4935.909093783676
2008-10-10,4196.798368708833
2008-10-13,4604.919599459256
2008-10-14,4931.047322969234
2008-10-15,4854.820576244947
2008-10-16,4459.146023482261
2008-10-17,4614.662077367988
2008-10-20,4875.186378652341
2008-10-21,4967.366251384974
2008-10-22,4724.946850640985
2008-10-23,4492.865197487346
2008-10-24,4004.3896763420476
2008-10-27,3889.9277398485724
2008-10-28,3959.888809589929
2008-10-29,4255.721403393904
2008-10-30,4369.579033462697
2008-10-31,4338.245838634798
2008-11-03,4690.40082559024
2008-11-04,4850.672055184527
2008-11-05,4946.216105405477
2008-11-06,4605.95117109616
2008-11-07,4475.907194632004
2008-11-10,4540.185805873383
2008-11-11,4143.538290487967
2008-11-12,4064.7521116146295
2008-11-13,3794.1054317054304
2008-11-14,3897.4222151421654
2008-11-17,3734.471574917967
2008-11-18,3661.054317489404
2008-11-19,3709.8695272160817
2008-11-20,3398.7261789511567
2008-11-21,3470.3925280875665
2008-11-24,3606.891106992395
2008-11-25,3821.8845157211153
2008-11-26,3776.9933051484227
2008-11-27,3846.0825603331664
2008-11-28,3927.028360654911
2008-12-01,3838.8515386988056
2008-12-02,3681.6893219678113
2008-12-03,3690.7094198527757
2008-12-04,3730.2096861255054
2008-12-05,3645.111354559451
2008-12-08,3949.5328358192787
2008-12-09,3788.9723492436356
2008-12-10,3805.9568649460884
2008-12-11,3836.6268777070786
2008-12-12,3720.083139753976
2008-12-15,3816.354292341248
2008-12-16,3804.194505525711
2008-12-17,3921.0506442884493
2008-12-18,3991.6346463941773
2008-12-19,3952.1522071887
2008-12-22,3874.5583028205974
2008-12-23,3889.8767212189127
2008-12-24,3948.5125945435275
2008-12-25,3948.5125945435275
2008-12-26,3935.5174166926927
2008-12-29,4067.9060977175823
2008-12-30,4065.010084404253
2008-12-31,4147.635639116653
2009-01-01,4147.635639116653
2009-01-02,4185.164040020723
2009-01-05,4184.871483032257
2009-01-06,4266.543106225299
2009-01-07,4321.420740274798
2009-01-08,4236.028239051114
2009-01-09,4226.1382053127445
2009-01-12,4054.7249770832314
2009-01-13,3903.300960112517
2009-01-14,3894.078113232376
2009-01-15,3712.7030590606055
2009-01-16,3786.072585051431
2009-01-19,3800.1356662546655
2009-01-20,3622.0900248742964
2009-01-21,3504.3065973661032
2009-01-22,3585.635116023871
2009-01-23,3397.454194784955
2009-01-26,3441.3057854982208
2009-01-27,3525.8481034683923
2009-01-28,3619.012005352332
2009-01-29,3612.8101615055634
2009-01-30,3487.691384165323
2009-02-02,3429.904307560989
2009-02-03,3544.809981686252
2009-02-04,3480.4092157848845
2009-02-05,3390.461233519095
2009-02-06,3519.741666436378
2009-02-09,3616.303584200219
2009-02-10,3534.724857314834
2009-02-11,3431.504575757561
2009-02-12,3449.3293938694815
2009-02-13,3582.727969643704
2009-02-16,3475.8599897639033
2009-02-17,3335.1285806038895
2009-02-18,3280.157201810502
2009-02-19,3384.8428095199242
2009-02-20,3313.916997746851
2009-02-23,3289.7392635656447
2009-02-24,3259.6668695958133
2009-02-25,3264.9779976795116
2009-02-26,3334.3528866838396
2009-02-27,3286.9993437989247
2009-03-02,3148.8386814987384
2009-03-03,3163.9833746915074
2009-03-04,3113.5892974394333
2009-03-05,3110.840146008381
2009-03-06,3043.876055733362
2009-03-09,2961.533206528608
2009-03-10,3100.8254925422657
2009-03-11,3167.4766362987903
2009-03-12,3173.8949533403497
2009-03-13,3377.2466277989543
2009-03-16,3435.129817467302
2009-03-17,3550.644331100608
2009-03-18,3587.5817742556196
2009-03-19,3824.435369361727
2009-03-20,3744.8912368079414
2009-03-23,3890.802359386016
2009-03-24,3930.2995560832856
2009-03-25,3993.211937195833
2009-03-26,4023.475380369114
2009-03-27,4009.30489973342
2009-03-30,3854.7253893901648
2009-03-31,3932.3189800592468
2009-04-01,3926.7555497782564
2009-04-02,4177.045008541744
2009-04-03,4221.014424961796
2009-04-06,4268.172877780112
2009-04-07,4241.395613459889
2009-04-08,4089.499691741614
2009-04-09,4208.488202994443
2009-04-10,4208.488202994443
2009-04-13,4268.056122755135
2009-04-14,4392.1585109366115
2009-04-15,4299.245120562089
2009-04-16,4357.642534178145
2009-04-17,4369.839759473388
2009-04-20,4263.356769613771
2009-04-21,4151.441095629633
2009-04-22,4160.444646765414
2009-04-23,4272.724795847794
2009-04-24,4274.281376774348
2009-04-27,4250.288607354479
2009-04-28,4146.279747172202
2009-04-29,4212.993294746617
2009-04-30,4381.545070190689
2009-05-01,4325.366757112101
2009-05-04,4536.523786319436
2009-05-05,4541.394342068497
2009-05-06,4528.9845088575
2009-05-07,4670.260911169599
2009-05-08,4681.897915073909
2009-05-11,4693.404506369775
2009-05-12,4642.37625586056
2009-05-13,4573.714124641711
2009-05-14,4417.935712885361
2009-05-15,4458.866250069415
2009-05-18,4444.8018460286485
2009-05-19,4637.508099683023
2009-05-20,4677.377914989429
2009-05-21,4584.293657546573
2009-05-22,4625.560363417225
2009-05-25,4534.401631251612
2009-05-26,4614.318938635959
2009-05-27,4673.397262202349
2009-05-28,4598.328024061176
2009-05-29,4798.8405048647555
2009-06-01,4965.168274956456
2009-06-02,5111.904048844212
2009-06-03,5132.268214655515
2009-06-04,4996.733227236635
2009-06-05,4958.399928655842
2009-06-08,4862.712595533519
2009-06-09,4943.0698247349055
2009-06-10,5090.42836030166
2009-06-11,5163.852553497278
2009-06-12,5170.505403498197
2009-06-15,5063.283396653217
2009-06-16,4992.029277195185
2009-06-17,4843.171482239687
2009-06-18,4951.5222940965405
2009-06-19,5000.007171958478
2009-06-22,4927.005384606861
2009-06-23,4751.587005511298
2009-06-24,4882.163183440845
2009-06-25,4878.933494127633
2009-06-26,5032.412720731249
2009-06-29,5014.255242685144
2009-06-30,5112.002905064257
2009-07-01,4988.577213648994
2009-07-02,4915.2839112492065
2009-07-03,4900.265495740206
2009-07-06,4821.107522810185
2009-07-07,4845.5665939591
2009-07-08,4786.328262644287
2009-07-09,4735.568353645361
2009-07-10,4756.4957207005955
2009-07-13,4673.404833307989
2009-07-14,4917.6598684713435
2009-07-15,5075.665918983721
2009-07-16,5180.613602085675
2009-07-17,5175.415910233612
2009-07-20,5290.876370135199
2009-07-21,5291.5403847339285
2009-07-22,5315.585238805177
2009-07-23,5312.183902845266
2009-07-24,5321.339955564337
2009-07-27,5432.656251998864
2009-07-28,5533.433100938363
2009-07-29,5426.686905113981
2009-07-30,5588.5254667620175
2009-07-31,5696.4247787651675
2009-08-03,5825.238138956811
2009-08-04,5892.502328743934
2009-08-05,5804.508241881708
2009-08-06,5907.691619165002
2009-08-07,5880.264211975235
2009-08-10,5895.693239451519
2009-08-11,5907.37766189462
2009-08-12,5926.337892253863
2009-08-13,6178.189356518584
2009-08-14,6162.256294300764
2009-08-17,5963.139847571769
2009-08-18,5986.44389448521
2009-08-19,5996.178189168916
2009-08-20,6004.128871354377
2009-08-21,5884.550218291365
2009-08-24,6137.952556160538
2009-08-25,6104.810068151425
2009-08-26,6123.823124145379
2009-08-27,6145.592404864453
2009-08-28,6304.319306427689
2009-08-31,6335.839995546519
2009-09-01,6358.698389882551
2009-09-02,6204.900043334645
2009-09-03,6190.777846626736
2009-09-04,6257.288198203282
2009-09-07,6376.727586845364
