Date,FINLAND VALUE
2002-02-11,200.80663635446132
2002-02-12,203.69886840052695
2002-02-13,205.11718913378738
2002-02-14,206.39054707463617
2002-02-15,208.62069902986758
2002-02-18,205.49492568214953
2002-02-19,206.18762336050938
2002-02-20,204.09060381836665
2002-02-21,205.4287181504774
2002-02-22,206.05295643868195
2002-02-25,205.21537478119578
2002-02-26,205.60385224111494
2002-02-27,206.10631337189852
2002-02-28,205.1196584020714
2002-03-01,206.98819553124227
2002-03-04,211.3671789451411
2002-03-05,210.36000446891572
2002-03-06,212.5107846398527
2002-03-07,216.4729727257635
2002-03-08,216.477426845985
2002-03-11,215.70922522833368
2002-03-12,214.25639212640027
2002-03-13,214.05078980561032
2002-03-14,213.045918912722
2002-03-15,212.44277774398282
2002-03-18,213.6679480715487
2002-03-19,212.92857994801003
2002-03-20,212.60835185625672
2002-03-21,213.7423814947965
2002-03-22,212.25877381289473
2002-03-25,211.88284974081319
2002-03-26,210.92617367124035
2002-03-27,210.31537134999203
2002-03-28,210.23102831937328
2002-03-29,210.23102831937328
2002-04-01,211.95403594487013
2002-04-02,215.1358095611538
2002-04-03,214.83516627605368
2002-04-04,213.9788313866632
2002-04-05,214.26132726433931
2002-04-08,212.06122623709737
2002-04-09,214.5104679697991
2002-04-10,214.5693686912694
2002-04-11,214.61833041412677
2002-04-12,213.58067738962916
2002-04-15,213.76245351889622
2002-04-16,216.97208319598954
2002-04-17,219.35403649735338
2002-04-18,217.4522605251824
2002-04-19,215.7433853730147
2002-04-22,213.19473450343264
2002-04-23,210.13263282131948
2002-04-24,209.96889562809187
2002-04-25,209.17289495170644
2002-04-26,213.32687400728565
2002-04-29,213.8534532506915
2002-04-30,212.84739165854168
2002-05-01,214.05205451222997
2002-05-02,216.3253157862782
2002-05-03,217.48508116077753
2002-05-06,217.05767884162185
2002-05-07,216.43657849721
2002-05-08,219.42683075962415
2002-05-09,219.37852545841125
2002-05-10,219.68819422756624
2002-05-13,220.43256264692707
2002-05-14,220.94800282688905
2002-05-15,223.17187862511625
2002-05-16,221.78807104621552
2002-05-17,224.2386610062959
2002-05-20,223.43883449698558
2002-05-21,221.3025168179915
2002-05-22,220.43475460418347
2002-05-23,220.6710437354895
2002-05-24,221.70303192045589
2002-05-27,219.57779172969592
2002-05-28,222.47448265733075
2002-05-29,222.19075755977687
2002-05-30,221.2122784594837
2002-05-31,221.33206266590213
2002-06-03,221.1463429311169
2002-06-04,218.54169424940622
2002-06-05,219.5862005997261
2002-06-06,221.6048082040646
2002-06-07,218.73456422168383
2002-06-10,219.6030531639433
2002-06-11,220.89694763166918
2002-06-12,217.9678445233102
2002-06-13,217.1301975965939
2002-06-14,214.3308345286063
2002-06-17,215.66570773977793
2002-06-18,218.89868672607733
2002-06-19,218.8695420279006
2002-06-20,215.5581489379136
2002-06-21,216.6087252846842
2002-06-24,214.81464990006634
2002-06-25,213.48104728206582
2002-06-26,212.39359487869083
2002-06-27,214.49196240768933
2002-06-28,219.93950172073116
2002-07-01,220.39277820010037
2002-07-02,219.52129290693824
2002-07-03,213.95803188624888
2002-07-04,215.4784737649367
2002-07-05,214.3637783456681
2002-07-08,218.0000375279271
2002-07-09,219.59737196408852
2002-07-10,216.61743671682905
2002-07-11,215.32980891802723
2002-07-12,212.51142035225607
2002-07-15,211.92757333931172
2002-07-16,206.62679124552406
2002-07-17,209.13105251949557
2002-07-18,208.57160607356968
2002-07-19,203.55546345745012
2002-07-22,199.20025791654047
2002-07-23,190.1545424426307
2002-07-24,179.53300018037262
2002-07-25,183.40564960734594
2002-07-26,180.86801392172512
2002-07-29,186.4957032340911
2002-07-30,191.0964627405459
2002-07-31,190.48071410457158
2002-08-01,188.13705771413188
2002-08-02,181.76412813777975
2002-08-05,175.4028986857324
2002-08-06,175.3104814627823
2002-08-07,175.92575709770708
2002-08-08,177.01726157550016
2002-08-09,179.3211206543784
2002-08-12,179.04485679006945
2002-08-13,176.0472162688418
2002-08-14,177.594416961557
2002-08-15,179.4548363840134
2002-08-16,178.90856611301876
2002-08-19,179.92936000440844
2002-08-20,181.58135904313139
2002-08-21,188.04226474210967
2002-08-22,192.73439415226548
2002-08-23,192.58296304319674
2002-08-26,189.64469090710412
2002-08-27,193.59981192196204
2002-08-28,191.06732449529363
2002-08-29,187.9932989054918
2002-08-30,186.9629170273917
2002-09-02,188.73252813533233
2002-09-03,181.66643164323145
2002-09-04,181.0446579428276
2002-09-05,181.49951791742137
2002-09-06,180.97526195930777
2002-09-09,180.99974092613795
2002-09-10,182.8541768403652
2002-09-11,184.82697686892325
2002-09-12,184.3512966908834
2002-09-13,183.4762328545781
2002-09-16,182.36652759350264
2002-09-17,181.59107767329175
2002-09-18,177.26143667816353
2002-09-19,176.2828549451991
2002-09-20,173.79725129658394
2002-09-23,171.01100813258142
2002-09-24,165.1917128041291
2002-09-25,164.56633602610773
2002-09-26,168.64280397560088
2002-09-27,169.9473446421339
2002-09-30,166.12784756017888
2002-10-01,164.83382314086495
2002-10-02,164.357035719079
2002-10-03,162.98470056201933
2002-10-04,164.37750131219497
2002-10-07,159.89658665116644
2002-10-08,156.3892927601966
2002-10-09,158.48094221845327
2002-10-10,159.38047280365657
2002-10-11,167.8844244751198
2002-10-14,168.8083150595913
2002-10-15,175.6268053982776
2002-10-16,173.74727418536412
2002-10-17,178.1525508735069
2002-10-18,181.31918029323407
2002-10-21,177.4253792716921
2002-10-22,181.760588609848
2002-10-23,178.34164527471455
2002-10-24,183.94588135655943
2002-10-25,179.319732290276
2002-10-28,181.71853462595578
2002-10-29,175.4623413369896
2002-10-30,175.94968326903617
2002-10-31,181.46740771160444
2002-11-01,179.5419947298206
2002-11-04,185.0820048914481
2002-11-05,185.46033881924703
2002-11-06,185.7062250280629
2002-11-07,187.8010909152321
2002-11-08,187.6616226952264
2002-11-11,180.93788127501415
2002-11-12,180.56122548086623
2002-11-13,181.2303886280031
2002-11-14,183.2307291671285
2002-11-15,182.65797565511576
2002-11-18,184.19240695598748
2002-11-19,184.91783374581567
2002-11-20,183.3633302915341
2002-11-21,188.54985539291152
2002-11-22,188.1629590015257
2002-11-25,191.1792235958971
2002-11-26,189.10846518165513
2002-11-27,194.1441837033684
2002-11-28,199.6913510068414
2002-11-29,202.43701169776608
2002-12-02,203.40011261553758
2002-12-03,196.4753837712103
2002-12-04,193.18176986731686
2002-12-05,194.0382219030487
2002-12-06,195.4636188657066
2002-12-09,191.7096903188222
2002-12-10,191.0413795772136
2002-12-11,192.50274109161666
2002-12-12,191.66475162754864
2002-12-13,190.58162009825242
2002-12-16,191.69137363429098
2002-12-17,193.52899725683326
2002-12-18,197.29189171589445
2002-12-19,193.0157099429539
2002-12-20,192.27857874356457
2002-12-23,190.33090790393064
2002-12-24,191.1187013969105
2002-12-25,191.1187013969105
2002-12-26,191.60064565143932
2002-12-27,190.9782626837527
2002-12-30,194.4443490166346
2002-12-31,195.20702177179402
2003-01-01,195.20702177179402
2003-01-02,201.3573093883061
2003-01-03,202.7426707869759
2003-01-06,203.9883416870254
2003-01-07,200.29526353737015
2003-01-08,196.49817231106334
2003-01-09,197.93197004745556
2003-01-10,199.19909591510913
2003-01-13,203.92023387580608
2003-01-14,206.74148623827574
2003-01-15,205.3764356815346
2003-01-16,208.06167437315335
2003-01-17,207.5616467730819
2003-01-20,210.30007778799705
2003-01-21,207.10580766812652
2003-01-22,205.14555768873876
2003-01-23,204.96337978010797
2003-01-24,204.78895873292467
2003-01-27,199.46585218677689
2003-01-28,196.88446830000956
2003-01-29,194.8365602903256
2003-01-30,185.31448246169
2003-01-31,183.94511369490576
2003-02-03,187.1194385797743
2003-02-04,189.35686466227062
2003-02-05,187.58073166682848
2003-02-06,187.4552307413321
2003-02-07,187.33011518577482
2003-02-10,186.80519600097196
2003-02-11,186.23147965140544
2003-02-12,184.84257275920027
2003-02-13,183.77980465208998
2003-02-14,184.29771690774032
2003-02-17,186.81557820652753
2003-02-18,185.77018970170417
2003-02-19,187.09560258652402
2003-02-20,185.43650180460173
2003-02-21,183.90985495353794
2003-02-24,185.1271967029302
2003-02-25,181.2981028193068
2003-02-26,180.8193355876653
2003-02-27,179.02656617494964
2003-02-28,182.09621770291935
2003-03-03,183.11097172180615
2003-03-04,182.45510567328967
2003-03-05,181.23034627830944
2003-03-06,179.49301804885263
2003-03-07,177.41275161559028
2003-03-10,177.69886335144582
2003-03-11,179.50647050470553
2003-03-12,178.19236940346528
2003-03-13,176.50663964821544
2003-03-14,179.65196662813997
2003-03-17,181.58019455483304
2003-03-18,187.2259241117282
2003-03-19,186.89276844466343
2003-03-20,184.46590966733368
2003-03-21,186.97532951057346
2003-03-24,185.57482376893756
2003-03-25,184.60535452306064
2003-03-26,183.0429355496582
2003-03-27,182.73057916062018
2003-03-28,180.93088658493912
2003-03-31,177.2848205401398
2003-04-01,179.79932251589827
2003-04-02,182.9540198902376
2003-04-03,183.43826756430366
2003-04-04,177.63315712188992
2003-04-07,181.60128592877686
2003-04-08,179.73737309979734
2003-04-09,179.5396304567221
2003-04-10,181.93922869704335
2003-04-11,182.4630747292812
2003-04-14,181.78753742530859
2003-04-15,184.04552857998874
2003-04-16,186.15167058729153
2003-04-17,188.8563266792512
2003-04-18,188.8563266792512
2003-04-21,188.04225345928285
2003-04-22,188.78621729084824
2003-04-23,193.98833130732
2003-04-24,195.02514681063633
2003-04-25,193.43917371750862
2003-04-28,195.90320928609245
2003-04-29,197.39729132135042
2003-04-30,199.59460870544143
2003-05-01,201.42780291622165
2003-05-02,201.76297387831622
2003-05-05,204.36720328805234
2003-05-06,207.83941242968066
2003-05-07,207.35202633388943
2003-05-08,204.25825957911837
2003-05-09,203.84269488485756
2003-05-12,203.4397607437601
2003-05-13,201.94164853187297
2003-05-14,200.6294971874816
2003-05-15,201.5034976793899
2003-05-16,201.31943915449668
2003-05-19,204.4659064238866
2003-05-20,201.16731740400581
2003-05-21,200.14881885310277
2003-05-22,200.6999976296296
2003-05-23,201.44501480730702
2003-05-26,202.52143585610267
2003-05-27,200.55933886451115
2003-05-28,201.73220469597052
2003-05-29,203.22709007636743
2003-05-30,201.24866888985548
2003-06-02,204.34035475329298
2003-06-03,203.19515766542418
2003-06-04,203.25790249701163
2003-06-05,203.01342679094114
2003-06-06,207.21549458914004
2003-06-09,205.3351145433703
2003-06-10,203.01489806052686
2003-06-11,206.55393529106584
2003-06-12,203.3265466482889
2003-06-13,201.9156869749066
2003-06-16,203.96851918412506
2003-06-17,206.8939340217666
2003-06-18,204.79532826556766
2003-06-19,206.87854442671193
2003-06-20,205.7720053572494
2003-06-23,200.76239624845576
2003-06-24,195.20514511579393
2003-06-25,196.84544489609894
2003-06-26,195.61659697484865
2003-06-27,198.11703325483444
2003-06-30,195.70745410592204
2003-07-01,193.69053222244833
2003-07-02,195.78350594608887
2003-07-03,197.59650460809257
2003-07-04,197.46621976987072
2003-07-07,204.55627732529075
2003-07-08,206.29919597260198
2003-07-09,209.67925011838375
2003-07-10,209.70884547551753
2003-07-11,208.40466511227908
2003-07-14,211.44258410743137
2003-07-15,209.49989027909209
2003-07-16,209.38793045699202
2003-07-17,193.51788787825382
2003-07-18,194.52059337490462
2003-07-21,193.8227477046123
2003-07-22,193.0715425020918
2003-07-23,194.75286673176026
2003-07-24,198.58284654409925
2003-07-25,198.45209814212004
2003-07-28,200.6949299872334
2003-07-29,199.8134381995432
2003-07-30,198.153181649235
2003-07-31,197.19740321783536
2003-08-01,194.7583235134572
2003-08-04,193.89525054824992
2003-08-05,194.64039727851772
2003-08-06,190.21925562927868
2003-08-07,189.21453903341512
2003-08-08,190.37227099228608
2003-08-11,191.8787980767701
2003-08-12,193.2241086370756
2003-08-13,194.038121177372
2003-08-14,196.28289577897547
2003-08-15,195.97226450276878
2003-08-18,196.9335301890115
2003-08-19,201.66214386244522
2003-08-20,202.75480750158016
2003-08-21,204.62227378917996
2003-08-22,204.1039538145138
2003-08-25,202.01211590916733
2003-08-26,198.1543099630658
2003-08-27,204.0179539134097
2003-08-28,205.2237314143362
2003-08-29,208.70158633860987
2003-09-01,210.6114902229076
2003-09-02,207.97516062174694
2003-09-03,213.02154904775145
2003-09-04,211.8970622937348
2003-09-05,211.7195590654248
2003-09-08,215.50606170157286
2003-09-09,210.79845071580905
2003-09-10,204.08912536711176
2003-09-11,205.38329130891287
2003-09-12,207.70314676839433
2003-09-15,207.7410632814894
2003-09-16,207.07146889666217
2003-09-17,207.24544180769269
2003-09-18,206.7683786490461
2003-09-19,207.523685433634
2003-09-22,205.1364418256183
2003-09-23,205.18360145677906
2003-09-24,205.38635817006215
2003-09-25,201.84662483393936
2003-09-26,202.15738651140717
2003-09-29,205.78764222592608
2003-09-30,203.60367250427794
2003-10-01,205.843429403279
2003-10-02,208.2004304323793
2003-10-03,214.5668508085599
2003-10-06,213.4529133741825
2003-10-07,213.36548209282657
2003-10-08,215.40808820854195
2003-10-09,219.56255982890428
2003-10-10,219.05545097480024
2003-10-13,220.5115018538796
2003-10-14,218.68638392547683
2003-10-15,220.92251890202522
2003-10-16,217.09199798448878
2003-10-17,219.7117897626536
2003-10-20,218.55876201477332
2003-10-21,220.7610266347211
2003-10-22,219.47182104767364
2003-10-23,220.32312226609332
2003-10-24,220.99601546166352
2003-10-27,219.5286588262458
2003-10-28,222.09370232383972
2003-10-29,225.50660232145495
2003-10-30,226.53703585363357
2003-10-31,225.81349800366806
2003-11-03,227.4897498018383
2003-11-04,226.47475043679412
2003-11-05,223.10653740964148
2003-11-06,226.39443736091619
2003-11-07,229.3616678965178
2003-11-10,228.97290801477794
2003-11-11,226.73964969206264
2003-11-12,231.55641453624878
2003-11-13,235.17632701283202
2003-11-14,236.4538450537339
2003-11-17,231.46517705433084
2003-11-18,232.96776083962922
2003-11-19,230.64399166392107
2003-11-20,232.30153470559284
2003-11-21,233.2494622401008
2003-11-24,236.16738916826804
2003-11-25,233.74253041570512
2003-11-26,235.9366444759821
2003-11-27,237.31846501624412
2003-11-28,237.3136224534905
2003-12-01,236.1209006788867
2003-12-02,239.76232681633917
2003-12-03,240.20120971466207
2003-12-04,241.33860859687812
2003-12-05,241.4070269095494
2003-12-08,241.36954485277323
2003-12-09,240.7378970696196
2003-12-10,238.96924184502484
2003-12-11,236.4239216287965
2003-12-12,238.64561840085642
2003-12-15,239.19586145319138
2003-12-16,234.50887593191797
2003-12-17,231.682657042736
2003-12-18,231.32238657688376
2003-12-19,231.14051398491557
2003-12-22,229.8930258167484
2003-12-23,232.55472445480495
2003-12-24,233.21009829078204
2003-12-25,233.21009829078204
2003-12-26,233.11647345707104
2003-12-29,231.8719211915708
2003-12-30,234.33837757104916
2003-12-31,235.8905969827564
2004-01-01,235.8905969827564
2004-01-02,239.17764458039235
2004-01-05,243.1439167780913
2004-01-06,244.60222381949404
2004-01-07,245.13808321765163
2004-01-08,258.7685007484863
2004-01-09,261.41215922115487
2004-01-12,262.8981934273485
2004-01-13,260.45111960020495
2004-01-14,261.2081893496099
2004-01-15,259.4291079285326
2004-01-16,259.2102503330395
2004-01-19,260.7152902564743
2004-01-20,259.8055363026545
