Date,USA VALUE
1990-04-30,834.18326
1990-05-31,896.48272
1990-06-29,875.74452
1990-07-31,876.36098
1990-08-31,799.08433
1990-09-28,762.28941
1990-10-31,754.98951
1990-11-30,806.25684
1990-12-31,826.47252
1991-01-31,866.2975
1991-02-28,915.89899
1991-03-29,925.55731
1991-04-30,928.90928
1991-05-31,966.13896
1991-06-28,920.35621
1991-07-31,954.03532
1991-08-30,965.85529
1991-09-30,960.90876
1991-10-31,979.92871
1991-11-29,925.89694
1991-12-31,998.82472
1992-01-31,992.06828
1992-02-28,1011.18714
1992-03-31,991.70164
1992-04-30,1040.87408
1992-05-29,1043.93846
1992-06-30,1038.65307
1992-07-31,1077.50719
1992-08-31,1042.82657
1992-09-30,1053.88663
1992-10-30,1047.48908
1992-11-30,1071.48177
1992-12-31,1087.69768
1993-01-29,1118.91278
1993-02-26,1158.58769
1993-03-31,1190.47853
1993-04-30,1185.89883
1993-05-31,1201.77061
1993-06-30,1220.18219
1993-07-30,1241.35923
1993-08-31,1284.48823
1993-09-30,1284.5158
1993-10-29,1281.73422
1993-11-30,1256.78835
1993-12-31,1277.57628
1994-01-31,1331.97349
1994-02-28,1281.69388
1994-03-31,1232.10186
1994-04-29,1255.89581
1994-05-31,1276.45527
1994-06-30,1245.0986
1994-07-29,1286.75235
1994-08-31,1323.37863
1994-09-30,1277.66153
1994-10-31,1309.29289
1994-11-30,1257.37451
1994-12-30,1271.59806
1995-01-31,1308.28174
1995-02-28,1361.47525
1995-03-31,1396.22414
1995-04-28,1443.24183
1995-05-31,1501.11694
1995-06-30,1523.75462
1995-07-31,1581.64107
1995-08-31,1593.44992
1995-09-29,1647.35222
1995-10-31,1623.74029
1995-11-30,1706.15331
1995-12-29,1743.23338
1996-01-31,1798.00003
1996-02-29,1811.41517
1996-03-29,1842.65706
1996-04-30,1868.13183
1996-05-31,1888.09844
1996-06-28,1882.30968
1996-07-31,1797.04079
1996-08-30,1847.41338
1996-09-30,1922.02566
1996-10-31,1989.05258
1996-11-29,2138.91077
1996-12-31,2102.03484
1997-01-31,2211.42480213379
1997-02-28,2222.3504544163306
1997-03-31,2144.500931027281
1997-04-30,2233.2530668216423
1997-05-30,2361.2332528486763
1997-06-30,2449.3527475258006
1997-07-31,2661.0584414707714
1997-08-29,2538.3189258240423
1997-09-30,2682.81411883294
1997-10-31,2617.5999152833047
1997-11-28,2723.7202938203613
1997-12-31,2790.4890166728765
1998-01-30,2759.633363867407
1998-02-27,2942.105427976901
1998-03-31,3089.6686768143663
1998-04-30,3154.573951240831
1998-05-29,3080.2040208725816
1998-06-30,3108.477480646646
1998-07-31,3063.460215358646
1998-08-31,2580.6945699961884
1998-09-30,2721.154565106768
1998-10-30,2945.303221549784
1998-11-30,3111.1684163966274
1998-12-31,3198.116875790982
1999-01-29,3277.8521896829957
1999-02-26,3250.0571140862016
1999-03-31,3331.305838326739
1999-04-30,3624.908351436935
1999-05-31,3559.496170254203
1999-06-30,3658.385408658739
1999-07-30,3557.106673133655
1999-08-31,3440.683901444546
1999-09-30,3281.9103085988822
1999-10-29,3466.2927684810033
1999-11-30,3454.635006534191
1999-12-31,3524.5185794677323
2000-01-31,3415.5382232665092
2000-02-29,3189.761512092221
2000-03-31,3522.034819940665
2000-04-28,3530.728705037615
2000-05-31,3536.277903442641
2000-06-30,3446.851243506329
2000-07-31,3476.1651183294853
2000-08-31,3649.077116544393
2000-09-29,3628.7015272708395
2000-10-31,3681.466379426784
2000-11-30,3461.7405333090733
2000-12-29,3604.8434496780583
2001-01-01,3604.8434496780583
2001-01-02,3560.114040638741
2001-01-03,3650.877801677508
2001-01-04,3617.8040467021306
2001-01-05,3543.645344761014
2001-01-08,3548.3184834417348
2001-01-09,3548.3692566169307
2001-01-10,3575.5184628809725
2001-01-11,3577.4439895868386
2001-01-12,3561.503659903706
2001-01-15,3561.503659903706
2001-01-16,3595.9581619839373
2001-01-17,3593.2292272423833
2001-01-18,3607.870386833344
2001-01-19,3585.037617883484
2001-01-22,3586.1001367378935
2001-01-23,3625.49313069644
2001-01-24,3642.269192245641
2001-01-25,3647.708760280727
2001-01-26,3626.7567236436457
2001-01-29,3650.3278339231547
2001-01-30,3681.843124947179
2001-01-31,3670.989477767581
2001-02-01,3682.2619720930484
2001-02-02,3637.503868057706
2001-02-05,3668.078191351168
2001-02-06,3656.3428322433
2001-02-07,3640.554756939876
2001-02-08,3644.1258944861115
2001-02-09,3622.4998477881672
2001-02-12,3656.586693325749
2001-02-13,3644.613366844629
2001-02-14,3604.8264283545377
2001-02-15,3622.6098732754454
2001-02-16,3599.0632880295766
2001-02-19,3599.0632880295766
2001-02-20,3552.0062118350584
2001-02-21,3493.6026394337227
2001-02-22,3494.5500782801278
2001-02-23,3465.853063608031
2001-02-26,3531.8595033965953
2001-02-27,3529.4682055482317
2001-02-28,3487.654313441332
2001-03-01,3471.413047018103
2001-03-02,3488.9917897126325
2001-03-05,3506.605524708062
2001-03-06,3539.2539131502162
2001-03-07,3572.626772374595
2001-03-08,3597.4733398611243
2001-03-09,3533.9532490754987
2001-03-12,3399.058597982347
2001-03-13,3429.764009560904
2001-03-14,3329.989551935424
2001-03-15,3374.93655032622
2001-03-16,3307.0134857709713
2001-03-19,3367.768234913758
2001-03-20,3295.8531019082575
2001-03-21,3222.2473612599097
2001-03-22,3164.083809555047
2001-03-23,3231.878053310925
2001-03-26,3300.1081041601715
2001-03-27,3384.410577740047
2001-03-28,3309.3370410272264
2001-03-29,3305.746337440795
2001-03-30,3348.722201967715
2001-04-02,3315.892112183642
2001-04-03,3206.2676289523224
2001-04-04,3193.3667840583066
2001-04-05,3316.54683901182
2001-04-06,3246.789863376738
2001-04-09,3280.2816382667693
2001-04-10,3367.001445963346
2001-04-11,3352.270418480744
2001-04-12,3385.827484658125
2001-04-13,3385.827484658125
2001-04-16,3399.097705847049
2001-04-17,3425.0314970374093
2001-04-18,3540.0314194770926
2001-04-19,3554.5608520590813
2001-04-20,3519.455361051566
2001-04-23,3490.2233853581247
2001-04-24,3470.260236075967
2001-04-25,3516.6294951256573
2001-04-26,3546.455125106939
2001-04-27,3586.1048152027547
2001-04-30,3565.9881124745166
2001-05-01,3606.009908487868
2001-05-02,3593.9111682560474
2001-05-03,3554.635157213709
2001-05-04,3596.183469368549
2001-05-07,3588.767988476684
2001-05-08,3564.399253061661
2001-05-09,3563.077279410493
2001-05-10,3573.0467431051115
2001-05-11,3546.400319530826
2001-05-14,3570.32335151995
2001-05-15,3570.382094799774
2001-05-16,3655.065390409391
2001-05-17,3659.081340537449
2001-05-18,3672.323082933502
2001-05-21,3708.212874846128
2001-05-22,3708.8873706060003
2001-05-23,3661.765339165182
2001-05-24,3665.7074187787503
2001-05-25,3633.2718739486368
2001-05-28,3633.2718739486368
2001-05-29,3614.811938960727
2001-05-30,3578.4088779313543
2001-05-31,3612.538121046536
2001-06-01,3611.633938098698
2001-06-04,3629.8776291614663
2001-06-05,3656.754275870921
2001-06-06,3612.6374561395996
2001-06-07,3605.895021532703
2001-06-08,3583.9730026523894
2001-06-11,3574.46444367967
2001-06-12,3569.2136129969685
2001-06-13,3547.325062299949
2001-06-14,3481.8071775285084
2001-06-15,3478.815376838076
2001-06-18,3457.9833009092767
2001-06-19,3469.4527969823453
2001-06-20,3491.3183690423384
2001-06-21,3538.6720896276906
2001-06-22,3513.6614615996755
2001-06-25,3485.4394668329783
2001-06-26,3479.3742529118413
2001-06-27,3471.014637792257
2001-06-28,3501.4004019664853
2001-06-29,3524.40599873347
2001-07-02,3551.8152264829077
2001-07-03,3546.307652576056
2001-07-04,3546.307652576056
2001-07-05,3519.918364875486
2001-07-06,3458.0944595601054
2001-07-09,3474.414469172343
2001-07-10,3441.576275692619
2001-07-11,3430.9766705694997
2001-07-12,3492.683712657103
2001-07-13,3507.005363190549
2001-07-16,3488.084595300426
2001-07-17,3517.2322080869476
2001-07-18,3492.004687832775
2001-07-19,3498.5737104477676
2001-07-20,3486.5033488786353
2001-07-23,3439.590058947351
2001-07-24,3369.9588660207196
2001-07-25,3426.0692805379413
2001-07-26,3471.391066363733
2001-07-27,3478.507536637869
2001-07-30,3477.706016379818
2001-07-31,3481.967268883168
2001-08-01,3492.9743333129654
2001-08-02,3505.199446035448
2001-08-03,3486.5082231950882
2001-08-06,3451.7474530263235
2001-08-07,3463.2001872362307
2001-08-08,3416.3514524070306
2001-08-09,3409.5667513554786
2001-08-10,3435.9221763758815
2001-08-13,3428.2698957980992
2001-08-14,3409.9807186214216
2001-08-15,3389.748627543459
2001-08-16,3395.1561583047046
2001-08-17,3345.017875379628
2001-08-20,3363.3381228569515
2001-08-21,3340.654996213111
2001-08-22,3351.9216106412173
2001-08-23,3346.411887471773
2001-08-24,3389.2006224869924
2001-08-27,3369.8258397781747
2001-08-28,3330.7897060650866
2001-08-29,3293.9430451020676
2001-08-30,3248.98890912126
2001-08-31,3270.0738811474353
2001-09-03,3270.0738811474353
2001-09-04,3277.542003867151
2001-09-05,3254.1488929165066
2001-09-06,3193.3335287246578
2001-09-07,3126.233773063067
2001-09-10,3142.5469897554767
2001-09-11,3142.5469897554767
2001-09-12,3142.5469897554767
2001-09-13,3142.5469897554767
2001-09-14,3142.5469897554767
2001-09-17,2958.2655891410586
2001-09-18,2951.60132379073
2001-09-19,2911.3528451427833
2001-09-20,2823.323431948249
2001-09-21,2781.869637619271
2001-09-24,2883.9218509157863
2001-09-25,2909.011541995333
2001-09-26,2896.5098601330387
2001-09-27,2928.8232718921404
2001-09-28,3005.493616928169
2001-10-01,2988.650972898518
2001-10-02,3034.0437797991904
2001-10-03,3087.079122016511
2001-10-04,3075.769518483427
2001-10-05,3051.7190666593874
2001-10-08,3013.804633722999
2001-10-09,3013.704732098114
2001-10-10,3079.130882619886
2001-10-11,3120.2615615922978
2001-10-12,3091.870396603763
2001-10-15,3082.931255253109
2001-10-16,3110.5167941007235
2001-10-17,3060.889393191957
2001-10-18,3018.7322962626604
2001-10-19,3023.1353296702914
2001-10-22,3060.782649302879
2001-10-23,3049.9674981460644
2001-10-24,3029.166199987336
2001-10-25,3069.198889357485
2001-10-26,3092.5050802356573
2001-10-29,3023.8666903730023
2001-10-30,2969.580014558744
2001-10-31,2962.56235917477
2001-11-01,3019.4646401653763
2001-11-02,3023.1344168851515
2001-11-05,3059.866660111824
2001-11-06,3094.530253416614
2001-11-07,3086.6398467092554
2001-11-08,3104.103311193003
2001-11-09,3109.5961383033164
2001-11-12,3097.389093048703
2001-11-13,3155.8553614415214
2001-11-14,3161.048560971202
2001-11-15,3162.045981458737
2001-11-16,3153.322677064502
2001-11-19,3183.8372014341617
2001-11-20,3167.6011568425533
2001-11-21,3141.4947707658703
2001-11-22,3141.4947707658703
2001-11-23,3183.132021641324
2001-11-26,3195.496844224696
2001-11-27,3179.166851256297
2001-11-28,3119.290008208656
2001-11-29,3142.409592247019
2001-11-30,3136.909076881062
2001-12-03,3100.0587215532746
2001-12-04,3159.887627720045
2001-12-05,3252.113744265361
2001-12-06,3249.9019414204313
2001-12-07,3215.2394366481467
2001-12-10,3152.6841644777114
2001-12-11,3151.8031377768193
2001-12-12,3153.624007337432
2001-12-13,3086.990842640286
2001-12-14,3085.4167946504735
2001-12-17,3112.7745782396537
2001-12-18,3135.05179413345
2001-12-19,3151.537272401023
2001-12-20,3116.5933339678727
2001-12-21,3120.6127453714057
2001-12-24,3124.0844957492645
2001-12-25,3124.0844957492645
2001-12-26,3142.161297976766
2001-12-27,3176.7273890610595
2001-12-28,3198.454045273514
2001-12-31,3164.3396783259404
2002-01-01,3164.3396783259404
2002-01-02,3194.3942134751373
2002-01-03,3246.543401552658
2002-01-04,3284.606033927078
2002-01-07,3271.3899479900087
2002-01-08,3249.990582391845
2002-01-09,3234.4362058264883
2002-01-10,3226.8258927872293
2002-01-11,3185.064990944178
2002-01-14,3155.7192461053723
2002-01-15,3181.7687527692465
2002-01-16,3117.6315538511694
2002-01-17,3148.642072630663
2002-01-18,3118.9352360434714
2002-01-21,3118.9352360434714
2002-01-22,3076.7373563127385
2002-01-23,3115.257254909084
2002-01-24,3140.7591969569085
2002-01-25,3149.011814690358
2002-01-28,3154.0399294829945
2002-01-29,3051.7014063663387
2002-01-30,3080.432194915711
2002-01-31,3127.1504438446063
2002-02-01,3095.800840437274
2002-02-04,3007.032366828448
2002-02-05,2981.380327164589
2002-02-06,2956.7284330441876
2002-02-07,2953.918830706744
2002-02-08,3011.0008806855435
2002-02-11,3064.9550374226205
2002-02-12,3041.455368140442
2002-02-13,3070.0829416293245
2002-02-14,3065.273400088843
2002-02-15,3021.6177133038195
2002-02-18,3021.6177133038195
2002-02-19,2957.1768592571866
2002-02-20,2988.5851882974794
2002-02-21,2940.2246921044375
2002-02-22,2963.07278614828
2002-02-25,3029.974933315998
2002-02-26,3030.6407267052637
2002-02-27,3030.815774651423
2002-02-28,3021.591127605821
2002-03-01,3101.6928405625426
2002-03-04,3195.298054623664
2002-03-05,3189.740524716047
2002-03-06,3243.561977659482
2002-03-07,3230.6353010302673
2002-03-08,3256.5689921758276
2002-03-11,3272.2143757329072
2002-03-12,3255.57872092941
2002-03-13,3210.9062453721826
2002-03-14,3208.038787915715
2002-03-15,3250.975031463377
2002-03-18,3256.112059027088
2002-03-19,3265.4124737465477
2002-03-20,3216.775167315995
2002-03-21,3225.848963794131
2002-03-22,3204.939890365298
2002-03-25,3156.4446151717752
2002-03-26,3175.343424780044
2002-03-27,3199.9671099983534
2002-03-28,3212.361682176041
2002-03-29,3212.361682176041
2002-04-01,3214.6183296073714
2002-04-02,3188.651673571843
2002-04-03,3153.6028117807427
2002-04-04,3160.0036672886513
2002-04-05,3156.1299107887194
2002-04-08,3167.2913676339467
2002-04-09,3141.7693166002687
2002-04-10,3167.5524622702733
2002-04-11,3095.1171676697118
2002-04-12,3108.369475879872
2002-04-15,3090.9811737171735
2002-04-16,3179.049231919931
2002-04-17,3191.362379990715
2002-04-18,3174.8158773351765
2002-04-19,3178.7068186940546
2002-04-22,3122.768453675247
2002-04-23,3106.7327624835284
2002-04-24,3081.436209558669
2002-04-25,3075.316951713787
2002-04-26,3032.403799766456
2002-04-29,2996.9729614801226
2002-04-30,3040.7327500527513
2002-05-01,3061.2818252550724
2002-05-02,3058.332375648348
2002-05-03,3030.3129521577707
2002-05-06,2965.204496871913
2002-05-07,2965.664320023774
2002-05-08,3087.9742678331672
2002-05-09,3047.3201223390415
2002-05-10,2991.825143427184
2002-05-13,3051.929331439797
2002-05-14,3123.2634429278187
2002-05-15,3117.319670941048
2002-05-16,3130.6409170296324
2002-05-17,3141.336493286198
2002-05-20,3101.953368475211
2002-05-21,3070.3747069452975
2002-05-22,3086.0270973405204
2002-05-23,3118.8631636476835
2002-05-24,3084.9675971639012
2002-05-27,3084.9675971639012
2002-05-28,3062.2855698013714
2002-05-29,3035.1433363607416
2002-05-30,3022.0104442912702
2002-05-31,3030.9037731709327
2002-06-03,2953.0483183880588
2002-06-04,2947.631283687151
2002-06-05,2961.1069923588225
2002-06-06,2903.744537399204
2002-06-07,2907.790042351088
2002-06-10,2909.2072313617837
2002-06-11,2860.151228102141
2002-06-12,2874.0027559951413
2002-06-13,2846.9944896534885
2002-06-14,2838.8724021445037
2002-06-17,2930.273357270105
2002-06-18,2937.146443073775
2002-06-19,2886.6137502913
2002-06-20,2841.513036698919
2002-06-21,2809.816380361026
2002-06-24,2811.448046059526
2002-06-25,2770.4608045576842
2002-06-26,2726.472325556076
2002-06-27,2773.4607052149113
2002-06-28,2810.5413003032027
2002-07-01,2745.8160058845897
2002-07-02,2688.2468719963813
2002-07-03,2696.0132994913765
2002-07-04,2696.0132994913765
2002-07-05,2791.4595469401697
2002-07-08,2763.404711636906
2002-07-09,2704.008371304548
2002-07-10,2619.495831188435
2002-07-11,2638.7660643421677
2002-07-12,2615.5337674170946
2002-07-15,2603.9067372805853
2002-07-16,2556.936661150413
2002-07-17,2559.731015518379
2002-07-18,2494.8257429594073
2002-07-19,2402.2816500893987
2002-07-22,2298.7896763033873
2002-07-23,2201.223711001093
2002-07-24,2324.29036998954
2002-07-25,2304.174016357819
2002-07-26,2346.9741651878226
2002-07-29,2483.5425622070984
2002-07-30,2496.991914729618
2002-07-31,2523.0764716581853
2002-08-01,2445.7791248814624
2002-08-02,2379.723705635388
2002-08-05,2287.9474969514927
2002-08-06,2361.9546257611487
2002-08-07,2399.753247627328
2002-08-08,2487.491422910928
2002-08-09,2503.414371373646
2002-08-12,2488.7371601955547
2002-08-13,2433.660351586028
2002-08-14,2523.367630796908
2002-08-15,2558.107749911084
2002-08-16,2555.984410129915
2002-08-19,2619.0187303568355
2002-08-20,2577.902877515361
2002-08-21,2616.2706942802074
2002-08-22,2652.301551604523
2002-08-23,2588.184748245765
2002-08-26,2617.332954853717
2002-08-27,2590.5969192659018
2002-08-28,2534.3189858503238
2002-08-29,2537.493703633181
2002-08-30,2532.2908248496115
2002-09-02,2532.2908248496115
2002-09-03,2415.8340703540957
2002-09-04,2457.739011291264
2002-09-05,2417.2112627463457
2002-09-06,2463.2532484524454
2002-09-09,2484.1747849615062
2002-09-10,2497.202128031418
2002-09-11,2502.9565489109436
2002-09-12,2438.350746635625
2002-09-13,2438.805893378553
2002-09-16,2435.7992423601154
2002-09-17,2384.74615354747
2002-09-18,2372.496149838304
2002-09-19,2298.009100821983
2002-09-20,2306.7594056742687
2002-09-23,2280.3416379497608
2002-09-24,2225.5162316589735
2002-09-25,2278.3736330302254
2002-09-26,2332.780752274327
2002-09-27,2263.7400834433083
2002-09-30,2233.1717414479153
2002-10-01,2323.776592317198
2002-10-02,2253.55644772471
2002-10-03,2226.3148127895274
2002-10-04,2171.337335678594
2002-10-07,2116.4990330364985
2002-10-08,2133.813556577968
2002-10-09,2061.8505761315764
2002-10-10,2159.8623806138116
2002-10-11,2254.080496188538
2002-10-14,2253.6193513479193
2002-10-15,2380.7635682775804
2002-10-16,2321.072050498214
2002-10-17,2380.655118594314
2002-10-18,2384.8621466995146
2002-10-21,2438.2247292135844
2002-10-22,2427.7564916313345
2002-10-23,2444.167667871846
2002-10-24,2418.541101143563
2002-10-25,2449.8041192098485
2002-10-28,2436.6648503780034
2002-10-29,2403.3285348939303
2002-10-30,2440.092807043642
2002-10-31,2424.315479754972
2002-11-01,2475.5981084871364
2002-11-04,2504.116809685399
2002-11-05,2529.8081805900924
2002-11-06,2552.6159838987396
2002-11-07,2475.8979196202895
2002-11-08,2458.557345238601
2002-11-11,2401.8849704657714
2002-11-12,2429.1408419724207
2002-11-13,2418.748341923407
2002-11-14,2480.7038555489485
2002-11-15,2508.6346417925447
2002-11-18,2484.1949510606014
2002-11-19,2477.3226942717806
2002-11-20,2526.832466864829
2002-11-21,2596.3579298283585
2002-11-22,2591.0531073228995
2002-11-25,2603.8331640866963
2002-11-26,2538.9943457155105
2002-11-27,2620.001253076042
2002-11-28,2620.001253076042
2002-11-29,2618.932765263644
2002-12-02,2613.8042772445997
2002-12-03,2560.682932213832
2002-12-04,2537.5862135229577
2002-12-05,2506.862083013645
2002-12-06,2523.7487634229833
2002-12-09,2452.827161483333
2002-12-10,2493.039782161336
2002-12-11,2495.540457187201
2002-12-12,2494.946354756076
2002-12-13,2461.2042554865566
2002-12-16,2532.0169503649395
2002-12-17,2516.1079018223763
2002-12-18,2475.207104855205
2002-12-19,2454.7542121161587
2002-12-20,2492.726832214624
2002-12-23,2494.656762436934
2002-12-24,2473.086514987839
2002-12-25,2473.086514987839
2002-12-26,2471.140239562949
2002-12-27,2423.749309253546
2002-12-30,2429.209354733295
2002-12-31,2436.1831337071894
2003-01-01,2436.1831337071894
2003-01-02,2524.575829105293
2003-01-03,2526.684605543425
2003-01-06,2606.703747441513
2003-01-07,2584.8492913959626
2003-01-08,2544.0340637344757
2003-01-09,2593.2084594275943
2003-01-10,2598.739011622993
2003-01-13,2593.6853378167457
2003-01-14,2618.3490128376807
2003-01-15,2580.0153927580664
2003-01-16,2566.189909160481
2003-01-17,2528.7133478343235
2003-01-20,2528.7133478343235
2003-01-21,2482.325185895116
2003-01-22,2454.707441758537
2003-01-23,2483.4593766588755
2003-01-24,2405.0321265584503
2003-01-27,2361.6950360323212
2003-01-28,2393.3209880944964
2003-01-29,2415.986613547214
2003-01-30,2356.198227934097
2003-01-31,2385.2961489387626
2003-02-03,2398.882538924217
2003-02-04,2362.2228796858385
2003-02-05,2346.7702069997677
2003-02-06,2325.094003995882
2003-02-07,2297.695396942454
2003-02-10,2315.171992054518
2003-02-11,2295.6432270416376
2003-02-12,2258.041273971725
2003-02-13,2261.545520736001
2003-02-14,2310.9755071196246
2003-02-17,2310.9755071196246
2003-02-18,2359.6101544455205
2003-02-19,2339.6944501721464
2003-02-20,2316.836108557527
2003-02-21,2344.8011627732994
2003-02-24,2303.186546631548
2003-02-25,2314.858421189428
2003-02-26,2281.8935160364413
2003-02-27,2310.521445751906
2003-02-28,2324.8230257431405
2003-03-03,2311.352266194318
2003-03-04,2275.0424561824175
2003-03-05,2300.1856191576285
2003-03-06,2271.6446640066997
2003-03-07,2284.0832729193694
2003-03-10,2220.306503372979
2003-03-11,2195.9022366203926
2003-03-12,2195.476193196128
2003-03-13,2275.9721503837977
2003-03-14,2282.938097935135
2003-03-17,2363.862595378318
2003-03-18,2378.594324976219
2003-03-19,2394.2636365585627
2003-03-20,2404.870992984337
2003-03-21,2457.0176146113877
2003-03-24,2366.2651778794807
2003-03-25,2393.1994873516865
2003-03-26,2383.4043198352165
2003-03-27,2376.5585496203835
2003-03-28,2362.998365066643
2003-03-31,2313.1943348454533
2003-04-01,2350.467837004345
2003-04-02,2415.2743891820382
2003-04-03,2394.976669179717
2003-04-04,2405.841017458531
2003-04-07,2414.512866911072
2003-04-08,2403.3055404053553
2003-04-09,2373.851106326824
2003-04-10,2391.0117878417836
2003-04-11,2382.596566950923
2003-04-14,2430.7783954369193
2003-04-15,2448.4607508323393
2003-04-16,2427.7584225800842
2003-04-17,2466.5304505659174
2003-04-18,2466.5304505659174
2003-04-21,2466.4295325418116
2003-04-22,2526.086331072683
2003-04-23,2562.0813367393725
2003-04-24,2531.7462080167156
2003-04-25,2494.5518645672596
2003-04-28,2544.1389861768307
2003-04-29,2549.1767719597165
2003-04-30,2554.805609335505
2003-05-01,2554.638795089434
2003-05-02,2596.8802984295844
2003-05-05,2587.128392268938
2003-05-06,2610.8912774110163
2003-05-07,2597.0163287997448
2003-05-08,2565.328987025523
2003-05-09,2602.3459427216176
2003-05-12,2640.3476193015435
2003-05-13,2635.5014512672356
2003-05-14,2631.1731409593062
2003-05-15,2655.2839477738203
2003-05-16,2662.4052559998727
2003-05-19,2592.8212810859645
2003-05-20,2592.318419193022
2003-05-21,2609.3000167848595
2003-05-22,2634.4850584166825
2003-05-23,2649.0513382284926
2003-05-26,2649.0513382284926
2003-05-27,2706.4957871888378
2003-05-28,2711.463779071163
2003-05-29,2700.9761163593344
2003-05-30,2743.033228568334
2003-06-02,2768.3591731889082
2003-06-03,2776.5179991973023
2003-06-04,2817.37642263323
2003-06-05,2828.4525571441154
2003-06-06,2829.4904340674084
2003-06-09,2789.4379553264234
2003-06-10,2813.9728225554845
2003-06-11,2855.545395577554
2003-06-12,2858.5244838698623
2003-06-13,2832.183625481089
2003-06-16,2886.910787640954
2003-06-17,2882.0420739130445
2003-06-18,2869.1317959684693
