Date,SWEDEN VALUE
2001-01-10,4437.012436644897
2001-01-11,4520.2838732123255
2001-01-12,4514.843779613361
2001-01-15,4497.5356894786455
2001-01-16,4416.337803838953
2001-01-17,4491.297575640208
2001-01-18,4583.053578398534
2001-01-19,4626.943722306622
2001-01-22,4566.65429138177
2001-01-23,4523.945298759728
2001-01-24,4529.102117286235
2001-01-25,4578.041606347671
2001-01-26,4562.780399549762
2001-01-29,4614.124308622027
2001-01-30,4678.12950024507
2001-01-31,4742.784050151309
2001-02-01,4738.2828517577045
2001-02-02,4639.699249794431
2001-02-05,4577.930846621067
2001-02-06,4629.166988563436
2001-02-07,4610.082909933275
2001-02-08,4540.935846499348
2001-02-09,4482.104952775358
2001-02-12,4467.965538469402
2001-02-13,4439.2452110164495
2001-02-14,4301.248811039457
2001-02-15,4370.623324455964
2001-02-16,4366.685422447257
2001-02-19,4418.726059908734
2001-02-20,4359.906699928454
2001-02-21,4317.99003061778
2001-02-22,4223.060873126025
2001-02-23,4152.908673056027
2001-02-26,4238.466679021506
2001-02-27,4330.46123987521
2001-02-28,4336.330568718384
2001-03-01,4306.684621624332
2001-03-02,4340.1043160497675
2001-03-05,4330.498391533126
2001-03-06,4413.039434517543
2001-03-07,4431.132004235536
2001-03-08,4425.423530519391
2001-03-09,4405.920339355358
2001-03-12,4273.155053866583
2001-03-13,4209.127678323751
2001-03-14,4069.4451438768874
2001-03-15,4124.313002731974
2001-03-16,3959.8355760171407
2001-03-19,3884.7659749610816
2001-03-20,3886.4458711568977
2001-03-21,3742.1045442770815
2001-03-22,3505.3106941166666
2001-03-23,3666.997392396992
2001-03-26,3868.8410207300954
2001-03-27,3881.544221290255
2001-03-28,3741.6429135212156
2001-03-29,3639.917224124358
2001-03-30,3698.077196265659
2001-04-02,3613.9468088616068
2001-04-03,3592.0572167586133
2001-04-04,3675.2779419688654
2001-04-05,3787.036024274649
2001-04-06,3796.8842004632147
2001-04-09,3931.0227972152616
2001-04-10,3943.5265982610113
2001-04-11,3865.4982524140637
2001-04-12,3851.0202375686413
2001-04-13,3851.0202375686413
2001-04-16,3810.6539400157585
2001-04-17,3836.4321673362647
2001-04-18,3934.4700854158796
2001-04-19,4125.719322133717
2001-04-20,4087.725444940412
2001-04-23,4008.2910552710896
2001-04-24,3997.0787476611135
2001-04-25,4046.483118817777
2001-04-26,4068.039656338372
2001-04-27,4104.2952418707255
2001-04-30,4153.146850510484
2001-05-01,4170.52573293377
2001-05-02,4109.716254238567
2001-05-03,4061.6530746502353
2001-05-04,4119.688240691959
2001-05-07,4159.023996509464
2001-05-08,4066.3545706770165
2001-05-09,4060.5226231415677
2001-05-10,4146.091598345728
2001-05-11,4087.1152565396346
2001-05-14,4044.678705258316
2001-05-15,4045.8718616993488
2001-05-16,4069.721693339559
2001-05-17,4139.689130164636
2001-05-18,4174.936169950421
2001-05-21,4212.638173638975
2001-05-22,4150.434623382467
2001-05-23,4053.4192140231376
2001-05-24,4040.356036485894
2001-05-25,4019.0889489232613
2001-05-28,4002.622652194768
2001-05-29,3953.6943760482113
2001-05-30,3914.7891049557807
2001-05-31,3877.5642744187453
2001-06-01,3834.311685751227
2001-06-04,3814.353687139062
2001-06-05,3885.1271767198937
2001-06-06,3883.191741881075
2001-06-07,3842.853959990292
2001-06-08,3813.1695258290088
2001-06-11,3720.4739524102492
2001-06-12,3760.141019505404
2001-06-13,3864.2185881423934
2001-06-14,3857.036175118382
2001-06-15,3936.1825294751407
2001-06-18,3883.5583474699743
2001-06-19,3796.404084667224
2001-06-20,3717.7183293006015
2001-06-21,3692.6178906086734
2001-06-22,3700.3385980204207
2001-06-25,3773.859229975207
2001-06-26,3734.357152973558
2001-06-27,3738.966481542433
2001-06-28,3794.12572865559
2001-06-29,3798.6228686745894
2001-07-02,3826.134553356732
2001-07-03,3825.937577283591
2001-07-04,3787.5047197923477
2001-07-05,3721.728880564405
2001-07-06,3639.335841842212
2001-07-09,3571.4229322811284
2001-07-10,3650.477514140903
2001-07-11,3641.6421258111664
2001-07-12,3646.121333989496
2001-07-13,3685.9077361631544
2001-07-16,3751.944216510067
2001-07-17,3645.583508065904
2001-07-18,3678.4543410825877
2001-07-19,3740.942737051863
2001-07-20,3701.565967759414
2001-07-23,3710.5655073245734
2001-07-24,3712.597595953704
2001-07-25,3710.6169437433027
2001-07-26,3748.2618110853964
2001-07-27,3787.004296555345
2001-07-30,3820.5512981383076
2001-07-31,3841.486840639256
2001-08-01,3869.7957528460556
2001-08-02,3900.9168778534763
2001-08-03,3929.1237453716913
2001-08-06,3922.2144479391623
2001-08-07,3905.649378409195
2001-08-08,3895.368952377719
2001-08-09,3870.041119371337
2001-08-10,3850.702102736766
2001-08-13,3879.8453714850757
2001-08-14,3901.0195106001825
2001-08-15,3941.983723572515
2001-08-16,3908.0474290375487
2001-08-17,3846.8210300839605
2001-08-20,3720.1946903568987
2001-08-21,3732.2687165025477
2001-08-22,3846.5727290164673
2001-08-23,3861.5420159997657
2001-08-24,3931.1733276733753
2001-08-27,3920.434202853057
2001-08-28,3882.970368788439
2001-08-29,3854.223057281794
2001-08-30,3752.0914034138923
2001-08-31,3738.9872015218384
2001-09-03,3644.174739255284
2001-09-04,3647.2941730907087
2001-09-05,3687.133921197594
2001-09-06,3644.1930148513275
2001-09-07,3604.7482421971413
2001-09-10,3552.4250844519597
2001-09-11,3355.2425081367205
2001-09-12,3414.908530659359
2001-09-13,3476.5850741355125
2001-09-14,3478.5108402110436
2001-09-17,3468.566844048561
2001-09-18,3351.250751530871
2001-09-19,3372.3633409138342
2001-09-20,3179.3192839323765
2001-09-21,3029.8293785226515
2001-09-24,3134.1651128878007
2001-09-25,3212.264162885933
2001-09-26,3177.529933281602
2001-09-27,3196.174939515869
2001-09-28,3260.854416088561
2001-10-01,3261.9178140324725
2001-10-02,3276.2479514440283
2001-10-03,3262.270725172972
2001-10-04,3404.7510817768402
2001-10-05,3411.926803188689
2001-10-08,3396.3341067217566
2001-10-09,3413.8773031135756
2001-10-10,3440.7273846784433
2001-10-11,3557.423661448068
2001-10-12,3576.5130313744967
2001-10-15,3520.6633473096203
2001-10-16,3540.296598784741
2001-10-17,3638.6945616408257
2001-10-18,3562.8522828391483
2001-10-19,3469.2138621468694
2001-10-22,3433.802815499516
2001-10-23,3519.6772758269967
2001-10-24,3573.9889235859246
2001-10-25,3483.806313833914
2001-10-26,3544.7273332506534
2001-10-29,3526.9078507814193
2001-10-30,3386.410609830242
2001-10-31,3375.2448927851933
2001-11-01,3375.125102520813
2001-11-02,3383.8361634056428
2001-11-05,3456.0532268646384
2001-11-06,3493.7071215183614
2001-11-07,3553.5535656146076
2001-11-08,3608.235145157553
2001-11-09,3548.960707268019
2001-11-12,3513.6914370928603
2001-11-13,3574.6701445491944
2001-11-14,3619.1507490663544
2001-11-15,3646.888264215375
2001-11-16,3686.148436752929
2001-11-19,3695.243796157041
2001-11-20,3624.765195150403
2001-11-21,3608.751584650142
2001-11-22,3663.304447711872
2001-11-23,3655.6734350033007
2001-11-26,3680.924032423346
2001-11-27,3686.9305184205937
2001-11-28,3659.8553135226384
2001-11-29,3663.8306324552473
2001-11-30,3667.366681370939
2001-12-03,3648.3598166818874
2001-12-04,3707.3842770090473
2001-12-05,3846.241778873399
2001-12-06,3858.6894097705635
2001-12-07,3875.3534130841226
2001-12-10,3801.0857326872815
2001-12-11,3780.342979681095
2001-12-12,3775.407278677379
2001-12-13,3767.946636693468
2001-12-14,3704.93633653674
2001-12-17,3777.745166213608
2001-12-18,3809.4741225431985
2001-12-19,3759.559489028428
2001-12-20,3703.8019394520916
2001-12-21,3716.8987963621053
2001-12-24,3667.7783017033053
2001-12-25,3667.7783017033053
2001-12-26,3655.3082750930625
2001-12-27,3787.5075711695904
2001-12-28,3841.9516694801937
2001-12-31,3873.175286916649
2002-01-01,3873.175286916649
2002-01-02,3901.1223964976684
2002-01-03,4054.872876824872
2002-01-04,4065.130251248888
2002-01-07,4038.3717367009367
2002-01-08,3943.808283556095
2002-01-09,3989.7132339548434
2002-01-10,3987.1234690494166
2002-01-11,4004.8514551787403
2002-01-14,3877.4510714344606
2002-01-15,3850.1091938078966
2002-01-16,3729.926290045845
2002-01-17,3770.311014657092
2002-01-18,3809.393458243367
2002-01-21,3792.4505958342847
2002-01-22,3799.3411918281013
2002-01-23,3823.277761557139
2002-01-24,3801.737912640774
2002-01-25,3737.3095068671987
2002-01-28,3733.346455465685
2002-01-29,3708.897147578173
2002-01-30,3660.0693786878965
2002-01-31,3757.3221643348725
2002-02-01,3796.653704870241
2002-02-04,3809.813766102403
2002-02-05,3799.130368952765
2002-02-06,3781.2551191399266
2002-02-07,3773.9078861268617
2002-02-08,3809.2186228203004
2002-02-11,3880.429553362658
2002-02-12,3871.5535417726974
2002-02-13,3866.153493688727
2002-02-14,3885.6144043424856
2002-02-15,3863.0582111572544
2002-02-18,3806.0271545649744
2002-02-19,3784.664817368466
2002-02-20,3750.256449627717
2002-02-21,3819.4790759226807
2002-02-22,3819.609532094614
2002-02-25,3862.712310704376
2002-02-26,3901.278271847469
2002-02-27,3981.1232328957203
2002-02-28,4005.8749440982815
2002-03-01,4004.9385367979985
2002-03-04,4186.777978330466
2002-03-05,4193.936513105676
2002-03-06,4154.504719553055
2002-03-07,4201.226719360892
2002-03-08,4212.387983180296
2002-03-11,4209.359117527537
2002-03-12,4184.383212055075
2002-03-13,4204.398885149507
2002-03-14,4219.324750269779
2002-03-15,4214.7273962519175
2002-03-18,4211.055525215727
2002-03-19,4203.366541310895
2002-03-20,4240.465460217629
2002-03-21,4245.006178579692
2002-03-22,4259.566462686323
2002-03-25,4193.6638785212335
2002-03-26,4177.463912957412
2002-03-27,4149.20890929461
2002-03-28,4185.539859495151
2002-03-29,4185.539859495151
2002-04-01,4226.856811491008
2002-04-02,4229.22371952283
2002-04-03,4179.831999135962
2002-04-04,4157.890754683445
2002-04-05,4187.659141568624
2002-04-08,4125.2319837096475
2002-04-09,4130.050070011688
2002-04-10,4149.642359714164
2002-04-11,4139.286581882755
2002-04-12,4153.294934693541
2002-04-15,4166.397807788638
2002-04-16,4263.7339134634185
2002-04-17,4312.004404876146
2002-04-18,4293.099328447865
2002-04-19,4302.766941899394
2002-04-22,4207.152518368105
2002-04-23,4220.527884378826
2002-04-24,4131.699006397721
2002-04-25,4057.000173783689
2002-04-26,4200.136212680447
2002-04-29,4177.932675600325
2002-04-30,4200.265620957875
2002-05-01,4224.936301635445
2002-05-02,4218.545406067632
2002-05-03,4204.611623893091
2002-05-06,4199.168318228921
2002-05-07,4192.541195488334
2002-05-08,4272.043539818898
2002-05-09,4264.694924626119
2002-05-10,4283.883665154538
2002-05-13,4279.498992665103
2002-05-14,4312.433764408822
2002-05-15,4326.1835748348085
2002-05-16,4316.118229063637
2002-05-17,4360.377846710988
2002-05-20,4372.814375335869
2002-05-21,4325.562569166219
2002-05-22,4322.991648243431
2002-05-23,4342.47304467219
2002-05-24,4360.182763865465
2002-05-27,4348.908100090055
2002-05-28,4369.764272770472
2002-05-29,4341.376982404803
2002-05-30,4314.740665374182
2002-05-31,4283.189485916018
2002-06-03,4306.301331812058
2002-06-04,4259.194264051736
2002-06-05,4233.585731859303
2002-06-06,4245.507463097974
2002-06-07,4175.768759133992
2002-06-10,4189.795912664454
2002-06-11,4185.279050006886
2002-06-12,4153.04307738426
2002-06-13,4171.94109638862
2002-06-14,4067.3950717395087
2002-06-17,4151.754987237805
2002-06-18,4196.516125865181
2002-06-19,4140.864319703036
2002-06-20,4014.4592894796256
2002-06-21,4039.273749690022
2002-06-24,4021.5530472971923
2002-06-25,4150.282015444989
2002-06-26,4187.547539236046
2002-06-27,4242.275208253314
2002-06-28,4358.8914708472
2002-07-01,4345.508692120617
2002-07-02,4292.0557200705725
2002-07-03,4118.6875366923305
2002-07-04,4145.4959312179
2002-07-05,4207.551860960298
2002-07-08,4266.647413500814
2002-07-09,4251.3631942361435
2002-07-10,4124.710175629405
2002-07-11,3951.0115621074806
2002-07-12,3961.413132992019
2002-07-15,3943.585555367004
2002-07-16,3927.3335451114476
2002-07-17,4053.133287857814
2002-07-18,4058.7942520207935
2002-07-19,3977.440791793084
2002-07-22,3702.7973434387327
2002-07-23,3547.625101818748
2002-07-24,3401.3331036829904
2002-07-25,3635.466288067689
2002-07-26,3459.117704858937
2002-07-29,3756.263136894623
2002-07-30,3847.9212599544444
2002-07-31,3864.0319130618223
2002-08-01,3759.653853638649
2002-08-02,3626.8485467489004
2002-08-05,3508.8143114640793
2002-08-06,3563.7740772147536
2002-08-07,3620.522153860973
2002-08-08,3674.584686585952
2002-08-09,3668.5388341712196
2002-08-12,3706.20543111233
2002-08-13,3701.3085789136203
2002-08-14,3715.2388480117993
2002-08-15,3787.2648961462965
2002-08-16,3749.8087759312243
2002-08-19,3812.0553157339828
2002-08-20,3807.9952823888216
2002-08-21,3915.9368413017423
2002-08-22,4027.3040042137054
2002-08-23,3933.9124098625507
2002-08-26,3950.606142932183
2002-08-27,4029.633643936226
2002-08-28,3991.0530197083062
2002-08-29,3892.7121757122018
2002-08-30,3867.1826206657292
2002-09-02,3856.8862594271027
2002-09-03,3731.2884918711493
2002-09-04,3698.4818256578865
2002-09-05,3678.778559772796
2002-09-06,3737.615894231876
2002-09-09,3706.879120538477
2002-09-10,3762.118475259365
2002-09-11,3879.7859508916213
2002-09-12,3779.482712914675
2002-09-13,3744.585231021427
2002-09-16,3788.8264563167986
2002-09-17,3753.444854996586
2002-09-18,3636.6661921079776
2002-09-19,3597.2712006728884
2002-09-20,3576.9019608628673
2002-09-23,3452.791722518583
2002-09-24,3400.5107858567694
2002-09-25,3421.372833517731
2002-09-26,3544.409762572366
2002-09-27,3519.6797968043174
2002-09-30,3359.1853041779113
2002-10-01,3394.942291173663
2002-10-02,3427.453562359073
2002-10-03,3347.6033139677825
2002-10-04,3291.708591241884
2002-10-07,3105.3924486752007
2002-10-08,3055.305401384288
2002-10-09,3064.2069350679494
2002-10-10,3175.1492677303404
2002-10-11,3407.584962717924
2002-10-14,3365.428057054411
2002-10-15,3602.377224296882
2002-10-16,3533.7525726011468
2002-10-17,3468.491913676803
2002-10-18,3496.983691757194
2002-10-21,3550.088116168481
2002-10-22,3475.7326361466407
2002-10-23,3382.9429596847303
2002-10-24,3475.3133069198366
2002-10-25,3448.4984363191943
2002-10-28,3527.181251959573
2002-10-29,3410.798545368189
2002-10-30,3519.587776791007
2002-10-31,3607.4417051204273
2002-11-01,3539.297634088969
2002-11-04,3658.260269915295
2002-11-05,3770.6525996064333
2002-11-06,3731.306420180647
2002-11-07,3694.635679764494
2002-11-08,3674.240953963644
2002-11-11,3656.617356984124
2002-11-12,3715.513503336896
2002-11-13,3744.9982404954358
2002-11-14,3801.237071880387
2002-11-15,3806.0726784856624
2002-11-18,3873.3298609735098
2002-11-19,3805.716570219804
2002-11-20,3821.011540187207
2002-11-21,3982.488193369926
2002-11-22,4052.84376576001
2002-11-25,3998.1861836488015
2002-11-26,3955.6242184262373
2002-11-27,4101.418795916422
2002-11-28,4179.324225798384
2002-11-29,4152.890088215845
2002-12-02,4099.469026747639
2002-12-03,3962.3811604670486
2002-12-04,3928.3921340228626
2002-12-05,3929.6499622331207
2002-12-06,3967.540455886267
2002-12-09,3916.2997868059874
2002-12-10,3902.835704350966
2002-12-11,3893.7355758230997
2002-12-12,3798.571044143958
2002-12-13,3838.4228879755888
2002-12-16,3845.878905947637
2002-12-17,3767.883034026674
2002-12-18,3639.9177095463283
2002-12-19,3639.1827113954528
2002-12-20,3683.052824187455
2002-12-23,3657.2862367667103
2002-12-24,3675.7546666838443
2002-12-25,3675.7546666838443
2002-12-26,3682.910878017218
2002-12-27,3568.061885528234
2002-12-30,3566.3876592668066
2002-12-31,3585.6658728886805
2003-01-01,3585.6658728886805
2003-01-02,3757.7496655288705
2003-01-03,3836.782765059507
2003-01-06,3858.2323770780176
2003-01-07,3930.3972530892
2003-01-08,3805.6137913714956
2003-01-09,3854.260864095331
2003-01-10,3938.1246971637506
2003-01-13,3983.3222351810086
2003-01-14,4120.924610288132
2003-01-15,4080.512586836906
2003-01-16,4062.1082026613253
2003-01-17,3955.3067073309885
2003-01-20,3992.9868929879167
2003-01-21,3908.8673825110254
2003-01-22,3850.0640889467577
2003-01-23,3857.7118609720746
2003-01-24,3864.003674582065
2003-01-27,3708.532048419456
2003-01-28,3648.69565049184
2003-01-29,3619.309377812412
2003-01-30,3675.549915748336
2003-01-31,3628.950365510498
2003-02-03,3604.900724264461
2003-02-04,3461.596604113225
2003-02-05,3559.92383119982
2003-02-06,3586.3832558998483
2003-02-07,3552.456823289561
2003-02-10,3448.8495975897235
2003-02-11,3541.343093898009
2003-02-12,3574.3894977055907
2003-02-13,3578.6542368461996
2003-02-14,3606.648963290153
2003-02-17,3713.9974479807893
2003-02-18,3713.21730553243
2003-02-19,3728.257381174983
2003-02-20,3664.6802788375885
2003-02-21,3618.6415122537096
2003-02-24,3568.994024863473
2003-02-25,3473.226636425292
2003-02-26,3445.171205907466
2003-02-27,3441.20838425683
2003-02-28,3482.698087544578
2003-03-03,3488.8996367975988
2003-03-04,3431.997302427921
2003-03-05,3421.8685809874996
2003-03-06,3383.511077384589
2003-03-07,3355.9014143849186
2003-03-10,3318.0328985523706
2003-03-11,3226.3495234414077
2003-03-12,3198.2515265567563
2003-03-13,3310.909287716834
2003-03-14,3459.668410829905
2003-03-17,3618.1877383356314
2003-03-18,3547.589638398287
2003-03-19,3600.4736627570464
2003-03-20,3617.4367104166085
2003-03-21,3677.5965965236337
2003-03-24,3590.118657966099
2003-03-25,3595.8336809008447
2003-03-26,3596.2743547948744
2003-03-27,3553.1536962723703
2003-03-28,3560.4432940419856
2003-03-31,3451.2794302660527
2003-04-01,3490.06582887367
2003-04-02,3599.198740864745
2003-04-03,3607.1107359962502
2003-04-04,3610.27712463627
2003-04-07,3762.8707006423706
2003-04-08,3735.0721898440297
2003-04-09,3728.329376525479
2003-04-10,3696.9063824545055
2003-04-11,3684.06729251529
2003-04-14,3694.305412256334
2003-04-15,3779.8611190089828
2003-04-16,3817.9763715295967
2003-04-17,3850.4122671974096
2003-04-18,3850.4122671974096
2003-04-21,3838.6399625150743
2003-04-22,3880.4855594155424
2003-04-23,3951.2576134992028
2003-04-24,3972.275051492968
2003-04-25,3929.715645428176
2003-04-28,4053.502431617296
2003-04-29,4246.520679775787
2003-04-30,4324.1220071643875
2003-05-01,4366.857923737759
2003-05-02,4386.915025766489
2003-05-05,4444.636673425249
2003-05-06,4496.99348103385
2003-05-07,4329.8325052671835
2003-05-08,4206.997699896654
2003-05-09,4289.928960285451
2003-05-12,4328.865455961763
2003-05-13,4406.511904023567
2003-05-14,4338.178058843697
2003-05-15,4349.54462906132
2003-05-16,4384.769316625653
2003-05-19,4298.498281006537
2003-05-20,4220.540101914627
2003-05-21,4216.288040930443
2003-05-22,4249.710322481931
2003-05-23,4293.571307866353
2003-05-26,4267.514554956435
2003-05-27,4339.125970671514
2003-05-28,4434.200395016722
2003-05-29,4455.232922042524
2003-05-30,4497.903890589784
2003-06-02,4529.856066394278
2003-06-03,4475.39361840039
2003-06-04,4521.865912220949
2003-06-05,4569.419936426108
2003-06-06,4603.967309275156
2003-06-09,4619.960312676069
2003-06-10,4599.168735729201
2003-06-11,4703.617861725369
2003-06-12,4763.639936800219
2003-06-13,4677.712229232748
2003-06-16,4751.440563272255
2003-06-17,4817.467495876342
2003-06-18,4788.781029830841
2003-06-19,4736.9924618655505
2003-06-20,4708.392599573461
