Date,IRELAND VALUE
2001-05-10,359.8000177912689
2001-05-11,360.61692214262894
2001-05-14,359.0724499233579
2001-05-15,356.4599873142783
2001-05-16,357.8512758573616
2001-05-17,363.995680063174
2001-05-18,367.5560514182753
2001-05-21,370.9306263061991
2001-05-22,368.06881963784343
2001-05-23,360.81048100407406
2001-05-24,350.0574614285535
2001-05-25,347.48265384501616
2001-05-28,349.6003694208762
2001-05-29,346.79001453097976
2001-05-30,347.6734115618574
2001-05-31,345.5859406468342
2001-06-01,346.4720176713644
2001-06-04,346.9427398880602
2001-06-05,351.00409438814427
2001-06-06,351.60383065919433
2001-06-07,354.83952958678015
2001-06-08,350.94918025875404
2001-06-11,345.7493483976263
2001-06-12,346.32196119106715
2001-06-13,350.8202366925974
2001-06-14,352.40764526749496
2001-06-15,354.7325709782069
2001-06-18,356.27614375562166
2001-06-19,356.24549880603104
2001-06-20,350.1142357880512
2001-06-21,348.1872343259849
2001-06-22,352.00359437263165
2001-06-25,355.8228481017127
2001-06-26,349.34912263486154
2001-06-27,348.41510800018233
2001-06-28,343.9573149396585
2001-06-29,344.4615506334863
2001-07-02,346.47225825631426
2001-07-03,352.7005979807872
2001-07-04,353.2747704234526
2001-07-05,343.93762766624735
2001-07-06,341.2117772941896
2001-07-09,346.6638339821455
2001-07-10,352.6073371313009
2001-07-11,349.9840127195707
2001-07-12,349.31608729605125
2001-07-13,350.07310623318943
2001-07-16,351.60603634463376
2001-07-17,349.61522774772646
2001-07-18,357.5725613003681
2001-07-19,355.35177869499444
2001-07-20,356.26107740593073
2001-07-23,355.595146136037
2001-07-24,355.9893314422923
2001-07-25,351.6611900945502
2001-07-26,347.7719006901552
2001-07-27,347.2737853745432
2001-07-30,344.95812782180576
2001-07-31,346.14080141657195
2001-08-01,346.17228438539803
2001-08-02,350.03665503351465
2001-08-03,351.6658621216608
2001-08-06,351.4000122379807
2001-08-07,354.9815344164688
2001-08-08,352.54670793075553
2001-08-09,351.2649943021984
2001-08-10,354.9110736989349
2001-08-13,356.8252248349322
2001-08-14,357.6473829448961
2001-08-15,362.89298071157776
2001-08-16,366.7437506643988
2001-08-17,365.6746693128719
2001-08-20,365.40617424209063
2001-08-21,371.82256813440085
2001-08-22,372.9789755166801
2001-08-23,367.60142772726454
2001-08-24,366.72900574944845
2001-08-27,365.4118352217528
2001-08-28,365.374050202416
2001-08-29,364.1662835318716
2001-08-30,359.04858484166436
2001-08-31,356.0764971240235
2001-09-03,353.67900258197284
2001-09-04,345.20560710449155
2001-09-05,341.30225826609615
2001-09-06,340.92979968275813
2001-09-07,341.3231850258112
2001-09-10,332.3861070627758
2001-09-11,332.55985603055433
2001-09-12,320.66567692348553
2001-09-13,319.65103535027765
2001-09-14,320.9497565370904
2001-09-17,315.3327967191536
2001-09-18,311.6946446066257
2001-09-19,309.4753890080486
2001-09-20,294.6225446453178
2001-09-21,279.9872713534333
2001-09-24,287.7918363753644
2001-09-25,287.06141067330327
2001-09-26,291.5507480643964
2001-09-27,291.8902590166965
2001-09-28,292.2267236138107
2001-10-01,292.8821599947233
2001-10-02,290.3594716455175
2001-10-03,290.866852802529
2001-10-04,302.8973084448026
2001-10-05,316.64701269248064
2001-10-08,309.63044063308433
2001-10-09,311.25777082255286
2001-10-10,311.3676999598736
2001-10-11,309.9969051166568
2001-10-12,315.74263091229597
2001-10-15,317.3737538767447
2001-10-16,322.86322906034815
2001-10-17,327.1872510903941
2001-10-18,321.3348701615294
2001-10-19,310.2115726124836
2001-10-22,306.3310521363524
2001-10-23,311.29560650282804
2001-10-24,312.2982133888488
2001-10-25,312.13988176819106
2001-10-26,313.82183025381335
2001-10-29,317.8552900862284
2001-10-30,316.48120095302477
2001-10-31,314.68807789039
2001-11-01,307.18154219959854
2001-11-02,305.97590718452307
2001-11-05,305.8816728449074
2001-11-06,308.80117114992885
2001-11-07,305.8540161060172
2001-11-08,304.8377545207024
2001-11-09,303.5758414589102
2001-11-12,303.45730766885407
2001-11-13,302.1909387294221
2001-11-14,307.8942027524104
2001-11-15,309.1011401440066
2001-11-16,312.1728686553146
2001-11-19,315.75461222290977
2001-11-20,321.06453410216926
2001-11-21,322.8811397894283
2001-11-22,322.7207181204326
2001-11-23,320.92838158340163
2001-11-26,324.559529746767
2001-11-27,324.93140881388643
2001-11-28,327.34089479752623
2001-11-29,327.65735375318184
2001-11-30,336.949231765861
2001-12-03,333.76993195303163
2001-12-04,340.70036126407854
2001-12-05,349.27309673535854
2001-12-06,352.4161893796472
2001-12-07,353.13178552697923
2001-12-10,352.7473565537397
2001-12-11,357.16677565934543
2001-12-12,352.71602678682115
2001-12-13,351.25753540787554
2001-12-14,344.91601103468616
2001-12-17,350.9429808118891
2001-12-18,350.0838367260591
2001-12-19,346.3464339992254
2001-12-20,349.9701169737355
2001-12-21,354.01794906654874
2001-12-24,350.48555282184617
2001-12-25,350.48555282184617
2001-12-26,350.784908435804
2001-12-27,353.21871433257576
2001-12-28,352.3938977801049
2001-12-31,358.1876936620941
2002-01-01,358.1876936620941
2002-01-02,363.45997870376453
2002-01-03,361.5547890463675
2002-01-04,359.69280653063004
2002-01-07,358.86049769920055
2002-01-08,355.9774450495951
2002-01-09,352.5985393371694
2002-01-10,346.73063623977237
2002-01-11,347.93017560576925
2002-01-14,346.7265449316214
2002-01-15,346.6358742117965
2002-01-16,346.2347321329986
2002-01-17,349.9511024250958
2002-01-18,350.79004991383573
2002-01-21,345.88120246861877
2002-01-22,348.95428057809585
2002-01-23,350.92886353447113
2002-01-24,351.27692955954257
2002-01-25,342.8195405119777
2002-01-28,345.79981832778975
2002-01-29,341.3244728028292
2002-01-30,337.3693444023801
2002-01-31,343.60788430135227
2002-02-01,346.33625481268564
2002-02-04,353.0193323803951
2002-02-05,348.60441847382117
2002-02-06,324.6998457303464
2002-02-07,328.5159105805603
2002-02-08,337.9585138731359
2002-02-11,336.73175585325833
2002-02-12,341.8942797766541
2002-02-13,344.2243039017149
2002-02-14,344.5488324098426
2002-02-15,344.8610363224691
2002-02-18,338.6311790303159
2002-02-19,335.40736605082304
2002-02-20,333.1397136573711
2002-02-21,334.26227940445006
2002-02-22,340.9385958404075
2002-02-25,346.8359373468411
2002-02-26,351.83596603641746
2002-02-27,352.07406000205714
2002-02-28,350.76120714430806
2002-03-01,351.4124660618285
2002-03-04,359.1539736102489
2002-03-05,358.50982527018994
2002-03-06,355.2404944176154
2002-03-07,357.000725167054
2002-03-08,355.06962926193006
2002-03-11,357.4237723976029
2002-03-12,358.43580014969064
2002-03-13,360.99044411395806
2002-03-14,363.08926839603964
2002-03-15,365.10531958516526
2002-03-18,367.0948279658944
2002-03-19,375.74385894864366
2002-03-20,378.6841541667712
2002-03-21,374.99399134106073
2002-03-22,379.666002953603
2002-03-25,381.6048832905311
2002-03-26,376.6970422754201
2002-03-27,377.9414243793437
2002-03-28,380.9160710765088
2002-03-29,380.9160710765088
2002-04-01,384.0379760606869
2002-04-02,389.94558586118205
2002-04-03,385.28818883024985
2002-04-04,382.3289640416313
2002-04-05,380.351216349919
2002-04-08,374.09752392036535
2002-04-09,371.30007976592384
2002-04-10,374.03601676514893
2002-04-11,378.54480451232916
2002-04-12,375.59080608794187
2002-04-15,376.29406447833884
2002-04-16,376.5909351944062
2002-04-17,379.6314705529128
2002-04-18,380.77313723836573
2002-04-19,385.84420488446983
2002-04-22,390.4457707031449
2002-04-23,390.80433331867465
2002-04-24,392.17991486230864
2002-04-25,390.2642689154879
2002-04-26,389.15168586786046
2002-04-29,393.1150251208738
2002-04-30,395.7082197747431
2002-05-01,393.9046898672894
2002-05-02,399.14429964733637
2002-05-03,406.38869621267486
2002-05-06,407.7464413364
2002-05-07,403.1060139559241
2002-05-08,410.7235757928929
2002-05-09,414.27229416047453
2002-05-10,419.38332314182196
2002-05-13,419.43885705629424
2002-05-14,412.09602592626317
2002-05-15,419.3317960989716
2002-05-16,416.1743636657813
2002-05-17,420.57401169517465
2002-05-20,419.4776703693764
2002-05-21,414.9808736881348
2002-05-22,417.0008060694665
2002-05-23,415.60684823121693
2002-05-24,414.92027352877375
2002-05-27,417.2224530447684
2002-05-28,420.16328040058323
2002-05-29,422.73812890137106
2002-05-30,423.5792255168543
2002-05-31,420.3402248756665
2002-06-03,422.0274347694677
2002-06-04,418.56592244920495
2002-06-05,414.69038295964657
2002-06-06,417.02678002461784
2002-06-07,403.7409362161074
2002-06-10,408.2683395512117
2002-06-11,402.0729439604545
2002-06-12,393.77022320763956
2002-06-13,397.8434103212883
2002-06-14,393.0686880799766
2002-06-17,389.2263456962305
2002-06-18,394.18933946076913
2002-06-19,392.7434905046647
2002-06-20,392.8502059031363
2002-06-21,393.34335540244206
2002-06-24,391.0431187321652
2002-06-25,395.2329589370901
2002-06-26,382.8447542014755
2002-06-27,376.0233643896964
2002-06-28,379.2744989230083
2002-07-01,367.37213630279797
2002-07-02,347.49192871624166
2002-07-03,327.78587530988653
2002-07-04,333.8109600381187
2002-07-05,338.58129065843184
2002-07-08,346.08376732256716
2002-07-09,352.16648823475765
2002-07-10,346.68708766029755
2002-07-11,339.02213981077426
2002-07-12,343.56312661934874
2002-07-15,342.0294034827904
2002-07-16,341.7821469712203
2002-07-17,346.46431378468
2002-07-18,347.34741374634876
2002-07-19,345.0542059569359
2002-07-22,336.235353994511
2002-07-23,324.75605652014127
2002-07-24,316.1465982040511
2002-07-25,324.86251266092125
2002-07-26,316.42643624231414
2002-07-29,316.4014154327476
2002-07-30,322.1500845391638
2002-07-31,318.4127908845232
2002-08-01,317.0527109183258
2002-08-02,313.01097221223307
2002-08-05,304.5862809805151
2002-08-06,299.160034
2002-08-07,301.80377073548243
2002-08-08,301.45931640970156
2002-08-09,308.44243872319913
2002-08-12,313.2230410509026
2002-08-13,318.30617724241745
2002-08-14,316.49371541128914
2002-08-15,317.8209686237274
2002-08-16,324.9647038105684
2002-08-19,320.6603993554818
2002-08-20,320.57042857088237
2002-08-21,326.1956534058515
2002-08-22,329.4536147571627
2002-08-23,331.84689006620016
2002-08-26,335.2838074850833
2002-08-27,333.0133595830761
2002-08-28,326.73558959869274
2002-08-29,326.4935491615393
2002-08-30,324.8129447516424
2002-09-02,322.75622035113656
2002-09-03,325.0549696768931
2002-09-04,321.1704159348879
2002-09-05,316.09925545565113
2002-09-06,312.8265202069238
2002-09-09,312.84930743850947
2002-09-10,315.2463469938138
2002-09-11,320.76392534713494
2002-09-12,318.41262015620566
2002-09-13,315.8473934286807
2002-09-16,318.41978934362726
2002-09-17,320.01191027368594
2002-09-18,312.179741881757
2002-09-19,306.1053938095606
2002-09-20,303.9020860693733
2002-09-23,294.9130149159752
2002-09-24,289.83174754740463
2002-09-25,289.75479363045685
2002-09-26,292.23522371722896
2002-09-27,286.799934925263
2002-09-30,261.8292154944815
2002-10-01,258.5777962810776
2002-10-02,263.18575369654917
2002-10-03,258.82471194222006
2002-10-04,254.16112077460136
2002-10-07,251.3491788930149
2002-10-08,251.5149951855222
2002-10-09,246.75752411857184
2002-10-10,249.83546963030386
2002-10-11,269.7885884363137
2002-10-14,267.52159580413365
2002-10-15,282.1767830094604
2002-10-16,279.36422873170744
2002-10-17,277.11685927214575
2002-10-18,280.44403362526174
2002-10-21,286.0623037416724
2002-10-22,282.05801002516097
2002-10-23,276.66483820680776
2002-10-24,287.01681088190134
2002-10-25,276.91899582866216
2002-10-28,276.23290761021485
2002-10-29,266.33684365339417
2002-10-30,265.7264752325525
2002-10-31,283.9053070984016
2002-11-01,285.3765489418569
2002-11-04,293.8449679471322
2002-11-05,292.4139568569653
2002-11-06,290.25320299229105
2002-11-07,295.39111678552007
2002-11-08,295.0937471133039
2002-11-11,294.19618460846567
2002-11-12,294.57891258194627
2002-11-13,293.88385783430004
2002-11-14,291.82549518704116
2002-11-15,295.87024972029946
2002-11-18,299.8857795125288
2002-11-19,301.1711531618039
2002-11-20,293.7492619412986
2002-11-21,297.13995676126274
2002-11-22,293.2306408233269
2002-11-25,296.1574652333127
2002-11-26,297.6143873879117
2002-11-27,296.07960862653954
2002-11-28,299.8670476866743
2002-11-29,312.2638303178451
2002-12-02,313.18404874392746
2002-12-03,309.8522878197847
2002-12-04,308.84463645397443
2002-12-05,302.374475339912
2002-12-06,300.4979476302869
2002-12-09,293.9948317568343
2002-12-10,295.20489736870036
2002-12-11,301.9385514867373
2002-12-12,296.5992671573648
2002-12-13,286.86181335246755
2002-12-16,286.62575008207966
2002-12-17,290.83006666679313
2002-12-18,283.8654813079418
2002-12-19,285.5688727955116
2002-12-20,287.3144686489617
2002-12-23,287.3023798775332
2002-12-24,288.4915453571587
2002-12-25,288.4915453571587
2002-12-26,289.21903482704727
2002-12-27,290.2463941887963
2002-12-30,291.7624346906886
2002-12-31,289.47284319863894
2003-01-01,289.47284319863894
2003-01-02,296.7214003111929
2003-01-03,300.87331837553546
2003-01-06,305.71678634619593
2003-01-07,306.0695250289247
2003-01-08,303.4164918824759
2003-01-09,305.66773670273176
2003-01-10,310.9892288188393
2003-01-13,310.53041516181213
2003-01-14,311.1498900438041
2003-01-15,305.83775112843733
2003-01-16,307.79399342058315
2003-01-17,307.4679186868562
2003-01-20,309.2271220448038
2003-01-21,307.7152795130421
2003-01-22,305.6038035438089
2003-01-23,304.95020206606694
2003-01-24,304.13226955213776
2003-01-27,296.77100192394965
2003-01-28,296.54471706190924
2003-01-29,294.584989626349
2003-01-30,302.4449225870515
2003-01-31,304.04936001541205
2003-02-03,312.5402116870275
2003-02-04,306.5266290449496
2003-02-05,301.5418879860029
2003-02-06,296.0449043231387
2003-02-07,289.7719898731246
2003-02-10,288.9294247883757
2003-02-11,291.1863940804858
2003-02-12,287.78075286263226
2003-02-13,292.07139368852097
2003-02-14,292.9227897650494
2003-02-17,292.9271953883052
2003-02-18,294.3327898617083
2003-02-19,294.2192842652517
2003-02-20,298.4568749970119
2003-02-21,296.590339859029
2003-02-24,294.1464544740828
2003-02-25,283.87791762059817
2003-02-26,282.804881
2003-02-27,278.8132
2003-02-28,284.3393702062472
2003-03-03,288.05480688805136
2003-03-04,295.4046930638453
2003-03-05,294.8008858381385
2003-03-06,297.3556657109931
2003-03-07,304.0500500596908
2003-03-10,306.4912564034
2003-03-11,306.2336187857202
2003-03-12,306.1062300557067
2003-03-13,308.95139165663824
2003-03-14,307.3475123828669
2003-03-17,305.4187935117345
2003-03-18,305.5598699902036
2003-03-19,307.22553537788787
2003-03-20,306.15392315377113
2003-03-21,310.1555745299018
2003-03-24,310.8723981742657
2003-03-25,308.22365104585674
2003-03-26,312.9681093125214
2003-03-27,312.15049640149516
2003-03-28,309.018661655438
2003-03-31,309.53015973820953
2003-04-01,314.1106492681808
2003-04-02,308.46099887305536
2003-04-03,308.92139963553745
2003-04-04,308.2038690382153
2003-04-07,309.2481060615653
2003-04-08,308.5096658099548
2003-04-09,311.57386459835664
2003-04-10,312.8080408299241
2003-04-11,312.54277904171926
2003-04-14,315.32968207796984
2003-04-15,318.73421971227594
2003-04-16,323.2991796961552
2003-04-17,324.38082525965103
2003-04-18,324.38082525965103
2003-04-21,322.98256793060955
2003-04-22,325.5559381939478
2003-04-23,332.5534559869563
2003-04-24,334.58919730886856
2003-04-25,334.04393486733113
2003-04-28,334.62651596358654
2003-04-29,338.46688405677236
2003-04-30,342.6782968077466
2003-05-01,343.659399
2003-05-02,350.49146286211607
2003-05-05,352.3031918266009
2003-05-06,364.1458775120385
2003-05-07,362.6962450307005
2003-05-08,361.6853979358404
2003-05-09,361.43020187473587
2003-05-12,363.66363326153646
2003-05-13,363.0631061177115
2003-05-14,356.35654564172313
2003-05-15,356.3041516411466
2003-05-16,358.9205362547936
2003-05-19,354.4657653564783
2003-05-20,353.9599355393798
2003-05-21,353.34440919542624
2003-05-22,358.14476744406636
2003-05-23,365.5994212063837
2003-05-26,369.0009848602737
2003-05-27,363.8365403299054
2003-05-28,356.2787363568466
2003-05-29,354.3060954729125
2003-05-30,357.6068854339771
2003-06-02,356.26907112805566
2003-06-03,367.98769170018915
2003-06-04,368.89199923695253
2003-06-05,375.60857958866757
2003-06-06,371.5834784144564
2003-06-09,369.03123227296146
2003-06-10,362.2202773007841
2003-06-11,363.3525853684369
2003-06-12,366.09883255114283
2003-06-13,369.6653291091717
2003-06-16,374.50367829331117
2003-06-17,382.4049568484119
2003-06-18,374.78212802783236
2003-06-19,367.86100825228317
2003-06-20,366.1556725446993
2003-06-23,359.4654080790292
2003-06-24,356.0363187612087
2003-06-25,364.0717695009651
2003-06-26,348.6608776706829
2003-06-27,342.8794408531778
2003-06-30,350.129788189461
2003-07-01,355.61472912514216
2003-07-02,357.2134105430787
2003-07-03,361.0078226822307
2003-07-04,358.411286983367
2003-07-07,360.4867828327092
2003-07-08,357.818076039333
2003-07-09,361.35331119318096
2003-07-10,365.8461040540242
2003-07-11,365.7309774169787
2003-07-14,366.065393906772
2003-07-15,367.33825916206087
2003-07-16,361.90629958004524
2003-07-17,361.03897357076113
2003-07-18,368.571190096252
2003-07-21,372.7603907851996
2003-07-22,371.12406581431213
2003-07-23,370.1618830634995
2003-07-24,367.68135697862755
2003-07-25,366.96758787900035
2003-07-28,368.9892797631154
2003-07-29,370.4798767679472
2003-07-30,372.53868315401184
2003-07-31,373.94569782738705
2003-08-01,373.8189570571047
2003-08-04,375.62399833393977
2003-08-05,369.4138910775148
2003-08-06,365.21595451990004
2003-08-07,371.18955242334454
2003-08-08,363.84825049777476
2003-08-11,366.386182134895
2003-08-12,363.4830821046393
2003-08-13,366.4582014130454
2003-08-14,368.4839278655735
2003-08-15,368.3056262162694
2003-08-18,366.6103596569263
2003-08-19,368.3667241127449
2003-08-20,371.6820572913018
2003-08-21,367.84317484839386
2003-08-22,365.25951567262484
2003-08-25,367.4764326301148
2003-08-26,364.340756694352
2003-08-27,368.9820043879529
2003-08-28,371.0183376080763
2003-08-29,379.74491716527285
2003-09-01,378.1100561957368
2003-09-02,366.498932117039
2003-09-03,367.3889994491565
2003-09-04,369.277499393632
2003-09-05,378.5512626717711
2003-09-08,383.1657132995915
2003-09-09,383.61974690890355
2003-09-10,378.43044178146107
2003-09-11,376.3530640813473
2003-09-12,379.4458039892634
2003-09-15,382.5277408551174
2003-09-16,380.8103160465572
2003-09-17,390.6775237608103
2003-09-18,393.5294200933995
2003-09-19,394.2208064759823
2003-09-22,398.357383815213
2003-09-23,391.9038398020835
2003-09-24,389.97210378375087
2003-09-25,385.0057972831895
2003-09-26,381.5409446597396
2003-09-29,380.84375472923784
2003-09-30,380.70362535306003
2003-10-01,384.3404637661917
2003-10-02,381.71915523638467
2003-10-03,383.65632141077197
2003-10-06,386.8873788899584
2003-10-07,392.0763219470553
2003-10-08,392.94502813718185
2003-10-09,394.6732760393964
2003-10-10,396.010689842713
2003-10-13,395.4742848648004
2003-10-14,399.58968250790974
2003-10-15,402.904164721704
2003-10-16,400.277260769592
2003-10-17,397.8867793217557
2003-10-20,399.1972281353461
2003-10-21,399.65710332777246
2003-10-22,400.04513428367125
2003-10-23,395.85298053980523
2003-10-24,395.71178770777544
2003-10-27,392.8132885517332
2003-10-28,392.92233813009074
2003-10-29,399.08992999281145
2003-10-30,399.34701992730044
2003-10-31,392.42754205720695
2003-11-03,391.4377443466497
2003-11-04,392.5822414504346
2003-11-05,387.3817671483843
2003-11-06,385.7289216304944
2003-11-07,391.1822981586437
2003-11-10,391.5310108428101
2003-11-11,392.5428750224238
2003-11-12,396.0506739669924
2003-11-13,397.86900370724226
2003-11-14,402.6134125500601
2003-11-17,397.7324781555844
2003-11-18,399.66963729949146
2003-11-19,397.8784249232586
2003-11-20,391.5288417642347
2003-11-21,392.29663154607164
2003-11-24,388.6041810398551
2003-11-25,393.6189050886144
2003-11-26,400.17384529695414
2003-11-27,399.9750227247123
2003-11-28,401.97498175817697
2003-12-01,406.78866208035936
2003-12-02,410.60715965578686
2003-12-03,410.0090201536214
2003-12-04,406.2735009758471
2003-12-05,407.3275755937637
2003-12-08,414.236547204636
2003-12-09,415.2017073188862
2003-12-10,412.8670878901311
2003-12-11,409.84570330301835
2003-12-12,415.008434665514
2003-12-15,418.6052395080931
2003-12-16,416.0050159079963
2003-12-17,420.6164227749272
2003-12-18,421.461299605771
2003-12-19,423.02306253507146
2003-12-22,424.8693200177606
2003-12-23,429.66834754207486
2003-12-24,430.8792169139474
2003-12-25,430.8792169139474
2003-12-26,430.7062355751085
2003-12-29,433.2229181273396
2003-12-30,437.23883591989744
2003-12-31,440.9790765100805
2004-01-01,440.9790765100805
2004-01-02,444.1489289030267
2004-01-05,450.06809273923545
2004-01-06,450.86929935363804
2004-01-07,448.6317217232239
2004-01-08,457.0564634733629
2004-01-09,466.341877666315
2004-01-12,467.38267508111915
2004-01-13,467.64031879410885
2004-01-14,479.89139012108876
2004-01-15,479.77263550966063
2004-01-16,465.7562291026801
2004-01-19,463.30461809339215
2004-01-20,470.57438192776385
2004-01-21,471.5155762371384
2004-01-22,479.10088230032085
2004-01-23,478.7379965276922
2004-01-26,472.5604293258417
2004-01-27,472.7583007024556
2004-01-28,470.2076618625065
2004-01-29,463.5782211596454
2004-01-30,462.02001457230836
2004-02-02,458.3030868087844
2004-02-03,461.9021976896478
2004-02-04,461.74079779071724
2004-02-05,462.63904508685425
2004-02-06,467.7360618529341
2004-02-09,469.8701398650318
2004-02-10,466.5124930249077
2004-02-11,465.0999771167316
2004-02-12,465.86738661765776
2004-02-13,462.2819215613078
2004-02-16,465.040885274677
2004-02-17,467.0861528910912
2004-02-18,472.5759363553496
2004-02-19,469.8246877845409
2004-02-20,457.8168463455017
2004-02-23,461.69288657927007
2004-02-24,441.87916362098605
2004-02-25,436.8002571150805
2004-02-26,429.8436351048061
2004-02-27,427.0441521930094
2004-03-01,432.27435312325304
2004-03-02,427.99310666136574
2004-03-03,423.9006005683762
2004-03-04,428.5301764368334
