Date,JAPAN VALUE
1992-08-31,2688.78728
1992-09-30,2626.72653
1992-10-30,2508.91577
1992-11-30,2550.62613
1992-12-31,2523.78352
1993-01-29,2514.70305
1993-02-26,2607.12835
1993-03-31,3044.73774
1993-04-30,3658.35664
1993-05-31,3689.7945
1993-06-30,3565.69071
1993-07-30,3789.22181
1993-08-31,3891.64004
1993-09-30,3718.05266
1993-10-29,3687.52552
1993-11-30,3139.61366
1993-12-31,3266.03593
1994-01-31,3848.76532
1994-02-28,4053.83334
1994-03-31,3943.14694
1994-04-29,4119.55166
1994-05-31,4254.25984
1994-06-30,4499.7048
1994-07-29,4335.26496
1994-08-31,4411.08715
1994-09-30,4316.21972
1994-10-31,4466.0267
1994-11-30,4231.94587
1994-12-30,4250.4088
1995-01-31,3989.72049
1995-02-28,3797.56544
1995-03-31,4179.85918
1995-04-28,4323.00186
1995-05-31,4042.23236
1995-06-30,3930.56977
1995-07-31,4232.79416
1995-08-31,4146.21313
1995-09-29,4157.90783
1995-10-31,3946.31384
1995-11-30,4161.23012
1995-12-29,4408.23017
1996-01-31,4396.53534
1996-02-29,4330.83293
1996-03-29,4467.88949
1996-04-30,4757.89655
1996-05-31,4532.46155
1996-06-28,4616.51294
1996-07-31,4424.88594
1996-08-30,4232.30459
1996-09-30,4396.3703
1996-10-31,4103.09983
1996-11-29,4228.70627
1996-12-31,3997.56181
1997-01-31,3640.2213053860837
1997-02-28,3676.3820577104834
1997-03-31,3543.6134903512675
1997-04-30,3604.385818947967
1997-05-30,4035.2801196861183
1997-06-30,4393.060318819498
1997-07-31,4138.127742305941
1997-08-29,3760.458665449297
1997-09-30,3610.2987657866156
1997-10-31,3391.106552599608
1997-11-28,3086.2601142893445
1997-12-31,2866.2816193471276
1998-01-30,3164.575779433264
1998-02-27,3202.7212952701816
1998-03-31,2984.3265218600263
1998-04-30,2924.4271524168184
1998-05-29,2782.355552174945
1998-06-30,2844.657165959009
1998-07-31,2776.3093172731747
1998-08-31,2474.248197765978
1998-09-30,2375.4077158123996
1998-10-30,2845.0237274194415
1998-11-30,2995.0497293514063
1998-12-31,3097.2789898182223
1999-01-29,3135.7580032854667
1999-02-26,3037.857669988563
1999-03-31,3499.391369035407
1999-04-30,3650.5810337091875
1999-05-31,3417.2436912706344
1999-06-30,3727.60141684329
1999-07-30,4066.5375371192786
1999-08-31,4070.0221308693485
1999-09-30,4270.035005817654
1999-10-29,4399.23878550045
1999-11-30,4368.87031482242
1999-12-31,4504.410398744803
2000-01-31,4443.821572568023
2000-02-29,4167.92648190371
2000-03-31,4735.716428667433
2000-04-28,4548.895315935372
2000-05-31,4490.6089095996185
2000-06-30,4778.820605623677
2000-07-31,4295.172415887295
2000-08-31,4447.897364776024
2000-09-29,4404.92752632241
2000-10-31,4340.130811446979
2000-11-30,4133.500955599375
2000-12-29,4001.212707543
2001-01-01,4001.212707543
2001-01-02,3990.9034560584346
2001-01-03,3994.741366450238
2001-01-04,3928.294395212598
2001-01-05,3947.1675814347277
2001-01-08,3946.318289847362
2001-01-09,3878.15865306061
2001-01-10,3827.9794951661243
2001-01-11,3706.9337022653363
2001-01-12,3678.5930039086497
2001-01-15,3663.7245534506465
2001-01-16,3755.580868550162
2001-01-17,3799.586336515008
2001-01-18,3842.717646519571
2001-01-19,3833.606208674959
2001-01-22,3849.606242343113
2001-01-23,3846.3029959221312
2001-01-24,3807.2992686853263
2001-01-25,3826.477202426387
2001-01-26,3810.5338043403062
2001-01-29,3843.7423360980065
2001-01-30,3861.4717809934023
2001-01-31,3875.523854354944
2001-02-01,3911.8250171368854
2001-02-02,3861.484617686005
2001-02-05,3816.716576346977
2001-02-06,3799.177351674223
2001-02-07,3786.6242998435782
2001-02-08,3742.757037718813
2001-02-09,3758.1399645006427
2001-02-12,3758.1399645006427
2001-02-13,3769.100283356064
2001-02-14,3799.7796380608074
2001-02-15,3839.0422543621803
2001-02-16,3806.051023426387
2001-02-19,3754.2012322352375
2001-02-20,3793.7501909775146
2001-02-21,3752.362959676275
2001-02-22,3804.815216238279
2001-02-23,3851.064501260385
2001-02-26,3884.636851579172
2001-02-27,3869.903694708425
2001-02-28,3823.389248548577
2001-03-01,3812.7822652312493
2001-03-02,3666.7486772840434
2001-03-05,3658.695254649823
2001-03-06,3726.504102295274
2001-03-07,3726.0548885034827
2001-03-08,3743.3026197292593
2001-03-09,3742.312504629998
2001-03-12,3631.175864316756
2001-03-13,3549.384380222297
2001-03-14,3457.680264025624
2001-03-15,3508.908385926723
2001-03-16,3483.258544095068
2001-03-19,3503.3058790937653
2001-03-20,3491.3028732674447
2001-03-21,3698.21271097919
2001-03-22,3601.8817115290512
2001-03-23,3667.112600918695
2001-03-26,3778.7921794106987
2001-03-27,3779.846359153064
2001-03-28,3859.615485092572
2001-03-29,3710.834956500889
2001-03-30,3646.294089145227
2001-04-02,3583.1297354975554
2001-04-03,3695.715910511787
2001-04-04,3767.174852015341
2001-04-05,3824.5854168781234
2001-04-06,3802.867318950681
2001-04-09,3671.518440649139
2001-04-10,3646.417710506632
2001-04-11,3695.833209793731
2001-04-12,3763.199997882748
2001-04-13,3751.2451870737295
2001-04-16,3714.3063095126163
2001-04-17,3730.257691829689
2001-04-18,3848.6665698512024
2001-04-19,3886.0512322297786
2001-04-20,3850.335185019485
2001-04-23,3877.6174633740998
2001-04-24,3866.8918721094956
2001-04-25,3910.7334129116084
2001-04-26,3960.417193435354
2001-04-27,3964.7534174661328
2001-04-30,3972.776960222169
2001-05-01,4135.993120474817
2001-05-02,4173.09415909118
2001-05-03,4205.8472940146485
2001-05-04,4206.542360498534
2001-05-07,4224.352435918261
2001-05-08,4110.705385428645
2001-05-09,4056.55469706356
2001-05-10,3999.969671298883
2001-05-11,4005.572763482544
2001-05-14,3952.5288068499003
2001-05-15,3983.4114070805203
2001-05-16,3927.7850015393847
2001-05-17,3968.2557490446707
2001-05-18,3928.8231355702355
2001-05-21,3988.1631159101166
2001-05-22,3984.569473376328
2001-05-23,4032.513394501116
2001-05-24,4042.4485681300507
2001-05-25,3990.315812061494
2001-05-28,3935.8118714334455
2001-05-29,3987.2647949164525
2001-05-30,3920.757478033948
2001-05-31,3936.275508549945
2001-06-01,3922.1316376283607
2001-06-04,3911.3694777450246
2001-06-05,3891.6998111088255
2001-06-06,3883.709405297927
2001-06-07,3898.1564599709736
2001-06-08,3881.680821443867
2001-06-11,3836.5568687004597
2001-06-12,3740.0819524582143
2001-06-13,3748.923347165715
2001-06-14,3730.6279088559254
2001-06-15,3696.053710353794
2001-06-18,3685.3629507820297
2001-06-19,3663.247459242247
2001-06-20,3644.4943683515075
2001-06-21,3712.7314909592324
2001-06-22,3742.748372911596
2001-06-25,3724.9398800732524
2001-06-26,3738.1157961893673
2001-06-27,3720.834569166271
2001-06-28,3676.8057383968267
2001-06-29,3732.9177894198583
2001-07-02,3719.315486854266
2001-07-03,3734.6246980296924
2001-07-04,3698.744395395911
2001-07-05,3670.5952536325663
2001-07-06,3588.1870754885167
2001-07-09,3577.846659163817
2001-07-10,3629.7043422025286
2001-07-11,3601.5775024461686
2001-07-12,3661.279505394862
2001-07-13,3618.1140772512213
2001-07-16,3609.6649219045
2001-07-17,3563.5499806401485
2001-07-18,3510.479462992784
2001-07-19,3502.277708250376
2001-07-20,3513.515723642409
2001-07-23,3371.2899773986
2001-07-24,3417.722445321198
2001-07-25,3472.7274052930943
2001-07-26,3486.4735146756034
2001-07-27,3483.487309975557
2001-07-30,3403.3157110446705
2001-07-31,3477.8666755034396
2001-08-01,3512.7081880634023
2001-08-02,3606.845661833767
2001-08-03,3567.4668138720776
2001-08-06,3569.3808043628974
2001-08-07,3596.5121571712843
2001-08-08,3592.382038801643
2001-08-09,3514.7166851012653
2001-08-10,3531.2822716761893
2001-08-13,3488.155507246006
2001-08-14,3613.840417491856
2001-08-15,3666.380005872145
2001-08-16,3623.3083356094753
2001-08-17,3615.991444388554
2001-08-20,3565.9414799804417
2001-08-21,3620.169739449452
2001-08-22,3663.8408023568936
2001-08-23,3626.5831799385833
2001-08-24,3598.7633720438585
2001-08-27,3631.9659946456304
2001-08-28,3607.221323733976
2001-08-29,3556.9307363600983
2001-08-30,3491.513044832523
2001-08-31,3510.818641419026
2001-09-03,3429.892802720176
2001-09-04,3493.429136233831
2001-09-05,3420.475404310918
2001-09-06,3413.8583121604374
2001-09-07,3416.347088473538
2001-09-10,3299.983258364908
2001-09-11,3356.705087650646
2001-09-12,3126.266266883715
2001-09-13,3210.4490470594815
2001-09-14,3348.1697346549604
2001-09-17,3216.4745740182134
2001-09-18,3266.037376645514
2001-09-19,3361.7664053954086
2001-09-20,3362.057264131478
2001-09-21,3256.6554463875464
2001-09-24,3232.5372064355797
2001-09-25,3231.1587479549357
2001-09-26,3175.691252171983
2001-09-27,3139.9638655391227
2001-09-28,3211.764484989503
2001-10-01,3257.792841901711
2001-10-02,3310.686737191836
2001-10-03,3252.1555344878984
2001-10-04,3308.4186659378774
2001-10-05,3269.473422544483
2001-10-08,3280.794502814454
2001-10-09,3204.005023474
2001-10-10,3137.234252273312
2001-10-11,3185.5463216230296
2001-10-12,3233.0901083454055
2001-10-15,3217.0442523646952
2001-10-16,3222.4643407038197
2001-10-17,3234.5180074686664
2001-10-18,3176.2614419908714
2001-10-19,3175.3239852330175
2001-10-22,3159.969199335406
2001-10-23,3196.1080072215614
2001-10-24,3227.358316379689
2001-10-25,3268.281774656992
2001-10-26,3230.3864709199283
2001-10-29,3168.3896358955353
2001-10-30,3155.8554412555754
2001-10-31,3121.1950079353596
2001-11-01,3132.94584145286
2001-11-02,3116.45324760218
2001-11-05,3109.1492414287227
2001-11-06,3135.7233078611575
2001-11-07,3050.5611856726327
2001-11-08,3092.279486267859
2001-11-09,3041.3706180554686
2001-11-12,3024.0548139839443
2001-11-13,2958.754367047414
2001-11-14,2946.9490011047374
2001-11-15,2985.723669233077
2001-11-16,2978.9834957277767
2001-11-19,3012.0733219982994
2001-11-20,3021.0509647443077
2001-11-21,3030.9845498752175
2001-11-22,3025.8823131776703
2001-11-23,3012.02108261823
2001-11-26,3063.572899023528
2001-11-27,3043.0103026078564
2001-11-28,2988.403747386842
2001-11-29,2994.549957616325
2001-11-30,3028.641178752787
2001-12-03,2940.799301614307
2001-12-04,2913.5471097432046
2001-12-05,2964.606436153891
2001-12-06,2993.934770425132
2001-12-07,2930.0387961100027
2001-12-10,2843.6469617758917
2001-12-11,2820.076655958133
2001-12-12,2884.89992342919
2001-12-13,2805.428892566232
2001-12-14,2787.8420500450525
2001-12-17,2723.5963661683604
2001-12-18,2724.7286283832304
2001-12-19,2727.438766072702
2001-12-20,2759.062088811607
2001-12-21,2737.4956647015697
2001-12-24,2728.965344287598
2001-12-25,2726.5857588266194
2001-12-26,2696.2848051881597
2001-12-27,2738.2598198799633
2001-12-28,2787.6697032472334
2001-12-31,2790.6475283537097
2002-01-01,2790.6475283537097
2002-01-02,2768.2581370423636
2002-01-03,2777.1917313947924
2002-01-04,2849.402477357104
2002-01-07,2861.9918969272826
2002-01-08,2781.6440931152897
2002-01-09,2771.936190189463
2002-01-10,2747.059671915157
2002-01-11,2733.2477009610284
2002-01-14,2741.13825878497
2002-01-15,2687.086948737463
2002-01-16,2685.9287504693284
2002-01-17,2675.2145687374755
2002-01-18,2725.203221142054
2002-01-21,2729.0320163116326
2002-01-22,2639.6975481042537
2002-01-23,2621.0344677050043
2002-01-24,2635.279494355099
2002-01-25,2655.4419579089185
2002-01-28,2699.4674734747823
2002-01-29,2642.928440723056
2002-01-30,2607.69624966261
2002-01-31,2625.6117685680724
2002-02-01,2581.324739507899
2002-02-04,2562.3433682461937
2002-02-05,2508.156170102517
2002-02-06,2496.1883440801907
2002-02-07,2537.2126501227303
2002-02-08,2549.437381307181
2002-02-11,2572.1388964505204
2002-02-12,2645.7079846784727
2002-02-13,2667.555483165773
2002-02-14,2681.3339287302647
2002-02-15,2680.5173967914934
2002-02-18,2683.694647740172
2002-02-19,2587.92904476835
2002-02-20,2572.0648231403657
2002-02-21,2647.471085315377
2002-02-22,2669.263150703795
2002-02-25,2665.296327131946
2002-02-26,2639.94057833448
2002-02-27,2704.638411037198
2002-02-28,2746.8460560891804
2002-03-01,2808.8543156073606
2002-03-04,2982.8926370751105
2002-03-05,2959.555892150839
2002-03-06,2973.840025628694
2002-03-07,3125.0418733162783
2002-03-08,3150.4946029481225
2002-03-11,3210.030883973998
2002-03-12,3110.1940757664634
2002-03-13,3037.4598188231876
2002-03-14,3083.818767052538
2002-03-15,3118.1656658575125
2002-03-18,3036.8501978391682
2002-03-19,3098.339062430671
2002-03-20,3058.2925081211292
2002-03-21,3045.6707261596266
2002-03-22,2964.5491499970217
2002-03-25,2939.8518338714234
2002-03-26,2940.1380653324154
2002-03-27,2971.548468984845
2002-03-28,3004.5620180019037
2002-03-29,2934.8265122132325
2002-04-01,2899.82010507191
2002-04-02,2951.182826213285
2002-04-03,3019.369155137256
2002-04-04,3044.8788874456127
2002-04-05,3038.5468184797815
2002-04-08,3039.0052480324707
2002-04-09,2986.886316116272
2002-04-10,3012.4491315844534
2002-04-11,2968.2900081800003
2002-04-12,2918.0909195516215
2002-04-15,2959.4703770441192
2002-04-16,2999.3761021541895
2002-04-17,3038.98339193484
2002-04-18,3070.584262220497
2002-04-19,3045.5317915461005
2002-04-22,3097.256873215839
2002-04-23,3108.8443520185338
2002-04-24,3094.481176693806
2002-04-25,3127.275525123782
2002-04-26,3100.409361668587
2002-04-29,3094.728521155607
2002-04-30,3075.9909841658614
2002-05-01,3105.015391698279
2002-05-02,3103.811008922801
2002-05-03,3127.887665433976
2002-05-06,3118.065440075414
2002-05-07,3060.9983528041976
2002-05-08,3068.1266576860303
2002-05-09,3093.838585280559
2002-05-10,3094.4428675375116
2002-05-13,3063.97670365749
2002-05-14,3031.7983794657107
2002-05-15,3105.859747311496
2002-05-16,3150.2774948716087
2002-05-17,3221.2074387502107
2002-05-20,3237.3590749557093
2002-05-21,3270.915598246666
2002-05-22,3308.845543752754
2002-05-23,3306.5572535882256
2002-05-24,3335.9883864863773
2002-05-27,3322.4115505713203
2002-05-28,3318.521393100307
2002-05-29,3298.81666582408
2002-05-30,3313.5340986389033
2002-05-31,3270.3214767650747
2002-06-03,3316.9376932961077
2002-06-04,3276.6421926155167
2002-06-05,3239.407271799866
2002-06-06,3221.3766615925856
2002-06-07,3200.290380721739
2002-06-10,3184.139024748727
2002-06-11,3185.465590063803
2002-06-12,3161.972190601871
2002-06-13,3118.2883392296453
2002-06-14,3070.6095348978624
2002-06-17,2978.189887551184
2002-06-18,3016.253007315014
2002-06-19,2940.4151980204724
2002-06-20,2988.6858610877266
2002-06-21,2983.265899873241
2002-06-24,3012.5574400332557
2002-06-25,3003.5843671326625
2002-06-26,2977.373755065071
2002-06-27,2993.5276763965217
2002-06-28,3087.2372713105206
2002-07-01,3088.516692925615
2002-07-02,3092.809777287725
2002-07-03,3154.8381031676254
2002-07-04,3127.19501225131
2002-07-05,3156.4914085812907
2002-07-08,3166.3028531932473
2002-07-09,3227.992645157172
2002-07-10,3195.323218076977
2002-07-11,3174.8426525566615
2002-07-12,3188.4021864398787
2002-07-15,3156.1100155152294
2002-07-16,3112.8780924499806
2002-07-17,3105.730108923282
2002-07-18,3147.5107042005243
2002-07-19,3119.0051163632197
2002-07-22,3114.817298985476
2002-07-23,3102.2330776866584
2002-07-24,3084.6451872018665
2002-07-25,3034.930675197173
2002-07-26,2902.8131896420864
2002-07-29,2875.446045347354
2002-07-30,2932.9762457119764
2002-07-31,2909.3548374832376
2002-08-01,2897.3489461693607
2002-08-02,2895.6038231480084
2002-08-05,2897.706554224141
2002-08-06,2804.8625998737543
2002-08-07,2888.4020137067023
2002-08-08,2885.81936808319
2002-08-09,2954.375373148766
2002-08-12,2922.106058638763
2002-08-13,2904.99895106353
2002-08-14,2968.571362157062
2002-08-15,2974.4113615978804
2002-08-16,2967.150779194865
2002-08-19,2897.187250467542
2002-08-20,2877.4792165865215
2002-08-21,2895.699537482371
2002-08-22,2910.026215584857
2002-08-23,2919.1100016153855
2002-08-26,2976.9206981161587
2002-08-27,2960.2435775393287
2002-08-28,2926.433207667405
2002-08-29,2882.3792962184475
2002-08-30,2881.038629891408
2002-09-02,2854.5098293688557
2002-09-03,2789.3269366695804
2002-09-04,2715.6540781561935
2002-09-05,2764.662950910989
2002-09-06,2734.656822529561
2002-09-09,2772.616486221517
2002-09-10,2768.017774597116
2002-09-11,2758.9415454028795
2002-09-12,2770.712638230715
2002-09-13,2728.999598001135
2002-09-16,2703.197416143807
2002-09-17,2759.949500608154
2002-09-18,2782.0877451337988
2002-09-19,2870.577385488511
2002-09-20,2759.354242621776
2002-09-23,2747.8731888148654
2002-09-24,2715.8722578374823
2002-09-25,2696.564674532431
2002-09-26,2751.640535176801
2002-09-27,2808.9475348454093
2002-09-30,2796.4705429683545
2002-10-01,2719.716490904365
2002-10-02,2678.2714232998865
2002-10-03,2636.8911755659087
2002-10-04,2637.6229637246115
2002-10-07,2513.2339315113004
2002-10-08,2514.4653463714835
2002-10-09,2480.2410027211317
2002-10-10,2471.5857678802436
2002-10-11,2491.0474370838815
2002-10-14,2489.442186812287
2002-10-15,2554.188534724828
2002-10-16,2570.9465075015482
2002-10-17,2568.594426801131
2002-10-18,2574.789165547173
2002-10-21,2570.8451708474954
2002-10-22,2487.860401854452
2002-10-23,2510.0454026200177
2002-10-24,2492.4755755834094
2002-10-25,2524.4327280580355
2002-10-28,2521.8414286274383
2002-10-29,2534.829544456305
2002-10-30,2546.12607556767
2002-10-31,2536.9222239077853
2002-11-01,2552.461731289737
2002-11-04,2547.8779054794954
2002-11-05,2608.518233414683
2002-11-06,2602.493106931339
2002-11-07,2614.445575115276
2002-11-08,2592.6932332457322
2002-11-11,2527.020433028766
2002-11-12,2518.940682290971
2002-11-13,2495.8756249975113
2002-11-14,2446.973491041613
2002-11-15,2485.9877627227725
2002-11-18,2427.8764072743293
2002-11-19,2400.535743308638
2002-11-20,2421.771323478363
2002-11-21,2473.511680965107
2002-11-22,2485.8269320440313
2002-11-25,2528.128400127957
2002-11-26,2519.545701119775
2002-11-27,2536.9501383014763
2002-11-28,2587.9742550582273
2002-11-29,2598.97833152792
2002-12-02,2551.392320671634
2002-12-03,2541.587789337511
2002-12-04,2476.7903686998316
2002-12-05,2440.8267779663483
2002-12-06,2458.0163996777587
2002-12-09,2445.4672347170876
2002-12-10,2455.2976411797285
2002-12-11,2443.1909187141227
2002-12-12,2446.7749181546183
2002-12-13,2444.0740120397263
2002-12-16,2417.257691992072
2002-12-17,2443.1121449467164
2002-12-18,2383.609749660453
2002-12-19,2416.7269600834347
2002-12-20,2426.1803042613988
2002-12-23,2433.4476413628186
2002-12-24,2456.0364679207137
2002-12-25,2450.3016556024827
2002-12-26,2496.2935434125598
2002-12-27,2523.2494359733723
2002-12-30,2538.142452358185
2002-12-31,2535.0411575440617
2003-01-01,2535.0411575440617
2003-01-02,2511.234476946065
2003-01-03,2511.5489578039223
2003-01-06,2578.3124065588504
2003-01-07,2522.259824282081
2003-01-08,2481.8503536939256
2003-01-09,2487.4934517398233
2003-01-10,2482.581223250371
2003-01-13,2494.9988250984134
2003-01-14,2540.902665651786
2003-01-15,2584.2793394633204
2003-01-16,2597.2215442305487
2003-01-17,2623.036476097356
2003-01-20,2594.9035399699223
2003-01-21,2621.2446631432717
2003-01-22,2606.3846462744414
2003-01-23,2670.4643431666345
2003-01-24,2662.8794945596155
2003-01-27,2601.0398541820737
2003-01-28,2573.122113041121
2003-01-29,2529.557396305864
2003-01-30,2511.3848743944673
2003-01-31,2490.699850176909
2003-02-03,2532.453502077622
2003-02-04,2570.0916050842175
2003-02-05,2568.862145662119
2003-02-06,2555.3420222175682
2003-02-07,2539.793716845654
2003-02-10,2534.276803869932
2003-02-11,2526.449163630649
2003-02-12,2574.267606394528
2003-02-13,2573.041155817445
2003-02-14,2595.630310628541
2003-02-17,2617.446269639053
2003-02-18,2624.852757472445
2003-02-19,2615.5896125149143
2003-02-20,2598.034987445204
2003-02-21,2561.995185787934
2003-02-24,2584.0050055301554
2003-02-25,2535.536850568417
2003-02-26,2539.0336843581904
2003-02-27,2526.266673180124
2003-02-28,2513.6557990296515
2003-03-03,2526.6326098240074
2003-03-04,2535.0435393210164
2003-03-05,2539.7105583070565
2003-03-06,2525.8682809469456
2003-03-07,2474.383186905509
2003-03-10,2427.5417558272406
2003-03-11,2379.601923909031
2003-03-12,2405.957618864208
2003-03-13,2372.9282423762006
2003-03-14,2383.491789676057
2003-03-17,2348.51287058253
2003-03-18,2360.26515929852
2003-03-19,2366.6715789758387
2003-03-20,2404.272347342687
2003-03-21,2378.639179847451
2003-03-24,2463.2185235439665
2003-03-25,2425.2052975563784
2003-03-26,2456.0574972171958
2003-03-27,2471.5565431173163
2003-03-28,2441.248550701641
2003-03-31,2381.953035203421
2003-04-01,2386.960332772583
2003-04-02,2397.560467076064
2003-04-03,2366.3275083208728
2003-04-04,2364.7716861067624
2003-04-07,2405.073218136175
2003-04-08,2383.0351507959185
2003-04-09,2364.6220650048836
2003-04-10,2365.343428854901
2003-04-11,2319.5543582232817
2003-04-14,2294.995303439166
2003-04-15,2328.753809826509
2003-04-16,2325.355815996546
2003-04-17,2332.558377286484
2003-04-18,2335.1489282200805
2003-04-21,2340.3700141845243
2003-04-22,2312.852174666426
2003-04-23,2307.1809202624686
2003-04-24,2324.4093570388422
2003-04-25,2283.392396758101
2003-04-28,2259.65200776134
2003-04-29,2262.756313004925
2003-04-30,2369.188484064449
2003-05-01,2396.279150178272
2003-05-02,2401.3716124538055
2003-05-05,2407.040477233223
2003-05-06,2463.581469549205
2003-05-07,2496.768629390203
2003-05-08,2480.220898381329
2003-05-09,2494.5296973726945
2003-05-12,2522.103770409928
2003-05-13,2534.9113449842202
2003-05-14,2556.093145302439
2003-05-15,2518.5322147321176
2003-05-16,2513.715841487788
2003-05-19,2465.9810545119703
2003-05-20,2463.7047401687846
2003-05-21,2445.1776237599042
2003-05-22,2466.031951003964
2003-05-23,2511.9485814442214
2003-05-26,2515.1491365194242
2003-05-27,2476.091416493068
2003-05-28,2466.298462226132
2003-05-29,2497.298661617676
2003-05-30,2475.006340114087
2003-06-02,2513.523233128639
2003-06-03,2508.851336170553
2003-06-04,2518.3386438660013
2003-06-05,2578.8940313151707
2003-06-06,2580.9586245584233
2003-06-09,2614.4995392135957
2003-06-10,2617.3508273008447
2003-06-11,2635.05694066373
2003-06-12,2633.631825286679
