Date,SINGAPORE VALUE
2006-01-19,7603.356318392398
2006-01-20,7640.273686961608
2006-01-23,7572.268004879595
2006-01-24,7554.267159844534
2006-01-25,7614.585825625394
2006-01-26,7655.617625286953
2006-01-27,7754.666231918987
2006-01-30,7727.140356710154
2006-01-31,7763.648954622739
2006-02-01,7780.534350089196
2006-02-02,7763.59211977608
2006-02-03,7692.249015205143
2006-02-06,7729.936224358084
2006-02-07,7746.543590643814
2006-02-08,7654.643453199176
2006-02-09,7666.083044140311
2006-02-10,7642.845773748798
2006-02-13,7644.796065425359
2006-02-14,7694.93004372893
2006-02-15,7643.4803690916915
2006-02-16,7676.152381835925
2006-02-17,7662.175232093971
2006-02-20,7646.186216382388
2006-02-21,7682.500288880924
2006-02-22,7644.786328691581
2006-02-23,7711.291002246424
2006-02-24,7729.469692331568
2006-02-27,7809.901970571689
2006-02-28,7874.566698352944
2006-03-01,7863.681264610901
2006-03-02,7845.738318855046
2006-03-03,7800.50859802353
2006-03-06,7854.155184145993
2006-03-07,7763.176867667812
2006-03-08,7850.4127692603015
2006-03-09,7874.5813732163615
2006-03-10,7829.807542080219
2006-03-13,7895.862267379443
2006-03-14,7882.800191264773
2006-03-15,7868.467264639165
2006-03-16,7866.996824226407
2006-03-17,7840.513767676562
2006-03-20,7912.770444215368
2006-03-21,7890.983494569361
2006-03-22,7879.941734000206
2006-03-23,7875.362016961597
2006-03-24,7884.371625122114
2006-03-27,7897.501284398366
2006-03-28,7910.13234433831
2006-03-29,7877.96170089081
2006-03-30,7917.417304324283
2006-03-31,7948.727377248006
2006-04-03,8005.140056066642
2006-04-04,7973.209750725367
2006-04-05,8023.21726910543
2006-04-06,8045.360068115549
2006-04-07,8125.094042260622
2006-04-10,8123.759386743877
2006-04-11,8080.041976647286
2006-04-12,8078.403779717693
2006-04-13,8069.073278859591
2006-04-14,8069.073278859591
2006-04-17,8124.571745343394
2006-04-18,8140.777868686317
2006-04-19,8276.35130452854
2006-04-20,8281.741133899812
2006-04-21,8341.638099993117
2006-04-24,8345.967311989294
2006-04-25,8300.373853762954
2006-04-26,8350.935357351562
2006-04-27,8371.727188923021
2006-04-28,8530.58523109011
2006-05-01,8549.00969280913
2006-05-02,8682.165310288605
2006-05-03,8819.7221986326
2006-05-04,8731.816682830735
2006-05-05,8726.247619897156
2006-05-08,8879.851645759789
2006-05-09,8782.414405895262
2006-05-10,8813.827452301319
2006-05-11,8757.823256319192
2006-05-12,8740.985493806129
2006-05-15,8384.503514204858
2006-05-16,8385.934236947325
2006-05-17,8544.980392845844
2006-05-18,8372.824174005047
2006-05-19,8267.153613205215
2006-05-22,8030.761622289385
2006-05-23,8151.6786330783125
2006-05-24,8076.9090906236015
2006-05-25,8038.997949339955
2006-05-26,8162.697815600305
2006-05-29,8187.338939438075
2006-05-30,8170.0045156424385
2006-05-31,7962.895885907021
2006-06-01,7956.473163944461
2006-06-02,8097.285183132564
2006-06-05,8066.5819484857775
2006-06-06,8020.0987746788915
2006-06-07,7899.303083599493
2006-06-08,7707.037372245535
2006-06-09,7817.068211937714
2006-06-12,7815.504824333216
2006-06-13,7661.464223590817
2006-06-14,7655.6801033296015
2006-06-15,7733.788228276934
2006-06-16,7913.552788049037
2006-06-19,7858.375611818801
2006-06-20,7759.278912370747
2006-06-21,7802.07395818254
2006-06-22,7850.16491365555
2006-06-23,7802.079094079993
2006-06-26,7864.864705057234
2006-06-27,7881.193046035438
2006-06-28,7803.592482305102
2006-06-29,7944.55979146048
2006-06-30,8190.53100904522
2006-07-03,8154.830868308279
2006-07-04,8228.698758159522
2006-07-05,8074.5909556971
2006-07-06,8173.62100780516
2006-07-07,8216.150059608597
2006-07-10,8197.545391118218
2006-07-11,8119.68768885741
2006-07-12,8114.086837188913
2006-07-13,8036.808111115789
2006-07-14,7891.791893478131
2006-07-17,7707.028008352996
2006-07-18,7763.482349733799
2006-07-19,7824.180523169752
2006-07-20,7980.423544087287
2006-07-21,8006.739559054227
2006-07-24,8032.971756404385
2006-07-25,8106.5985843921435
2006-07-26,8133.252786111477
2006-07-27,8243.150214734063
2006-07-28,8175.926037049297
2006-07-31,8221.975826669619
2006-08-01,8168.241264052651
2006-08-02,8216.299727476739
2006-08-03,8260.167941882792
2006-08-04,8363.459137774604
2006-08-07,8389.782174658176
2006-08-08,8456.300790201685
2006-08-09,8462.71067949035
2006-08-10,8398.711348870627
2006-08-11,8381.26389579595
2006-08-14,8367.764237692543
2006-08-15,8314.163799164442
2006-08-16,8366.199891987424
2006-08-17,8403.712868955468
2006-08-18,8450.655786202617
2006-08-21,8400.939335981862
2006-08-22,8441.517084172849
2006-08-23,8406.610071783083
2006-08-24,8305.331335247549
2006-08-25,8333.161211544124
2006-08-28,8240.975537645412
2006-08-29,8346.267759399168
2006-08-30,8425.982436041933
2006-08-31,8453.284399059818
2006-09-01,8526.73739991585
2006-09-04,8651.653637163332
2006-09-05,8673.066410836234
2006-09-06,8697.354946795882
2006-09-07,8623.299568998069
2006-09-08,8627.374064284046
2006-09-11,8547.113541457356
2006-09-12,8601.608851461551
2006-09-13,8637.161030316392
2006-09-14,8642.97897831071
2006-09-15,8650.744402363354
2006-09-18,8763.573526070018
2006-09-19,8730.6301997066
2006-09-20,8727.242503950589
2006-09-21,8795.699436312228
2006-09-22,8697.54906708167
2006-09-25,8726.93246844635
2006-09-26,8721.611213204766
2006-09-27,8826.06784130838
2006-09-28,8859.124834577435
2006-09-29,8879.390047194927
2006-10-02,9052.660871755528
2006-10-03,9077.436753622897
2006-10-04,9104.163722285395
2006-10-05,9260.96361871817
2006-10-06,9239.331872374434
2006-10-09,9101.6178150708
2006-10-10,9224.354560865204
2006-10-11,9246.303185635445
2006-10-12,9262.255508343595
2006-10-13,9389.898765914291
2006-10-16,9395.201896156532
2006-10-17,9288.602168332445
2006-10-18,9309.733453297538
2006-10-19,9393.193394243239
2006-10-20,9496.790735848077
2006-10-23,9498.761116011474
2006-10-24,9502.648151615183
2006-10-25,9637.08364018096
2006-10-26,9804.3922003656
2006-10-27,9796.44976079044
2006-10-30,9591.258807783684
2006-10-31,9606.522360443896
2006-11-01,9687.511995715255
2006-11-02,9620.250318130576
2006-11-03,9591.954899922954
2006-11-06,9609.265342776142
2006-11-07,9681.01192141166
2006-11-08,9616.670678430099
2006-11-09,9603.56963721504
2006-11-10,9616.550604441174
2006-11-13,9651.595962928335
2006-11-14,9727.91750515118
2006-11-15,9755.541458025968
2006-11-16,9881.479617411444
2006-11-17,9935.790942529024
2006-11-20,9788.942690858948
2006-11-21,9899.977660866512
2006-11-22,9992.407342245906
2006-11-23,10025.834837206705
2006-11-24,9950.288155346327
2006-11-27,10030.340223811601
2006-11-28,9844.734226059934
2006-11-29,10041.44554848086
2006-11-30,10098.034838532338
2006-12-01,10094.490485221404
2006-12-04,10159.590567708594
2006-12-05,10428.12357191887
2006-12-06,10306.883966279289
2006-12-07,10376.847623113514
2006-12-08,10275.713322439831
2006-12-11,10441.63672958692
2006-12-12,10541.543227814755
2006-12-13,10405.002433349104
2006-12-14,10488.936809539004
2006-12-15,10579.635314927731
2006-12-18,10735.480075363957
2006-12-19,10568.07497934537
2006-12-20,10550.763562818096
2006-12-21,10572.384716116643
2006-12-22,10689.039046197884
2006-12-25,10689.039046197884
2006-12-26,10688.402939724489
2006-12-27,10735.394312829894
2006-12-28,10799.330477491143
2006-12-29,10918.208861731355
2007-01-01,10918.208861731355
2007-01-02,10947.462982978968
2007-01-03,11093.527297469369
2007-01-04,11099.55552641511
2007-01-05,11034.63789751107
2007-01-08,10813.232414761998
2007-01-09,10870.999062689432
2007-01-10,10771.07995296085
2007-01-11,10777.508969382234
2007-01-12,10913.219076824844
2007-01-15,11047.184901703962
2007-01-16,11055.574437028008
2007-01-17,11038.025044444654
2007-01-18,11088.573212618934
2007-01-19,11162.989928040957
2007-01-22,11342.741610360648
2007-01-23,11225.15138119097
2007-01-24,11367.172315972544
2007-01-25,11217.088207348077
2007-01-26,11201.814459076371
2007-01-29,11318.367978097589
2007-01-30,11330.32901758815
2007-01-31,11345.053385901869
2007-02-01,11482.001639745838
2007-02-02,11770.553082168723
2007-02-05,11801.663919698982
2007-02-06,11739.08439908965
2007-02-07,11812.410444844067
2007-02-08,11737.60199562672
2007-02-09,11752.807168649442
2007-02-12,11439.74270863762
2007-02-13,11353.75670242736
2007-02-14,11540.127134795419
2007-02-15,11886.171216628916
2007-02-16,11826.46248695096
2007-02-19,11820.288400557356
2007-02-20,11803.34285482477
2007-02-21,11982.4740116355
2007-02-22,11949.862176913746
2007-02-23,12012.511971308382
2007-02-26,12010.956933131047
2007-02-27,11773.267772540943
2007-02-28,11367.035161083268
2007-03-01,11229.63696233125
2007-03-02,11274.178636875631
2007-03-05,10942.135269817963
2007-03-06,11233.531585225535
2007-03-07,11302.90161436828
2007-03-08,11510.247901621964
2007-03-09,11577.036315127834
2007-03-12,11747.924873531825
2007-03-13,11587.430175402224
2007-03-14,11224.725518781594
2007-03-15,11451.380449907183
2007-03-16,11354.182952731739
2007-03-19,11515.264804028806
2007-03-20,11455.541240722177
2007-03-21,11616.43928871927
2007-03-22,11839.092638993021
2007-03-23,11737.31047595284
2007-03-26,11721.314082624393
2007-03-27,11915.943094623311
2007-03-28,11787.18956934116
2007-03-29,11828.063043691269
2007-03-30,11872.847129061789
2007-04-02,11871.631773565243
2007-04-03,12021.049411397795
2007-04-04,12225.023221324245
2007-04-05,12322.719046153397
2007-04-06,12322.719046153397
2007-04-09,12523.090062000656
2007-04-10,12627.489481779428
2007-04-11,12545.678442906345
2007-04-12,12437.740216177655
2007-04-13,12436.585218218039
2007-04-16,12634.650740418314
2007-04-17,12677.277321131896
2007-04-18,12642.732707683379
2007-04-19,12178.225229284099
2007-04-20,12474.854481067965
2007-04-23,12595.66703319392
2007-04-24,12535.574086116523
2007-04-25,12453.36071517087
2007-04-26,12541.403660782753
2007-04-27,12501.958465872285
2007-04-30,12285.452886585437
2007-05-01,12274.54899690601
2007-05-02,12473.047135532255
2007-05-03,12672.571853705136
2007-05-04,12823.278268773189
2007-05-07,12844.648779861682
2007-05-08,12711.487598368227
2007-05-09,12727.657312503079
2007-05-10,12727.014214704303
2007-05-11,12631.165122048005
2007-05-14,12861.478097767127
2007-05-15,12768.618660607455
2007-05-16,12795.337761075325
2007-05-17,12843.52441720389
2007-05-18,12847.285916891231
2007-05-21,12867.584834774652
2007-05-22,12889.717758559329
2007-05-23,13007.66927714706
2007-05-24,12900.995978163808
2007-05-25,12770.234991077568
2007-05-28,12870.400761979676
2007-05-29,12952.019393849256
2007-05-30,12870.562784019232
2007-05-31,12891.179920127539
2007-06-01,12971.128008928807
2007-06-04,13050.36113014993
2007-06-05,13018.313290454322
2007-06-06,12927.660077189958
2007-06-07,12822.582427446754
2007-06-08,12558.547546329644
2007-06-11,12642.2713594838
2007-06-12,12668.012701279558
2007-06-13,12623.466320497231
2007-06-14,12687.451409958505
2007-06-15,12762.961518439603
2007-06-18,12987.32359090668
2007-06-19,12978.284987113526
2007-06-20,12917.511147896967
2007-06-21,12958.823419919787
2007-06-22,12844.477023963263
2007-06-25,12715.061496487293
2007-06-26,12502.56723819365
2007-06-27,12424.953120928083
2007-06-28,12503.302198425361
2007-06-29,12559.031971184711
2007-07-02,12665.97080890617
2007-07-03,12767.083114174282
2007-07-04,12692.586143987402
2007-07-05,12696.954659732008
2007-07-06,12773.351315843665
2007-07-09,13039.557282832395
2007-07-10,13052.93690120393
2007-07-11,12958.210645643549
2007-07-12,13068.14613694985
2007-07-13,13147.082799386573
2007-07-16,13129.210568238641
2007-07-17,13087.069184012775
2007-07-18,12902.001035172276
2007-07-19,13017.906498331397
2007-07-20,13184.991251132626
2007-07-23,13021.624294669069
2007-07-24,13137.091162016624
2007-07-25,12938.440123994125
2007-07-26,12701.357217163242
2007-07-27,12406.882970586781
2007-07-30,12573.099562303394
2007-07-31,12661.330866852477
2007-08-01,12188.211641705353
2007-08-02,12250.308268475323
2007-08-03,12104.121938229642
2007-08-06,11563.501430708453
2007-08-07,11629.88496189187
2007-08-08,12141.700861479774
2007-08-09,12092.8795469186
2007-08-10,11753.536799776348
2007-08-13,11905.508859446332
2007-08-14,11973.378507682768
2007-08-15,11464.244739661277
2007-08-16,10984.74369319768
2007-08-17,10956.359498018499
2007-08-20,11785.157416446282
2007-08-21,11294.671412077061
2007-08-22,11658.12026022309
2007-08-23,11806.597018069677
2007-08-24,11760.505482739589
2007-08-27,11935.475354319657
2007-08-28,11670.272711043997
2007-08-29,11605.488638019846
2007-08-30,11563.927424398775
2007-08-31,11806.2605831087
2007-09-03,11739.74391870157
2007-09-04,11675.852221455802
2007-09-05,11941.719910592332
2007-09-06,12078.720972821047
2007-09-07,12126.185692360768
2007-09-10,11924.661536451802
2007-09-11,12178.012263559442
2007-09-12,12238.108270022274
2007-09-13,12220.83243940039
2007-09-14,12234.983971625259
2007-09-17,11952.211254120284
2007-09-18,11840.854998684117
2007-09-19,12351.565483316264
2007-09-20,12331.97089819629
2007-09-21,12246.108869525182
2007-09-24,12575.215170898473
2007-09-25,12493.429634885155
2007-09-26,12601.691195107971
2007-09-27,12939.242368037487
2007-09-28,12949.133428212666
2007-10-01,13100.708495827826
2007-10-02,13209.030753874184
2007-10-03,13113.977525543953
2007-10-04,13246.396226577717
2007-10-05,13407.329378689037
2007-10-08,13438.232279882757
2007-10-09,13515.211510339544
2007-10-10,13402.041485155056
2007-10-11,13651.093800067601
2007-10-12,13538.872660357394
2007-10-15,13580.223915623146
2007-10-16,13309.651815135265
2007-10-17,13446.562548009442
2007-10-18,13400.000180577212
2007-10-19,13096.130864443554
2007-10-22,12744.070541797675
2007-10-23,12975.157198534325
2007-10-24,12812.870682758694
2007-10-25,13038.994390552594
2007-10-26,13335.155797176658
2007-10-29,13494.986226547484
2007-10-30,13381.128581089579
2007-10-31,13466.152041347495
2007-11-01,13443.608233393274
2007-11-02,13106.859150104829
2007-11-05,12958.794393034646
2007-11-06,13078.794624245113
2007-11-07,13055.712669303637
2007-11-08,13057.073773626958
2007-11-09,12790.91509069863
2007-11-12,12394.559763385223
2007-11-13,12392.648398647376
2007-11-14,12485.809195391666
2007-11-15,12255.90526976873
2007-11-16,12139.490067911733
2007-11-19,12101.265036597737
2007-11-20,12174.341176179969
2007-11-21,11803.861080093167
2007-11-22,11785.121159291812
2007-11-23,11839.323612149325
2007-11-26,12116.138112091685
2007-11-27,11995.982311859347
2007-11-28,11911.339347154555
2007-11-29,12256.435910736242
2007-11-30,12343.87427980244
2007-12-03,12304.403298320953
2007-12-04,12454.731896207792
2007-12-05,12502.744421708498
2007-12-06,12544.416978053612
2007-12-07,12682.17419547046
2007-12-10,12676.261655920034
2007-12-11,12845.652175129877
2007-12-12,12716.268254967594
2007-12-13,12464.26909250456
2007-12-14,12391.552491485152
2007-12-17,11903.274550990674
2007-12-18,12050.14322132615
2007-12-19,11966.559059443342
2007-12-20,11962.055735815087
2007-12-21,12191.011390872141
2007-12-24,12326.416228877848
2007-12-25,12326.416228877848
2007-12-26,12419.474542560423
2007-12-27,12387.148989126994
2007-12-28,12306.281482120166
2007-12-31,12484.152617658272
2008-01-01,12484.152617658272
2008-01-02,12415.118215497383
2008-01-03,12246.696422786643
2008-01-04,12379.870085370323
2008-01-07,12061.631014812476
2008-01-08,11990.684399900963
2008-01-09,12093.209824176836
2008-01-10,11955.281266423179
2008-01-11,11899.420109054583
2008-01-14,11649.5699148396
2008-01-15,11379.53728716042
2008-01-16,11071.944138941099
2008-01-17,11457.966220568755
2008-01-18,11291.253866884077
2008-01-21,10542.336486794928
2008-01-22,10540.893606946538
2008-01-23,10872.553489709479
2008-01-24,11156.719064778643
2008-01-25,11581.566279428196
2008-01-28,11204.604885859282
2008-01-29,11181.467652219715
2008-01-30,11070.779644850061
2008-01-31,11031.695506489334
2008-02-01,11238.860651115814
2008-02-04,11521.404307854495
2008-02-05,11285.24170004087
2008-02-06,10966.77500095694
2008-02-07,10953.230517205451
2008-02-08,10947.049889863703
2008-02-11,10702.962721432443
2008-02-12,10845.804668190513
2008-02-13,10851.556677487308
2008-02-14,11222.728956479063
2008-02-15,11469.016795640731
2008-02-18,11485.88434200711
2008-02-19,11550.587245667502
2008-02-20,11387.69823286288
2008-02-21,11523.022218316304
2008-02-22,11609.486302205944
2008-02-25,11652.394326844795
2008-02-26,11677.174334090527
2008-02-27,11719.196934807302
2008-02-28,11657.425328708023
2008-02-29,11519.253210099876
2008-03-03,11298.755341968594
2008-03-04,11368.78437030434
2008-03-05,11346.87203479138
2008-03-06,11367.03993213978
2008-03-07,11197.404614697703
2008-03-10,11144.641978859849
2008-03-11,11205.464742338963
2008-03-12,11392.846560336307
2008-03-13,11096.066132453047
2008-03-14,11144.282545612425
2008-03-17,11033.748404580138
2008-03-18,11279.60734031739
2008-03-19,11384.504674372545
2008-03-20,11317.107595519725
2008-03-21,11317.107595519725
2008-03-24,11685.566283459262
2008-03-25,12013.140313835394
2008-03-26,12091.57559161041
2008-03-27,12220.151269868715
2008-03-28,12187.482677912103
2008-03-31,12147.197813304398
2008-04-01,12338.67277125414
2008-04-02,12670.59259373341
2008-04-03,12699.102833643106
2008-04-04,12668.969646633499
2008-04-07,12742.465710533363
2008-04-08,12571.797834125153
2008-04-09,12474.497983361429
2008-04-10,12697.090647175846
2008-04-11,12969.745104958947
2008-04-14,12643.814115805393
2008-04-15,12609.561236742486
2008-04-16,12712.038853450034
2008-04-17,12852.021988342622
2008-04-18,12753.695276567341
2008-04-21,12971.95281361473
2008-04-22,13020.474873578818
2008-04-23,13016.806507891926
2008-04-24,12850.34067592819
2008-04-25,12926.487426018735
2008-04-28,13005.830388669394
2008-04-29,12988.399950433597
2008-04-30,13025.754143915809
2008-05-01,12995.125579538902
2008-05-02,13291.55210182032
2008-05-05,13405.809180197704
2008-05-06,13375.458446589399
2008-05-07,13248.882249096103
2008-05-08,12976.888090094544
2008-05-09,13008.903240484304
2008-05-12,13006.50343759277
2008-05-13,13001.61369967678
2008-05-14,12940.473466192885
2008-05-15,12984.80574433046
2008-05-16,13177.7746853141
2008-05-19,13168.645142232206
2008-05-20,13055.235459247875
2008-05-21,13104.173525784106
2008-05-22,12953.73738720014
2008-05-23,12772.183148755566
2008-05-26,12732.519085007196
2008-05-27,12750.714056531919
2008-05-28,12795.649293170844
2008-05-29,12838.620363556725
2008-05-30,12898.02625016562
2008-06-02,12949.423735983784
2008-06-03,12839.141180030032
2008-06-04,12791.31546924072
2008-06-05,12762.603937875345
2008-06-06,12791.328945305275
2008-06-09,12537.521716519823
2008-06-10,12255.850553975526
2008-06-11,12345.770085713812
2008-06-12,12231.72937010922
2008-06-13,12051.365518490824
2008-06-16,12306.819988149558
2008-06-17,12355.375850483211
2008-06-18,12375.878890724518
2008-06-19,12168.056350896864
2008-06-20,12181.938015457697
2008-06-23,12067.385928228934
2008-06-24,12004.073579681211
2008-06-25,12162.215487385913
2008-06-26,12246.130343547835
2008-06-27,12174.010285239836
2008-06-30,12079.372842229994
2008-07-01,11957.340598166224
2008-07-02,12025.62891909629
2008-07-03,11913.887250645232
2008-07-04,11929.079658096534
2008-07-07,11989.422240971686
2008-07-08,11793.440504485385
2008-07-09,12040.031137617543
2008-07-10,11976.70933944222
2008-07-11,12157.734286370993
2008-07-14,12095.898482501343
2008-07-15,11906.69780363087
2008-07-16,11913.326718119308
2008-07-17,12111.843296885916
2008-07-18,12097.046441516197
2008-07-21,12392.013400711216
2008-07-22,12278.476958676973
2008-07-23,12541.634534802712
2008-07-24,12631.666319884187
2008-07-25,12412.514800561265
2008-07-28,12411.72805206217
2008-07-29,12229.878283343101
2008-07-30,12400.949807956511
2008-07-31,12397.582741335846
2008-08-01,12274.751006422139
2008-08-04,12178.527947429542
2008-08-05,12223.728670989924
2008-08-06,12318.121728210928
2008-08-07,12098.890197449837
2008-08-08,11855.610870998511
2008-08-11,11827.904736515135
2008-08-12,11836.741355098056
2008-08-13,11857.367916347266
2008-08-14,11817.693640283276
2008-08-15,11713.203893699141
2008-08-18,11713.502269684373
2008-08-19,11496.311449290873
2008-08-20,11620.453755112072
2008-08-21,11526.777655272877
2008-08-22,11534.296875363425
2008-08-25,11606.651909737004
2008-08-26,11366.410482391588
2008-08-27,11405.074997318907
2008-08-28,11371.10601408825
2008-08-29,11598.968659598784
2008-09-01,11383.473055898818
2008-09-02,11536.291430785994
2008-09-03,11333.16124318518
2008-09-04,11099.939762897777
2008-09-05,10866.414571522531
2008-09-08,11440.010417469657
2008-09-09,11361.84321734999
2008-09-10,11234.242619866684
2008-09-11,10742.39438145584
2008-09-12,10921.566725913555
2008-09-15,10556.853983163444
2008-09-16,10396.865092197415
2008-09-17,10277.299559356383
2008-09-18,10247.688519486153
2008-09-19,10807.76725835123
2008-09-22,10799.822279723947
2008-09-23,10566.326231585996
2008-09-24,10496.032341549277
2008-09-25,10434.829103352698
2008-09-26,10278.762367613921
2008-09-29,10128.242700066909
2008-09-30,10147.582307377295
2008-10-01,10093.573885871443
2008-10-02,10059.378473739127
2008-10-03,9879.518843373167
2008-10-06,9189.487347828597
2008-10-07,9298.133128744304
2008-10-08,8735.074015422748
2008-10-09,8973.557213803284
2008-10-10,8222.033274016356
2008-10-13,8748.81396215847
2008-10-14,9111.512874746308
2008-10-15,8828.162669858044
2008-10-16,8404.550816808593
2008-10-17,8130.3838861505765
2008-10-20,8434.504777038701
2008-10-21,8295.090430413886
2008-10-22,7742.159946594323
2008-10-23,7272.946930897271
2008-10-24,6509.5242769444385
2008-10-27,6478.298889219252
2008-10-28,6744.741906525412
2008-10-29,6722.228514158614
2008-10-30,7359.032293352332
2008-10-31,7098.867424079532
2008-11-03,7599.362602105599
2008-11-04,7473.606172014709
2008-11-05,7673.00219523261
2008-11-06,7362.674367637811
2008-11-07,7451.21679548092
2008-11-10,7569.446941366807
2008-11-11,7185.385373216301
2008-11-12,7023.8299314345195
2008-11-13,6788.0821703193205
2008-11-14,6775.498253953931
2008-11-17,6705.477325645385
2008-11-18,6515.581474253387
2008-11-19,6417.292184576434
2008-11-20,6141.879672060839
2008-11-21,6338.571957325124
2008-11-24,6253.32116090902
2008-11-25,6458.108627784042
2008-11-26,6696.814055004283
2008-11-27,6707.202005126792
2008-11-28,6848.989607543898
2008-12-01,6538.159107459597
2008-12-02,6335.481613067662
2008-12-03,6353.148663043887
2008-12-04,6368.800023152364
2008-12-05,6405.292879018296
2008-12-08,6481.612166889771
2008-12-09,6960.76555246766
2008-12-10,7209.712316134395
2008-12-11,7187.396042105965
2008-12-12,7009.549258093319
2008-12-15,7218.595313490385
2008-12-16,7243.032923618079
2008-12-17,7326.224281243859
2008-12-18,7531.203650862766
2008-12-19,7450.710791999085
2008-12-22,7165.027136819969
2008-12-23,7076.799298548194
2008-12-24,7159.863078642163
2008-12-25,7159.863078642163
2008-12-26,7072.863176237645
2008-12-29,7466.838926204337
2008-12-30,7404.359824086565
2008-12-31,7364.441175475496
2009-01-01,7364.441175475496
2009-01-02,7602.131868667963
2009-01-05,7893.3331537013555
2009-01-06,7799.841080514806
2009-01-07,7650.63738380207
2009-01-08,7393.984430505767
2009-01-09,7219.95703851351
2009-01-12,7071.0573086499635
2009-01-13,7015.213610180343
2009-01-14,7004.0015386555
2009-01-15,6729.554794298188
2009-01-16,6952.398029338184
2009-01-19,6964.543545370898
2009-01-20,6828.678924098648
2009-01-21,6829.808976559096
2009-01-22,6846.705597103485
2009-01-23,6654.151595928432
2009-01-26,6690.2817328417
2009-01-27,6666.299044739373
2009-01-28,7093.833880986157
2009-01-29,7048.468698002807
2009-01-30,6915.887791992263
2009-02-02,6687.15629058022
2009-02-03,6727.6840286059505
2009-02-04,6747.118173160499
2009-02-05,6703.860490999503
2009-02-06,6728.781970052011
2009-02-09,6596.421809265239
2009-02-10,6658.13978882128
2009-02-11,6712.465581517423
2009-02-12,6538.778210029773
2009-02-13,6721.226882230219
2009-02-16,6560.281584095462
2009-02-17,6320.773801248963
2009-02-18,6355.277242896086
2009-02-19,6280.678996893188
2009-02-20,6085.665691714942
2009-02-23,6249.1264917542085
2009-02-24,6175.72726662727
2009-02-25,6192.601862590528
2009-02-26,6200.730501405551
2009-02-27,6014.702215691632
2009-03-02,5695.877592447951
2009-03-03,5707.034434617577
2009-03-04,5761.502537604172
2009-03-05,5642.8333681653085
2009-03-06,5581.7086383430305
2009-03-09,5312.911532675768
2009-03-10,5493.938594899519
2009-03-11,5586.510367759488
2009-03-12,5521.012930548222
2009-03-13,5841.273349771076
2009-03-16,5942.234551339861
2009-03-17,5761.800441271488
2009-03-18,5865.15179528325
2009-03-19,6014.55149508745
2009-03-20,6020.512655684626
2009-03-23,6310.717490166803
2009-03-24,6540.114103548668
2009-03-25,6516.798485027767
2009-03-26,6789.558488503056
2009-03-27,6671.281276333401
2009-03-30,6308.045408312906
2009-03-31,6457.194371924002
2009-04-01,6469.074953207262
2009-04-02,6958.198746131484
2009-04-03,6972.0509732501005
2009-04-06,7124.092706053588
2009-04-07,6877.951294363244
2009-04-08,6724.033771816888
2009-04-09,6975.4573659580155
2009-04-10,6975.4573659580155
2009-04-13,7143.251155918837
2009-04-14,7297.582711107468
2009-04-15,7383.727004898336
2009-04-16,7360.417936232247
2009-04-17,7394.97894728374
2009-04-20,7247.7216057109545
2009-04-21,7248.526270028493
2009-04-22,7115.622199666201
2009-04-23,7162.351518299568
2009-04-24,7186.173231311652
2009-04-27,7027.076131260789
2009-04-28,6958.555278525966
2009-04-29,7181.072571642591
2009-04-30,7506.169315517883
2009-05-01,7483.1201706651045
2009-05-04,8078.43694228636
2009-05-05,8352.773810439146
2009-05-06,8954.215971098329
2009-05-07,9369.000080458443
2009-05-08,9291.62563222591
2009-05-11,8920.905368851685
2009-05-12,9008.501873642414
2009-05-13,9045.966816271963
2009-05-14,8738.209661931458
2009-05-15,8833.315492696982
2009-05-18,8990.356137604505
2009-05-19,9471.915893364707
2009-05-20,9492.042176543253
2009-05-21,9127.16238662863
2009-05-22,9392.69745555804
2009-05-25,9381.34816692047
2009-05-26,9210.861297364976
2009-05-27,9528.10121091156
2009-05-28,9426.055854838836
2009-05-29,9608.576877652693
2009-06-01,9872.879629350173
2009-06-02,9938.82931069879
2009-06-03,9980.733256968748
2009-06-04,9944.468042324343
2009-06-05,10076.818294051007
2009-06-08,9784.269639876995
2009-06-09,9845.302423358191
2009-06-10,10053.640502904964
2009-06-11,10007.054208704032
2009-06-12,9911.141178708001
2009-06-15,9629.520458889734
2009-06-16,9499.699791467387
2009-06-17,9415.481416330833
2009-06-18,9285.400166342735
2009-06-19,9464.68312540149
2009-06-22,9364.479568522424
2009-06-23,9246.289250629887
2009-06-24,9491.550501322292
2009-06-25,9561.820153469042
2009-06-26,9600.604226445199
2009-06-29,9629.983749974705
2009-06-30,9743.553884536204
2009-07-01,9841.769848861728
2009-07-02,9623.485854652421
2009-07-03,9503.790548698787
2009-07-06,9306.003979698577
2009-07-07,9331.877248890325
2009-07-08,9244.751076064413
2009-07-09,9478.022127764918
2009-07-10,9453.436490593083
2009-07-13,9269.344202372824
2009-07-14,9494.212110972067
2009-07-15,9963.863258667121
2009-07-16,9947.806034955103
2009-07-17,10103.807341880989
2009-07-20,10273.885610408728
2009-07-21,10168.946148948084
2009-07-22,10156.526979423219
2009-07-23,10349.328357685165
2009-07-24,10498.092368845957
2009-07-27,10743.070813134784
2009-07-28,11028.321479296186
2009-07-29,10796.641185032488
2009-07-30,11031.486434750866
2009-07-31,11094.201294151022
2009-08-03,11233.69954259533
2009-08-04,11033.939128950573
2009-08-05,10817.155222583096
2009-08-06,10792.234905328003
2009-08-07,10544.797088587875
2009-08-10,10529.075502137706
2009-08-11,10665.431485432317
2009-08-12,10500.444243088961
