Date,NEW ZEALAND VALUE
2001-08-23,75.48012892169163
2001-08-24,76.77427723216331
2001-08-27,77.04206104696922
2001-08-28,76.8670662060244
2001-08-29,77.84637470368125
2001-08-30,77.16218342907956
2001-08-31,75.50317280171275
2001-09-03,75.13171115293774
2001-09-04,74.17517477710408
2001-09-05,74.58063366482142
2001-09-06,74.44180892605665
2001-09-07,74.22512564426917
2001-09-10,71.99961606737187
2001-09-11,72.3523652365846
2001-09-12,67.92562224562325
2001-09-13,67.40024402453257
2001-09-14,65.58108202201471
2001-09-17,59.27886155702859
2001-09-18,61.33118610404704
2001-09-19,61.07239709520519
2001-09-20,60.91441933085555
2001-09-21,59.46761114152634
2001-09-24,58.708457021036835
2001-09-25,59.90976595332848
2001-09-26,60.948545159805164
2001-09-27,60.87562902217065
2001-09-28,62.782958102018725
2001-10-01,62.013357566935824
2001-10-02,63.74274614543281
2001-10-03,65.23954944169523
2001-10-04,65.19909680979396
2001-10-05,65.3501944969869
2001-10-08,64.710242222105
2001-10-09,64.55803056466627
2001-10-10,64.54728244297462
2001-10-11,65.54061564382032
2001-10-12,67.73063413795076
2001-10-15,68.44052853899647
2001-10-16,68.98656504739903
2001-10-17,69.57326909040451
2001-10-18,68.12647918850179
2001-10-19,66.97713525742346
2001-10-22,67.0416138473223
2001-10-23,68.41956381580007
2001-10-24,68.45676065154446
2001-10-25,68.50049537920998
2001-10-26,67.87165655663954
2001-10-29,68.2223788661992
2001-10-30,67.83881657291451
2001-10-31,67.81049057438358
2001-11-01,68.27640561399272
2001-11-02,68.8991507221135
2001-11-05,69.76384164338029
2001-11-06,70.82514287691299
2001-11-07,69.27531164590287
2001-11-08,67.92740171699623
2001-11-09,67.88323891425232
2001-11-12,67.85869449832859
2001-11-13,69.12062053524357
2001-11-14,69.98370564033134
2001-11-15,69.31469233560468
2001-11-16,70.59903088348067
2001-11-19,69.9158316606331
2001-11-20,71.66432179639523
2001-11-21,69.92677251146792
2001-11-22,68.93450423619072
2001-11-23,68.54009899151662
2001-11-26,69.67307515827608
2001-11-27,71.89967139666567
2001-11-28,72.97880401547447
2001-11-29,73.43173909415799
2001-11-30,72.86997356832993
2001-12-03,70.81510103866876
2001-12-04,69.46646626401635
2001-12-05,71.16004311038041
2001-12-06,73.08084534234996
2001-12-07,72.94847204644277
2001-12-10,72.3334008043319
2001-12-11,73.29886895658706
2001-12-12,74.07520706329593
2001-12-13,74.22872715460706
2001-12-14,72.49650678113993
2001-12-17,72.49177087846493
2001-12-18,71.3853122763721
2001-12-19,71.46761779485719
2001-12-20,69.90543577786747
2001-12-21,70.22663099082524
2001-12-24,70.58627821825783
2001-12-25,70.58627821825783
2001-12-26,70.63732904628453
2001-12-27,70.95028916381793
2001-12-28,71.31091829300861
2001-12-31,71.44233436011656
2002-01-01,71.44233436011656
2002-01-02,72.1629342744117
2002-01-03,73.59994986599744
2002-01-04,74.77689204997917
2002-01-07,75.4766820680938
2002-01-08,75.83686363785915
2002-01-09,75.12300137515399
2002-01-10,75.63366863262301
2002-01-11,75.07611740338761
2002-01-14,74.44895374586204
2002-01-15,74.99898365941873
2002-01-16,74.26344437093158
2002-01-17,73.97229384898532
2002-01-18,74.571363089523
2002-01-21,75.12487815570248
2002-01-22,76.70788702116108
2002-01-23,76.66610293177199
2002-01-24,76.42912118313392
2002-01-25,76.84358901180832
2002-01-28,75.87980223969763
2002-01-29,76.00444605006442
2002-01-30,74.0041603982163
2002-01-31,74.58403401160543
2002-02-01,74.9165455847776
2002-02-04,75.07773813820823
2002-02-05,74.81140911126607
2002-02-06,74.87417788314414
2002-02-07,74.61995884467419
2002-02-08,75.20109962099515
2002-02-11,75.31462756977872
2002-02-12,74.74328589486802
2002-02-13,74.43933991173151
2002-02-14,74.2379170772444
2002-02-15,74.17634615989654
2002-02-18,74.22541408255516
2002-02-19,75.12150059575926
2002-02-20,76.01474308059194
2002-02-21,75.04155825133253
2002-02-22,76.5233866583189
2002-02-25,76.31779991177301
2002-02-26,76.61606809574536
2002-02-27,76.9782957601846
2002-02-28,77.83076688443747
2002-03-01,78.31678595999101
2002-03-04,78.39452095777716
2002-03-05,78.56817641171544
2002-03-06,78.80931172814059
2002-03-07,80.07015621881656
2002-03-08,79.07560730602408
2002-03-11,79.4301238957858
2002-03-12,79.93021691000867
2002-03-13,79.07594876977964
2002-03-14,78.94206491949608
2002-03-15,80.51412692684052
2002-03-18,80.22189971348577
2002-03-19,79.88389504298937
2002-03-20,81.99859475270182
2002-03-21,81.52295471837829
2002-03-22,81.40469575766346
2002-03-25,81.12113747214626
2002-03-26,80.95551771956933
2002-03-27,80.71570459900111
2002-03-28,81.41669708473847
2002-03-29,81.41669708473847
2002-04-01,81.78664686133617
2002-04-02,82.24629739908177
2002-04-03,80.47723219720565
2002-04-04,80.32914897951447
2002-04-05,80.41850316550592
2002-04-08,79.27588364470544
2002-04-09,79.60942702342125
2002-04-10,79.91632697579945
2002-04-11,80.9801778148412
2002-04-12,81.23570695608795
2002-04-15,81.26576641694287
2002-04-16,80.95947061004107
2002-04-17,82.35569346374629
2002-04-18,82.07671142669513
2002-04-19,81.36863455596797
2002-04-22,81.2534097171789
2002-04-23,81.52391456442108
2002-04-24,81.64342596282586
2002-04-25,82.31891942450397
2002-04-26,81.50946543349568
2002-04-29,81.25585910900355
2002-04-30,80.58084790533778
2002-05-01,81.78469299620333
2002-05-02,81.37791168212036
2002-05-03,81.81908328862315
2002-05-06,81.6646832125758
2002-05-07,82.10956228079498
2002-05-08,81.90360267473402
2002-05-09,81.02754286684757
2002-05-10,82.4442887588023
2002-05-13,83.0073020719364
2002-05-14,83.24823586295282
2002-05-15,84.89707016686295
2002-05-16,84.6586442738924
2002-05-17,86.08849243011744
2002-05-20,87.14143832472867
2002-05-21,86.8421476176476
2002-05-22,87.56034353471219
2002-05-23,88.81422808350834
2002-05-24,88.74172236587859
2002-05-27,88.95042840250993
2002-05-28,89.78585484592949
2002-05-29,90.96138913529384
2002-05-30,92.46304461003264
2002-05-31,90.65260526525933
2002-06-03,91.9396659517689
2002-06-04,92.89642006423672
2002-06-05,90.87183864150802
2002-06-06,91.5147981211211
2002-06-07,92.12643933830837
2002-06-10,91.6588536104587
2002-06-11,91.81859911189623
2002-06-12,91.8381445571092
2002-06-13,92.09321751366778
2002-06-14,91.3403751883262
2002-06-17,92.18583483135812
2002-06-18,93.75878499808549
2002-06-19,94.47313818597502
2002-06-20,93.58264758414104
2002-06-21,93.3321128912449
2002-06-24,91.75827179513435
2002-06-25,90.06985596475896
2002-06-26,88.7753897924576
2002-06-27,90.63380753781507
2002-06-28,89.58501459493701
2002-07-01,88.50426537516613
2002-07-02,88.56937963063456
2002-07-03,88.65097355712166
2002-07-04,87.35982291694724
2002-07-05,88.3000345606301
2002-07-08,90.05366055548073
2002-07-09,89.70299367867759
2002-07-10,88.67142003986277
2002-07-11,86.23967577185195
2002-07-12,87.70508631758986
2002-07-15,86.92715729490477
2002-07-16,87.2388751031463
2002-07-17,85.81447061215447
2002-07-18,86.40399795360503
2002-07-19,87.98365820758515
2002-07-22,85.87749730905149
2002-07-23,83.97394689021282
2002-07-24,80.41474946547024
2002-07-25,81.30024471168022
2002-07-26,79.57448313866256
2002-07-29,81.18094804368762
2002-07-30,82.28458706298201
2002-07-31,81.31832774347257
2002-08-01,80.55222796897229
2002-08-02,80.01310979108949
2002-08-05,79.99989022016908
2002-08-06,77.5028306416619
2002-08-07,78.89927321044414
2002-08-08,79.85207672586623
2002-08-09,80.85468125609795
2002-08-12,81.8792854611383
2002-08-13,81.74751009118255
2002-08-14,81.04643059020731
2002-08-15,81.7237549105803
2002-08-16,81.8968045232952
2002-08-19,81.58165374648418
2002-08-20,82.2323141617408
2002-08-21,81.35477720046032
2002-08-22,81.59693118454646
2002-08-23,82.27832694373707
2002-08-26,82.93570643837852
2002-08-27,83.4523238206645
2002-08-28,82.8228199569056
2002-08-29,82.95182243040962
2002-08-30,82.62407574022507
2002-09-02,83.453537092149
2002-09-03,83.63005065026128
2002-09-04,83.15625766651087
2002-09-05,82.1193753557028
2002-09-06,81.87823772842017
2002-09-09,81.45830781243676
2002-09-10,81.516184697227
2002-09-11,82.15825004797918
2002-09-12,83.76366294606075
2002-09-13,83.71086242573213
2002-09-16,83.12749344358852
2002-09-17,83.03383717533261
2002-09-18,83.12013871395145
2002-09-19,83.54714844579303
2002-09-20,82.63337035309648
2002-09-23,81.96125431253475
2002-09-24,81.00853141328561
2002-09-25,80.26861641875176
2002-09-26,81.30235994872235
2002-09-27,81.03947280924507
2002-09-30,81.26129658469155
2002-10-01,80.89971062290749
2002-10-02,81.76628081473902
2002-10-03,81.70531640689109
2002-10-04,81.63574852106511
2002-10-07,82.73802453864698
2002-10-08,82.3745908672084
2002-10-09,82.28534782538449
2002-10-10,81.30100248524936
2002-10-11,81.91477547883588
2002-10-14,81.7219885617744
2002-10-15,81.2190008405068
2002-10-16,81.48374591933546
2002-10-17,81.80797317336847
2002-10-18,82.1284608383898
2002-10-21,83.54726409105028
2002-10-22,84.43174336841237
2002-10-23,84.71418731367429
2002-10-24,84.9024042230472
2002-10-25,84.52249183208556
2002-10-28,84.90467142725684
2002-10-29,84.29006286094055
2002-10-30,84.22906973009673
2002-10-31,85.63142878331809
2002-11-01,87.1978516689664
2002-11-04,85.93162035294642
2002-11-05,84.87343237156998
2002-11-06,84.54133112198649
2002-11-07,83.86655206883134
2002-11-08,83.79282422223287
2002-11-11,83.10174618041114
2002-11-12,83.23961544372837
2002-11-13,84.91538110773025
2002-11-14,85.57692328509955
2002-11-15,85.96919672187437
2002-11-18,86.42392682373927
2002-11-19,85.96358299968114
2002-11-20,85.71361448501483
2002-11-21,86.23884706122763
2002-11-22,86.88440243983692
2002-11-25,85.44913770626864
2002-11-26,84.5054118793123
2002-11-27,83.45196739953963
2002-11-28,84.63717886202281
2002-11-29,84.87183807756426
2002-12-02,85.64679699262769
2002-12-03,85.52225857439667
2002-12-04,85.71661260610422
2002-12-05,86.1722416841595
2002-12-06,86.46989940151349
2002-12-09,86.31432762394057
2002-12-10,86.41622103837472
2002-12-11,87.11072702397199
2002-12-12,87.67412566174205
2002-12-13,89.12982373369904
2002-12-16,88.84337012038249
2002-12-17,89.77039319059375
2002-12-18,88.90073011795027
2002-12-19,89.28297624155509
2002-12-20,89.73324160976121
2002-12-23,90.52225142601559
2002-12-24,91.08914485012319
2002-12-25,91.08914485012319
2002-12-26,91.18610445853733
2002-12-27,91.73880789742792
2002-12-30,93.33684543633956
2002-12-31,92.88656958695498
2003-01-01,92.88656958695498
2003-01-02,92.99312143047312
2003-01-03,93.20560425181762
2003-01-06,95.45358184799962
2003-01-07,96.09569630353482
2003-01-08,95.6461098869622
2003-01-09,96.00784061077391
2003-01-10,97.93735291980468
2003-01-13,99.02363859039407
2003-01-14,98.51276657173791
2003-01-15,99.0643833079424
2003-01-16,100.05827212873979
2003-01-17,101.04016996288088
2003-01-20,100.56843076331901
2003-01-21,98.34924269324746
2003-01-22,96.99354523369043
2003-01-23,98.14865834087416
2003-01-24,100.01659477978397
2003-01-27,99.36168899429339
2003-01-28,98.75754375388259
2003-01-29,99.79206475168765
2003-01-30,98.4631830184534
2003-01-31,98.48667239296643
2003-02-03,98.05935324130839
2003-02-04,100.78661498150676
2003-02-05,100.64420019234326
2003-02-06,100.67171614974569
2003-02-07,100.32837565653755
2003-02-10,102.08808254520618
2003-02-11,102.60746469506044
2003-02-12,101.36348369513915
2003-02-13,101.53658687429423
2003-02-14,101.05960859585656
2003-02-17,102.09883205942889
2003-02-18,101.84699833910527
2003-02-19,103.29417572193209
2003-02-20,103.20707390335335
2003-02-21,102.33396229471589
2003-02-24,102.18424664538058
2003-02-25,101.4937287210339
2003-02-26,101.40339023509242
2003-02-27,101.43759771214674
2003-02-28,101.7103722865636
2003-03-03,103.23392667996352
2003-03-04,103.79351481295488
2003-03-05,104.99630993087791
2003-03-06,104.67567350096823
2003-03-07,103.52284105037656
2003-03-10,102.9710708284399
2003-03-11,101.12257574354577
2003-03-12,100.28149322519606
2003-03-13,98.96607687907512
2003-03-14,100.81386607336805
2003-03-17,100.76802262577557
2003-03-18,101.10970300179565
2003-03-19,100.54904736312058
2003-03-20,100.8855173808968
2003-03-21,100.0637604133168
2003-03-24,101.06604581648472
2003-03-25,100.32302179342938
2003-03-26,99.29776155627981
2003-03-27,99.92868599617924
2003-03-28,99.20811533058362
2003-03-31,100.73240686282628
2003-04-01,99.67403636832415
2003-04-02,98.98790361112108
2003-04-03,98.33567964048977
2003-04-04,98.14772393084579
2003-04-07,98.86954179342969
2003-04-08,98.18848984236176
2003-04-09,99.01667932694062
2003-04-10,98.28158475998589
2003-04-11,98.4495423309109
2003-04-14,99.39163573411079
2003-04-15,102.3263037421158
2003-04-16,103.11352312427329
2003-04-17,102.34349081077222
2003-04-18,102.34349081077222
2003-04-21,102.01290618365802
2003-04-22,101.80600677921187
2003-04-23,101.82029840764537
2003-04-24,102.42481730340754
2003-04-25,102.07401576600064
2003-04-28,101.53963343562722
2003-04-29,101.43132661030407
2003-04-30,103.05889318269466
2003-05-01,103.03913999620686
2003-05-02,102.31803880578153
2003-05-05,103.34095465414127
2003-05-06,104.27426815827685
2003-05-07,103.96392138241836
2003-05-08,105.73452808426192
2003-05-09,105.74412517584668
2003-05-12,105.95965560504804
2003-05-13,106.68250233531884
2003-05-14,106.71695411327826
2003-05-15,106.09019775865336
2003-05-16,108.29649394434846
2003-05-19,108.89605506909609
2003-05-20,108.20732096354861
2003-05-21,106.1800244830245
2003-05-22,106.55060545628719
2003-05-23,108.01728671907976
2003-05-26,108.98485777475575
2003-05-27,110.33219693938324
2003-05-28,108.45361238015218
2003-05-29,109.01740093319387
2003-05-30,109.19453906898309
2003-06-02,109.77138733114712
2003-06-03,108.5105613143346
2003-06-04,108.10518030002477
2003-06-05,109.14753555440723
2003-06-06,109.02397536256339
2003-06-09,108.37842538953232
2003-06-10,108.22623588106123
2003-06-11,108.54788754407994
2003-06-12,108.68239928919805
2003-06-13,109.14847290488113
2003-06-16,110.23893320016748
2003-06-17,112.24721678322416
2003-06-18,112.08145965863702
2003-06-19,112.25177978775186
2003-06-20,113.2962403193877
2003-06-23,113.0957033153416
2003-06-24,112.07551284696265
2003-06-25,112.64123270360332
2003-06-26,111.54382415261156
2003-06-27,111.2710745021028
2003-06-30,114.01901005296799
2003-07-01,114.49658591288684
2003-07-02,114.75933140093721
2003-07-03,115.3269853353225
2003-07-04,114.3999118584725
2003-07-07,114.8869216438313
2003-07-08,113.87572417738303
2003-07-09,110.9213914283121
2003-07-10,111.30418611437909
2003-07-11,111.6476772909368
2003-07-14,111.47666498944014
2003-07-15,110.20878361894987
2003-07-16,108.96240021432392
2003-07-17,108.89267012902829
2003-07-18,107.24278079655231
2003-07-21,109.57763478467683
2003-07-22,109.24140059630359
2003-07-23,111.13570163140082
2003-07-24,114.08440531916054
2003-07-25,114.63902462925137
2003-07-28,115.01180722428519
2003-07-29,114.15983595015258
2003-07-30,111.95113644461327
2003-07-31,111.06163145772035
2003-08-01,113.48662229714945
2003-08-04,113.25311242207913
2003-08-05,113.81339701753718
2003-08-06,114.34294221646958
2003-08-07,114.25464363598003
2003-08-08,115.68459731658307
2003-08-11,116.51684986766419
2003-08-12,115.90027160220679
2003-08-13,115.82621864154714
2003-08-14,115.43498181238613
2003-08-15,114.47235996302612
2003-08-18,115.07307332384096
2003-08-19,115.27782280439467
2003-08-20,114.16884968858236
2003-08-21,112.25069547360923
2003-08-22,111.18464330693337
2003-08-25,111.0581221075825
2003-08-26,111.07089815590902
2003-08-27,109.57101427627151
2003-08-28,109.51335450861953
2003-08-29,112.32040465999401
2003-09-01,111.1921632430364
2003-09-02,109.58048485827919
2003-09-03,110.55732534684803
2003-09-04,110.34116066550547
2003-09-05,112.62501314291261
2003-09-08,112.76689303841594
2003-09-09,113.88841035758313
2003-09-10,113.41624163011423
2003-09-11,112.85180336609153
2003-09-12,111.84572434999224
2003-09-15,113.78204623621085
2003-09-16,112.82663992985323
2003-09-17,114.29976622645582
2003-09-18,114.54497701025991
2003-09-19,117.09465794777547
2003-09-22,119.33255106503496
2003-09-23,119.06829066246888
2003-09-24,119.28330032083507
2003-09-25,118.87621235078585
2003-09-26,117.41445245296282
2003-09-29,116.98126436208965
2003-09-30,118.78421741335094
2003-10-01,118.83394186039834
2003-10-02,118.71910914278496
2003-10-03,118.6211885909812
2003-10-06,118.31518028743338
2003-10-07,119.23234390724103
2003-10-08,118.98175871999196
2003-10-09,120.40727575475694
2003-10-10,119.80936017835378
2003-10-13,119.48312494906338
2003-10-14,117.23019526012133
2003-10-15,117.6544651193202
2003-10-16,118.61517480315936
2003-10-17,119.51911158111174
2003-10-20,119.24036899526361
2003-10-21,120.06195154815879
2003-10-22,120.42029339506774
2003-10-23,119.93157072351418
2003-10-24,120.41383097149473
2003-10-27,120.56177162712359
2003-10-28,120.95553029202473
2003-10-29,121.99667893109199
2003-10-30,121.08623715297266
2003-10-31,120.84617917663921
2003-11-03,121.21654546829677
2003-11-04,122.05119583041679
2003-11-05,122.75970827767355
2003-11-06,120.61711541891067
2003-11-07,121.18492788446154
2003-11-10,122.0646096270627
2003-11-11,124.54835872648526
2003-11-12,124.01469422806196
2003-11-13,125.57173489553055
2003-11-14,124.70621963005881
2003-11-17,124.20072214553643
2003-11-18,126.3284825364813
2003-11-19,127.53808589479674
2003-11-20,129.1445315740187
2003-11-21,127.53802867153638
2003-11-24,127.0574656170011
2003-11-25,127.13851299099733
2003-11-26,128.76487996807973
2003-11-27,128.1005005501845
2003-11-28,128.50693301375304
2003-12-01,130.62513270250807
2003-12-02,131.28218469896285
2003-12-03,130.58082473116932
2003-12-04,130.13069127395573
2003-12-05,129.38543259871398
2003-12-08,129.63200946512507
2003-12-09,130.6084081331541
2003-12-10,130.490535598786
2003-12-11,129.04185303418805
2003-12-12,130.8050903995016
2003-12-15,132.0772131931271
2003-12-16,131.61320521524635
2003-12-17,130.6097356839327
2003-12-18,131.14145618044714
2003-12-19,130.46385821711644
2003-12-22,131.1349050418388
2003-12-23,131.89141774493848
2003-12-24,134.595060551867
2003-12-25,134.595060551867
2003-12-26,134.73025880462347
2003-12-29,135.09099024752842
2003-12-30,136.34475731489312
2003-12-31,137.84149385225663
2004-01-01,137.84149385225663
2004-01-02,138.17741097991427
2004-01-05,140.85401570410363
2004-01-06,142.97676493057133
2004-01-07,142.9562963410579
2004-01-08,141.40208754388192
2004-01-09,143.12433476281
2004-01-12,144.28832806989996
2004-01-13,142.62316345251062
2004-01-14,140.63756273890976
2004-01-15,142.3142587475786
2004-01-16,142.32271371998166
2004-01-19,141.54295171694204
