Date,ITALY VALUE
1986-06-30,351.38211
1986-07-31,401.10536
1986-08-29,443.21101
1986-09-30,398.46878
1986-10-31,388.69613
1986-11-28,384.35203
1986-12-31,392.62559
1987-01-30,395.10626
1987-02-27,385.43648
1987-03-31,403.38223
1987-04-30,438.10084
1987-05-29,380.75269
1987-06-30,368.26379
1987-07-31,365.27932
1987-08-31,347.11629
1987-09-30,351.17954
1987-10-30,303.48136
1987-11-30,307.89786
1987-12-31,289.60567
1988-01-29,266.95292
1988-02-29,288.76481
1988-03-31,301.5496
1988-04-29,298.85984
1988-05-31,267.12988
1988-06-30,281.02934
1988-07-29,292.39457
1988-08-31,277.24788
1988-09-30,293.13428
1988-10-31,332.01682
1988-11-30,331.85936
1988-12-30,333.6957
1989-01-31,329.47424
1989-02-28,322.75103
1989-03-31,326.41565
1989-04-28,334.8259
1989-05-31,323.29451
1989-06-30,359.20792
1989-07-31,397.15631
1989-08-31,407.82151
1989-09-29,397.57457
1989-10-31,362.32542
1989-11-30,382.73778
1989-12-29,411.7475
1990-01-31,416.9024
1990-02-28,401.47267
1990-03-30,419.78363
1990-04-30,427.19304
1990-05-31,448.27374
1990-06-29,449.42321
1990-07-31,448.40291
1990-08-31,371.51785
1990-09-28,321.12463
1990-10-31,333.01411
1990-11-30,303.63973
1990-12-31,314.59406
1991-01-31,296.93024
1991-02-28,342.71724
1991-03-29,308.34796
1991-04-30,295.54007
1991-05-31,319.60401
1991-06-28,299.66373
1991-07-31,305.74962
1991-08-30,298.57324
1991-09-30,295.09172
1991-10-31,287.73643
1991-11-29,293.71501
1991-12-31,300.29068
1992-01-31,307.32597
1992-02-28,302.21361
1992-03-31,289.8833
1992-04-30,293.44225
1992-05-29,300.51975
1992-06-30,291.72992
1992-07-31,254.67336
1992-08-31,256.1384
1992-09-30,208.80319
1992-10-30,247.85157
1992-11-30,234.30048
1992-12-31,230.32085
1993-01-29,247.19008
1993-02-26,256.31494
1993-03-31,235.02198
1993-04-30,287.30898
1993-05-31,290.85896
1993-06-30,288.91388
1993-07-30,296.50735
1993-08-31,344.46158
1993-09-30,314.62802
1993-10-29,305.42634
1993-11-30,283.56898
1993-12-31,321.39561
1994-01-31,354.71056
1994-02-28,359.75561
1994-03-31,420.13771
1994-04-29,478.75167
1994-05-31,441.07053
1994-06-30,418.15051
1994-07-29,435.5811
1994-08-31,417.88495
1994-09-30,415.33769
1994-10-31,388.43883
1994-11-30,360.42784
1994-12-30,368.2384
1995-01-31,402.50694
1995-02-28,367.27768
1995-03-31,341.41165
1995-04-28,375.67672
1995-05-31,375.96573
1995-06-30,354.84739
1995-07-31,385.67504
1995-08-31,370.00372
1995-09-29,368.37855
1995-10-31,338.69404
1995-11-30,311.53829
1995-12-29,345.87406
1996-01-31,364.65403
1996-02-29,358.71411
1996-03-29,346.7144
1996-04-30,397.76548
1996-05-31,401.71959
1996-06-28,401.5379
1996-07-31,370.30872
1996-08-30,376.77681
1996-09-30,388.04478
1996-10-31,369.76896
1996-11-29,393.37485
1996-12-31,403.39416
1997-01-31,452.2308655438342
1997-02-28,411.95039441342914
1997-03-31,420.95988100933084
1997-04-30,424.1471680992447
1997-05-30,424.8562994004842
1997-06-30,465.4588234820858
1997-07-31,491.6197774537775
1997-08-29,481.60655390314207
1997-09-30,556.4706782285141
1997-10-31,524.791486734825
1997-11-28,533.1236845852038
1997-12-31,574.6733769049383
1998-01-30,644.0158668861308
1998-02-27,686.5298926133719
1998-03-31,856.3231162878382
1998-04-30,826.0693024727689
1998-05-29,880.0430430874225
1998-06-30,814.4126922822581
1998-07-31,896.4897424580978
1998-08-31,746.2633591445519
1998-09-30,732.0712837375133
1998-10-30,773.2387855529441
1998-11-30,856.7612549708563
1998-12-31,911.0794600071728
1999-01-29,823.8017545957333
1999-02-26,817.3332025254207
1999-03-31,879.3886284481226
1999-04-30,863.4411995455849
1999-05-31,810.9553502226872
1999-06-30,786.3913245760441
1999-07-30,769.0299943636401
1999-08-31,780.307103655994
1999-09-30,814.0555984598257
1999-10-29,778.606844898523
1999-11-30,735.0895083027226
1999-12-31,750.5240702490161
2000-01-31,663.5660787534891
2000-02-29,704.1525428520082
2000-03-31,706.1725052939122
2000-04-28,701.5373861555122
2000-05-31,739.5766686950981
2000-06-30,813.6783754069246
2000-07-31,785.9057955048658
2000-08-31,799.8793454242053
2000-09-29,752.0761364919499
2000-10-31,760.9295176339417
2000-11-30,797.066579514445
2000-12-29,840.5654083197455
2001-01-01,840.5654083197455
2001-01-02,841.2283846259103
2001-01-03,835.4454478441108
2001-01-04,839.7457480316399
2001-01-05,845.8530399255598
2001-01-08,850.4745905799623
2001-01-09,835.381344321349
2001-01-10,836.6205578536035
2001-01-11,847.3427218641524
2001-01-12,850.4122446347105
2001-01-15,847.3932093500301
2001-01-16,843.4491743559597
2001-01-17,836.4314819776197
2001-01-18,851.7458430957925
2001-01-19,833.7468108742607
2001-01-22,841.6368489685552
2001-01-23,843.4585260449285
2001-01-24,834.7929930697745
2001-01-25,835.4673053104252
2001-01-26,840.1250988776333
2001-01-29,839.3384715031011
2001-01-30,845.8969264913071
2001-01-31,850.8865686578785
2001-02-01,854.3162732761417
2001-02-02,839.8000015633502
2001-02-05,849.4128379358738
2001-02-06,841.6429088045397
2001-02-07,835.344533125719
2001-02-08,825.6960917431385
2001-02-09,825.1941405544587
2001-02-12,842.7782634600012
2001-02-13,833.6123506663486
2001-02-14,833.5601854705794
2001-02-15,809.435588008479
2001-02-16,813.0284137214612
2001-02-19,820.0619293556424
2001-02-20,798.6087571959954
2001-02-21,794.7042980028903
2001-02-22,785.6354083017092
2001-02-23,776.4217373307506
2001-02-26,788.0971503126001
2001-02-27,794.1686579245945
2001-02-28,801.3390883669973
2001-03-01,804.2925563757638
2001-03-02,798.8497719723363
2001-03-05,787.3697463757248
2001-03-06,792.9073579414794
2001-03-07,797.3849056815093
2001-03-08,806.2738730963927
2001-03-09,803.0596271105369
2001-03-12,782.523204068252
2001-03-13,766.2066943338219
2001-03-14,752.4080930991727
2001-03-15,745.2747322933162
2001-03-16,727.8894758812319
2001-03-19,727.1439898117164
2001-03-20,739.7318523092308
2001-03-21,739.650133706977
2001-03-22,698.055509526497
2001-03-23,710.8332278334317
2001-03-26,727.5400816259225
2001-03-27,750.6700704296843
2001-03-28,735.4182959562366
2001-03-29,738.2931488299582
2001-03-30,745.8344986818232
2001-04-02,749.7053495560884
2001-04-03,735.1556597880524
2001-04-04,756.1043252692326
2001-04-05,759.0247831959786
2001-04-06,763.8304332402274
2001-04-09,772.9736988185169
2001-04-10,768.8711710109432
2001-04-11,759.0191416371848
2001-04-12,770.3018152805289
2001-04-13,770.3018152805289
2001-04-16,762.4130004505812
2001-04-17,762.0243903277587
2001-04-18,756.9381443870884
2001-04-19,767.2583159546323
2001-04-20,773.6014847344193
2001-04-23,769.0608341930596
2001-04-24,777.0722532114107
2001-04-25,785.0190073437316
2001-04-26,784.4384452738299
2001-04-27,779.8455648163347
2001-04-30,779.93993699027
2001-05-01,784.074749131553
2001-05-02,784.7785773843142
2001-05-03,771.6939471400909
2001-05-04,769.2911872135977
2001-05-07,771.837871438937
2001-05-08,764.5792213505754
2001-05-09,762.0531769389854
2001-05-10,770.9789279399301
2001-05-11,764.685783634095
2001-05-14,769.3052668643168
2001-05-15,769.9431941641711
2001-05-16,773.0120745257711
2001-05-17,770.8636746354022
2001-05-18,774.0442457344318
2001-05-21,770.3867171000167
2001-05-22,768.0714962078234
2001-05-23,762.9610829019431
2001-05-24,769.1448744012085
2001-05-25,764.874077785654
2001-05-28,769.3267323547782
2001-05-29,764.8930820142806
2001-05-30,761.1360056301618
2001-05-31,749.6050917842578
2001-06-01,751.8316349625588
2001-06-04,749.2854191568608
2001-06-05,749.9947280174089
2001-06-06,743.1252762713117
2001-06-07,751.8079136984962
2001-06-08,752.7449090313463
2001-06-11,748.0484789785462
2001-06-12,751.1037002229957
2001-06-13,760.0055137222723
2001-06-14,760.2689112872044
2001-06-15,759.7422098504103
2001-06-18,742.7207781626904
2001-06-19,738.6684661321507
2001-06-20,728.932980494121
2001-06-21,724.5654710764302
2001-06-22,730.2913426068104
2001-06-25,741.5277224880547
2001-06-26,733.9648969564529
2001-06-27,733.12582568521
2001-06-28,720.3447901514674
2001-06-29,721.8658586593567
2001-07-02,727.4098654955967
2001-07-03,721.6605237410675
2001-07-04,722.7402618719107
2001-07-05,719.3682334367663
2001-07-06,715.472508653944
2001-07-09,718.1514707902519
2001-07-10,717.3877695808472
2001-07-11,713.7334442156372
2001-07-12,699.5597723332387
2001-07-13,698.4601503533813
2001-07-16,704.7218801229899
2001-07-17,690.9289564862511
2001-07-18,698.1788392081355
2001-07-19,709.8744942099589
2001-07-20,712.9728706247964
2001-07-23,713.0353287857923
2001-07-24,716.3228287132126
2001-07-25,717.9112175703668
2001-07-26,717.9389305962326
2001-07-27,716.5830741822626
2001-07-30,724.8978222573361
2001-07-31,730.454645080476
2001-08-01,735.0326593942827
2001-08-02,729.9754713421978
2001-08-03,733.1173616447334
2001-08-06,737.2343826872855
2001-08-07,735.8353948755051
2001-08-08,737.1783979676622
2001-08-09,743.0446250286609
2001-08-10,740.1104478696406
2001-08-13,747.439177846379
2001-08-14,749.4353897608122
2001-08-15,760.876513941471
2001-08-16,761.4885888896314
2001-08-17,752.5171065826984
2001-08-20,747.2103647469754
2001-08-21,749.9906527651312
2001-08-22,763.7748542181309
2001-08-23,762.0972612226714
2001-08-24,768.6270135314479
2001-08-27,764.3358968945989
2001-08-28,757.6411956376148
2001-08-29,765.466141728525
2001-08-30,758.2964101765194
2001-08-31,755.2003829057804
2001-09-03,750.2880469442001
2001-09-04,733.9520427487836
2001-09-05,719.8241681143663
2001-09-06,704.7782337470308
2001-09-07,707.323831161493
2001-09-10,694.6118021030204
2001-09-11,661.8728087623934
2001-09-12,655.1939317202497
2001-09-13,669.4701885058556
2001-09-14,642.3541065421814
2001-09-17,642.5919173211314
2001-09-18,630.7012799602572
2001-09-19,616.1346120047197
2001-09-20,587.6040250389303
2001-09-21,550.1621042378791
2001-09-24,581.7468677489215
2001-09-25,598.0425961244824
2001-09-26,618.9581222706463
2001-09-27,633.90834585711
2001-09-28,656.5150735127237
2001-10-01,640.9845499112166
2001-10-02,646.6497687165149
2001-10-03,656.9640930753255
2001-10-04,664.3511857494747
2001-10-05,653.8217731419483
2001-10-08,660.2883728839139
2001-10-09,657.7515364259909
2001-10-10,670.9154086682515
2001-10-11,676.6948711805034
2001-10-12,674.3886194527183
2001-10-15,663.4878299668002
2001-10-16,667.168146759024
2001-10-17,673.3406803395737
2001-10-18,663.0256091605104
2001-10-19,639.4175991798063
2001-10-22,647.6119251122622
2001-10-23,663.8100845303195
2001-10-24,670.1755201180429
2001-10-25,660.0167947841345
2001-10-26,671.5456014411815
2001-10-29,672.9849087285871
2001-10-30,653.3913029814896
2001-10-31,658.4812262470856
2001-11-01,662.3489590208707
2001-11-02,653.763642375433
2001-11-05,663.4591271949148
2001-11-06,652.2479828581243
2001-11-07,656.9854269482706
2001-11-08,660.2157911250454
2001-11-09,659.8025993303318
2001-11-12,642.5118227559061
2001-11-13,648.5742892276485
2001-11-14,644.5975830264359
2001-11-15,640.8202433469204
2001-11-16,656.7127919337655
2001-11-19,665.521132240796
2001-11-20,661.5884612790745
2001-11-21,660.8825317334815
2001-11-22,668.4200362999946
2001-11-23,667.0900784532453
2001-11-26,656.9489972980805
2001-11-27,649.1220591477525
2001-11-28,653.6862153504339
2001-11-29,655.9380417405358
2001-11-30,660.2812721956169
2001-12-03,655.7149596988801
2001-12-04,661.8969004698424
2001-12-05,679.5143020949577
2001-12-06,679.9808827987899
2001-12-07,675.3312432635106
2001-12-10,662.4359895950871
2001-12-11,661.6252226822075
2001-12-12,658.111899896713
2001-12-13,646.284978686434
2001-12-14,648.6771480766395
2001-12-17,671.1912672693963
2001-12-18,663.0025934489686
2001-12-19,654.5700345335634
2001-12-20,653.9290508420115
2001-12-21,659.3540456585572
2001-12-24,652.7750014011825
2001-12-25,652.7750014011825
2001-12-26,653.332547524689
2001-12-27,672.2397747844175
2001-12-28,670.5047231876671
2001-12-31,677.0440071743011
2002-01-01,677.0440071743011
2002-01-02,676.2989918072908
2002-01-03,686.7292489809406
2002-01-04,675.88827947406
2002-01-07,671.2032789048477
2002-01-08,675.541703597969
2002-01-09,674.6778505957817
2002-01-10,667.3111900020551
2002-01-11,673.440125846916
2002-01-14,663.3857974251505
2002-01-15,671.4349466322357
2002-01-16,659.8530098528786
2002-01-17,667.2044576329499
2002-01-18,676.9179168099719
2002-01-21,670.4965492765881
2002-01-22,674.7877923418677
2002-01-23,685.3326406688761
2002-01-24,681.2623790035909
2002-01-25,677.6936766836961
2002-01-28,682.1803196578974
2002-01-29,677.1702103296143
2002-01-30,675.6111602433508
2002-01-31,679.455174730845
2002-02-01,679.2475775614864
2002-02-04,676.3863266209031
2002-02-05,667.6983361738462
2002-02-06,661.6312489090154
2002-02-07,660.514135181293
2002-02-08,665.9507616145029
2002-02-11,666.8998706729795
2002-02-12,665.0817402405527
2002-02-13,671.5208489096838
2002-02-14,676.743877872468
2002-02-15,673.3429558635173
2002-02-18,667.2536905665349
2002-02-19,657.8960947959497
2002-02-20,657.2661668397949
2002-02-21,662.0391249822513
2002-02-22,659.6475733384058
2002-02-25,661.4804352965878
2002-02-26,663.1514103451753
2002-02-27,680.0833543124562
2002-02-28,680.266585188663
2002-03-01,682.490034994475
2002-03-04,696.8284456577305
2002-03-05,694.6750513687225
2002-03-06,702.9024989937521
2002-03-07,702.3363539727331
2002-03-08,711.6844804244226
2002-03-11,715.136343487083
2002-03-12,709.6973791322296
2002-03-13,719.847227863251
2002-03-14,727.0666990772853
2002-03-15,735.0293024162011
2002-03-18,724.6813600334285
2002-03-19,731.7178282728432
2002-03-20,727.1634879758512
2002-03-21,725.5367840306673
2002-03-22,727.0406408089975
2002-03-25,714.8753382121647
2002-03-26,718.2011503084866
2002-03-27,721.1143155891987
2002-03-28,739.6747332363269
2002-03-29,739.6747332363269
2002-04-01,745.7369459170234
2002-04-02,750.2067483233608
2002-04-03,752.6518944570404
2002-04-04,742.0543747293535
2002-04-05,740.3126338316977
2002-04-08,725.1372632669808
2002-04-09,732.9073987073133
2002-04-10,740.5574831071185
2002-04-11,740.2150170624511
2002-04-12,741.6148159436123
2002-04-15,746.4827756805844
2002-04-16,759.6449216863023
2002-04-17,756.2592414826044
2002-04-18,763.260392037875
2002-04-19,769.0814940039924
2002-04-22,769.4761423620314
2002-04-23,768.5923168990142
2002-04-24,771.7155183099732
2002-04-25,765.3617141150007
2002-04-26,760.9798691409477
2002-04-29,763.7262900458893
2002-04-30,765.4861981339502
2002-05-01,769.8186580279499
2002-05-02,756.5534499202885
2002-05-03,765.397625683486
2002-05-06,764.4124735019633
2002-05-07,757.0984757876573
2002-05-08,758.0864467420921
2002-05-09,746.2197333068406
2002-05-10,742.5189122624141
2002-05-13,751.0202072378581
2002-05-14,755.3428468360823
2002-05-15,757.701477137958
2002-05-16,759.4218037868334
2002-05-17,766.448452632476
2002-05-20,760.2232482856358
2002-05-21,759.1780892059296
2002-05-22,763.5872053694823
2002-05-23,761.5328326196599
2002-05-24,755.8072740287956
2002-05-27,752.2484648286232
2002-05-28,760.6308939692553
2002-05-29,761.183747867441
2002-05-30,758.0951710152757
2002-05-31,749.2771150043192
2002-06-03,748.4927527387957
2002-06-04,736.1567306725432
2002-06-05,732.3286504861132
2002-06-06,737.7805802667573
2002-06-07,734.0030481255894
2002-06-10,738.7921942948637
2002-06-11,756.4739910381691
2002-06-12,751.81565431155
2002-06-13,740.3752603032029
2002-06-14,728.6439848921164
2002-06-17,745.7627756655678
2002-06-18,751.7226344115761
2002-06-19,751.6401239566928
2002-06-20,742.5586917330503
2002-06-21,742.7247306089598
2002-06-24,735.5186644750135
2002-06-25,743.3324124608274
2002-06-26,756.316544227139
2002-06-27,743.9168275784041
2002-06-28,769.7998664233668
2002-07-01,775.9601169233463
2002-07-02,755.7765351762226
2002-07-03,736.6300542405274
2002-07-04,734.6637198438873
2002-07-05,757.937359825111
2002-07-08,764.466632693231
2002-07-09,767.675371515826
2002-07-10,745.505547136547
2002-07-11,722.6530445631319
2002-07-12,710.8468681784709
2002-07-15,685.0600210574688
2002-07-16,682.0756423029698
2002-07-17,683.0934008906149
2002-07-18,700.9204725306736
2002-07-19,675.319929862475
2002-07-22,639.0285140860832
2002-07-23,621.2926466655398
2002-07-24,619.2930263901239
2002-07-25,635.8226689991976
2002-07-26,629.8001788526715
2002-07-29,657.0663474227306
2002-07-30,666.0063732135698
2002-07-31,668.2147113013008
2002-08-01,647.4098604669884
2002-08-02,647.1730051014166
2002-08-05,640.7599440367861
2002-08-06,650.435288687353
2002-08-07,649.3931734360622
2002-08-08,670.0563336540198
2002-08-09,681.4041004470092
2002-08-12,673.1632707741918
2002-08-13,681.5430587118256
2002-08-14,668.3402157511264
2002-08-15,663.3624576462769
2002-08-16,687.4406055750429
2002-08-19,701.0311388239827
2002-08-20,690.1217891593151
2002-08-21,696.6968287657097
2002-08-22,696.3709507846371
2002-08-23,692.1712004594854
2002-08-26,692.8085049790941
2002-08-27,718.0692687966233
2002-08-28,691.1559462600572
2002-08-29,676.3151478262214
2002-08-30,684.6945788748717
2002-09-02,678.509472242871
2002-09-03,660.7294254376468
2002-09-04,670.512400193253
2002-09-05,668.462696797703
2002-09-06,682.185383087411
2002-09-09,670.6017464137021
2002-09-10,685.8129342313359
2002-09-11,692.7015180808432
2002-09-12,674.5469109166127
2002-09-13,667.8272672139559
2002-09-16,664.0164801795873
2002-09-17,654.5788489367927
2002-09-18,642.9370709345638
2002-09-19,633.4265222024559
2002-09-20,621.3336158330654
2002-09-23,589.1385352300666
2002-09-24,588.5393485288937
2002-09-25,596.6766053938043
2002-09-26,615.1057593822859
2002-09-27,612.4691695217549
2002-09-30,595.9332199468746
2002-10-01,599.0452182993461
2002-10-02,608.7220625349142
2002-10-03,606.7473986443997
2002-10-04,585.2969686672317
2002-10-07,583.9458334975907
2002-10-08,567.907355015771
2002-10-09,563.4750589339111
2002-10-10,574.8353645734902
2002-10-11,593.2939489918475
2002-10-14,585.7101353277494
2002-10-15,619.4318837284595
2002-10-16,612.6812080338786
2002-10-17,617.1866115328929
2002-10-18,609.9393988457831
2002-10-21,613.0141249422262
2002-10-22,604.0800679138991
2002-10-23,586.4574403304256
2002-10-24,596.4296657668449
2002-10-25,590.2239014362393
2002-10-28,593.9829710008096
2002-10-29,580.165782392772
2002-10-30,598.5211883133177
2002-10-31,612.2452082954658
2002-11-01,606.6647623225324
2002-11-04,626.2236833755394
2002-11-05,629.0830186278198
2002-11-06,618.7061938084521
2002-11-07,605.574735081612
2002-11-08,610.4938153764268
2002-11-11,609.2471431468934
2002-11-12,614.7045858475697
2002-11-13,611.2081611792019
2002-11-14,622.9577944497127
2002-11-15,620.4081513771988
2002-11-18,632.8716926977902
2002-11-19,635.0064579154874
2002-11-20,627.9402305491135
2002-11-21,643.7676522285764
2002-11-22,646.5206011816678
2002-11-25,647.7842381934848
2002-11-26,641.7931359986687
2002-11-27,656.9221103578589
2002-11-28,665.3026917619515
2002-11-29,667.7967932395638
2002-12-02,663.9452910282272
2002-12-03,646.1617158426192
2002-12-04,649.0659281665264
2002-12-05,640.4233604105965
2002-12-06,645.798628122263
2002-12-09,633.7650101779076
2002-12-10,643.0550330394693
2002-12-11,649.1986740370002
2002-12-12,644.2694214889246
2002-12-13,638.1818457220717
2002-12-16,664.3078233812016
2002-12-17,666.9495919664022
2002-12-18,653.1210778408913
2002-12-19,650.571484625585
2002-12-20,663.6706390545613
2002-12-23,670.1448818819352
2002-12-24,672.918660366546
2002-12-25,672.918660366546
2002-12-26,674.6155601453665
2002-12-27,662.3356642315032
2002-12-30,674.0367569450744
2002-12-31,676.6805440908456
2003-01-01,676.6805440908456
2003-01-02,698.4660396005987
2003-01-03,700.5243523513701
2003-01-06,710.9287504653782
2003-01-07,696.0908131549992
2003-01-08,681.9972453133752
2003-01-09,699.4010883682705
2003-01-10,699.9832041047547
2003-01-13,699.0582086211326
2003-01-14,700.7453219529283
2003-01-15,697.9059469638648
2003-01-16,700.5526088852549
2003-01-17,686.3282592147805
2003-01-20,676.4499418122126
2003-01-21,668.2164991940559
2003-01-22,661.4573645495934
2003-01-23,664.6638894632956
2003-01-24,659.5111396882094
2003-01-27,643.3787752176576
2003-01-28,646.6473185738804
2003-01-29,657.3832240709679
2003-01-30,661.1892462249708
2003-01-31,663.9088170930365
2003-02-03,667.6045946056669
2003-02-04,659.241022770751
2003-02-05,666.5529405848812
2003-02-06,656.6647889325625
2003-02-07,652.9203064491818
2003-02-10,648.1000034257382
2003-02-11,657.692770415255
2003-02-12,650.7697642499271
2003-02-13,656.8370009073161
2003-02-14,666.1640606115589
2003-02-17,668.8084460667698
2003-02-18,670.7667879940265
2003-02-19,662.7481372627177
2003-02-20,667.7204286517206
2003-02-21,677.9151791192587
2003-02-24,671.9738757246075
2003-02-25,660.3964428491231
2003-02-26,660.2483380041729
2003-02-27,671.8875789301194
2003-02-28,675.7274801411475
2003-03-03,662.3025716176813
2003-03-04,661.512840985564
2003-03-05,662.9069887792909
2003-03-06,647.5818830636478
2003-03-07,640.4316250708414
2003-03-10,624.9157614101873
2003-03-11,623.5261386064145
2003-03-12,602.151526681354
2003-03-13,618.4205809970754
2003-03-14,629.7438803913112
2003-03-17,642.2474392815692
2003-03-18,631.8334077608139
2003-03-19,640.0774308066509
2003-03-20,630.7670816518173
2003-03-21,643.5930794784446
2003-03-24,628.2149947758029
2003-03-25,643.3311584254376
2003-03-26,636.7496290560487
2003-03-27,631.2670897240369
2003-03-28,638.9372530737018
2003-03-31,630.156441877987
2003-04-01,638.3439712723724
2003-04-02,650.0932751988122
2003-04-03,655.5492946080608
2003-04-04,659.7261490070233
2003-04-07,672.3602152999789
2003-04-08,673.2605040929006
2003-04-09,671.4937251063535
2003-04-10,667.6851337355529
2003-04-11,669.5173839334443
2003-04-14,675.2322640119571
2003-04-15,679.3714099315307
2003-04-16,677.4898017289727
2003-04-17,685.5692805120832
2003-04-18,685.5692805120832
2003-04-21,682.6141050010943
2003-04-22,692.6577419380717
2003-04-23,697.1944468760647
2003-04-24,697.2413102738842
2003-04-25,682.733144557145
2003-04-28,697.8676771714444
2003-04-29,695.9729120348981
2003-04-30,706.4546052322069
2003-05-01,712.9430995902984
2003-05-02,713.3981742876326
2003-05-05,726.5218965545729
2003-05-06,742.1988127518127
2003-05-07,744.1792738890076
2003-05-08,738.3544366073103
2003-05-09,743.2846709513068
2003-05-12,741.7802244501013
2003-05-13,737.9164199905049
2003-05-14,741.3221768843076
2003-05-15,751.8616718617501
2003-05-16,760.0081410104382
2003-05-19,749.7423739021978
2003-05-20,748.6356232342425
2003-05-21,745.1219426935398
2003-05-22,759.60893136283
2003-05-23,769.2128533783033
2003-05-26,773.2932569348313
2003-05-27,780.4493914653737
2003-05-28,783.9999724990029
2003-05-29,795.6485260802153
2003-05-30,795.4142458608095
2003-06-02,797.9447605624907
2003-06-03,793.3204768302718
2003-06-04,793.9235836043575
2003-06-05,800.5262243082345
2003-06-06,797.2316694320431
2003-06-09,791.5519626326296
2003-06-10,788.6914490455415
2003-06-11,802.231761481741
2003-06-12,808.0031295471794
2003-06-13,808.2946197641272
2003-06-16,821.1945025134048
2003-06-17,817.6888287986143
2003-06-18,812.9727458149403
2003-06-19,804.840293493697
2003-06-20,806.6345587827433
2003-06-23,786.2952480630374
2003-06-24,790.3320388528302
2003-06-25,795.3525329685941
2003-06-26,784.3378081595263
2003-06-27,779.3369261221192
2003-06-30,773.3550339186958
2003-07-01,766.4419871096624
2003-07-02,764.889010191598
2003-07-03,762.9025174874237
2003-07-04,766.8594736233234
2003-07-07,772.7658543185767
2003-07-08,770.6809189645616
2003-07-09,767.9994647100608
2003-07-10,762.5488345878049
2003-07-11,769.4217066134594
2003-07-14,773.2353137252346
2003-07-15,765.0252776695957
2003-07-16,758.0647471324982
2003-07-17,756.8001102304886
2003-07-18,763.7393936230366
2003-07-21,767.1989078440009
2003-07-22,773.7395717937378
2003-07-23,775.611771680347
2003-07-24,787.4302625198878
2003-07-25,786.7765576187313
2003-07-28,789.1916088357907
2003-07-29,782.4261144918296
2003-07-30,774.8104857504565
2003-07-31,769.9998372290211
2003-08-01,763.4276547561763
2003-08-04,765.0013774193753
